Energy,Counts,CountErr,Rate,totalTime,RateErr,Dataset,yMin,yMax,File,ε_total,ε_eff,Classifier,Scinti,FADC,Septem,Line
3.4,74,8.6023253,1.6369973,3158.0066,0.19029707,LnL80+S,1.4467002,1.8272944,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
3.6,58,7.6157731,1.2830519,3158.0066,0.16847297,LnL80+S,1.114579,1.4515249,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
3.8,40,6.3245553,0.8848634,3158.0066,0.13990919,LnL80+S,0.74495421,1.0247726,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
4,15,3.8729833,0.33182377,3158.0066,0.08567653,LnL80+S,0.24614724,0.41750031,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
4.2,22,4.6904158,0.48667487,3158.0066,0.10375943,LnL80+S,0.38291544,0.5904343,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
4.4,12,3.4641016,0.26545902,3158.0066,0.076631418,LnL80+S,0.1888276,0.34209044,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
4.6,9,3,0.19909426,3158.0066,0.066364755,LnL80+S,0.13272951,0.26545902,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
4.8,24,4.8989795,0.53091804,3158.0066,0.10837319,LnL80+S,0.42254485,0.63929123,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
5,14,3.7416574,0.30970219,3158.0066,0.082771392,LnL80+S,0.2269308,0.39247358,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
5.2,14,3.7416574,0.30970219,3158.0066,0.082771392,LnL80+S,0.2269308,0.39247358,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
5.4,25,5,0.55303962,3158.0066,0.11060792,LnL80+S,0.4424317,0.66364755,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
5.6,23,4.7958315,0.50879645,3158.0066,0.10609139,LnL80+S,0.40270506,0.61488785,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
5.8,16,4,0.35394536,3158.0066,0.08848634,LnL80+S,0.26545902,0.4424317,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
6,11,3.3166248,0.24333743,3158.0066,0.073368997,LnL80+S,0.16996844,0.31670643,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
6.2,27,5.1961524,0.59728279,3158.0066,0.11494713,LnL80+S,0.48233567,0.71222992,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
6.4,24,4.8989795,0.53091804,3158.0066,0.10837319,LnL80+S,0.42254485,0.63929123,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
6.6,16,4,0.35394536,3158.0066,0.08848634,LnL80+S,0.26545902,0.4424317,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
6.8,10,3.1622777,0.22121585,3158.0066,0.069954594,LnL80+S,0.15126126,0.29117044,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
7,24,4.8989795,0.53091804,3158.0066,0.10837319,LnL80+S,0.42254485,0.63929123,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
7.2,25,5,0.55303962,3158.0066,0.11060792,LnL80+S,0.4424317,0.66364755,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
7.4,32,5.6568542,0.70789072,3158.0066,0.12513858,LnL80+S,0.58275214,0.8330293,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
7.6,20,4.472136,0.4424317,3158.0066,0.098930736,LnL80+S,0.34350096,0.54136244,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
7.8,40,6.3245553,0.8848634,3158.0066,0.13990919,LnL80+S,0.74495421,1.0247726,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
8,33,5.7445626,0.7300123,3158.0066,0.12707883,LnL80+S,0.60293347,0.85709114,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
8.2,41,6.4031242,0.90698498,3158.0066,0.14164726,LnL80+S,0.76533773,1.0486322,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
8.4,45,6.7082039,0.99547132,3158.0066,0.1483961,LnL80+S,0.84707522,1.1438674,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
8.6,54,7.3484692,1.1945656,3158.0066,0.16255979,LnL80+S,1.0320058,1.3571254,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
8.8,57,7.5498344,1.2609303,3158.0066,0.1670143,LnL80+S,1.093916,1.4279446,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
9,68,8.2462113,1.5042678,3158.0066,0.18241926,LnL80+S,1.3218485,1.686687,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
9.2,53,7.2801099,1.172444,3158.0066,0.16104757,LnL80+S,1.0113964,1.3334916,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
9.4,54,7.3484692,1.1945656,3158.0066,0.16255979,LnL80+S,1.0320058,1.3571254,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
9.6,45,6.7082039,0.99547132,3158.0066,0.1483961,LnL80+S,0.84707522,1.1438674,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
9.8,37,6.0827625,0.81849864,3158.0066,0.13456035,LnL80+S,0.6839383,0.95305899,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
10,30,5.4772256,0.66364755,3158.0066,0.12116491,LnL80+S,0.54248264,0.78481246,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
10.2,29,5.3851648,0.64152596,3158.0066,0.11912838,LnL80+S,0.52239758,0.76065435,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
10.4,23,4.7958315,0.50879645,3158.0066,0.10609139,LnL80+S,0.40270506,0.61488785,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
10.6,22,4.6904158,0.48667487,3158.0066,0.10375943,LnL80+S,0.38291544,0.5904343,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
10.8,11,3.3166248,0.24333743,3158.0066,0.073368997,LnL80+S,0.16996844,0.31670643,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
11,13,3.6055513,0.2875806,3158.0066,0.079760509,LnL80+S,0.2078201,0.36734111,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
11.2,7,2.6457513,0.15485109,3158.0066,0.058528212,LnL80+S,0.096322882,0.21337931,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
11.4,7,2.6457513,0.15485109,3158.0066,0.058528212,LnL80+S,0.096322882,0.21337931,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
11.6,4,2,0.08848634,3158.0066,0.04424317,LnL80+S,0.04424317,0.13272951,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
11.8,7,2.6457513,0.15485109,3158.0066,0.058528212,LnL80+S,0.096322882,0.21337931,LnL80+S,0.61473671,0.8,LnL,true,true,true,false
0.2,1661,40.755368,36.743953,3158.0066,0.90157333,LnL80+SL,35.842379,37.645526,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
0.4,972,31.176915,21.502181,3158.0066,0.68968276,LnL80+SL,20.812498,22.191863,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
0.6,803,28.337255,17.763633,3158.0066,0.62686499,LnL80+SL,17.136768,18.390498,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
0.8,538,23.194827,11.901413,3158.0066,0.51310634,LnL80+SL,11.388306,12.414519,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
1,398,19.949937,8.8043908,3158.0066,0.44132423,LnL80+SL,8.3630666,9.2457151,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
1.2,208,14.422205,4.6012897,3158.0066,0.31904204,LnL80+SL,4.2822476,4.9203317,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
1.4,134,11.575837,2.9642924,3158.0066,0.25607586,LnL80+SL,2.7082165,3.2203682,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
1.6,86,9.2736185,1.9024563,3158.0066,0.20514714,LnL80+SL,1.6973092,2.1076034,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
1.8,78,8.8317609,1.7254836,3158.0066,0.19537255,LnL80+SL,1.5301111,1.9208562,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
2,64,8,1.4157814,3158.0066,0.17697268,LnL80+SL,1.2388088,1.5927541,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
2.2,43,6.5574385,0.95122815,3158.0066,0.14506093,LnL80+SL,0.80616722,1.0962891,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
2.4,35,5.9160798,0.77425547,3158.0066,0.13087306,LnL80+SL,0.64338241,0.90512854,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
2.6,53,7.2801099,1.172444,3158.0066,0.16104757,LnL80+SL,1.0113964,1.3334916,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
2.8,55,7.4161985,1.2166872,3158.0066,0.16405807,LnL80+SL,1.0526291,1.3807452,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
3,75,8.660254,1.6591189,3158.0066,0.19157855,LnL80+SL,1.4675403,1.8506974,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
3.2,67,8.1853528,1.4821462,3158.0066,0.18107298,LnL80+SL,1.3010732,1.6632192,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
3.4,65,8.0622577,1.437903,3158.0066,0.17834992,LnL80+SL,1.2595531,1.6162529,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
3.6,50,7.0710678,1.1060792,3158.0066,0.15642323,LnL80+SL,0.94965602,1.2625025,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
3.8,34,5.8309519,0.75213389,3158.0066,0.1289899,LnL80+SL,0.62314399,0.88112379,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
4,12,3.4641016,0.26545902,3158.0066,0.076631418,LnL80+SL,0.1888276,0.34209044,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
4.2,20,4.472136,0.4424317,3158.0066,0.098930736,LnL80+SL,0.34350096,0.54136244,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
4.4,9,3,0.19909426,3158.0066,0.066364755,LnL80+SL,0.13272951,0.26545902,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
4.6,7,2.6457513,0.15485109,3158.0066,0.058528212,LnL80+SL,0.096322882,0.21337931,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
4.8,21,4.5825757,0.46455328,3158.0066,0.10137384,LnL80+SL,0.36317945,0.56592712,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
5,12,3.4641016,0.26545902,3158.0066,0.076631418,LnL80+SL,0.1888276,0.34209044,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
5.2,14,3.7416574,0.30970219,3158.0066,0.082771392,LnL80+SL,0.2269308,0.39247358,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
5.4,23,4.7958315,0.50879645,3158.0066,0.10609139,LnL80+SL,0.40270506,0.61488785,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
5.6,22,4.6904158,0.48667487,3158.0066,0.10375943,LnL80+SL,0.38291544,0.5904343,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
5.8,15,3.8729833,0.33182377,3158.0066,0.08567653,LnL80+SL,0.24614724,0.41750031,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
6,11,3.3166248,0.24333743,3158.0066,0.073368997,LnL80+SL,0.16996844,0.31670643,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
6.2,27,5.1961524,0.59728279,3158.0066,0.11494713,LnL80+SL,0.48233567,0.71222992,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
6.4,23,4.7958315,0.50879645,3158.0066,0.10609139,LnL80+SL,0.40270506,0.61488785,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
6.6,14,3.7416574,0.30970219,3158.0066,0.082771392,LnL80+SL,0.2269308,0.39247358,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
6.8,10,3.1622777,0.22121585,3158.0066,0.069954594,LnL80+SL,0.15126126,0.29117044,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
7,22,4.6904158,0.48667487,3158.0066,0.10375943,LnL80+SL,0.38291544,0.5904343,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
7.2,21,4.5825757,0.46455328,3158.0066,0.10137384,LnL80+SL,0.36317945,0.56592712,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
7.4,29,5.3851648,0.64152596,3158.0066,0.11912838,LnL80+SL,0.52239758,0.76065435,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
7.6,19,4.3588989,0.42031011,3158.0066,0.096425753,LnL80+SL,0.32388436,0.51673587,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
7.8,37,6.0827625,0.81849864,3158.0066,0.13456035,LnL80+SL,0.6839383,0.95305899,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
8,32,5.6568542,0.70789072,3158.0066,0.12513858,LnL80+SL,0.58275214,0.8330293,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
8.2,40,6.3245553,0.8848634,3158.0066,0.13990919,LnL80+SL,0.74495421,1.0247726,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
8.4,39,6.244998,0.86274181,3158.0066,0.13814925,LnL80+SL,0.72459256,1.0008911,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
8.6,50,7.0710678,1.1060792,3158.0066,0.15642323,LnL80+SL,0.94965602,1.2625025,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
8.8,54,7.3484692,1.1945656,3158.0066,0.16255979,LnL80+SL,1.0320058,1.3571254,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
9,64,8,1.4157814,3158.0066,0.17697268,LnL80+SL,1.2388088,1.5927541,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
9.2,51,7.1414284,1.1282008,3158.0066,0.15797972,LnL80+SL,0.97022112,1.2861806,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
9.4,54,7.3484692,1.1945656,3158.0066,0.16255979,LnL80+SL,1.0320058,1.3571254,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
9.6,42,6.4807407,0.92910657,3158.0066,0.14336426,LnL80+SL,0.78574231,1.0724708,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
9.8,36,6,0.79637706,3158.0066,0.13272951,LnL80+SL,0.66364755,0.92910657,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
10,28,5.2915026,0.61940438,3158.0066,0.11705642,LnL80+SL,0.50234795,0.7364608,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
10.2,27,5.1961524,0.59728279,3158.0066,0.11494713,LnL80+SL,0.48233567,0.71222992,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
10.4,20,4.472136,0.4424317,3158.0066,0.098930736,LnL80+SL,0.34350096,0.54136244,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
10.6,20,4.472136,0.4424317,3158.0066,0.098930736,LnL80+SL,0.34350096,0.54136244,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
10.8,10,3.1622777,0.22121585,3158.0066,0.069954594,LnL80+SL,0.15126126,0.29117044,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
11,13,3.6055513,0.2875806,3158.0066,0.079760509,LnL80+SL,0.2078201,0.36734111,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
11.2,7,2.6457513,0.15485109,3158.0066,0.058528212,LnL80+SL,0.096322882,0.21337931,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
11.4,7,2.6457513,0.15485109,3158.0066,0.058528212,LnL80+SL,0.096322882,0.21337931,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
11.6,4,2,0.08848634,3158.0066,0.04424317,LnL80+SL,0.04424317,0.13272951,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
11.8,7,2.6457513,0.15485109,3158.0066,0.058528212,LnL80+SL,0.096322882,0.21337931,LnL80+SL,0.57429153,0.8,LnL,true,true,true,true
0.2,23739,154.07466,525.14431,3158.0066,3.4083756,LnL80+Sc,521.73593,528.55268,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
0.4,15599,124.89596,345.0746,3158.0066,2.7628965,LnL80+Sc,342.31171,347.8375,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
0.6,10903,104.41743,241.19164,3158.0066,2.3098791,LnL80+Sc,238.88176,243.50152,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
0.8,7361,85.79627,162.83699,3158.0066,1.8979495,LnL80+Sc,160.93904,164.73494,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
1,4795,69.245939,106.073,3158.0066,1.5318299,LnL80+Sc,104.54117,107.60483,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
1.2,2968,54.479354,65.656864,3158.0066,1.2051697,LnL80+Sc,64.451695,66.862034,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
1.4,1871,43.255058,41.389486,3158.0066,0.95687043,LnL80+Sc,40.432615,42.346356,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
1.6,1323,36.373067,29.266857,3158.0066,0.80462989,LnL80+Sc,28.462227,30.071487,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
1.8,966,31.080541,21.369451,3158.0066,0.68755082,LnL80+Sc,20.6819,22.057002,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
2,721,26.851443,15.949663,3158.0066,0.59399648,LnL80+Sc,15.355666,16.543659,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
2.2,512,22.627417,11.326252,3158.0066,0.50055433,LnL80+Sc,10.825697,11.826806,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
2.4,422,20.542639,9.3353089,3158.0066,0.45443573,LnL80+Sc,8.8808731,9.7897446,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
2.6,365,19.104973,8.0743785,3158.0066,0.42263229,LnL80+Sc,7.6517462,8.4970108,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
2.8,293,17.117243,6.4816244,3158.0066,0.37866054,LnL80+Sc,6.1029639,6.8602849,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
3,306,17.492856,6.769205,3158.0066,0.38696969,LnL80+Sc,6.3822353,7.1561747,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
3.2,268,16.370706,5.9285848,3158.0066,0.36214595,LnL80+Sc,5.5664388,6.2907307,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
3.4,263,16.217275,5.8179769,3158.0066,0.35875182,LnL80+Sc,5.459225,6.1767287,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
3.6,170,13.038405,3.7606694,3158.0066,0.28843018,LnL80+Sc,3.4722393,4.0490996,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
3.8,139,11.789826,3.0749003,3158.0066,0.26080964,LnL80+Sc,2.8140907,3.33571,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
4,107,10.34408,2.3670096,3158.0066,0.22882745,LnL80+Sc,2.1381821,2.595837,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
4.2,101,10.049876,2.2342801,3158.0066,0.22231918,LnL80+Sc,2.0119609,2.4565993,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
4.4,88,9.3808315,1.9466995,3158.0066,0.20751886,LnL80+Sc,1.7391806,2.1542183,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
4.6,61,7.8102497,1.3494167,3158.0066,0.1727751,LnL80+Sc,1.1766416,1.5221918,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
4.8,83,9.1104336,1.8360916,3158.0066,0.20153723,LnL80+Sc,1.6345543,2.0376288,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
5,64,8,1.4157814,3158.0066,0.17697268,LnL80+Sc,1.2388088,1.5927541,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
5.2,64,8,1.4157814,3158.0066,0.17697268,LnL80+Sc,1.2388088,1.5927541,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
5.4,81,9,1.7918484,3158.0066,0.19909426,LnL80+Sc,1.5927541,1.9909426,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
5.6,66,8.1240384,1.4600246,3158.0066,0.17971661,LnL80+Sc,1.280308,1.6397412,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
5.8,60,7.7459667,1.3272951,3158.0066,0.17135306,LnL80+Sc,1.155942,1.4986482,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
6,53,7.2801099,1.172444,3158.0066,0.16104757,LnL80+Sc,1.0113964,1.3334916,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
6.2,67,8.1853528,1.4821462,3158.0066,0.18107298,LnL80+Sc,1.3010732,1.6632192,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
6.4,61,7.8102497,1.3494167,3158.0066,0.1727751,LnL80+Sc,1.1766416,1.5221918,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
6.6,57,7.5498344,1.2609303,3158.0066,0.1670143,LnL80+Sc,1.093916,1.4279446,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
6.8,43,6.5574385,0.95122815,3158.0066,0.14506093,LnL80+Sc,0.80616722,1.0962891,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
7,58,7.6157731,1.2830519,3158.0066,0.16847297,LnL80+Sc,1.114579,1.4515249,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
7.2,51,7.1414284,1.1282008,3158.0066,0.15797972,LnL80+Sc,0.97022112,1.2861806,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
7.4,65,8.0622577,1.437903,3158.0066,0.17834992,LnL80+Sc,1.2595531,1.6162529,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
7.6,42,6.4807407,0.92910657,3158.0066,0.14336426,LnL80+Sc,0.78574231,1.0724708,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
7.8,60,7.7459667,1.3272951,3158.0066,0.17135306,LnL80+Sc,1.155942,1.4986482,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
8,63,7.9372539,1.3936599,3158.0066,0.17558464,LnL80+Sc,1.2180752,1.5692445,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
8.2,67,8.1853528,1.4821462,3158.0066,0.18107298,LnL80+Sc,1.3010732,1.6632192,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
8.4,83,9.1104336,1.8360916,3158.0066,0.20153723,LnL80+Sc,1.6345543,2.0376288,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
8.6,75,8.660254,1.6591189,3158.0066,0.19157855,LnL80+Sc,1.4675403,1.8506974,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
8.8,84,9.1651514,1.8582131,3158.0066,0.20274768,LnL80+Sc,1.6554655,2.0609608,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
9,95,9.7467943,2.1015506,3158.0066,0.21561454,LnL80+Sc,1.885936,2.3171651,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
9.2,80,8.9442719,1.7697268,3158.0066,0.19786147,LnL80+Sc,1.5718653,1.9675883,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
9.4,80,8.9442719,1.7697268,3158.0066,0.19786147,LnL80+Sc,1.5718653,1.9675883,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
9.6,72,8.4852814,1.5927541,3158.0066,0.18770787,LnL80+Sc,1.4050462,1.780462,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
9.8,60,7.7459667,1.3272951,3158.0066,0.17135306,LnL80+Sc,1.155942,1.4986482,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
10,62,7.8740079,1.3715383,3158.0066,0.17418553,LnL80+Sc,1.1973527,1.5457238,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
10.2,52,7.2111026,1.1503224,3158.0066,0.15952102,LnL80+Sc,0.9908014,1.3098434,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
10.4,40,6.3245553,0.8848634,3158.0066,0.13990919,LnL80+Sc,0.74495421,1.0247726,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
10.6,40,6.3245553,0.8848634,3158.0066,0.13990919,LnL80+Sc,0.74495421,1.0247726,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
10.8,29,5.3851648,0.64152596,3158.0066,0.11912838,LnL80+Sc,0.52239758,0.76065435,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
11,29,5.3851648,0.64152596,3158.0066,0.11912838,LnL80+Sc,0.52239758,0.76065435,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
11.2,20,4.472136,0.4424317,3158.0066,0.098930736,LnL80+Sc,0.34350096,0.54136244,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
11.4,29,5.3851648,0.64152596,3158.0066,0.11912838,LnL80+Sc,0.52239758,0.76065435,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
11.6,16,4,0.35394536,3158.0066,0.08848634,LnL80+Sc,0.26545902,0.4424317,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
11.8,19,4.3588989,0.42031011,3158.0066,0.096425753,LnL80+Sc,0.32388436,0.51673587,LnL80+Sc,0.8,0.8,LnL,true,false,false,false
0.2,30803,175.50783,681.41118,3158.0066,3.8825115,LnL90,677.52867,685.29369,LnL90,0.9,0.9,LnL,false,false,false,false
0.4,20024,141.50618,442.96262,3158.0066,3.1303411,LnL90,439.83228,446.09296,LnL90,0.9,0.9,LnL,false,false,false,false
0.6,14204,119.18054,314.21499,3158.0066,2.6364623,LnL90,311.57853,316.85146,LnL90,0.9,0.9,LnL,false,false,false,false
0.8,9984,99.919968,220.8619,3158.0066,2.2103881,LnL90,218.65152,223.07229,LnL90,0.9,0.9,LnL,false,false,false,false
1,6738,82.085321,149.05524,3158.0066,1.8158574,LnL90,147.23938,150.8711,LnL90,0.9,0.9,LnL,false,false,false,false
1.2,4136,64.311741,91.494876,3158.0066,1.4226776,LnL90,90.072198,92.917553,LnL90,0.9,0.9,LnL,false,false,false,false
1.4,2641,51.390661,58.423106,3158.0066,1.1368429,LnL90,57.286263,59.559949,LnL90,0.9,0.9,LnL,false,false,false,false
1.6,1848,42.988371,40.880689,3158.0066,0.95097089,LnL90,39.929718,41.83166,LnL90,0.9,0.9,LnL,false,false,false,false
1.8,1356,36.823905,29.996869,3158.0066,0.81460315,LnL90,29.182266,30.811472,LnL90,0.9,0.9,LnL,false,false,false,false
2,1066,32.649655,23.58161,3158.0066,0.72226213,LnL90,22.859347,24.303872,LnL90,0.9,0.9,LnL,false,false,false,false
2.2,754,27.45906,16.679675,3158.0066,0.60743794,LnL90,16.072237,17.287113,LnL90,0.9,0.9,LnL,false,false,false,false
2.4,629,25.079872,13.914477,3158.0066,0.55480653,LnL90,13.35967,14.469283,LnL90,0.9,0.9,LnL,false,false,false,false
2.6,511,22.605309,11.30413,3158.0066,0.50006527,LnL90,10.804065,11.804195,LnL90,0.9,0.9,LnL,false,false,false,false
2.8,430,20.736441,9.5122815,3158.0066,0.45872295,LnL90,9.0535586,9.9710045,LnL90,0.9,0.9,LnL,false,false,false,false
3,437,20.904545,9.6671326,3158.0066,0.46244167,LnL90,9.204691,10.129574,LnL90,0.9,0.9,LnL,false,false,false,false
3.2,380,19.493589,8.4062023,3158.0066,0.43122908,LnL90,7.9749732,8.8374314,LnL90,0.9,0.9,LnL,false,false,false,false
3.4,358,18.920888,7.9195274,3158.0066,0.41856003,LnL90,7.5009674,8.3380875,LnL90,0.9,0.9,LnL,false,false,false,false
3.6,249,15.779734,5.5082747,3158.0066,0.34907272,LnL90,5.1592019,5.8573474,LnL90,0.9,0.9,LnL,false,false,false,false
3.8,213,14.59452,4.7118976,3158.0066,0.3228539,LnL90,4.3890437,5.0347515,LnL90,0.9,0.9,LnL,false,false,false,false
