idx,interval,minInterval,tStart,tStop,tLength,sliceStart,sliceStop,sliceStartEvNum,sliceStopEvNum,numClusters,N,G_fit,G_fitmean,G,theta,redChiSq,Chip,Run,File,RunPeriod,gainNorm,prevVals_GGPLOTNIM_INTERNAL
44,90,25,1522667712,1522673156,90.733333,11710,11939,100820,103097,0,5.53956636e+06,3023.4968,3188.0868,2937.9416,2.4636833,3.1402177,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61014739,0
45,90,25,1522673156,1522678603,90.783333,11940,12227,103121,105403,0,7.47627032e+06,3030.5288,3210.1504,2972.0176,2.3100771,4.393692,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61722424,0
46,90,25,1522678603,1522684012,90.15,12228,12521,105433,107717,0,7.29067404e+06,3018.658,3186.7593,2951.139,2.4315761,3.5812347,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61288821,0
47,90,25,1522684012,1522689459,90.783333,12522,12775,107729,109993,0,6.06807237e+06,3015.2766,3174.6506,2939.4326,2.5259089,3.3880988,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61045705,0
48,90,25,1522689459,1522694864,90.083333,12776,13022,110017,112300,0,6.07213299e+06,2976.7972,3154.6424,2916.8127,2.3688412,3.5353325,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60575938,0
49,90,25,1522694864,1522700264,90,13023,13282,112305,114577,0,6.93367826e+06,3012.9286,3184.1188,2948.0229,2.4051361,3.9384476,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61224107,0
50,90,25,1522700264,1522705667,90.05,13283,13526,114585,116856,0,5.90807283e+06,2953.2847,3124.1642,2888.9554,2.4576174,3.1303157,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.599974,0
51,90,25,1522705667,1522711070,90.05,13527,13788,116870,119122,0,6.41439496e+06,2982.9352,3163.5296,2929.5119,2.3376553,3.2750569,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60839673,0
52,90,25,1522711070,1522716482,90.2,13789,14059,119148,121420,0,6.68765913e+06,2993.7291,3157.9101,2918.669,2.4928738,3.3052015,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60614489,0
53,90,25,1522716482,1522721897,90.25,14060,14307,121427,123705,0,5.67398732e+06,2983.3758,3147.6408,2932.66,2.5008202,3.5852736,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60905052,0
54,90,25,1522721897,1522727302,90.083333,14308,14563,123718,125989,0,6.42388791e+06,2976.7606,3151.6189,2911.8968,2.3980475,3.5330952,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60473845,0
55,90,25,1522727302,1522732706,90.066667,14564,14817,126000,128277,0,5.59967321e+06,2972.2191,3136.2577,2907.7009,2.5128496,3.3614717,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60386706,0
56,90,25,1522732706,1522738147,90.683333,14818,15094,128286,130562,0,6.63272654e+06,2987.9721,3165.8874,2940.1728,2.3592419,4.1781309,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61061077,0
57,90,25,1522738147,1522743561,90.233333,15095,15366,130583,132858,0,6.53966719e+06,3006.1327,3178.5762,2949.6401,2.3981457,4.1885881,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61257693,0
58,90,25,1522743561,1522748961,90,15367,15672,132865,135134,0,7.44772433e+06,2996.5433,3156.7487,2923.4345,2.5330059,3.9639569,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60713459,0
59,90,25,1522748961,1522754375,90.233333,15673,15902,135146,137426,0,5.57907356e+06,2981.4218,3157.9978,2910.6362,2.3774375,2.2405263,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60447666,0
60,90,25,1522754375,1522759863,91.466667,15903,16160,137437,139711,0,6.21604068e+06,3009.714,3192.2047,2969.4199,2.2991999,3.5683391,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61668476,0
61,90,25,1522759863,1522765268,90.083333,16161,16414,139753,142020,0,5.92540361e+06,2975.1255,3155.9594,2907.7132,2.3415489,2.9988996,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60386961,0
62,90,25,1522765268,1522770671,90.05,16415,16669,142042,144321,0,5.87359897e+06,2976.7849,3149.3681,2907.9638,2.4206521,2.6137266,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60392166,0
63,90,25,1522770671,1522776096,90.416667,16670,16923,144337,146610,0,6.42394801e+06,3024.8677,3182.3334,2928.7245,2.5384798,3.097725,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60823319,0
64,90,25,1522776096,1522781534,90.633333,16924,17190,146628,148895,0,6.24991425e+06,2976.37,3149.8773,2910.3204,2.4117603,2.9342139,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60441106,0
65,90,25,1522781534,1522786938,90.066667,17191,17436,148928,151203,0,6.04028416e+06,3016.2632,3187.802,2957.5329,2.3989957,3.3578191,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61421608,0
66,90,25,1522786938,1522792340,90.033333,17437,17701,151220,153504,0,6.71722892e+06,3001.781,3175.5408,2956.2769,2.3886452,4.5018196,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61395525,0
67,90,25,1522792340,1522797749,90.15,17702,17963,153506,155779,0,6.03428709e+06,3021.45,3185.4762,2976.698,2.4712474,4.1991796,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61819627,0
68,90,25,1522797749,1522803154,90.083333,17964,18195,155789,158076,0,5.65298101e+06,2976.0068,3135.8951,2907.4907,2.5544316,2.9375351,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.6038234,0
69,90,25,1522803154,1522808555,90.016667,18196,18462,158080,160359,0,6.81065383e+06,3008.1343,3170.9083,2927.3276,2.4955543,3.291993,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60794309,0
70,90,25,1522808555,1522814019,91.066667,18463,18704,160372,162650,0,6.19145043e+06,3004.3754,3163.7021,2943.3943,2.5357845,3.3973174,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61127981,0
71,90,25,1522814019,1522819441,90.366667,18705,18998,162680,164965,0,7.13414176e+06,2987.4242,3153.4705,2938.057,2.4786343,4.1869372,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61017136,0
72,90,25,1522819441,1522824847,90.1,18999,19284,164975,167237,0,7.15095168e+06,2946.0354,3137.2904,2925.7041,2.2681028,4.1220826,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60760593,0
73,90,25,1522824847,1522830255,90.133333,19285,19551,167263,169539,0,6.58055142e+06,2982.4229,3140.199,2923.1743,2.5720733,3.9382486,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60708054,0
74,90,25,1522830255,1522835659,90.066667,19552,19799,169555,171841,0,6.04403508e+06,2940.5693,3108.433,2879.5161,2.499917,3.0456529,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59801367,0
75,90,25,1522835659,1522841121,91.033333,19800,20056,171843,174136,0,5.90427036e+06,2963.8143,3130.986,2922.3047,2.4870053,3.2416359,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60689995,0
76,90,25,1522841121,1522846538,90.283333,20057,20311,174167,176444,0,6.58533513e+06,2962.5742,3138.1472,2916.8023,2.4026156,4.3499411,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60575721,0
77,90,25,1522846538,1522851943,90.083333,20312,20604,176452,178732,0,7.01699861e+06,2982.2006,3152.1959,2924.1008,2.4423026,3.9056982,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60727295,0
78,90,25,1522851943,1522857373,90.5,20605,20864,178747,181032,0,6.41046307e+06,2976.163,3139.756,2907.294,2.5141854,3.0635941,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60378254,0
79,90,25,1522857373,1522862784,90.183333,20865,21118,181046,183329,0,6.14624869e+06,2972.3447,3132.5187,2893.0077,2.5545389,2.5780078,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60081558,0
80,90,25,1522862784,1522868196,90.2,21119,21407,183338,185615,0,7.02087596e+06,2989.5351,3160.1536,2937.144,2.4299079,3.920851,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60998174,0
81,90,25,1522868196,1522873607,90.183333,21408,21675,185624,187900,0,6.09990655e+06,2973.2936,3142.1168,2919.3536,2.461774,3.5112548,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60628707,0
82,90,25,1522873607,1522879018,90.183333,21676,21915,187905,190188,0,5.79026388e+06,2970.2422,3142.7016,2923.8516,2.4273126,3.1307827,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.6072212,0
83,90,25,1522879018,1522884438,90.333333,21916,22175,190198,192486,0,5.67256107e+06,2929.6035,3102.6042,2898.0058,2.4562119,2.9566847,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60185358,0
84,90,25,1522884438,1522889842,90.066667,22176,22446,192497,194778,0,6.35082701e+06,2916.2221,3102.6451,2882.7287,2.3360885,3.4748847,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59868085,0
85,90,25,1522889842,1522895242,90,22447,22704,194791,197060,0,5.90133574e+06,2900.9081,3083.3802,2898.9141,2.3864613,3.9991525,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60204221,0
86,90,25,1522895242,1522900663,90.35,22705,22959,197066,199344,0,5.83643381e+06,2897.7234,3063.5959,2847.2807,2.5597671,3.4280407,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59131907,0
87,90,25,1522900663,1522906132,91.15,22960,23225,199362,201628,0,6.08251931e+06,2920.3403,3097.8052,2879.1499,2.4191782,3.7477137,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59793763,0
88,90,25,1522906132,1522911562,90.5,23226,23489,201661,203943,0,5.84697608e+06,2886.0364,3065.7988,2856.8099,2.4257806,3.1639039,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59329808,0
89,90,25,1522911562,1522916966,90.066667,23490,23740,203966,206228,0,5.65002585e+06,2904.1513,3082.5541,2918.0371,2.423671,4.4677731,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60601366,0
90,90,25,1522916966,1522922367,90.016667,23741,23990,206236,208514,0,6.04401478e+06,2907.622,3090.5937,2854.8799,2.3759998,2.9258456,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59289726,0
91,90,25,1522922367,1522927770,90.05,23991,24254,208519,210787,0,6.04697406e+06,2880.0834,3070.2662,2845.0398,2.3305758,2.5622924,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.5908537,0
92,90,25,1522927770,1522933193,90.383333,24255,24519,210801,213068,0,6.22663764e+06,2900.6288,3079.9844,2867.5443,2.4172353,3.4135451,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59552738,0
93,90,25,1522933193,1522938593,90,24520,24784,213094,215368,0,5.74091536e+06,2894.5976,3056.7126,2846.3139,2.6041769,2.7812537,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59111829,0
94,90,25,1522938593,1522943995,90.033333,24785,25077,215370,217651,0,6.90613341e+06,2879.1802,3057.0476,2854.4224,2.4507641,3.6574647,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.59280226,0
95,90,25,1522943995,1522949411,90.266667,25078,25334,217656,219926,0,6.05797245e+06,2940.9594,3101.7889,2899.5363,2.5754911,3.164407,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60217144,0
96,90,25,1522949411,1522954849,90.633333,25335,25588,219934,222205,0,6.0882917e+06,2955.868,3107.3382,2893.0923,2.6686293,3.5189471,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60083316,0
97,90,25,1522954849,1522960261,90.2,25589,25827,222238,224510,0,5.77056836e+06,2964.3316,3120.0453,2890.1851,2.6115855,3.1447755,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.6002294,0
98,90,25,1522960261,1522965664,90.05,25828,26100,224516,226778,0,6.88192247e+06,3009.5295,3171.049,2925.8665,2.5077224,3.0125106,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60763966,0
99,90,25,1522965664,1522971076,90.2,26101,26352,226801,229079,0,6.25004334e+06,2994.3663,3149.8947,2911.3019,2.5865814,2.8600999,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.6046149,0
100,90,25,1522971076,1522976528,90.866667,26353,26590,229086,231364,0,5.81552711e+06,3052.5433,3214.8286,2980.2531,2.4639124,3.2128808,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61893459,0
101,90,25,1522976528,1522981937,90.15,26591,26866,231387,233660,0,6.6953271e+06,3022.2053,3183.5465,2953.0358,2.4989204,4.2937597,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61328213,0
102,90,25,1522981937,1522987354,90.283333,26867,27094,233670,235950,0,5.86230101e+06,3066.9842,3220.8563,3006.5633,2.5422803,4.5848806,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62439865,0
103,90,25,1522987354,1522992767,90.216667,27095,27319,235959,238235,0,5.62049998e+06,3081.9551,3241.0256,3001.2453,2.4738669,3.6233663,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62329421,0
104,90,25,1522992767,1522998170,90.05,27320,27589,238241,240489,0,6.64629949e+06,3057.4967,3202.1628,2969.624,2.6560367,4.0695626,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61672715,0
105,90,25,1522998170,1523003574,90.066667,27590,27847,240529,242814,0,6.21318829e+06,3027.2173,3181.2175,2947.6474,2.5748372,3.8111612,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61216308,0
106,90,25,1523003574,1523008982,90.133333,27848,28126,242817,245088,0,7.22470234e+06,3074.3325,3240.4989,3006.6864,2.4068032,3.8256871,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62442421,0
107,90,25,1523008982,1523014394,90.2,28127,28371,245114,247378,0,5.89562118e+06,3066.1511,3213.6574,2984.4667,2.6150304,3.540722,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61980966,0
108,90,25,1523014394,1523019796,90.033333,28372,28641,247399,249684,0,6.79284034e+06,3086.0225,3232.5021,2989.4423,2.6097559,3.7369014,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62084298,0
109,90,25,1523019796,1523025197,90.016667,28642,28911,249695,251960,0,7.18457904e+06,3066.5725,3226.344,2973.7414,2.4789067,4.1497677,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61758225,0
110,90,25,1523025197,1523030606,90.15,28912,29173,251986,254276,0,5.96156357e+06,3026.8043,3176.252,2927.0719,2.6271704,2.8692381,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.60789,0
111,90,25,1523030606,1523036053,90.783333,29174,29427,254280,256549,0,6.1368254e+06,3050.765,3213.4657,2970.0372,2.4610267,3.4845397,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61681297,0
112,90,25,1523036053,1523041513,91,29428,29688,256572,258851,0,7.17483415e+06,3086.3773,3251.7862,2994.7371,2.4050603,4.3915077,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62194261,0
113,90,25,1523041513,1523046918,90.083333,29689,29944,258884,261168,0,6.60837236e+06,3084.198,3236.0353,3005.7134,2.5504247,4.4738388,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62422215,0
114,90,25,1523046918,1523052334,90.266667,29945,30177,261171,263440,0,5.9530827e+06,3071.5454,3223.3917,2984.387,2.5609556,3.5205118,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61979312,0
115,90,25,1523052334,1523057749,90.25,30178,30436,263456,265736,0,6.27965804e+06,3099.7154,3260.9293,3038.4012,2.4374075,4.074125,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.63101069,0
116,90,25,1523057749,1523063205,90.933333,30437,30683,265746,268015,0,6.79604605e+06,3093.5572,3257.9756,2999.8608,2.4094878,3.6365112,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62300668,0
117,90,25,1523063205,1523068612,90.116667,30684,30944,268046,270328,0,6.79769187e+06,3073.5428,3241.1227,2995.3638,2.39327,3.4925481,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62207276,0
118,90,25,1523068612,1523074013,90.016667,30945,31212,270333,272615,0,6.72321074e+06,3101.9481,3255.7575,2997.5612,2.5140822,3.7160363,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62252911,0
119,90,25,1523074013,1523079420,90.116667,31213,31464,272616,274876,0,6.3068918e+06,3098.6553,3243.9196,3010.3155,2.6130522,4.1335778,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62517791,0
120,90,25,1523079420,1523084827,90.116667,31465,31742,274916,277195,0,6.75797819e+06,3053.1837,3200.9136,2947.8941,2.6237751,3.1224543,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61221432,0
121,90,25,1523084827,1523090254,90.45,31743,32015,277198,279483,0,6.92755597e+06,3103.0879,3253.1664,3018.0756,2.5543367,4.6860748,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.6267895,0
122,90,25,1523090254,1523095682,90.466667,32016,32251,279502,281785,0,6.31488587e+06,3105.0169,3265.8802,3050.9944,2.4368804,4.1383565,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.63362603,0
123,90,25,1523095682,1523101095,90.216667,32252,32512,281797,284079,0,6.72013234e+06,3091.9495,3237.5788,2989.1983,2.6145479,2.990098,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62079232,0
124,90,25,1523101095,1523106499,90.066667,32513,32750,284087,286354,0,6.0998809e+06,3062.1549,3210.3795,2972.7554,2.6101907,2.9912539,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61737748,0
125,90,25,1523106499,1523111901,90.033333,32751,33001,286378,288661,0,6.66625915e+06,3078.8499,3234.4245,2981.3289,2.5137937,3.0866293,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61915801,0
126,90,25,1523111901,1523117353,90.866667,33002,33252,288668,290940,0,6.57338697e+06,3068.6747,3228.0649,2973.2512,2.4812306,3.0861751,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61748045,0
127,90,25,1523117353,1523122784,90.516667,33253,33525,290966,293235,0,7.1471653e+06,3106.7572,3254.2846,3011.2635,2.5801051,3.9144553,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62537478,0
128,90,25,1523122784,1523128199,90.25,33526,33769,293262,295545,0,6.77054204e+06,3082.365,3249.0143,3001.1184,2.3957266,3.4485788,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62326785,0
129,90,25,1523128199,1523133600,90.016667,33770,34028,295554,297826,0,6.32128214e+06,3059.8298,3210.5497,2957.4102,2.583632,3.0447816,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61419061,0
130,90,25,1523133600,1523139034,90.566667,34029,34274,297843,300129,0,6.16867709e+06,3061.0857,3217.5968,2997.8639,2.5183272,3.5192238,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62259197,0
131,90,25,1523139034,1523144458,90.4,34275,34534,300147,302388,0,6.75154729e+06,3073.0375,3241.1025,2981.1212,2.3888361,2.878635,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61911487,0
132,90,25,1523144458,1523149915,90.95,34535,34798,302436,304709,0,6.28066216e+06,3100.6519,3237.8208,2984.5551,2.708744,3.2812486,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61982802,0
133,90,25,1523149915,1523155330,90.25,34799,35061,304750,307031,0,6.84032287e+06,3090.9003,3248.2499,3004.0008,2.4849076,3.4453743,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62386647,0
134,90,25,1523155330,1523160754,90.4,35062,35306,307041,309309,0,6.38935708e+06,3103.3615,3265.7479,3021.6762,2.4225332,4.1277344,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62753728,0
135,90,25,1523160754,1523166208,90.9,35307,35573,309329,311607,0,6.58974446e+06,3088.7593,3244.7927,2991.6534,2.5007326,3.4367905,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62130218,0
136,90,25,1523166208,1523171629,90.35,35574,35832,311648,313931,0,6.58487739e+06,3089.9591,3230.9896,2971.5082,2.6708764,3.4574725,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61711845,0
137,90,25,1523171629,1523177055,90.433333,35833,36068,313942,316223,0,5.71725813e+06,3111.492,3257.6173,3011.8946,2.5921922,3.1224338,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62550584,0
138,90,25,1523177055,1523182456,90.016667,36069,36340,316238,318534,0,7.37946401e+06,3113.9431,3265.3213,3019.9654,2.5309623,4.1304513,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62718198,0
139,90,25,1523182456,1523187857,90.016667,36341,36593,318537,320808,0,6.77925289e+06,3111.8283,3270.4487,3039.009,2.4548479,4.1995768,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.63113692,0
140,90,25,1523187857,1523193261,90.066667,36594,36860,320812,323090,0,6.70866195e+06,3080.3535,3221.0186,2972.5457,2.6838424,3.4219488,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61733392,0
141,90,25,1523193261,1523198663,90.033333,36861,37105,323108,325382,0,6.16890635e+06,3075.0386,3216.8726,2967.2678,2.6743932,2.6953989,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61623782,0
142,90,25,1523198663,1523204070,90.116667,37106,37379,325384,327667,0,7.17270002e+06,3080.7452,3245.7829,2992.4265,2.4131842,3.3197236,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62146273,0
143,90,25,1523204070,1523209473,90.05,37380,37683,327673,329952,0,7.77276236e+06,3082.3749,3241.706,2988.6738,2.4707824,3.9718553,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62068339,0
144,90,25,1523209473,1523214889,90.266667,37684,37947,329961,332259,0,6.66404671e+06,3083.8214,3230.694,2993.2617,2.6070947,3.5105049,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62163619,0
145,90,25,1523214889,1523220307,90.3,37948,38211,332266,334544,0,6.91486636e+06,3097.6092,3255.1219,3013.1416,2.4777873,3.9232047,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62576482,0
146,90,25,1523220307,1523225712,90.083333,38212,38470,334554,336839,0,6.72481059e+06,3055.102,3205.0296,2964.2593,2.5967382,3.0684664,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61561302,0
147,90,25,1523225712,1523231124,90.2,38471,38727,336849,339127,0,6.38899143e+06,3033.2032,3184.7527,2944.4666,2.5973189,3.7220326,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61150249,0
148,90,25,1523231124,1523236534,90.166667,38728,38960,339134,341411,0,5.8166766e+06,3053.1053,3210.0937,2969.595,2.5198029,2.9997688,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61672112,0
149,90,25,1523236534,1523241988,90.9,38961,39245,341419,343705,0,6.57193415e+06,3062.2458,3216.3495,3002.3198,2.5437065,3.4879455,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62351736,0
150,90,25,1523241988,1523247414,90.433333,39246,39511,343728,346002,0,7.01178918e+06,3084.3497,3257.3602,3013.0927,2.3320827,4.1637937,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.62575467,0
151,90,25,1523247414,1523252827,90.216667,39512,39797,346018,348315,0,7.24170409e+06,3060.4822,3218.5297,2965.7043,2.5022507,3.7782807,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61591311,0
152,90,25,1523252827,1523258244,90.283333,39798,40068,348322,350584,0,6.51865761e+06,3074.3089,3229.7986,2982.247,2.5184591,3.6271874,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61934867,0
153,90,25,1523258244,1523263647,90.05,40069,40337,350600,352877,0,6.7037453e+06,3058.0768,3202.9986,2955.0688,2.6524787,3.2696464,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61370434,0
154,90,25,1523263647,1523269066,90.316667,40338,40605,352879,355161,0,6.57519299e+06,3072.0225,3233.8122,2983.0582,2.4533661,3.4476233,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61951714,0
155,90,25,1523269066,1523274468,90.033333,40606,40849,355179,357450,0,6.18585151e+06,3068.9564,3216.4058,2963.0176,2.6132525,2.8086892,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61535515,0
156,90,25,1523274468,1523279871,90.05,40850,41113,357456,359744,0,5.93187732e+06,3043.1144,3177.5651,2959.4158,2.7966321,3.4919667,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61460712,0
157,90,25,1523279871,1523285277,90.1,41114,41362,359748,362020,0,6.33449981e+06,3036.154,3196.3083,2981.9277,2.4998942,3.8593325,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61928236,0
158,90,25,1523285277,1523290691,90.233333,41363,41609,362024,364293,0,5.99318625e+06,3062.053,3215.2643,2975.8958,2.5537569,4.1336411,4,186,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2018-02-15",0.61802967,0
