idx,interval,minInterval,tStart,tStop,tLength,sliceStart,sliceStop,sliceStartEvNum,sliceStopEvNum,numClusters,N,G_fit,G_fitmean,G,theta,redChiSq,Chip,Run,File,RunPeriod
1,90,25,1509390583,1509395988,90.083333,278,596,2239,4476,0,8.82978031e+06,3462.3458,3579.6494,3355.6341,2.711436,2.4571037,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
2,90,25,1509395988,1509401421,90.55,597,857,4479,6700,0,7.32805747e+06,3464.2443,3584.8257,3353.734,2.6676041,2.0869123,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
3,90,25,1509401421,1509406832,90.183333,858,1159,6714,8952,0,8.89572379e+06,3505.7946,3636.4066,3407.9311,2.5168179,3.5938245,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
4,90,25,1509406832,1509412243,90.183333,1160,1430,8957,11177,0,6.98588114e+06,3498.1645,3609.9082,3374.1318,2.7587497,2.8567678,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
5,90,25,1509412243,1509417656,90.216667,1431,1692,11188,13398,0,7.27029236e+06,3492.527,3614.4921,3403.1566,2.6294518,2.8022997,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
6,90,25,1509417656,1509423069,90.216667,1693,2011,13409,15647,0,9.1471518e+06,3518.9876,3643.605,3409.0383,2.5782092,2.9765744,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
7,90,25,1509423069,1509428482,90.216667,2012,2286,15660,17890,0,7.67931893e+06,3524.3935,3656.0667,3431.3342,2.4922181,2.7973591,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
8,90,25,1509428482,1509433931,90.816667,2287,2559,17899,20392,0,7.79334488e+06,3517.991,3647.3062,3419.5391,2.52347,2.621498,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
9,90,25,1509433931,1509439344,90.216667,2560,2832,20460,23062,0,8.16528438e+06,3636.9351,3768.1827,3501.84,2.424983,2.1579326,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
10,90,25,1509439344,1509444747,90.05,2833,3114,23079,25325,0,8.57517517e+06,3613.9214,3739.8051,3497.761,2.4997205,2.6202895,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
11,90,25,1509444747,1509450166,90.316667,3115,3398,25330,27567,0,8.13047364e+06,3625.9834,3752.9927,3505.7347,2.4791105,2.6089973,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
12,90,25,1509450166,1509455566,90,3399,3686,27577,29802,0,8.41468384e+06,3653.0609,3775.4559,3516.4523,2.5153008,2.7356043,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
13,90,25,1509455566,1509461023,90.95,3687,3977,29806,32043,0,8.49564223e+06,3656.1328,3787.2119,3551.2581,2.4151118,2.9730921,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
14,90,25,1509461023,1509466429,90.1,3978,4272,32079,34317,0,8.0760893e+06,3623.9262,3739.2623,3485.8774,2.6207379,2.85865,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
15,90,25,1509466429,1509471834,90.083333,4273,4536,34326,36560,0,8.46033318e+06,3635.9061,3767.8106,3525.3517,2.4184473,2.4052131,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
16,90,25,1509471834,1509477238,90.066667,4537,4813,36564,38779,0,8.58014664e+06,3630.5177,3758.3133,3575.2254,2.467332,3.4881087,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
17,90,25,1509477238,1509482662,90.4,4814,5086,38790,40999,0,8.38269422e+06,3554.2926,3694.4437,3461.8103,2.3809628,2.8177338,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
18,90,25,1509482662,1509488082,90.333333,5087,5383,41021,43255,0,9.06065636e+06,3577.8809,3711.7324,3482.1325,2.4333376,3.4467533,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
19,90,25,1509488082,1509493504,90.366667,5384,5635,43272,45505,0,7.26129346e+06,3549.5059,3693.1856,3462.5953,2.347608,2.5697956,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
20,90,25,1509493504,1509498913,90.15,5636,5912,45517,47731,0,8.06800223e+06,3564.8294,3701.4417,3457.4327,2.411752,2.7099303,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
21,90,25,1509498913,1509504328,90.25,5913,6215,47762,50004,0,8.570965e+06,3579.7976,3709.1117,3469.779,2.4825233,2.7363304,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
22,90,25,1509504328,1509509796,91.133333,6216,6508,50019,52243,0,8.53518876e+06,3568.8302,3702.7817,3471.8616,2.4379842,3.310522,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
23,90,25,1509509796,1509515221,90.416667,6509,6797,52291,54516,0,7.98658743e+06,3557.215,3691.1778,3442.4252,2.4452797,2.7653667,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
24,90,25,1509515221,1509520662,90.683333,6798,7075,54532,56771,0,8.015273e+06,3605.3324,3731.7743,3459.9949,2.4988204,3.600121,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
25,90,25,1509520662,1509526131,91.15,7076,7359,56789,59018,0,8.79272174e+06,3588.4717,3741.7234,3506.9456,2.2316003,3.0001417,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
26,90,25,1509526131,1509531532,90.016667,7360,7638,59049,61274,0,7.88176334e+06,3548.5843,3694.2417,3456.5503,2.3282414,2.0542808,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
27,90,25,1509531532,1509536933,90.016667,7639,7904,61281,63499,0,8.2933117e+06,3581.851,3720.2455,3490.8425,2.3822992,3.4412786,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
28,90,25,1509536933,1509542350,90.283333,7905,8218,63506,65748,0,9.42974595e+06,3552.5834,3688.9292,3446.3059,2.4223494,3.0150419,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
29,90,25,1509542350,1509547769,90.316667,8219,8510,65760,67967,0,9.16604555e+06,3611.9893,3764.2428,3507.7337,2.2276915,2.9228722,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
30,90,25,1509547769,1509553172,90.05,8511,8796,67998,70225,0,8.34300427e+06,3566.1404,3698.831,3481.194,2.4535549,3.2457111,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
31,90,25,1509553172,1509558572,90,8797,9095,70237,72478,0,8.18517552e+06,3498.892,3627.2267,3409.0668,2.547975,3.0366673,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
32,90,25,1509558572,1509563972,90,9096,9373,72479,74711,0,7.10683325e+06,3450.134,3583.156,3360.2135,2.5275865,2.6866153,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
33,90,25,1509563972,1509569404,90.533333,9374,9649,74716,76940,0,7.29774442e+06,3439.1759,3560.6405,3341.8246,2.6751452,2.4268323,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
34,90,25,1509569404,1509574818,90.233333,9650,9958,76961,79199,0,8.75599515e+06,3439.7729,3577.6626,3362.6631,2.4800421,3.2989089,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
35,90,25,1509574818,1509580219,90.016667,9959,10253,79222,81437,0,8.21301481e+06,3482.0666,3604.3543,3362.8135,2.6330092,4.0284195,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
36,90,25,1509580219,1509585633,90.233333,10254,10551,81464,83687,0,8.00695922e+06,3418.3353,3553.6707,3360.9829,2.5236005,2.7891353,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
37,90,25,1509585633,1509591050,90.283333,10552,10812,83702,85908,0,6.81061207e+06,3415.4228,3561.2436,3341.4521,2.4114325,2.005828,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
38,90,25,1509591050,1509596637,93.116667,10813,11111,85926,88247,0,8.60507005e+06,3437.9703,3585.5619,3384.6052,2.3782236,3.892725,3,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
0,90,25,1509385180,1509390593,90.216667,0,246,4,2231,0,5.43394648e+06,2833.3606,3038.8687,2821.4916,2.2310355,2.471313,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
1,90,25,1509390593,1509396010,90.283333,247,515,2243,4465,0,6.60253069e+06,2871.0828,3057.4844,2838.0938,2.3738366,3.295287,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
2,90,25,1509396010,1509401434,90.4,516,773,4488,6700,0,6.11574281e+06,2868.3076,3068.6478,2841.8896,2.2482355,3.3137706,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
3,90,25,1509401434,1509406835,90.016667,774,1033,6719,8957,0,6.0069993e+06,2865.0844,3045.9301,2854.4618,2.43331,3.776541,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
4,90,25,1509406835,1509412299,91.066667,1034,1287,8959,11177,0,6.25991732e+06,2883.8355,3084.702,2862.9683,2.2314099,2.8273107,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
5,90,25,1509412299,1509417717,90.3,1288,1521,11210,13418,0,5.61704739e+06,2876.1466,3086.2794,2855.1838,2.1587447,3.1474784,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
6,90,25,1509417717,1509423117,90,1522,1758,13436,15663,0,5.22515389e+06,2877.9884,3065.1388,2851.237,2.3608501,2.5688652,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
7,90,25,1509423117,1509428529,90.2,1759,2027,15680,17908,0,6.14487871e+06,2868.3976,3067.2517,2846.145,2.2612833,3.5041472,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
8,90,25,1509428529,1509433971,90.7,2028,2276,17920,20389,0,5.92222578e+06,2884.2008,3083.54,2864.0981,2.2444716,3.3916118,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
9,90,25,1509433971,1509439430,90.983333,2277,2532,20498,23074,0,6.56526107e+06,2977.8579,3185.3861,2947.8158,2.1067068,3.8656412,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
10,90,25,1509439430,1509444832,90.033333,2533,2812,23115,25360,0,6.9197281e+06,2995.7982,3198.7455,2951.7512,2.1314082,3.3990421,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
11,90,25,1509444832,1509450240,90.133333,2813,3083,25364,27593,0,6.27227647e+06,2963.1498,3143.4805,2912.79,2.35589,3.4217733,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
12,90,25,1509450240,1509455671,90.516667,3084,3370,27609,29831,0,6.95241113e+06,2980.6874,3166.9683,2930.7904,2.2865169,4.1925308,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
13,90,25,1509455671,1509461079,90.133333,3371,3609,29850,32095,0,6.407646e+06,3001.4211,3191.3397,2948.2391,2.2382351,3.2122929,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
14,90,25,1509461079,1509466510,90.516667,3610,3867,32103,34342,0,6.38000245e+06,2964.4607,3148.7589,2907.9161,2.317393,4.2515369,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
15,90,25,1509466510,1509471910,90,3868,4129,34358,36591,0,6.92210479e+06,2988.919,3214.1645,3007.9798,1.9644674,4.260546,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
16,90,25,1509471910,1509477315,90.083333,4130,4387,36596,38816,0,6.53675255e+06,2965.6774,3180.3774,2925.3253,2.0584921,4.1044069,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
17,90,25,1509477315,1509482722,90.116667,4388,4639,38824,41038,0,5.55250732e+06,2859.9615,3067.5858,2858.3152,2.1920205,3.3003266,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
18,90,25,1509482722,1509488167,90.75,4640,4908,41046,43287,0,6.59825801e+06,2899.1638,3132.2385,2902.2204,1.9657031,4.0530503,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
19,90,25,1509488167,1509493679,91.866667,4909,5169,43308,45536,0,6.34407094e+06,2866.9902,3088.464,2866.0782,2.0745766,3.4947142,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
20,90,25,1509493679,1509499098,90.316667,5170,5422,45588,47826,0,6.45090328e+06,2844.5364,3085.8221,2897.2033,1.9433635,3.5113454,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
21,90,25,1509499098,1509504506,90.133333,5423,5684,47838,50091,0,6.36934994e+06,2837.4552,3066.4384,2856.3006,2.0381022,3.5119234,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
22,90,25,1509504506,1509509913,90.116667,5685,5952,50096,52327,0,6.86756149e+06,2873.9592,3102.2005,2880.0189,2.0181112,3.8735527,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
23,90,25,1509509913,1509515341,90.466667,5953,6191,52338,54562,0,5.71792804e+06,2863.9205,3086.8703,2863.3403,2.0653363,3.5933969,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
24,90,25,1509515341,1509520783,90.7,6192,6441,54583,56808,0,5.79665983e+06,2879.9691,3091.7872,2882.962,2.1420492,3.9582943,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
25,90,25,1509520783,1509526193,90.166667,6442,6679,56842,59044,0,5.23108297e+06,2956.2878,3117.8853,2858.8264,2.5532278,4.9141985,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
26,90,25,1509526193,1509531593,90,6680,6912,59075,61300,0,4.89747791e+06,2848.7906,3044.5986,2839.9529,2.3046375,3.1702444,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
27,90,25,1509531593,1509537018,90.416667,6913,7173,61306,63525,0,5.67404085e+06,2900.781,3108.1461,2909.3628,2.1632683,3.5807871,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
28,90,25,1509537018,1509542437,90.316667,7174,7435,63540,65764,0,6.3939899e+06,2887.4709,3123.9871,2882.9514,1.9487699,3.0990537,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
29,90,25,1509542437,1509547845,90.133333,7436,7722,65794,68025,0,6.92478212e+06,2866.8488,3113.0542,2920.6879,1.8946866,4.7113014,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
30,90,25,1509547845,1509553268,90.383333,7723,8003,68029,70266,0,6.73679607e+06,2836.1799,3057.4495,2849.9564,2.0986056,3.8242488,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
31,90,25,1509553268,1509558687,90.316667,8004,8261,70277,72511,0,5.657532e+06,2798.4097,3018.8863,2820.6913,2.1334389,2.9532901,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
32,90,25,1509558687,1509564174,91.45,8262,8528,72524,74758,0,6.08719884e+06,2764.4472,3003.3014,2923.8187,2.0168188,3.3431076,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
33,90,25,1509564174,1509569577,90.05,8529,8778,74799,77026,0,5.09625916e+06,2771.7254,2990.8481,2791.0857,2.1653761,2.8037952,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
34,90,25,1509569577,1509574989,90.2,8779,9049,77033,79277,0,6.0601287e+06,2724.5631,2966.476,2775.9441,2.0235924,4.0331236,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
35,90,25,1509574989,1509580408,90.316667,9050,9340,79290,81531,0,6.52358107e+06,2780.2051,3021.6952,2812.5379,1.9861442,4.4204003,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
36,90,25,1509580408,1509585877,91.15,9341,9598,81541,83771,0,5.40898538e+06,2853.2342,3011.0776,2802.706,2.6936744,7.0493366,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
37,90,25,1509585877,1509591288,90.183333,9599,9843,83802,86017,0,5.08938852e+06,2842.6958,3004.2696,2804.1417,2.6607773,5.9681471,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
38,90,25,1509591288,1509596640,89.2,9844,10086,86023,88248,0,5.41686767e+06,2712.6938,2949.4913,2801.2281,2.0713043,3.8427963,4,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
0,90,25,1509385175,1509390579,90.066667,0,235,2,2225,0,7.72393543e+06,4480.8033,4751.584,4659.2135,3.9903623,2.9802933,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
1,90,25,1509390579,1509395998,90.316667,236,490,2237,4468,0,7.95610118e+06,4455.419,4728.1619,4669.1617,4.0015969,3.4463046,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
2,90,25,1509395998,1509401400,90.033333,491,721,4483,6667,0,8.09948842e+06,4473.6511,4767.0739,4688.8493,3.7762151,3.3782907,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
3,90,25,1509401400,1509406826,90.433333,722,975,6706,8941,0,7.72761706e+06,4474.4381,4739.2169,4653.8421,4.0612076,2.6355552,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
4,90,25,1509406826,1509412264,90.633333,976,1254,8955,11177,0,8.81770428e+06,4439.307,4705.4037,4626.3436,4.0920781,3.2031085,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
5,90,25,1509412264,1509417666,90.033333,1255,1482,11196,13397,0,7.45320768e+06,4492.5433,4772.3077,4683.6015,3.8855014,3.1865438,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
6,90,25,1509417666,1509423089,90.383333,1483,1726,13413,15647,0,7.68435258e+06,4487.6492,4763.9402,4688.191,3.9259229,2.8000183,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
7,90,25,1509423089,1509428497,90.133333,1727,1981,15668,17884,0,9.16334351e+06,4490.2633,4782.2693,4717.2431,3.7704714,4.2915278,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
8,90,25,1509428497,1509433898,90.016667,1982,2198,17906,20319,0,6.79495916e+06,4470.1284,4729.2642,4649.4069,4.1276079,2.558942,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
9,90,25,1509433898,1509439312,90.233333,2199,2424,20424,23033,0,7.48940101e+06,4586.8959,4855.3677,4762.9181,3.8876852,3.125875,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
10,90,25,1509439312,1509444725,90.216667,2425,2685,23066,25314,0,8.46505457e+06,4599.5199,4849.4163,4756.9224,4.0663695,3.3566421,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
11,90,25,1509444725,1509450129,90.066667,2686,2958,25320,27545,0,9.06433902e+06,4588.0244,4854.415,4754.3734,3.9072974,3.2387925,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
12,90,25,1509450129,1509455580,90.85,2959,3182,27561,29787,0,7.81572106e+06,4569.1482,4847.8131,4759.4692,3.8078426,3.6594904,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
13,90,25,1509455580,1509460989,90.15,3183,3434,29813,32043,0,8.15398822e+06,4601.3629,4861.0507,4776.3914,3.9603378,3.3004729,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
14,90,25,1509460989,1509466397,90.133333,3435,3664,32065,34296,0,7.99664635e+06,4600.6265,4871.7376,4758.8617,3.8459243,3.0379785,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
15,90,25,1509466397,1509471797,90,3665,3919,34313,36546,0,8.82584906e+06,4588.7871,4852.6974,4751.208,3.9315863,3.4549619,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
16,90,25,1509471797,1509477200,90.05,3920,4122,36547,38773,0,6.53539792e+06,4577.1465,4850.538,4745.5635,3.8500607,2.5732902,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
17,90,25,1509477200,1509482620,90.333333,4123,4381,38775,40993,0,9.20392944e+06,4644.4895,4902.0208,4795.4474,3.9328189,3.8448822,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
18,90,25,1509482620,1509488024,90.066667,4382,4618,41004,43242,0,8.86223436e+06,4624.38,4895.8295,4816.5484,3.8161455,4.4161675,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
19,90,25,1509488024,1509493424,90,4619,4867,43248,45483,0,8.26090077e+06,4631.8772,4875.0886,4794.8449,4.1005443,3.6818788,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
20,90,25,1509493424,1509498855,90.516667,4868,5116,45485,47720,0,8.83025583e+06,4607.3823,4866.0669,4788.7699,3.9637113,3.6575959,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
21,90,25,1509498855,1509504268,90.216667,5117,5363,47739,49988,0,8.15014291e+06,4659.2878,4896.5973,4795.6272,4.1333973,3.6860191,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
22,90,25,1509504268,1509509672,90.066667,5364,5601,49994,52237,0,8.12649863e+06,4655.9158,4932.2979,4858.577,3.7348336,3.9329256,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
23,90,25,1509509672,1509515116,90.733333,5602,5840,52243,54466,0,8.63322718e+06,4639.4444,4904.8744,4830.4687,3.8586213,3.9089203,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
24,90,25,1509515116,1509520549,90.55,5841,6064,54488,56700,0,7.59589305e+06,4644.7268,4890.0762,4802.1694,4.0616213,2.6938696,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
25,90,25,1509520549,1509525966,90.283333,6065,6312,56741,58965,0,8.21786502e+06,4643.0724,4903.3262,4802.7886,3.9065805,3.3456723,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
26,90,25,1509525966,1509531390,90.4,6313,6556,58982,61212,0,8.1887887e+06,4661.6782,4918.7657,4807.7002,3.9178836,3.525409,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
27,90,25,1509531390,1509536810,90.333333,6557,6799,61224,63435,0,8.64438219e+06,4681.7982,4950.3826,4857.8146,3.7815098,3.6509387,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
28,90,25,1509536810,1509542210,90,6800,7046,63454,65694,0,8.23991219e+06,4650.5913,4905.6932,4825.7845,3.9509635,3.5401402,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
29,90,25,1509542210,1509547619,90.15,7047,7287,65701,67923,0,8.2422969e+06,4575.3774,4852.9638,4773.6805,3.8112397,2.9983327,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
30,90,25,1509547619,1509553021,90.033333,7288,7564,67937,70168,0,9.40599601e+06,4621.3844,4881.4747,4776.913,3.9329821,3.7296612,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
31,90,25,1509553021,1509558648,93.783333,7565,7832,70176,72418,0,8.85798676e+06,4552.3409,4818.5557,4718.4575,3.950817,3.1425295,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
32,90,25,1509558648,1509564084,90.6,7833,8095,72509,74745,0,8.40030188e+06,4492.5939,4770.1971,4717.8289,3.9068701,3.5631649,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
33,90,25,1509564084,1509569489,90.083333,8096,8344,74762,76982,0,7.73530351e+06,4513.1614,4797.8801,4709.6478,3.8132908,3.1873316,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
34,90,25,1509569489,1509574915,90.433333,8345,8593,76995,79247,0,8.02722946e+06,4528.6288,4791.1544,4698.3544,4.017655,2.7160741,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
35,90,25,1509574915,1509580329,90.233333,8594,8877,79261,81502,0,9.38074241e+06,4515.6189,4763.4592,4691.5936,4.1944333,3.4865455,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
36,90,25,1509580329,1509585750,90.35,8878,9148,81508,83733,0,8.89002826e+06,4478.1296,4782.7847,4810.3188,3.6684373,3.3336607,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
37,90,25,1509585750,1509591173,90.383333,9149,9405,83750,85953,0,8.30901695e+06,4486.4909,4766.157,4691.2823,3.8936651,3.2163281,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
38,90,25,1509591173,1509596627,90.9,9406,9659,85976,88241,0,8.35163975e+06,4489.4976,4737.8996,4658.3749,4.2223031,3.3833526,5,76,/home/basti/CastData/data/DataRuns2017_Reco.h5,"2017-10-30"
