centerX,centerY,hits,eccentricity,skewnessLongitudinal,skewnessTransverse,kurtosisLongitudinal,kurtosisTransverse,length,width,rmsLongitudinal,rmsTransverse,lengthDivRmsTrans,rotationAngle,energyFromCharge,fractionInTransverseRms,totalCharge,gasGain,eventNumber,Type,Target,σT,runNumber,DataType,isFake?,File,pred
8.3719872,9.1109615,117,1.0774777,0.16904058,-0.1149537,-0.15475231,-0.16944301,4.7614981,4.9503913,0.98598321,0.91508457,5.2033421,2.7052035,2.9209381,0.34188034,3.62432519e+05,3.4777785,3738,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.98337632
6.1886702,3.8131383,94,1.2571247,-0.28908107,-0.097674144,-0.27538546,-0.60434696,5.5378552,4.6969701,1.2782543,1.0168079,5.4463143,2.959789,2.6368393,0.28723404,3.27181297e+05,3.4777785,3778,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.9036594
3.5644231,9.8111538,130,1.1498287,-0.20282367,0.028761117,-0.23109804,-0.031243958,3.3593219,3.2651506,0.71906062,0.62536325,5.3717929,2.8476051,3.1534532,0.36153846,3.91283201e+05,3.4777785,3790,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.96193159
6.3037264,6.6985849,106,1.2600503,-0.14170529,-0.085489311,-0.69584306,-0.089698299,4.7205664,5.0662333,1.1773156,0.93434016,5.0522996,1.9978123,2.7285651,0.30188679,3.38562722e+05,3.4777785,3838,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.98396885
10.551706,4.6898413,126,1.2776112,0.15222568,-0.0043738024,-0.041418835,1.84503,4.2651417,4.2104276,0.81071735,0.63455718,6.7214458,0.85006267,3.4054223,0.36507937,4.22547746e+05,3.4777785,3870,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.93716216
9.3544524,9.567119,105,1.0714178,-0.024332173,0.064374855,-0.70624248,-0.17826207,2.1774784,2.2216475,0.53441988,0.4987969,4.3654609,2.3756111,2.7701437,0.34285714,3.43721826e+05,3.4777785,3974,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.92634058
10.940849,7.0835849,106,1.3226841,0.17120658,-0.0017442525,-0.52719752,-0.44024833,4.7951289,3.9226203,1.0949556,0.82782848,5.7924183,0.29286955,2.6694234,0.23584906,3.31224364e+05,3.4777785,4091,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.91705096
4.1239216,8.0343137,102,1.2605243,-0.14724732,0.074986003,-0.4815135,-0.21209718,5.0771092,4.3309534,1.1450651,0.90840385,5.5890441,0.34478655,2.7238442,0.29411765,3.37976944e+05,3.4777785,4221,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97426164
8.2030208,11.080208,96,1.2918218,0.11359188,-0.21643873,-0.28162947,0.25023724,4.9637637,3.4558702,0.96756739,0.74899447,6.6272368,0.019286147,2.6158341,0.39583333,3.24574951e+05,3.4777785,4234,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.94837445
7.8661,4.7399,100,1.1523843,0.35999538,-0.28794506,-0.51387113,0.34456859,2.3111378,2.3271198,0.51894977,0.45032701,5.1321322,1.0054569,2.6425443,0.34,3.2788918e+05,3.4777785,4280,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.86578166
6.008,5.348,110,1.0939409,-0.22507499,-0.38891174,-0.40568273,0.42495277,5.2393255,5.3752902,1.1181354,1.0221168,5.1259557,0.31999508,3.2250485,0.3,4.0016681e+05,3.4777785,4291,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97938836
8.9981746,9.9379762,126,1.0999897,0.19499233,0.23292826,0.4520834,-0.029925642,4.9303458,3.678045,0.84327088,0.76661704,6.4313021,2.123388,3.3270455,0.4047619,4.12822684e+05,3.4777785,4409,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.96094191
6.6531311,7.8529854,103,1.1572667,0.12493335,0.13488098,-0.34153094,0.48058573,4.5522277,4.8304401,0.99220837,0.85737226,5.3095112,2.9457898,2.811818,0.34951456,3.48892809e+05,3.4777785,4432,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.99165756
7.6484091,9.6715909,121,1.0587727,-0.15433207,-0.27931105,-0.46119244,-0.066980814,3.4352115,3.3086375,0.74682065,0.7053645,4.8701224,1.378203,3.0712929,0.40495868,3.81088684e+05,3.4777785,4494,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.93639767
6.3365323,3.8739516,124,1.0396527,-0.043302158,-0.021621272,-0.31020199,-0.1804381,4.8772736,5.1321324,1.0140105,0.97533583,5.0006094,0.453304,3.2927675,0.37096774,4.08569435e+05,3.4777785,4551,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.98737925
7.1402778,6.5836111,99,1.1111153,-0.009335597,-0.33676599,-0.25720846,0.032090495,1.9422725,1.7909469,0.39382924,0.35444499,5.4797573,2.7711768,2.8693449,0.35353535,3.56030802e+05,3.4777785,4627,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.78759331
7.1302876,3.412677,113,1.0638712,0.30309252,0.52498604,0.37765627,0.26035554,3.8852042,3.8648275,0.73319442,0.68917596,5.6374634,1.009196,3.0590705,0.40707965,3.79572115e+05,3.4777785,4692,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.8936075
9.6802619,5.5374524,105,1.0192943,-0.041605123,0.40898707,-0.76781587,0.29872721,4.8199735,5.3613518,1.1455191,1.1238355,4.2888604,0.34712496,2.6490361,0.37142857,3.28694685e+05,3.4777785,4753,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.98804027
5.7421241,10.856297,133,1.1868937,0.26793876,-0.16197903,-0.18260128,-0.53386623,5.0101261,4.3243485,1.0278484,0.86599875,5.7853734,0.30277274,3.410014,0.33082707,4.23117492e+05,3.4777785,4814,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.92584229
8.466,3.1695,110,1.198879,0.17968439,-0.1635367,-0.25142887,-0.61512951,4.2557692,3.0338039,0.77475462,0.64623256,6.5855073,2.6055789,3.1828137,0.28181818,3.94926275e+05,3.4777785,4814,signal,Ag-Ag-6kV,0.63860275,120,intermediate,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.61483985
7.0473333,3.6128889,90,1.0456606,-0.43043208,0.11596667,-0.12029858,-0.53021923,4.9490157,4.8012222,1.0548834,1.0088201,4.9057465,0.38786817,2.6121588,0.38888889,3.24118919e+05,3.4777785,4845,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.98948026
9.9954675,4.5307927,123,1.115012,0.4407453,0.039534761,-0.1873695,-0.54393021,5.3730315,4.6495068,1.1109714,0.99637621,5.392573,0.41027647,3.4094981,0.31707317,4.23053468e+05,3.4777785,4877,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.95283794
9.8422748,8.4732207,111,1.1137019,-0.16570955,-0.20555351,0.9660204,0.41213487,3.8260198,3.0110553,0.63833831,0.57316804,6.6752148,0.91380726,3.0758093,0.38738739,3.81649077e+05,3.4777785,4895,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.8834812
5.837896,7.5510644,101,1.2216293,-0.03780605,0.029163702,0.028116257,-0.71114149,5.4982551,3.8831657,1.062591,0.86981463,6.3211803,2.8652797,2.7676786,0.30693069,3.43415955e+05,3.4777785,4907,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.93556279
7.9497449,10.024031,98,1.3185714,0.33596197,-0.7448758,-0.39905024,1.0080461,4.8048443,4.2456346,0.9707239,0.73619365,6.5266038,1.2959256,2.6159505,0.2755102,3.24589401e+05,3.4777785,5021,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.64764351
7.1949519,3.1445192,104,1.1378465,0.18277661,0.14054175,-0.78091939,1.245175,3.1849437,4.2530598,0.7324603,0.64372507,4.947677,0.53419815,2.6760134,0.29807692,3.32042054e+05,3.4777785,5053,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.94946396
5.7571703,3.6037088,91,1.0497278,0.31347179,0.42039779,-0.11697356,-0.15382047,3.8139227,3.5151632,0.79954516,0.76166902,5.0073228,2.6343122,2.5221915,0.35164835,3.12955704e+05,3.4777785,5074,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.94200474
10.0335,9.5255,110,1.1956749,0.34937693,-0.33441349,0.25710602,-0.26485706,5.7997607,4.2231862,1.0718209,0.89641501,6.4699504,2.142307,2.7413649,0.34545455,3.40150932e+05,3.4777785,5087,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.93872112
4.9283738,8.6443447,103,1.0610127,-0.28167808,-0.22441755,-0.031854702,0.11680393,2.9473353,2.8232297,0.58509276,0.55144749,5.3447252,2.1678466,3.1151862,0.44660194,3.86535003e+05,3.4777785,5099,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.90125465
7.1398684,9.8194298,114,1.165343,0.065263082,0.291144,0.25166406,-0.40944692,5.3936642,3.800155,0.97505407,0.83670991,6.4462774,0.90397744,3.2058731,0.36842105,3.97787508e+05,3.4777785,5134,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.94267929
3.9939706,6.557402,102,1.1920586,-0.27298906,-0.37320798,-0.54735717,1.3490987,5.4510906,6.0571072,1.1343014,0.95154839,5.7286531,2.548821,2.6927194,0.37254902,3.34114949e+05,3.4777785,5159,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.9762888
5.9203571,11.27369,105,1.0694909,-0.28730481,0.087958581,0.14635108,-0.93024677,5.2633098,4.1475605,1.0510926,0.98279716,5.3554386,0.96084516,2.7334749,0.3047619,3.39171924e+05,3.4777785,5212,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.98485076
3.5791509,8.733066,106,1.0790832,-0.06787916,0.34962173,-0.85699271,-0.75880838,4.0305959,3.5818255,0.94537774,0.87609344,4.6006462,2.6205163,2.9948822,0.24528302,3.71607574e+05,3.4777785,5224,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.88454515
7.7455714,10.756036,140,1.094317,-0.032803078,0.28122315,-0.59850743,-0.25946785,5.2524213,5.9187618,1.1579586,1.0581564,4.9637474,1.9589492,3.4437959,0.37142857,4.27309171e+05,3.4777785,5227,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.93436092
4.2982767,6.3957524,103,1.1464475,0.40313532,0.15688208,-0.044351101,-0.48946356,3.7594001,2.8558711,0.75210522,0.6560311,5.7305212,1.100672,2.6724799,0.33980583,3.31603618e+05,3.4777785,5231,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.89797342
5.9,2.965,110,1.047966,0.085353738,0.26916721,-0.39733266,-0.45008491,5.0417543,4.5150989,1.0586695,1.0102136,4.9907805,0.90098919,2.8657855,0.31818182,3.55589142e+05,3.4777785,5321,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.98793858
7.4163426,9.4981944,108,1.1490133,-0.51444618,0.063404043,1.1719349,0.082127408,4.6955335,4.3656064,0.85237726,0.74183411,6.3296275,0.19204233,2.9608207,0.32407407,3.67381193e+05,3.4777785,5381,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.89263701
5.3972642,7.3871226,106,1.3180309,-0.31889713,0.058271408,-0.30331035,-0.17068897,3.5483,2.9609476,0.76228664,0.57835263,6.1351843,1.0230153,2.7718398,0.28301887,3.43932285e+05,3.4777785,5386,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.80842149
5.405566,5.2063208,106,1.1810935,0.26958885,0.10581589,-0.078866141,-0.27561049,5.2948847,4.2382654,1.0059282,0.85169229,6.2168987,2.2648349,2.9221581,0.30188679,3.625839e+05,3.4777785,5457,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97440243
5.7649766,11.161145,107,1.032978,-0.012595195,0.57165338,-0.73050347,0.37630789,3.9300784,5.0895133,1.0043111,0.97224828,4.0422581,2.5777144,2.6161172,0.42056075,3.24610081e+05,3.4777785,5559,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.96596122
5.2579018,7.9656696,112,1.2212989,-0.26911717,-0.18447232,-0.28802617,0.00015263896,4.8158306,4.3721519,0.9859084,0.80726216,5.965634,2.7879196,3.1492112,0.30357143,3.90756845e+05,3.4777785,5572,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.96850014
9.6583607,4.857582,122,1.030184,-0.010038182,0.043976945,-0.35589144,-0.26808925,4.059302,4.0554644,0.78603396,0.76300345,5.320162,1.928301,3.4096884,0.36065574,4.23077089e+05,3.4777785,5581,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.94115305
5.4851549,8.9963938,113,1.1164092,-0.4373307,-0.16795378,0.015718702,0.56927284,4.6775549,4.3296026,0.8453031,0.75716239,6.1777432,2.0557041,3.1189848,0.37168142,3.87006328e+05,3.4777785,5648,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.96797669
5.8879464,8.0020089,112,1.2307037,-0.28465258,-0.30986649,-0.073486268,-0.14559959,5.0694667,3.8851685,0.96091751,0.78078703,6.492765,0.1893752,3.0758739,0.27678571,3.8165709e+05,3.4777785,5667,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.87073982
9.0854126,9.076335,103,1.0983365,0.097597649,0.47638389,-0.19137887,0.18798678,5.3094928,4.8743838,1.0551679,0.96069638,5.5267127,2.7798783,2.5180684,0.33980583,3.12444106e+05,3.4777785,5670,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97924769
3.5442327,6.7059158,101,1.2517402,-0.32155804,0.075336691,-0.20223584,-0.56796701,4.2807601,2.8657307,0.861847,0.68851909,6.217344,1.9737353,3.0185387,0.26732673,3.74542889e+05,3.4777785,5694,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.81136149
5.3298729,7.0712288,118,1.142494,0.014635657,0.22150811,-0.78637237,-0.42271524,2.8384796,2.8076568,0.69699078,0.61006078,4.6527817,2.0971413,3.2687027,0.28813559,4.05583452e+05,3.4777785,5717,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.86383247
6.4046552,5.6977155,116,1.1783494,-0.24010977,0.15573335,-0.47078055,0.61343622,2.7717106,3.1091227,0.58901465,0.49986415,5.5449277,0.41107229,3.1055148,0.3362069,3.85334962e+05,3.4777785,5731,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.85693169
3.7568056,4.058287,108,1.0818233,-0.0076848029,0.39313707,-0.41365109,-0.440658,5.0700298,4.7284495,1.0945817,1.0117934,5.0109337,2.7496244,2.9708694,0.2962963,3.68628042e+05,3.4777785,5757,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.95762593
8.3753421,10.117395,95,1.041921,-0.038837212,-0.54207608,0.22776612,0.24646035,2.8094003,2.3260553,0.52149081,0.50050899,5.6130865,1.5299074,2.5836756,0.38947368,3.20584709e+05,3.4777785,5794,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.72200799
7.4909466,4.3554126,103,1.2445977,-0.061659794,-0.2640768,-0.38751806,-0.010767994,5.0381119,4.2852348,1.0171191,0.81722721,6.1648852,2.5834684,2.7710119,0.34951456,3.43829557e+05,3.4777785,5811,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97813159
8.6958028,3.1524083,109,1.1213227,0.18334865,0.07019263,-0.032496794,0.11970804,5.5563778,4.4020995,1.0650624,0.94982685,5.849885,0.049337615,2.8581982,0.3853211,3.54647708e+05,3.4777785,5828,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.98776174
10.027582,7.7964754,122,1.3091882,-0.085020269,-0.13134735,-0.40037934,-0.157256,4.444391,3.7772497,0.91130544,0.69608436,6.3848454,1.3531537,2.7973437,0.27868852,3.47096831e+05,3.4777785,5887,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.93090022
8.3956053,7.6082368,95,1.0799562,-0.29753842,-0.10803146,-0.61239022,0.15240762,5.3150086,5.6037839,1.1974358,1.1087818,4.7935568,0.65588683,2.7234236,0.36842105,3.37924754e+05,3.4777785,5925,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97624755
8.2308019,10.785708,106,1.0796594,0.17023897,0.18319642,-0.79361391,-0.57250749,4.2385949,3.7634167,0.92933691,0.86076859,4.9241979,1.3738543,2.509826,0.29245283,3.11421377e+05,3.4777785,5932,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.95357305
10.776563,8.0569271,96,1.2052699,0.74678279,0.045638854,1.3339364,0.18744064,2.6093558,2.0737237,0.48486213,0.40228509,6.4863348,1.6205854,2.882506,0.41666667,3.57663832e+05,3.4777785,5959,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.78264511
9.4922143,8.7007381,105,1.1926382,-0.33228501,0.096678176,-0.22721284,-0.72467739,4.6959313,4.1864126,1.0390956,0.87125808,5.3898281,0.35376012,2.5036998,0.26666667,3.10661242e+05,3.4777785,6071,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97202253
8.9235,8.302,110,1.155543,0.075151019,0.19621654,-0.21624148,-0.71056853,3.150001,2.412173,0.64775212,0.56056082,5.6193742,2.3548502,3.1250717,0.31818182,3.87761598e+05,3.4777785,6128,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.89914244
9.46825,9.086,100,1.2592306,-0.65283683,0.023576967,1.7382601,0.49205989,5.7269026,4.7494822,1.0102058,0.80224046,7.138636,2.2023271,2.6185892,0.4,3.24916807e+05,3.4777785,6154,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.89532799
4.6421774,6.5902419,124,1.1526602,0.26777315,0.31719173,0.25371665,-0.49160842,4.9236163,3.5195075,0.90884848,0.78847911,6.2444474,2.1243102,3.3434905,0.38709677,4.14863187e+05,3.4777785,6194,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.90936601
4.3392822,7.9208168,101,1.0342552,-0.10578813,-0.27431155,-0.30956052,0.11647499,3.065161,3.0572058,0.63096897,0.6100709,5.0242702,2.9725673,2.8700659,0.43564356,3.56120261e+05,3.4777785,6246,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.98539066
7.2897,6.01854,125,1.1143073,-0.26910326,0.47836155,-0.045732432,0.71980183,4.4166872,4.6430298,0.8461866,0.75938351,5.8161485,1.6230949,3.4848172,0.328,4.32399134e+05,3.4777785,6274,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.91310769
7.3689173,6.7574213,127,1.1003882,0.054857533,-0.041495342,-0.47538747,0.43105313,4.5296022,4.9869129,0.92029302,0.83633485,5.4160151,2.2521122,3.3858874,0.36220472,4.20123832e+05,3.4777785,6302,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.98497862
9.05102,4.12038,125,1.1239016,0.068985249,0.36857406,-0.3103537,0.33779473,5.1598252,5.8847243,1.1194284,0.99601997,5.1804435,0.97019208,3.2262108,0.368,4.00311021e+05,3.4777785,6382,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.96691316
10.129167,4.3218137,102,1.1061406,-0.057783959,-0.19414357,-0.36089675,0.16986863,2.4559742,2.4509604,0.53534931,0.48397945,5.0745423,2.5499782,2.803976,0.38235294,3.4791977e+05,3.4777785,6415,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.93180168
6.0021121,6.582931,116,1.2796439,0.39701701,0.11621895,0.90788292,0.38577047,4.6320867,2.8360003,0.74299333,0.58062505,7.977759,2.5978076,2.9421259,0.36206897,3.65061526e+05,3.4777785,6433,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.75303876
4.960163,8.8185326,92,1.1721005,0.096071028,-0.14427383,-0.078414758,-0.44099939,5.3396025,4.3062945,1.1376542,0.97061141,5.5012773,1.7043726,2.5496236,0.38043478,3.16359503e+05,3.4777785,6502,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97227138
8.6693095,7.0764048,105,1.2362992,0.16275713,-0.25670366,-0.2778981,-0.16688452,5.7557409,4.9634404,1.1352058,0.91822901,6.2683065,0.9346048,2.6412345,0.26666667,3.27726666e+05,3.4777785,6681,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.9306438
4.3200701,9.5507243,107,1.120212,0.27248443,0.048461565,-0.49587916,0.071507207,5.1116107,5.3729713,1.0839595,0.96763776,5.2825664,0.32723016,2.6200134,0.28037383,3.25093523e+05,3.4777785,6721,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97720647
6.8052679,3.2783929,112,1.1807781,0.02998923,-0.1440409,-0.75114551,0.010114397,3.3006479,3.2103365,0.78754895,0.66697457,4.9486864,1.4047944,3.0379169,0.32142857,3.76947362e+05,3.4777785,6776,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.92176729
6.4331667,7.8975417,120,1.0562274,-0.18041044,0.0037162223,-0.57436998,-0.3122715,5.5462842,5.345644,1.1785615,1.1158218,4.9705824,0.39046139,3.1835741,0.35833333,3.95020628e+05,3.4777785,6803,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97522676
8.911565,7.4122561,123,1.0899416,0.33626164,-0.0024892716,0.010319433,-0.51812052,5.7485638,4.841916,1.092507,1.0023537,5.735065,1.4079471,3.2853099,0.3495935,4.07644089e+05,3.4777785,6868,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.98223209
2.606,7.0015,110,1.1673506,0.30878758,-0.047843182,0.28934285,-0.51754407,5.2418321,4.151693,1.0389916,0.89004251,5.8894177,2.1317529,3.1185199,0.30909091,3.86948647e+05,3.4777785,6875,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.95669305
7.2582009,10.246192,107,1.0629085,0.026825765,0.025572604,-0.091426952,-0.48993237,3.1114984,2.7048007,0.64701117,0.60871767,5.1115624,2.4030497,2.9977893,0.39252336,3.71968289e+05,3.4777785,6948,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.95043653
9.9011957,9.0039783,115,1.054005,-0.054714627,-0.24573008,-0.32964158,0.25513409,5.2353691,5.825544,1.1784784,1.1180956,4.6823984,2.8628575,2.8713281,0.4173913,3.56276874e+05,3.4777785,6997,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.99064785
5.6573198,9.8497072,111,1.2374537,-0.040348422,-0.26586655,-0.075084809,0.097438009,5.0916411,4.8960401,1.1162417,0.9020473,5.6445389,1.769136,2.9252283,0.31531532,3.6296486e+05,3.4777785,7093,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97278225
5.2137381,5.6196905,105,1.1976104,0.560911,0.036060468,-0.19642092,0.15794011,4.3547889,4.1221815,0.96377473,0.80474813,5.4113687,0.78381771,2.7051829,0.34285714,3.35661436e+05,3.4777785,7123,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.95371032
4.6430405,4.7163739,111,1.1320932,-0.030750344,0.5793637,0.21013307,0.83129557,3.0616277,2.539682,0.5497828,0.48563385,6.304395,1.2500238,2.72379,0.35135135,3.37970215e+05,3.4777785,7158,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.80413926
5.4326099,3.6472253,91,1.2296104,0.033775685,-0.073183391,0.12842006,0.74802291,4.2050284,4.0808323,0.85492755,0.69528329,6.0479354,2.9723138,2.6401701,0.35164835,3.2759459e+05,3.4777785,7187,signal,Ag-Ag-6kV,0.63860275,120,both,false,/home/basti/CastData/data/CalibrationRuns2017_Reco.h5,0.97951049
