timestamp,RunPeriod,Interval,Median energy [keV]
1.511e+09,30/10/2017,90,2.7659
1.511e+09,30/10/2017,90,2.7435
1.511e+09,30/10/2017,90,3.0042
1.511e+09,30/10/2017,90,2.7269
1.511e+09,30/10/2017,90,2.8514
1.5111e+09,30/10/2017,90,3.087
1.5111e+09,30/10/2017,90,2.8092
1.5111e+09,30/10/2017,90,2.8362
1.5111e+09,30/10/2017,90,2.8935
1.5111e+09,30/10/2017,90,2.966
1.5111e+09,30/10/2017,90,3.0378
1.5111e+09,30/10/2017,90,2.8526
1.5111e+09,30/10/2017,90,2.7773
1.5111e+09,30/10/2017,90,2.7039
1.5111e+09,30/10/2017,90,2.8393
1.5111e+09,30/10/2017,90,3.1604
1.5111e+09,30/10/2017,90,2.7017
1.5111e+09,30/10/2017,90,2.7123
1.5111e+09,30/10/2017,90,2.9555
1.5111e+09,30/10/2017,90,2.8582
1.5111e+09,30/10/2017,90,2.9412
1.5111e+09,30/10/2017,90,2.6817
1.5111e+09,30/10/2017,90,2.8918
1.5112e+09,30/10/2017,90,2.8012
1.5112e+09,30/10/2017,90,2.9581
1.5112e+09,30/10/2017,90,2.8681
1.5112e+09,30/10/2017,90,3.0327
1.5112e+09,30/10/2017,90,2.9522
1.5112e+09,30/10/2017,90,2.9052
1.5112e+09,30/10/2017,90,2.7945
1.5112e+09,30/10/2017,90,2.8371
1.5112e+09,30/10/2017,90,2.9343
1.5112e+09,30/10/2017,90,3.1114
1.5112e+09,30/10/2017,90,2.9329
1.5112e+09,30/10/2017,90,2.975
1.5112e+09,30/10/2017,90,2.6987
1.5112e+09,30/10/2017,90,2.9448
1.5112e+09,30/10/2017,90,2.5737
1.5112e+09,30/10/2017,90,2.7782
1.5112e+09,30/10/2017,90,2.7269
1.5112e+09,30/10/2017,90,2.9041
1.5112e+09,30/10/2017,90,2.9149
1.5113e+09,30/10/2017,90,2.7215
1.5113e+09,30/10/2017,90,2.635
1.5113e+09,30/10/2017,90,3.1672
1.5113e+09,30/10/2017,90,2.8039
1.5113e+09,30/10/2017,90,2.8179
1.5113e+09,30/10/2017,90,2.6343
1.5113e+09,30/10/2017,90,2.7664
1.5113e+09,30/10/2017,90,2.8907
1.5113e+09,30/10/2017,90,2.8493
1.5113e+09,30/10/2017,90,2.9011
1.5113e+09,30/10/2017,90,2.9156
1.5113e+09,30/10/2017,90,2.6791
1.5113e+09,30/10/2017,90,2.9458
1.5113e+09,30/10/2017,90,2.7311
1.5113e+09,30/10/2017,90,3.1474
1.5113e+09,30/10/2017,90,2.7416
1.5113e+09,30/10/2017,90,2.6003
1.5113e+09,30/10/2017,90,2.9007
1.5114e+09,30/10/2017,90,2.9003
1.5114e+09,30/10/2017,90,2.9207
1.5114e+09,30/10/2017,90,2.7938
1.5114e+09,30/10/2017,90,2.8759
1.5114e+09,30/10/2017,90,2.7668
1.5114e+09,30/10/2017,90,2.8564
1.5114e+09,30/10/2017,90,2.7999
1.5114e+09,30/10/2017,90,2.7875
1.5114e+09,30/10/2017,90,2.9453
1.5114e+09,30/10/2017,90,2.766
1.5114e+09,30/10/2017,90,2.7985
1.5114e+09,30/10/2017,90,2.6583
1.5114e+09,30/10/2017,90,2.8535
1.5114e+09,30/10/2017,90,2.8483
1.5114e+09,30/10/2017,90,3.0055
1.5114e+09,30/10/2017,90,2.8551
1.5115e+09,30/10/2017,90,2.797
1.5115e+09,30/10/2017,90,2.6373
1.5115e+09,30/10/2017,90,2.6962
1.5115e+09,30/10/2017,90,2.9433
1.5115e+09,30/10/2017,90,2.9072
1.5115e+09,30/10/2017,90,2.8123
1.5115e+09,30/10/2017,90,2.873
1.5115e+09,30/10/2017,90,2.9593
1.5115e+09,30/10/2017,90,2.8631
1.5115e+09,30/10/2017,90,2.832
1.5115e+09,30/10/2017,90,2.7502
1.5115e+09,30/10/2017,90,2.8024
1.5115e+09,30/10/2017,90,2.715
1.5115e+09,30/10/2017,90,2.8529
1.5115e+09,30/10/2017,90,2.7676
1.5115e+09,30/10/2017,90,2.8204
1.5115e+09,30/10/2017,90,2.7231
1.5116e+09,30/10/2017,90,2.8171
1.5116e+09,30/10/2017,90,2.9499
1.5116e+09,30/10/2017,90,2.8751
1.5116e+09,30/10/2017,90,2.7737
1.5116e+09,30/10/2017,90,2.8695
1.5116e+09,30/10/2017,90,2.6033
1.5116e+09,30/10/2017,90,2.9474
1.5116e+09,30/10/2017,90,2.8154
1.5116e+09,30/10/2017,90,3.0018
1.5116e+09,30/10/2017,90,2.7753
