timestamp,RunPeriod,Interval,Median energy [keV]
1.5102e+09,30/10/2017,30,2.8884
1.5102e+09,30/10/2017,30,2.5692
1.5102e+09,30/10/2017,30,2.9026
1.5103e+09,30/10/2017,30,2.6904
1.5103e+09,30/10/2017,30,2.8515
1.5103e+09,30/10/2017,30,3.1015
1.5103e+09,30/10/2017,30,2.7847
1.5103e+09,30/10/2017,30,2.5932
1.5103e+09,30/10/2017,30,2.5413
1.5103e+09,30/10/2017,30,2.6954
1.5103e+09,30/10/2017,30,2.9937
1.5103e+09,30/10/2017,30,3.1443
1.5103e+09,30/10/2017,30,2.562
1.5103e+09,30/10/2017,30,2.9222
1.5103e+09,30/10/2017,30,3.016
1.5103e+09,30/10/2017,30,2.7996
1.5103e+09,30/10/2017,30,2.5918
1.5103e+09,30/10/2017,30,2.7542
1.5103e+09,30/10/2017,30,2.5161
1.5103e+09,30/10/2017,30,2.8731
1.5103e+09,30/10/2017,30,3.0643
1.5103e+09,30/10/2017,30,3.1153
1.5103e+09,30/10/2017,30,2.6287
1.5103e+09,30/10/2017,30,2.6921
1.5103e+09,30/10/2017,30,2.7415
1.5103e+09,30/10/2017,30,2.648
1.5103e+09,30/10/2017,30,2.6857
1.5103e+09,30/10/2017,30,3.12
1.5103e+09,30/10/2017,30,2.6009
1.5103e+09,30/10/2017,30,2.7015
1.5103e+09,30/10/2017,30,2.5092
1.5103e+09,30/10/2017,30,2.7257
1.5103e+09,30/10/2017,30,3.1764
1.5103e+09,30/10/2017,30,2.7483
1.5103e+09,30/10/2017,30,2.9103
1.5103e+09,30/10/2017,30,3.0441
1.5103e+09,30/10/2017,30,2.6264
1.5103e+09,30/10/2017,30,2.4545
1.5103e+09,30/10/2017,30,2.8998
1.5103e+09,30/10/2017,30,2.8297
1.5103e+09,30/10/2017,30,2.6023
1.5103e+09,30/10/2017,30,2.7243
1.5103e+09,30/10/2017,30,2.8008
1.5103e+09,30/10/2017,30,2.8368
1.5103e+09,30/10/2017,30,2.8374
1.5103e+09,30/10/2017,30,2.7371
1.5103e+09,30/10/2017,30,2.7783
1.5103e+09,30/10/2017,30,2.5237
1.5103e+09,30/10/2017,30,2.8375
1.5103e+09,30/10/2017,30,2.6439
1.5103e+09,30/10/2017,30,2.4477
1.5103e+09,30/10/2017,30,2.4777
1.5103e+09,30/10/2017,30,2.5637
1.5103e+09,30/10/2017,30,2.9867
1.5103e+09,30/10/2017,30,2.6698
1.5104e+09,30/10/2017,30,2.8119
1.5104e+09,30/10/2017,30,2.9957
1.5104e+09,30/10/2017,30,2.5562
1.5104e+09,30/10/2017,30,2.7887
1.5104e+09,30/10/2017,30,2.7271
1.5104e+09,30/10/2017,30,2.5896
1.5104e+09,30/10/2017,30,2.5574
1.5104e+09,30/10/2017,30,2.9472
1.5104e+09,30/10/2017,30,2.6911
1.5104e+09,30/10/2017,30,2.9118
1.5104e+09,30/10/2017,30,2.6241
1.5104e+09,30/10/2017,30,2.7873
1.5104e+09,30/10/2017,30,2.9803
1.5104e+09,30/10/2017,30,2.7235
1.5104e+09,30/10/2017,30,2.7007
1.5104e+09,30/10/2017,30,3.0861
1.5104e+09,30/10/2017,30,2.7172
1.5104e+09,30/10/2017,30,3.1646
1.5104e+09,30/10/2017,30,2.5696
1.5104e+09,30/10/2017,30,2.9061
1.5104e+09,30/10/2017,30,2.8907
1.5104e+09,30/10/2017,30,2.7088
1.5104e+09,30/10/2017,30,2.7251
1.5104e+09,30/10/2017,30,2.5237
1.5104e+09,30/10/2017,30,2.4366
1.5104e+09,30/10/2017,30,2.888
1.5104e+09,30/10/2017,30,2.7639
1.5104e+09,30/10/2017,30,2.6493
1.5104e+09,30/10/2017,30,2.6127
1.5104e+09,30/10/2017,30,2.6766
1.5104e+09,30/10/2017,30,2.8854
1.5104e+09,30/10/2017,30,2.4369
1.5104e+09,30/10/2017,30,2.6079
1.5104e+09,30/10/2017,30,2.9593
1.5104e+09,30/10/2017,30,2.8078
1.5104e+09,30/10/2017,30,2.8068
1.5104e+09,30/10/2017,30,2.5642
1.5104e+09,30/10/2017,30,2.8578
1.5104e+09,30/10/2017,30,2.6507
1.5104e+09,30/10/2017,30,2.8475
1.5104e+09,30/10/2017,30,3.0337
1.5104e+09,30/10/2017,30,2.7961
1.5104e+09,30/10/2017,30,2.8605
1.5104e+09,30/10/2017,30,2.5906
1.5104e+09,30/10/2017,30,2.994
1.5104e+09,30/10/2017,30,2.8685
1.5104e+09,30/10/2017,30,2.7081
1.5104e+09,30/10/2017,30,2.8732
1.5104e+09,30/10/2017,30,2.5554
1.5104e+09,30/10/2017,30,2.7009
1.5104e+09,30/10/2017,30,2.8105
1.5104e+09,30/10/2017,30,2.9907
1.5104e+09,30/10/2017,30,2.7227
1.5105e+09,30/10/2017,30,2.577
1.5105e+09,30/10/2017,30,2.8708
1.5105e+09,30/10/2017,30,2.8305
1.5105e+09,30/10/2017,30,2.4272
1.5105e+09,30/10/2017,30,2.7521
1.5105e+09,30/10/2017,30,2.8075
1.5105e+09,30/10/2017,30,2.6577
1.5105e+09,30/10/2017,30,2.8656
1.5105e+09,30/10/2017,30,2.7353
1.5105e+09,30/10/2017,30,2.6539
1.5105e+09,30/10/2017,30,2.5021
1.5105e+09,30/10/2017,30,2.6407
1.5105e+09,30/10/2017,30,2.8064
1.5105e+09,30/10/2017,30,2.6583
1.5105e+09,30/10/2017,30,2.5858
1.5105e+09,30/10/2017,30,2.7042
1.5105e+09,30/10/2017,30,2.6553
1.5105e+09,30/10/2017,30,2.8899
1.5105e+09,30/10/2017,30,2.8794
1.5105e+09,30/10/2017,30,2.5859
1.5105e+09,30/10/2017,30,2.6788
1.5105e+09,30/10/2017,30,2.5799
1.5105e+09,30/10/2017,30,2.6674
1.5105e+09,30/10/2017,30,2.6519
1.5105e+09,30/10/2017,30,2.862
1.5105e+09,30/10/2017,30,2.6113
1.5105e+09,30/10/2017,30,3.1247
1.5105e+09,30/10/2017,30,2.838
1.5105e+09,30/10/2017,30,2.7673
1.5105e+09,30/10/2017,30,2.8426
1.5105e+09,30/10/2017,30,2.5563
1.5105e+09,30/10/2017,30,2.5101
1.5106e+09,30/10/2017,30,2.6923
1.5106e+09,30/10/2017,30,2.8097
1.5106e+09,30/10/2017,30,2.7565
1.5106e+09,30/10/2017,30,2.8892
1.5106e+09,30/10/2017,30,2.844
1.5106e+09,30/10/2017,30,3.2109
1.5106e+09,30/10/2017,30,2.9448
1.5106e+09,30/10/2017,30,2.785
1.5106e+09,30/10/2017,30,2.4416
1.5106e+09,30/10/2017,30,3.239
1.5106e+09,30/10/2017,30,3.0527
1.5106e+09,30/10/2017,30,2.6554
1.5106e+09,30/10/2017,30,3.0707
1.5106e+09,30/10/2017,30,3.3449
1.5106e+09,30/10/2017,30,2.7342
1.5106e+09,30/10/2017,30,2.8819
1.5106e+09,30/10/2017,30,2.7258
1.5106e+09,30/10/2017,30,2.902
1.5106e+09,30/10/2017,30,2.8261
1.5106e+09,30/10/2017,30,2.5684
1.5106e+09,30/10/2017,30,2.7523
1.5106e+09,30/10/2017,30,2.6588
1.5106e+09,30/10/2017,30,2.5644
1.5106e+09,30/10/2017,30,2.9859
1.5106e+09,30/10/2017,30,3.049
1.5106e+09,30/10/2017,30,2.9906
1.5106e+09,30/10/2017,30,3.1171
1.5106e+09,30/10/2017,30,2.5693
1.5106e+09,30/10/2017,30,3.3596
1.5106e+09,30/10/2017,30,2.8387
1.5106e+09,30/10/2017,30,2.5501
1.5106e+09,30/10/2017,30,2.988
1.5106e+09,30/10/2017,30,2.8042
1.5106e+09,30/10/2017,30,2.6881
