skewnessLongitudinal,run
0.53940562,332
0.26172417,332
0.12920485,332
-0.16538433,332
-0.11222154,332
0.13853266,332
0.85474689,332
0.56100849,332
-0.44865703,332
0.12983657,332
0.04547208,332
-0.24652893,332
0.35806736,332
-0.25248992,332
0.23285908,332
0.0010923543,332
-0.088506965,332
-0.37685642,332
0.25075208,332
-0.0012467449,332
0.38641918,332
-0.57084317,332
0.013699999,332
0.17688673,332
0.46240705,332
0.31703541,332
0.0091009444,332
-0.32684272,332
-0.16464489,332
0.75189975,332
0.20475266,332
0.33224501,332
-0.070344662,332
0.5142945,332
-0.60911645,332
0.12497936,332
-0.52664186,332
0.27587989,332
0.2062423,332
0.27527958,332
0.045622005,332
-0.073551066,332
0.027998112,332
0.210695,332
0.51176985,332
0.62601423,332
-0.46697969,332
-0.27552082,332
-1.3011217,332
-0.11319103,332
0.020436352,332
-0.36104967,332
-0.42369107,332
0.22829153,332
-0.12696084,332
0.18730551,332
-0.40550948,332
0.049687111,332
0.38264747,332
0.48624184,332
-0.54652948,332
0.25170239,332
0.48960005,332
0.1678834,332
0.34093714,332
0.13520602,332
-0.11228841,332
-0.033933281,332
-0.25081616,332
0.22844177,332
0.23464147,332
0.3614804,332
0.10834824,332
-0.074012357,332
0.42767654,332
-0.33580173,332
-0.029260366,332
-0.099025908,332
0.10113636,332
0.45441516,332
-0.56634734,332
-0.35270803,332
-0.060107891,332
0.070475108,332
0.055238345,332
0.076442532,332
-0.22160486,332
-0.39336913,332
0.053990832,332
-0.37551349,332
0.10904222,332
0.060262532,332
-0.27311852,332
0.41660881,332
-0.13914771,332
-0.22985482,332
0.35486403,332
0.21457627,332
0.067297833,332
0.26802077,332
-0.15130556,332
-0.59954105,332
-0.84606049,332
0.34660673,332
-0.142067,332
-0.068540564,332
0.45612401,332
0.2322186,332
-0.27632868,332
0.18771706,332
-0.36125721,332
-0.89726028,332
-0.003159909,332
-0.1177201,332
-0.072020576,332
-0.446032,332
-0.00023994785,332
-0.061580883,332
-0.18155302,332
0.050850857,332
0.03747675,332
0.17794183,332
0.10316966,332
0.24301726,332
0.28615459,332
0.45042877,332
0.082092187,332
-0.4138423,332
-0.3999473,332
0.27539478,332
-0.069402365,332
-0.16465478,332
-0.34990189,332
-0.12520863,332
-0.39856257,332
-0.14205176,332
-0.042540376,332
-0.34463661,332
0.43424928,332
0.060415365,332
0.0037845745,332
0.085274542,332
0.54258825,332
-0.23245487,332
-0.41554786,332
-0.37723868,332
-0.01729865,332
-0.11786345,332
0.21768638,332
-0.088542924,332
0.1895884,332
-0.17226631,332
-0.089887021,332
-0.23429813,332
0.44334863,332
0.065936728,332
-0.12571761,332
-1.6340197,332
0.27232943,332
-0.17050639,332
-0.1321382,332
0.13219498,332
-0.11641297,332
-0.31365492,332
0.47754242,332
-0.6108298,332
-0.243948,332
0.36772549,332
0.13272488,332
0.47109326,332
-0.070512359,332
-0.28084317,332
-0.14422132,332
-0.022305377,332
0.51901517,332
0.80226689,332
-0.18102801,332
-0.19238181,332
0.16638755,332
-0.21824503,332
-0.19158704,332
-0.15386453,332
-0.46485884,332
0.27646287,332
-0.038422213,332
0.38073136,332
0.23512261,332
-0.07863416,332
0.1444714,332
-0.41007295,332
-0.34037801,332
0.010826893,332
0.17889226,332
-0.23329519,332
0.46575025,332
0.77137828,332
-0.25821175,332
0.059585356,332
0.092282136,332
0.25480254,332
0.11807796,332
-0.042785584,332
0.6982324,332
-1.9021208,332
0.22727032,332
-0.041296082,332
0.22088381,332
-0.30318501,332
0.29641846,332
-0.11719603,332
-0.092049337,332
-0.14593778,332
0.53295203,332
0.26155002,332
-0.15964032,332
0.27518923,332
-0.35691065,332
0.1658055,332
0.31400135,332
-0.43843972,332
-0.53256575,332
0.37788108,332
0.12194739,332
-0.036021846,332
-0.25319661,332
0.10809011,332
0.075841185,332
-0.15473287,332
0.59832518,332
0.23711138,332
0.55010514,332
0.26089423,332
-0.0204191,332
-0.23258602,332
0.20683324,332
-0.034365253,332
0.12509773,332
0.083435313,332
0.52171461,332
0.49207778,332
0.6647758,332
0.61005033,332
-0.18001707,332
0.052835706,332
-0.36015156,332
0.021698737,332
-0.36830569,332
-0.2759155,332
0.062772311,332
-0.21725115,332
-0.11404629,332
0.28349431,332
-0.0033594854,332
-0.26567007,332
0.35302059,332
0.1271758,332
0.20972738,332
0.0055327428,332
0.31952301,332
-0.05853628,332
0.33658909,332
-0.11424656,332
0.40478618,332
0.11638365,332
0.5157037,332
-0.42001603,332
-0.21944657,332
0.20834432,332
-0.60095653,332
0.23041655,332
-0.064633103,332
-0.6441515,332
0.28212207,332
0.0031181582,332
0.15793348,332
0.18229529,332
-0.17771424,332
-0.11932127,332
-0.0020236215,332
0.29611545,332
0.088246704,332
0.11602698,332
0.099154823,332
-0.037087644,332
0.078762082,332
-0.26720913,332
0.62693823,332
0.13185976,332
0.043504902,332
-0.47272746,332
-0.10675386,332
-0.016901421,332
-0.22455608,332
0.15268804,332
-0.34939884,332
0.5054022,332
0.19865384,332
0.0081675569,332
-0.37155446,332
-0.037224582,332
0.062009499,332
0.39077957,332
-0.99255911,332
-0.30051977,332
-0.23241218,332
0.095076445,332
-0.25186476,332
0.49899983,332
-0.0022448136,332
-0.12407678,332
0.20060627,332
-0.23136334,332
-0.90300396,332
-0.33719569,332
-0.14555103,332
-0.4812865,332
-0.081076219,332
-0.11272981,332
-0.11004474,332
0.31482933,332
-0.075388644,332
-0.11022009,332
-0.13616198,332
-0.10932504,332
-0.12187449,332
-0.047765007,332
0.56832958,332
0.36002423,332
-0.16866363,332
-0.43972633,332
-0.40109353,332
0.14476276,332
-0.28335672,332
-0.59471867,332
0.13963769,332
0.056992601,332
0.17857135,332
0.21306379,332
-0.0087703623,332
-0.47031229,332
0.49727428,332
-0.27674554,332
0.12913367,332
0.18025051,332
-0.1159816,332
0.66924546,332
-0.079451666,332
-0.12341243,332
0.070395845,332
-1.0182617,332
-0.14270611,332
-0.43107194,332
0.42643971,332
0.22722366,332
-0.59756039,332
0.013639249,332
-0.32947474,332
-0.11705224,332
0.27053031,332
-0.35624094,332
0.60294243,332
0.21496481,332
-0.18853079,332
-0.048327598,332
-0.69043522,332
0.017218511,332
-0.44833829,332
-0.21553383,332
0.28210789,332
-0.34734373,332
0.15036531,332
-0.4518667,332
0.13191066,332
-0.00012235315,332
-0.20428541,332
-0.42307826,332
0.18619305,332
0.28844502,332
0.19539376,332
-0.12761063,332
-0.43729508,332
0.43094909,332
-0.4073131,332
-0.27547314,332
-0.36090762,332
-0.094490057,332
0.08794512,332
0.46760047,332
-0.38524468,332
-0.11693178,332
0.76032571,332
-0.39220511,332
-0.036855393,332
0.028278324,332
0.54470888,332
-0.44397072,332
0.22982643,332
-0.22507476,332
-0.41956644,332
-0.27364456,332
-0.15095815,332
0.67396337,332
0.15258138,332
-0.15629717,332
0.44662211,332
0.543112,332
-0.062198447,332
-0.029220875,332
-0.3210248,332
-0.093402589,332
-0.3583499,332
-0.019803502,332
-0.82408573,332
0.23355762,332
0.40724359,332
0.31177774,332
-0.34714106,332
-0.14558204,332
-0.081777656,332
-0.078633928,332
0.16632027,332
-0.26868179,332
0.27361889,332
0.10888056,332
0.034683262,332
-0.20542906,332
-0.67346502,332
0.18710487,332
0.11493972,332
0.33195141,332
0.15425911,332
-0.10410686,332
-0.92227856,332
0.011185688,332
0.32662423,332
0.1769876,332
-0.66650161,332
0.12554186,332
0.026028903,332
-0.47160597,332
0.054335038,332
-0.2751725,332
0.10565448,332
-0.18940387,332
-0.0035074043,332
-0.0069969115,332
-0.40414256,332
-0.26760684,332
0.084533499,332
0.015595989,332
-0.29694694,332
0.13161689,332
-0.097067653,332
0.092224733,332
-0.10737134,332
-0.25143682,332
-0.41027755,332
-0.26532167,332
0.35977483,332
0.042885388,332
-0.081917148,332
-0.17375808,332
-0.036606109,332
-1.0476371,332
-0.90612758,332
-0.2425221,332
0.13689659,332
0.13023565,332
0.23192348,332
-0.60125898,332
-0.10149111,332
-0.13019924,332
0.21775126,332
-0.17941917,332
-0.59402161,332
0.16828397,332
0.29138433,332
0.84514962,332
-0.043991226,332
-0.15669433,332
0.70909607,332
-0.22071236,332
-0.20476991,332
-0.029198959,332
0.19946405,332
0.28141063,332
0.6083856,332
-0.6710684,332
-0.56612548,332
-0.14442904,332
0.037547605,332
-0.078559337,332
0.38297506,332
0.19119525,332
0.29550915,332
0.16920196,332
-0.23286298,332
-0.37504696,332
0.5548823,332
-0.45882432,332
0.22074617,332
-0.42141644,332
-0.19857221,332
0.29791273,332
0.29444515,332
-0.15189929,332
-0.44985173,332
-0.3894019,332
-0.14385072,332
0.1217431,332
0.36662505,332
0.30832264,332
0.011883118,332
0.039025354,332
0.39058496,332
-0.11944812,332
0.52669787,332
-0.12097689,332
-0.43717839,332
0.01513201,332
0.068244976,332
0.19316666,332
0.04867254,332
-0.34681735,332
-0.021861587,332
-0.34760991,332
-0.087250032,332
-0.31091347,332
-0.18743457,332
0.39264089,332
0.69395283,332
-0.52368504,332
1.0903075,332
-0.19352085,332
-0.38430596,332
-0.25846843,332
-0.42703427,332
0.72696493,332
0.04109982,332
-0.1512132,332
-0.072172693,332
0.15318102,332
-0.35310369,332
-0.32151175,332
0.18907954,332
0.43769441,332
-0.17316209,332
0.19855699,332
0.16428592,332
-0.015504919,332
0.26296979,332
-0.22153845,332
-0.10056203,332
0.71838541,332
0.074549655,332
-0.3252274,332
-0.17054102,332
0.82391776,332
-0.3345671,332
-0.12256877,332
-0.47067626,332
-0.30588621,332
0.17480788,332
-0.43672137,332
0.21428488,332
0.10671889,332
0.24467257,332
-0.14774208,332
-0.10424464,332
0.7122455,332
0.47405271,332
0.0075341787,332
-0.14755561,332
-0.24833635,332
-0.41093373,332
-0.021459887,332
-0.039231206,332
-0.33622825,332
0.1387314,332
-0.12956302,332
-0.69038566,332
0.43466408,332
-0.68606564,332
-0.53554196,332
0.086357603,332
-0.23061285,332
-0.77250882,332
0.45716281,332
-0.11933694,332
-0.16483375,332
-0.81645579,332
0.2371046,332
0.0050697421,332
0.15402386,332
-0.050173088,332
-0.067748927,332
-0.19728664,332
0.081752299,332
0.13584518,332
-0.2859911,332
0.17222683,332
0.31834819,332
-0.12665876,332
-0.15692804,332
-0.76782067,332
-0.24797336,332
-0.060235989,332
0.2909513,332
-0.057828356,332
0.040201533,332
-0.43588999,332
0.18860065,332
0.43512112,332
-0.42251282,332
-0.18512517,332
-0.25577336,332
0.38133883,332
-0.097759033,332
-0.20212387,332
-0.16638314,332
-0.19093183,332
0.28988137,332
0.54853094,332
-0.018311324,332
-0.089057607,332
0.071161416,332
-0.091326263,332
-0.18508164,332
0.94238391,332
-0.016958747,332
-0.091093846,332
-0.30658507,332
-0.19026586,332
-0.17936817,332
-0.071537611,332
-0.15137471,332
-0.25868055,332
0.64386459,332
0.42531619,332
0.047501218,332
-0.52495775,332
0.27164921,332
-0.031940022,332
0.53381355,332
-0.18578921,332
-0.039058779,332
-0.24952648,332
0.33266359,332
0.066901734,332
0.30685338,332
0.43908939,332
-0.12466138,332
-0.20321887,332
-0.16760493,332
-0.18103051,332
-0.28976958,332
0.0088397536,332
0.25404562,332
0.29847948,332
0.020788172,332
-0.46699168,332
-0.29174503,332
0.10993719,332
-0.36642146,332
-0.10883503,332
0.40252843,332
0.1198097,332
0.067172309,332
0.17818944,332
-1.0565052,332
-0.28308628,332
-0.61328419,332
0.082119076,332
-0.024645077,332
0.85052444,332
-0.29715109,332
-1.1347961,332
-0.086808968,332
-0.62541048,332
0.42183474,332
-0.020262631,332
0.34123583,332
0.27468715,332
0.35712709,332
0.053569124,332
0.28866248,332
0.16582394,332
-0.21053489,332
-0.12519823,332
0.20572232,332
-0.18300099,332
0.24270318,332
0.35798216,332
0.6241206,332
0.097240045,332
-0.099563968,332
0.29520891,332
0.47700322,332
0.60178188,332
-0.069717953,332
1.1124126,332
0.19553409,332
0.25739894,332
-0.67967656,332
-0.57844892,332
0.70429476,332
-0.35016647,332
0.087035592,332
0.33281287,332
-0.24527629,332
0.13242483,332
0.21458751,332
0.31173352,332
-0.031915121,332
0.042810195,332
0.062712202,332
0.2037088,332
0.10749817,332
0.90453816,332
0.5741801,332
0.24839117,332
0.010115187,332
0.12865747,332
0.40478478,332
-0.39431584,332
-0.11161074,332
0.14553708,332
-0.20703079,332
0.43400678,332
0.093692905,332
0.26630166,332
0.11002731,332
0.25921722,332
-0.4586045,332
-0.037352966,332
-0.33294172,332
-0.23266562,332
0.37671478,332
-0.10724488,332
0.13276299,332
0.035978498,332
-0.065428854,332
-0.024066228,332
-0.10563064,332
0.13237007,332
0.25855611,332
0.16885206,332
0.0055878213,332
0.30023908,332
0.59465387,332
0.071433632,332
-0.55790052,332
0.12703197,332
0.13255428,332
-0.23215742,332
-0.32184056,332
0.13399227,332
-0.12013283,332
0.43578589,332
0.10369639,332
-0.2638819,332
0.32824437,332
-0.01243884,332
0.4261188,332
-0.17721562,332
-0.15084613,332
0.052791411,332
0.22885139,332
-0.49110994,332
0.034334408,332
0.090332124,332
0.42940996,332
0.094587264,332
-0.24834304,332
-0.0063891318,332
0.36768609,332
0.23994502,332
0.37577777,332
-0.31550101,332
-0.19179678,332
0.051260524,332
-0.036322727,332
0.10500145,332
0.22824074,332
0.16014028,332
-0.010536931,332
0.41885524,332
0.21144138,332
-0.54603972,332
-0.37372494,332
0.18493863,332
-0.50654268,332
-0.20342544,332
0.27629927,332
-0.050155915,332
-0.88915255,332
-0.25852903,332
-0.419163,332
-0.59702035,332
-0.18444079,332
0.05228686,332
-0.03751046,332
0.37955653,332
0.066114262,332
0.090219757,332
0.2449539,332
0.24966126,332
-0.2702975,332
0.52794727,332
0.42012986,332
-0.24042451,332
-0.026070027,332
-0.41045926,332
0.043690616,332
-0.3511496,332
0.15443849,332
0.40103458,332
0.16368523,332
-0.74490753,332
0.088837013,332
-0.07456071,332
0.55745856,332
-0.039474098,332
-0.10508005,332
-0.21591665,332
-0.17651944,332
0.15917207,332
0.36987213,332
-0.30808587,332
-0.15927366,332
0.18484258,332
-0.061412017,332
-0.208879,332
0.16676572,332
-0.17531733,332
-0.21438928,332
-0.14283902,332
0.42550794,332
-0.36325144,332
0.32420739,332
-0.11238875,332
-0.49954209,332
-0.22186966,332
-0.036181063,332
-0.13159152,332
-0.27759613,332
-0.0066506377,332
