lengthDivRmsTrans,run
4.7939539,342
5.9175978,342
4.7841623,342
6.3843438,342
4.6787434,342
4.9062338,342
5.1349391,342
4.3731842,342
6.9771314,342
4.1866207,342
6.6460091,342
4.8503727,342
4.9250264,342
7.0736856,342
6.9030882,342
5.2154233,342
7.4341647,342
4.6984986,342
3.9176424,342
6.0664667,342
9.2975626,342
3.9533231,342
6.234077,342
4.8550427,342
4.5338028,342
5.6294815,342
3.5294073,342
4.5694918,342
4.1099182,342
4.2257751,342
6.8998624,342
6.7438477,342
7.0971211,342
6.0981518,342
5.2180948,342
5.1995407,342
5.5360674,342
4.3542457,342
4.7757442,342
4.0836576,342
4.5645978,342
6.7650663,342
4.9137835,342
4.8597058,342
4.2533844,342
4.3804012,342
8.0972413,342
3.6424134,342
4.9987587,342
4.3831485,342
5.00645,342
5.6229371,342
4.6939005,342
4.3678073,342
5.4823695,342
5.006326,342
9.1040456,342
5.0890973,342
4.3784261,342
7.0365158,342
5.0529854,342
4.9585551,342
4.1853856,342
6.7579013,342
5.479742,342
3.973328,342
5.4856844,342
5.3905665,342
3.7166492,342
5.8880104,342
4.9087264,342
4.6026381,342
4.6366066,342
5.9828189,342
3.2267465,342
5.3028731,342
4.7400763,342
5.7128862,342
3.98354,342
9.9360116,342
5.5922496,342
4.9431001,342
6.0892619,342
5.7293719,342
6.5513003,342
5.1578379,342
5.8061844,342
6.073776,342
3.6300828,342
3.9181562,342
5.5693762,342
5.9347584,342
5.8572403,342
5.8318414,342
4.9329013,342
3.9364273,342
4.8745065,342
4.4086134,342
7.5374212,342
4.5752121,342
3.442606,342
5.1746147,342
5.4729896,342
4.3979152,342
5.6724889,342
4.7642649,342
5.1605212,342
10.814356,342
4.7662409,342
5.8069352,342
6.9988616,342
6.0337287,342
4.919336,342
8.0684431,342
4.1826124,342
7.9263917,342
4.1675478,342
6.1128958,342
4.4562735,342
5.215625,342
5.3651688,342
3.7986872,342
5.7364508,342
7.5907893,342
5.8800213,342
6.1168985,342
4.896807,342
5.3782823,342
5.5935672,342
6.9711298,342
4.2446643,342
6.5229582,342
7.5212445,342
6.1937408,342
6.4758556,342
4.3810879,342
4.4480601,342
5.2255738,342
9.9692778,342
5.2345581,342
6.7158599,342
6.5598034,342
4.2039782,342
5.7332293,342
8.0118189,342
5.1634944,342
5.9922357,342
4.4746084,342
6.5009825,342
5.1565772,342
7.1499894,342
5.1224962,342
3.9700347,342
7.0969977,342
5.4263397,342
9.3360494,342
5.276602,342
4.9690318,342
4.7412742,342
4.1942067,342
4.0446119,342
4.0300296,342
6.021316,342
4.7851811,342
4.0119484,342
3.4373209,342
4.89141,342
8.1778011,342
6.3203484,342
5.0680466,342
6.2112116,342
5.2204835,342
4.2314085,342
5.8918056,342
5.4068478,342
6.0875319,342
4.3114467,342
9.4249462,342
3.8332784,342
3.755238,342
4.6797358,342
4.6307334,342
13.264184,342
6.3990655,342
4.980357,342
6.6128642,342
5.7890494,342
5.2991765,342
6.0608448,342
5.6351335,342
6.5394445,342
4.8266937,342
6.1486704,342
5.0497557,342
6.8136107,342
3.1280162,342
4.1399288,342
4.8481041,342
5.7777309,342
4.63917,342
4.6028121,342
5.998463,342
5.1996828,342
4.7577279,342
6.400635,342
4.8163545,342
3.7390353,342
6.6432176,342
6.2743946,342
5.1353694,342
3.6660464,342
4.9922347,342
5.9286366,342
4.9364153,342
3.9375851,342
5.348327,342
6.9784451,342
4.2998561,342
5.5236612,342
4.5968477,342
4.6858301,342
6.0442032,342
4.3968923,342
4.4856287,342
4.8423854,342
6.2472068,342
6.7566883,342
4.4940279,342
4.8796801,342
5.4487708,342
3.8534369,342
5.4672151,342
5.9230659,342
4.6927541,342
5.4524934,342
5.344454,342
4.5328516,342
4.8876072,342
4.8430475,342
4.9322518,342
4.8619528,342
4.8075695,342
4.8228987,342
5.7361659,342
4.8877006,342
5.5892147,342
7.8706494,342
5.3867797,342
3.4801655,342
4.4402988,342
5.4962236,342
5.6013216,342
5.433394,342
4.5378684,342
6.1718889,342
3.9911605,342
7.0116899,342
5.3377071,342
8.3180336,342
8.8184091,342
8.189331,342
6.8625104,342
4.3349421,342
4.0846086,342
4.0193672,342
4.3985962,342
6.5949773,342
4.6938087,342
6.2013155,342
10.637361,342
4.9692909,342
7.5426606,342
4.4508232,342
5.3901354,342
4.8826047,342
6.5819839,342
3.7494469,342
11.643155,342
4.0821778,342
4.3858684,342
5.6850258,342
11.105093,342
4.7519312,342
3.940118,342
7.3214631,342
4.0187013,342
4.4308668,342
5.5961032,342
6.9385886,342
5.3253058,342
3.869738,342
3.4853288,342
3.7771147,342
5.1346587,342
5.1506525,342
4.2367384,342
5.7086689,342
7.2570043,342
5.7572937,342
4.1790141,342
4.4987426,342
5.0877792,342
4.9638256,342
4.128016,342
4.8362246,342
5.6077253,342
7.1295933,342
5.7252955,342
5.6700654,342
4.9698017,342
5.8561741,342
5.1600249,342
4.8182689,342
11.531451,342
5.7796868,342
6.0377455,342
5.1102961,342
6.9089857,342
6.4369578,342
5.2117028,342
5.7313612,342
5.0443536,342
5.2825614,342
5.0499439,342
4.6247709,342
4.7999983,342
8.3916332,342
5.0100031,342
4.487601,342
5.5942883,342
4.4384645,342
4.6041264,342
9.2700262,342
5.5197512,342
4.6036663,342
4.9176524,342
4.2406993,342
7.7209841,342
6.3870527,342
4.0042458,342
7.4298068,342
4.2549511,342
5.1726317,342
4.7113837,342
5.6709385,342
7.0011182,342
4.0311901,342
5.0593452,342
5.3673433,342
3.9211555,342
13.02939,342
4.4697409,342
5.4977398,342
5.5397709,342
6.040817,342
4.7650258,342
4.4950653,342
4.5081766,342
5.1760165,342
8.4703565,342
4.7960521,342
4.0841224,342
4.8334448,342
5.8298617,342
5.6847332,342
4.2073197,342
5.0841348,342
4.7327503,342
5.1426883,342
3.4213844,342
6.0453519,342
7.3084067,342
3.7281302,342
4.3772325,342
7.0648577,342
3.7101184,342
8.9423823,342
4.7959165,342
3.7235072,342
4.6812852,342
5.0047807,342
6.5039475,342
4.7168411,342
7.92711,342
4.4533119,342
4.5573348,342
4.7969928,342
4.0117605,342
5.8298983,342
5.2026234,342
5.5822897,342
5.3189389,342
5.3093227,342
4.4849062,342
6.1498202,342
7.6895993,342
5.9686451,342
6.0666342,342
3.9562795,342
8.0586587,342
6.0907362,342
5.9981019,342
4.720659,342
8.8435744,342
4.9329538,342
7.3342185,342
4.1524656,342
4.7897561,342
5.1086093,342
6.7958303,342
4.9478013,342
3.8702719,342
5.1881507,342
6.624546,342
5.3720482,342
6.8693466,342
5.1543352,342
4.0850026,342
4.2290202,342
4.9512565,342
3.9738526,342
7.8302879,342
5.7132268,342
6.4222932,342
4.4851759,342
4.105556,342
5.0825887,342
6.7006468,342
6.5957574,342
8.8455898,342
5.4924867,342
6.4151955,342
19.524645,342
3.7445556,342
4.7141062,342
5.4105066,342
4.4349947,342
4.050944,342
4.9901266,342
5.1942672,342
4.6217617,342
7.0833796,342
6.6379251,342
4.429107,342
6.2845767,342
4.9505299,342
7.2948098,342
3.4510069,342
4.8978197,342
4.9052858,342
5.6586109,342
8.7882222,342
5.0614399,342
4.5572913,342
5.5238799,342
4.4700879,342
5.6312956,342
6.5285673,342
4.9194658,342
7.7555077,342
9.4666781,342
4.5375854,342
5.3532795,342
5.9971548,342
4.9808139,342
8.4469185,342
5.0669661,342
3.3508762,342
4.335326,342
7.3387186,342
4.9261824,342
5.4456753,342
4.7345436,342
3.8195467,342
7.4078307,342
5.3059198,342
4.1963543,342
4.349777,342
10.769458,342
5.2680802,342
6.1021669,342
4.8407034,342
4.9813217,342
5.4531257,342
5.0729927,342
6.5268173,342
4.1136352,342
5.9129725,342
5.5067859,342
5.4376147,342
7.2316657,342
4.1969605,342
4.5026856,342
4.5453419,342
4.8092089,342
6.0622021,342
8.1240408,342
6.0011256,342
6.2429936,342
5.2222699,342
5.4900235,342
6.1293181,342
5.208757,342
3.7722092,342
6.8936381,342
6.2256002,342
4.8474792,342
4.7872814,342
4.3988413,342
4.5193165,342
4.2884951,342
4.9101803,342
3.826791,342
4.4054115,342
5.7817286,342
4.5929818,342
5.900915,342
6.4729969,342
5.8759286,342
7.5494005,342
5.4299531,342
4.9575675,342
5.3682217,342
5.7402952,342
5.4726602,342
4.578995,342
5.8758056,342
5.0321971,342
7.6531036,342
5.9673385,342
4.4742978,342
5.3041902,342
5.4338995,342
6.9750145,342
4.5738416,342
3.9302138,342
4.6901222,342
4.0851831,342
4.1574526,342
3.8289167,342
5.4024499,342
4.8059674,342
4.6782873,342
6.9288041,342
4.4306271,342
7.157595,342
6.0497355,342
4.7791945,342
4.3439972,342
4.0475124,342
3.5286516,342
5.7884217,342
7.149015,342
3.5353906,342
4.5110177,342
3.5486584,342
3.6366493,342
5.8489282,342
4.131652,342
5.1961326,342
4.7257849,342
5.8300717,342
6.4713356,342
4.8810169,342
5.5206459,342
6.1094692,342
6.7213662,342
11.385838,342
5.339417,342
5.2287973,342
4.9596667,342
4.7228158,342
4.5945847,342
3.9379232,342
5.306872,342
5.9226207,342
4.1375319,342
4.8639248,342
4.1961739,342
4.8755412,342
4.300604,342
9.5669609,342
3.9679755,342
4.6190059,342
4.9954185,342
4.7145053,342
3.9124112,342
7.8383858,342
5.6665327,342
6.1674288,342
6.9074867,342
3.6650055,342
7.6122441,342
6.2813552,342
5.6191628,342
5.7959571,342
5.7215829,342
9.3888585,342
5.1484763,342
3.5151473,342
7.416739,342
4.9776111,342
7.1353223,342
4.0544177,342
6.1982554,342
4.6656865,342
4.7758955,342
5.3485226,342
7.4463636,342
4.0170582,342
6.3423605,342
3.6917888,342
6.1038164,342
7.7767912,342
7.7721307,342
5.4804562,342
4.8982357,342
3.8583557,342
5.1193542,342
5.0448563,342
6.0182947,342
6.0993043,342
4.2419096,342
6.2415728,342
5.4765983,342
3.6703223,342
5.4808636,342
3.196503,342
4.7084915,342
6.5579315,342
5.7173143,342
7.9090568,342
10.326929,342
4.4236742,342
4.8802701,342
6.2074915,342
6.6030999,342
4.3950363,342
4.7950288,342
4.730859,342
4.4868657,342
5.2856302,342
5.7233909,342
6.5912106,342
4.1494733,342
3.6638704,342
3.7833704,342
5.6647022,342
5.1344053,342
3.9575167,342
5.2109711,342
3.6817469,342
5.2806243,342
5.4002754,342
3.7401501,342
4.7555261,342
9.0182192,342
4.7589664,342
5.0221333,342
5.2574599,342
4.602334,342
5.8352875,342
4.9406257,342
4.0477069,342
7.6032553,342
6.2465511,342
4.5929243,342
4.3468168,342
3.9783454,342
4.649158,342
5.1593528,342
5.7367417,342
4.5177607,342
3.9935665,342
5.9315502,342
4.6347607,342
5.2331021,342
4.0696428,342
4.552257,342
3.8886931,342
4.9638161,342
6.1671314,342
4.5232011,342
5.7891431,342
4.0123266,342
7.1876026,342
4.6752833,342
3.8910843,342
5.9872383,342
4.3892407,342
8.4388393,342
7.2256231,342
5.8068667,342
4.119341,342
4.5076781,342
3.5547507,342
3.1777311,342
4.4194534,342
4.0841369,342
4.7869856,342
5.9234869,342
7.1882287,342
3.3006522,342
4.9824251,342
4.9802111,342
5.9652717,342
5.517194,342
5.1993815,342
4.4423874,342
3.629045,342
4.949692,342
6.4311239,342
6.5474133,342
6.1312997,342
4.0415167,342
5.8561773,342
4.2967759,342
6.091437,342
4.010999,342
5.3169534,342
4.256505,342
6.0916603,342
4.5346656,342
3.8999282,342
5.4661217,342
3.9264193,342
4.9354237,342
5.29136,342
5.9785332,342
5.1744513,342
4.2164733,342
6.5276047,342
5.6959769,342
5.6684855,342
6.7396739,342
5.5697387,342
5.8818205,342
3.7521541,342
5.7345248,342
4.5824359,342
3.9262737,342
4.9177968,342
7.4081007,342
5.4641607,342
7.1448792,342
5.1746172,342
5.6537754,342
5.657247,342
4.2841714,342
5.7491345,342
5.2469305,342
4.5129785,342
7.4664994,342
6.6266681,342
3.2874123,342
4.8314295,342
7.4524442,342
3.6235391,342
5.2573113,342
6.3345187,342
11.574542,342
4.3540668,342
6.9802204,342
4.5475293,342
4.3054989,342
3.9162319,342
4.8408936,342
4.6160826,342
3.478984,342
4.3679476,342
5.2715042,342
5.0323918,342
3.9742757,342
5.2945578,342
4.8659602,342
4.7504518,342
4.4520682,342
4.7955161,342
4.2665813,342
8.0879521,342
4.5047391,342
3.5983493,342
5.3346915,342
4.89626,342
5.5908141,342
5.4990113,342
7.1662322,342
5.4698555,342
3.7598215,342
5.5053328,342
4.3239764,342
4.6018812,342
6.9782427,342
8.5569462,342
4.3051907,342
4.5135229,342
3.8719921,342
6.4121203,342
5.292987,342
4.8820356,342
5.0465582,342
3.9306294,342
5.9991314,342
6.688768,342
4.520057,342
8.537812,342
6.4058443,342
4.368063,342
5.0115135,342
5.7904373,342
3.8441869,342
8.020995,342
4.391033,342
5.3766443,342
8.3233212,342
5.8181116,342
9.0221599,342
3.1513773,342
4.7564422,342
4.724733,342
4.2784649,342
5.4836389,342
6.6849367,342
7.702557,342
5.0571824,342
4.1500565,342
7.0106845,342
7.4070601,342
3.4572184,342
5.2794524,342
4.0686131,342
6.279649,342
5.199022,342
6.0435465,342
5.4199093,342
4.0307379,342
6.0982233,342
4.2840005,342
3.1385854,342
4.2632069,342
7.2100303,342
4.4491287,342
5.1380015,342
5.1555908,342
13.355933,342
5.7779981,342
5.7361867,342
6.1444665,342
4.1559765,342
4.0727432,342
5.5905971,342
6.1397915,342
4.8237336,342
4.4804924,342
6.0811078,342
3.11656,342
4.3994641,342
4.9033017,342
3.9615594,342
7.3426339,342
4.7562254,342
4.5996726,342
4.1880894,342
3.9301321,342
5.3867634,342
5.3287791,342
5.8107789,342
4.5292763,342
4.2038899,342
3.8051701,342
4.159176,342
5.1331918,342
6.8890627,342
4.1882426,342
4.5014534,342
5.8327388,342
4.2558815,342
5.3796633,342
5.007383,342
5.6627231,342
6.5033821,342
5.4534154,342
4.6365428,342
5.2784834,342
5.8145533,342
6.7654488,342
7.8058283,342
4.1541774,342
8.5792298,342
7.1088941,342
6.2499417,342
4.0727518,342
3.956076,342
4.9465118,342
4.6211229,342
4.3485447,342
3.2734812,342
4.9662206,342
5.9743375,342
3.4473627,342
6.3830382,342
4.5257043,342
4.9934214,342
5.1697278,342
4.5706086,342
5.0360962,342
5.4378824,342
6.0544139,342
4.5491483,342
5.8341505,342
4.371766,342
5.8776652,342
4.7312458,342
4.1315061,342
10.704156,342
4.5157573,342
4.5108466,342
4.0471214,342
3.785366,342
5.0844426,342
5.3316879,342
5.921002,342
4.1798628,342
7.1801115,342
4.3697494,342
5.5000516,342
6.6169823,342
4.4806157,342
4.0093661,342
6.4913303,342
7.1225891,342
5.7807617,342
3.4932336,342
4.8202334,342
5.6089736,342
4.0402931,342
4.7164532,342
7.5864684,342
5.0877215,342
7.9903359,342
6.3470428,342
6.3085548,342
5.8960021,342
5.4945851,342
5.7988326,343
4.316502,343
4.7006262,343
6.4973952,343
3.6428505,343
3.8183021,343
3.7026403,343
5.7324087,343
7.2469573,343
3.838128,343
6.3848026,343
5.2418591,343
4.2254194,343
4.1791419,343
5.8189944,343
4.7346301,343
3.9774515,343
4.5566341,343
4.5151104,343
5.0644386,343
5.0383255,343
5.1886277,343
3.2067562,343
3.0079659,343
6.2011569,343
5.3142527,343
7.3618329,343
4.4388137,343
5.4739328,343
4.0217782,343
10.069911,343
6.0228151,343
7.479394,343
8.1336704,343
3.4491546,343
