Cut?,Counts,eventNumber,runNumber,Type,Target,Energy
Cut,1.48917309e+05,476,332,charge,Al-Al-4kV,1.4924227
Cut,1.37404011e+05,479,332,charge,Al-Al-4kV,1.3770385
Cut,1.77986083e+05,480,332,charge,Al-Al-4kV,1.7837447
Cut,1.48836407e+05,481,332,charge,Al-Al-4kV,1.4916119
Cut,1.42253654e+05,483,332,charge,Al-Al-4kV,1.4256407
Cut,1.61572774e+05,485,332,charge,Al-Al-4kV,1.6192535
Cut,3.03072731e+05,489,332,charge,Al-Al-4kV,3.0373408
Cut,3.44871883e+05,492,332,charge,Al-Al-4kV,3.4562444
Cut,1.28120688e+05,495,332,charge,Al-Al-4kV,1.2840027
Cut,1.8313262e+05,497,332,charge,Al-Al-4kV,1.8353224
Cut,1.48782959e+05,511,332,charge,Al-Al-4kV,1.4910762
Cut,2.19880773e+05,512,332,charge,Al-Al-4kV,2.2036058
Cut,3.63045891e+05,514,332,charge,Al-Al-4kV,3.6383811
Cut,2.43533882e+05,517,332,charge,Al-Al-4kV,2.4406531
Cut,1.58463342e+05,521,332,charge,Al-Al-4kV,1.5880913
Cut,1.3076957e+05,522,332,charge,Al-Al-4kV,1.3105493
Cut,2.73196262e+05,524,332,charge,Al-Al-4kV,2.7379242
Cut,1.30872574e+05,525,332,charge,Al-Al-4kV,1.3115816
Cut,1.39658217e+05,526,332,charge,Al-Al-4kV,1.3996297
Cut,1.43661114e+05,527,332,charge,Al-Al-4kV,1.439746
Cut,2.33161304e+05,530,332,charge,Al-Al-4kV,2.336701
Cut,1.60536572e+05,531,332,charge,Al-Al-4kV,1.6088689
Cut,1.2327426e+05,532,332,charge,Al-Al-4kV,1.2354326
Cut,3.12703059e+05,535,332,charge,Al-Al-4kV,3.1338542
Cut,2.78285203e+05,536,332,charge,Al-Al-4kV,2.7889246
Cut,1.64195708e+05,537,332,charge,Al-Al-4kV,1.6455401
Cut,3.70819439e+05,538,332,charge,Al-Al-4kV,3.7162862
Cut,1.60254988e+05,541,332,charge,Al-Al-4kV,1.6060469
Cut,1.30996662e+05,544,332,charge,Al-Al-4kV,1.3128252
Cut,1.29886292e+05,557,332,charge,Al-Al-4kV,1.3016972
Cut,1.35723274e+05,560,332,charge,Al-Al-4kV,1.3601944
Cut,2.03447259e+05,564,332,charge,Al-Al-4kV,2.0389121
Cut,1.42653103e+05,570,332,charge,Al-Al-4kV,1.4296439
Cut,1.36636761e+05,571,332,charge,Al-Al-4kV,1.3693492
Cut,3.54003653e+05,573,332,charge,Al-Al-4kV,3.5477614
Cut,1.3065602e+05,575,332,charge,Al-Al-4kV,1.3094113
Cut,70582.378,575,332,charge,Al-Al-4kV,0.70736399
Cut,1.5240104e+05,578,332,charge,Al-Al-4kV,1.527336
Cut,1.23849701e+05,588,332,charge,Al-Al-4kV,1.2411996
Cut,1.48099087e+05,591,332,charge,Al-Al-4kV,1.4842226
Cut,4.05666253e+05,597,332,charge,Al-Al-4kV,4.0655148
Cut,1.55445513e+05,598,332,charge,Al-Al-4kV,1.5578472
Cut,1.8893501e+05,599,332,charge,Al-Al-4kV,1.8934729
Cut,1.56934132e+05,601,332,charge,Al-Al-4kV,1.5727658
Cut,1.54956925e+05,602,332,charge,Al-Al-4kV,1.5529506
Cut,1.6765905e+05,603,332,charge,Al-Al-4kV,1.6802491
Cut,1.64661682e+05,609,332,charge,Al-Al-4kV,1.65021
Cut,1.44278363e+05,611,332,charge,Al-Al-4kV,1.445932
Cut,1.46358606e+05,613,332,charge,Al-Al-4kV,1.4667798
Cut,1.29109937e+05,622,332,charge,Al-Al-4kV,1.2939167
Cut,1.35299662e+05,627,332,charge,Al-Al-4kV,1.3559491
Cut,1.8041258e+05,631,332,charge,Al-Al-4kV,1.8080627
Cut,3.28342611e+05,632,332,charge,Al-Al-4kV,3.290591
Cut,1.57656993e+05,633,332,charge,Al-Al-4kV,1.5800102
Cut,2.21282575e+05,635,332,charge,Al-Al-4kV,2.2176545
Cut,2.42356292e+05,637,332,charge,Al-Al-4kV,2.4288515
Cut,1.70130683e+05,644,332,charge,Al-Al-4kV,1.7050193
Cut,3.03818371e+05,650,332,charge,Al-Al-4kV,3.0448135
Cut,1.90857689e+05,655,332,charge,Al-Al-4kV,1.9127417
Cut,1.55067157e+05,657,332,charge,Al-Al-4kV,1.5540554
Cut,1.34994394e+05,662,332,charge,Al-Al-4kV,1.3528897
Cut,1.50979828e+05,663,332,charge,Al-Al-4kV,1.5130929
Cut,1.61171462e+05,664,332,charge,Al-Al-4kV,1.6152316
Cut,1.62062172e+05,666,332,charge,Al-Al-4kV,1.6241581
Cut,1.48477215e+05,667,332,charge,Al-Al-4kV,1.4880121
Cut,1.76060496e+05,668,332,charge,Al-Al-4kV,1.7644469
Cut,1.50431687e+05,672,332,charge,Al-Al-4kV,1.5075995
Cut,2.86533833e+05,673,332,charge,Al-Al-4kV,2.8715909
Cut,1.54155618e+05,676,332,charge,Al-Al-4kV,1.5449201
Cut,1.67067174e+05,679,332,charge,Al-Al-4kV,1.6743174
Cut,2.97512831e+05,683,332,charge,Al-Al-4kV,2.9816205
Cut,1.5971676e+05,686,332,charge,Al-Al-4kV,1.6006528
Cut,1.14515147e+05,687,332,charge,Al-Al-4kV,1.1476504
Cut,1.82850867e+05,688,332,charge,Al-Al-4kV,1.8324987
Cut,1.35180371e+05,689,332,charge,Al-Al-4kV,1.3547535
Cut,2.82784943e+05,690,332,charge,Al-Al-4kV,2.8340202
Cut,1.76703733e+05,692,332,charge,Al-Al-4kV,1.7708933
Cut,1.89414431e+05,695,332,charge,Al-Al-4kV,1.8982776
Cut,1.57598841e+05,699,332,charge,Al-Al-4kV,1.5794274
Cut,1.49717625e+05,705,332,charge,Al-Al-4kV,1.5004433
Cut,4.14624708e+05,706,332,charge,Al-Al-4kV,4.1552948
Cut,1.58005456e+05,707,332,charge,Al-Al-4kV,1.5835025
Cut,1.47967995e+05,710,332,charge,Al-Al-4kV,1.4829088
Cut,1.66126387e+05,711,332,charge,Al-Al-4kV,1.664889
Cut,1.307626e+05,713,332,charge,Al-Al-4kV,1.3104794
Cut,1.53139527e+05,715,332,charge,Al-Al-4kV,1.534737
Cut,1.41421481e+05,717,332,charge,Al-Al-4kV,1.4173008
Cut,2.61458202e+05,720,332,charge,Al-Al-4kV,2.6202874
Cut,1.82386762e+05,722,332,charge,Al-Al-4kV,1.8278476
Cut,1.48470241e+05,724,332,charge,Al-Al-4kV,1.4879422
Cut,1.61797678e+05,726,332,charge,Al-Al-4kV,1.6215074
Cut,1.42183581e+05,732,332,charge,Al-Al-4kV,1.4249385
Cut,1.30848701e+05,743,332,charge,Al-Al-4kV,1.3113423
Cut,2.51475781e+05,744,332,charge,Al-Al-4kV,2.5202454
Cut,1.49823673e+05,745,332,charge,Al-Al-4kV,1.5015061
Cut,1.34711943e+05,747,332,charge,Al-Al-4kV,1.350059
Cut,1.19825623e+05,751,332,charge,Al-Al-4kV,1.200871
Cut,1.54786397e+05,754,332,charge,Al-Al-4kV,1.5512416
Cut,1.36767123e+05,755,332,charge,Al-Al-4kV,1.3706557
Cut,1.47533719e+05,758,332,charge,Al-Al-4kV,1.4785566
Cut,1.9978171e+05,759,332,charge,Al-Al-4kV,2.0021766
Cut,1.64896761e+05,761,332,charge,Al-Al-4kV,1.6525659
Cut,1.77558801e+05,762,332,charge,Al-Al-4kV,1.7794626
Cut,1.49926279e+05,763,332,charge,Al-Al-4kV,1.5025344
Cut,1.40793194e+05,764,332,charge,Al-Al-4kV,1.4110042
Cut,1.47616775e+05,767,332,charge,Al-Al-4kV,1.479389
Cut,1.45796693e+05,768,332,charge,Al-Al-4kV,1.4611484
Cut,1.40342974e+05,774,332,charge,Al-Al-4kV,1.4064922
Cut,1.68326427e+05,778,332,charge,Al-Al-4kV,1.6869374
Cut,1.53440243e+05,782,332,charge,Al-Al-4kV,1.5377507
Cut,1.42473279e+05,783,332,charge,Al-Al-4kV,1.4278418
Cut,1.64855167e+05,786,332,charge,Al-Al-4kV,1.652149
Cut,1.37758627e+05,787,332,charge,Al-Al-4kV,1.3805924
Cut,3.2624863e+05,788,332,charge,Al-Al-4kV,3.2696055
Cut,1.22219092e+05,790,332,charge,Al-Al-4kV,1.2248579
Cut,1.28261589e+05,792,332,charge,Al-Al-4kV,1.2854147
Cut,1.56600816e+05,793,332,charge,Al-Al-4kV,1.5694254
Cut,1.49709115e+05,794,332,charge,Al-Al-4kV,1.500358
Cut,1.41349387e+05,795,332,charge,Al-Al-4kV,1.4165783
Cut,1.31848857e+05,797,332,charge,Al-Al-4kV,1.3213657
Cut,1.31919311e+05,798,332,charge,Al-Al-4kV,1.3220718
Cut,1.83536132e+05,799,332,charge,Al-Al-4kV,1.8393663
Cut,1.75255493e+05,804,332,charge,Al-Al-4kV,1.7563793
Cut,1.52907381e+05,805,332,charge,Al-Al-4kV,1.5324105
Cut,1.70211649e+05,806,332,charge,Al-Al-4kV,1.7058308
Cut,1.06533419e+05,807,332,charge,Al-Al-4kV,1.0676589
Cut,1.46377492e+05,808,332,charge,Al-Al-4kV,1.4669691
Cut,1.33563674e+05,810,332,charge,Al-Al-4kV,1.3385513
Cut,1.96622452e+05,820,332,charge,Al-Al-4kV,1.9705151
Cut,1.54513639e+05,829,332,charge,Al-Al-4kV,1.5485081
Cut,1.38633354e+05,831,332,charge,Al-Al-4kV,1.3893587
Cut,1.58076825e+05,833,332,charge,Al-Al-4kV,1.5842177
Cut,1.83378776e+05,834,332,charge,Al-Al-4kV,1.8377894
Cut,1.59407066e+05,836,332,charge,Al-Al-4kV,1.5975492
Cut,1.69718653e+05,838,332,charge,Al-Al-4kV,1.70089
Cut,1.46565996e+05,839,332,charge,Al-Al-4kV,1.4688582
Cut,1.34787242e+05,845,332,charge,Al-Al-4kV,1.3508137
Cut,2.10240497e+05,850,332,charge,Al-Al-4kV,2.1069927
Cut,1.83508999e+05,853,332,charge,Al-Al-4kV,1.8390944
Cut,1.44218568e+05,859,332,charge,Al-Al-4kV,1.4453327
Cut,2.1193585e+05,860,332,charge,Al-Al-4kV,2.1239832
Cut,1.63807656e+05,862,332,charge,Al-Al-4kV,1.6416511
Cut,2.63455281e+05,865,332,charge,Al-Al-4kV,2.6403018
Cut,1.54098996e+05,871,332,charge,Al-Al-4kV,1.5443526
Cut,1.26651317e+05,874,332,charge,Al-Al-4kV,1.2692769
Cut,1.41236051e+05,875,332,charge,Al-Al-4kV,1.4154425
Cut,2.00906524e+05,876,332,charge,Al-Al-4kV,2.0134493
Cut,1.46420239e+05,883,332,charge,Al-Al-4kV,1.4673975
Cut,1.3429417e+05,887,332,charge,Al-Al-4kV,1.3458722
Cut,2.82759933e+05,893,332,charge,Al-Al-4kV,2.8337696
Cut,4.37545867e+05,895,332,charge,Al-Al-4kV,4.3850066
Cut,1.36429378e+05,896,332,charge,Al-Al-4kV,1.3672709
Cut,3.07530992e+05,901,332,charge,Al-Al-4kV,3.0820207
Cut,3.32979884e+05,902,332,charge,Al-Al-4kV,3.3370649
Cut,1.40821234e+05,903,332,charge,Al-Al-4kV,1.4112853
Cut,1.37863009e+05,906,332,charge,Al-Al-4kV,1.3816385
Cut,3.07957943e+05,907,332,charge,Al-Al-4kV,3.0862995
Cut,1.63405737e+05,910,332,charge,Al-Al-4kV,1.6376231
