fractionInTransverseRms,run
0.31666667,325
0.37113402,325
0.35384615,325
0.34170854,325
0.17808219,325
0.35616438,325
0.38636364,325
0.32989691,325
0.38095238,325
0.39726027,325
0.29032258,325
0.41176471,325
0.36111111,325
0.37278107,325
0.29281768,325
0.35393258,325
0.33333333,325
0.31632653,325
0.41304348,325
0.36111111,325
0.36898396,325
0.33707865,325
0.34183673,325
0.3566879,325
0.38461538,325
0.33928571,325
0.35204082,325
0.30054645,325
0.39108911,325
0.34895833,325
0.24358974,325
0.40271493,325
0.37288136,325
0.37714286,325
0.30697674,325
0.37113402,325
0.33136095,325
0.38150289,325
0.44174757,325
0.41436464,325
0.32835821,325
0.34269663,325
0.35483871,325
0.4137931,325
0.34224599,325
0.39698492,325
0.34299517,325
0.34158416,325
0.3125,325
0.40414508,325
0.35057471,325
0.31288344,325
0.31578947,325
0.39247312,325
0.32307692,325
0.36428571,325
0.36574074,325
0.41111111,325
0.36597938,325
0.40425532,325
0.40540541,325
0.38068182,325
0.31073446,325
0.33333333,325
0.38596491,325
0.31952663,325
0.3622449,325
0.30054645,325
0.33707865,325
0.34977578,325
0.37078652,325
0.30337079,325
0.42372881,325
0.33333333,325
0.32142857,325
0.34517766,325
0.33510638,325
0.29310345,325
0.37068966,325
0.34285714,325
0.37640449,325
0.36714976,325
0.35260116,325
0.36842105,325
0.35135135,325
0.2247191,325
0.33587786,325
0.34653465,325
0.31578947,325
0.31730769,325
0.33838384,325
0.27380952,325
0.37016575,325
0.32278481,325
0.35751295,325
0.39884393,325
0.37368421,325
0.34857143,325
0.36094675,325
0.36809816,325
0.34545455,325
0.30434783,325
0.34615385,325
0.38918919,325
0.30263158,325
0.35051546,325
0.38461538,325
0.36419753,325
0.38341969,325
0.34408602,325
0.46153846,325
0.28947368,325
0.36809816,325
0.28977273,325
0.30538922,325
0.421875,325
0.30337079,325
0.31550802,325
0.32183908,325
0.35911602,325
0.35897436,325
0.36216216,325
0.35820896,325
0.3006135,325
0.4127907,325
0.34254144,325
0.26553672,325
0.32934132,325
0.41791045,325
0.23529412,325
0.37735849,325
0.36956522,325
0.37810945,325
0.41361257,325
0.30851064,325
0.34031414,325
0.29310345,325
0.36915888,325
0.34939759,325
0.3592233,325
0.36082474,325
0.41111111,325
0.32240437,325
0.3836478,325
0.35428571,325
0.38787879,325
0.31395349,325
0.26865672,325
0.33136095,325
0.41450777,325
0.32768362,325
0.37714286,325
0.30697674,325
0.38888889,325
0.35802469,325
0.375,325
0.37869822,325
0.37762238,325
0.36956522,325
0.3220339,325
0.34682081,325
0.35025381,325
0.29533679,325
0.32631579,325
0.30890052,325
0.39320388,325
0.36024845,325
0.3597561,325
0.33510638,325
0.37288136,325
0.34285714,325
0.38190955,325
0.32417582,325
0.3442623,325
0.32843137,325
0.37628866,325
0.3627451,325
0.34636872,325
0.28571429,325
0.32183908,325
0.36082474,325
0.36813187,325
0.3553719,325
0.34078212,325
0.39705882,325
0.3525641,325
0.36363636,325
0.42857143,325
0.41040462,325
0.4171123,325
0.31578947,325
0.34705882,325
0.35227273,325
0.31632653,325
0.33846154,325
0.31052632,325
0.38823529,325
0.32307692,325
0.30625,325
0.3442623,325
0.35555556,325
0.37305699,325
0.31472081,325
0.40609137,325
0.33510638,325
0.35748792,325
0.30909091,325
0.38743455,325
0.29946524,325
0.35897436,325
0.36413043,325
0.34042553,325
0.33478261,325
0.35211268,325
0.26708075,325
0.35483871,325
0.35449735,325
0.35675676,325
0.44848485,325
0.36065574,325
0.36723164,325
0.38181818,325
0.3220339,325
0.33502538,325
0.35675676,325
0.36813187,325
0.33492823,325
0.33139535,325
0.34653465,325
0.37647059,325
0.34972678,325
0.37179487,325
0.34825871,325
0.31052632,325
0.36065574,325
0.36318408,325
0.35031847,325
0.30635838,325
0.34131737,325
0.39336493,325
0.34693878,325
0.38728324,325
0.27932961,325
0.46486486,325
0.33333333,325
0.32663317,325
0.44848485,325
0.32460733,325
0.36196319,325
0.26701571,325
0.33879781,325
0.40298507,325
0.33507853,325
0.37724551,325
0.3258427,325
0.36125654,325
0.36111111,325
0.40350877,325
0.33870968,325
0.40932642,325
0.38541667,325
0.34415584,325
0.30612245,325
0.38216561,325
0.34636872,325
0.35869565,325
0.34117647,325
0.38547486,325
0.34131737,325
0.32835821,325
0.41142857,325
0.35795455,325
0.38323353,325
0.29069767,325
0.31213873,325
0.39153439,325
0.34482759,325
0.36842105,325
0.36312849,325
0.33727811,325
0.4,325
0.32524272,325
0.37373737,325
0.36787565,325
0.36612022,325
0.38418079,325
0.40957447,325
0.345,325
0.40625,325
0.33707865,325
0.33108108,325
0.36363636,325
0.35928144,325
0.32835821,325
0.33908046,325
0.30985915,325
0.39664804,325
0.36723164,325
0.38461538,325
0.34545455,325
0.3872549,325
0.33333333,325
0.35151515,325
0.28921569,325
0.28648649,325
0.385,325
0.30582524,325
0.29518072,325
0.34545455,325
0.37078652,325
0.3,325
0.30357143,325
0.31052632,325
0.36453202,325
0.359375,325
0.31638418,325
0.37362637,325
0.35789474,325
0.3062201,325
0.35632184,325
0.34117647,325
0.30813953,325
0.30409357,325
0.29775281,325
0.31506849,325
0.31843575,325
0.39664804,325
0.33707865,325
0.36,325
0.32195122,325
0.3908046,325
0.37058824,325
0.39153439,325
0.36904762,325
0.31443299,325
0.33846154,325
0.39698492,325
0.35227273,325
0.32258065,325
0.38333333,325
0.38139535,325
0.34682081,325
0.36125654,325
0.37297297,325
0.35483871,325
0.33727811,325
0.32926829,325
0.31764706,325
0.3313253,325
0.4,325
0.33333333,325
0.37267081,325
0.35164835,325
0.33823529,325
0.34831461,325
0.27894737,325
0.30569948,325
0.33888889,325
0.40555556,325
0.33548387,325
0.35882353,325
0.359375,325
0.32653061,325
0.365,325
0.41847826,325
0.31034483,325
0.35359116,325
0.35526316,325
0.4076087,325
0.37142857,325
0.33333333,325
0.35978836,325
0.35545024,325
0.43502825,325
0.3027027,325
0.34375,325
0.41916168,325
0.3625731,325
0.38372093,325
0.30687831,325
0.36170213,325
0.33707865,325
0.43085106,325
0.35164835,325
0.39086294,325
0.3592233,325
0.36627907,325
0.32474227,325
0.35227273,325
0.31818182,325
0.38659794,325
0.25520833,325
0.36057692,325
0.34408602,325
0.30131004,325
0.36206897,325
0.34517766,325
0.29012346,325
0.40721649,325
0.39795918,325
0.41954023,325
0.38333333,325
0.37765957,325
0.34502924,325
0.35078534,325
0.36464088,325
0.37634409,325
0.36231884,325
0.33529412,325
0.39408867,325
0.31818182,325
0.33043478,325
0.3699422,325
0.35869565,325
0.37765957,325
0.37967914,325
0.34857143,325
0.34666667,325
0.33333333,325
0.33862434,325
0.37391304,325
0.35714286,325
0.38613861,325
0.36723164,325
0.38547486,325
0.36021505,325
0.28977273,325
0.39712919,325
0.32919255,325
0.37440758,325
0.28729282,325
0.34972678,325
0.30434783,325
0.36082474,325
0.37988827,325
0.32446809,325
0.36363636,325
0.32051282,325
0.33513514,325
0.37575758,325
0.37956204,325
0.29012346,325
0.32163743,325
0.37125749,325
0.3699422,325
0.30201342,325
0.36206897,325
0.29850746,325
0.37172775,325
0.37623762,325
0.41530055,325
0.33918129,325
0.32432432,325
0.38172043,325
0.3164557,325
0.34183673,325
0.33152174,325
0.31693989,325
0.31693989,325
0.30978261,325
0.36666667,325
0.408867,325
0.34502924,325
0.4137931,325
0.32402235,325
0.359375,325
0.41666667,325
0.28248588,325
0.40606061,325
0.38636364,325
0.30813953,325
0.34736842,325
0.30487805,325
0.33684211,325
0.38383838,325
0.39766082,325
0.39880952,325
0.34117647,325
0.40116279,325
0.33854167,325
0.38271605,325
0.29381443,325
0.34911243,325
0.38797814,325
0.35294118,325
0.30232558,325
0.34883721,325
0.36787565,325
0.38502674,325
0.4057971,325
0.37560976,325
0.31952663,325
0.34682081,325
0.234375,325
0.42622951,325
0.40217391,325
0.33333333,325
0.33888889,325
0.28125,325
0.31683168,325
0.37914692,325
0.33333333,325
0.35294118,325
0.4,325
0.34285714,325
0.31746032,325
0.34146341,325
0.31707317,325
0.34355828,325
0.35638298,325
0.32653061,325
0.335,325
0.375,325
0.34883721,325
0.39156627,325
0.33830846,325
0.35483871,325
0.35955056,325
0.31609195,325
0.32571429,325
0.3423913,325
0.40425532,325
0.30612245,325
0.34831461,325
0.34883721,325
0.39814815,325
0.34246575,325
0.35227273,325
0.34078212,325
0.4,325
0.34408602,325
0.41071429,325
0.37704918,325
0.31034483,325
0.35465116,325
0.37073171,325
0.30769231,325
0.34911243,325
0.34673367,325
0.29896907,325
0.36158192,325
0.37804878,325
0.36627907,325
0.33707865,325
0.36683417,325
0.33701657,325
0.41899441,325
0.32978723,325
0.27699531,325
0.29268293,325
0.34895833,325
0.3989899,325
0.37948718,325
0.35393258,325
0.35148515,325
0.33333333,325
0.36723164,325
0.40540541,325
0.32307692,325
0.37426901,325
0.3164557,325
0.34536082,325
0.33536585,325
0.46153846,325
0.34673367,325
0.39156627,325
0.29411765,325
0.35928144,325
0.33980583,325
0.30120482,325
0.39444444,325
0.33142857,325
0.35502959,325
0.39884393,325
0.33663366,325
0.38095238,325
0.30232558,325
0.3546798,325
0.4010989,325
0.3375,325
0.29648241,325
0.28205128,325
0.34883721,325
0.40331492,325
0.35,325
0.32994924,325
0.27586207,325
0.36734694,325
0.34090909,325
0.35960591,325
0.35057471,325
0.38121547,325
0.35897436,325
0.31400966,325
0.27878788,325
0.36170213,325
0.32369942,325
0.38095238,325
0.33870968,325
0.34759358,325
0.36111111,325
0.36312849,325
0.39393939,325
0.38011696,325
0.45614035,325
0.37058824,325
0.34224599,325
0.32065217,325
0.34946237,325
0.30769231,325
0.27118644,325
0.43902439,325
0.35443038,325
0.33510638,325
0.33505155,325
0.28654971,325
0.29479769,325
0.38922156,325
0.39325843,325
0.32876712,325
0.33507853,325
0.35329341,325
0.34254144,325
0.33125,325
0.35,325
0.42307692,325
0.31683168,325
0.4,325
0.25358852,325
0.38,325
0.36309524,325
0.35443038,325
0.28395062,325
0.32098765,325
0.31428571,325
0.34615385,325
0.36931818,325
0.3537415,325
0.34337349,325
0.34502924,325
0.33522727,325
0.31137725,325
0.34090909,325
0.37125749,325
0.4,325
0.34803922,325
0.35928144,325
0.3220339,325
0.38709677,325
0.30687831,325
0.35625,325
0.3423913,325
0.29120879,325
0.36842105,325
0.35555556,325
0.32432432,325
0.30635838,325
0.40340909,325
0.42631579,325
0.33125,325
0.35828877,325
0.34183673,325
0.35359116,325
0.34010152,325
0.27692308,325
0.3908046,325
0.32544379,325
0.3442623,325
0.39267016,325
0.36170213,325
0.36597938,325
0.33333333,325
0.35897436,325
0.3857868,325
0.375,325
0.34358974,325
0.3,325
0.34693878,325
0.36585366,325
0.40816327,325
0.32786885,325
0.41089109,325
0.28961749,325
0.33333333,325
0.36363636,325
0.36216216,325
0.38121547,325
0.40935673,325
0.36516854,325
0.37037037,325
0.36464088,325
0.32474227,325
0.35416667,325
0.3625731,325
0.34482759,325
0.33492823,325
0.32291667,325
0.32795699,325
0.37327189,325
0.34636872,325
0.4,325
0.35294118,325
0.33333333,325
0.37179487,325
0.31693989,325
0.39751553,325
0.31481481,325
0.33519553,325
0.36585366,325
0.335,325
0.33888889,325
0.28108108,325
0.34831461,325
0.34871795,325
0.35078534,325
0.35483871,325
0.375,325
0.28767123,325
0.36516854,325
0.43529412,325
0.37724551,325
0.37410072,325
0.31638418,325
0.36666667,325
0.39548023,325
0.31666667,325
0.3317757,325
0.30769231,325
0.35416667,325
0.33742331,325
0.30894309,325
0.38095238,325
0.36458333,325
0.38461538,325
0.39336493,325
0.3908046,325
0.33673469,325
0.3803681,325
0.33168317,325
0.25757576,325
0.3943662,325
0.43428571,325
0.43712575,325
0.37588652,325
0.35175879,325
0.37974684,325
0.36875,325
0.3255814,325
0.33333333,325
0.35632184,325
0.36969697,325
0.28089888,325
0.37435897,325
0.32417582,325
0.37,325
0.3803681,325
0.35582822,325
0.39790576,325
0.36612022,325
0.32460733,325
0.38323353,325
0.31016043,325
0.35555556,325
0.32954545,325
0.36842105,325
0.36363636,325
0.36464088,325
0.33157895,325
0.3880597,325
0.36263736,325
0.3872549,325
0.31460674,325
0.3908046,325
0.33333333,325
0.33333333,325
0.45402299,325
0.34408602,325
0.33152174,325
0.32352941,325
0.31168831,325
0.38571429,325
0.36206897,325
0.3956044,325
0.3021978,325
0.3452381,325
0.33116883,325
0.30805687,325
0.32446809,325
0.34594595,325
0.34730539,325
0.35978836,325
0.4137931,325
0.32786885,325
0.39719626,325
0.37704918,325
0.3968254,325
0.41420118,325
0.31176471,325
0.32804233,325
0.3583815,325
0.26666667,325
0.35632184,325
0.42068966,325
0.32402235,325
0.36666667,325
0.29651163,325
0.37297297,325
0.36040609,325
0.42011834,325
0.40112994,325
0.34759358,325
0.44864865,325
0.38172043,325
0.30128205,325
0.33663366,325
0.37113402,325
0.33519553,325
0.31547619,325
0.34659091,325
0.38164251,325
0.26829268,325
0.35757576,325
0.3718593,325
0.35172414,325
0.37096774,325
0.34517766,325
0.42702703,325
0.39473684,325
0.31937173,325
0.41081081,325
0.32795699,325
0.31578947,325
0.37368421,325
0.27272727,325
0.31666667,325
0.2826087,325
0.38372093,325
0.32402235,325
0.34730539,325
0.40588235,325
0.36781609,325
0.31318681,325
0.33918129,325
0.39664804,325
0.37113402,325
0.31550802,325
0.35106383,325
0.390625,325
0.3559322,325
0.40104167,325
0.36666667,325
0.35820896,325
0.38095238,325
0.33529412,325
0.28985507,325
0.35882353,325
0.33333333,325
0.36216216,325
0.29761905,325
0.29885057,325
0.34210526,325
0.42076503,325
0.31632653,325
0.34117647,325
0.34693878,325
0.37894737,325
0.3313253,325
0.33333333,325
0.38509317,325
0.39156627,325
0.36842105,325
0.39393939,325
0.38421053,325
0.32258065,325
0.375,325
0.37790698,325
0.4,325
0.29479769,325
0.41447368,325
0.37142857,325
0.34013605,325
0.33695652,325
0.40853659,325
0.35519126,325
0.37912088,325
0.32941176,325
0.4,325
0.32183908,325
0.31219512,325
0.39053254,325
0.29230769,325
0.34673367,325
0.34090909,325
0.35449735,325
0.32474227,325
0.34375,325
0.38043478,325
0.36723164,325
0.32960894,325
0.40935673,325
0.4,325
0.4,325
0.31318681,325
0.27717391,325
0.38636364,325
0.295,325
0.36666667,325
0.37777778,325
0.32876712,325
0.43103448,325
0.29411765,325
0.36363636,325
0.33157895,325
0.32,325
0.35465116,325
0.38068182,325
0.32386364,325
0.39759036,325
0.40414508,325
0.30188679,325
0.32620321,325
0.3492823,325
0.35869565,325
0.2716763,325
0.4084507,325
0.33333333,325
0.41618497,325
0.32994924,325
0.39705882,325
0.34328358,325
0.36842105,325
0.34246575,325
0.29530201,325
0.38011696,325
0.375,325
0.38297872,325
0.30810811,325
0.31284916,325
0.41860465,325
0.32653061,325
0.33333333,325
0.36318408,325
0.33333333,325
0.36842105,325
0.34594595,325
0.32183908,325
0.32044199,325
0.35164835,325
0.39622642,325
0.33014354,325
0.39303483,325
0.33862434,325
0.37704918,325
0.31550802,325
0.33333333,325
0.28421053,325
0.31612903,325
0.36842105,325
0.375,325
0.37113402,325
0.3220339,325
0.32960894,325
0.31693989,325
0.39655172,325
0.35643564,325
0.36842105,325
0.36781609,325
0.29569892,325
0.37894737,325
0.27586207,325
0.38983051,325
0.39130435,325
0.34545455,325
0.38043478,325
0.27692308,325
0.38020833,325
0.35519126,325
0.39411765,325
0.31515152,325
0.41538462,325
0.33507853,325
0.38888889,325
0.36723164,325
0.3025641,325
0.36,325
0.36871508,325
0.31428571,325
0.40306122,325
0.39520958,325
0.37426901,325
0.31111111,325
0.35329341,325
0.30051813,325
0.3559322,325
0.36956522,325
0.31677019,325
0.40677966,325
0.37714286,325
0.30232558,325
0.36416185,325
0.37755102,325
0.34196891,325
0.37288136,325
0.27173913,325
0.30927835,325
0.39411765,325
0.36666667,325
0.37974684,325
0.30538922,325
0.31764706,325
0.35897436,325
0.355,325
0.38333333,325
0.32352941,325
0.3556701,325
0.36507937,325
0.3480663,325
0.37037037,325
0.30769231,325
0.33774834,325
0.32163743,325
0.36871508,325
0.38418079,325
0.32183908,325
0.37172775,325
0.3452381,325
0.3626943,325
0.37288136,325
0.32768362,325
0.33516484,325
0.34020619,325
0.33152174,325
0.40112994,325
0.38823529,325
0.33142857,325
0.40101523,325
0.31213873,325
0.39411765,325
0.30508475,325
0.38388626,325
0.38983051,325
0.35828877,325
0.3006993,325
0.38586957,325
0.37368421,325
0.37356322,325
0.32768362,325
0.36787565,325
0.37016575,325
0.375,325
0.35795455,325
0.41361257,325
0.34883721,325
0.40123457,325
0.31527094,325
0.36158192,325
0.32515337,325
0.36956522,325
0.34146341,325
0.33838384,325
0.3875969,325
0.36507937,325
0.37837838,325
0.36094675,325
0.4,325
0.37037037,325
0.33950617,325
0.2739726,325
0.41884817,325
0.33333333,325
0.3525641,325
0.37234043,325
0.3597561,325
0.33333333,325
0.39267016,325
0.34911243,325
0.3313253,325
0.38947368,325
0.31428571,325
0.41530055,325
0.37423313,325
0.37086093,325
0.34659091,325
0.33532934,325
0.37988827,325
0.37209302,325
0.38372093,325
0.33149171,325
0.30097087,325
0.3583815,325
0.29878049,325
0.34020619,325
0.32142857,325
0.45263158,325
0.33333333,325
0.35294118,325
0.3575419,325
0.32786885,325
0.29761905,325
0.37908497,325
0.29834254,325
0.30434783,325
0.39473684,325
0.38953488,325
0.32960894,325
0.36781609,325
0.34482759,325
0.32335329,325
0.37244898,325
0.4,325
0.37912088,325
0.30601093,325
0.34615385,325
0.36645963,325
0.36723164,325
0.37096774,325
0.4295302,325
0.43930636,325
0.36363636,325
0.37058824,325
0.30625,325
0.44970414,325
0.37579618,325
0.32163743,325
0.32758621,325
0.39473684,325
0.32620321,325
0.40883978,325
0.28571429,325
0.37244898,325
0.37804878,325
0.34337349,325
0.40721649,325
0.30177515,325
0.34375,325
0.37765957,325
0.36871508,325
0.42352941,325
0.32620321,325
0.31638418,325
0.48795181,325
0.36956522,325
0.30348259,325
0.35483871,325
0.35483871,325
0.36184211,325
0.33544304,325
0.3968254,325
0.3255814,325
0.3625,325
0.34615385,325
0.43046358,325
0.33149171,325
0.34899329,325
0.40414508,325
0.38271605,325
0.32317073,325
0.33333333,325
0.34831461,325
0.31343284,325
0.26666667,325
0.30246914,325
0.32051282,325
0.32183908,325
0.25423729,325
0.34972678,325
0.35849057,325
0.30263158,325
0.38636364,325
0.36612022,325
0.35714286,325
0.37878788,325
0.3125,325
0.35028249,325
0.42307692,325
0.3880597,325
0.32075472,325
0.39086294,325
0.31847134,325
0.39880952,325
0.36979167,325
0.36781609,325
0.33128834,325
0.29255319,325
0.35099338,325
0.42045455,325
0.34965035,325
0.30635838,325
0.4301676,325
0.34078212,325
0.33742331,325
0.36597938,325
0.3880597,325
0.33333333,325
0.36756757,325
0.28651685,325
0.34042553,325
0.32352941,325
0.31034483,325
0.31318681,325
0.41414141,325
0.4047619,325
0.32954545,325
0.34090909,325
0.37566138,325
0.34408602,325
0.41666667,325
0.38607595,325
0.3597561,325
0.34782609,325
0.385,325
0.3372093,325
0.34328358,325
0.38659794,325
0.30681818,325
0.38764045,325
0.3258427,325
0.27586207,325
0.27868852,325
0.38709677,325
0.35609756,325
0.34375,325
0.35151515,325
0.34065934,325
0.37288136,325
0.375,325
0.37948718,325
0.36363636,325
0.34254144,325
0.35443038,325
0.33333333,325
0.3081761,325
0.32786885,325
0.28901734,325
0.34782609,325
0.36216216,325
0.37804878,325
0.33757962,325
0.41975309,325
0.37142857,325
0.34254144,325
0.35151515,325
0.31481481,325
0.28654971,325
0.37572254,325
0.40837696,325
0.37,325
0.30985915,325
0.30635838,325
0.33888889,325
0.34224599,325
0.33333333,325
0.29230769,325
0.34299517,325
0.37222222,325
0.37662338,325
0.24590164,325
0.30674847,325
0.34782609,325
0.31818182,325
0.375,325
0.32352941,325
0.31395349,325
0.33128834,325
0.34682081,325
0.33333333,325
0.33502538,325
0.34810127,325
0.34020619,325
0.27411168,325
0.38797814,325
0.36746988,325
0.37234043,325
0.33766234,325
0.45933014,325
0.34831461,325
0.3172043,325
0.3220339,325
0.37974684,325
0.38659794,325
0.37362637,325
0.33333333,325
0.34659091,325
0.33684211,325
0.28358209,325
0.3030303,325
0.34640523,325
0.39766082,325
0.43243243,325
0.40963855,325
0.38674033,325
0.33333333,325
0.30645161,325
0.37016575,325
0.36477987,325
0.33552632,325
0.34042553,325
0.30769231,325
0.36184211,325
0.35582822,325
0.3313253,325
0.29861111,325
0.296875,325
0.34391534,325
0.3715847,325
0.29166667,325
0.38888889,325
0.36309524,325
0.37288136,325
0.31952663,325
0.28395062,325
0.33526012,325
0.40571429,325
0.31666667,325
0.36021505,325
0.31428571,325
0.32748538,325
0.42134831,325
