totalCharge,run
2.83435862e+05,328
3.18313e+05,328
3.68544718e+05,328
3.52558799e+05,328
2.41561874e+05,328
3.74403159e+05,328
3.58138507e+05,328
3.23526309e+05,328
2.92251041e+05,328
3.47237767e+05,328
3.6892966e+05,328
3.17340199e+05,328
3.530884e+05,328
3.40809547e+05,328
3.21739953e+05,328
2.96246483e+05,328
3.31476672e+05,328
3.28137576e+05,328
4.15073343e+05,328
6.61612938e+05,328
3.02448781e+05,328
2.2535411e+05,328
3.05209161e+05,328
2.89421642e+05,328
2.98451507e+05,328
3.10627848e+05,328
3.65971084e+05,328
3.27635526e+05,328
3.77643161e+05,328
2.74639884e+05,328
2.57213558e+05,328
3.12389177e+05,328
3.7944394e+05,328
2.48088315e+05,328
2.59620907e+05,328
3.24074441e+05,328
3.40524029e+05,328
3.77560634e+05,328
4.24261029e+05,328
2.78481162e+05,328
2.27748908e+05,328
3.28452537e+05,328
2.89524757e+05,328
5.72532457e+05,328
3.2627887e+05,328
5.97188493e+05,328
3.05877111e+05,328
2.60092538e+05,328
3.66043922e+05,328
3.71264772e+05,328
3.13992628e+05,328
3.3527975e+05,328
3.496069e+05,328
5.13102064e+05,328
3.67052636e+05,328
2.87061229e+05,328
26422.721,328
2.52301199e+05,328
3.37584316e+05,328
4.23215289e+05,328
3.90412226e+05,328
3.57277614e+05,328
3.17322859e+05,328
3.46543001e+05,328
3.07431475e+05,328
3.41268994e+05,328
2.95516541e+05,328
3.80057782e+05,328
3.29737636e+05,328
3.16845538e+05,328
2.98580071e+05,328
3.68469092e+05,328
3.62401659e+05,328
3.53372245e+05,328
4.11278994e+05,328
2.99828107e+05,328
3.39320164e+05,328
3.12772645e+05,328
3.01528579e+05,328
3.32569618e+05,328
2.69100699e+05,328
3.00536626e+05,328
2.64738595e+05,328
2.35486011e+05,328
3.28778933e+05,328
2.31433727e+05,328
3.34722243e+05,328
3.22699112e+05,328
2.97986957e+05,328
3.47656523e+05,328
3.03443655e+05,328
3.41303802e+05,328
3.54805666e+05,328
3.10717484e+05,328
3.74059799e+05,328
2.97238425e+05,328
3.13391124e+05,328
2.58783684e+05,328
4.22218637e+05,328
2.65851699e+05,328
3.02756035e+05,328
4.57469476e+05,328
2.9665921e+05,328
4.0292476e+05,328
3.36169322e+05,328
3.22456204e+05,328
6.43749055e+05,328
2.98032824e+05,328
2.99121051e+05,328
3.4253012e+05,328
5.13242136e+05,328
3.05013236e+05,328
3.98324635e+05,328
3.43077135e+05,328
3.30988803e+05,328
3.17689986e+05,328
4.4504637e+05,328
3.11348139e+05,328
3.03860106e+05,328
2.8438055e+05,328
2.97121357e+05,328
3.20660135e+05,328
5.449033e+05,328
2.93142065e+05,328
3.72776175e+05,328
2.11161193e+05,328
2.83087769e+05,328
3.06129477e+05,328
3.02596432e+05,328
3.07944251e+05,328
3.47087548e+05,328
2.73414981e+05,328
3.48628143e+05,328
3.87038623e+05,328
3.24833215e+05,328
3.06802569e+05,328
2.90557808e+05,328
2.89360667e+05,328
2.03497256e+05,328
2.79791167e+05,328
4.44434941e+05,328
3.2275019e+05,328
3.74052408e+05,328
3.61532074e+05,328
2.73442172e+05,328
3.23586285e+05,328
3.18254722e+05,328
2.86725541e+05,328
2.59221424e+05,328
3.42039584e+05,328
2.73582223e+05,328
2.74146423e+05,328
3.305186e+05,328
2.67085261e+05,328
3.27870739e+05,328
3.12752056e+05,328
3.06247298e+05,328
2.48158312e+05,328
2.96610347e+05,328
3.42225861e+05,328
2.29607512e+05,328
3.26886429e+05,328
3.02363181e+05,328
3.14941018e+05,328
3.09250414e+05,328
3.26071857e+05,328
3.07351848e+05,328
2.41845083e+05,328
3.17159827e+05,328
3.17746372e+05,328
5.35575675e+05,328
4.51058818e+05,328
2.47265734e+05,328
3.1640929e+05,328
2.67825755e+05,328
3.25533133e+05,328
2.87033634e+05,328
2.65382958e+05,328
2.96305399e+05,328
2.66680154e+05,328
3.11076001e+05,328
2.57796085e+05,328
3.38902144e+05,328
3.26295163e+05,328
4.09933238e+05,328
2.89760113e+05,328
3.03233963e+05,328
3.01658505e+05,328
3.26218787e+05,328
4.35075793e+05,328
2.61275464e+05,328
3.64077682e+05,328
2.76409766e+05,328
3.41675474e+05,328
3.22591013e+05,328
3.23600644e+05,328
2.87814642e+05,328
3.76864454e+05,328
3.39019531e+05,328
3.92224687e+05,328
3.31168929e+05,328
2.95007916e+05,328
2.99516643e+05,328
4.70031819e+05,328
3.78147156e+05,328
5.71602596e+05,328
3.41682307e+05,328
2.80743742e+05,328
2.93612303e+05,328
3.35745627e+05,328
3.62225489e+05,328
