skewnessTransverse,run
-0.037525239,335
-0.16615232,335
-0.25184717,335
0.059462711,335
0.27859374,335
-0.86325353,335
-0.26158674,335
-0.21912821,335
0.076912775,335
0.16091122,335
-0.45029275,335
0.49494963,335
0.22455626,335
-0.36046985,335
-0.18004224,335
0.73190596,335
0.25302011,335
-0.90983597,335
0.27651034,335
-0.013676446,335
-0.64909044,335
-0.79155602,335
0.13353893,335
0.23586519,335
0.18353572,335
-0.51339541,335
-0.29506512,335
0.44876939,335
0.40941004,335
0.0050735201,335
1.1976525,335
0.22546608,335
0.0097022968,335
-0.039795969,335
0.71309466,335
0.53231108,335
-0.18322474,335
-0.56562583,335
-0.067894826,335
0.33122028,335
-0.0066473762,335
0.052349331,335
0.098934127,335
-0.05501712,335
0.52503948,335
-0.39637841,335
0.28660705,335
0.62980724,335
-0.52827995,335
0.33796434,335
0.020449424,335
-0.51520989,335
0.41646397,335
-0.41765407,335
-0.43412238,335
0.0064699042,335
-1.1184251,335
0.14162078,335
-0.066986987,335
0.47951942,335
-0.37190421,335
-0.024726216,335
0.15240191,335
-0.22877887,335
0.36164129,335
0.17242931,335
-0.5917151,335
0.043162232,335
0.41265783,335
0.26092368,335
0.042442771,335
-0.29824543,335
-0.2562996,335
-1.0277324,335
0.14086638,335
-0.14518062,335
-0.048531813,335
-0.20682069,335
-0.7372998,335
0.1850599,335
0.10628737,335
-0.063718198,335
0.30701048,335
-1.028769,335
0.37727386,335
-0.36324094,335
-0.31650912,335
1.0628962,335
-1.2185504,335
0.33650684,335
0.14692758,335
0.55812088,335
-0.9126145,335
-0.67299818,335
0.2311267,335
0.45815988,335
0.23179345,335
-0.29399812,335
0.52243482,335
-0.12432693,335
-0.11491211,335
-0.064145632,335
0.28976569,335
0.88499325,335
0.0073714951,335
-0.26373845,335
0.59338351,335
-0.14889403,335
0.57521558,335
0.24838525,335
0.22878498,335
-1.235314,335
0.5754692,335
0.99658602,335
0.14401427,335
0.07128624,335
-0.041899151,335
-0.68277693,335
-0.60113162,335
0.29666489,335
-0.15675023,335
-0.59441006,335
-0.77099812,335
-0.18036986,335
-0.43104255,335
0.067323456,335
0.56796256,335
0.067010597,335
0.58191764,335
0.25055503,335
-0.03475018,335
-0.088314091,335
0.088947506,335
-0.33396471,335
0.32856542,335
0.20250269,335
-0.10239675,335
0.15606222,335
-0.0323072,335
-0.58367906,335
-0.067809343,335
0.022735966,335
0.36865884,335
-0.44838531,335
0.20224829,335
0.2427721,335
0.052303561,335
0.048396491,335
-0.39010542,335
0.020587702,335
0.20053254,335
0.30238736,335
0.7785757,335
0.57087844,335
-0.56899516,335
0.13540846,335
-0.63413262,335
-0.70542943,335
-0.16529838,335
0.17999398,335
-0.08703973,335
0.54771642,335
-0.072014972,335
-0.18479929,335
-0.6235008,335
-0.046288369,335
0.091029717,335
0.57980892,335
0.26978185,335
-0.35625215,335
-0.0031142619,335
-0.44351272,335
-0.39674548,335
0.48229457,335
0.14439308,335
0.063420887,335
0.086069952,335
-0.016429861,335
-0.23529082,335
0.19024498,335
0.27554764,335
-0.36406341,335
-0.4655038,335
0.37592591,335
0.30965384,335
0.16524975,335
-0.32684173,335
0.18992506,335
0.21834073,335
0.39723307,335
-0.30985462,335
0.11593584,335
-0.17040476,335
-0.30135383,335
0.26540205,335
-0.11764704,335
0.27486683,335
0.14047196,335
0.20417594,335
-0.060025803,335
-0.32655674,335
0.048850531,335
1.1004783,335
0.14298798,335
0.3557359,335
0.50938088,335
-0.14497427,335
0.32942262,335
0.28224422,335
0.37984688,335
-0.56974462,335
0.14582167,335
-0.36016792,335
-0.50865738,335
0.27992716,335
0.11395303,335
0.23327852,335
0.37261468,335
-0.17432392,335
0.56724754,335
-0.61063485,335
0.081439424,335
-0.24218494,335
0.062770996,335
-0.28259647,335
-0.55743342,335
0.051409473,335
-0.021890585,335
-0.24695667,335
0.54922241,335
-0.25843257,335
0.21912057,335
-0.0096022361,335
0.41981961,335
0.29860829,335
-0.096150108,335
0.36390197,335
0.11574688,335
0.1854515,335
-0.099084704,335
0.097047497,335
0.11654652,335
0.12018988,335
-0.39175643,335
-0.1956274,335
-0.4496983,335
0.19158572,335
0.512922,335
-1.0857598,335
0.13848579,335
-0.19021658,335
-0.096663401,335
0.12170222,335
-0.13940807,335
-0.025261006,335
-0.46062329,335
0.17123042,335
-0.31178609,335
0.1214353,335
0.28725378,335
-0.73404291,335
-0.0023913873,335
0.098108781,335
0.52081051,335
-0.5269854,335
0.46781351,335
0.16541213,335
-0.55684058,335
-0.57512704,335
0.069368512,335
-0.22565306,335
0.76587358,335
-0.092657203,335
-0.18385826,335
-0.57283343,335
-0.38781061,335
0.22153905,335
0.17195011,335
-0.3175551,335
-0.20214738,335
-0.27217638,335
0.13833813,335
-0.5125943,335
0.26174501,335
-0.13962048,335
-0.12519085,335
0.40561562,335
-0.02666174,335
-0.7454864,335
-0.43092222,335
0.26331027,335
-0.13877051,335
0.11344083,335
-0.65787601,335
0.53204641,335
-0.65067124,335
0.35493712,335
-0.55001708,335
-0.28896406,335
1.7743143,335
-0.88813832,335
0.0017612834,335
-0.76888545,335
-0.054179951,335
-0.17780321,335
-0.67527043,335
-0.21190499,335
0.35306521,335
0.25794135,335
-0.81648651,335
-0.20703345,335
0.49434853,335
-0.16787464,335
-0.28884411,335
0.10597536,335
-0.19656423,335
-0.13899224,335
0.013063443,335
0.367695,335
-0.32844355,335
-0.45002097,335
-0.036623137,335
0.71393583,335
0.17962558,335
-0.55588887,335
-0.067026766,335
0.35347555,335
0.64320328,335
0.46360963,335
0.059343061,335
0.543222,335
0.48854445,335
-0.072589144,335
0.46211201,335
0.10619285,335
0.36807106,335
0.10045731,335
-0.1473415,335
0.22587382,335
-0.59607669,335
-0.37605051,335
0.36464765,335
0.095870901,335
0.081350064,335
-0.31356823,335
-0.11208189,335
0.46437447,335
-0.80701138,335
0.15846742,335
0.40250862,335
0.72072773,335
-0.028210915,335
0.38554805,335
-0.032451326,335
0.018972716,335
0.36973016,335
1.014006,335
0.14397047,335
-0.4899993,335
-0.45140797,335
-0.26609164,335
-0.24622639,335
-0.40955645,335
-0.37267001,335
0.14996366,335
-0.097839971,335
0.18649384,335
-0.64853311,335
0.04287285,335
0.015497443,335
-0.1455411,335
0.29989705,335
0.034235119,335
0.20679148,335
0.021687046,335
-0.33476861,335
-0.54838414,335
0.027686608,335
0.17407099,335
-0.16132975,335
0.10520491,335
-0.70597947,335
0.90955599,335
-1.037942,335
-0.094756454,335
-0.52314406,335
-0.14147396,335
-0.28390552,335
0.069054932,335
-0.5012489,335
-0.47522179,335
0.29353451,335
0.124882,335
0.63516153,335
-0.27342176,335
-0.37688285,335
-0.14351776,335
-0.021899152,335
0.23184743,335
0.95562681,335
0.20199524,335
-0.40574952,335
-0.26775592,335
-0.62382365,335
0.030225759,335
1.1308043,335
0.75047375,335
-0.084020854,335
-0.38234228,335
0.010521646,335
-0.07588853,335
-0.39986231,335
-0.25537216,335
0.97164089,335
0.24561555,335
0.23955878,335
0.071062251,335
-0.72853768,335
0.13515051,335
0.42106106,335
0.10075523,335
0.010147957,335
-0.0055838212,335
-0.27208507,335
0.10463136,335
0.21815829,335
0.15891575,335
-0.019259467,335
0.19794702,335
0.050987881,335
1.2040916,335
-0.1187492,335
-0.1488778,335
0.19625235,335
0.30300968,335
0.23607565,335
0.37770564,335
0.098735307,335
0.058788072,335
-0.3826255,335
-0.21784808,335
-0.20700913,335
0.29278434,335
-0.12604321,335
0.047834334,335
-0.02995358,335
0.11934606,335
0.36673433,335
0.11414173,335
-0.35540316,335
-0.0046665995,335
-0.050193056,335
-0.42104772,335
0.071579198,335
-0.47308579,335
0.067579852,335
-1.0117421,335
0.17344955,335
0.71459487,335
-0.090819529,335
0.32532355,335
-0.99819887,335
-0.46662189,335
-0.0072069242,335
-0.16467587,335
0.076687567,335
0.53351012,335
-0.91887923,335
0.30813699,335
0.39573058,335
-0.39684339,335
-0.022396303,335
-0.29036382,335
-0.42451756,335
0.12834259,335
-0.24122308,335
0.30592711,335
0.64395718,335
-0.37740498,335
0.25107798,335
0.33820749,335
0.9754466,335
0.28912294,335
0.3315033,335
0.52381191,335
0.0058770498,335
-0.4497348,335
-0.60801843,335
0.83667849,335
0.058682562,335
-0.094427327,335
0.1337286,335
0.090393175,335
0.38258125,335
-0.040419535,335
-1.0709876,335
-0.087431212,335
-0.26799277,335
0.068216339,335
-0.51767564,335
-0.40910287,335
0.096099616,335
-0.45024839,335
-0.07360683,335
-0.11237798,335
0.11067794,335
-0.062979489,335
-0.21094136,335
-0.42958072,335
0.50176014,335
0.11429566,335
-1.1587182,335
0.22846092,335
0.14529002,335
0.13812719,335
0.30577545,335
0.20328959,335
0.15532349,335
-0.28364194,335
-0.0066102713,335
0.34356005,335
-0.12586652,335
-0.037630129,335
-0.074748201,335
0.23887507,335
0.016364931,335
0.23524574,335
0.11275513,335
-0.33427173,335
-0.85821204,335
-0.069401791,335
0.96140276,335
-0.39106092,335
1.0274098,335
-0.16045288,335
-0.25618959,335
0.15929807,335
0.040888111,335
-0.33760041,335
-0.72644749,335
-1.1195214,335
0.22600691,335
-0.34768023,335
-0.20144887,335
0.24829698,335
0.14302627,335
0.16224987,335
0.28331037,335
-0.46431885,335
0.12941973,335
-1.7119338,335
1.3777119,335
-0.18827131,335
0.30879085,335
-0.27389009,335
0.1406889,335
-0.32186252,335
-0.033845168,335
-0.49863298,335
-0.52674204,335
0.26004576,335
-0.038844288,335
0.53840087,335
-0.44218039,335
0.19151978,335
0.39001991,335
-0.23580482,335
-0.14324579,335
-0.1158693,335
-0.22556831,335
0.6365686,335
0.15953493,335
0.24058094,335
-0.51471098,335
-0.28030932,335
0.13702377,335
0.098237693,335
0.1356769,335
-0.21439909,335
0.27522223,335
-0.34260939,335
0.077080039,335
-0.28437932,335
-0.62672073,335
-0.010907892,335
0.3151288,335
-0.34620118,335
0.37648949,335
-0.34794682,335
-0.022694191,335
0.18560885,335
0.73169771,335
-0.23360455,335
-0.50652951,335
0.14327576,335
-0.1048166,335
-0.078383935,335
-0.06371488,335
-0.11506162,335
-0.83843665,335
0.36867573,335
-0.37315246,335
0.25109671,335
-0.47790128,335
0.50987251,335
0.48870324,335
0.068039258,335
0.13420198,335
-0.89401377,335
0.40462696,335
-0.1891169,335
-0.21790581,335
0.05503106,335
0.039563577,335
-0.57029534,335
-0.1480508,335
-0.16035875,335
-0.16464965,335
0.22372476,335
0.12866769,335
0.091546479,335
-0.43744164,335
0.27312999,335
0.24105647,335
0.30046779,335
0.5512438,335
0.25596654,335
0.24675265,335
-0.12037009,335
-0.35766585,335
0.36852901,335
-0.36856875,335
0.19271482,335
-0.20862993,335
0.73630782,335
-1.1056206,335
-0.40860319,335
0.62262464,335
0.45350955,335
0.031892721,335
-0.11926854,335
0.16641842,335
0.34199748,335
-0.16600457,335
0.23754064,335
-0.93881807,335
-0.86986438,335
0.13444565,335
0.23960078,335
-0.26805984,335
0.20866823,335
-0.099089699,335
-0.66166408,335
-0.28685646,335
-0.1257446,335
0.35293159,335
-0.04873575,335
-0.14255824,335
-0.22446173,335
-0.24934911,335
0.22757701,335
0.36665635,335
-0.21635719,335
-0.48684228,335
0.02664266,335
0.48500957,335
0.34757842,335
0.2839132,335
0.20204564,335
-1.1284065,335
0.21412304,335
-0.43555804,335
0.39150044,335
0.12004529,335
-0.19334903,335
-1.2906151,335
0.13688385,335
-0.048821362,335
-0.51683049,335
0.94310006,335
-0.43517026,335
0.5567713,335
-0.049303633,335
-1.8898524,335
0.29381781,335
-0.084943231,335
0.39008735,335
-0.14153681,335
-0.20751682,335
-0.03152499,335
0.15695978,335
0.32229807,335
0.1260041,335
-0.045273682,335
0.57214743,335
0.49093545,335
0.77612464,335
-0.26111925,335
0.29072524,335
-0.48248064,335
0.35816656,335
0.10104523,335
-0.22480413,335
0.0045048461,335
-0.07451795,335
-0.39089227,335
0.60354742,335
0.58060403,335
-0.063984224,335
-0.15269367,335
-0.47542538,335
0.064802649,335
0.093810543,335
-0.45086064,335
-0.4856044,335
-0.3621314,335
1.0066949,335
-0.46232126,335
0.52869568,335
-0.063604618,335
-0.12816859,335
-0.40066142,335
-0.39457945,335
-0.30477307,335
0.35670605,335
0.61630786,335
-0.068224634,335
-0.24655825,335
-0.24546903,335
-0.64144959,335
0.5502807,335
-0.070049574,335
-0.27690012,335
-0.65482861,335
0.34602757,335
-0.074615237,335
-0.17088387,335
-0.019476218,335
-0.26265679,335
0.40579473,335
-0.028454676,335
0.44290375,335
-0.70996207,335
-0.25305483,335
0.038242067,335
0.24323544,335
-0.096378816,335
0.27872737,335
-0.0018343823,335
-0.19107026,335
0.1291408,335
0.04430747,335
0.26386617,335
0.5108655,335
0.015474884,335
-0.16321636,335
-0.25809465,335
-0.19835464,335
0.4697773,335
-0.41673358,335
0.34008358,335
-0.59785859,335
-0.28214286,335
0.32294141,335
-0.0095891826,335
-0.34391254,335
-0.2275818,335
-0.55259389,335
0.17705968,335
0.089357106,335
-0.42945576,335
-0.22655973,335
0.68562291,335
0.37905527,335
0.14692038,335
0.26353499,335
0.77482722,335
-0.58109415,335
-0.013404616,335
0.14445128,335
-0.30143261,335
0.13157598,335
0.28554018,335
-0.0025074999,335
-0.00028668268,335
0.30739731,335
-0.50354768,335
-0.80801664,335
0.42518215,335
0.20280719,335
0.13425875,335
-0.67140345,335
0.28746144,335
-0.50857997,335
-0.023029503,335
0.69579156,335
-0.31371679,335
-0.45380063,335
-0.045767215,335
0.11424247,335
-0.061237786,335
-0.46754578,335
0.83621821,335
0.65606888,335
0.83621303,335
0.92645698,335
0.11846025,335
0.40808743,335
-0.19000239,335
0.40215217,335
-0.80406083,335
0.88191049,335
-0.56175798,335
0.12839451,335
0.1355796,335
-0.23397887,335
0.1476816,335
0.15938238,335
0.95187141,335
0.066824545,335
-0.21408654,335
0.70307522,335
0.014343157,335
-0.1162399,335
0.6542161,335
-0.93964845,335
0.7270966,335
-0.1573432,335
0.29863743,335
-0.11451976,335
-0.3265275,335
0.30290787,335
0.36304775,335
-0.013432105,335
0.43623549,335
0.21289515,335
-0.24190126,335
0.6003436,335
-0.099728509,335
-0.068198499,335
0.14154223,335
-0.23082452,335
0.35233769,335
0.26447129,335
-0.47518823,335
-0.40357901,335
0.27096933,335
-0.13255833,335
-0.51403313,335
0.18291978,335
-0.51387512,335
0.081047785,335
-0.10864041,335
0.15733435,335
0.40022491,335
-0.054067979,335
-0.27606697,335
0.27763945,335
-0.51237314,335
0.0094269625,335
-0.27791531,335
-1.2740959,335
-0.36690453,335
0.067643408,335
0.28522736,335
0.10397641,335
0.096316317,335
-0.22972406,335
0.28874529,335
0.33478147,335
0.25633001,335
-0.35698766,335
-0.1335498,335
-0.16739044,335
-0.20896657,335
0.16097495,335
0.27949651,335
0.39524413,335
0.12219556,335
0.46730451,335
0.26435647,335
-0.50255292,335
-0.035568935,335
-0.14509674,335
-0.94928025,335
-0.007628302,335
-0.22784313,335
-0.025299176,335
-0.088305743,335
-0.43187016,335
0.14901845,335
-0.2010053,335
1.3062008,335
-0.074794184,335
-0.32587517,335
-0.52894915,335
-0.36394784,335
-1.0629684,335
0.49672889,335
0.10215473,335
0.067796386,335
0.40578765,335
-0.052392963,335
-0.4873915,335
-0.1571089,335
-0.12225559,335
-0.30007901,335
-1.1143051,335
0.033013595,335
0.44761487,335
0.18423442,335
0.70556023,335
0.091671782,335
-0.7028679,335
-0.041197446,335
-0.1696094,335
0.31746822,335
0.079796899,335
0.056490849,335
-0.11073912,335
0.12163639,335
-0.16868061,335
-0.80274996,335
0.23553305,335
0.30677798,335
0.23804333,335
-0.0035956706,335
0.038829486,335
-0.2933285,335
0.10884527,335
-0.26287582,335
0.18942957,335
-0.33232313,335
-0.013926074,335
-0.30475661,335
-0.15889461,335
-0.26778904,335
0.057645405,335
-0.19773226,335
0.0096137998,335
0.67162401,335
-0.22286802,335
-0.019621325,335
-0.33208639,335
-0.29758209,335
0.20877127,335
-0.28082851,335
0.33793026,335
0.43476676,335
-0.24188295,335
-0.00039598019,335
-0.42002212,335
0.21559472,335
0.34797477,335
-0.20725285,335
-0.12742253,335
-0.34814688,335
-0.40672067,335
-0.19845465,335
0.10117125,335
-0.27577651,335
-0.43965974,335
0.094703797,335
0.69350384,335
-0.22246321,335
-0.26682034,335
0.26675608,335
0.29643929,335
-0.24701264,335
0.35674472,335
-0.52959305,335
-0.13018009,335
0.43184557,335
-0.29197927,335
0.02231981,335
-0.21128692,335
0.12206229,335
0.64427544,335
-0.062355051,335
-0.44488955,335
0.23589669,335
0.27654253,335
0.61004374,335
0.39837406,335
0.21219079,335
-0.036496828,335
-0.21268919,335
-0.39779181,335
0.05190848,335
-0.024404891,335
0.56012512,335
-0.16731968,335
0.30127712,335
-0.12893431,335
-0.054994801,335
0.34902918,335
0.40223066,335
-0.39650449,335
0.14560208,335
0.40349635,335
0.21192642,335
0.54332787,335
0.4763376,335
0.48161799,335
0.13085084,335
0.34935069,335
-0.00069109409,335
-0.44527528,335
0.028231136,335
-0.83397196,335
0.11229481,335
0.38102488,335
-0.62989384,335
0.096584942,335
0.28036546,335
-0.1607188,335
0.240079,335
0.077967534,335
0.14970919,335
-0.11911709,335
0.54358607,335
0.47385992,335
-0.58702436,335
-0.21964369,335
-0.47055363,335
0.45790375,335
0.036657106,335
0.068762068,335
0.21062906,335
-0.2121703,335
0.028942393,335
0.45453968,335
-0.27963147,335
-0.26524593,335
0.66006113,335
0.1308794,335
0.074404188,335
-0.63662873,335
1.8072904,335
-0.3022482,335
-0.023615319,335
0.23187553,335
0.80921248,335
0.31976453,335
-0.36034028,335
0.13854378,335
-0.43480832,335
0.033075822,335
0.0013693091,335
0.11212932,335
-0.48141719,335
-0.12917583,335
-0.47153938,335
-0.056460903,335
0.15786747,335
0.90811249,335
-0.1699394,335
-0.44274172,335
-0.59169291,335
0.13428209,335
-0.16078252,335
0.59667622,335
0.8461073,335
0.17175481,335
-0.97717179,335
0.07284704,335
-0.38292981,335
-0.075680224,335
-0.67758316,335
-0.98162762,335
-0.31637472,335
0.083393024,335
0.37049253,335
0.079503446,335
0.36693917,335
0.12426106,335
0.2603228,335
0.63263734,335
0.026049616,335
-0.018715069,335
0.25814002,335
-0.10320326,335
0.77856613,335
0.42320255,335
0.29956217,335
-0.1280442,335
0.024801878,335
-0.038336818,335
-0.46934593,335
0.15918943,335
-0.50571659,335
0.42959805,335
0.21225932,335
-1.2724696,335
-0.29733559,335
0.34082263,335
-0.79641059,335
-0.71438113,335
-0.20717584,335
0.2847489,335
-0.00888507,335
-0.060048587,335
0.2012213,335
0.24519402,335
-0.25353618,335
0.25060698,335
0.14893579,335
-0.010631139,335
1.0778898,335
-0.029077551,335
-0.18040177,335
0.18709963,335
0.0075345965,335
0.085383504,335
0.76083485,335
-0.19177413,335
0.33041599,335
0.19866591,335
-0.17415669,335
-0.13057272,335
0.27158769,335
-0.079922222,335
-0.12437517,335
0.28162911,335
0.41014206,335
-0.1674746,335
-0.046194727,335
0.44123962,335
0.13937458,335
-0.25926146,335
0.19542162,335
0.20823813,335
0.42647646,335
-0.019736196,335
-0.0055733563,335
-0.39681393,335
-1.1810302,335
-0.1814527,335
0.7591487,335
-0.20218808,335
-0.56400494,335
-0.049771497,335
-0.15056133,335
-0.4641574,335
0.16771587,335
0.0012015452,335
0.12807448,335
-0.62950071,335
0.36845233,335
-0.21571702,335
-0.20709532,335
0.47496841,335
0.50656986,335
0.11427628,335
0.193051,335
-0.12189659,335
-0.19390047,335
0.027783162,335
1.3011643,335
-0.044536933,335
-0.28394899,335
-0.12822685,335
-0.35647479,335
-0.59713391,335
-0.50846436,335
-0.070229863,335
0.99212462,335
0.64164636,335
0.28619202,335
0.23427653,335
-1.0012292,335
-0.38334858,335
0.28964068,335
0.23939282,335
0.010618145,335
0.51547338,335
0.05303025,335
-0.32741688,335
0.18134982,335
0.10644134,335
0.10202712,335
-0.19948124,335
0.42660028,335
0.04581551,335
0.14503268,335
-0.3355702,335
0.21969191,335
-0.061936502,335
0.39078442,335
0.22655966,335
0.5855429,335
0.40970192,335
0.42020315,335
-0.25507985,335
0.20298046,335
1.0334204,335
-0.066719608,335
-0.13894453,335
-0.30952096,335
0.46538173,335
0.24369764,335
-0.93509375,335
-0.7091459,335
0.098189129,335
0.29375047,335
0.18044684,335
0.19203255,335
-0.51540903,335
0.45290493,335
-0.44585105,335
0.42840083,335
-0.45568368,335
0.044193222,335
0.15110343,335
-0.12995868,335
-0.25363998,335
-0.98890047,335
-0.28648467,335
-0.041200983,335
0.95833663,335
-1.0159663,335
0.060521763,335
0.34046292,335
0.32183263,335
0.10827893,335
-0.20423725,335
0.4074952,335
0.27280174,335
-0.28037032,335
-0.12562156,335
0.45499158,335
-0.41731274,335
-0.48792079,335
-1.3232557,335
-0.27512044,335
0.082310797,335
0.32875625,335
-0.029616906,335
0.18846166,335
0.72900722,335
-0.23823371,335
0.23201062,335
0.13374426,335
0.43964909,335
-0.16333931,335
-0.0028760266,335
0.53807042,335
0.44991188,335
-0.18091502,335
-0.060979607,335
0.49400406,335
0.11850978,335
-0.21307019,335
0.013300252,335
0.025321478,335
0.25494419,335
-0.68202121,335
-1.2038911,335
0.38181771,335
-0.28271974,335
