length,run
6.0468431,319
4.8549538,319
2.4178404,319
5.4314134,319
4.9425591,319
2.4502019,319
5.1457669,319
3.4918478,319
5.4986492,319
5.5889935,319
6.2466397,319
5.7327021,319
5.6377796,319
6.0054535,319
4.9707756,319
2.3476844,319
4.1394291,319
3.4237494,319
5.3715809,319
1.7620727,319
5.1539858,319
3.8795703,319
3.6273135,319
6.2190223,319
4.27515,319
6.0975288,319
5.8390579,319
3.0707987,319
5.3859176,319
6.8567051,319
5.2881752,319
4.1831432,319
1.725572,319
4.6099398,319
2.5971665,319
5.3411088,319
3.9699941,319
4.7474856,319
6.926923,319
4.0749745,319
6.8043181,319
7.4061642,319
4.8539626,319
5.4067563,319
5.1426006,319
5.9908944,319
3.9976947,319
3.6132215,319
2.7290127,319
5.3248842,319
4.6258827,319
4.3599086,319
5.7972765,319
4.3225605,319
3.8597522,319
5.3387651,319
3.9571444,319
5.7930476,319
4.3266452,319
5.7282007,319
4.4431827,319
4.7955354,319
4.5607095,319
4.10093,319
4.5446802,319
3.8999445,319
4.2954927,319
3.4006863,319
4.1389446,319
3.628722,319
3.4966009,319
4.1686109,319
4.6051395,319
2.8929203,319
6.0070576,319
5.664687,319
4.1021548,319
3.1988602,319
3.4381495,319
4.0030899,319
6.3267383,319
2.9013036,319
3.3731911,319
4.4648221,319
5.7758955,319
6.2678503,319
2.1903628,319
5.3733524,319
4.8440862,319
5.7757168,319
4.3480615,319
3.8382556,319
5.0328752,319
5.9968798,319
5.0715886,319
6.0924423,319
6.2457878,319
2.1547175,319
1.3457834,319
5.968724,319
6.226175,319
1.0721134,319
5.4708371,319
5.8416283,319
4.4335388,319
6.7775609,319
5.3617812,319
5.4636961,319
3.887251,319
5.1522757,319
6.4649222,319
4.5908909,319
2.9997226,319
5.4588023,319
5.3435959,319
4.7809039,319
5.1181598,319
5.7366817,319
5.0878767,319
3.1218059,319
2.0989624,319
6.6999344,319
6.552234,319
3.0673688,319
5.2037674,319
4.2988116,319
4.3731557,319
4.7906893,319
4.800762,319
4.7519006,319
3.3993782,319
6.2556355,319
4.1664665,319
5.7467061,319
5.9905907,319
3.5047549,319
3.8876982,319
2.1226112,319
4.190766,319
3.1253946,319
4.4193046,319
5.2918791,319
2.8939663,319
5.105747,319
5.5198748,319
5.6906653,319
5.3248049,319
3.4803268,319
3.9031361,319
6.2709364,319
2.4362138,319
4.9399951,319
6.6362089,319
5.4157281,319
4.7735011,319
2.8910415,319
4.9705859,319
4.0223634,319
1.2358868,319
5.8291754,319
6.1088513,319
5.7630108,319
3.6822876,319
5.0255847,319
4.0300208,319
5.0206202,319
5.3630282,319
4.6189102,319
3.0359146,319
4.4667084,319
6.1120347,319
1.1749257,319
5.6625964,319
5.1090826,319
2.1702537,319
4.9017681,319
6.6238288,319
4.9333436,319
5.8179343,319
4.1275689,319
5.0589804,319
2.3250292,319
3.3503331,319
4.0822681,319
6.8335059,319
5.4866499,319
4.6111572,319
4.252349,319
5.4342792,319
3.6197913,319
5.7861418,319
2.3872321,319
5.8621888,319
5.076786,319
3.7789302,319
4.2189253,319
4.4124767,319
5.0541915,319
4.1525182,319
2.0622484,319
5.5829645,319
3.1233276,319
4.5994487,319
1.6096526,319
5.6160863,319
1.6746689,319
3.0694633,319
4.7315358,319
3.1753428,319
3.5135654,319
5.422356,319
5.8174472,319
4.6021886,319
5.1724054,319
4.9397034,319
5.6214392,319
2.7107267,319
7.3103326,319
2.1089352,319
5.1837389,319
4.4724327,319
4.7305733,319
5.2824877,319
4.07982,319
4.6227264,319
5.4801963,319
4.7237354,319
5.371198,319
4.7727893,319
5.0638623,319
5.5994597,319
2.869601,319
3.9381187,319
5.4373324,319
4.5934188,319
2.8444838,319
5.1541721,319
6.2785513,319
5.3268909,319
4.092318,319
2.5849971,319
6.4262263,319
3.5945284,319
2.353189,319
5.6137805,319
4.1233064,319
5.4445891,319
2.4867588,319
5.6389049,319
7.5691361,319
1.2880383,319
5.5731376,319
4.1927532,319
5.492315,319
8.1070378,319
3.8891575,319
5.4061552,319
6.9316166,319
3.3510519,319
6.8791444,319
5.985262,319
3.4109652,319
6.8141284,319
4.9222184,319
6.6979053,319
5.5343969,319
2.9140696,319
2.8669093,319
3.658047,319
5.3139459,319
1.5207813,319
4.3249045,319
4.9142527,319
2.4100782,319
6.1214183,319
1.7162551,319
5.4920089,319
5.1257452,319
4.2575063,319
3.6670698,319
5.4051152,319
2.062727,319
3.2767293,319
5.9494877,319
2.535108,319
5.0432761,319
6.4209301,319
5.8056185,319
3.668456,319
4.413179,319
4.3732528,319
4.951118,319
5.5274264,319
1.9985513,319
6.5162521,319
6.0569221,319
5.4584331,319
3.8574839,319
5.1435157,319
3.7839124,319
2.446295,319
5.6071327,319
4.9298112,319
5.4779337,319
5.4947582,319
3.3765929,319
5.645406,319
4.5998498,319
3.6063033,319
4.2520626,319
4.6004584,319
6.3673164,319
5.9282485,319
4.4041271,319
5.3560828,319
5.5459608,319
2.3020975,319
5.7878762,319
4.2336513,319
4.6036648,319
1.4696831,319
5.4836202,319
5.6669466,319
5.4905928,319
6.0121937,319
1.5000466,319
4.0326007,319
3.5749849,319
4.2786237,319
5.7256455,319
3.4532451,319
5.7346967,319
4.8634622,319
6.6450431,319
4.9690088,319
5.180747,319
5.5494934,319
4.8524408,319
2.5715851,319
3.1802038,319
6.003952,319
6.7464965,319
3.2944011,319
5.4723158,319
3.8064061,319
4.389017,319
5.2746699,319
4.5369255,319
6.4158481,319
5.5952256,319
2.5073553,319
1.5320271,319
6.0271823,319
2.8350467,319
3.3398438,319
6.5559047,319
5.9092902,319
4.9150865,319
5.6211667,319
5.47938,319
4.1843641,319
4.0835747,319
2.5898704,319
6.05211,319
2.497279,319
5.0286878,319
3.9130109,319
6.1793137,319
5.1223687,319
4.2351389,319
3.2466931,319
5.0829594,319
1.8269457,319
6.3449737,319
5.0805137,319
3.3758321,319
3.061805,319
3.0906868,319
5.7560356,319
1.6702173,319
2.9738915,319
5.912783,319
6.2181425,319
4.0702871,319
5.028446,319
3.7008456,319
5.2825454,319
6.2753744,319
4.4139613,319
5.516595,319
4.6327115,319
5.1172566,319
3.9439947,319
3.745713,319
5.9288946,319
6.1928599,319
6.142125,319
3.98223,319
4.152285,319
4.7323476,319
6.5020097,319
5.3865484,319
4.208905,319
6.2157288,319
2.0880289,319
5.8734444,319
5.1043753,319
4.0164469,319
5.2464477,319
4.7423246,319
6.4314309,319
6.1559259,319
5.0267171,319
4.6035546,319
5.2361276,319
4.3564493,319
4.4343151,319
6.138611,319
2.4833533,319
5.099506,319
2.6061853,319
5.4664865,319
5.572373,319
5.3686543,319
4.0579435,319
3.1787599,319
4.1680934,319
1.7851229,319
5.6823705,319
4.2275755,319
6.7731952,319
5.2313324,319
5.2614391,319
1.2847474,319
3.1608131,319
5.5495905,319
5.9500161,319
4.7807611,319
6.0070123,319
5.808102,319
5.0449158,319
5.5305321,319
5.5618191,319
4.6404044,319
4.4906156,319
5.1437007,319
1.6397524,319
5.7518627,319
4.2762923,319
6.5258624,319
5.5825115,319
5.3231775,319
2.8892237,319
3.7518216,319
4.3676149,319
2.9796667,319
5.2821637,319
3.4166746,319
4.8307338,319
4.5618339,319
3.2144309,319
5.217111,319
5.9683384,319
3.8946574,319
5.6729637,319
3.6380198,319
1.4105991,319
2.1985498,319
6.3899777,319
5.1277876,319
3.4970418,319
3.8347526,319
3.5210027,319
5.0952255,319
4.6808434,319
2.8461791,319
5.2045304,319
2.8897465,319
4.3264992,319
3.2700274,319
4.6335161,319
4.7890877,319
4.2878129,319
4.4793766,319
4.8726062,319
4.9598815,319
4.516352,319
4.2224788,319
4.2940463,319
5.4405712,319
5.1621005,319
6.0419694,319
4.8757535,319
6.0654623,319
1.7958498,319
4.778943,319
6.543657,319
1.9289481,319
1.9427141,319
6.3803432,319
3.5532394,319
3.0006984,319
6.2170205,319
2.7986225,319
3.2939814,319
4.9622559,319
3.3956574,319
5.8382813,319
4.9097674,319
2.9539551,319
1.3189525,319
5.5033808,319
5.2881193,319
1.6037613,319
5.3801066,319
5.0854208,319
5.2436624,319
6.2815954,319
4.6424276,319
4.8761952,319
5.1710773,319
5.1440753,319
2.8361205,319
5.9623367,319
5.1128565,319
2.1309366,319
4.7191227,319
3.420071,319
4.2285587,319
2.7502919,319
4.1591696,319
3.009839,319
2.5159317,319
5.7741325,319
5.3903291,319
1.7652275,319
6.210708,319
3.2567177,319
5.6112546,319
2.8880775,319
6.7054137,319
6.6687947,319
4.9293729,319
2.2372635,319
4.7400761,319
5.578613,319
5.9600441,319
5.1654058,319
2.1371243,319
5.0786168,319
4.6013874,319
3.7960573,319
3.0314912,319
5.8383264,319
1.8366613,319
3.2472346,319
3.8121229,319
3.2102129,319
1.8922552,319
4.6777497,319
2.3805399,319
4.3794994,319
6.0822556,319
5.7666751,319
5.1817261,319
4.036402,319
5.8599712,319
3.1334557,319
5.2069018,319
6.3820044,319
4.8929277,319
3.0154933,319
4.8354551,319
5.8049775,319
5.0358612,319
2.9651107,319
3.3716542,319
5.195079,319
4.4612044,319
6.039376,319
1.3907838,319
4.1776783,319
2.6223668,319
3.2128202,319
5.5071488,319
6.4926317,319
3.3720067,319
4.792121,319
3.9125528,319
3.3309786,319
4.3924887,319
5.4267827,319
5.7843813,319
2.0700839,319
5.3081266,319
4.8509967,319
6.124959,319
3.6473962,319
6.3182362,319
5.1928591,319
1.7244012,319
5.8453573,319
5.3175442,319
5.2972465,319
6.1079641,319
3.5544704,319
2.2134571,319
1.8006424,319
5.0183576,319
4.5511594,319
4.594246,319
5.5024677,319
5.9372187,319
4.1511108,319
3.1978542,319
2.3017016,319
5.2561989,319
3.6781585,319
4.5363349,319
4.6303136,319
4.4224065,319
4.2210661,319
3.66655,319
3.2107177,319
4.6045266,319
1.9381236,319
5.3979541,319
5.9758523,319
4.8366197,319
4.282636,319
5.2926496,319
2.8914637,319
6.3342939,319
5.067878,319
1.673433,319
4.1893127,319
3.0256947,319
4.9487924,319
4.7651088,319
5.7479574,319
5.4729556,319
5.094279,319
6.0966713,319
6.4342863,319
2.3672545,319
5.2101783,319
4.4378228,319
4.8112629,319
5.9199333,319
6.6744553,319
6.3155025,319
5.8519699,319
3.6356738,319
4.8685507,319
5.0593159,319
5.4726622,319
3.1009826,319
4.2951136,319
6.4365015,319
5.0957067,319
2.9716411,319
2.3864641,319
2.8319925,319
4.4371095,319
3.7604733,319
5.1077722,319
3.4565624,319
4.4938244,319
2.9965869,319
4.1452792,319
3.9981709,319
2.7619218,319
2.3867493,319
5.546333,319
6.3023963,319
4.029855,319
5.7914685,319
2.2285415,319
3.7862647,319
5.4645481,319
7.5589403,319
2.9764785,319
3.6042679,319
5.2625158,319
5.6868837,319
3.3991157,319
5.2122973,319
6.0190598,319
5.6208455,319
5.7947395,319
6.4886303,319
4.4168027,319
2.0649957,319
3.9698937,319
4.0911518,319
1.5232416,319
4.2835383,319
5.714526,319
5.5587096,319
4.0161521,319
3.4232797,319
4.5848464,319
6.1845698,319
6.556501,319
3.8806892,319
6.2221773,319
7.0577313,319
4.599618,319
0.59748631,319
4.8888198,319
4.621462,319
5.5490785,319
4.0499768,319
4.5186885,319
3.4490975,319
6.1191374,319
2.3433307,319
5.8423263,319
5.3108923,319
4.1422562,319
6.2011777,319
1.8696099,319
2.4132819,319
4.1279048,319
5.6809161,319
6.212153,319
3.7783831,319
4.1862062,319
5.9465486,319
5.0590489,319
6.5622071,319
4.7655269,319
4.8099588,319
4.363033,319
4.9014771,319
5.3894855,319
5.7836202,319
6.4177482,319
5.2218144,319
2.2223793,319
1.7992246,319
5.5187837,319
6.1880894,319
5.2365362,319
2.7271876,319
3.4160176,319
4.9666384,319
6.128423,319
3.8515328,319
6.3857432,319
5.6358878,319
5.4507573,319
4.9019079,319
6.4087595,319
6.5381656,319
6.1335475,319
4.7012197,319
5.7524698,319
1.4556765,319
4.3169665,319
5.9564218,319
3.1911211,319
4.9159469,319
4.1742529,319
5.5018493,319
2.5884774,319
4.4961496,319
3.115131,319
5.3104913,319
2.7591131,319
5.2797179,319
1.595311,319
3.0191241,319
5.9357105,319
1.0555953,319
2.4519635,319
3.6506215,319
5.5926581,319
2.4041513,319
5.6644056,319
6.1456105,319
4.0166413,319
4.2350979,319
4.9560643,319
3.0415122,319
3.689294,319
5.4531073,319
3.5167693,319
1.8717503,319
5.8198803,319
4.5020073,319
5.3624905,319
3.8871433,319
3.8546081,319
6.6947162,319
5.4369782,319
5.9765655,319
5.5161875,319
4.379388,319
0.93305131,319
6.8155765,319
2.8132,319
5.7166453,319
5.4974602,319
5.2570435,319
1.2800316,319
5.1809024,319
5.728499,319
7.1008351,319
6.7128743,319
5.746605,319
3.3035842,319
5.9972427,319
6.7707137,319
6.0771539,319
2.4260223,319
5.5160609,319
