rmsLongitudinal,run
1.0698624,325
0.97972822,325
0.86085775,325
0.88541039,325
0.82601998,325
0.64234798,325
0.30229254,325
0.6009544,325
0.87695882,325
1.0133773,325
0.84443353,325
1.1524706,325
1.1495735,325
1.0825371,325
1.1426398,325
0.88068657,325
1.0361758,325
1.0010632,325
0.80860483,325
1.1172307,325
1.1030949,325
1.013439,325
0.99119092,325
0.95583565,325
0.80590859,325
0.91975573,325
0.80383347,325
1.0283211,325
0.69422736,325
0.89001717,325
1.0985081,325
1.0030991,325
1.1299675,325
0.64692423,325
1.0587231,325
1.0443117,325
0.95059491,325
0.98910721,325
0.99584078,325
1.0599383,325
0.67537347,325
0.74611042,325
1.0863596,325
1.2674546,325
1.0286489,325
1.0332218,325
0.66331923,325
0.30147715,325
1.0269738,325
0.82039124,325
0.95392419,325
0.45344796,325
1.1066068,325
0.88224956,325
0.43906939,325
1.0800915,325
0.66113165,325
0.85477085,325
1.0385827,325
1.1018547,325
1.0414731,325
1.0757865,325
0.79069918,325
1.0299144,325
0.67015303,325
1.0443932,325
1.0238268,325
0.98998432,325
1.0338343,325
0.99906545,325
0.92446539,325
0.82822854,325
0.93279174,325
0.98957044,325
0.79687619,325
0.46613494,325
0.94779017,325
0.88232455,325
0.90358093,325
0.94614861,325
0.96316152,325
0.68871273,325
1.0232255,325
1.0373596,325
1.2181778,325
1.0731938,325
1.0292786,325
0.90036162,325
0.76466079,325
0.83785132,325
1.0501772,325
0.85270037,325
0.81113389,325
1.047709,325
0.84000854,325
0.95344254,325
0.62120594,325
0.99415308,325
1.0552807,325
0.92739482,325
0.98456006,325
0.56190185,325
0.96856632,325
0.73815257,325
0.20406363,325
0.97129606,325
0.96296304,325
1.01088,325
1.135359,325
1.1343812,325
1.0324732,325
0.99180823,325
1.0169422,325
0.94251217,325
1.1067231,325
1.0045102,325
0.89430182,325
1.0556021,325
1.0160575,325
1.0931288,325
0.89442312,325
0.82380433,325
0.97273964,325
0.85138519,325
1.0955302,325
0.73858348,325
0.94208573,325
0.93631727,325
0.94565725,325
1.004557,325
0.78982617,325
0.85347852,325
0.84931259,325
0.93620082,325
0.94442712,325
1.1049131,325
0.96735979,325
0.82291992,325
0.9253903,325
1.0562962,325
0.83443645,325
0.94437122,325
1.1158694,325
0.93830385,325
0.80449404,325
0.85695122,325
1.1067909,325
0.9499468,325
0.98184315,325
0.94197533,325
0.85229537,325
0.69129592,325
0.98531114,325
1.0173138,325
0.99084403,325
1.0503561,325
1.106808,325
1.0607106,325
0.7452261,325
0.6009739,325
0.95741604,325
1.0376042,325
1.0039302,325
0.70880779,325
1.1076449,325
0.65524229,325
0.9635876,325
1.0168002,325
1.0181345,325
0.850257,325
0.98914323,325
1.0507348,325
1.0337223,325
0.83822219,325
1.0690629,325
1.158949,325
0.84965858,325
1.0229881,325
1.0460971,325
0.96046506,325
0.87146544,325
1.0437802,325
0.82433237,325
0.872512,325
0.6034255,325
0.97184988,325
0.9027925,325
0.97722556,325
1.1833417,325
0.76631215,325
0.89961026,325
1.0519292,325
1.0415056,325
0.92092776,325
0.27501519,325
0.69888665,325
0.86965098,325
1.0341675,325
0.92503502,325
1.0179323,325
0.71127739,325
0.5689777,325
0.95095976,325
0.93275071,325
0.62641724,325
0.82339273,325
0.97487666,325
1.0706226,325
0.97610465,325
1.1636888,325
0.99135791,325
1.1120667,325
1.1171252,325
0.78478645,325
0.94855274,325
0.98330608,325
1.1232036,325
0.90085263,325
0.98410543,325
0.83815637,325
1.0064465,325
0.78250669,325
0.90145364,325
0.95903332,325
1.1252643,325
1.0645182,325
0.63582508,325
1.0259794,325
1.1584841,325
1.1608942,325
1.0688352,325
0.79338972,325
1.0735494,325
1.1348513,325
1.1065151,325
0.9969906,325
0.8215922,325
1.0396573,325
0.99732016,325
1.0783176,325
0.9481275,325
0.7446597,325
1.0549218,325
1.0494551,325
0.82556086,325
0.96644787,325
0.8045189,325
1.0193518,325
1.0786577,325
1.0381152,325
0.85538892,325
1.0281493,325
1.1890141,325
0.97335502,325
0.90119655,325
1.0061487,325
0.90818899,325
0.91491408,325
0.89898776,325
1.1138855,325
1.1179679,325
0.39772302,325
1.0360526,325
0.7801311,325
0.84564893,325
0.73781917,325
1.0669103,325
1.1996142,325
0.98054027,325
0.83873698,325
0.94224214,325
0.98365101,325
0.86869858,325
0.58577361,325
0.93218573,325
0.91320472,325
0.87653228,325
0.95202763,325
0.89528026,325
0.95105726,325
0.85696714,325
1.117261,325
0.44922365,325
0.89067679,325
0.98525491,325
1.0317821,325
1.0455538,325
0.82729721,325
0.88563981,325
1.0377462,325
0.36756298,325
0.8754984,325
1.0546462,325
1.0526098,325
1.0671434,325
0.59410995,325
0.96143057,325
