rmsTransverse,run
0.979676,339
0.871288,339
1.0801958,339
1.1124309,339
0.77963351,339
0.80820035,339
1.0717548,339
1.0576731,339
1.0167046,339
0.79249781,339
0.81751231,339
0.72029805,339
1.0250891,339
0.77267774,339
0.87685473,339
1.2914903,339
0.89059854,339
0.63782062,339
1.2837512,339
0.77947654,339
1.0286325,339
0.90135048,339
0.73508655,339
0.9661032,339
0.82339906,339
1.0227985,339
0.93519472,339
0.90108932,339
0.77886548,339
0.92080693,339
1.0037907,339
0.89823146,339
1.0073102,339
0.68887667,339
0.70294828,339
0.91785361,339
1.0410625,339
0.88211994,339
0.81653171,339
0.95944302,339
0.79222002,339
0.63230551,339
0.85349691,339
1.1315311,339
0.53818871,339
0.60871067,339
0.97871896,339
0.92071438,339
0.99198162,339
0.70336487,339
0.65756039,339
0.93118517,339
0.91861033,339
0.67878922,339
0.82126272,339
0.68412425,339
0.97104347,339
0.89945603,339
1.0946329,339
0.90827545,339
0.63068569,339
0.73435006,339
0.67339996,339
0.58736701,339
0.99765052,339
0.71516469,339
0.82050164,339
0.54379413,339
1.0678804,339
0.6510166,339
0.6847832,339
0.77285157,339
1.1029516,339
0.81358292,339
0.72986111,339
0.92764329,339
0.99739859,339
0.82720627,339
1.008096,339
0.7265874,339
0.71920788,339
0.91647812,339
0.80125525,339
0.80083324,339
0.75787494,339
0.80859983,339
1.1154446,339
0.69481214,339
0.88214505,339
0.99168042,339
0.84969812,339
0.79349473,339
0.71605874,339
0.90353553,339
1.034928,339
0.92226723,339
0.66907483,339
1.1016971,339
1.2738612,339
0.63363593,339
0.64860348,339
0.85336588,339
0.61308009,339
0.85221004,339
0.62196354,339
0.95480419,339
0.85969038,339
0.75807547,339
0.60584952,339
1.1043249,339
0.74184274,339
0.7534394,339
0.98728721,339
0.45165892,339
0.71765048,339
0.81797621,339
0.84225367,339
0.85401611,339
0.98428319,339
0.60485925,339
0.84565129,339
0.7142651,339
1.1456689,339
0.91637637,339
1.0980882,339
0.75330793,339
0.89485906,339
0.55500757,339
0.73504458,339
0.71470941,339
0.71183061,339
0.76232411,339
1.2656379,339
0.850821,339
0.8533229,339
0.69433829,339
1.1557417,339
1.0269674,339
0.75017766,339
0.95530731,339
0.78866571,339
1.0483083,339
0.66238608,339
0.75081645,339
0.93561934,339
0.80819943,339
0.7529297,339
0.80520892,339
0.80393261,339
0.72357574,339
0.87109215,339
0.66935831,339
0.858977,339
0.8641404,339
0.7551858,339
0.83264015,339
0.69293469,339
0.74506737,339
0.86952174,339
0.81248545,339
0.90126017,339
0.9239194,339
0.84415665,339
0.99245773,339
1.0397033,339
0.75980712,339
0.8361274,339
0.74424321,339
0.70617439,339
0.79158286,339
0.68511033,339
0.77345744,339
0.93931116,339
0.87990357,339
0.87538826,339
0.9777583,339
0.64663333,339
0.77424592,339
0.65878552,339
1.0709604,339
0.82901387,339
0.83429966,339
0.68299978,339
0.88236396,339
0.96074538,339
1.1764289,339
0.95915234,339
0.81407436,339
0.83877038,339
1.1314277,339
0.62876851,339
0.93376628,339
1.0355676,339
1.1292246,339
1.0097071,339
0.75349133,339
1.0723687,339
0.94621522,339
0.88368658,339
0.68792263,339
0.5847862,339
0.83411672,339
0.81960166,339
0.89221949,339
0.66805338,339
1.1120998,339
0.94712208,339
0.91083988,339
0.74015883,339
0.9762355,339
0.6359075,339
0.88023233,339
1.094801,339
0.53769741,339
0.57625003,339
0.6147383,339
0.71859546,339
0.810052,339
0.95533788,339
1.0261722,339
0.80621701,339
0.5942347,339
0.97699147,339
1.2981329,339
0.6431548,339
0.9350287,339
0.57611745,339
0.62685727,339
0.80280497,339
1.0670226,339
0.62966532,339
0.82703924,339
1.2254751,339
0.75274184,339
1.0641554,339
0.61217794,339
0.82975793,339
0.90882542,339
1.0087792,339
0.58311499,339
1.0092826,339
0.93965356,339
0.89380664,339
0.89136525,339
0.56643478,339
0.9001709,339
0.72275272,339
0.84186277,339
0.96323507,339
0.99477881,339
0.94537389,339
0.91515956,339
0.98843288,339
0.9587075,339
0.90199136,339
1.0993462,339
0.74043166,339
0.78597255,339
0.84149845,339
0.72336402,339
0.66650832,339
1.0910481,339
0.61028684,339
1.184387,339
0.67817023,339
0.54028713,339
0.7684977,339
0.79297935,339
0.66402903,339
0.83846801,339
0.91318342,339
0.84351289,339
0.44993397,339
0.54493736,339
1.0478264,339
0.95164729,339
0.72555919,339
0.71195535,339
0.70184736,339
0.6577993,339
0.6019607,339
1.0253273,339
1.0972058,339
0.87273466,339
0.75813363,339
0.59515917,339
0.88550727,339
0.75762727,339
0.97647725,339
0.88965157,339
1.0318644,339
0.89322719,339
0.65840309,339
0.92674781,339
0.94959513,339
0.86112517,339
1.0421473,339
0.74230844,339
0.83432553,339
0.86567813,339
0.82340245,339
0.83316364,339
0.72103923,339
0.91070462,339
0.7973439,339
1.0528676,339
0.99735159,339
0.60727363,339
0.8194571,339
1.2836105,339
0.70960635,339
0.69072308,339
0.94554305,339
1.017934,339
0.44342456,339
0.71424849,339
0.66048101,339
1.0309371,339
0.94268052,339
0.82011252,339
1.1043434,339
0.74250398,339
0.63795207,339
0.55606996,339
1.1060262,339
0.79404256,339
0.71651578,339
0.83400052,339
0.90104786,339
0.77815128,339
0.64161876,339
1.0949944,339
0.55424198,339
0.81557445,339
0.97205101,339
0.90872308,339
0.82638898,339
0.97825653,339
0.89144848,339
0.77830648,339
0.77282311,339
1.1416737,339
0.97928538,339
0.63228981,339
0.55440201,339
1.185116,339
0.74100784,339
0.68751729,339
0.98876856,339
1.1536118,339
1.1637406,339
0.85500708,339
0.85887979,339
0.98625615,339
0.68103537,339
0.79130791,339
1.1987862,339
0.64822967,339
0.75442253,339
1.0431161,339
1.1457788,339
0.79580871,339
0.86058757,339
0.81023095,339
0.6990414,339
0.96059738,339
0.81876959,339
0.81773511,339
1.1530605,339
0.7760205,339
1.101271,339
0.84759668,339
0.79376342,339
1.0143474,339
0.72097368,339
0.75354172,339
0.90144287,339
0.94532135,339
0.89113442,339
1.0244754,339
1.0757938,339
0.80301641,339
0.67269615,339
0.93295758,339
1.066337,339
0.66890692,339
0.71002735,339
1.0403999,339
1.1116316,339
0.60389497,339
0.86872369,339
0.76479651,339
0.75252425,339
1.0586245,339
0.58498331,339
0.87650796,339
0.65619247,339
1.0535387,339
0.77610019,339
0.75124999,339
0.88803796,339
0.91516806,339
0.63649969,339
0.7950248,339
0.80661456,339
0.92119903,339
1.1254028,339
0.77678631,339
0.81729816,339
0.86878074,339
0.5916607,339
0.89622748,339
0.52803636,339
0.821729,339
0.69686669,339
0.9579582,339
0.64599521,339
0.79342872,339
0.64282485,339
1.1545552,339
0.89632327,339
0.91541983,339
0.73499353,339
1.1957581,339
0.83554074,339
0.86958471,339
0.64369935,339
0.66227921,339
0.61492148,339
0.87784189,339
0.92133184,339
0.76720512,339
0.72895535,339
0.48437971,339
0.74740488,339
1.2356192,339
0.83845547,339
1.1669212,339
0.67225287,339
0.96589464,339
0.79604249,339
0.95644009,339
0.98427046,339
0.79872978,339
0.86086659,339
0.60836257,339
0.77412928,339
0.71312162,339
1.234778,339
0.72849889,339
0.75865931,339
0.66102104,339
1.0510352,339
0.97027076,339
0.69965288,339
0.91521691,339
0.90415558,339
1.2271041,339
1.0118815,339
0.65695522,339
0.60805261,339
0.62960797,339
0.74886839,339
0.83779275,339
0.91725611,339
0.99711008,339
0.74973238,339
0.88455714,339
0.89793678,339
0.79829649,339
0.80033869,339
1.0234694,339
0.67641033,339
0.6764725,339
0.77756658,339
0.99733912,339
0.85117362,339
0.801675,339
0.81850846,339
0.78222607,339
1.2603358,339
0.70057806,339
0.92452096,339
0.82063616,339
0.85752452,339
1.0026354,339
0.61174985,339
0.91087999,339
0.95684029,339
0.70252043,339
0.96132049,339
0.5957303,339
0.70273379,339
0.89577866,339
0.80627999,339
0.67468679,339
0.87292863,339
0.93519024,339
1.0917347,339
1.2022361,339
0.79927757,339
0.59766997,339
0.83913072,339
1.2669301,339
0.68924755,339
0.87603735,339
0.74888828,339
0.90398339,339
0.84474524,339
0.75408858,339
0.99818785,339
1.0465895,339
0.79028769,339
1.0325021,339
1.0191234,339
1.0881293,339
0.64741296,339
0.49903288,339
0.9729897,339
0.66740736,339
0.69744873,339
0.5720749,339
0.72192042,339
0.83558595,339
0.88228545,339
0.6080484,339
0.81747435,339
0.97505334,339
0.98718761,339
0.67896135,339
1.0798884,339
0.75006209,339
0.82276029,339
0.88448421,339
0.86916628,339
0.90561567,339
0.81488436,339
1.2243128,339
0.81818422,339
0.7733721,339
0.83458976,339
0.92987357,339
0.68662462,339
0.86072471,339
0.9637746,339
0.93498115,339
0.7393638,339
0.95807779,339
0.87118915,339
0.70344181,339
0.64628051,339
0.92687296,339
1.0355136,339
1.0912971,339
0.67103343,339
0.65499474,339
0.64215586,339
0.74230355,339
1.2466843,339
0.88737556,339
0.84882736,339
1.0126126,339
1.0056948,339
0.73141215,339
0.3634984,339
0.62561494,339
1.1699034,339
0.69948064,339
0.83268178,339
0.66015069,339
0.67208242,339
1.0233085,339
0.8586222,339
0.92223492,339
0.68487319,339
1.2947277,339
0.60387464,339
0.98242369,339
0.95319212,339
1.1664292,339
1.0680027,339
0.74112352,339
0.76417949,339
0.80581858,339
0.75752014,339
0.74116596,339
0.69981397,339
1.0244614,339
0.78852062,339
1.0036215,339
0.88461511,339
0.82277061,339
0.95608108,339
0.63220358,339
0.90867577,339
0.83472899,339
0.73151083,339
0.8838414,339
0.94362865,339
1.104624,339
0.96854023,339
0.83534333,339
0.659003,339
1.0408538,339
0.72420946,339
0.95166722,339
0.73228065,339
0.86425727,339
0.56319286,339
0.87695793,339
0.69237928,339
0.89825003,339
0.7360226,339
0.60572071,339
0.84201719,339
0.8571708,339
0.85475425,339
0.88726572,339
0.89631626,339
0.83298189,339
0.86971373,339
1.0063283,339
0.82165937,339
0.96827422,339
0.67727169,339
0.80416699,339
1.0066054,339
0.98112065,339
0.80390075,339
1.1385926,339
1.1430737,339
0.77995144,339
1.1031513,339
0.73989065,339
1.1770143,339
0.83660955,339
0.91688756,339
0.51632282,339
0.6371884,339
0.75937935,339
1.1550797,339
0.82556016,339
0.76587229,339
0.71657474,339
0.74325088,339
0.68268802,339
1.0636216,339
0.79691292,339
0.78384081,339
0.63498121,339
0.86521224,339
1.1440619,339
0.79274525,339
1.2257214,339
0.69958724,339
0.66494642,339
0.66999137,339
0.98817577,339
0.8862157,339
1.0641196,339
0.78194961,339
0.75008271,339
0.80495475,339
0.81329756,339
0.93789213,339
0.90793808,339
1.0699007,339
0.62662238,339
0.82451654,339
1.014065,339
0.67618025,339
1.0406782,339
0.83786897,339
0.82132564,339
0.73998053,339
0.83323918,339
1.2259827,339
0.9205535,339
0.81317309,339
1.0056948,339
0.87850681,339
0.82691911,339
0.58308377,339
0.78750378,339
0.96553194,339
0.62652256,339
0.80796077,339
0.65336202,339
0.55532229,339
0.75524557,339
0.83803338,339
0.97593602,339
0.86734011,339
0.7807256,339
0.89765734,339
0.88799001,339
0.91212916,339
0.69320831,339
0.86470212,339
0.75977051,339
0.7617079,339
0.93678005,339
0.9694049,339
1.0119874,339
0.92617503,339
0.86309182,339
1.1236612,339
0.91293067,339
0.76413157,339
0.70105196,339
0.8323317,339
0.7257075,339
1.2694059,339
0.65095275,339
0.70406325,339
0.99598023,339
0.66881899,339
0.71760241,339
0.77621668,339
0.71296503,339
0.62836341,339
0.77910159,339
0.81723557,339
1.0574469,339
0.6109528,339
0.95995378,339
0.93456037,339
0.81927214,339
0.91636281,339
0.82245261,339
1.0560161,339
0.97599315,339
0.79423738,339
0.84579055,339
0.771294,339
0.98217428,339
0.9078856,339
0.72793546,339
0.91844278,339
0.7765253,339
1.2857434,339
0.80287361,339
0.75372176,339
0.93123699,339
0.78694509,339
0.94638567,339
0.64518491,339
0.79200051,339
0.99808896,339
0.67588248,339
0.91742573,339
0.76702011,339
0.98226405,339
0.93314793,339
0.55877493,339
0.76541997,339
0.70915712,339
0.89735845,340
0.91298035,340
0.71635124,340
0.68188754,340
0.98258685,340
0.64550498,340
0.88903207,340
0.77614772,340
0.79712963,340
0.92948815,340
0.75747529,340
0.80525631,340
0.86538683,340
0.73693183,340
0.50972124,340
0.58577912,340
0.89818941,340
0.81451635,340
0.87567771,340
0.76850657,340
0.52680238,340
0.96988135,340
0.58627068,340
0.63564856,340
1.1990535,340
0.67785073,340
0.464508,340
0.90821381,340
1.1080773,340
0.78410855,340
0.69492964,340
0.61181557,340
1.173121,340
1.0253495,340
0.64945747,340
0.81032218,340
0.79529382,340
0.76522577,340
0.8828888,340
0.58950951,340
0.76986082,340
0.85004354,340
0.71653475,340
0.83049472,340
0.90439617,340
0.69622771,340
0.88205306,340
0.5907407,340
0.9496309,340
0.71246526,340
1.0066313,340
0.76170446,340
0.91233325,340
0.86546599,340
0.80933231,340
0.55658518,340
0.68864233,340
0.91161836,340
0.73067862,340
0.70610854,340
0.68741023,340
0.94808563,340
0.84251759,340
1.0657531,340
0.70879174,340
0.96112622,340
0.88032768,340
0.80885597,340
1.1874053,340
0.70368442,340
0.87985086,340
1.1107242,340
0.73210493,340
1.0570413,340
0.71190724,340
0.66902586,340
1.0703347,340
0.90428934,340
0.91640845,340
0.72442682,340
0.9420022,340
0.64387477,340
0.8203943,340
1.0514705,340
0.73717456,340
0.63789631,340
0.74642905,340
0.93286639,340
0.82640121,340
1.2375324,340
0.63167585,340
0.85321049,340
0.93906222,340
0.9284,340
0.5657994,340
0.85448644,340
0.90475896,340
0.54486231,340
0.65438389,340
