rmsTransverse,run
1.0255177,315
0.94403815,315
0.95802821,315
0.78135789,315
0.66230575,315
0.76216763,315
0.19732887,315
0.90543393,315
0.73119009,315
0.90091647,315
0.45505358,315
0.99190539,315
0.82053514,315
0.58323248,315
0.83190211,315
0.9221643,315
0.4729165,315
0.43400453,315
0.81909435,315
0.36379001,315
0.26070388,315
0.56042471,315
0.58113036,315
0.62658043,315
0.8420689,315
0.82103179,315
0.8015229,315
0.9300339,315
0.73031552,315
0.81992985,315
0.81106813,315
0.46432754,315
0.83855459,315
0.7867196,315
0.95703047,315
0.91024959,315
0.88895474,315
0.72826805,315
0.91098848,315
0.73079382,315
1.0286012,315
0.56197551,315
0.80097275,315
0.97113459,315
0.95926334,315
0.65193873,315
0.95733117,315
0.99210525,315
0.33014196,315
0.87048674,315
0.85842504,315
0.97496696,315
0.96477321,315
0.88739329,315
0.47328607,315
0.92689426,315
0.92280505,315
0.62001236,315
0.34298706,315
0.88991085,315
0.83708271,315
0.79680733,315
0.49796887,315
0.9083665,315
0.89128731,315
0.96069467,315
0.53099911,315
1.0036367,315
0.84531938,315
0.55973246,315
0.91224987,315
0.64023295,315
0.73896278,315
0.30382643,315
0.81174097,315
0.40379547,315
0.54372378,315
0.80817126,315
0.90430694,315
0.7045484,315
0.98782373,315
0.56731936,315
0.85230068,315
0.45980883,315
0.91020256,315
0.55255727,315
1.0147273,315
0.75432623,315
0.92197042,315
0.47114879,315
0.83480226,315
0.83688496,315
0.99369831,315
0.35500618,315
0.95146779,315
0.91555572,315
1.0095396,315
0.82000759,315
0.97252732,315
0.6146664,315
0.93704493,315
0.92984542,315
1.0588129,315
0.7761004,315
0.90843929,315
0.91012238,315
0.89602942,315
0.86978972,315
0.89497663,315
0.65969865,315
0.95016407,315
0.97911103,315
0.98650414,315
0.87459429,315
0.76118612,315
0.76555962,315
0.42937944,315
0.88263863,315
0.89062101,315
0.86551085,315
0.87948942,315
0.95830438,315
0.79467617,315
0.64109873,315
0.73149006,315
0.91150136,315
0.71253338,315
0.94591628,315
0.87734788,315
0.41906829,315
0.62679114,315
0.93776772,315
1.0317512,315
0.86009882,315
0.87614242,315
0.87002154,315
0.87040175,315
0.94573283,315
0.92611398,315
0.66351139,315
0.66460863,315
0.61506025,315
0.88159352,315
1.0207489,315
1.016341,315
0.94917002,315
0.53621107,315
0.86239457,315
0.92197747,315
0.95197465,315
0.76682825,315
0.84194295,315
0.93846381,315
0.79639835,315
0.961905,315
0.6385946,315
0.78763209,315
0.65626636,315
0.88242681,315
0.93068148,315
0.82808102,315
0.92507948,315
0.95711491,315
0.87321036,315
0.96376303,315
0.78484691,315
0.9285866,315
0.9064685,315
0.30657121,315
0.29357379,315
0.85706842,315
0.78640971,315
0.57437637,315
0.91263339,315
0.44786204,315
0.82215524,315
1.02903,315
0.96097649,315
0.74279101,315
0.83788109,315
0.97777534,315
0.83307241,315
1.0365862,315
0.79893319,315
0.92694079,315
0.84800025,315
0.9291394,315
0.97677514,315
0.36479223,315
0.58157707,315
0.50637674,315
0.97354181,315
0.85215865,315
0.80756257,315
0.78975553,315
0.8117126,315
0.65956669,315
0.49696411,315
0.90560604,315
0.67797116,315
0.68345603,315
0.77273746,315
0.31845822,315
1.0195631,315
0.91616897,315
0.94386971,315
0.73653145,315
0.84268342,315
0.96540534,315
0.75161659,315
0.7107274,315
1.0317644,315
0.70185309,315
0.77528025,315
0.66964117,315
0.9491644,315
0.42595778,315
1.0444403,315
0.85357268,315
0.97513155,315
0.85429326,315
0.86651646,315
0.56554332,315
0.82886653,315
0.6890955,315
0.7588364,315
1.0301462,315
0.90089819,315
1.0108639,315
0.37733525,315
0.31700064,315
0.75686533,315
0.78752016,315
0.51571972,315
0.99232891,315
0.95721269,315
0.85519441,315
0.76130917,315
0.7229032,315
0.88810328,315
0.85450767,315
0.88410039,315
0.6165405,315
0.74449636,315
0.59262025,315
0.91932276,315
0.79277464,315
0.67213272,315
0.96081168,315
0.78401566,315
0.99070412,315
0.79453897,315
0.94533701,315
0.91674525,315
0.56543541,315
0.87156309,315
0.7983833,315
0.76705207,315
1.0081357,315
0.90956781,315
0.88377168,315
0.93836224,315
0.81337353,315
0.89241062,315
0.87288335,315
0.95738247,315
0.73099282,315
1.0130214,315
0.91099298,315
0.83153462,315
0.79653078,315
0.62404885,315
0.94322216,315
0.6397708,315
0.83260692,315
0.80764546,315
0.17856113,315
0.87390453,315
0.86273693,315
0.71576437,315
0.76210161,315
0.73316477,315
0.78256395,315
0.83827575,315
0.7778096,315
0.49454076,315
0.81281558,315
0.91335425,315
0.89548355,315
0.43615802,315
0.77343474,315
0.89095239,315
0.90278108,315
0.81164917,315
1.0480605,315
0.18187065,315
0.80552685,315
0.77925817,315
1.0389709,315
0.42906435,315
0.50144302,315
0.94655532,315
0.27486453,315
0.71528335,315
0.88799425,315
0.86423924,315
0.97679459,315
0.96836268,315
0.18374123,315
0.53053895,315
1.0318365,315
1.0237754,315
0.64418008,315
0.91302004,315
0.40977338,315
0.76432177,315
0.88251266,315
0.52145386,315
0.84838905,315
0.80529477,315
0.48851008,315
0.75929887,315
0.89842554,315
0.91241875,315
0.93689481,315
0.92746008,315
0.84520503,315
0.69667489,315
0.28632119,315
0.56399435,315
0.90862114,315
0.63888681,315
0.43679357,315
0.7372931,315
1.0423388,315
0.99268037,315
0.5121846,315
0.90280777,315
0.46296629,315
0.63237963,315
0.93129936,315
0.40821976,315
0.65741108,315
0.93994271,315
0.90006407,315
0.51098148,315
0.78714239,315
0.96673016,315
0.55036342,315
0.41258101,315
0.39072771,315
0.71190892,315
0.95414728,315
0.29962765,315
0.73388714,315
0.89525626,315
0.92211955,315
0.99036178,315
0.87177063,315
0.71025001,315
0.89213089,315
0.84953516,315
0.6576064,315
0.86722384,315
0.87060423,315
1.0173783,315
0.44137677,315
0.92850906,315
0.80235579,315
0.62144945,315
0.28716302,315
0.94937727,315
0.7353429,315
0.67263639,315
0.51271776,315
0.87232363,315
0.45743193,315
0.89756882,315
0.74621371,315
0.89049174,315
0.96598236,315
0.39356408,315
1.0232437,315
0.79781599,315
0.61021778,315
0.51752,315
0.86880823,315
1.01218,315
0.70500894,315
0.9385775,315
0.9268655,315
0.92402415,315
0.93126302,315
0.93725671,315
0.72370219,315
0.90855053,315
0.8688926,315
0.51899725,315
0.77042118,315
0.76483083,315
0.77536882,315
0.8902591,315
0.9971584,315
0.55992907,315
1.0119463,315
0.82036554,315
0.82032897,315
0.98730316,315
0.90120135,315
0.8552462,315
0.68705893,315
0.85333578,315
0.97593168,315
0.91286205,315
0.86754267,315
0.66814041,315
0.78456116,315
0.5042734,315
0.6065853,315
0.77209271,315
0.86661204,315
0.77204544,315
0.88651751,315
0.89466327,315
0.75927491,315
0.9928273,315
0.4694534,315
0.74931227,315
0.33364672,315
0.69166724,315
0.59458113,315
0.90969274,315
0.83549853,315
0.96788131,315
0.68592413,315
0.78034438,315
0.91167197,315
0.47465617,315
0.80691027,315
0.28893375,315
0.90260488,315
0.9062457,315
0.78128327,315
0.97186814,315
0.89931775,315
0.74249335,315
0.96282483,315
0.84969091,315
0.91029516,315
0.96295394,315
0.54505975,315
0.96182472,315
0.79434648,315
0.94362793,315
0.90729448,315
0.84903207,315
0.84698169,315
0.8994415,315
0.88114079,315
0.94821275,315
0.96160577,315
0.88762211,315
0.81250143,315
0.90984985,315
0.58247598,315
0.50488424,315
0.77779276,315
0.81103784,315
0.90593335,315
0.74065049,315
0.54260667,315
0.91173901,315
0.63639531,315
0.89358801,315
0.74056408,315
0.85501394,315
0.88946465,315
0.93976174,315
0.82390945,315
0.55474171,315
0.81780446,315
0.53050244,315
0.81220163,315
0.27213907,315
0.58814004,315
0.52975291,315
0.93382048,315
0.59477031,315
1.0205291,315
0.73376969,315
0.88271006,315
0.81466138,315
1.0243105,315
0.95082939,315
0.88221877,315
0.89183291,315
0.81198333,315
1.0084764,315
0.81394795,315
0.84570917,315
0.5816884,315
0.45521611,315
0.63295896,315
0.35291039,315
0.83464746,315
0.23638176,315
0.97329879,315
0.86055181,315
0.84460528,315
0.88249815,315
0.82668431,315
0.93675501,315
0.61431472,315
0.96818083,315
0.6860258,315
0.65636486,315
0.7347924,315
0.74189933,315
0.48568815,315
0.75260536,315
0.34052623,315
0.83852919,315
0.93202683,315
0.67353756,315
0.96474237,315
0.88702977,315
0.92276921,315
0.72579939,315
0.55049058,315
0.8380702,315
0.12466612,315
0.73952973,315
0.84464083,315
0.40076542,315
0.9414499,315
0.94350627,315
0.36894508,315
0.99742436,315
0.74303996,315
0.54366996,315
0.92664093,315
0.92132721,315
0.53842109,315
0.60966505,315
0.18032218,315
0.73297072,315
0.92173513,315
0.96049951,315
0.6470196,315
0.89453257,315
0.79850867,315
0.71978021,315
0.8711733,315
0.54902057,315
0.9488469,315
0.90974522,315
0.94438046,315
0.63832449,315
0.87460517,315
1.0272301,315
0.53559577,315
0.75090716,315
0.75019621,315
0.92245422,315
0.90831925,315
0.50142415,315
0.93901316,315
0.87607082,315
0.92298742,315
0.8745442,315
0.983252,315
0.96519336,315
0.91574883,315
1.0165841,315
0.92455778,315
0.9240933,315
0.73506565,315
0.96357605,315
0.56710627,315
0.82332951,315
0.86176525,315
0.89609498,315
0.91640631,315
0.95366078,315
0.9872226,315
0.44676302,315
0.52069951,315
0.88133572,315
0.82135689,315
0.47328186,315
0.44449412,315
0.37105707,315
0.79397474,315
0.851894,315
0.96961963,315
0.48228382,315
0.56128838,315
0.37294294,315
0.82063767,315
0.94310868,315
0.92357738,315
0.83137569,315
0.87576142,315
0.9278723,315
0.58938352,315
0.95580805,315
0.99804843,315
0.68125221,315
0.88091341,315
0.92825657,315
0.90945155,315
0.66984674,315
0.89100102,315
0.92855067,315
0.68850623,315
0.45462521,315
0.92144427,315
0.80057792,315
0.33071648,315
0.84306788,315
0.56171061,315
0.88594966,315
0.99477944,315
0.91396378,315
0.85484798,315
0.9474609,315
0.74720262,315
0.53747865,315
0.62894299,315
0.85701299,315
0.95453762,315
0.93783738,315
0.78839938,315
0.64268733,315
0.70141073,315
0.98750045,315
0.82651867,315
0.84660648,315
0.8159793,315
0.76705791,315
0.84491197,315
0.43514311,315
0.84889857,315
0.54506886,315
0.79438028,315
0.37906924,315
0.42077137,315
0.67242658,315
0.82700884,315
0.92383221,315
0.84639048,315
0.61885961,315
0.73703194,315
0.76791096,315
0.80073434,315
0.94052023,315
0.96414329,315
0.77301189,315
0.86275527,315
0.57069739,315
0.62170639,315
0.95574042,315
1.0094208,315
0.24992276,315
0.92035798,315
0.77581816,315
0.91661049,315
1.0029946,315
0.85992815,315
0.96819866,315
0.74195973,315
0.74382657,315
0.73539008,315
0.91360429,315
0.78941752,315
0.95270799,315
0.90160754,315
