centerY,run
4.169386,328
11.474,328
3.8842073,328
9.1657018,328
4.3518069,328
5.7745703,328
9.9126351,328
7.8556818,328
6.3835648,328
9.295,328
7.0520833,328
5.81878,328
8.0393304,328
8.9265,328
6.6167683,328
8.7041544,328
3.056087,328
9.1243018,328
5.9636328,328
8.9886404,328
8.8160769,328
5.8343651,328
3.1909016,328
11.208814,328
9.275411,328
4.9438178,328
4.0784774,328
9.6352542,328
8.3941957,328
8.6573291,328
3.0841772,328
6.8734507,328
8.1772619,328
11.03376,328
8.7353095,328
4.5829128,328
7.3923438,328
7.81594,328
7.9230556,328
8.6017708,328
5.8570802,328
4.9450238,328
3.16382,328
10.297119,328
9.7481522,328
10.124802,328
6.8959653,328
9.0250926,328
9.4316473,328
9.8080856,328
10.974246,328
6.0216129,328
7.3452698,328
7.9165625,328
10.601491,328
7.9979167,328
4.6342788,328
9.5928817,328
10.61854,328
10.385386,328
4.5133537,328
8.1125,328
6.0162281,328
4.9343534,328
6.2825,328
3.0658913,328
8.2131604,328
11.102233,328
2.7874569,328
6.3284664,328
6.2913889,328
5.0730556,328
7.17046,328
5.3919366,328
7.5843103,328
8.1954297,328
4.1121983,328
4.122323,328
7.1158178,328
4.323703,328
7.9522414,328
5.3746721,328
7.9695,328
7.1397174,328
8.4425,328
4.957783,328
4.707,328
7.8312143,328
7.9575763,328
3.9591406,328
7.7456176,328
3.5796239,328
5.3603,328
10.035536,328
4.0737019,328
10.694795,328
6.0019348,328
8.4595354,328
9.73918,328
8.528248,328
4.7340741,328
3.2313696,328
8.4136905,328
10.232968,328
5.91558,328
4.1187605,328
9.6961916,328
5.357449,328
5.282729,328
7.9383333,328
7.04,328
10.884889,328
8.1755488,328
4.3951754,328
9.864119,328
10.492102,328
9.1134127,328
7.760406,328
5.9493182,328
6.3460069,328
6.4493,328
8.5692797,328
6.8703761,328
10.885417,328
9.7397266,328
3.98178,328
8.521413,328
5.9552232,328
8.4835169,328
5.39,328
5.1321875,328
5.9834677,328
8.37606,328
5.5648828,328
8.3499519,328
5.4364344,328
10.081055,328
7.8553058,328
4.9983759,328
3.3356304,328
2.6780217,328
3.7885294,328
5.2922967,328
9.4340138,328
5.6296429,328
5.3874537,328
10.131,328
8.0067308,328
9.9799016,328
5.0180263,328
5.3525,328
5.9642647,328
8.635,328
8.9494565,328
9.4144912,328
3.1923913,328
11.07222,328
8.6085784,328
10.837115,328
10.528833,328
4.795,328
4.3612179,328
7.8014823,328
10.763915,328
8.2297959,328
10.4225,328
10.738532,328
7.8564823,328
6.6837595,328
10.938859,328
5.789,328
4.494979,328
8.0872744,328
6.6746429,328
6.59626,328
7.0541505,328
7.3440714,328
7.2863851,328
7.6982965,328
10.205556,328
5.8965909,328
9.2527101,328
6.4302734,328
8.4495513,328
9.970562,328
9.2726163,328
5.6223901,328
7.223629,328
6.9919348,328
3.0535,328
9.2493182,328
10.816667,328
4.9666667,328
3.7097887,328
5.1919068,328
8.6398529,328
3.6115086,328
5.0728629,328
5.9010417,328
8.2861842,328
4.214375,328
5.61682,328
6.1526953,328
9.1965789,328
7.2815,328
5.0329508,328
10.43625,328
9.1087719,328
4.7738636,328
3.0351577,328
9.7116905,328
5.3505435,328
7.1438178,328
6.4420213,328
5.588313,328
10.058347,328
5.8229651,328
5.3958028,328
4.5833333,328
6.1394291,328
9.6577027,328
9.3507301,328
9.5046875,328
9.7755108,328
7.2852459,328
6.2393182,328
5.5064453,328
3.5565909,328
6.8068277,328
8.5963346,328
4.4369286,328
11.44131,328
6.2905085,328
9.416277,328
5.5914431,328
3.696126,328
6.6667248,328
11.140078,328
3.4304032,328
10.715027,328
5.8683036,328
10.787783,328
5.1029317,328
6.3566045,328
4.8269492,328
9.0279673,328
7.9617083,328
2.857381,328
9.1891398,328
8.9110338,328
5.5737153,328
5.6546875,328
4.1807432,328
8.5360764,328
5.3755263,328
5.599939,328
10.644318,328
6.3327917,328
5.991681,328
7.0263583,328
4.1024624,328
4.56214,328
5.9418609,328
3.7272761,328
4.4758333,328
3.4886328,328
7.5964837,328
6.8703148,328
2.9978901,328
5.5531853,328
7.8531173,328
7.1441393,328
8.0972222,328
5.4368885,328
7.3244466,328
8.069126,328
7.1246154,328
7.3429365,328
4.8293613,328
3.5433051,328
7.6867411,328
6.3924194,328
6.0565476,328
5.1529762,328
11.406214,328
8.4116327,328
8.4007,328
8.405,328
8.2442227,328
7.9023507,328
8.6994178,328
5.4187791,328
6.0094737,328
6.35514,328
9.3438063,328
6.9275,328
9.6906188,328
3.26,328
11.047266,328
5.9359426,328
8.8121186,328
2.9383015,328
5.8443584,328
10.304318,328
5.2260577,328
6.8596101,328
8.2076923,328
4.2577362,328
7.768881,328
6.0155,328
10.021149,328
4.524,328
5.8604204,328
8.8776471,328
6.9747137,328
6.2653148,328
2.836748,328
7.7415426,328
8.4491667,328
10.606686,328
8.2502391,328
6.2602559,328
4.7612931,328
4.8170149,328
2.7516176,328
7.6563235,328
7.6648984,328
8.5693284,328
9.6642213,328
3.4015385,328
8.9690441,328
8.1345902,328
4.9944231,328
5.6644745,328
4.5902083,328
9.1143919,328
3.6420185,328
3.9219583,328
5.910587,328
8.8231957,328
4.6855769,328
6.4022845,328
5.5669248,328
10.013632,328
5.4377913,328
8.8007534,328
7.5593443,328
7.7296569,328
6.9841129,328
9.352619,328
5.1259663,328
9.0218644,328
3.3378689,328
8.8057773,328
5.8206955,328
4.814246,328
7.5616057,328
5.3480952,328
5.4739348,328
7.9185714,328
9.2696318,328
7.138953,328
4.7204907,328
6.6908795,328
5.8910057,328
6.73838,328
8.6796008,328
6.7584328,328
8.7041667,328
5.7425813,328
7.881886,328
4.7333633,328
11.144883,328
4.8407971,328
6.2310769,328
8.7859574,328
5.188537,328
5.4814904,328
3.5431957,328
8.253136,328
10.66538,328
6.4413115,328
5.0064474,328
3.8752273,328
7.0086024,328
6.32125,328
9.7054439,328
5.3860714,328
5.5489844,328
9.550881,328
8.6,328
6.5418511,328
3.7418333,328
9.4508333,328
6.0851639,328
6.7509252,328
9.5375,328
3.5759167,328
10.59291,328
9.9220982,328
9.5535,328
7.8830328,328
10.2575,328
7.3314262,328
6.5393382,328
3.0964385,328
10.57625,328
7.6256481,328
7.5191667,328
10.830733,328
7.3637281,328
3.135,328
10.785266,328
4.4198846,328
3.4624219,328
6.9760915,328
5.3313333,328
7.0777846,328
8.7950641,328
7.0356579,328
8.9247222,328
10.70295,328
5.1567411,328
5.5669094,328
6.9652465,328
7.0516346,328
9.3667391,328
7.5777033,328
6.7467523,328
7.8743304,328
6.237416,328
10.801389,328
10.854336,328
10.149035,328
8.3783333,328
4.0286345,328
10.73987,328
6.877542,328
8.9987264,328
2.582185,328
4.4485833,328
6.5452311,328
10.750091,328
9.0765865,328
7.5232143,328
3.7754167,328
7.3673558,328
6.2361538,328
5.884229,328
9.3864431,328
6.2459375,328
9.24275,328
6.6900862,328
10.955465,328
8.8177941,328
7.6485648,328
4.8203571,328
4.3668981,328
5.4442699,328
8.5635924,328
6.9349359,328
3.5202619,328
10.341833,328
3.37722,328
10.293566,328
8.8758796,328
11.091034,328
3.8315945,328
7.8062712,328
10.988883,328
8.8307218,328
4.5595,328
6.2391667,328
5.8950397,328
10.905065,328
10.034804,328
9.0637054,328
9.8484375,328
6.4009815,328
6.7740126,328
9.2723246,328
7.1219608,328
10.521376,328
5.7775855,328
7.9545513,328
7.4682143,328
6.7092949,328
6.2038366,328
10.420352,328
6.6103125,328
6.9150954,328
9.5002273,328
6.7585547,328
8.3406148,328
10.828941,328
5.0376462,328
8.4635748,328
4.2234211,328
3.950375,328
7.9975,328
6.4308628,328
4.1782258,328
5.063624,328
8.35,328
5.668515,328
2.8897917,328
3.3118578,328
2.9627632,328
6.1126261,328
6.4927252,328
6.2899427,328
8.3884565,328
9.2066071,328
8.1872328,328
6.1402193,328
8.2115,328
5.3893889,328
9.0945673,328
10.991559,328
2.9669444,328
9.8440984,328
9.6156739,328
7.1439762,328
7.8751068,328
3.2026923,328
5.5863077,328
8.84345,328
4.6319444,328
8.4922037,328
8.3273291,328
10.666071,328
3.2768651,328
3.7670769,328
5.4961268,328
7.8766441,328
8.152402,328
5.7756818,328
9.0619737,328
4.3797481,328
10.705538,328
8.4777465,328
7.3874565,328
6.6167268,328
3.108034,328
9.8018462,328
5.9940678,328
7.955814,328
11.36724,328
10.860553,328
5.3252941,328
10.636389,328
5.2287931,328
9.7997396,328
4.09662,328
7.9587946,328
9.5891807,328
8.13285,328
6.6998034,328
5.5941016,328
7.1438744,328
3.6917166,328
8.7072154,328
11.389583,328
3.7488393,328
5.7659874,328
7.05474,328
9.3784244,328
10.846458,328
5.7014189,328
6.7086585,328
7.4727632,328
4.6258607,328
9.9019643,328
5.4384794,328
9.309247,328
3.9555476,328
9.0615698,328
4.5661364,328
9.0606416,328
10.047646,328
10.896239,328
8.8870413,328
9.3876456,328
7.5722059,328
6.1369355,328
3.3510714,328
4.6184434,328
6.2649074,328
8.7883559,328
9.5887698,328
3.925625,328
4.0535887,328
9.9514951,328
3.2077692,328
4.9012395,328
7.1970763,328
8.4086538,328
9.8750385,328
6.3034231,328
11.434907,328
10.503026,328
3.6471535,328
6.3054279,328
4.90402,328
5.4675376,328
7.0201389,328
3.7290447,328
7.4499537,328
9.7312069,328
5.3009188,328
5.612729,328
8.02065,328
9.6906818,328
3.7038158,328
4.6361916,328
6.1032447,328
11.031,328
3.1987403,328
7.394181,328
9.3845642,328
4.3778226,328
4.597455,328
9.1765226,328
7.344,328
9.9793116,328
5.0361667,328
10.777295,328
3.9715171,328
6.4100581,328
6.00138,328
7.9056193,328
5.7754365,328
10.603052,328
4.1151786,328
5.2410769,328
5.1415598,328
3.8152737,328
3.7268478,328
6.0613492,328
8.1009677,328
9.4563333,328
7.3632778,328
5.7684091,328
6.8878333,328
6.5942227,328
6.7006923,328
9.9233491,328
9.1175,328
4.1114831,328
4.71218,328
9.3040086,328
6.2479098,328
10.504752,328
4.6860887,328
7.3675407,328
7.6788953,328
6.1653151,328
9.8733871,328
5.9845874,328
7.8315417,328
4.4559016,328
10.880695,328
7.2736111,328
4.6185268,328
6.8025,328
8.5209259,328
7.8793182,328
5.2604915,328
7.7051887,328
10.840093,328
3.1593208,328
4.5652068,328
5.7452823,328
9.1043033,328
6.126859,328
10.390863,328
9.1394466,328
9.0595168,328
4.3872321,328
5.7475,328
8.6331356,328
5.8825407,328
6.903528,328
3.3064098,328
5.4482207,328
10.569788,328
9.606587,328
4.4383451,328
7.4975,328
3.8070833,328
6.3956295,328
6.6064837,328
7.6431311,328
9.8092982,328
3.083,328
6.5610849,328
9.664213,328
9.9440873,328
6.9334048,328
5.1912143,328
7.1126415,328
4.81822,328
11.465169,328
8.7361607,328
6.6385853,328
7.6361697,328
9.9542949,328
3.7843367,328
10.23131,328
11.418446,328
9.7670361,328
7.3891981,328
4.9225,328
8.4114643,328
6.3785526,328
6.0657524,328
8.1063362,328
7.0518972,328
4.9289453,328
3.5238008,328
8.7331466,328
5.4668932,328
5.3335078,328
7.8757609,328
6.0377475,328
6.8897632,328
8.4807381,328
5.7296622,328
5.5038441,328
4.7599554,328
9.7113596,328
5.4393018,328
8.9549603,328
6.1840929,328
6.5277016,328
5.255,328
9.9785714,328
3.1921154,328
10.69985,328
5.8925403,328
8.5568307,328
5.2255935,328
5.3967308,328
7.3543224,328
7.8050969,328
5.1616518,328
5.4207195,328
7.5254808,328
6.0083784,328
7.0214189,328
4.2144328,328
10.593668,328
5.1937712,328
6.7705,328
4.0286111,328
5.6552559,328
11.335093,328
5.9839599,328
3.2306193,328
4.0965678,328
9.8715756,328
3.78334,328
7.4333482,328
7.9284774,328
7.583125,328
8.9608051,328
5.0870769,328
5.1229839,328
8.8965094,328
7.8323598,328
6.1862912,328
4.3166361,328
5.0435,328
11.006425,328
4.0659043,328
7.8268697,328
6.1384583,328
5.8778153,328
10.532962,328
8.925,328
9.3875,328
4.2606667,328
3.676122,328
8.8387705,328
3.3,328
10.343855,328
7.9318496,328
8.8820769,328
11.115589,328
8.14825,328
9.6434914,328
4.2371154,328
7.6816667,328
5.8894355,328
5.8143148,328
10.18578,328
11.141935,328
6.5787174,328
10.563113,328
7.4415991,328
10.550833,328
9.6947093,328
9.1941667,328
5.6083077,328
5.9976304,328
4.8660897,328
5.0929505,328
8.3879661,328
6.8625741,328
6.8182658,328
6.7708028,328
8.1743182,328
8.0963235,328
5.7408835,328
7.2374187,328
5.759902,328
10.998715,328
4.8978731,328
4.7696101,328
5.309,328
6.144126,328
6.5725,328
6.7046849,328
5.4019094,328
10.04961,328
8.1961555,328
7.8810849,328
6.8137281,328
10.6733,328
5.366,328
9.1119144,328
7.76622,328
9.9773598,328
7.7218878,328
9.1993478,328
7.5474194,328
4.5498944,328
3.992455,328
5.8845492,328
7.2222938,328
5.5866949,328
8.3889103,328
5.3504688,328
8.3289228,328
9.4022248,328
8.5173762,328
9.23626,328
7.2120098,328
6.9487617,328
10.819722,328
9.3225,328
3.0445,328
5.3325407,328
6.327619,328
4.0238559,328
6.5770489,328
5.4594048,328
10.226646,328
7.8764873,328
7.7719783,328
9.0202068,328
8.4116589,328
3.400375,328
10.913302,328
8.95875,328
5.0213346,328
5.4904259,328
3.4220794,328
8.116,328
10.43183,328
6.2933879,328
7.5210143,328
9.7625,328
9.4570833,328
10.271355,328
4.8114109,328
8.1041807,328
5.3356707,328
10.649254,328
10.911478,328
5.2212981,328
5.6660496,328
10.642009,328
4.7453279,328
7.7939783,328
9.5503571,328
7.9386658,328
7.6140862,328
6.2897807,328
6.0963158,328
10.047065,328
7.631,328
4.7528782,328
10.46375,328
4.6192067,328
9.2111585,328
5.4522701,328
7.7825,328
8.0508178,328
10.250449,328
4.45,328
6.3827752,328
6.6042308,328
9.4642308,328
6.9950743,328
9.2384843,328
8.39058,328
4.6741406,328
4.6551522,328
8.7190625,328
10.45638,328
7.73058,328
9.161087,328
5.6814262,328
7.880597,328
5.0092969,328
10.888854,328
6.8600904,328
8.8358019,328
3.2447868,328
10.100124,328
4.8630515,328
7.8208486,328
6.7375,328
5.3398246,328
3.63,328
5.9207743,328
8.1646053,328
6.7212946,328
3.6029661,328
8.7326376,328
6.7516797,328
6.3603571,328
8.1412222,328
2.9354208,328
3.8363739,328
2.7832292,328
7.1262019,328
8.96434,328
7.0897619,328
10.203509,328
6.28342,328
8.8078913,328
5.510061,328
8.8654762,328
5.6217857,328
8.0579583,328
9.8043807,328
4.8602869,328
7.1504741,328
10.538,328
8.5773696,328
4.8864928,328
3.0738433,328
9.3683333,328
3.8038393,328
11.16886,328
5.4611036,328
6.24875,328
9.7443349,328
4.3332787,328
10.052133,328
2.9913889,328
3.4461194,328
4.9246359,328
8.3769783,328
9.16806,328
3.5157328,328
6.6364458,328
10.621875,328
4.9509649,328
4.7476786,328
7.174881,328
8.1387437,328
3.7892857,328
9.0973031,328
6.1284259,328
9.400752,328
2.9341102,328
4.60262,328
10.203986,328
9.4906818,328
5.1516034,328
8.5775,328
7.55898,328
8.4702594,328
8.4889729,328
7.825787,328
5.2540493,328
7.4213333,328
8.9505412,328
4.6022059,328
7.5347566,328
3.665018,328
9.50466,328
9.2188636,328
7.3735,328
3.5229676,328
7.1110849,328
6.0757114,328
4.7353866,328
11.395947,328
6.4099812,328
9.4195,328
