kurtosisLongitudinal,run
-1.0533603,342
-0.27623493,342
0.17974173,342
-1.1638059,342
-0.2946171,342
-0.48272066,342
-1.3050614,342
-1.127017,342
-0.99324564,342
0.54144806,342
-0.087675903,342
0.080054597,342
-0.99077496,342
-0.40687553,342
-0.72030921,342
-1.1042188,342
-0.93312716,342
0.92958311,342
0.026964408,342
0.41316828,342
-1.1552283,342
-1.1967111,342
-0.95112681,342
-0.070328667,342
-1.1177348,342
-0.89793095,342
-1.117326,342
-0.86752519,342
-1.3814312,342
-0.84355167,342
-0.030518172,342
-0.78672976,342
-0.49284024,342
0.61046202,342
-0.48400839,342
0.82862322,342
0.26289368,342
-1.0147672,342
-1.2285967,342
-1.1565224,342
-1.2859675,342
-0.89861638,342
-1.378257,342
-0.4537899,342
0.17581109,342
-1.3691793,342
0.14831662,342
-0.80730903,342
-0.96765529,342
-0.71201197,342
-1.2693317,342
-0.14541625,342
-0.87477251,342
-0.72746835,342
0.6138566,342
1.3014326,342
-0.1345644,342
-1.0104653,342
-0.78503311,342
0.075436525,342
-0.63443503,342
-0.091954334,342
0.21980647,342
-1.2385734,342
-0.55942725,342
-1.1823369,342
2.0905441,342
0.12383254,342
1.0527441,342
-1.1185931,342
-0.54007839,342
-0.81296957,342
-0.19011114,342
-0.016762593,342
-0.10271075,342
-1.1212674,342
-1.1314278,342
0.042415618,342
-0.48954507,342
-0.57858336,342
-1.1857842,342
-0.74238886,342
-0.87363589,342
0.13014609,342
0.27426174,342
-0.40333368,342
-0.0066145478,342
-0.43231524,342
-1.6383651,342
-1.093488,342
2.3700399,342
-1.2655198,342
-0.31763032,342
2.029077,342
-0.93275035,342
-1.1551796,342
-0.91115867,342
0.1834946,342
-1.3431828,342
-1.0133137,342
-1.0735723,342
-0.87313885,342
-0.73612081,342
0.22654229,342
-0.29919542,342
-0.14533302,342
0.45172531,342
-0.83745876,342
-1.0216199,342
0.1483833,342
-0.91974132,342
-0.70236056,342
-0.46301498,342
-0.66790251,342
-0.4150529,342
-0.88315404,342
-0.67215055,342
-0.86229229,342
-0.94119274,342
-0.52910025,342
0.16771226,342
-0.61076779,342
2.2390656,342
-1.4256987,342
-0.91936348,342
-0.085343181,342
0.18073041,342
0.37205029,342
0.024403428,342
0.095157439,342
-1.0032956,342
0.31829449,342
-0.92606139,342
-0.53340716,342
-0.021934842,342
-1.0848935,342
-1.1781782,342
0.57517705,342
-1.041929,342
0.13447155,342
-0.8691562,342
0.17027553,342
-0.60121219,342
0.036897489,342
-1.0458173,342
0.47168746,342
-0.35938696,342
0.92509975,342
0.33616008,342
-0.70579888,342
-0.74757139,342
-0.63151154,342
-0.70963046,342
-0.67945489,342
-0.39476014,342
-0.4675654,342
-0.22182291,342
-0.82809896,342
-0.6300198,342
-1.1744502,342
-0.13670213,342
-0.97399121,342
-1.1839816,342
-1.2998487,342
-1.4038844,342
0.0077186947,342
0.79824132,342
-1.050518,342
-0.57757635,342
0.9608044,342
-1.0867623,342
-0.64437761,342
-0.15749582,342
0.52877094,342
-1.2608663,342
-0.60889612,342
-0.81312398,342
-1.3972892,342
-0.56272395,342
6.2175781,342
-1.1498621,342
-1.0782507,342
0.18383392,342
-0.66590807,342
-0.94458102,342
-0.16286385,342
-1.4647599,342
-1.1742946,342
0.2367865,342
-1.0254557,342
-0.98040081,342
-0.47188773,342
-0.3842339,342
-1.4275968,342
-0.86056763,342
-0.28757248,342
-1.269121,342
-0.69556781,342
-0.97064097,342
-0.45288038,342
1.2798605,342
-0.23601354,342
-1.2324603,342
-0.32969376,342
-0.59315789,342
-0.81469907,342
-0.65298595,342
-0.4921596,342
-0.27725753,342
-0.99092704,342
-1.1413132,342
-0.95981707,342
-0.90413695,342
-0.77542834,342
0.27184082,342
-0.73450761,342
-0.69545277,342
-1.0326275,342
-0.54242471,342
-0.83923458,342
0.19406147,342
-0.0068972019,342
0.39065754,342
-0.26520914,342
0.63503104,342
-1.3933423,342
-0.4070812,342
-0.4055468,342
-0.89090873,342
-1.5512152,342
-1.5252483,342
0.59054013,342
-0.61004638,342
0.65584667,342
-1.2121013,342
-0.20608625,342
-0.43719956,342
-0.56176748,342
-1.3646037,342
-0.26526206,342
-0.97848415,342
-1.0740653,342
-0.92019063,342
-0.3936479,342
-1.1549205,342
0.66943952,342
-1.2531553,342
-1.0319162,342
0.48020678,342
-0.46150729,342
0.12600235,342
-0.095746698,342
-0.7772718,342
-1.0391863,342
0.48867341,342
-0.85361963,342
-0.72052131,342
-1.0383246,342
-0.85102666,342
-1.0916802,342
-0.7397362,342
-0.11113373,342
-1.0135278,342
-1.1498522,342
0.009339081,342
0.1922595,342
-0.72470777,342
-0.8139195,342
-0.58419291,342
-0.82087823,342
-1.1834905,342
-0.51396947,342
-0.83672118,342
-0.48425672,342
-1.3078713,342
1.9168919,342
-1.4371426,342
-0.63293841,342
-0.64795199,342
-0.90456543,342
0.27214837,342
-1.2301593,342
-1.1270712,342
-1.0539566,342
-0.27545242,342
-0.99410714,342
-0.75479508,342
-0.66775356,342
-0.17477975,342
-0.98070482,342
-0.94411207,342
-0.34993412,342
-0.58151002,342
0.10814184,342
-0.21508875,342
-0.52337356,342
0.23928543,342
-1.2493726,342
-1.105538,342
0.1942873,342
-0.18754359,342
1.9675081,342
-0.78535934,342
-0.86648741,342
-0.69777827,342
-1.2412882,342
-0.71369777,342
0.18191247,342
-0.28925038,342
-0.24233381,342
-0.88784393,342
-0.66464827,342
-0.88242281,342
-0.93724703,342
-0.77321957,342
-0.081512766,342
1.8478286,342
0.85350811,342
-0.70025018,342
-1.2177168,342
-1.3778791,342
-0.79158652,342
-0.70281856,342
-1.0936897,342
-0.95568135,342
-1.1173105,342
-0.73939407,342
-0.81814253,342
-0.73455519,342
0.58198031,342
0.23723735,342
0.88713886,342
-1.5446542,342
-0.68780545,342
-0.91616104,342
0.016199204,342
-1.1953763,342
0.015836836,342
-0.12742532,342
0.0035583226,342
-0.64555016,342
-1.211968,342
-1.4668637,342
-0.76910984,342
-0.24194049,342
-0.87942222,342
-0.28873095,342
-0.5110335,342
-0.2011132,342
-0.63135756,342
-0.076261619,342
0.55533074,342
0.35293372,342
-0.65825399,342
-0.10136191,342
0.25177413,342
0.037406931,342
-0.72212524,342
-0.96958725,342
-0.42694885,342
-0.72233624,342
-0.52482016,342
-0.011851852,342
-0.0040390597,342
3.6613993,342
0.27616515,342
-1.3433751,342
-0.17321836,342
-0.55249514,342
-0.96013843,342
-0.95888478,342
-0.11629262,342
-1.601073,342
0.31193755,342
-1.5215576,342
-1.1809241,342
-0.99009819,342
-0.99391435,342
-0.085694371,342
-0.82013184,342
-0.29270972,342
-0.74470478,342
-0.20129309,342
-0.3383483,342
-0.28201031,342
-0.97673334,342
-0.28129764,342
-1.2896923,342
-1.1017673,342
-1.4096149,342
-0.74188231,342
-0.39596684,342
-0.09596574,342
-1.2769278,342
-0.42223959,342
-0.5835802,342
-0.87325691,342
-0.50253898,342
-0.58930009,342
-1.2846661,342
-0.25186145,342
0.5571426,342
-0.90107157,342
-0.52634454,342
-0.1387589,342
-0.37832153,342
-0.56965804,342
-1.0353359,342
-0.87344028,342
-0.32221513,342
1.2062987,342
-0.96021802,342
-0.44313582,342
-1.011387,342
0.2116146,342
0.61589196,342
-0.46768537,342
-0.29954803,342
-1.7902073,342
-0.81406988,342
-1.3655674,342
-1.3443445,342
0.6551177,342
-0.72187639,342
-0.32805394,342
1.7292938,342
-0.45414781,342
-0.68945557,342
-0.31505642,342
-0.39123229,342
-0.91326896,342
-0.93590617,342
-0.88111858,342
-0.70073561,342
-1.0347009,342
-0.8067893,342
-0.96148393,342
-0.19748365,342
-0.21679254,342
0.42445238,342
-1.5986823,342
3.0215645,342
-0.25679997,342
-0.67854619,342
0.61173424,342
-0.35499095,342
-1.0359123,342
-0.65792548,342
-1.3435284,342
-1.055948,342
-1.0659717,342
-1.0324392,342
-0.098766884,342
-0.72962238,342
-0.40403265,342
-1.3623283,342
0.092392073,342
-0.16962582,342
-1.2389391,342
-0.36285103,342
-0.89375267,342
0.91653589,342
-0.14220199,342
-0.38566457,342
-0.28299819,342
-0.71805759,342
-0.40303798,342
0.24106834,342
-0.94954507,342
0.89215001,342
-1.0734207,342
-0.4942605,342
-1.233452,342
0.77189232,342
-0.87908131,342
-1.2992979,342
-0.69114045,342
0.015640382,342
-0.65213486,342
-0.81173436,342
-1.001462,342
-0.89132526,342
-1.3789054,342
-0.61754006,342
-0.029910064,342
0.27945623,342
0.53585574,342
-0.77620873,342
-0.7304548,342
-0.93505016,342
0.41839149,342
-0.43842454,342
-0.7081453,342
-1.1240926,342
-0.9945398,342
-0.33455987,342
0.51770391,342
-0.15511649,342
0.42822981,342
2.4410609,342
-0.30320837,342
-0.94388235,342
0.18049597,342
-0.29431576,342
0.52353632,342
-1.0421941,342
-0.81772603,342
1.8225025,342
-0.31171443,342
-1.3349209,342
-0.10918257,342
-0.76554747,342
-0.065070482,342
-0.29778696,342
-0.49788753,342
-1.6875985,342
0.063154564,342
-1.1856719,342
-0.52240824,342
-0.23061072,342
-0.95203847,342
-0.78411027,342
-0.19552408,342
-0.94475406,342
-1.0542668,342
0.064734007,342
-0.042327081,342
-0.93967555,342
-0.7654065,342
-0.93432894,342
-1.3998424,342
-1.2489022,342
-0.16825153,342
-1.3880313,342
-0.36252152,342
-0.19240292,342
-1.3080723,342
-0.40714785,342
-0.59955986,342
0.15785497,342
-0.3903651,342
-0.9732519,342
-0.79177709,342
0.024938057,342
-0.9917526,342
0.52656443,342
-0.72073728,342
1.9068307,342
-0.80244442,342
-0.91617315,342
-0.83984963,342
-1.4788804,342
0.11352448,342
-0.42853897,342
-0.72041999,342
-0.91301538,342
0.42994452,342
-0.97286181,342
-1.218793,342
-0.53135451,342
-0.42308577,342
-1.249555,342
-0.26643782,342
2.0025981,342
-1.0096145,342
-1.1933781,342
-1.241572,342
-0.67520232,342
0.28669184,342
-0.63733591,342
-0.79549474,342
-0.9490773,342
-1.1610481,342
-0.23528912,342
-0.18125053,342
-0.88443384,342
1.4199548,342
0.40940983,342
-0.7226141,342
-0.97861666,342
-0.42280318,342
-1.2580351,342
-0.88052765,342
-0.75912737,342
-1.0580804,342
-1.3127274,342
-1.2874787,342
-0.41257906,342
-0.42522983,342
-0.21339071,342
0.48732177,342
-0.60150713,342
0.97723841,342
1.0034275,342
-0.95489541,342
-0.57887055,342
1.4007503,342
-0.67401175,342
-0.094288802,342
-0.75616316,342
-1.5309395,342
-0.81447804,342
-1.0646269,342
-0.56251452,342
-1.098749,342
-0.8426863,342
-0.56576777,342
-1.3271678,342
-1.0027195,342
0.19550809,342
-0.90212646,342
-1.2887243,342
-1.1576995,342
-1.0520455,342
-0.50360871,342
-0.3727573,342
-0.00024904762,342
-1.0968534,342
-1.489209,342
-1.132907,342
-0.94271518,342
0.21817518,342
0.78201636,342
0.53271516,342
0.23333667,342
-1.2812479,342
-1.0585226,342
-0.12581748,342
-1.0898205,342
0.73710136,342
-0.87587057,342
-1.5444233,342
1.2242464,342
-1.1409309,342
0.16145457,342
-1.128027,342
-1.0530174,342
-1.0511622,342
-1.3164271,342
-1.3503795,342
-0.5182416,342
0.13763713,342
-0.84946922,342
-1.3609083,342
-1.1566424,342
-0.94915434,342
-0.9607309,342
-0.99548367,342
-1.2143369,342
-0.033497511,342
0.91786765,342
4.360035,342
-0.19038793,342
-0.050733417,342
-0.12789382,342
-1.0329754,342
-0.84255042,342
-0.89553693,342
0.25242426,342
-0.71529728,342
-0.0078926661,342
-1.0441684,342
-1.100693,342
-0.91079237,342
-1.0623469,342
-0.14970866,342
-0.3521123,342
-0.010507673,342
-0.46078346,342
-0.33584316,342
0.078806495,342
0.10896602,342
-0.77363191,342
-0.95059579,342
-0.99661815,342
-0.57275604,342
0.0061108999,342
-1.0669154,342
-1.3426,342
-1.02272,342
-0.6997124,342
0.10921483,342
-0.85279659,342
-0.26940402,342
-0.087832143,342
3.2228127,342
-0.85580554,342
-0.87313223,342
0.36588468,342
-1.309838,342
-1.2196391,342
-1.3174169,342
-0.88840681,342
-1.1557382,342
-0.60517464,342
-0.34655488,342
-0.53953232,342
-0.30277874,342
-0.51848051,342
1.8786253,342
-0.80466235,342
-1.061681,342
-0.52732023,342
-0.58105748,342
-0.41380999,342
-0.99673019,342
-1.1703775,342
-0.16226539,342
-0.81058058,342
1.0018343,342
-0.92737647,342
-0.98980158,342
-0.80568297,342
-1.0748809,342
1.3788073,342
0.330775,342
-0.17482246,342
-0.83535264,342
-0.70915872,342
-1.1701587,342
1.7540809,342
0.10928934,342
-0.67162655,342
-0.072551278,342
-0.058174926,342
-0.28232297,342
-0.35103471,342
-0.24719499,342
-0.39491247,342
-0.53351588,342
-0.95047586,342
-1.097118,342
0.27137379,342
-1.1729812,342
-0.40581689,342
-0.62200466,342
-0.42058096,342
-1.0734258,342
-1.4738733,342
0.31665532,342
-0.96557177,342
-1.2739563,342
0.3881145,342
1.3346423,342
-1.2692269,342
-0.8342893,342
-1.1018497,342
-0.21197911,342
-0.80029914,342
0.02468765,342
-0.57772661,342
0.12899127,342
-1.4738746,342
-1.161527,342
-1.4268146,342
-1.0467005,342
-0.055712123,342
-0.41907204,342
0.2006992,342
-1.2125455,342
-1.4526348,342
-0.75974247,342
-0.35518121,342
0.49287862,342
-0.70457955,342
-0.68029965,342
-1.0515383,342
-0.19810906,342
-0.68816616,342
-1.491841,342
0.15082755,342
1.6597487,342
-0.72147161,342
-1.0238687,342
-1.3962475,342
1.5146633,342
-0.090647988,342
-0.52562599,342
-0.9059016,342
-0.89058127,342
-1.118237,342
-0.98380337,342
-0.81350673,342
0.11979912,342
-0.12457725,342
-0.074381613,342
-0.98610605,342
-0.22594556,342
-1.1775003,342
0.85580294,342
-0.55254308,342
-0.49230235,342
-0.6035489,342
-0.78467202,342
-0.43576663,342
-0.90370156,342
-0.1709683,342
-0.22958603,342
-0.36100745,342
-0.063647363,342
-0.73062681,342
1.6004677,342
-1.1656821,342
0.13054192,342
0.17861877,342
-0.53392907,342
0.02715886,342
-0.67126843,342
0.13722667,342
-1.4482632,342
-0.3222732,342
-0.18035473,342
-1.1098447,342
-0.9360073,342
-1.3135244,342
-0.9902376,342
-0.48113393,342
0.74256321,342
-1.3325483,342
-0.83543035,342
-1.0277104,342
-1.2009164,342
-0.87717125,342
-0.051294954,342
0.4819279,342
-0.80390814,342
-0.53050133,342
-0.24707074,342
0.30241074,342
0.5690772,342
-0.68431579,342
-0.20170637,342
-0.39663156,342
0.90976835,342
-0.68193161,342
-0.2858106,342
1.082552,342
-0.69371258,342
-1.1153481,342
-0.52851287,342
-0.33091186,342
-0.63273056,342
-1.0643704,342
0.93793163,342
-1.4556139,342
-0.44134085,342
-0.022516965,342
0.18817939,342
0.1098317,342
-0.091125528,342
-0.015522692,342
-0.74040819,342
-0.59435243,342
-0.8668697,342
-0.017733621,342
-1.3629027,342
-0.20429985,342
0.16472881,342
-1.1051047,342
0.47096178,342
0.21265267,342
-0.76458198,342
-0.41139388,342
0.059646162,342
-0.8188193,342
-0.81770292,342
-0.28687589,342
-1.3145795,342
-0.6539903,342
0.13229836,342
-0.90475034,342
0.1285433,342
-0.71165384,342
-1.330137,342
0.49261108,342
-0.93022868,342
-1.0886087,342
0.35031833,342
-0.12897126,342
-1.2217924,342
-0.63285708,342
-0.92446296,342
0.31286631,342
1.2633315,342
-0.55249054,342
-0.52525603,342
0.99856941,342
-1.0065304,342
-1.099678,342
0.37876658,342
0.53687769,342
-0.11629468,342
-0.25393584,342
-0.76133281,342
-1.2315988,342
-0.37800112,342
-0.83029019,342
0.82165897,342
-0.17489359,342
0.099973317,342
-1.1552507,342
-1.2060836,342
-0.66517665,342
-0.6994358,342
1.824057,342
-0.045475491,342
-0.31355745,342
-0.13252493,342
-0.35224848,342
-1.0241428,342
-1.3510317,342
-1.2025459,342
-0.699642,342
-0.47923923,342
-0.40014286,342
-1.5,342
-1.1795039,342
-1.1756387,342
-0.99143679,342
-1.2566646,342
-0.91773668,342
0.52564525,342
-0.60952118,342
-1.3562849,342
-0.98150875,342
-0.5220202,342
-1.1553571,342
1.7913226,342
-0.77793506,342
0.019676279,342
-1.275743,342
-0.71449053,342
-0.30184437,342
0.27344501,342
-0.67941161,342
-0.26232359,342
-0.76505191,342
0.84577627,342
-1.0173774,342
-0.01002944,342
-1.0480302,342
-0.57062467,342
1.0964788,342
-1.5,342
-0.2893242,342
-1.0509789,342
0.64013447,342
-0.40500327,342
-0.21044826,342
-0.26935951,342
-1.4568624,342
-1.2941864,342
-0.1116935,342
0.50600845,342
-0.80176364,342
-1.1416793,342
-1.0521363,342
0.37204013,342
-0.29693581,342
-0.66954139,342
-1.0577298,342
2.2082781,342
-1.3171292,342
-0.76668473,342
-0.84716399,342
-1.0866334,342
-0.063466665,342
-1.0145761,342
3.8574061,342
-1.3295697,342
-0.84563918,342
-1.2540103,342
-0.84866463,342
0.44999987,342
-1.1968711,342
-0.69429845,342
-0.052622793,342
-0.40619995,342
-0.4821981,342
-0.28505663,342
-0.51193612,342
-1.0871787,342
0.71934312,342
-0.096098158,342
-0.95198055,342
-0.99636105,342
-1.2494943,342
1.3754506,342
-0.44582991,342
-1.2997538,342
-0.88964836,342
-0.71037351,342
-0.65653854,342
-0.59317655,342
-0.42898704,342
-0.84775481,342
-1.063484,342
-0.4794099,342
-0.57512103,342
1.9076318,342
-0.52560525,342
-0.84140089,342
0.42812332,342
-0.87913816,342
-0.094382931,342
-0.74032754,342
-1.3906575,342
-0.65351253,342
-0.87970394,342
-0.98772908,342
-1.1872477,342
-0.77708966,342
-0.8791245,342
-1.0516637,342
-0.51844412,342
-0.60071466,342
-0.57195105,342
0.093269987,342
-0.36084818,342
-0.16212937,342
-0.65363965,342
-0.74661093,342
-0.95999195,342
-0.31815388,342
0.24783008,342
-0.48225782,342
-0.59608488,342
-0.34931638,342
-0.63532996,342
-0.71326833,342
0.076802318,342
-1.0715398,342
-0.64327706,342
-1.0861989,342
-0.7905965,342
-0.49608836,342
-1.051774,342
-0.77787986,342
-1.403045,342
-1.0462968,342
-0.9954487,342
-1.2827654,342
-0.77454477,342
0.2890435,342
0.24365987,342
2.4736102,342
-0.36896068,342
-0.70929285,342
-0.89269606,342
-0.67207472,342
-0.60741292,342
-0.025409348,342
-0.93870994,342
-1.2831448,342
-0.16910558,342
0.43029528,342
0.6092454,342
-0.61455283,342
-0.96979707,342
-0.7085371,342
-0.21984581,342
-1.0101015,342
-1.4068278,342
-0.60252875,342
-0.36888685,342
-0.68993636,342
-1.0392397,342
-1.3294301,342
-0.69726995,342
-0.78335285,342
-0.94800487,342
0.081991537,342
-0.80776124,342
0.14976582,342
-1.5861933,342
1.336177,342
0.058398842,342
-1.077299,342
-0.72765482,342
-0.17292014,342
0.82129052,342
-0.8528312,342
-1.1599247,342
-1.1851541,342
-0.70779153,342
-0.14691637,342
-0.54447907,342
0.22029946,342
-0.36940779,342
-1.2609166,342
0.3669775,342
-0.25289607,342
-0.18292436,342
-1.0525217,342
-1.0793213,342
-0.0087361599,342
-0.27007934,342
-1.0204057,342
-1.4659265,342
-0.18370696,342
-0.70804996,342
0.23983681,342
-0.29671506,342
-0.61600737,342
-1.5250373,342
-1.083765,342
-1.0354384,342
-1.1592656,342
-0.7607742,342
0.76862949,342
-1.5119614,342
-1.343055,342
-0.60481273,342
1.5787133,342
1.3020333,342
-1.9635837,342
-0.2559854,342
0.17763248,342
-0.40014552,342
-0.13657449,342
-1.1340336,342
-0.010980597,342
-1.0017375,342
-0.1234929,342
-0.66424398,342
-0.79747886,342
0.52757649,342
-1.7126295,342
-1.3806096,342
-1.3132247,342
-1.2162867,342
-0.97358658,342
-1.2326287,342
-0.56588433,342
-1.2407031,342
-0.29953181,342
-0.1499765,342
-0.71733144,342
-1.1547541,342
0.1455522,342
-1.2757208,342
-0.91932817,342
-1.2802452,342
0.15954398,342
0.47675411,342
-0.067511437,342
-0.73269524,342
-0.68571926,342
-0.18069603,342
-1.5058354,342
-0.64360715,342
-1.4431362,342
-1.4780149,342
0.27733861,342
1.7101898,342
-1.3252996,342
-0.89064561,342
-1.0077135,342
-1.3047239,342
-1.0215331,342
-0.96664243,342
-0.57739995,342
-0.85947178,342
-0.77834158,342
-0.047602155,342
-0.81950949,342
-0.64754462,342
-0.84553849,342
-0.018602235,342
-0.24262178,342
-1.056712,342
-0.14704011,342
-0.84325006,342
-0.78308894,342
0.29534928,342
0.040315987,342
-1.0724993,342
-1.3089873,342
-0.89445258,342
-1.2596196,342
-0.46793942,342
-1.0063448,342
-1.0682974,342
-0.10266126,342
0.86862754,342
-1.5138945,342
-0.84319036,342
0.5639318,342
-0.62957913,342
-0.90991245,342
-1.1115425,342
-1.033342,342
-1.2577771,342
-0.84031725,342
-1.1398622,342
0.44668303,342
-1.0059767,342
-1.0146716,342
0.29152108,342
-0.70690253,342
0.74739941,342
-0.7598721,342
-1.0274058,342
-1.1847596,342
-0.080118697,342
-1.2127278,342
-1.1595797,342
-0.46123125,342
-0.75005696,342
0.88314711,342
0.19171734,342
-0.99784673,342
-0.18368843,342
-0.46035808,342
-1.0908968,342
-1.3106538,342
-1.1744326,342
-0.93528884,342
-0.44827041,342
-1.3203211,342
-1.1727765,342
1.0813383,342
-0.059273546,342
-1.156083,342
1.4028763,342
-0.73385331,342
-1.313449,342
-0.11967489,342
-0.93167311,342
1.1998733,342
-0.39982611,342
-0.63776625,342
-0.86675413,342
0.65975111,342
-0.9288527,342
-0.57089762,342
-0.99575359,342
-1.2767361,342
-0.54955683,342
-1.1299692,342
-1.5347489,342
-0.023940165,342
-1.1054712,342
-0.6592647,342
-0.028663071,342
1.8304064,342
-1.2075139,342
-0.3225705,342
-0.67507956,342
-0.64196781,342
-1.0270422,342
-1.5266868,342
-1.1085438,342
-0.72134702,342
0.80929941,342
-0.64411938,342
-0.80028569,342
-0.81418467,342
-0.91935585,342
-0.38699394,342
0.061401242,342
-1.0492247,342
0.06978698,342
-0.4012199,342
-1.5629196,342
0.62859158,342
0.79131416,342
-0.083955872,342
-0.8514541,342
-0.21685972,342
0.87374614,342
-1.1960676,342
-1.3604756,342
-1.2522353,342
-1.0426737,342
-0.29640457,342
-0.78900826,342
-0.89541272,342
0.30095313,342
-1.0278476,342
0.54947154,342
-0.99981821,342
-1.3635019,342
0.61022493,342
