width,run
4.1601338,315
4.7137641,315
4.1456861,315
4.0430054,315
4.988555,315
5.087613,315
1.7956205,315
5.4402078,315
6.0042259,315
4.3902168,315
4.3680399,315
3.4225153,315
2.7080816,315
3.9337065,315
2.440224,315
4.7198161,315
5.6752597,315
4.1486097,315
5.3772883,315
4.7398513,315
4.3923351,315
4.5270562,315
6.3114892,315
4.9714675,315
5.2090447,315
5.1378566,315
4.230829,315
4.1496091,315
1.8268097,315
5.0093205,315
4.082536,315
4.3785915,315
3.47413,315
2.6633347,315
6.2524076,315
3.3406687,315
1.4006659,315
4.9160138,315
3.8395508,315
4.6301577,315
6.0843519,315
5.8241258,315
5.6605461,315
4.2039948,315
5.6229328,315
5.505691,315
2.6340395,315
4.6096575,315
3.0269912,315
5.0749066,315
5.5924419,315
4.6236594,315
1.5708965,315
3.6394668,315
2.0561687,315
1.7152037,315
4.7341641,315
2.5274616,315
5.8003069,315
4.979472,315
6.2860231,315
2.6814207,315
4.9632639,315
3.7734268,315
5.0999033,315
4.4569459,315
3.8576453,315
3.6574248,315
4.0449571,315
4.2501418,315
3.653885,315
6.3735554,315
4.7977549,315
4.2658433,315
4.6593084,315
4.5097829,315
5.3008546,315
5.5798468,315
3.976658,315
4.9239361,315
2.7386248,315
4.5364947,315
4.675919,315
5.3117632,315
3.543883,315
1.0863311,315
3.1290971,315
5.4037226,315
5.5936982,315
4.614946,315
0.51232746,315
4.4191513,315
4.4603298,315
4.3942081,315
2.1008072,315
5.4674934,315
4.5872179,315
5.4822579,315
5.0095297,315
6.489149,315
5.4101985,315
2.0898035,315
3.7325771,315
5.8463717,315
4.8604223,315
4.7988005,315
4.4259149,315
4.8256543,315
4.3673751,315
4.2028126,315
4.5630693,315
5.6254225,315
5.0637362,315
4.8938437,315
4.425987,315
1.452483,315
4.8715879,315
5.5041686,315
4.8781715,315
5.1429151,315
2.4082542,315
3.9059821,315
3.6712246,315
4.7190378,315
4.6087864,315
5.7091242,315
5.0379962,315
5.2647438,315
5.1817475,315
3.8826327,315
4.0163743,315
3.7294984,315
5.0588598,315
5.0473573,315
4.1744733,315
5.7822382,315
4.847047,315
4.0665148,315
5.3267665,315
4.6718745,315
5.3345025,315
6.2361019,315
5.3223667,315
3.3515512,315
4.7551314,315
4.6664784,315
5.6928646,315
5.1798832,315
4.9525509,315
3.8696074,315
5.4905128,315
0.56269376,315
4.9665553,315
6.1806499,315
2.4350182,315
4.5617823,315
1.7513064,315
1.6118536,315
2.8832359,315
4.340095,315
5.2642391,315
2.2862259,315
3.5330506,315
4.1735352,315
4.6491798,315
5.2828919,315
4.1113938,315
2.8850464,315
4.5177752,315
5.2552747,315
5.3301409,315
5.0300287,315
2.5811198,315
4.8084365,315
4.6161481,315
5.0430244,315
5.8208819,315
4.5249869,315
4.7564817,315
4.6395775,315
2.0052399,315
3.9698245,315
5.0551613,315
4.0805762,315
3.9870815,315
5.0826315,315
4.5738876,315
4.9198764,315
4.9782336,315
4.6758236,315
3.9111549,315
5.6329889,315
5.498875,315
4.7784605,315
3.0577597,315
4.1419111,315
5.5205694,315
3.0982172,315
3.7037379,315
5.1603075,315
4.7246401,315
2.2632695,315
4.9009962,315
4.9494738,315
3.7725111,315
3.8134695,315
2.6356471,315
4.9116048,315
4.970369,315
5.1954805,315
2.4996759,315
4.551837,315
5.101944,315
4.8021711,315
4.588882,315
2.6375596,315
4.8026809,315
4.6093821,315
4.9981694,315
4.4716998,315
5.4049379,315
4.2993805,315
5.6165933,315
4.8673841,315
4.8101058,315
5.0023941,315
4.4546873,315
5.3617885,315
4.8238211,315
4.9475511,315
6.1224188,315
1.7656121,315
5.060323,315
4.7087637,315
3.2815466,315
4.1314349,315
5.0340041,315
1.9721524,315
3.4465439,315
3.2676259,315
5.0161845,315
3.5047399,315
2.3829719,315
4.5089736,315
5.4661547,315
5.0863576,315
3.9388314,315
4.7981032,315
3.2826589,315
4.1737634,315
3.4662099,315
2.5824687,315
4.0591547,315
5.0841561,315
3.3989055,315
4.9737059,315
4.1865063,315
4.5834006,315
5.433312,315
6.0767438,315
4.8269804,315
3.1378651,315
4.2723527,315
5.1719376,315
5.4231559,315
5.0993977,315
2.3388541,315
4.9665139,315
5.0468092,315
5.2110438,315
2.9378171,315
4.9237678,315
3.749517,315
4.3457351,315
3.8632841,315
3.3997028,315
6.2413889,315
3.8355995,315
4.7859275,315
3.2178382,315
2.9099348,315
5.2634552,315
5.0592456,315
4.5184595,315
3.8433363,315
1.8559509,315
5.3023167,315
4.0540698,315
3.3801153,315
0.66237391,315
2.7459932,315
1.868189,315
4.6801915,315
5.6927063,315
4.0167902,315
5.8462962,315
4.6089915,315
4.5731111,315
4.8720554,315
3.2817781,315
5.0164599,315
4.9109325,315
3.2562231,315
3.8335695,315
4.6288081,315
4.7796602,315
3.2989411,315
5.9861905,315
3.5196774,315
5.6860826,315
5.4206628,315
4.3751795,315
4.9992136,315
4.3798356,315
0.96182985,315
5.7612738,315
4.5599574,315
2.2953414,315
3.5491146,315
4.8783724,315
4.5391917,315
3.0627267,315
4.9498589,315
4.866441,315
5.7639511,315
4.3058309,315
3.9462045,315
3.3671967,315
2.7454896,315
2.2796902,315
5.1938812,315
5.2376665,315
5.1417343,315
4.7894508,315
4.464142,315
4.1522043,315
5.15664,315
4.747002,315
4.6700022,315
3.9598549,315
4.5492138,315
4.9400282,315
5.2829097,315
4.372421,315
5.1565,315
4.3630956,315
3.956607,315
5.3911125,315
4.3959749,315
4.5809058,315
4.7530025,315
4.1529954,315
3.3091026,315
4.5636431,315
2.7641214,315
4.9248641,315
4.1687723,315
4.5166931,315
4.2047689,315
4.1882675,315
5.9786592,315
4.524838,315
4.0379844,315
4.3187908,315
4.9355433,315
4.0198161,315
3.1517767,315
2.812779,315
3.0992911,315
4.1807776,315
5.4890129,315
3.1173235,315
2.0257573,315
5.2193498,315
3.1965829,315
2.1610302,315
4.4419281,315
3.849764,315
3.5229994,315
4.7445762,315
4.7887659,315
3.6397803,315
3.5191495,315
1.2839356,315
1.6323969,315
6.4625673,315
3.5241858,315
3.0216899,315
2.4432387,315
2.9821444,315
2.2170615,315
4.4286998,315
4.6981309,315
4.6883165,315
4.0714613,315
5.761969,315
3.86556,315
1.2600809,315
4.9604825,315
1.1113986,315
5.8329755,315
4.2852387,315
4.272775,315
4.4823143,315
5.0385696,315
3.9421341,315
2.2372761,315
3.4469338,315
3.1552151,315
4.5859966,315
2.4673161,315
2.5185132,315
5.4247062,315
4.8744911,315
5.3488822,315
4.7884938,315
3.3877066,315
3.4824196,315
1.9380913,315
1.6008625,315
5.1239627,315
3.5607933,315
2.7536856,315
3.8932303,315
3.2939169,315
4.6629954,315
2.6280529,315
2.6731434,315
5.4363101,315
4.3410217,315
4.834338,315
5.2019994,315
2.6859399,315
4.4844588,315
3.6898486,315
5.5431877,315
3.8063999,315
2.3747538,315
5.0296431,315
4.2923098,315
3.8953846,315
4.1227238,315
4.3194607,315
3.0483324,315
3.4144617,315
5.7995175,315
4.5028388,315
4.7008263,315
1.3326982,315
3.5013756,315
4.73923,315
4.0204405,315
5.0134185,315
3.9674234,315
4.487344,315
4.8465159,315
4.8403751,315
4.1385366,315
4.9043707,315
4.850743,315
3.8582587,315
5.9636194,315
5.5702912,315
5.3340418,315
3.356155,315
2.0777928,315
3.1838712,315
6.0811332,315
3.4989416,315
2.5519131,315
4.0927702,315
4.0526132,315
3.1186527,315
3.8331054,315
2.4249292,315
2.7808824,315
4.8543299,315
2.5211816,315
3.6697687,315
4.5557161,315
6.7782464,315
4.5239765,315
3.7271173,315
3.936626,315
4.7531413,315
3.9395546,315
1.6643637,315
5.0754014,315
5.0436735,315
4.8989747,315
6.3019649,315
3.8299688,315
3.9112347,315
4.1230322,315
0.93848194,315
4.8759358,315
4.1495553,315
4.7393443,315
2.4736376,315
5.3881915,315
4.6270386,315
3.2156942,315
4.9276324,315
5.3136648,315
3.0789288,315
2.4719846,315
4.0564579,315
2.0766208,315
1.2441032,315
2.8635574,315
2.9461847,315
3.2465272,315
4.6478119,315
4.496414,315
4.0753334,315
5.0728553,315
3.9239509,315
4.8967923,315
3.8770095,315
2.5502214,315
4.3776103,315
3.9373735,315
5.0970831,315
5.0931207,315
4.473451,315
4.1507354,315
5.0206822,315
3.1250784,315
5.6305849,315
2.9513353,315
4.2466842,315
5.9802507,315
6.2192579,315
3.3861953,315
5.126376,315
5.3233096,315
1.5900517,315
4.9716507,315
4.6255223,315
5.1983846,315
4.3804456,315
5.1666439,315
2.3749566,315
5.0113709,315
4.5743048,315
3.732248,315
1.8135645,315
4.9938719,315
4.9936467,315
4.3590729,315
2.9090434,315
4.7386974,315
4.2964907,315
4.9782296,315
2.8901698,315
5.3771979,315
5.4084086,315
2.7545688,315
4.5605401,315
3.5122643,315
3.9180891,315
1.494165,315
4.6797108,315
2.0358603,315
3.3018142,315
4.5957001,315
4.4219415,315
3.4082488,315
5.2776275,315
2.7551246,315
4.8082482,315
2.3055357,315
4.9602187,315
3.1712295,315
6.3356653,315
4.39448,315
5.1490867,315
2.8050974,315
4.7329434,315
4.9641933,315
4.582259,315
1.5398824,315
5.0915809,315
5.1886577,315
5.6045313,315
4.2199264,315
5.3302884,315
4.0240532,315
4.5166796,315
6.3230549,315
5.8225154,315
4.1320906,315
4.7380037,315
4.8722703,315
3.8911211,315
4.4613758,315
4.2472357,315
3.7117151,315
5.4800112,315
5.4052685,315
5.6644324,315
5.3421819,315
4.357389,315
4.0450613,315
2.1137998,315
5.0608118,315
4.7451356,315
4.1553633,315
4.6544596,315
4.8804617,315
4.8645968,315
3.6874461,315
4.1528735,315
4.1879624,315
3.2358341,315
5.4860471,315
4.0320952,315
2.3917253,315
3.3860543,315
4.9698397,315
6.2209512,315
4.7700545,315
4.3618987,315
4.4691894,315
5.4051302,315
5.4843137,315
4.7136395,315
3.6525893,315
3.7440135,315
3.1212506,315
5.1168896,315
6.6507426,315
5.9327546,315
5.3121168,315
2.7474381,315
4.5954445,315
4.024235,315
5.331321,315
4.2100489,315
4.8692788,315
4.6773505,315
4.2299205,315
5.7515233,315
3.5737936,315
4.0967154,315
3.5753708,315
5.2648766,315
5.2389739,315
4.2274096,315
7.4576126,315
5.3434346,315
5.7942132,315
5.1924711,315
3.4332996,315
5.2780076,315
4.7060935,315
1.5887397,315
1.6693072,315
4.8336286,315
4.3881799,315
3.0963092,315
4.8153117,315
2.2087045,315
4.4670706,315
5.5901867,315
4.9346842,315
4.2013015,315
4.1161967,315
5.3080798,315
5.3796871,315
5.3044123,315
4.8023966,315
5.1378127,315
4.2537212,315
4.7258563,315
5.5604787,315
1.902065,315
3.2380917,315
3.6096057,315
4.2836077,315
4.7689238,315
4.171887,315
4.1174867,315
4.2450602,315
3.0373127,315
3.1730235,315
4.3826277,315
3.4578612,315
3.421053,315
4.2826981,315
1.8673645,315
6.440334,315
4.8009899,315
5.2187095,315
3.5851878,315
4.1387556,315
5.4087546,315
4.0593359,315
4.2254128,315
4.9043273,315
3.436117,315
3.7875676,315
3.3648238,315
4.8148606,315
2.1710497,315
5.4470393,315
4.485901,315
5.0104013,315
4.8641759,315
4.9737379,315
2.8916276,315
5.0987469,315
4.2424781,315
4.3565621,315
6.8217732,315
5.5183294,315
5.6373079,315
1.8034482,315
1.8125576,315
4.3210398,315
4.1688971,315
2.390341,315
5.128322,315
5.007037,315
4.5583422,315
3.5094665,315
3.8561399,315
4.6553596,315
5.9179206,315
4.5685263,315
3.3916062,315
4.0555034,315
3.4914824,315
4.5104868,315
5.2040038,315
3.9216741,315
4.84896,315
4.1859536,315
4.7109686,315
4.5991605,315
5.5830107,315
5.4221541,315
3.0318076,315
5.1559127,315
4.2123442,315
3.9795698,315
5.4718371,315
5.3852143,315
4.7896489,315
5.4133484,315
5.1664725,315
6.0154187,315
4.0833348,315
5.6619878,315
3.7627526,315
6.1751591,315
5.4218105,315
4.1359483,315
4.1459613,315
3.6915245,315
5.2260598,315
2.8906187,315
4.591226,315
4.9556177,315
1.0610498,315
4.4960936,315
5.2982708,315
3.9871991,315
4.2008196,315
3.7112844,315
4.5079793,315
4.8286967,315
5.3457826,315
3.3367572,315
4.6793278,315
5.7604316,315
5.8337572,315
2.5174539,315
3.7294148,315
5.7484203,315
4.9391757,315
4.3114698,315
4.9585329,315
0.87445496,315
3.6719083,315
4.4573,315
6.0184968,315
2.5853078,315
2.9269356,315
4.5949172,315
1.4309786,315
4.5976629,315
6.2177673,315
4.8200763,315
5.6869313,315
5.3117775,315
0.91260381,315
2.7840197,315
6.6907176,315
6.3170275,315
3.339214,315
4.8878368,315
2.4821417,315
3.6721881,315
4.8696594,315
2.4782156,315
4.2547718,315
4.6509655,315
2.364453,315
3.8546865,315
4.7626064,315
4.2342962,315
4.7352938,315
4.1309307,315
4.2254459,315
3.9369085,315
1.4160163,315
3.0177688,315
4.543037,315
3.0747416,315
2.1325611,315
3.8263046,315
5.0996248,315
5.1119226,315
2.14794,315
4.8140102,315
2.1728672,315
3.5090411,315
4.8942402,315
2.0763946,315
3.5472276,315
5.4042085,315
4.8395758,315
2.4708022,315
4.0493181,315
5.0036884,315
2.9907444,315
2.2794675,315
2.2056181,315
3.5964474,315
4.8560866,315
1.6574793,315
3.9753007,315
5.0571087,315
5.1404836,315
5.3391744,315
5.0149862,315
3.9842169,315
4.4007373,315
4.7219071,315
3.4335596,315
4.2921449,315
3.9531855,315
5.9579199,315
2.4751722,315
4.6932576,315
4.3185114,315
3.4617316,315
1.4495778,315
5.5542441,315
4.2981739,315
3.8597108,315
2.4503063,315
4.310155,315
2.0065118,315
5.2408227,315
3.8478826,315
5.5935983,315
5.4525204,315
2.0429163,315
5.1718035,315
4.6799015,315
3.4327676,315
2.8242742,315
5.3772715,315
5.5415159,315
4.5981725,315
5.2349442,315
3.8571715,315
5.0812553,315
5.7490726,315
5.4951274,315
4.0326367,315
4.5972969,315
5.0450742,315
2.5640616,315
4.4764508,315
3.6785009,315
4.1880635,315
4.6545619,315
4.9724847,315
2.5704364,315
5.8646046,315
4.6048789,315
4.4315646,315
5.8821152,315
5.3860057,315
4.3255985,315
3.9063453,315
3.8981692,315
5.6928169,315
4.5358521,315
5.1237649,315
3.6961652,315
4.5983943,315
2.959513,315
3.5890618,315
3.8277352,315
4.5767153,315
4.2939028,315
4.5218633,315
4.4883509,315
4.3117937,315
5.1587221,315
2.4530376,315
3.5763063,315
1.687496,315
3.4720132,315
3.3665642,315
5.2509213,315
4.1830305,315
5.1155617,315
4.3254174,315
4.0023802,315
4.7718957,315
2.6134068,315
4.4399761,315
1.5068582,315
4.3298132,315
5.8236785,315
3.9056959,315
5.4851805,315
5.385814,315
4.0966399,315
6.0506446,315
5.1342834,315
5.1977004,315
4.7201167,315
2.7562459,315
5.3811309,315
4.446351,315
5.8539708,315
5.1152777,315
5.1153496,315
4.0567565,315
4.5836014,315
4.4580243,315
5.0338991,315
4.9668187,315
3.9094189,315
4.502147,315
5.1990768,315
3.2605326,315
2.2630112,315
3.893706,315
3.4951788,315
5.3108706,315
4.0875335,315
2.8547531,315
5.3045557,315
3.764583,315
4.9833275,315
4.3230598,315
4.9254739,315
4.8256502,315
4.8630248,315
4.6974756,315
2.7801511,315
3.9688058,315
2.7043072,315
4.2932982,315
1.4496011,315
3.1757122,315
2.8663761,315
4.6949477,315
3.3146794,315
5.249157,315
4.3140071,315
4.2209567,315
4.8798119,315
5.6256064,315
5.3577348,315
4.7404677,315
4.7208049,315
4.6456824,315
5.1298142,315
4.8963693,315
4.863945,315
2.9927279,315
2.2635341,315
3.3217749,315
1.86625,315
4.1606719,315
1.0683448,315
5.6168997,315
4.7092908,315
4.008924,315
5.382712,315
4.7114104,315
4.8646191,315
3.8305775,315
5.2896515,315
4.4492576,315
3.0860118,315
3.8193519,315
3.9910073,315
2.5351563,315
4.1327015,315
1.7842237,315
4.5390497,315
5.7650017,315
4.3902186,315
5.642332,315
3.9995467,315
5.0734387,315
3.8893338,315
2.6893407,315
5.0300636,315
0.66870495,315
3.733576,315
4.1792149,315
2.0626531,315
5.4089846,315
5.2439029,315
2.0134336,315
5.5687038,315
4.945842,315
2.7497593,315
4.1481422,315
4.2055235,315
2.8894193,315
3.4936398,315
0.88717343,315
4.4827634,315
5.6971989,315
4.8059461,315
3.6736732,315
5.0569084,315
3.8411441,315
3.8814256,315
5.132364,315
2.9767225,315
5.2415476,315
4.4037934,315
6.3203092,315
3.8151806,315
4.4835954,315
5.3027082,315
3.0679615,315
4.0010168,315
3.9540855,315
5.599386,315
5.6972224,315
3.0710612,315
5.182292,315
5.3295003,315
4.6035421,315
4.7346857,315
5.5464209,315
5.6268657,315
5.0292182,315
5.2411758,315
5.0318248,315
5.5077785,315
3.6362243,315
5.7305644,315
2.9778241,315
4.0850861,315
4.6518519,315
4.9453198,315
4.623259,315
5.1587518,315
5.1574646,315
2.1995424,315
2.4729055,315
4.5752059,315
4.1304331,315
2.4972003,315
2.2686245,315
2.1391879,315
4.5420387,315
5.1417725,315
5.2360479,315
2.4694618,315
3.0771382,315
1.7743416,315
4.9454837,315
4.5471793,315
5.1256643,315
4.6757026,315
4.8939976,315
4.8053012,315
3.0689715,315
5.4068365,315
5.9387379,315
3.5260511,315
6.3378873,315
4.9865227,315
5.7398309,315
3.3269272,315
5.279032,315
4.7627882,315
3.5699385,315
2.398318,315
5.3522516,315
4.2086575,315
1.6910403,315
4.7044182,315
3.2614704,315
4.1773628,315
5.480874,315
5.6948685,315
4.8388329,315
4.7399944,315
4.6298393,315
2.7232182,315
3.1702538,315
5.3403048,315
4.7411267,315
4.6675925,315
4.1464693,315
3.6324174,315
4.6743812,315
5.148776,315
4.5339203,315
4.7298246,315
4.3609768,315
4.0526554,315
4.5171555,315
2.5574386,315
4.4501314,315
3.0142065,315
4.4432183,315
1.9967981,315
2.1998035,315
3.0834462,315
4.2479412,315
5.6618269,315
5.0703747,315
3.2916858,315
4.3405424,315
3.9982933,315
5.0670368,315
6.784818,315
4.9499089,315
4.1681229,315
4.6733438,315
3.3698078,315
3.38967,315
5.1911088,315
5.3682279,315
1.4299999,315
4.6330277,315
4.4707423,315
5.0174049,315
5.2926804,315
4.6706377,315
5.6173339,315
4.3597776,315
4.1383809,315
3.8627734,315
4.8219512,315
4.1183643,315
5.2802426,315
4.9838834,315
3.9906308,315
4.9624664,315
6.9150302,315
3.5663095,315
4.6822707,315
6.165202,315
4.4106813,315
1.5758624,315
4.3744315,315
3.6764818,315
2.6200609,315
2.4416828,315
4.7446791,315
5.4338817,315
4.7933095,315
4.5305445,315
5.3345393,315
3.9932805,315
