eccentricity,run
1.6417019,335
1.2150226,335
1.0692763,335
1.1803474,335
1.0192047,335
1.7014892,335
1.0928844,335
1.085059,335
1.2829244,335
1.4857781,335
1.4338307,335
1.219284,335
1.2709851,335
1.3110141,335
1.4627597,335
1.0655944,335
1.1092316,335
1.318088,335
1.3576887,335
1.9026721,335
1.2866263,335
1.0351961,335
1.4253107,335
1.2702663,335
1.3599147,335
1.1671664,335
1.8226942,335
1.1141405,335
1.5024178,335
1.1018062,335
1.1968461,335
1.4619569,335
1.1536911,335
1.6259507,335
1.2572979,335
1.2885064,335
1.2801828,335
1.305214,335
1.3754882,335
1.3992667,335
1.0880039,335
1.3506713,335
1.3414165,335
1.140091,335
1.5720659,335
1.0514338,335
1.5370717,335
1.3013193,335
1.3944141,335
1.8649392,335
1.2976948,335
1.238101,335
1.4503944,335
1.525557,335
1.1715302,335
1.8773308,335
1.2682406,335
1.2919088,335
1.8177189,335
1.1770788,335
1.3635463,335
1.3120653,335
1.2085373,335
1.1144509,335
1.1701799,335
1.3061947,335
1.3747971,335
1.2046951,335
1.4014234,335
1.358247,335
1.1822161,335
1.3221982,335
1.1333527,335
1.2159765,335
1.1026305,335
1.1755925,335
1.0588239,335
1.2059582,335
1.541572,335
1.3441868,335
1.1568316,335
1.5966612,335
1.3910719,335
1.5291666,335
1.2205071,335
1.1254773,335
1.6524983,335
1.277954,335
1.1331315,335
1.3328436,335
1.0233785,335
1.1974881,335
1.405317,335
1.1438595,335
1.4714163,335
1.3661355,335
1.0847503,335
1.1692557,335
1.2488428,335
1.1446609,335
1.2082044,335
1.4816125,335
1.1107587,335
1.353008,335
1.6083772,335
1.1056748,335
1.2641759,335
1.2076096,335
1.3321727,335
1.5526469,335
1.2714823,335
1.1611198,335
1.647465,335
1.5222898,335
1.3582606,335
1.1930028,335
1.2473607,335
1.6824518,335
1.3304971,335
1.3592226,335
1.3032901,335
1.2889455,335
1.1310344,335
1.4582831,335
1.5029551,335
1.2701009,335
1.0955082,335
1.3438481,335
1.2005056,335
1.3210985,335
1.4854156,335
1.895721,335
1.2575908,335
1.1390768,335
1.4785684,335
1.4789701,335
1.7639573,335
1.626756,335
1.1533337,335
1.4676214,335
1.2083619,335
1.2094804,335
1.058356,335
1.1764641,335
1.4035382,335
1.2016185,335
1.4852449,335
1.3822808,335
1.0419631,335
1.1961508,335
1.6704328,335
1.6528252,335
1.2003494,335
1.1382888,335
1.0629549,335
1.0704264,335
1.0824922,335
1.8780396,335
1.7064416,335
1.1775905,335
1.630067,335
1.170878,335
1.3657059,335
1.3543186,335
1.2076801,335
1.561311,335
1.3840113,335
1.1082047,335
1.3319992,335
1.4773493,335
1.1487079,335
1.2327562,335
1.4924172,335
1.3129591,335
1.251999,335
1.4068903,335
1.267115,335
1.5776598,335
1.8114143,335
1.1347855,335
1.3891728,335
1.6855639,335
1.1021988,335
1.2766378,335
1.1709131,335
1.2383284,335
1.4993398,335
1.3574074,335
1.0439378,335
1.1724954,335
1.9824088,335
1.1352544,335
1.7203113,335
1.0957005,335
1.1579357,335
1.4934686,335
1.3093203,335
1.2669529,335
1.0541834,335
1.2363605,335
1.256848,335
1.1615106,335
1.3248217,335
1.1042109,335
1.1693822,335
1.1524151,335
1.0821468,335
1.2925527,335
1.8807959,335
1.2913777,335
1.1834162,335
1.1424725,335
1.2480353,335
1.3343904,335
1.4883288,335
1.5653064,335
1.1641016,335
1.5462694,335
1.1279599,335
1.1371888,335
1.0990697,335
1.2463582,335
1.2795559,335
1.4126283,335
1.3792415,335
1.1801797,335
1.3708505,335
1.1864127,335
1.1926388,335
1.338847,335
1.7557391,335
1.2388457,335
1.7964401,335
1.165186,335
1.4577269,335
1.3444964,335
1.1995963,335
1.14896,335
1.5595493,335
1.8095553,335
1.1163457,335
1.3819918,335
1.9169842,335
1.2045222,335
1.0808612,335
1.2458025,335
1.224972,335
1.2926235,335
1.2014922,335
1.2981973,335
1.4075023,335
1.3157822,335
1.3249821,335
1.2031774,335
1.2427022,335
1.747404,335
1.1643305,335
1.267476,335
1.4528301,335
1.1813361,335
1.4470924,335
1.1430607,335
1.0998223,335
1.3374489,335
1.2723872,335
1.1625558,335
1.5370265,335
1.2831191,335
1.6237902,335
1.2530935,335
1.230875,335
1.4496973,335
1.1437668,335
1.3707645,335
1.4230032,335
1.2133747,335
1.2224345,335
1.1594838,335
1.2355257,335
1.2959071,335
1.5192444,335
1.4600493,335
1.1202705,335
1.3016954,335
1.7755864,335
1.2562268,335
1.2156443,335
1.2658287,335
1.999545,335
1.3883562,335
1.1194867,335
1.2100548,335
1.3273843,335
1.4340371,335
1.4648137,335
1.116328,335
1.131414,335
1.283454,335
1.3263157,335
1.4336154,335
1.6371982,335
1.1315082,335
1.796877,335
1.3420395,335
1.2075553,335
1.3932127,335
1.5049574,335
1.0828911,335
1.3238178,335
1.2017033,335
1.2799513,335
1.5477352,335
1.2044499,335
1.6319156,335
1.7324972,335
1.1269563,335
1.2259241,335
1.8951669,335
1.365437,335
1.0833847,335
1.4573941,335
1.0842259,335
1.3213065,335
1.3009721,335
1.1490913,335
1.2061545,335
1.5277812,335
1.110784,335
1.1417155,335
1.1579416,335
1.4916804,335
1.2855112,335
1.6091833,335
1.2552451,335
1.292967,335
1.8611852,335
1.2106833,335
1.1179159,335
1.2482381,335
1.1851643,335
1.3412452,335
1.386381,335
1.1570412,335
1.2171017,335
1.3046898,335
1.5119079,335
1.2952856,335
1.9890483,335
1.5811228,335
1.2918424,335
1.4771537,335
1.0957693,335
1.2620521,335
1.2874959,335
1.1347191,335
1.4049534,335
1.2719578,335
1.278435,335
1.2222521,335
1.2947459,335
1.1416603,335
1.48932,335
1.6150328,335
1.3071929,335
1.34866,335
1.2944985,335
1.0708644,335
1.0857199,335
1.2447174,335
1.275891,335
1.4566835,335
1.3118877,335
1.1370739,335
1.4324772,335
1.6490091,335
1.1292246,335
1.154097,335
1.2603414,335
1.0839677,335
1.3298388,335
1.2138976,335
1.0807513,335
1.6802238,335
1.6959661,335
1.3107702,335
1.3049411,335
1.2390767,335
1.8575178,335
1.1720515,335
1.2942892,335
1.0952953,335
1.161536,335
1.2480124,335
1.1161739,335
1.7674011,335
1.2374257,335
1.1570209,335
1.4759443,335
1.140824,335
1.9093292,335
1.2973854,335
1.4306168,335
1.3566353,335
1.6823402,335
1.2727714,335
1.7549434,335
1.8315538,335
1.1314321,335
1.2509086,335
1.0824413,335
1.2707696,335
1.0578355,335
1.227717,335
1.111274,335
1.1596058,335
1.7808967,335
1.035068,335
1.2334358,335
1.1844519,335
1.2126546,335
1.3128922,335
1.149641,335
1.72089,335
1.19234,335
1.916011,335
1.082235,335
1.0649428,335
1.961378,335
1.3238521,335
1.1944257,335
1.2250097,335
1.1660189,335
1.948461,335
1.3272538,335
1.3632052,335
1.1849851,335
1.2353387,335
1.117674,335
1.8333764,335
1.5468134,335
1.0108937,335
1.4784175,335
1.0674319,335
1.4333818,335
1.0799023,335
1.0380198,335
1.2857102,335
1.6206179,335
1.8453071,335
1.223234,335
1.2666037,335
1.0637636,335
1.5363115,335
1.1641313,335
1.3018536,335
1.1900831,335
1.1856226,335
1.27247,335
1.0907475,335
1.1538915,335
1.2347807,335
1.8327324,335
1.63387,335
1.3520534,335
1.3187057,335
1.163816,335
1.2291749,335
1.5816097,335
1.1481907,335
1.4369905,335
1.9348856,335
1.2079209,335
1.3364301,335
1.3577755,335
1.1097819,335
1.2712422,335
1.1333708,335
1.4451487,335
1.2637559,335
1.367861,335
1.631919,335
1.1451251,335
1.4899772,335
1.3695093,335
1.1450478,335
1.402902,335
1.2957516,335
1.2509717,335
1.0929707,335
1.8777276,335
1.2255168,335
1.5619368,335
1.380439,335
1.4823728,335
1.909105,335
1.1337672,335
1.6592709,335
1.2769218,335
1.1614681,335
1.4396018,335
1.4059437,335
1.0607192,335
1.233202,335
1.1190309,335
1.9286411,335
1.2498908,335
1.0676283,335
1.2864483,335
1.3050339,335
1.1373352,335
1.3514259,335
1.1339172,335
1.2052819,335
1.792215,335
1.0743263,335
1.3958215,335
1.1370683,335
1.1555115,335
1.1080575,335
1.264162,335
1.215497,335
1.1337056,335
1.1517499,335
1.1346729,335
1.2485065,335
1.202972,335
1.6573256,335
1.1083645,335
1.5368057,335
1.2890034,335
1.531809,335
1.4953893,335
1.8404487,335
1.5678662,335
1.216382,335
1.3513457,335
1.0788638,335
1.5820465,335
1.476003,335
1.1479471,335
1.5277839,335
1.2181707,335
1.038229,335
1.225678,335
1.1674721,335
1.3958238,335
1.2796847,335
1.802697,335
1.1064004,335
1.3645155,335
1.6245518,335
1.1195346,335
1.6760222,335
1.3039732,335
1.1594288,335
1.1763709,335
1.0944503,335
1.2511647,335
1.7708501,335
1.5315141,335
1.1240787,335
1.4796956,335
1.5810675,335
1.144402,335
1.064526,335
1.1965773,335
1.5904479,335
1.3867629,335
1.8627629,335
1.3565108,335
1.3534613,335
1.4180274,335
1.4288653,335
1.3681259,335
1.0665209,335
1.2187633,335
1.0986952,335
1.404317,335
1.100977,335
1.4390307,335
1.9942429,335
1.2976771,335
1.5428435,335
1.0405242,335
1.041196,335
1.3286665,335
1.22762,335
1.3837981,335
1.1540252,335
1.2207585,335
1.3211074,335
1.3396406,335
1.5006593,335
1.1870157,335
1.0734953,335
1.2752882,335
1.1567927,335
1.3970605,335
1.2501422,335
1.4933881,335
1.4392259,335
1.3876696,335
1.9307508,335
1.6517196,335
1.2565959,335
1.1855542,335
1.1532037,335
1.7044997,335
1.316177,335
1.2289061,335
1.3932621,335
1.7985157,335
1.0433595,335
1.2908499,335
1.0701891,335
1.1034238,335
1.2868506,335
1.4530918,335
1.3219487,335
1.1260069,335
1.2014502,335
1.3920569,335
1.2703092,335
1.1718994,335
1.6305355,335
1.6385397,335
1.1710037,335
1.0189627,335
1.0664835,335
1.303191,335
1.2375278,335
1.1202862,335
1.4014954,335
1.0818449,335
1.35289,335
1.622846,335
1.2016056,335
1.1493003,335
1.1722651,335
1.2183079,335
1.3222861,335
1.3324343,335
1.2319668,335
1.5632155,335
1.3972274,335
1.9909317,335
1.7152854,335
1.2693493,335
1.3894899,335
1.5743436,335
1.3189163,335
1.7198041,335
1.0322277,335
1.4052897,335
1.2684006,335
1.0792657,335
1.4286149,335
1.3130438,335
1.4971347,335
1.1492299,335
1.3365964,335
1.4420916,335
1.4475974,335
1.6997032,335
1.6943982,335
1.1747475,335
1.6780949,335
1.1999478,335
1.1848935,335
1.466576,335
1.6802236,335
1.4239145,335
1.1070299,335
1.21279,335
1.4204769,335
1.0450132,335
1.0588666,335
1.1882178,335
1.3069993,335
1.2309258,335
1.7249147,335
1.3784058,335
1.1370588,335
1.4825478,335
1.2432995,335
1.1151172,335
1.39172,335
1.2608676,335
1.2743982,335
1.1573209,335
1.3238617,335
1.2199017,335
1.3723411,335
1.4122038,335
1.2952041,335
1.2897563,335
1.6400314,335
1.1686758,335
1.1105714,335
1.1029661,335
1.1728032,335
1.0475218,335
1.4566833,335
1.1616351,335
1.2349556,335
1.2799347,335
1.6393916,335
1.1494023,335
1.1420586,335
1.2598632,335
1.0952001,335
1.412192,335
1.2973195,335
1.1604254,335
1.0195847,335
1.1669412,335
1.117532,335
1.389684,335
1.4988125,335
1.6993268,335
1.5418208,335
1.2991616,335
1.4595736,335
1.2046009,335
1.0626523,335
1.2754103,335
1.30544,335
1.2016631,335
1.1549806,335
1.1888891,335
1.3201506,335
1.1049071,335
1.3679642,335
1.1729161,335
1.4672223,335
1.5720653,335
1.2464363,335
1.23689,335
1.168876,335
1.1119073,335
1.2259465,335
1.1634308,335
1.2957014,335
1.1265419,335
1.3720861,335
1.1614995,335
1.1447582,335
1.1987303,335
1.3482066,335
1.1046616,335
1.2146736,335
1.0063322,335
1.3458434,335
1.2716828,335
1.4219219,335
1.4325176,335
1.1858505,335
1.0439766,335
1.1663961,335
1.5253521,335
1.6711499,335
1.2614983,335
1.5001121,335
1.1320975,335
1.030317,335
1.9653323,335
1.1899924,335
1.1857305,335
1.1353129,335
1.4245418,335
1.2053766,335
1.3223059,335
1.4625466,335
1.4487847,335
1.1919497,335
1.2980334,335
1.5124223,335
1.4761739,335
1.1592804,335
1.363246,335
1.4210757,335
1.9431741,335
1.2272717,335
1.9612288,335
1.0970965,335
1.523242,335
1.6327765,335
1.031997,335
1.2316328,335
1.056026,335
1.9069244,335
1.137035,335
1.3667618,335
1.2541823,335
1.0404344,335
1.3191959,335
1.0425257,335
1.3036014,335
1.6133126,335
1.1456258,335
1.4411574,335
1.5095696,335
1.1138726,335
1.1522992,335
1.4190999,335
1.4230253,335
1.187372,335
1.3355375,335
1.1244245,335
1.3134493,335
1.4253775,335
1.6834945,335
1.5039687,335
1.6402999,335
1.6274876,335
1.1681045,335
1.6171857,335
1.0317437,335
1.315763,335
1.2222102,335
1.0997364,335
1.2074024,335
1.2429032,335
1.410566,335
1.5119659,335
1.2660774,335
1.342007,335
1.2390582,335
1.1375115,335
1.0947843,335
1.1659942,335
1.2858622,335
1.2746813,335
1.4699209,335
1.1472276,335
1.9944752,335
1.2040623,335
1.3717841,335
1.3061414,335
1.0668721,335
1.5423143,335
1.4147916,335
1.0447361,335
1.215122,335
1.2512888,335
1.1371238,335
1.5039476,335
1.0396817,335
1.2801849,335
1.6154106,335
1.5943437,335
1.1993955,335
1.2393008,335
1.5072116,335
1.0736564,335
1.3858067,335
1.327361,335
1.1709106,335
1.6312743,335
1.4341875,335
1.3922599,335
1.3286801,335
1.5391113,335
1.1065168,335
1.4781564,335
1.0454483,335
1.5630599,335
1.2663691,335
1.3392666,335
1.4843638,335
1.2175817,335
1.0866418,335
1.2477729,335
1.9219196,335
1.2303473,335
1.1184855,335
1.272833,335
1.2752713,335
1.1000711,335
1.2452338,335
1.0561257,335
1.115406,335
1.2085098,335
1.4662168,335
1.6102853,335
1.0797761,335
1.2515922,335
1.1580921,335
1.3207734,335
1.3553659,335
1.5798713,335
1.0671139,335
1.4180471,335
1.0337597,335
1.321273,335
1.4151732,335
1.0965208,335
1.093404,335
1.2406253,335
1.3733996,335
1.4408361,335
1.1375142,335
1.2660833,335
1.2551575,335
1.2694394,335
1.7243576,335
1.0946463,335
1.1718156,335
1.0641991,335
1.2443747,335
1.1062495,335
1.4439262,335
1.31494,335
1.4875279,335
1.5751315,335
1.4631713,335
1.1635772,335
1.2913991,335
1.1129738,335
1.0933792,335
1.5795094,335
1.0361159,335
1.1031612,335
1.1794599,335
1.8851878,335
1.059555,335
1.1807738,335
1.4245762,335
1.2144979,335
1.2123634,335
1.2031984,335
1.715422,335
1.1074184,335
1.233381,335
1.4375237,335
1.4755748,335
1.1399286,335
1.1839528,335
1.0978036,335
1.469946,335
1.5180587,335
1.3313421,335
1.2661344,335
1.484415,335
1.0968597,335
1.3552051,335
1.2692133,335
1.1590408,335
1.3456909,335
1.1715987,335
1.0529441,335
1.2446533,335
1.6807846,335
1.2432876,335
1.1817327,335
1.1365478,335
1.3417145,335
1.8316072,335
1.0998829,335
1.5237547,335
1.5655433,335
1.2624187,335
1.3520852,335
1.1583051,335
1.4882476,335
1.2411459,335
1.1345579,335
1.5919817,335
1.1509619,335
1.9327692,335
1.4553864,335
1.227506,335
1.8286367,335
1.3221468,335
1.4483609,335
1.5865924,335
1.5657948,335
1.3663546,335
1.0219905,335
1.1229551,335
1.4989167,335
1.393637,335
1.2454928,335
1.2627579,335
1.3757344,335
1.6157628,335
1.2916105,335
1.1433558,335
1.2544735,335
1.1578325,335
1.2499254,335
1.3108505,335
1.1742852,335
1.034836,335
1.5116924,335
1.0654435,335
1.2487504,335
1.4377776,335
1.4194403,335
1.6792757,335
1.8259292,335
1.219996,335
1.3328263,335
1.8472661,335
1.2144855,335
1.2422301,335
1.6721932,335
1.3110679,335
1.2983227,335
1.1305808,335
1.0995741,335
1.1938101,335
1.5557022,335
1.3512788,335
1.2983887,335
1.2321289,335
1.2474075,335
1.8171212,335
1.1303365,335
1.2484552,335
1.3990862,335
1.1542779,335
1.2662064,335
1.6032661,335
1.42517,335
1.3156425,335
1.468263,335
1.3099701,335
1.9097443,335
1.3675778,335
1.1283533,335
1.1061773,335
1.4275894,335
1.6362023,335
1.2419271,335
1.3287993,335
1.1191249,335
1.4374859,335
1.342909,335
1.2514088,335
1.2049296,335
1.0668431,335
1.5626903,335
1.1504145,335
1.1454649,335
1.3260116,335
1.1681436,335
1.219219,335
1.2049789,335
1.1539321,335
1.3082678,335
1.6449545,335
1.5962399,335
1.1572775,335
1.2137098,335
1.4852183,335
1.2140489,335
1.224326,335
1.7299395,335
1.1525496,335
1.6215749,335
1.129474,335
1.4127019,335
1.399703,335
1.3384843,335
1.5010947,335
1.1677843,335
1.578242,335
1.3064301,335
1.0497256,335
1.293924,335
1.233897,335
1.2098994,335
1.5711813,335
1.4612496,335
1.1802504,335
1.5281626,335
1.0581226,335
1.1403022,335
1.3817256,335
1.2890879,335
1.0837461,335
1.6333266,335
1.2755166,335
1.34832,335
1.0140878,335
1.3019361,335
1.2476477,335
1.0508421,335
1.2777124,335
1.2231448,335
1.5379506,335
1.7896134,335
1.3382656,335
1.2913201,335
1.3187547,335
1.0637749,335
1.1810125,335
1.2166821,335
1.1841415,335
1.6614731,335
1.9550253,335
1.3972538,335
1.1200492,335
1.9577616,335
1.1678919,335
1.1196128,335
1.5081533,335
1.3680957,335
1.2596512,335
1.19229,335
1.5820272,335
1.0740502,335
1.6217612,335
1.1658231,335
1.0752835,335
1.0274906,335
1.0261694,335
1.7774877,335
1.1951702,335
1.1654564,335
1.4526954,335
1.4171641,335
1.0697073,335
1.605954,335
1.1187269,335
1.2136004,335
1.4434044,335
1.2983895,335
1.2603945,335
1.1561412,335
1.1673266,335
1.6188241,335
1.2906033,335
1.3452181,335
1.5805641,335
1.1368753,335
1.1268499,335
1.9225498,335
1.3816536,335
1.1511893,335
1.0951163,335
1.2865076,335
1.1152107,335
1.3551561,335
1.2790045,335
1.0349283,335
1.106698,335
1.3077707,335
1.2348936,335
1.4461677,335
1.1812708,335
1.1797543,335
1.3751766,335
1.1607231,335
1.264701,335
1.5693538,335
1.3599657,335
1.5811421,335
1.1727047,335
1.8303266,335
1.2023608,335
1.2588644,335
1.5191349,335
1.3405934,335
1.0637333,335
1.2786754,335
1.1774455,335
1.2898984,335
1.2011315,335
1.3093734,335
1.1952625,335
1.0589345,335
1.2715077,335
1.3543213,335
1.0826723,335
1.4144201,335
1.19406,335
1.3132334,335
1.8308125,335
1.3699578,335
1.1882289,335
1.7891652,335
1.0621418,335
1.0692987,335
1.2494189,335
1.1350393,335
1.1194005,335
1.7442612,335
1.3653963,335
1.7242003,335
1.3725455,335
1.9292044,335
1.4630421,335
1.694437,335
1.2207446,335
1.2814315,335
1.4418421,335
1.1321135,335
1.1396848,335
1.8129606,335
1.3353922,335
1.4749088,335
1.083216,335
1.5606908,335
1.1664324,335
1.3626971,335
1.4516204,335
1.1778889,335
1.9731689,335
1.1641924,335
1.1089787,335
1.2879387,335
1.1082478,335
1.3725395,335
1.1214601,335
1.2293284,335
1.1792239,335
1.2008485,335
1.1517225,335
1.135499,335
1.1691393,335
1.050058,335
1.541644,335
1.1445804,335
1.114788,335
1.2756921,335
1.273482,335
1.0629737,335
1.0385804,335
1.442248,335
1.0696802,335
1.1922928,335
1.1035797,335
1.1312064,335
1.9380448,335
1.1896452,335
1.3202186,335
1.9829881,335
1.6765654,335
1.174469,335
