eccentricity,run
1.1704185,325
1.0255347,325
1.146659,325
1.1411297,325
1.1751013,325
1.1249508,325
1.1159244,325
1.180715,325
1.1532318,325
1.1737622,325
1.1375899,325
1.1804148,325
1.1965582,325
1.0589875,325
1.0863545,325
1.133306,325
1.1439012,325
1.0344087,325
1.2347273,325
1.185212,325
1.0544566,325
1.0434828,325
1.0664251,325
1.2684744,325
1.1222019,325
1.0979955,325
1.1889862,325
1.1214796,325
1.1592191,325
1.1981335,325
1.0680142,325
1.0584723,325
1.2359816,325
1.1529221,325
1.1970973,325
1.2562528,325
1.118185,325
1.1940638,325
1.1993242,325
1.1685165,325
1.0327574,325
1.1644987,325
1.1346175,325
1.0434708,325
1.0729939,325
1.0281198,325
1.0749463,325
1.14423,325
1.1021183,325
1.2559731,325
1.2155788,325
1.1676093,325
1.0703559,325
1.2468174,325
1.0711572,325
1.1717761,325
1.0345994,325
1.0638529,325
1.056537,325
1.1145642,325
1.140563,325
1.072583,325
1.1510069,325
1.0458811,325
1.1926695,325
1.0858257,325
1.0716029,325
1.0839825,325
1.1101769,325
1.1617321,325
1.0685074,325
1.1365525,325
1.0623544,325
1.28967,325
1.0390214,325
1.0297105,325
1.1407741,325
1.128095,325
1.0821809,325
1.2770222,325
1.0241051,325
1.2845514,325
1.0746489,325
1.1627964,325
1.1984203,325
1.0189425,325
1.0714224,325
1.1442189,325
1.0606384,325
1.1489222,325
1.1484933,325
1.2289415,325
1.1063449,325
1.0482339,325
1.214708,325
1.1198947,325
1.18945,325
1.0633047,325
1.0250734,325
1.1353982,325
1.1171891,325
1.1396264,325
1.2463594,325
1.0568691,325
1.1064685,325
1.086845,325
1.2089764,325
1.0934016,325
1.1488759,325
1.1640052,325
1.0620013,325
1.2029595,325
1.114328,325
1.1351512,325
1.2326392,325
1.0674924,325
1.0830517,325
1.0358667,325
1.1355013,325
1.2006776,325
1.0558465,325
1.1540079,325
1.2770889,325
1.0089541,325
1.1592143,325
1.042983,325
1.1275064,325
1.08707,325
1.0928576,325
1.0658532,325
1.0610235,325
1.0171982,325
1.0969192,325
1.1449318,325
1.0749338,325
1.0455027,325
1.0919382,325
1.0327774,325
1.1600967,325
1.1041499,325
1.1909479,325
1.1276748,325
1.104553,325
1.0775094,325
1.1487238,325
1.0860336,325
1.0678968,325
1.1851633,325
1.1234572,325
1.1045969,325
1.1255998,325
1.05224,325
1.119157,325
1.0879041,325
1.2567759,325
1.195141,325
1.1094003,325
1.0758557,325
1.0749166,325
1.1957178,325
1.1640573,325
1.1747636,325
1.0739326,325
1.2091154,325
1.1062148,325
1.1455481,325
1.2030504,325
1.1067779,325
1.0828415,325
1.1485105,325
1.0818923,325
1.0875826,325
1.0750439,325
1.1195929,325
1.092848,325
1.145789,325
1.0908539,325
1.2589599,325
1.2212921,325
1.0614375,325
1.1140328,325
1.1563938,325
1.1817174,325
1.0906226,325
1.1140659,325
1.259224,325
1.1356866,325
1.064873,325
1.0271018,325
1.055255,325
1.0522517,325
1.1194063,325
1.0856215,325
1.1077858,325
1.0735745,325
1.1243886,325
1.0694753,325
1.0258779,325
1.0509574,325
1.0585296,325
1.0827712,325
1.0811637,325
1.0756066,325
