lengthDivRmsTrans,run
5.0293408,328
6.6404504,328
5.2282296,328
4.6999063,328
4.6800818,328
5.3773883,328
5.2456689,328
5.8753915,328
5.4716455,328
5.4105593,328
6.9162171,328
6.1146746,328
6.6817947,328
5.4721056,328
5.3037657,328
6.4062771,328
6.5569667,328
5.3088711,328
5.2331234,328
5.1537697,328
5.8184378,328
5.5818606,328
5.4140544,328
5.8278844,328
7.0164595,328
5.1271351,328
5.9963122,328
5.7953637,328
6.0240368,328
6.5101667,328
7.7297784,328
6.3674439,328
5.6589086,328
4.9519092,328
7.1094899,328
5.1697149,328
6.7037078,328
6.1094117,328
4.9330885,328
5.2610768,328
6.2139415,328
5.6500933,328
6.0513709,328
5.6879035,328
5.5312998,328
4.3691009,328
5.9636301,328
5.9878945,328
5.7629159,328
6.304803,328
5.9521761,328
6.1672172,328
6.679872,328
6.1629338,328
5.7474689,328
5.3105688,328
7.8541734,328
5.3300477,328
5.6969929,328
5.3087413,328
6.521737,328
4.9955969,328
5.2615901,328
6.1528184,328
5.6983637,328
5.9827982,328
5.0717692,328
5.601983,328
5.8153214,328
4.9670492,328
5.7371602,328
5.473126,328
6.1381842,328
5.230601,328
5.4863672,328
5.2325157,328
5.2315515,328
6.0250816,328
4.4578419,328
5.6821284,328
5.0582727,328
6.222087,328
5.724497,328
5.7920717,328
5.118401,328
5.961868,328
6.0240658,328
5.7154327,328
5.3394269,328
6.7244155,328
6.9695775,328
5.3697336,328
5.1427646,328
5.3442065,328
7.2648909,328
6.539104,328
5.4681497,328
5.0127877,328
5.7525129,328
6.005667,328
6.3624759,328
5.0907857,328
5.4893345,328
6.0616079,328
6.3283356,328
5.3626353,328
5.6817374,328
5.3904319,328
5.2450861,328
6.3336236,328
5.9063029,328
5.4847558,328
5.9837412,328
5.7845476,328
4.7979506,328
5.6505747,328
4.1861044,328
5.2722217,328
4.6145713,328
5.8539506,328
5.4358395,328
5.2504681,328
5.5991341,328
3.4922224,328
5.2758586,328
5.9624244,328
6.5194713,328
4.7212658,328
5.9380634,328
5.336163,328
6.5258346,328
5.406061,328
6.5461898,328
5.7444867,328
5.6200219,328
6.0408416,328
6.163429,328
4.8303215,328
5.2775561,328
5.8409362,328
5.4712213,328
6.5692078,328
5.5759942,328
5.4463276,328
6.0502815,328
4.9261268,328
5.2266475,328
5.3961858,328
5.9763391,328
5.2784936,328
5.6211964,328
5.6087849,328
6.084242,328
5.4436302,328
4.7841265,328
5.2699704,328
6.2148093,328
7.5386496,328
6.3178733,328
5.5405597,328
5.7441469,328
5.417945,328
6.0684499,328
5.7237123,328
6.356072,328
6.1240754,328
5.7792101,328
6.4888033,328
6.4988306,328
5.052188,328
6.3524709,328
6.2919913,328
6.0725992,328
5.8653886,328
5.4163193,328
5.9526593,328
5.7573054,328
6.1428208,328
5.3406238,328
5.7858232,328
5.182593,328
5.3942084,328
5.716425,328
5.8661078,328
4.5567622,328
5.386872,328
5.059325,328
6.4114789,328
6.2286158,328
6.1869699,328
6.7506635,328
5.192254,328
6.1200829,328
4.2031784,328
5.2198554,328
5.2578301,328
5.9247023,328
5.851638,328
7.1211112,328
6.0382265,328
5.0298358,328
5.6631731,328
5.9409344,328
5.3365647,328
6.1890357,328
5.0131133,328
5.5226173,328
5.3056174,328
5.7733069,328
3.2759544,328
6.0828858,328
5.9645395,328
8.3556761,328
6.2967019,328
6.1634536,328
5.4211037,328
4.9107207,328
6.2004939,328
5.8150737,328
6.1164338,328
5.6309836,328
4.8030416,328
5.4511982,328
5.7662178,328
5.9900574,328
5.7648078,328
4.4698968,328
5.2098788,328
5.8669564,328
5.5153302,328
4.7401267,328
5.4420559,328
5.6581862,328
4.5775813,328
5.0067718,328
5.1363353,328
5.2979959,328
7.1133666,328
5.4358633,328
6.2347088,328
5.151488,328
5.1124786,328
5.7961869,328
5.6498341,328
5.9527461,328
5.3875077,328
5.2581916,328
5.8382241,328
4.6303964,328
5.4790604,328
5.0812142,328
6.116601,328
5.7803684,328
5.6533593,328
5.6439357,328
6.2468214,328
4.5965517,328
5.5839371,328
6.0350005,328
6.7684679,328
6.5339786,328
5.3915504,328
5.5612668,328
4.9774541,328
5.8525506,328
5.7572871,328
5.4174701,328
6.1753014,328
5.050491,328
6.3256236,328
5.3248375,328
5.9450816,328
5.6313984,328
5.2555889,328
4.7790049,328
5.9518781,328
5.2797237,328
6.1962723,328
6.964368,328
6.2084489,328
6.3150844,328
4.8932364,328
4.4116908,328
5.0489757,328
6.2731589,328
5.5550264,328
7.4689276,328
5.0903433,328
5.9719164,328
4.4355492,328
4.966727,328
4.8906207,328
5.3988654,328
5.6670256,328
4.4968399,328
6.2703574,328
5.9579938,328
7.2194016,328
5.6582144,328
5.706011,328
5.1378701,328
6.9006748,328
5.4050831,328
5.3358624,328
4.9748766,328
5.6436052,328
5.4069249,328
3.4929279,328
5.0840612,328
6.3956593,328
4.9974885,328
5.3141534,328
5.5597211,328
5.5545025,328
5.335067,328
5.4209485,328
5.7122099,328
5.8507938,328
4.4418992,328
6.3154217,328
5.171138,328
5.1943727,328
6.5189334,328
6.7424983,328
6.1890302,328
6.3861334,328
5.512025,328
4.8574097,328
6.6722078,328
4.9486665,328
6.2020258,328
5.7515358,328
6.2089864,328
5.1306519,328
4.5596804,328
6.0966618,328
5.8324552,328
6.1861889,328
5.3058975,328
6.7044002,328
5.1050056,328
5.881773,328
5.5153539,328
6.7526856,328
5.7525422,328
6.2423456,328
