totalCharge,run
1.02464497e+05,339
25027.15,339
37475.351,339
49770.832,339
61254.246,339
35597.735,339
69946.144,339
1.78777274e+05,339
38725.474,339
87918.59,339
26008.701,339
66858.801,339
63344.742,339
73658.749,339
74838.777,339
1.02876938e+05,339
74473.901,339
50343.058,339
92545.715,339
91783.05,339
49264.126,339
37288.791,339
50690.775,339
55261.048,339
68621.501,339
60332.389,339
89469.196,339
57674.947,339
57015.648,339
1.47254158e+05,339
90860.179,339
58414.429,339
62903.068,339
77384.75,339
79660.428,339
80088.583,339
57327.575,339
49302.152,339
67125.714,339
49760.245,339
57419.756,339
56258.415,339
68069.013,339
74939.874,339
43649.956,339
35447.526,339
57393.821,339
65697.148,339
43762.284,339
1.07213617e+05,339
44775.386,339
80108.664,339
55107.786,339
77255.166,339
50955.793,339
69276.552,339
54655.744,339
62854.242,339
51422.644,339
81419.566,339
1.32989719e+05,339
56564.257,339
34645.743,339
63778.046,339
43598.282,339
30007.736,339
37503.657,339
53463.941,339
68900.543,339
58725.7,339
66610.234,339
93882.375,339
88925.325,339
87334.269,339
68082.186,339
34292.065,339
63722.13,339
63297.134,339
99609.36,339
1.04036456e+05,339
49572.167,339
72934.976,339
30648.418,339
25085.808,339
35401.574,339
49846.738,339
61401.019,339
94103.912,339
72420.353,339
95765.133,339
1.41524817e+05,339
79535.005,339
53802.926,339
44403.512,339
90502.429,339
87910.181,339
84559.188,339
1.22260493e+05,339
77144.165,339
81597.124,339
98091.559,339
69181.093,339
47493.597,339
22284.826,339
44644.692,339
53584.702,339
1.10174416e+05,339
49286.635,339
1.49103566e+06,339
1.28973302e+05,339
60697.706,339
60077.361,339
49693.803,339
68039.316,339
1.1493735e+05,339
79598.03,339
50965.312,339
77495.448,339
1.94985369e+05,339
1.02709322e+05,339
1.1784109e+05,339
61147.638,339
80317.952,339
1.18460416e+05,339
45037.846,339
45612.096,339
40549.371,339
88859.123,339
86819.842,339
27607.076,339
64132.55,339
10021.631,339
72798.491,339
67642.305,339
79703.817,339
41830.003,339
44499.754,339
58920.939,339
33682.372,339
1.4658877e+05,339
76993.985,339
92479.663,339
90306.158,339
92898.061,339
56588.043,339
1.01193825e+05,339
1.00860171e+05,339
94556.646,339
1.24387114e+05,339
89786.467,339
36810.782,339
45242.747,339
59564.923,339
73303.567,339
1.08970992e+05,339
52186.654,339
94260.5,339
1.07449202e+05,339
35007.483,339
90332.59,339
61841.935,339
62378.548,339
74756.231,339
49335.712,339
65200.129,339
72105.999,339
55390.507,339
1.04865054e+05,339
83936.801,339
1.03471187e+05,339
74524.048,339
1.13973425e+05,339
29159.175,339
72692.966,339
53116.819,339
48509.957,339
49826.256,339
48595.631,339
59076.884,339
60521.713,339
52783.765,339
1.32081442e+05,339
1.4955872e+05,339
14334.827,339
26927.454,339
1.05026248e+05,339
56235.38,339
62019.129,339
58483.946,339
28920.117,339
1.20528235e+05,339
61066.395,339
30432.886,339
52246.272,339
43004.444,339
68808.967,339
69268.153,339
73160.228,339
1.1067644e+05,339
80254.949,339
66392.398,339
56613.278,339
83249.769,339
1.12333364e+05,339
53024.157,339
53681.225,339
60933.67,339
73541.728,339
67405.854,339
35918.263,339
61438.466,339
61893.763,339
38600.355,339
41743.6,339
72345.68,339
1.03309563e+05,339
55622.149,339
96943.62,339
70079.412,339
62949.798,339
91378.706,339
1.1416544e+05,339
57423.002,339
54562.962,339
1.36156361e+05,339
53281.681,339
45952.316,339
46180.233,339
1.33246794e+05,339
50237.372,339
58412.843,339
34763.028,339
75908.286,339
82581.281,339
69925.948,339
47868.336,339
1.79743898e+05,339
1.54863641e+05,339
72359.648,339
99462.008,339
55408.077,339
66615.247,339
43475.037,339
42352.311,339
1.18027327e+05,339
62294.827,339
50876.478,339
49131.495,339
2.11088581e+05,339
56781.784,339
44399.314,339
1.18460269e+05,339
63238.336,339
71112.736,339
74442.998,339
89233.593,339
79530.139,339
69123.351,339
67361.773,339
68961.451,339
74489.633,339
1.08208666e+05,339
97377.371,339
27166.356,339
61647.592,339
59531.908,339
59092.005,339
61452.501,339
42206.956,339
36084.919,339
52090.983,339
1.35450648e+05,339
87560.76,339
59034.995,339
35308.926,339
77604.466,339
1.17016529e+05,339
42629.993,339
84815.931,339
57840.277,339
28912.91,339
21543.462,339
32540.217,339
94943.766,339
47759.715,339
29204.882,339
71221.627,339
30497.843,339
55849.415,339
66129.776,339
83785.278,339
58733.127,339
64219.734,339
34554.363,339
62387.225,339
86148.104,339
62092.172,339
91162.914,339
81962.089,339
56075.449,339
59806.944,339
76039.487,339
72979.373,339
1.77999569e+05,339
22853.875,339
63478.823,339
72574.772,339
61516.438,339
81670.816,339
63614.865,339
65843.937,339
58761.117,339
68681.35,339
36667.671,339
33486.74,339
64719.735,339
34595.548,339
63809.888,339
70485.437,339
53311.053,339
66178.015,339
26680.239,339
52104.333,339
1.35144095e+05,339
1.62057881e+05,339
34625.366,339
63174.044,339
67676.823,339
1.17669607e+05,339
70822.021,339
42867.565,339
80119.421,339
93933.418,339
1.0988058e+05,339
72296.401,339
1.39268057e+05,339
68152.624,339
55365.579,339
61107.062,339
42567.433,339
