kurtosisLongitudinal,run
-0.38085316,319
0.14107431,319
-0.28106522,319
-0.51761214,319
0.11012414,319
-0.50078082,319
-0.21486552,319
-0.042171007,319
0.30373301,319
-0.27585585,319
-0.10286209,319
-0.34655717,319
-0.18450897,319
-0.50935107,319
-0.36325997,319
-0.21144534,319
0.41053196,319
0.062748643,319
-0.39416435,319
-0.45413822,319
-0.54068855,319
-0.30088388,319
0.22656662,319
-0.090705345,319
-0.072357015,319
-0.27144484,319
-0.29112204,319
-0.21522492,319
0.53379945,319
-0.34874145,319
0.044132173,319
0.067420284,319
-0.22330166,319
0.18060783,319
-0.10966296,319
-0.25261403,319
-0.055309848,319
-0.091568887,319
-0.38431757,319
-0.58039066,319
-0.30776114,319
-0.55718598,319
0.64202759,319
0.32525567,319
-0.54095861,319
-0.47467986,319
-0.34842388,319
-0.35078721,319
-0.57154907,319
-0.025936316,319
0.077692701,319
0.18837861,319
-0.23017769,319
-0.26625328,319
0.52530519,319
-0.22181177,319
-0.10666645,319
-0.35502798,319
-0.28799309,319
0.14934577,319
-0.15949503,319
0.18553984,319
-0.12439275,319
-0.036106484,319
0.0031624551,319
1.0235422,319
-0.060275175,319
0.26299026,319
-0.23579428,319
0.31887564,319
-0.36906946,319
-0.16695621,319
-0.13699169,319
0.051868944,319
-0.50603667,319
-0.127039,319
-0.089103823,319
-0.21689316,319
-0.35664015,319
-0.50647342,319
-0.081114581,319
-0.35648373,319
-0.1645964,319
-0.15454222,319
0.032097579,319
0.1289637,319
-0.065191858,319
-0.31121151,319
0.043443636,319
-0.31658158,319
-0.27611352,319
-0.090105998,319
-0.42705106,319
-0.41097496,319
-0.2950073,319
-0.11186093,319
0.0052761575,319
-0.73185315,319
-0.36246403,319
0.35667503,319
-0.007392216,319
-0.43545827,319
-0.29154514,319
0.090664066,319
-0.21493692,319
-0.09996676,319
-0.030495921,319
-0.54348229,319
0.24093635,319
-0.2900135,319
-0.10800827,319
-0.4135867,319
-0.51608734,319
-0.10858772,319
0.11876414,319
-0.48203046,319
-0.49317035,319
0.0080306632,319
0.02675015,319
0.022415131,319
-0.80228468,319
0.14436377,319
-0.15574869,319
0.38879728,319
-0.25656864,319
-0.080656895,319
-0.59149824,319
-0.31390336,319
0.12058952,319
0.11219998,319
-0.38650224,319
-0.061854814,319
-0.083679704,319
-0.32367911,319
0.17810987,319
-0.10624569,319
-0.030390247,319
-0.076937412,319
-0.042004946,319
0.65241899,319
0.022221646,319
-0.48988518,319
-0.43748649,319
-0.65991911,319
-0.32509322,319
0.37069564,319
-0.16562023,319
-0.39116791,319
0.046421486,319
-0.19958947,319
-0.28468805,319
-0.3551869,319
-0.391173,319
2.6226615,319
-0.37289894,319
0.010695499,319
-0.15835633,319
-0.20068277,319
-0.15236412,319
-0.00018845175,319
-0.17714785,319
-0.068143933,319
-0.39577682,319
0.090904619,319
-0.019156149,319
-0.64051503,319
-0.31509773,319
0.50947922,319
-0.13265105,319
-0.1887375,319
0.068350182,319
0.13037986,319
-0.16502747,319
0.95938894,319
0.24746897,319
-0.5647556,319
-0.22332084,319
-0.081587151,319
-0.49626751,319
-0.22012589,319
0.31030617,319
-0.40757448,319
0.82760457,319
-0.49240288,319
-0.52689631,319
0.092642447,319
-0.16141878,319
0.17258895,319
-0.10104161,319
-0.32704148,319
0.81350578,319
-0.074595981,319
-0.098635107,319
-0.47664226,319
-0.11238755,319
-0.080389733,319
0.36909652,319
-0.17519662,319
0.22035976,319
-0.31374123,319
0.12161448,319
0.057632225,319
-0.30700608,319
1.0461773,319
0.33153003,319
-0.61098525,319
0.019029033,319
0.02749004,319
0.49889442,319
-0.12381833,319
-0.20622838,319
-0.271135,319
-0.20883849,319
-0.26873574,319
-0.24202034,319
-0.3961787,319
-0.22313173,319
0.20962581,319
-0.18644252,319
-0.14178156,319
-0.022159764,319
-0.11476614,319
-0.40931642,319
-0.27763456,319
-0.10868263,319
0.37543789,319
0.16861001,319
-0.18186191,319
1.0669369,319
0.68009246,319
-0.20704146,319
-0.042760007,319
-0.35802413,319
-0.48992742,319
0.34578047,319
0.019459363,319
-0.35037767,319
0.13644952,319
0.26967839,319
0.072992795,319
-0.21267551,319
0.20223595,319
4.164828,319
-0.32195765,319
-0.045735568,319
0.12684007,319
-0.21123405,319
-0.06873808,319
-0.32239446,319
-0.042315804,319
0.14683837,319
-0.060255701,319
1.1015975,319
0.22760473,319
-0.015558228,319
-0.37666137,319
-0.63447298,319
-0.14717198,319
-0.093424489,319
0.1864939,319
0.13161677,319
0.32140667,319
-0.2016491,319
-0.17876486,319
0.021375352,319
0.031454221,319
-0.15182834,319
-0.21575229,319
-0.45608233,319
0.13715133,319
-0.39420274,319
1.3325431,319
-0.25952836,319
-0.079413369,319
-0.22046265,319
-0.28030811,319
0.29011982,319
0.34898192,319
-0.27996394,319
0.044454474,319
-0.16032819,319
-0.12175017,319
0.071049039,319
-0.27091768,319
0.19937451,319
-0.059209438,319
-0.28040379,319
-0.32055601,319
-0.20231191,319
-0.20487269,319
-0.7531041,319
-0.2717237,319
-0.48234255,319
0.23259351,319
1.2093887,319
0.16512343,319
-0.29044977,319
-0.20910476,319
-0.48423021,319
-0.29049904,319
-0.099308474,319
-0.28575253,319
-0.058043737,319
-0.33478378,319
-0.30804018,319
-0.28542755,319
-0.47857848,319
-0.61060069,319
0.28497307,319
-0.22760404,319
0.13661606,319
-0.32439226,319
-0.31879775,319
-0.1225814,319
0.14186055,319
-0.53848756,319
-0.28623543,319
-0.77657383,319
-0.24359364,319
-0.037303131,319
-0.39383143,319
-0.28846938,319
0.30130803,319
0.061989591,319
-0.091623454,319
-0.34954045,319
-0.085129233,319
-0.26421699,319
-0.15073742,319
-0.4199584,319
-0.17067217,319
-0.0030622643,319
-0.3213756,319
-0.066034834,319
0.63787107,319
-0.54944371,319
0.2115905,319
0.38648664,319
-0.086654127,319
0.08192548,319
-0.45404699,319
-0.45639523,319
-0.14493471,319
-0.085949173,319
-0.22441108,319
-0.042903336,319
-0.13297232,319
0.36786985,319
-0.053269309,319
-0.43214799,319
-0.021654533,319
0.37174357,319
-0.0076519771,319
-0.0068813827,319
-0.32083869,319
-0.062271557,319
-0.34631379,319
1.4300338,319
-0.30530139,319
-0.12169442,319
-0.11288311,319
-0.48886376,319
0.15323809,319
-0.11290777,319
0.19583895,319
-0.30295341,319
0.43816471,319
-0.14140035,319
-0.11253273,319
0.15877561,319
-0.47941427,319
-0.2501134,319
1.6666489,319
-0.55602836,319
0.12062029,319
0.52458187,319
-0.26594044,319
-0.39033601,319
-0.5886166,319
-0.42237803,319
-0.11556123,319
-0.2833158,319
0.02022631,319
-0.10352702,319
-0.45325944,319
0.057267222,319
0.54161451,319
0.10351976,319
-0.43814764,319
-0.48727793,319
-0.76647214,319
0.02438459,319
-0.11075591,319
0.001808431,319
-0.073197486,319
-0.01637549,319
0.076501367,319
-0.45787707,319
-0.45775127,319
-0.24320963,319
0.4290602,319
-0.41085277,319
0.16672539,319
-0.21450273,319
-0.54402916,319
-0.086272161,319
-0.023291503,319
-0.21880192,319
0.27881689,319
-0.57914294,319
-0.37294153,319
-0.39138797,319
-0.14987008,319
-0.0033958656,319
0.0447038,319
-0.20191271,319
-0.61681547,319
-0.00046286281,319
-0.34926642,319
-0.27490634,319
0.36156825,319
-0.031694044,319
-0.19399317,319
-0.10437103,319
0.1775871,319
0.25616861,319
-0.13026954,319
0.1659622,319
-0.22588598,319
0.46042772,319
-0.33538258,319
-0.39936254,319
-0.29702443,319
0.20359794,319
0.053214187,319
0.84165332,319
-0.19013385,319
-0.45710937,319
-0.10594295,319
-0.38788463,319
-0.038000985,319
-0.10394105,319
-0.19188378,319
-0.51108683,319
-0.19782833,319
-0.40508111,319
-0.21508938,319
-0.23678107,319
-0.33934353,319
0.021007886,319
-0.073825709,319
0.072782601,319
0.33303168,319
-0.10827276,319
0.13917561,319
-0.11172077,319
-0.17408024,319
0.44003976,319
-0.077540429,319
-0.25068926,319
0.033654483,319
0.28687015,319
-0.12848258,319
-0.32902349,319
0.21173688,319
0.17119698,319
-0.02772256,319
-0.23629847,319
-0.052399646,319
-0.48071413,319
0.54464516,319
0.20441016,319
0.076710103,319
-0.42253652,319
0.088265179,319
-0.45443307,319
0.50771564,319
-0.42066045,319
-0.11786378,319
0.25023061,319
-0.15956368,319
0.23344871,319
0.27808063,319
-0.21123962,319
-0.16780964,319
0.031905116,319
-0.2160281,319
-0.27592776,319
-0.062233195,319
0.38274739,319
-0.52015537,319
-0.39736093,319
0.2962069,319
-0.26429828,319
0.041794907,319
0.011226043,319
-0.33831561,319
0.087158678,319
0.038928167,319
-0.26705357,319
-0.063985026,319
-0.21290444,319
-0.086493261,319
-0.59851989,319
-0.12840347,319
0.21110841,319
0.024077366,319
-0.13512288,319
0.022312969,319
-0.22732747,319
-0.14864204,319
-0.38413087,319
-0.21409254,319
0.56523474,319
0.004785859,319
0.010723233,319
-0.47980661,319
-0.53198224,319
0.097104937,319
0.75829676,319
0.7804462,319
0.026065203,319
0.29295593,319
-0.097441408,319
-0.24746381,319
-0.29021898,319
-0.19240127,319
0.36177594,319
-0.9086539,319
-0.28731674,319
0.23585396,319
-0.034208497,319
-0.35207309,319
-0.24557886,319
0.23378178,319
-0.17619159,319
-0.431993,319
1.9091684,319
-0.15373548,319
-0.43405258,319
-0.099447142,319
-0.56278708,319
-0.13825064,319
-0.64168666,319
0.18722373,319
-0.23622627,319
-0.12999142,319
-0.40948477,319
-0.268835,319
0.1878258,319
-0.28882777,319
-0.30187627,319
0.44722888,319
-0.42985133,319
-0.1597637,319
0.1013885,319
-0.20761214,319
0.20132129,319
0.12398983,319
0.051347452,319
-0.20420568,319
-0.30485027,319
0.068469172,319
-0.54198979,319
-0.43820287,319
-0.33664546,319
0.55137075,319
0.75279345,319
-0.37570901,319
0.22553986,319
0.42579425,319
-0.23115985,319
-0.2069754,319
0.32667666,319
0.051508277,319
-0.22305745,319
0.15136065,319
-0.31104016,319
0.17187464,319
0.0066459822,319
0.1564705,319
-0.55885533,319
-0.06563012,319
-0.50546938,319
-0.25606016,319
-0.2829022,319
-0.26700175,319
-0.31430469,319
0.48903056,319
-0.36880121,319
-0.0388548,319
-0.0023461906,319
0.23703668,319
-0.68924419,319
-0.10123404,319
-0.16848058,319
-0.24506003,319
-0.55323921,319
-0.30725409,319
0.072860747,319
0.56925604,319
0.21353814,319
-0.65196252,319
-0.037344819,319
0.15819901,319
0.30917112,319
-0.24049724,319
0.0071018859,319
-0.33988572,319
-0.57433533,319
0.054889979,319
0.69608561,319
-0.17170738,319
1.165608,319
0.26736714,319
-0.65557788,319
-0.33337895,319
-0.63100492,319
0.28522317,319
-0.18180028,319
0.48729515,319
0.3448949,319
-0.25604389,319
-0.052589104,319
0.049242226,319
0.032946365,319
0.67636764,319
-0.51720487,319
-0.17171355,319
-0.23575906,319
0.13434001,319
-0.03380902,319
-0.29448248,319
0.04805796,319
-0.1183547,319
0.027324694,319
-0.45945007,319
-0.15825475,319
-0.25759967,319
0.056777583,319
-0.48147312,319
-0.45279683,319
0.050938277,319
0.075164073,319
-0.49195488,319
-0.063505064,319
-0.35856471,319
-0.34393021,319
0.068031594,319
0.46646325,319
-0.13207644,319
-0.54719319,319
-0.1433605,319
0.087882103,319
-0.4363182,319
-0.12174659,319
-0.0020133657,319
-0.18348154,319
-0.02465114,319
0.27940346,319
-0.047600316,319
-0.52854651,319
0.39276583,319
-0.43466195,319
-0.35734569,319
-0.25128659,319
-0.29196869,319
-0.13096698,319
-0.15037974,319
-0.052655706,319
-0.075460606,319
-0.15460171,319
-0.15884446,319
0.114724,319
0.28753176,319
-0.39433099,319
0.22919328,319
-0.00039857878,319
-0.052657296,319
-0.070201044,319
0.12043394,319
-0.25693898,319
0.43939089,319
-0.28249477,319
-0.040090613,319
0.034662697,319
-0.27469907,319
-0.22972746,319
-0.0238616,319
-0.18589135,319
-0.270188,319
-0.22646357,319
-0.14248885,319
-0.24520333,319
-0.19309086,319
0.064921873,319
-0.3042642,319
-0.093987821,319
-0.20079452,319
0.061213185,319
-0.030345133,319
0.08118255,319
-0.31356192,319
0.69706316,319
-0.010939067,319
-0.26281598,319
-0.10008374,319
0.019797962,319
-0.49649464,319
0.0056249694,319
-0.40949721,319
-0.55181667,319
0.53507779,319
-0.28673458,319
0.48812057,319
0.484531,319
-0.49224727,319
-0.021475775,319
-0.15071658,319
0.22179794,319
0.2038361,319
0.042888219,319
-0.39650905,319
0.49836757,319
-0.38943775,319
0.18756335,319
-0.14685143,319
0.035124892,319
-0.43608628,319
-0.19956756,319
0.071375161,319
-0.29181354,319
-0.36803112,319
0.50402789,319
-0.14060999,319
-0.0021556084,319
-0.51700906,319
-0.40120392,319
-0.31560957,319
-0.49407585,319
-0.18125026,319
-0.32443399,319
-0.068193784,319
0.13403985,319
0.23407793,319
-0.62821422,319
-0.10740537,319
-0.27542583,319
0.33825843,319
-0.1466193,319
-0.43004798,319
-0.074628077,319
0.062154315,319
-0.35457699,319
0.24432351,319
-0.37566203,319
0.072582481,319
-0.22389398,319
0.94059721,319
0.091468159,319
-0.74001996,319
-0.13599038,319
0.64494008,319
0.014803364,319
-0.43574718,319
0.031000569,319
-0.53759597,319
0.41808342,319
-0.38543159,319
-0.0010981219,319
-0.12389684,319
-0.019695807,319
-0.7409891,319
0.3380171,319
0.248647,319
-0.72887454,319
0.34503935,319
-0.22469858,319
-0.16186999,319
0.29311274,319
0.095728469,319
-0.061569392,319
0.28749892,319
0.025938366,319
0.053668761,319
-0.074672961,319
-0.2214362,319
-0.15524532,319
-0.29946014,319
-0.26945028,319
0.4114097,319
-0.16460072,319
-0.56208257,319
-0.35997882,319
-0.26778611,319
0.26069488,319
0.4435666,319
-0.09379641,319
-0.11965933,319
-0.0099006283,319
-0.29054095,319
-0.59823865,319
0.10971336,319
-0.15006193,319
-0.014750175,319
0.45741848,319
-0.38872615,319
-0.24320623,319
0.26380375,319
-0.25422606,319
0.92550049,319
-0.51903199,319
0.085795183,319
-0.64779103,319
-0.29010535,319
-0.57081984,319
0.45031273,319
-0.054981243,319
0.05117218,319
-0.22536203,319
-0.26675951,319
-0.37468564,319
-0.13220394,319
0.37589073,319
-0.50798853,319
-0.026161183,319
0.37838964,319
-0.19675557,319
-0.42468862,319
0.042573767,319
-0.059821692,319
-0.291247,319
-0.53566706,319
-0.20666089,319
-0.090443858,319
0.2943601,319
0.0059976675,319
-0.077552147,319
-0.28296118,319
-0.18865684,319
-0.44040005,319
0.13921227,319
0.01228179,319
-0.28706995,319
-0.26000682,319
-0.70233563,319
0.024985802,319
-0.55400358,319
-0.14482883,319
-0.15235956,319
0.22913764,319
-0.099748857,319
0.50448711,319
-0.53810544,319
0.52630642,319
-0.098276636,319
-0.28749913,319
-0.012113148,319
0.17795562,319
-0.12848139,319
-0.49105325,319
-0.41749905,319
-0.10332898,319
-0.15596225,319
-0.23475147,319
0.10610603,319
-0.1476678,319
-0.51145238,319
0.90517375,319
0.23512693,319
-0.22675543,319
-0.3308723,319
-0.32349669,319
-0.46089146,319
0.4233904,319
-0.3086121,319
-0.031994968,319
-0.50251776,319
-0.26260971,319
0.51608943,319
-0.41905352,319
0.14412679,319
-0.34648243,319
-0.24651409,319
0.017427169,319
0.0054211848,319
-0.21756031,319
0.05656578,319
-0.10692596,319
-0.21645426,319
-0.43256738,319
0.80376512,319
0.095667959,319
0.16414967,319
-0.088703195,319
0.036214104,319
-0.27320613,319
0.018508978,319
-0.32006779,319
0.011595549,319
0.037908433,319
0.3995653,319
-0.38702216,319
-0.30427914,319
-0.26833485,319
-0.35816724,319
-0.51284379,319
0.23570973,319
-0.19495981,319
0.30256086,319
-0.17482439,319
-0.31365679,319
-0.10127193,319
0.0072998348,319
-0.1244329,319
0.567358,319
0.029696116,319
-0.5106181,319
-0.015357737,319
-0.25680923,319
0.29876606,319
0.030926747,319
-0.19450373,319
0.44274608,319
-0.20044392,319
-0.30340881,319
-0.40428477,319
-0.25174215,319
1.0696962,319
-0.28275851,319
-0.21205883,319
-0.060614189,319
0.0047985479,319
0.61412039,319
0.419529,319
-0.38717577,319
-0.049646461,319
0.062236557,319
0.70984087,319
-0.21455052,319
-0.5028415,319
-0.30552776,319
0.019206693,319
-0.39479602,319
-0.67032723,319
0.099388554,319
-0.55227229,319
-0.31866707,319
0.11533126,319
-0.49300868,319
-0.11643585,319
-0.25015916,319
0.063536364,319
-0.020051978,319
-0.30568667,319
-0.41836549,319
0.082819301,319
0.051048237,319
-0.46574626,319
-0.63512944,319
-0.18337351,319
0.29057668,319
-0.23317929,319
-0.023620515,319
-0.21853299,319
-0.10794629,319
-0.18152342,319
-0.49427612,319
0.25895406,319
0.066788792,319
0.47922656,319
0.2193059,319
-0.32908483,319
-0.10739666,319
-0.58230568,319
-0.44077456,319
-0.21994359,319
0.11123506,319
0.64822599,319
-0.11557619,319
-0.2746524,319
-0.041708891,319
0.35005038,319
-0.41964073,319
0.26795077,319
0.63735646,319
0.28915652,319
-0.28364959,319
-0.021423927,319
-0.33374493,319
-0.49393063,319
-0.42986408,319
0.43543909,319
-0.26992108,319
3.1340023,319
-0.18277645,319
-0.26045968,319
-0.23203329,319
-0.055852651,319
-0.053979793,319
-0.36479755,319
-0.73060894,319
0.064349083,319
0.010974569,319
-0.28296825,319
-0.16836509,319
-0.58175522,319
0.085539432,319
-0.20123161,319
-0.61364178,319
0.14463582,319
-0.34595753,319
-0.11796264,319
-0.29114628,319
0.52623785,319
-0.096384082,319
-0.04545561,319
-0.099039528,319
0.076714587,319
-0.19347661,319
-0.52205888,319
-0.57256788,319
0.5283688,319
0.048285368,319
-0.30287237,319
-0.59244686,319
0.11812575,319
-0.20020333,319
-0.48911302,319
0.50668354,319
0.02563904,319
0.12712466,319
-0.10748727,319
-0.37381963,319
-0.31845165,319
-0.36529792,319
-0.23765038,319
0.050761791,319
-0.15079045,319
0.2226261,319
0.37883939,319
-0.22096713,319
-0.24182289,319
-0.17210573,319
0.087128333,319
-0.34017064,319
-0.1864311,319
-0.11360845,319
0.12332908,319
0.086289505,319
-0.76101035,319
0.039182997,319
-0.23591765,319
-0.20983012,319
-0.30295671,319
-0.10523744,319
0.65834251,319
-0.17166879,319
0.0092293121,319
0.45320005,319
-0.32173241,319
0.35164039,319
-0.1517683,319
-0.01251548,319
-0.13146544,319
-0.41137481,319
-0.045701549,319
0.15302198,319
0.04261684,319
-0.15173935,319
-0.012547122,319
0.25899232,319
-0.44435947,319
0.42280768,319
-0.052911286,319
-0.074060692,319
-0.16104292,319
-0.16591687,319
-0.44439495,319
-0.27699038,319
-0.24133409,319
-0.25452687,319
-0.091490421,319
-0.26756079,319
0.14623677,319
-0.24332402,319
0.095394037,319
-0.18716005,319
-0.020887265,319
0.31176409,319
0.2828503,319
0.35512479,319
-0.28379887,319
0.22396566,319
0.61412869,319
0.13168978,319
-0.020511697,319
-0.39364766,319
0.031044643,319
-0.14606169,319
0.021890427,319
-0.023973742,319
-0.32276455,319
0.14974115,319
0.87661962,319
-0.39013698,319
-0.26717599,319
-0.78950843,319
-0.2408358,319
-0.20512074,319
-0.13317555,319
0.020023881,319
-0.12547046,319
-0.42818805,319
-0.010106726,319
-0.11636259,319
-0.43755617,319
-0.2318173,319
-0.53555842,319
-0.61439164,319
-0.25849154,319
0.41474879,319
0.56673791,319
0.33089557,319
-0.15014465,319
0.42629774,319
-0.20223529,319
-0.2664701,319
0.024912123,319
0.083134243,319
-0.45506201,319
-0.32406554,319
-0.36265332,319
-0.13514235,319
0.018044385,319
0.068378683,319
-0.18084678,319
-0.10496304,319
0.5062651,319
0.015373506,319
-0.72987314,319
-0.52664934,319
0.15578729,319
0.11760662,319
-0.027979999,319
-0.40019354,319
0.028721238,319
-0.50820114,319
-0.35479175,319
0.062106191,319
0.082580742,319
-0.082253017,319
-0.053614304,319
-0.3017513,319
-0.10900892,319
-0.15955614,319
-0.16722478,319
-0.21519754,319
-0.39272416,319
-0.31870833,319
-0.48921583,319
-0.26413868,319
-0.39741193,319
0.24524316,319
-0.27456034,319
0.15909455,319
0.09182632,319
-0.13972132,319
-0.43063806,319
-0.56127959,319
-0.035706212,319
0.12725469,319
-0.61692392,319
0.6839416,319
-0.076168255,319
-0.11522327,319
-0.051165874,319
-0.26126196,319
0.0015421737,319
2.6845215,319
0.23333418,319
-0.3437237,319
-0.44512457,319
-0.41521477,319
0.28559068,319
-0.39811325,319
0.10912206,319
0.41261665,319
-0.17615304,319
0.12833005,319
-0.12685711,319
0.34718129,319
-0.18380965,319
-0.29078408,319
-0.050299828,319
-0.1662918,319
-0.054401359,319
0.27535308,319
-0.18199034,319
-0.35704239,319
-0.12934141,319
-0.6370903,319
-0.45135303,319
-0.22855245,319
-0.36433257,319
0.11198916,319
-0.37492649,319
-0.47072491,319
-0.18801638,319
-0.4499697,319
0.056744448,319
0.61814162,319
-0.25517094,319
0.17161001,319
0.090803321,319
0.63817889,319
-0.50336341,319
-0.24437282,319
0.025247896,319
-0.16517226,319
0.22504293,319
-0.13764453,319
-0.23429254,319
0.59715229,319
0.46190029,319
-0.40956564,319
-0.039203872,319
-0.095693256,319
-0.4537289,319
0.14215314,319
-0.21481849,319
-0.18720457,319
-0.47575024,319
0.22321656,319
0.28092098,319
-0.30165511,319
-0.14101983,319
0.13999731,319
0.20362161,319
-0.39581436,319
0.30929877,319
0.1255992,319
-0.12391952,319
0.57150217,319
-0.024010616,319
-0.39976028,319
-0.16509287,319
-0.16604808,319
-0.33694106,319
-0.48257545,319
0.1333411,319
-0.17379116,319
0.37695087,319
0.038270788,319
-0.58015039,319
0.13710238,319
-0.33338188,319
-0.17890203,319
0.14557572,319
-0.10266043,319
-0.24382492,319
0.19581767,319
-0.16544813,319
-0.14538096,319
0.458212,319
-0.097716607,319
-0.091906527,319
-0.16654714,319
-0.49406852,319
-0.54589383,319
0.20803647,319
-0.18530818,319
0.71414685,319
-0.092187923,319
-0.40984146,319
0.28257704,319
0.14080001,319
-0.093433207,319
0.11298269,319
-0.25943339,319
-0.29977846,319
-0.70277818,319
0.0043233064,319
0.075731701,319
-0.42332161,319
-0.33494226,319
0.027383439,319
2.4483698,319
-0.059155528,319
-0.37964459,319
0.0054930165,319
-0.29210632,319
-0.30222749,319
0.04284451,319
-0.38199599,319
-0.39002763,319
0.59549453,319
-0.011864573,319
-0.29980055,319
0.4256673,319
-0.28674374,319
-0.1099361,319
-0.17999378,319
-0.41676153,319
-0.39142723,319
-0.056461586,319
-0.048063527,319
0.0088990638,319
-0.52180711,319
-0.088285462,319
-0.65432392,319
0.16674687,319
-0.1908085,319
0.53835328,319
-0.16688424,319
0.16294974,319
-0.18405324,319
0.57376681,319
-0.099799355,319
1.0620075,319
0.20492727,319
-0.22977024,319
0.050383555,319
-0.041788408,319
0.096828803,319
-0.25366657,319
0.25277406,319
-0.057188076,319
-0.0050502093,319
