width,run
4.6879222,319
6.044918,319
2.1569929,319
4.6069645,319
2.2872314,319
4.9628813,319
3.7647438,319
5.6035413,319
3.945687,319
5.1480043,319
5.4466239,319
3.4995098,319
4.7995968,319
4.5829451,319
4.7502434,319
1.2582654,319
4.9853142,319
2.6270535,319
4.6061204,319
3.0748041,319
6.0174303,319
3.5183368,319
6.0110069,319
3.9588831,319
5.6321529,319
5.3943845,319
5.3429567,319
4.5232668,319
1.8040186,319
2.9970458,319
2.8005273,319
3.0396464,319
4.7312731,319
4.3207997,319
3.8575887,319
5.3409976,319
4.4583756,319
6.0814124,319
4.9844601,319
4.1213754,319
5.6515558,319
5.8201278,319
5.241985,319
3.1621329,319
5.2861604,319
6.0492241,319
4.6076878,319
6.8449748,319
5.4388151,319
6.9081158,319
4.4186137,319
5.2267504,319
1.8235514,319
5.7085001,319
1.5894459,319
4.8947533,319
2.4345106,319
2.4970196,319
5.198554,319
2.5894504,319
5.1130799,319
2.8184122,319
4.558453,319
4.9512243,319
4.1998505,319
1.1583307,319
5.528847,319
2.9428431,319
5.5578132,319
0.97761091,319
4.1756632,319
4.9663793,319
5.4000819,319
3.8267874,319
5.0046606,319
3.9464505,319
3.4992506,319
5.0828732,319
3.3572957,319
3.3442424,319
4.0035014,319
4.9190025,319
4.1467023,319
4.8044713,319
1.3094718,319
3.012567,319
4.8064515,319
5.813504,319
3.5422284,319
4.2574283,319
4.7494774,319
4.9266467,319
6.214102,319
3.3646736,319
2.9595584,319
4.0611125,319
5.3716764,319
3.7517488,319
3.1251522,319
4.3687487,319
1.9337723,319
4.4113886,319
6.3940605,319
3.8293018,319
4.1532671,319
6.0637035,319
3.847112,319
4.7854638,319
5.1925057,319
3.7876393,319
5.2406189,319
5.3189266,319
6.1700634,319
2.148269,319
2.0496493,319
4.1362985,319
6.7394809,319
4.3094948,319
4.4060416,319
5.6714689,319
5.2017624,319
3.4389399,319
5.6440675,319
1.3181432,319
5.338433,319
3.8413865,319
2.2272474,319
6.2410899,319
2.1984486,319
5.0215988,319
2.5341098,319
5.6534246,319
2.4577858,319
4.0611332,319
5.4229561,319
3.9080891,319
5.2011337,319
2.5300033,319
5.1573173,319
6.0531207,319
3.6485526,319
5.5861593,319
3.5778001,319
7.2065596,319
4.5877869,319
5.5029452,319
5.6635154,319
5.5485387,319
4.3552498,319
0.91741933,319
1.5099132,319
5.0881858,319
2.105067,319
2.3664104,319
4.0397998,319
4.6414052,319
5.7953489,319
5.1095355,319
3.9218711,319
3.7948521,319
5.0311386,319
6.0637907,319
6.2790329,319
5.9258809,319
5.7542223,319
3.8157129,319
4.2556298,319
3.7897196,319
4.4097884,319
1.9787754,319
3.4630455,319
4.5305172,319
4.0160633,319
3.501263,319
6.2921171,319
4.9428476,319
5.1653109,319
3.1728755,319
1.9756565,319
5.7515402,319
4.3821541,319
4.2155123,319
5.8971362,319
4.1990413,319
4.7445362,319
1.2490723,319
4.8683127,319
2.908331,319
4.3548274,319
5.0382652,319
4.1924808,319
2.5176566,319
2.1522687,319
2.1248448,319
2.4956079,319
4.8059388,319
5.2451672,319
5.276029,319
4.7076192,319
5.0118558,319
3.6408749,319
5.3189296,319
5.1579895,319
5.1001297,319
5.517055,319
3.1819775,319
5.1435958,319
4.8483393,319
3.2543625,319
5.181886,319
1.8298946,319
3.2271297,319
5.1720891,319
1.8361851,319
3.286311,319
4.8307284,319
4.5715949,319
3.2050144,319
2.4656044,319
2.7369754,319
5.3649097,319
3.1060462,319
4.204224,319
4.2120816,319
5.3079296,319
2.4239587,319
4.699858,319
3.5263035,319
3.8209808,319
5.016418,319
5.172798,319
5.2531376,319
4.8895696,319
2.756669,319
3.9140156,319
2.9658646,319
4.8718357,319
4.9225076,319
2.3518563,319
5.1481702,319
5.2303197,319
2.8260592,319
4.7717151,319
2.8813834,319
4.734581,319
5.463921,319
4.5645919,319
4.4680924,319
4.9499731,319
5.2074832,319
2.3353075,319
2.6857412,319
0.75157291,319
3.8582409,319
4.3525234,319
5.273879,319
3.9680566,319
3.7888158,319
4.6192683,319
3.7248267,319
3.9862893,319
5.323492,319
4.5561601,319
5.2386742,319
5.56303,319
5.6065896,319
4.8102157,319
5.3975936,319
5.8661851,319
5.4472846,319
5.4681711,319
2.141206,319
3.1662484,319
5.5151439,319
4.517829,319
4.953684,319
3.7458089,319
1.1253778,319
3.2359496,319
3.5897395,319
3.7451205,319
3.5649908,319
5.8091564,319
4.566951,319
2.1178735,319
1.910319,319
2.2381664,319
5.3330793,319
4.9971438,319
4.0425971,319
6.3642703,319
5.1257513,319
1.6943263,319
4.4724054,319
5.6552068,319
3.9298251,319
3.4615739,319
4.464618,319
3.9135414,319
5.4767921,319
2.2221599,319
5.5505298,319
4.9656892,319
3.7165305,319
3.7643941,319
5.1557044,319
5.3209512,319
4.5772944,319
5.3556084,319
2.5564731,319
6.5019799,319
1.6929031,319
4.1359188,319
1.5603359,319
2.8056504,319
3.796762,319
4.412181,319
5.7334555,319
2.7718219,319
5.13062,319
2.478287,319
2.0130333,319
5.635992,319
5.005073,319
4.6844207,319
4.5510717,319
2.2263684,319
2.9512304,319
5.777345,319
6.94534,319
5.4767692,319
1.5565431,319
3.2376624,319
5.4297337,319
4.5173693,319
2.3290092,319
3.0801456,319
0.87939293,319
2.6041739,319
5.0134618,319
2.705326,319
3.8735205,319
5.1235584,319
4.5128534,319
4.8170806,319
5.4917601,319
4.7226862,319
2.3245222,319
2.2645777,319
2.5414334,319
1.9440434,319
1.5598241,319
4.5223939,319
4.8830613,319
3.0748011,319
4.6095049,319
2.1011313,319
4.8618223,319
4.3201458,319
5.0485554,319
2.3789562,319
2.8508733,319
2.3796851,319
4.9728907,319
5.7633509,319
2.4916616,319
4.1031093,319
4.3100025,319
1.4337067,319
5.3131223,319
4.2412881,319
4.9002515,319
5.3224614,319
2.2454074,319
2.904403,319
5.4960521,319
4.2032126,319
4.9440451,319
4.356052,319
3.5921109,319
2.9794472,319
3.8497008,319
3.2791609,319
5.7516777,319
4.4386723,319
5.7702284,319
5.7175183,319
4.8875441,319
2.5164253,319
5.6353775,319
3.4455823,319
4.0749615,319
3.0130702,319
2.9176638,319
1.7567393,319
6.2332514,319
5.0069755,319
5.7557375,319
4.0985281,319
4.5293395,319
3.5463397,319
4.9463121,319
0.86837021,319
1.6864656,319
5.1867196,319
2.0539579,319
4.8547177,319
1.2823343,319
4.6486186,319
4.40059,319
3.7389567,319
1.6833726,319
3.6652806,319
3.8725993,319
3.9305366,319
4.1015137,319
4.2421839,319
4.3179655,319
3.6909777,319
3.4684893,319
3.0309586,319
4.7650065,319
5.5997481,319
3.3543683,319
4.6046412,319
3.939428,319
4.5207904,319
2.2787775,319
2.9987495,319
3.122301,319
4.8543222,319
4.3236347,319
5.1794735,319
5.4327672,319
3.9138236,319
1.8298543,319
4.8264397,319
4.90022,319
2.8301448,319
5.2839902,319
4.2224805,319
5.3818135,319
3.0399886,319
5.0012026,319
2.144968,319
5.7629708,319
5.2691304,319
2.1047061,319
4.2409426,319
3.6560912,319
4.7040274,319
3.596483,319
5.5974521,319
2.7120948,319
1.6731423,319
4.3142671,319
5.4076049,319
4.5764646,319
5.5579562,319
3.5703397,319
3.9674525,319
2.3364737,319
2.9453729,319
3.0697894,319
5.5007314,319
3.5824375,319
5.3391,319
4.9704357,319
4.9969765,319
4.9220811,319
3.2280523,319
5.8499794,319
4.866117,319
5.8230574,319
4.9437271,319
5.2545885,319
4.8100353,319
4.7515489,319
4.7818995,319
4.49386,319
5.1002933,319
5.7130375,319
4.8041829,319
5.0547762,319
4.8452707,319
1.8835861,319
4.0236779,319
4.8126109,319
2.0216019,319
4.2170112,319
3.4061487,319
4.6185278,319
4.8759671,319
5.7746322,319
5.072795,319
4.9458225,319
5.3296703,319
4.1689127,319
1.7477858,319
4.8098009,319
2.7937859,319
4.6468554,319
1.5177221,319
5.3875428,319
3.4718972,319
4.159799,319
5.1203826,319
4.934044,319
5.2699749,319
5.9774066,319
2.430233,319
5.0549697,319
5.4225332,319
5.8394114,319
4.2468905,319
1.6250851,319
5.097085,319
2.9078902,319
4.7256043,319
4.5827372,319
5.140504,319
5.4647813,319
4.6725741,319
5.7600174,319
6.3075511,319
5.3875426,319
6.2981957,319
4.6572824,319
5.6008415,319
2.6855575,319
3.5626011,319
2.2876884,319
5.5850128,319
4.3597869,319
3.9927899,319
5.039854,319
3.9467454,319
4.5081152,319
5.0150353,319
3.6518765,319
5.2653626,319
4.3634178,319
5.0267622,319
4.5761186,319
4.3027912,319
4.998432,319
4.2849379,319
4.3307694,319
4.1595794,319
4.3953068,319
3.2374622,319
4.0069057,319
2.9616,319
3.5262785,319
4.0181947,319
3.8322231,319
2.5997642,319
6.2837581,319
5.5601407,319
4.114693,319
2.4868019,319
2.5102945,319
4.1044833,319
5.1244823,319
2.9005246,319
2.4898235,319
4.7046751,319
4.2476755,319
4.7953585,319
2.2624713,319
4.6364766,319
3.951201,319
3.9952923,319
4.3462708,319
3.2142983,319
5.2225238,319
4.5948996,319
4.273142,319
4.9112329,319
5.8878045,319
1.5013656,319
1.1866301,319
4.5000282,319
5.3876109,319
0.96170349,319
4.3972418,319
6.1490279,319
3.9531096,319
4.901639,319
4.9361735,319
4.2788035,319
2.983908,319
4.944598,319
6.0836535,319
4.109996,319
3.0842441,319
5.9247873,319
5.992059,319
4.634968,319
4.013769,319
4.7630344,319
4.8408945,319
2.9418842,319
1.9634803,319
5.657508,319
5.5703891,319
2.6111483,319
4.3149399,319
4.1985321,319
4.8884763,319
4.7264064,319
4.3213387,319
4.295344,319
3.0765797,319
5.4405848,319
5.1541164,319
5.6732365,319
5.3892328,319
3.191914,319
3.3288419,319
1.7162233,319
3.6145039,319
2.9843159,319
4.2256291,319
4.6543557,319
2.3112091,319
5.5106419,319
4.905116,319
6.0562488,319
5.2864159,319
3.5958368,319
3.5633968,319
5.4657086,319
2.3085694,319
4.1797889,319
5.276594,319
4.2953044,319
4.723194,319
2.7272361,319
4.1803673,319
4.4154913,319
1.4750201,319
5.9276236,319
5.1443433,319
4.5229758,319
3.2545929,319
4.7224518,319
4.3304845,319
5.4331913,319
5.1000512,319
4.0391278,319
3.4760462,319
5.6572184,319
5.0564349,319
1.4994033,319
6.1288306,319
4.4459171,319
2.2390585,319
4.2252153,319
5.7577346,319
4.7053604,319
4.5269359,319
4.6217379,319
3.7837865,319
1.9653554,319
3.1326166,319
4.3458334,319
5.4880072,319
6.2123415,319
4.7144054,319
4.024366,319
4.3347892,319
3.8082643,319
5.6149944,319
2.3950351,319
5.288436,319
4.8244625,319
2.870974,319
3.7814905,319
3.2164726,319
5.0946068,319
3.9145778,319
2.4879821,319
4.5289815,319
3.3214798,319
5.3386012,319
1.4816779,319
6.9262277,319
1.3417697,319
4.0218536,319
3.9034234,319
2.6686402,319
3.2904845,319
3.8303919,319
4.1371731,319
3.9692227,319
5.6172817,319
5.4522015,319
4.9775227,319
2.7524099,319
5.6297691,319
2.2016737,319
4.2424544,319
3.5853598,319
3.6217976,319
6.6258964,319
3.108656,319
4.9424921,319
5.2100324,319
3.8893564,319
3.9320573,319
5.0913305,319
4.5639298,319
4.7648622,319
2.7661232,319
3.3000055,319
5.2838265,319
4.4315281,319
1.870615,319
4.7837289,319
5.8140756,319
3.8421531,319
4.092318,319
2.2157133,319
5.8640952,319
3.1695737,319
2.8147899,319
6.3142103,319
3.682341,319
4.3980112,319
2.1661407,319
4.9108314,319
5.2821671,319
1.4261144,319
4.930336,319
4.3626216,319
5.8933812,319
5.6654396,319
3.7662911,319
4.5009077,319
5.5084457,319
2.9782551,319
4.947707,319
4.2741466,319
2.974082,319
5.7033009,319
4.097698,319
5.6983074,319
5.0623377,319
3.3025707,319
2.8302768,319
3.5217428,319
5.0707078,319
1.4267421,319
3.8416125,319
4.9906391,319
2.2155643,319
5.1011667,319
1.378296,319
5.124349,319
5.0852777,319
4.6467579,319
3.2604989,319
5.3680664,319
2.1878763,319
2.8396266,319
4.7391077,319
2.4785587,319
4.9589335,319
4.7913829,319
5.8801391,319
3.4912091,319
3.8294394,319
4.74674,319
4.5812165,319
5.6034212,319
1.7807793,319
5.5993841,319
4.8494396,319
4.9034083,319
3.4804211,319
5.6850676,319
3.8929565,319
2.354494,319
5.8996801,319
4.5510836,319
5.5190358,319
4.5491441,319
3.1809173,319
5.9800976,319
4.6485095,319
3.2209953,319
4.4098262,319
3.8698168,319
4.9321975,319
4.338457,319
4.2569667,319
4.770265,319
4.9428758,319
2.5403667,319
4.7846914,319
3.016923,319
5.0927249,319
0.997879,319
6.0314266,319
4.7303057,319
4.8634799,319
4.9741586,319
1.2210585,319
3.6272724,319
4.2419288,319
4.0259058,319
5.9844024,319
3.3379412,319
3.7420961,319
4.8782215,319
5.5612118,319
3.7354352,319
5.4147264,319
4.4817673,319
5.4126438,319
2.1073207,319
2.9259685,319
5.2097474,319
6.1949079,319
2.5885196,319
5.1916955,319
3.4288911,319
4.1537619,319
4.7707028,319
6.1370644,319
4.7428128,319
4.8381419,319
2.3538323,319
1.4646881,319
6.3497446,319
2.9639256,319
3.5826634,319
5.9834097,319
6.3276595,319
4.7866849,319
5.2736641,319
4.6154358,319
3.7452121,319
4.0624132,319
2.649434,319
6.1501243,319
2.1478159,319
4.6668614,319
3.0291287,319
5.8970447,319
5.4970865,319
4.2486259,319
3.30672,319
4.2548698,319
1.8417318,319
5.0097878,319
5.4769773,319
2.6522675,319
3.9365637,319
3.3425779,319
6.0588091,319
1.3934889,319
2.792876,319
4.9488176,319
4.7996464,319
4.0276534,319
4.5839424,319
3.1108493,319
4.819556,319
5.2772931,319
4.2427997,319
4.9574997,319
5.3586121,319
4.9479831,319
3.6783671,319
3.9515723,319
5.6774116,319
6.7822199,319
5.585148,319
3.0758244,319
4.3273716,319
3.4072306,319
4.4567695,319
4.3470686,319
3.5501983,319
6.020767,319
1.9080355,319
4.8224063,319
6.4662218,319
3.563141,319
5.7046073,319
4.6728834,319
5.0700774,319
6.2606864,319
4.638432,319
4.0299564,319
5.1964235,319
4.967077,319
3.7429598,319
5.6570317,319
2.2534072,319
3.8298274,319
2.29929,319
4.7267819,319
6.1267408,319
4.9518306,319
4.0134172,319
2.8809721,319
3.4152665,319
1.6186986,319
5.0248016,319
4.3556505,319
4.7009468,319
5.3120133,319
5.0898645,319
1.3944855,319
2.9557569,319
5.3015447,319
5.2113198,319
5.5147928,319
4.9078408,319
6.7117911,319
4.9456959,319
4.9556845,319
6.9438852,319
5.5412538,319
5.3772919,319
4.6626437,319
1.6899295,319
4.1136221,319
3.7257757,319
6.2127736,319
5.2344761,319
4.1795717,319
2.7809006,319
3.4861625,319
3.9444724,319
2.5377482,319
5.7110618,319
3.8091762,319
4.5067198,319
4.4209887,319
2.4594941,319
4.4692604,319
5.9029314,319
2.9617834,319
4.1246141,319
2.9389636,319
1.2593748,319
2.2108123,319
5.6408997,319
4.4596229,319
3.7837757,319
3.6444398,319
3.29884,319
5.188895,319
4.0923747,319
2.6251459,319
5.305522,319
2.79922,319
3.7758823,319
3.7573532,319
4.3526804,319
4.4823694,319
3.8023732,319
4.506073,319
5.4702367,319
5.460252,319
4.9000253,319
4.2875302,319
3.9042515,319
5.4095318,319
5.5681023,319
5.2848972,319
4.0564833,319
5.3124372,319
1.4974939,319
4.6497837,319
5.6718997,319
1.2678173,319
2.0352668,319
4.8554718,319
2.7440352,319
2.5770142,319
5.2892097,319
2.4879005,319
2.9551491,319
4.025721,319
2.5776093,319
7.0613619,319
5.1372539,319
2.7138729,319
0.91892309,319
4.8916559,319
6.1882903,319
1.3478158,319
4.930467,319
4.8788293,319
5.2749043,319
5.112685,319
4.7681594,319
4.7979531,319
4.4469131,319
4.3248856,319
2.6446982,319
5.2536006,319
4.6840648,319
2.1324185,319
4.0836067,319
4.1802831,319
3.8686138,319
2.5873739,319
4.6022939,319
3.0204518,319
2.4974919,319
4.5526065,319
5.2578154,319
1.6109422,319
4.9281427,319
2.9043499,319
5.2924491,319
2.2031885,319
5.3314743,319
4.7136608,319
5.9717357,319
2.0586545,319
3.848829,319
4.663575,319
5.1349729,319
4.8927966,319
1.7364615,319
4.069866,319
3.6216404,319
3.6407312,319
2.6626285,319
6.2923716,319
1.7177008,319
3.257776,319
3.891391,319
2.6177041,319
1.7243773,319
4.4831362,319
2.012722,319
4.6225348,319
6.1850253,319
4.6089077,319
4.7736259,319
4.1269669,319
5.1916383,319
2.3567821,319
5.7522757,319
4.9428277,319
4.6447362,319
4.1468129,319
5.2744975,319
5.0010613,319
5.4941262,319
2.8530238,319
2.5925132,319
4.6440714,319
3.792035,319
5.0089535,319
1.584912,319
3.3843179,319
2.9294488,319
2.3941244,319
5.5915089,319
6.6998653,319
3.2895264,319
3.8596789,319
3.6945521,319
2.7376572,319
3.6308905,319
4.781275,319
6.3032984,319
1.6207088,319
7.1480791,319
4.7252072,319
4.5718618,319
3.6913592,319
4.6510386,319
4.3763283,319
1.8357044,319
4.7799116,319
4.8552188,319
4.4888436,319
5.7273375,319
3.1313762,319
2.3456931,319
1.8338514,319
4.5473554,319
4.2232887,319
3.7329595,319
5.7592816,319
5.8307371,319
2.9730028,319
2.6804129,319
2.2067064,319
5.1831992,319
3.4966844,319
3.9913926,319
3.7274317,319
4.6199332,319
3.6964008,319
2.6561663,319
2.8534773,319
4.7502469,319
1.5360385,319
4.5841949,319
5.5101197,319
3.5997385,319
4.2746068,319
6.7277873,319
2.702119,319
5.427313,319
3.8291652,319
1.5612757,319
3.9496042,319
3.3944556,319
4.1642818,319
4.4232572,319
4.2926902,319
5.1290961,319
4.7257285,319
5.6594635,319
5.3757077,319
2.2539512,319
3.4183189,319
3.9449155,319
5.3380588,319
4.8922142,319
4.9759961,319
6.0408008,319
5.8204712,319
2.8764381,319
4.2207489,319
5.0028284,319
5.3619993,319
2.4771876,319
3.2175481,319
6.1059233,319
4.4729597,319
2.8113976,319
2.3460758,319
2.5899548,319
3.4532519,319
1.9561126,319
4.9653729,319
2.1857086,319
5.0342774,319
2.8779745,319
4.5219218,319
4.4282729,319
2.8714347,319
2.8245586,319
4.0681778,319
4.6933109,319
3.5470521,319
5.2770615,319
1.8342998,319
3.2583301,319
4.5114807,319
6.0808449,319
3.0595328,319
3.2005684,319
4.5252194,319
4.4769529,319
2.8168654,319
5.7484206,319
4.3673663,319
4.9198551,319
5.7169676,319
7.733282,319
4.1524229,319
1.5791794,319
3.7200634,319
4.0651676,319
1.2649004,319
3.9141293,319
5.4724176,319
5.4527839,319
3.5408212,319
3.4574622,319
5.1714836,319
5.0425015,319
5.4181191,319
3.2350201,319
5.6388821,319
6.034736,319
5.0276149,319
0.73925247,319
4.4306937,319
4.9015087,319
5.408667,319
2.8846894,319
4.5720374,319
2.9609185,319
5.9605159,319
2.6058156,319
4.7288752,319
4.9670281,319
3.3524107,319
6.6522903,319
1.6726946,319
1.4095723,319
3.5602058,319
4.782129,319
5.4751445,319
3.5338935,319
4.3579598,319
4.9206921,319
6.7404698,319
5.8950908,319
5.6663944,319
5.0195797,319
3.2775728,319
4.3416802,319
4.7498963,319
5.2477822,319
4.4221148,319
4.4120521,319
1.9114576,319
1.9417717,319
6.1516274,319
5.5966857,319
4.4113426,319
2.9662323,319
3.1975913,319
5.2911647,319
5.7334317,319
4.4451626,319
4.4788262,319
5.0036686,319
4.5065866,319
4.2475117,319
5.6717338,319
5.7244016,319
6.5061868,319
4.1685075,319
5.813498,319
1.2632712,319
3.9536442,319
5.8973403,319
3.2718287,319
4.6684833,319
3.8127659,319
4.4592617,319
2.651333,319
3.8647505,319
3.5540882,319
4.4318979,319
2.443242,319
5.0123571,319
1.460107,319
3.083713,319
4.8970238,319
0.96091084,319
2.3233469,319
3.5778978,319
5.5507404,319
1.9123567,319
5.2125753,319
4.3899596,319
4.2055778,319
3.6299007,319
4.0506097,319
3.320428,319
2.7206827,319
5.6161094,319
2.8779683,319
1.6471804,319
4.5389776,319
3.2629027,319
4.9858595,319
3.3409944,319
3.187162,319
5.6807197,319
5.0421927,319
5.6106768,319
5.2191967,319
3.531313,319
0.7769968,319
6.1723391,319
2.644527,319
5.242058,319
4.0350979,319
4.9652885,319
1.3107708,319
5.681911,319
5.1910449,319
6.2961421,319
5.4213009,319
5.847324,319
3.3473522,319
4.5808921,319
5.1089698,319
4.6586211,319
2.2524524,319
5.4710159,319
4.341356,319
