Cut?,Counts,eventNumber,runNumber
Raw,130,981,328
Raw,154,982,328
Raw,133,983,328
Raw,121,984,328
Raw,108,985,328
Raw,95,986,328
Raw,112,987,328
Raw,127,988,328
Raw,127,989,328
Raw,123,990,328
Raw,81,992,328
Raw,133,993,328
Raw,199,994,328
Raw,120,995,328
Raw,100,996,328
Raw,126,997,328
Raw,89,999,328
Raw,125,1000,328
Raw,229,1001,328
Raw,91,1002,328
Raw,103,1003,328
Raw,123,1004,328
Raw,70,1005,328
Raw,147,1006,328
Raw,45,1007,328
Raw,107,1008,328
Raw,114,1009,328
Raw,127,1010,328
Raw,157,1011,328
Raw,70,1012,328
Raw,102,1013,328
Raw,121,1014,328
Raw,135,1015,328
Raw,118,1017,328
Raw,116,1018,328
Raw,87,1019,328
Raw,144,1020,328
Raw,128,1021,328
Raw,128,1022,328
Raw,91,1023,328
Raw,142,1024,328
Raw,102,1025,328
Raw,102,1026,328
Raw,120,1027,328
Raw,77,1028,328
Raw,137,1029,328
Raw,115,1030,328
Raw,305,1031,328
Raw,130,1032,328
Raw,115,1036,328
Raw,122,1037,328
Raw,110,1038,328
Raw,126,1039,328
Raw,115,1040,328
Raw,137,1041,328
Raw,115,1043,328
Raw,139,1044,328
Raw,106,1046,328
Raw,110,1047,328
Raw,116,1048,328
Raw,150,1049,328
Raw,127,1051,328
Raw,83,1052,328
Raw,17,1053,328
Raw,233,1054,328
Raw,9,1055,328
Raw,106,1057,328
Raw,112,1058,328
Raw,122,1059,328
Raw,113,1060,328
Raw,104,1061,328
Raw,101,1062,328
Raw,131,1063,328
Raw,106,1064,328
Raw,127,1065,328
Raw,131,1066,328
Raw,179,1067,328
Raw,124,1068,328
Raw,119,1069,328
Raw,119,1070,328
Raw,108,1071,328
Raw,101,1072,328
Raw,113,1073,328
Raw,131,1074,328
Raw,8,1074,328
Raw,136,1075,328
Raw,248,1076,328
Raw,100,1076,328
Raw,176,1077,328
Raw,134,1079,328
Raw,133,1081,328
Raw,120,1083,328
Raw,114,1084,328
Raw,126,1085,328
Raw,230,1086,328
Raw,124,1086,328
Raw,115,1087,328
Raw,132,1088,328
Raw,116,1089,328
Raw,115,1090,328
Raw,208,1091,328
Raw,137,1092,328
Raw,129,1093,328
Raw,94,1094,328
Raw,113,1095,328
Raw,111,1096,328
Raw,125,1097,328
Raw,95,1098,328
Raw,84,1099,328
Raw,115,1100,328
Raw,80,1101,328
Raw,111,1102,328
Raw,90,1103,328
Raw,125,1104,328
Raw,317,1105,328
Raw,94,1106,328
Raw,118,1107,328
Raw,221,1108,328
Raw,148,1109,328
Raw,110,1110,328
Raw,129,1111,328
Raw,122,1112,328
Raw,82,1113,328
Raw,137,1114,328
Raw,131,1115,328
Raw,111,1116,328
Raw,5,1117,328
Raw,108,1118,328
Raw,100,1119,328
Raw,74,1120,328
Raw,104,1121,328
Raw,105,1122,328
Raw,129,1123,328
Raw,68,1124,328
Raw,28,1125,328
Raw,128,1125,328
Raw,115,1126,328
Raw,88,1127,328
Raw,94,1128,328
Raw,52,1129,328
Raw,85,1130,328
Raw,12,1131,328
Raw,36,1132,328
Raw,128,1133,328
Raw,106,1134,328
Raw,117,1135,328
Raw,118,1136,328
Raw,147,1137,328
Raw,122,1138,328
Raw,89,1139,328
Raw,118,1140,328
Raw,116,1141,328
Raw,112,1143,328
Raw,131,1144,328
Raw,112,1145,328
Raw,122,1146,328
Raw,114,1147,328
Raw,58,1148,328
Raw,128,1149,328
Raw,92,1150,328
Raw,4,1150,328
Raw,86,1151,328
Raw,11,1152,328
Raw,69,1152,328
Raw,129,1153,328
Raw,94,1154,328
Raw,131,1155,328
Raw,125,1157,328
Raw,126,1158,328
Raw,112,1159,328
Raw,102,1161,328
Raw,131,1162,328
Raw,101,1163,328
Raw,106,1164,328
Raw,97,1165,328
Raw,116,1166,328
Raw,123,1168,328
Raw,101,1169,328
