Type,Temp,Timestamp,runNumber,Time since run start
Septem,42.764,1550350426,329,3966
Septem,42.7548,1550350432,329,3972
Septem,42.764,1550350438,329,3978
Septem,42.7578,1550350444,329,3984
Septem,42.7517,1550350450,329,3990
Septem,42.7563,1550350456,329,3996
Septem,42.7578,1550350462,329,4002
Septem,42.7563,1550350468,329,4008
Septem,42.7609,1550350474,329,4014
Septem,42.7594,1550350480,329,4020
Septem,42.764,1550350486,329,4026
Septem,42.7671,1550350492,329,4032
Septem,42.7625,1550350498,329,4038
Septem,42.7655,1550350504,329,4044
Septem,42.7686,1550350510,329,4050
Septem,42.7717,1550350516,329,4056
Septem,42.7732,1550350522,329,4062
Septem,42.7763,1550350528,329,4068
Septem,42.7871,1550350534,329,4074
Septem,42.7856,1550350540,329,4080
Septem,42.7918,1550350546,329,4086
Septem,42.7918,1550350552,329,4092
Septem,42.7902,1550350558,329,4098
Septem,42.7933,1550350564,329,4104
Septem,42.7995,1550350570,329,4110
Septem,42.8026,1550350576,329,4116
Septem,42.8088,1550350582,329,4122
Septem,42.8026,1550350588,329,4128
Septem,42.8026,1550350594,329,4134
Septem,42.7995,1550350600,329,4140
Septem,42.8041,1550350606,329,4146
Septem,42.7918,1550350612,329,4152
Septem,42.7902,1550350618,329,4158
Septem,42.7794,1550350624,329,4164
Septem,42.7748,1550350630,329,4170
Septem,42.7779,1550350636,329,4176
Septem,42.7702,1550350642,329,4182
Septem,42.7717,1550350648,329,4188
Septem,42.7702,1550350654,329,4194
Septem,42.7686,1550350660,329,4200
Septem,42.7702,1550350666,329,4206
Septem,42.7625,1550350672,329,4212
Septem,42.7594,1550350678,329,4218
Septem,42.7578,1550350684,329,4224
Septem,42.7655,1550350690,329,4230
Septem,42.7563,1550350696,329,4236
Septem,42.7548,1550350702,329,4242
Septem,42.7609,1550350708,329,4248
Septem,42.7563,1550350714,329,4254
Septem,42.7548,1550350720,329,4260
Septem,42.7517,1550350726,329,4266
Septem,42.7578,1550350732,329,4272
Septem,42.7548,1550350738,329,4278
Septem,42.7532,1550350744,329,4284
Septem,42.7578,1550350750,329,4290
Septem,42.7594,1550350756,329,4296
Septem,42.7486,1550350762,329,4302
Septem,42.7501,1550350768,329,4308
Septem,42.7578,1550350774,329,4314
Septem,42.7563,1550350780,329,4320
Septem,42.7609,1550350786,329,4326
Septem,42.7563,1550350792,329,4332
Septem,42.7517,1550350798,329,4338
Septem,42.7563,1550350804,329,4344
Septem,42.7517,1550350810,329,4350
Septem,42.7471,1550350816,329,4356
Septem,42.744,1550350822,329,4362
Septem,42.7409,1550350828,329,4368
Septem,42.7378,1550350834,329,4374
Septem,42.7317,1550350840,329,4380
Septem,42.727,1550350846,329,4386
Septem,42.7255,1550350852,329,4392
Septem,42.724,1550350858,329,4398
Septem,42.724,1550350864,329,4404
Septem,42.7193,1550350870,329,4410
Septem,42.7193,1550350876,329,4416
Septem,42.7147,1550350882,329,4422
Septem,42.707,1550350888,329,4428
Septem,42.7039,1550350894,329,4434
Septem,42.7008,1550350900,329,4440
Septem,42.7023,1550350906,329,4446
Septem,42.6977,1550350912,329,4452
Septem,42.7008,1550350918,329,4458
Septem,42.6992,1550350924,329,4464
Septem,42.6961,1550350930,329,4470
Septem,42.6977,1550350936,329,4476
Septem,42.6931,1550350942,329,4482
Septem,42.7039,1550350948,329,4488
Septem,42.7101,1550350954,329,4494
Septem,42.7054,1550350960,329,4500
Septem,42.7085,1550350966,329,4506
Septem,42.7116,1550350972,329,4512
Septem,42.7116,1550350978,329,4518
Septem,42.7085,1550350984,329,4524
Septem,42.7132,1550350990,329,4530
Septem,42.707,1550350996,329,4536
Septem,42.707,1550351002,329,4542
Septem,42.7008,1550351008,329,4548
Septem,42.7008,1550351014,329,4554
Septem,42.7008,1550351020,329,4560
Septem,42.7008,1550351026,329,4566
Septem,42.6946,1550351032,329,4572
Septem,42.6946,1550351038,329,4578
Septem,42.6931,1550351044,329,4584
Septem,42.6869,1550351050,329,4590
Septem,42.6915,1550351056,329,4596
Septem,42.6946,1550351062,329,4602
Septem,42.69,1550351068,329,4608
Septem,42.6884,1550351074,329,4614
Septem,42.6884,1550351080,329,4620
Septem,42.6853,1550351086,329,4626
Septem,42.6853,1550351092,329,4632
Septem,42.6869,1550351098,329,4638
Septem,42.6853,1550351104,329,4644
Septem,42.6838,1550351110,329,4650
Septem,42.6761,1550351116,329,4656
Septem,42.6776,1550351122,329,4662
Septem,42.6761,1550351128,329,4668
Septem,42.6792,1550351134,329,4674
Septem,42.6823,1550351140,329,4680
Septem,42.6869,1550351146,329,4686
Septem,42.6853,1550351152,329,4692
Septem,42.6869,1550351158,329,4698
Septem,42.6869,1550351164,329,4704
Septem,42.6822,1550351170,329,4710
Septem,42.6838,1550351176,329,4716
Septem,42.6776,1550351182,329,4722
Septem,42.6823,1550351188,329,4728
Septem,42.6853,1550351194,329,4734
Septem,42.6823,1550351200,329,4740
Septem,42.6853,1550351206,329,4746
Septem,42.6869,1550351212,329,4752
Septem,42.6838,1550351218,329,4758
Septem,42.6823,1550351224,329,4764
Septem,42.6823,1550351230,329,4770
Septem,42.6776,1550351236,329,4776
Septem,42.6838,1550351242,329,4782
Septem,42.6838,1550351248,329,4788
Septem,42.6823,1550351254,329,4794
Septem,42.6823,1550351260,329,4800
Septem,42.6838,1550351266,329,4806
Septem,42.6807,1550351272,329,4812
Septem,42.6823,1550351278,329,4818
Septem,42.6776,1550351284,329,4824
Septem,42.6853,1550351290,329,4830
Septem,42.6792,1550351296,329,4836
Septem,42.6869,1550351302,329,4842
Septem,42.6776,1550351308,329,4848
Septem,42.6838,1550351314,329,4854
Septem,42.6838,1550351320,329,4860
Septem,42.6823,1550351326,329,4866
Septem,42.6853,1550351332,329,4872
Septem,42.6838,1550351338,329,4878
Septem,42.6838,1550351344,329,4884
Septem,42.6838,1550351350,329,4890
Septem,42.6807,1550351356,329,4896
Septem,42.6853,1550351362,329,4902
Septem,42.6915,1550351368,329,4908
Septem,42.6915,1550351374,329,4914
Septem,42.7008,1550351380,329,4920
Septem,42.7008,1550351386,329,4926
Septem,42.7008,1550351392,329,4932
Septem,42.707,1550351398,329,4938
Septem,42.7101,1550351404,329,4944
Septem,42.7162,1550351410,329,4950
Septem,42.7116,1550351416,329,4956
Septem,42.7209,1550351422,329,4962
Septem,42.724,1550351428,329,4968
Septem,42.7209,1550351434,329,4974
Septem,42.7255,1550351440,329,4980
Septem,42.7178,1550351446,329,4986
Septem,42.7209,1550351452,329,4992
Septem,42.7193,1550351458,329,4998
Septem,42.7147,1550351464,329,5004
Septem,42.7147,1550351470,329,5010
Septem,42.707,1550351476,329,5016
Septem,42.7008,1550351482,329,5022
Septem,42.7085,1550351488,329,5028
Septem,42.7054,1550351494,329,5034
Septem,42.6977,1550351500,329,5040
Septem,42.6977,1550351506,329,5046
Septem,42.6931,1550351512,329,5052
Septem,42.6915,1550351518,329,5058
Septem,42.6931,1550351524,329,5064
Septem,42.6931,1550351530,329,5070
Septem,42.6869,1550351536,329,5076
Septem,42.69,1550351542,329,5082
Septem,42.6869,1550351548,329,5088
Septem,42.6853,1550351554,329,5094
Septem,42.6853,1550351560,329,5100
Septem,42.6869,1550351566,329,5106
Septem,42.6838,1550351572,329,5112
Septem,42.6838,1550351578,329,5118
Septem,42.6792,1550351584,329,5124
Septem,42.6776,1550351590,329,5130
Septem,42.6776,1550351596,329,5136
Septem,42.6823,1550351602,329,5142
Septem,42.6792,1550351608,329,5148
Septem,42.6823,1550351614,329,5154
Septem,42.6838,1550351620,329,5160
Septem,42.6884,1550351626,329,5166
Septem,42.6823,1550351632,329,5172
Septem,42.6823,1550351638,329,5178
Septem,42.6853,1550351644,329,5184
Septem,42.6838,1550351650,329,5190
Septem,42.6838,1550351656,329,5196
Septem,42.6838,1550351662,329,5202
Septem,42.69,1550351668,329,5208
Septem,42.6931,1550351674,329,5214
Septem,42.6977,1550351680,329,5220
Septem,42.7008,1550351686,329,5226
Septem,42.7023,1550351692,329,5232
Septem,42.7116,1550351698,329,5238
Septem,42.7147,1550351704,329,5244
Septem,42.7101,1550351710,329,5250
Septem,42.7132,1550351716,329,5256
Septem,42.7162,1550351722,329,5262
Septem,42.7178,1550351728,329,5268
Septem,42.7178,1550351734,329,5274
Septem,42.7178,1550351740,329,5280
Septem,42.7193,1550351746,329,5286
Septem,42.7178,1550351752,329,5292
Septem,42.7131,1550351758,329,5298
Septem,42.7085,1550351764,329,5304
Septem,42.7039,1550351770,329,5310
Septem,42.6992,1550351776,329,5316
Septem,42.6977,1550351782,329,5322
Septem,42.6961,1550351788,329,5328
Septem,42.6977,1550351794,329,5334
Septem,42.6992,1550351800,329,5340
Septem,42.6977,1550351806,329,5346
Septem,42.707,1550351812,329,5352
Septem,42.7054,1550351818,329,5358
Septem,42.7054,1550351824,329,5364
Septem,42.6992,1550351830,329,5370
Septem,42.7039,1550351836,329,5376
Septem,42.7085,1550351842,329,5382
Septem,42.7023,1550351848,329,5388
Septem,42.7023,1550351854,329,5394
Septem,42.6946,1550351860,329,5400
Septem,42.6961,1550351866,329,5406
Septem,42.6992,1550351872,329,5412
Septem,42.707,1550351878,329,5418
Septem,42.6961,1550351884,329,5424
Septem,42.6977,1550351890,329,5430
Septem,42.6915,1550351896,329,5436
Septem,42.6977,1550351902,329,5442
Septem,42.6915,1550351908,329,5448
Septem,42.6884,1550351914,329,5454
Septem,42.6915,1550351920,329,5460
Septem,42.6884,1550351926,329,5466
Septem,42.6915,1550351932,329,5472
Septem,42.69,1550351938,329,5478
Septem,42.6884,1550351944,329,5484
Septem,42.6884,1550351950,329,5490
Septem,42.69,1550351956,329,5496
Septem,42.6961,1550351962,329,5502
Septem,42.6961,1550351968,329,5508
Septem,42.6992,1550351974,329,5514
Septem,42.6884,1550351980,329,5520
Septem,42.6946,1550351986,329,5526
Septem,42.6931,1550351992,329,5532
Septem,42.6961,1550351998,329,5538
Septem,42.7039,1550352004,329,5544
Septem,42.7116,1550352010,329,5550
Septem,42.7132,1550352016,329,5556
Septem,42.7147,1550352022,329,5562
Septem,42.7178,1550352028,329,5568
Septem,42.7239,1550352034,329,5574
Septem,42.7224,1550352040,329,5580
Septem,42.7286,1550352046,329,5586
Septem,42.7347,1550352052,329,5592
Septem,42.7393,1550352058,329,5598
Septem,42.7424,1550352064,329,5604
Septem,42.7363,1550352070,329,5610
Septem,42.7455,1550352076,329,5616
Septem,42.7471,1550352082,329,5622
Septem,42.7501,1550352088,329,5628
Septem,42.7517,1550352094,329,5634
Septem,42.7517,1550352100,329,5640
Septem,42.7517,1550352106,329,5646
Septem,42.7563,1550352112,329,5652
Septem,42.7609,1550352118,329,5658
Septem,42.7578,1550352124,329,5664
Septem,42.7563,1550352130,329,5670
Septem,42.7471,1550352136,329,5676
Septem,42.7517,1550352142,329,5682
Septem,42.7486,1550352148,329,5688
Septem,42.744,1550352154,329,5694
Septem,42.7455,1550352160,329,5700
Septem,42.7424,1550352166,329,5706
Septem,42.7363,1550352172,329,5712
Septem,42.7363,1550352178,329,5718
Septem,42.7332,1550352184,329,5724
Septem,42.7224,1550352190,329,5730
Septem,42.7286,1550352196,329,5736
Septem,42.7209,1550352202,329,5742
Septem,42.7178,1550352208,329,5748
Septem,42.7162,1550352214,329,5754
Septem,42.7162,1550352220,329,5760
Septem,42.7116,1550352226,329,5766
Septem,42.7116,1550352232,329,5772
Septem,42.7147,1550352238,329,5778
Septem,42.7054,1550352244,329,5784
Septem,42.7023,1550352250,329,5790
Septem,42.7008,1550352256,329,5796
Septem,42.6977,1550352262,329,5802
Septem,42.6915,1550352268,329,5808
Septem,42.69,1550352274,329,5814
Septem,42.6946,1550352280,329,5820
Septem,42.6931,1550352286,329,5826
Septem,42.6931,1550352292,329,5832
Septem,42.6931,1550352298,329,5838
Septem,42.6869,1550352304,329,5844
Septem,42.6853,1550352310,329,5850
Septem,42.6853,1550352316,329,5856
Septem,42.6823,1550352322,329,5862
Septem,42.6838,1550352328,329,5868
Septem,42.6884,1550352334,329,5874
Septem,42.6823,1550352340,329,5880
Septem,42.6853,1550352346,329,5886
Septem,42.6884,1550352352,329,5892
Septem,42.69,1550352358,329,5898
Septem,42.6838,1550352364,329,5904
Septem,42.6807,1550352370,329,5910
Septem,42.673,1550352376,329,5916
Septem,42.6761,1550352382,329,5922
Septem,42.6715,1550352388,329,5928
Septem,42.6622,1550352394,329,5934
Septem,42.6699,1550352400,329,5940
Septem,42.6684,1550352406,329,5946
Septem,42.6591,1550352412,329,5952
Septem,42.6653,1550352418,329,5958
Septem,42.6576,1550352424,329,5964
Septem,42.6607,1550352430,329,5970
Septem,42.653,1550352436,329,5976
Septem,42.6576,1550352442,329,5982
Septem,42.6545,1550352448,329,5988
Septem,42.6514,1550352454,329,5994
Septem,42.6561,1550352460,329,6000
Septem,42.653,1550352466,329,6006
Septem,42.6545,1550352472,329,6012
Septem,42.6545,1550352478,329,6018
Septem,42.6591,1550352484,329,6024
Septem,42.653,1550352490,329,6030
Septem,42.6561,1550352496,329,6036
Septem,42.6561,1550352502,329,6042
Septem,42.6514,1550352508,329,6048
Septem,42.6499,1550352514,329,6054
Septem,42.6453,1550352520,329,6060
Septem,42.6514,1550352526,329,6066
Septem,42.6484,1550352532,329,6072
Septem,42.6437,1550352538,329,6078
Septem,42.6437,1550352544,329,6084
Septem,42.6453,1550352550,329,6090
Septem,42.6345,1550352556,329,6096
Septem,42.6376,1550352562,329,6102
Septem,42.6468,1550352568,329,6108
Septem,42.6422,1550352574,329,6114
Septem,42.6484,1550352580,329,6120
Septem,42.6514,1550352586,329,6126
Septem,42.6561,1550352592,329,6132
Septem,42.6561,1550352598,329,6138
Septem,42.6514,1550352604,329,6144
Septem,42.6545,1550352610,329,6150
Septem,42.6576,1550352616,329,6156
Septem,42.6591,1550352622,329,6162
Septem,42.6607,1550352628,329,6168
Septem,42.6576,1550352634,329,6174
Septem,42.6638,1550352640,329,6180
Septem,42.6653,1550352646,329,6186
Septem,42.6591,1550352652,329,6192
Septem,42.6545,1550352658,329,6198
Septem,42.653,1550352664,329,6204
Septem,42.6499,1550352670,329,6210
Septem,42.6422,1550352676,329,6216
Septem,42.6406,1550352682,329,6222
Septem,42.636,1550352688,329,6228
Septem,42.6345,1550352694,329,6234
Septem,42.6314,1550352700,329,6240
Septem,42.6283,1550352706,329,6246
Septem,42.6314,1550352712,329,6252
Septem,42.6252,1550352718,329,6258
Septem,42.6283,1550352724,329,6264
Septem,42.6283,1550352730,329,6270
Septem,42.6252,1550352736,329,6276
Septem,42.6314,1550352742,329,6282
Septem,42.6283,1550352748,329,6288
Septem,42.636,1550352754,329,6294
Septem,42.6391,1550352760,329,6300
Septem,42.6376,1550352766,329,6306
Septem,42.6345,1550352772,329,6312
Septem,42.6406,1550352778,329,6318
Septem,42.6329,1550352784,329,6324
Septem,42.636,1550352790,329,6330
Septem,42.6422,1550352796,329,6336
Septem,42.636,1550352802,329,6342
Septem,42.636,1550352808,329,6348
Septem,42.6376,1550352814,329,6354
Septem,42.6329,1550352820,329,6360
Septem,42.6376,1550352826,329,6366
Septem,42.6314,1550352832,329,6372
Septem,42.6407,1550352838,329,6378
Septem,42.6391,1550352844,329,6384
Septem,42.6345,1550352850,329,6390
Septem,42.6376,1550352856,329,6396
Septem,42.6283,1550352862,329,6402
Septem,42.6329,1550352868,329,6408
Septem,42.636,1550352874,329,6414
Septem,42.6283,1550352880,329,6420
Septem,42.6283,1550352886,329,6426
Septem,42.6314,1550352892,329,6432
Septem,42.6268,1550352898,329,6438
Septem,42.6314,1550352904,329,6444
Septem,42.6252,1550352910,329,6450
Septem,42.6237,1550352916,329,6456
Septem,42.6191,1550352922,329,6462
Septem,42.6191,1550352928,329,6468
Septem,42.6175,1550352934,329,6474
Septem,42.6129,1550352940,329,6480
Septem,42.6083,1550352946,329,6486
Septem,42.6098,1550352952,329,6492
Septem,42.6052,1550352958,329,6498
Septem,42.5991,1550352964,329,6504
Septem,42.5975,1550352970,329,6510
Septem,42.5991,1550352976,329,6516
Septem,42.6006,1550352982,329,6522
Septem,42.5975,1550352988,329,6528
Septem,42.5975,1550352994,329,6534
Septem,42.6037,1550353000,329,6540
Septem,42.6083,1550353006,329,6546
Septem,42.6114,1550353012,329,6552
Septem,42.6175,1550353018,329,6558
Septem,42.6145,1550353024,329,6564
Septem,42.6175,1550353030,329,6570
Septem,42.6222,1550353036,329,6576
Septem,42.6222,1550353042,329,6582
Septem,42.6191,1550353048,329,6588
Septem,42.6191,1550353054,329,6594
Septem,42.6222,1550353060,329,6600
Septem,42.6252,1550353066,329,6606
Septem,42.6237,1550353072,329,6612
Septem,42.6252,1550353078,329,6618
Septem,42.6283,1550353084,329,6624
Septem,42.6222,1550353090,329,6630
Septem,42.6252,1550353096,329,6636
Septem,42.6283,1550353102,329,6642
Septem,42.6222,1550353108,329,6648
Septem,42.6268,1550353114,329,6654
Septem,42.6145,1550353120,329,6660
Septem,42.6175,1550353126,329,6666
Septem,42.616,1550353132,329,6672
Septem,42.616,1550353138,329,6678
Septem,42.6083,1550353144,329,6684
Septem,42.6129,1550353150,329,6690
Septem,42.6068,1550353156,329,6696
Septem,42.6006,1550353162,329,6702
Septem,42.5991,1550353168,329,6708
Septem,42.5975,1550353174,329,6714
Septem,42.596,1550353180,329,6720
Septem,42.5821,1550353186,329,6726
Septem,42.579,1550353192,329,6732
Septem,42.5712,1550353198,329,6738
Septem,42.5697,1550353204,329,6744
Septem,42.5651,1550353210,329,6750
Septem,42.5543,1550353216,329,6756
Septem,42.5558,1550353222,329,6762
Septem,42.5527,1550353228,329,6768
Septem,42.545,1550353234,329,6774
Septem,42.542,1550353240,329,6780
Septem,42.5389,1550353246,329,6786
Septem,42.545,1550353252,329,6792
Septem,42.5404,1550353258,329,6798
Septem,42.5404,1550353264,329,6804
Septem,42.5404,1550353270,329,6810
Septem,42.5358,1550353276,329,6816
Septem,42.5342,1550353282,329,6822
Septem,42.545,1550353288,329,6828
Septem,42.5404,1550353294,329,6834
Septem,42.5466,1550353300,329,6840
Septem,42.5435,1550353306,329,6846
Septem,42.5435,1550353312,329,6852
Septem,42.545,1550353318,329,6858
Septem,42.545,1550353324,329,6864
Septem,42.5497,1550353330,329,6870
Septem,42.5512,1550353336,329,6876
Septem,42.5512,1550353342,329,6882
Septem,42.5574,1550353348,329,6888
Septem,42.5512,1550353354,329,6894
Septem,42.5589,1550353360,329,6900
Septem,42.5574,1550353366,329,6906
Septem,42.562,1550353372,329,6912
Septem,42.5604,1550353378,329,6918
Septem,42.5589,1550353384,329,6924
Septem,42.5604,1550353390,329,6930
Septem,42.5651,1550353396,329,6936
Septem,42.562,1550353402,329,6942
Septem,42.5604,1550353408,329,6948
Septem,42.5635,1550353414,329,6954
Septem,42.562,1550353420,329,6960
Septem,42.5651,1550353426,329,6966
Septem,42.5697,1550353432,329,6972
Septem,42.5651,1550353438,329,6978
Septem,42.5713,1550353444,329,6984
Septem,42.5743,1550353450,329,6990
Septem,42.5728,1550353456,329,6996
Septem,42.5743,1550353462,329,7002
Septem,42.5805,1550353468,329,7008
Septem,42.579,1550353474,329,7014
Septem,42.5805,1550353480,329,7020
Septem,42.5836,1550353486,329,7026
Septem,42.5852,1550353492,329,7032
Septem,42.5821,1550353498,329,7038
Septem,42.5836,1550353504,329,7044
Septem,42.5898,1550353510,329,7050
Septem,42.5914,1550353516,329,7056
Septem,42.5944,1550353522,329,7062
Septem,42.596,1550353528,329,7068
Septem,42.5929,1550353534,329,7074
Septem,42.596,1550353540,329,7080
Septem,42.5975,1550353546,329,7086
Septem,42.596,1550353552,329,7092
Septem,42.6037,1550353558,329,7098
Septem,42.6021,1550353564,329,7104
Septem,42.6021,1550353570,329,7110
Septem,42.6114,1550353576,329,7116
Septem,42.6083,1550353582,329,7122
Septem,42.6237,1550353588,329,7128
Septem,42.6252,1550353594,329,7134
Septem,42.6299,1550353600,329,7140
Septem,42.6329,1550353606,329,7146
Septem,42.6345,1550353612,329,7152
Septem,42.6437,1550353618,329,7158
Septem,42.6453,1550353624,329,7164
Septem,42.6514,1550353630,329,7170
Septem,42.653,1550353636,329,7176
Septem,42.6545,1550353642,329,7182
Septem,42.6561,1550353648,329,7188
Septem,42.8658,1550403972,333,0
Septem,42.9907,1550403978,333,6
Septem,43.1542,1550403984,333,12
Septem,43.2915,1550403990,333,18
Septem,43.4257,1550403996,333,24
Septem,43.5459,1550404002,333,30
Septem,43.6617,1550404008,333,36
Septem,43.7696,1550404014,333,42
Septem,43.8668,1550404020,333,48
Septem,43.9578,1550404026,333,54
Septem,44.0489,1550404032,333,60
Septem,44.1183,1550404038,333,66
Septem,44.1939,1550404044,333,72
Septem,44.2571,1550404050,333,78
Septem,44.325,1550404056,333,84
Septem,44.3821,1550404062,333,90
Septem,44.433,1550404068,333,96
Septem,44.4762,1550404074,333,102
Septem,44.524,1550404080,333,108
Septem,44.5644,1550404086,333,114
Septem,44.5996,1550404092,333,120
Septem,44.6352,1550404098,333,126
Septem,44.6722,1550404104,333,132
Septem,44.6953,1550404110,333,138
Septem,44.7246,1550404116,333,144
Septem,44.7478,1550404122,333,150
Septem,44.7694,1550404128,333,156
Septem,44.7879,1550404134,333,162
Septem,44.8126,1550404140,333,168
Septem,44.8342,1550404146,333,174
Septem,44.8497,1550404152,333,180
Septem,44.8728,1550404158,333,186
Septem,44.8805,1550404164,333,192
Septem,44.9036,1550404170,333,198
Septem,44.9052,1550404176,333,204
Septem,44.9221,1550404182,333,210
Septem,44.9329,1550404188,333,216
Septem,44.9391,1550404194,333,222
Septem,44.9515,1550404200,333,228
Septem,44.9607,1550404206,333,234
Septem,44.9669,1550404212,333,240
Septem,44.9731,1550404218,333,246
Septem,44.9823,1550404224,333,252
Septem,44.9916,1550404230,333,258
Septem,44.987,1550404236,333,264
Septem,44.9962,1550404242,333,270
Septem,44.9978,1550404248,333,276
Septem,45.0024,1550404254,333,282
Septem,45.0039,1550404260,333,288
Septem,45.0055,1550404266,333,294
Septem,45.0086,1550404272,333,300
Septem,45.0132,1550404278,333,306
Septem,45.0024,1550404284,333,312
Septem,45.0039,1550404290,333,318
Septem,45.0008,1550404296,333,324
Septem,45.0039,1550404302,333,330
Septem,45.0008,1550404308,333,336
Septem,45.0008,1550404314,333,342
Septem,44.9978,1550404320,333,348
Septem,44.9978,1550404326,333,354
Septem,44.9962,1550404332,333,360
Septem,44.9947,1550404338,333,366
Septem,44.9854,1550404344,333,372
Septem,44.9854,1550404350,333,378
Septem,44.9762,1550404356,333,384
Septem,44.9777,1550404362,333,390
Septem,44.97,1550404368,333,396
Septem,44.9669,1550404374,333,402
Septem,44.9592,1550404380,333,408
Septem,44.9453,1550404386,333,414
Septem,44.9453,1550404392,333,420
Septem,44.9298,1550404398,333,426
Septem,44.9175,1550404404,333,432
Septem,44.9052,1550404410,333,438
Septem,44.8928,1550404416,333,444
Septem,44.8774,1550404422,333,450
Septem,44.8713,1550404428,333,456
Septem,44.8636,1550404434,333,462
Septem,44.8543,1550404440,333,468
Septem,44.8466,1550404446,333,474
Septem,44.8296,1550404452,333,480
Septem,44.8218,1550404458,333,486
Septem,44.8218,1550404464,333,492
Septem,44.8126,1550404470,333,498
Septem,44.8033,1550404476,333,504
Septem,44.7925,1550404482,333,510
Septem,44.7895,1550404488,333,516
Septem,44.7864,1550404494,333,522
Septem,44.7833,1550404500,333,528
Septem,44.7833,1550404506,333,534
Septem,44.7725,1550404512,333,540
Septem,44.7602,1550404518,333,546
Septem,44.7571,1550404524,333,552
Septem,44.7524,1550404530,333,558
Septem,44.7432,1550404536,333,564
Septem,44.737,1550404542,333,570
Septem,44.7292,1550404548,333,576
Septem,44.7246,1550404554,333,582
Septem,44.7231,1550404560,333,588
Septem,44.7138,1550404566,333,594
Septem,44.7092,1550404572,333,600
Septem,44.7046,1550404578,333,606
Septem,44.7015,1550404584,333,612
Septem,44.6938,1550404590,333,618
Septem,44.6922,1550404596,333,624
Septem,44.6845,1550404602,333,630
Septem,44.6753,1550404608,333,636
Septem,44.6737,1550404614,333,642
Septem,44.6707,1550404620,333,648
Septem,44.6676,1550404626,333,654
Septem,44.6691,1550404632,333,660
Septem,44.6645,1550404638,333,666
Septem,44.6614,1550404644,333,672
Septem,44.6599,1550404650,333,678
Septem,44.6583,1550404656,333,684
Septem,44.6583,1550404662,333,690
Septem,44.6475,1550404668,333,696
Septem,44.6429,1550404674,333,702
Septem,44.6367,1550404680,333,708
Septem,44.6352,1550404686,333,714
Septem,44.6305,1550404692,333,720
Septem,44.6275,1550404698,333,726
Septem,44.6259,1550404704,333,732
Septem,44.6244,1550404710,333,738
Septem,44.6244,1550404716,333,744
Septem,44.6275,1550404722,333,750
Septem,44.6305,1550404728,333,756
Septem,44.6275,1550404734,333,762
Septem,44.629,1550404740,333,768
Septem,44.6305,1550404746,333,774
Septem,44.6321,1550404752,333,780
Septem,44.6306,1550404758,333,786
Septem,44.6321,1550404764,333,792
Septem,44.6306,1550404770,333,798
Septem,44.6367,1550404776,333,804
Septem,44.6444,1550404782,333,810
Septem,44.6413,1550404788,333,816
Septem,44.646,1550404794,333,822
Septem,44.6444,1550404800,333,828
Septem,44.6429,1550404806,333,834
Septem,44.6491,1550404812,333,840
Septem,44.6475,1550404818,333,846
Septem,44.6491,1550404824,333,852
Septem,44.6506,1550404830,333,858
Septem,44.6414,1550404836,333,864
Septem,44.6444,1550404842,333,870
Septem,44.6537,1550404848,333,876
Septem,44.6506,1550404854,333,882
Septem,44.6583,1550404860,333,888
Septem,44.6568,1550404866,333,894
Septem,44.6629,1550404872,333,900
Septem,44.6599,1550404878,333,906
Septem,44.6614,1550404884,333,912
Septem,44.6583,1550404890,333,918
Septem,44.6614,1550404896,333,924
Septem,44.6583,1550404902,333,930
Septem,44.666,1550404908,333,936
Septem,44.6614,1550404914,333,942
Septem,44.6629,1550404920,333,948
Septem,44.6552,1550404926,333,954
Septem,44.6521,1550404932,333,960
Septem,44.6444,1550404938,333,966
Septem,44.6475,1550404944,333,972
Septem,44.6383,1550404950,333,978
Septem,44.6336,1550404956,333,984
Septem,44.6228,1550404962,333,990
Septem,44.6166,1550404968,333,996
Septem,44.6105,1550404974,333,1002
Septem,44.6105,1550404980,333,1008
Septem,44.6027,1550404986,333,1014
Septem,44.5935,1550404992,333,1020
Septem,44.5919,1550404998,333,1026
Septem,44.5904,1550405004,333,1032
Septem,44.5811,1550405010,333,1038
Septem,44.5765,1550405016,333,1044
Septem,44.5688,1550405022,333,1050
Septem,44.5703,1550405028,333,1056
Septem,44.7633,1550405034,333,1062
Septem,44.5629,1550405040,333,1068
Septem,44.3688,1550405046,333,1074
Septem,44.7651,1550405052,333,1080
Septem,44.5703,1550405058,333,1086
Septem,44.5796,1550405064,333,1092
Septem,44.578,1550405070,333,1098
Septem,44.5904,1550405076,333,1104
Septem,44.6012,1550405082,333,1110
Septem,44.6151,1550405088,333,1116
Septem,44.6259,1550405094,333,1122
Septem,44.6414,1550405100,333,1128
Septem,44.6645,1550405106,333,1134
Septem,44.6768,1550405112,333,1140
Septem,44.6891,1550405118,333,1146
Septem,44.7061,1550405124,333,1152
Septem,44.7323,1550405130,333,1158
Septem,44.7447,1550405136,333,1164
Septem,44.7617,1550405142,333,1170
Septem,44.7802,1550405148,333,1176
Septem,44.7956,1550405154,333,1182
Septem,44.8157,1550405160,333,1188
Septem,44.8327,1550405166,333,1194
Septem,44.8512,1550405172,333,1200
Septem,44.8666,1550405178,333,1206
Septem,44.8867,1550405184,333,1212
Septem,44.9052,1550405190,333,1218
Septem,44.9144,1550405196,333,1224
Septem,44.936,1550405202,333,1230
Septem,44.953,1550405208,333,1236
Septem,44.9638,1550405214,333,1242
Septem,44.9839,1550405220,333,1248
