Cut?,Counts,eventNumber,runNumber,Type,Target,Energy
Cut,204,1072,325,hits,Ti-Ti-9kV,5.0599328
Cut,186,1079,325,hits,Ti-Ti-9kV,4.6134682
Cut,168,1082,325,hits,Ti-Ti-9kV,4.1670035
Cut,193,1085,325,hits,Ti-Ti-9kV,4.7870933
Cut,179,1088,325,hits,Ti-Ti-9kV,4.439843
Cut,161,1095,325,hits,Ti-Ti-9kV,3.9933784
Cut,170,1100,325,hits,Ti-Ti-9kV,4.2166107
Cut,74,1104,325,hits,Ti-Ti-9kV,1.8354658
Cut,197,1110,325,hits,Ti-Ti-9kV,4.8863077
Cut,192,1111,325,hits,Ti-Ti-9kV,4.7622897
Cut,202,1118,325,hits,Ti-Ti-9kV,5.0103256
Cut,180,1124,325,hits,Ti-Ti-9kV,4.4646466
Cut,182,1125,325,hits,Ti-Ti-9kV,4.5142538
Cut,187,1126,325,hits,Ti-Ti-9kV,4.6382718
Cut,174,1140,325,hits,Ti-Ti-9kV,4.3158251
Cut,179,1141,325,hits,Ti-Ti-9kV,4.439843
Cut,160,1143,325,hits,Ti-Ti-9kV,3.9685748
Cut,143,1145,325,hits,Ti-Ti-9kV,3.5469137
Cut,178,1165,325,hits,Ti-Ti-9kV,4.4150394
Cut,179,1171,325,hits,Ti-Ti-9kV,4.439843
Cut,180,1172,325,hits,Ti-Ti-9kV,4.4646466
Cut,91,1192,325,hits,Ti-Ti-9kV,2.2571269
Cut,155,1193,325,hits,Ti-Ti-9kV,3.8445568
Cut,172,1196,325,hits,Ti-Ti-9kV,4.2662179
Cut,192,1198,325,hits,Ti-Ti-9kV,4.7622897
Cut,183,1199,325,hits,Ti-Ti-9kV,4.5390574
Cut,67,1202,325,hits,Ti-Ti-9kV,1.6618407
Cut,175,1203,325,hits,Ti-Ti-9kV,4.3406287
Cut,186,1207,325,hits,Ti-Ti-9kV,4.6134682
Cut,167,1215,325,hits,Ti-Ti-9kV,4.1421999
Cut,47,1219,325,hits,Ti-Ti-9kV,1.1657688
Cut,176,1226,325,hits,Ti-Ti-9kV,4.3654322
Cut,186,1228,325,hits,Ti-Ti-9kV,4.6134682
Cut,169,1230,325,hits,Ti-Ti-9kV,4.1918071
Cut,184,1240,325,hits,Ti-Ti-9kV,4.563861
Cut,181,1242,325,hits,Ti-Ti-9kV,4.4894502
Cut,198,1247,325,hits,Ti-Ti-9kV,4.9111113
Cut,179,1250,325,hits,Ti-Ti-9kV,4.439843
Cut,189,1251,325,hits,Ti-Ti-9kV,4.6878789
Cut,179,1253,325,hits,Ti-Ti-9kV,4.439843
Cut,55,1269,325,hits,Ti-Ti-9kV,1.3641976
Cut,70,1275,325,hits,Ti-Ti-9kV,1.7362515
Cut,201,1290,325,hits,Ti-Ti-9kV,4.9855221
Cut,184,1300,325,hits,Ti-Ti-9kV,4.563861
Cut,167,1303,325,hits,Ti-Ti-9kV,4.1421999
Cut,156,1304,325,hits,Ti-Ti-9kV,3.8693604
Cut,186,1320,325,hits,Ti-Ti-9kV,4.6134682
Cut,193,1327,325,hits,Ti-Ti-9kV,4.7870933
Cut,180,1330,325,hits,Ti-Ti-9kV,4.4646466
Cut,183,1331,325,hits,Ti-Ti-9kV,4.5390574
Cut,174,1337,325,hits,Ti-Ti-9kV,4.3158251
Cut,177,1343,325,hits,Ti-Ti-9kV,4.3902358
Cut,186,1350,325,hits,Ti-Ti-9kV,4.6134682
Cut,182,1354,325,hits,Ti-Ti-9kV,4.5142538
Cut,201,1355,325,hits,Ti-Ti-9kV,4.9855221
Cut,220,1361,325,hits,Ti-Ti-9kV,5.4567903
Cut,175,1365,325,hits,Ti-Ti-9kV,4.3406287
Cut,203,1369,325,hits,Ti-Ti-9kV,5.0351292
Cut,198,1373,325,hits,Ti-Ti-9kV,4.9111113
Cut,183,1376,325,hits,Ti-Ti-9kV,4.5390574
Cut,154,1377,325,hits,Ti-Ti-9kV,3.8197532
Cut,177,1389,325,hits,Ti-Ti-9kV,4.3902358
Cut,186,1392,325,hits,Ti-Ti-9kV,4.6134682
Cut,180,1393,325,hits,Ti-Ti-9kV,4.4646466
Cut,168,1407,325,hits,Ti-Ti-9kV,4.1670035
Cut,193,1408,325,hits,Ti-Ti-9kV,4.7870933
Cut,179,1409,325,hits,Ti-Ti-9kV,4.439843
Cut,188,1412,325,hits,Ti-Ti-9kV,4.6630754
Cut,186,1413,325,hits,Ti-Ti-9kV,4.6134682
Cut,185,1420,325,hits,Ti-Ti-9kV,4.5886646
Cut,192,1427,325,hits,Ti-Ti-9kV,4.7622897
Cut,163,1439,325,hits,Ti-Ti-9kV,4.0429855
Cut,170,1443,325,hits,Ti-Ti-9kV,4.2166107
Cut,171,1451,325,hits,Ti-Ti-9kV,4.2414143
Cut,58,1454,325,hits,Ti-Ti-9kV,1.4386084
Cut,172,1456,325,hits,Ti-Ti-9kV,4.2662179
Cut,141,1457,325,hits,Ti-Ti-9kV,3.4973065
Cut,172,1458,325,hits,Ti-Ti-9kV,4.2662179
Cut,167,1461,325,hits,Ti-Ti-9kV,4.1421999
Cut,194,1464,325,hits,Ti-Ti-9kV,4.8118969
Cut,191,1467,325,hits,Ti-Ti-9kV,4.7374861
Cut,181,1468,325,hits,Ti-Ti-9kV,4.4894502
Cut,184,1470,325,hits,Ti-Ti-9kV,4.563861
Cut,86,1471,325,hits,Ti-Ti-9kV,2.1331089
Cut,170,1480,325,hits,Ti-Ti-9kV,4.2166107
Cut,188,1484,325,hits,Ti-Ti-9kV,4.6630754
Cut,201,1485,325,hits,Ti-Ti-9kV,4.9855221
Cut,186,1492,325,hits,Ti-Ti-9kV,4.6134682
Cut,194,1502,325,hits,Ti-Ti-9kV,4.8118969
Cut,168,1503,325,hits,Ti-Ti-9kV,4.1670035
Cut,208,1506,325,hits,Ti-Ti-9kV,5.1591472
Cut,187,1510,325,hits,Ti-Ti-9kV,4.6382718
Cut,178,1518,325,hits,Ti-Ti-9kV,4.4150394
Cut,180,1526,325,hits,Ti-Ti-9kV,4.4646466
Cut,213,1534,325,hits,Ti-Ti-9kV,5.2831652
Cut,175,1536,325,hits,Ti-Ti-9kV,4.3406287
Cut,180,1546,325,hits,Ti-Ti-9kV,4.4646466
Cut,196,1553,325,hits,Ti-Ti-9kV,4.8615041
Cut,59,1554,325,hits,Ti-Ti-9kV,1.4634119
Cut,215,1558,325,hits,Ti-Ti-9kV,5.3327723
Cut,146,1566,325,hits,Ti-Ti-9kV,3.6213245
Cut,179,1571,325,hits,Ti-Ti-9kV,4.439843
Cut,123,1576,325,hits,Ti-Ti-9kV,3.0508419
Cut,80,1577,325,hits,Ti-Ti-9kV,1.9842874
Cut,180,1585,325,hits,Ti-Ti-9kV,4.4646466
Cut,191,1588,325,hits,Ti-Ti-9kV,4.7374861
Cut,199,1595,325,hits,Ti-Ti-9kV,4.9359149
Cut,186,1599,325,hits,Ti-Ti-9kV,4.6134682
Cut,171,1600,325,hits,Ti-Ti-9kV,4.2414143
Cut,61,1604,325,hits,Ti-Ti-9kV,1.5130191
Cut,172,1609,325,hits,Ti-Ti-9kV,4.2662179
Cut,178,1612,325,hits,Ti-Ti-9kV,4.4150394
Cut,172,1614,325,hits,Ti-Ti-9kV,4.2662179
Cut,152,1622,325,hits,Ti-Ti-9kV,3.770146
Cut,90,1623,325,hits,Ti-Ti-9kV,2.2323233
Cut,174,1626,325,hits,Ti-Ti-9kV,4.3158251
Cut,110,1628,325,hits,Ti-Ti-9kV,2.7283952
Cut,187,1629,325,hits,Ti-Ti-9kV,4.6382718
Cut,172,1632,325,hits,Ti-Ti-9kV,4.2662179
Cut,186,1638,325,hits,Ti-Ti-9kV,4.6134682
Cut,176,1645,325,hits,Ti-Ti-9kV,4.3654322
Cut,184,1655,325,hits,Ti-Ti-9kV,4.563861
Cut,165,1662,325,hits,Ti-Ti-9kV,4.0925927
Cut,168,1665,325,hits,Ti-Ti-9kV,4.1670035
Cut,197,1671,325,hits,Ti-Ti-9kV,4.8863077
Cut,71,1674,325,hits,Ti-Ti-9kV,1.7610551
Cut,59,1686,325,hits,Ti-Ti-9kV,1.4634119
Cut,201,1693,325,hits,Ti-Ti-9kV,4.9855221
Cut,85,1695,325,hits,Ti-Ti-9kV,2.1083053
Cut,193,1697,325,hits,Ti-Ti-9kV,4.7870933
Cut,70,1699,325,hits,Ti-Ti-9kV,1.7362515
Cut,50,1702,325,hits,Ti-Ti-9kV,1.2401796
Cut,170,1705,325,hits,Ti-Ti-9kV,4.2166107
Cut,177,1710,325,hits,Ti-Ti-9kV,4.3902358
Cut,191,1725,325,hits,Ti-Ti-9kV,4.7374861
Cut,185,1729,325,hits,Ti-Ti-9kV,4.5886646
Cut,190,1732,325,hits,Ti-Ti-9kV,4.7126825
Cut,171,1739,325,hits,Ti-Ti-9kV,4.2414143
Cut,182,1740,325,hits,Ti-Ti-9kV,4.5142538
Cut,185,1742,325,hits,Ti-Ti-9kV,4.5886646
Cut,176,1743,325,hits,Ti-Ti-9kV,4.3654322
Cut,161,1745,325,hits,Ti-Ti-9kV,3.9933784
Cut,166,1748,325,hits,Ti-Ti-9kV,4.1173963
Cut,180,1756,325,hits,Ti-Ti-9kV,4.4646466
Cut,98,1759,325,hits,Ti-Ti-9kV,2.430752
Cut,181,1767,325,hits,Ti-Ti-9kV,4.4894502
Cut,169,1774,325,hits,Ti-Ti-9kV,4.1918071
Cut,164,1790,325,hits,Ti-Ti-9kV,4.0677891
Cut,188,1791,325,hits,Ti-Ti-9kV,4.6630754
Cut,182,1793,325,hits,Ti-Ti-9kV,4.5142538
Cut,170,1795,325,hits,Ti-Ti-9kV,4.2166107
Cut,188,1797,325,hits,Ti-Ti-9kV,4.6630754
Cut,204,1801,325,hits,Ti-Ti-9kV,5.0599328
Cut,178,1805,325,hits,Ti-Ti-9kV,4.4150394
Cut,187,1806,325,hits,Ti-Ti-9kV,4.6382718
Cut,188,1811,325,hits,Ti-Ti-9kV,4.6630754
Cut,203,1816,325,hits,Ti-Ti-9kV,5.0351292
Cut,200,1818,325,hits,Ti-Ti-9kV,4.9607185
Cut,196,1831,325,hits,Ti-Ti-9kV,4.8615041
Cut,176,1834,325,hits,Ti-Ti-9kV,4.3654322
Cut,159,1842,325,hits,Ti-Ti-9kV,3.9437712
Cut,166,1845,325,hits,Ti-Ti-9kV,4.1173963
Cut,189,1849,325,hits,Ti-Ti-9kV,4.6878789
Cut,165,1850,325,hits,Ti-Ti-9kV,4.0925927
Cut,183,1852,325,hits,Ti-Ti-9kV,4.5390574
Cut,188,1854,325,hits,Ti-Ti-9kV,4.6630754
Cut,173,1862,325,hits,Ti-Ti-9kV,4.2910215
Cut,162,1864,325,hits,Ti-Ti-9kV,4.018182
Cut,176,1865,325,hits,Ti-Ti-9kV,4.3654322
Cut,182,1866,325,hits,Ti-Ti-9kV,4.5142538
Cut,172,1868,325,hits,Ti-Ti-9kV,4.2662179
Cut,197,1875,325,hits,Ti-Ti-9kV,4.8863077
Cut,61,1879,325,hits,Ti-Ti-9kV,1.5130191
Cut,143,1880,325,hits,Ti-Ti-9kV,3.5469137
Cut,198,1886,325,hits,Ti-Ti-9kV,4.9111113
Cut,112,1887,325,hits,Ti-Ti-9kV,2.7780023
Cut,164,1893,325,hits,Ti-Ti-9kV,4.0677891
Cut,165,1900,325,hits,Ti-Ti-9kV,4.0925927
Cut,81,1901,325,hits,Ti-Ti-9kV,2.009091
Cut,181,1902,325,hits,Ti-Ti-9kV,4.4894502
Cut,207,1910,325,hits,Ti-Ti-9kV,5.1343436
Cut,58,1911,325,hits,Ti-Ti-9kV,1.4386084
Cut,192,1916,325,hits,Ti-Ti-9kV,4.7622897
Cut,184,1920,325,hits,Ti-Ti-9kV,4.563861
Cut,217,1921,325,hits,Ti-Ti-9kV,5.3823795
Cut,169,1923,325,hits,Ti-Ti-9kV,4.1918071
Cut,188,1926,325,hits,Ti-Ti-9kV,4.6630754
Cut,170,1928,325,hits,Ti-Ti-9kV,4.2166107
Cut,183,1929,325,hits,Ti-Ti-9kV,4.5390574
