length,run
4.3910525,328
3.0327897,328
4.8255809,328
3.3266081,328
5.271503,328
4.079744,328
4.8436234,328
2.5971495,328
4.9059816,328
5.9270889,328
4.5483143,328
1.1041994,328
5.171916,328
5.9315369,328
4.6679326,328
4.9487593,328
5.0990849,328
4.1223774,328
4.9201364,328
5.7699438,328
4.70627,328
3.0347329,328
4.1341519,328
4.5603612,328
5.6069191,328
4.1166001,328
4.7855972,328
4.240261,328
5.2868381,328
1.9102368,328
4.2098346,328
2.6851814,328
2.597534,328
4.7939515,328
3.9361627,328
5.9359673,328
1.4259997,328
5.5648678,328
5.3078474,328
5.0168977,328
4.8371775,328
4.9544495,328
4.2446204,328
4.6291189,328
5.3284669,328
3.8936363,328
2.5086611,328
4.5973386,328
5.7097584,328
4.4493767,328
5.1525522,328
4.6110493,328
4.8758717,328
5.0457468,328
2.3404665,328
1.5990323,328
2.0467285,328
5.2505512,328
2.8523778,328
4.9548328,328
3.3815971,328
4.4502053,328
4.683061,328
3.4764075,328
3.2318557,328
5.8759798,328
3.635215,328
4.5753468,328
4.5464932,328
4.00345,328
2.8086764,328
2.6057148,328
4.0362399,328
3.1741987,328
3.6347598,328
4.4418492,328
5.406833,328
5.3224924,328
4.8566352,328
5.8851842,328
5.3462654,328
5.6409999,328
5.2385886,328
3.9909336,328
5.1591867,328
4.9627989,328
5.3413691,328
4.2931475,328
3.3016001,328
4.5080733,328
1.9208418,328
4.7371055,328
4.0161332,328
3.8940003,328
1.1097701,328
1.0011134,328
5.9538673,328
5.3120272,328
4.9462144,328
5.6730531,328
4.0673334,328
5.0199563,328
3.7504941,328
4.5433048,328
5.0483017,328
4.4772849,328
4.9438965,328
5.3086647,328
4.8344074,328
4.8537589,328
2.1937194,328
5.6371052,328
3.5212896,328
5.4016108,328
3.1912258,328
4.4952158,328
2.6323092,328
4.5837339,328
2.5849088,328
5.1015222,328
4.8105187,328
4.2079139,328
3.4295058,328
5.1149453,328
5.3674767,328
4.135219,328
3.7465939,328
5.2124269,328
5.1039532,328
5.8399452,328
4.5100369,328
4.106017,328
2.3873074,328
2.5563547,328
5.2717138,328
3.9415519,328
4.8721748,328
2.7952022,328
4.174948,328
4.1656532,328
2.8980073,328
5.3753396,328
4.0290982,328
4.1501732,328
4.581633,328
5.2049772,328
5.9426562,328
3.8240474,328
3.8665279,328
3.3515025,328
4.6333908,328
3.1989896,328
4.9041939,328
5.0275036,328
5.6184999,328
1.2079827,328
4.2050846,328
1.4796128,328
5.2546222,328
5.0191742,328
4.1941658,328
5.5464088,328
3.6222092,328
1.0288018,328
5.2488098,328
4.6508604,328
3.2504659,328
4.6771638,328
2.6627351,328
5.5599557,328
4.0931205,328
4.6406705,328
4.6381249,328
2.9176462,328
4.5711117,328
4.3683914,328
4.7438059,328
4.6245586,328
5.6947844,328
4.6994152,328
4.9350851,328
4.4668803,328
5.2924276,328
4.7717964,328
5.1731847,328
3.9019274,328
5.4347495,328
4.1984982,328
4.2407048,328
5.1059304,328
3.6970613,328
2.9227453,328
4.8282297,328
5.8442414,328
3.7494867,328
5.0116228,328
4.3959712,328
1.9184573,328
3.663212,328
4.2217387,328
4.0464149,328
2.5714401,328
5.5640829,328
4.2388926,328
5.5553398,328
5.6906747,328
4.7806843,328
4.7594192,328
3.6622859,328
4.7109881,328
3.4032868,328
4.1706942,328
3.9321071,328
2.7878628,328
5.3026681,328
4.1765019,328
2.1952252,328
4.91966,328
5.6235933,328
1.501358,328
5.2528136,328
2.4198969,328
4.7917934,328
2.0329194,328
4.4793489,328
3.5839309,328
4.803631,328
2.954597,328
5.4446204,328
4.9771821,328
3.7208275,328
4.3447442,328
5.5219866,328
5.7038168,328
4.3415387,328
4.3438035,328
2.2140492,328
2.223096,328
2.5737511,328
5.7069583,328
4.8580133,328
3.1039492,328
4.5044319,328
4.7298561,328
5.3478729,328
5.3802006,328
3.0548258,328
5.2835764,328
5.4607622,328
4.0302772,328
5.3797247,328
5.527754,328
5.3011129,328
2.7994128,328
0.6287737,328
4.6269822,328
5.1631742,328
5.1491699,328
4.5970927,328
3.3667425,328
2.1487701,328
4.9970461,328
5.1743832,328
5.413488,328
3.6156138,328
2.852142,328
1.6357434,328
4.6210338,328
4.9656672,328
4.7510201,328
4.6558037,328
3.3611564,328
4.5702237,328
4.1740921,328
4.5328114,328
4.9096949,328
5.7341005,328
4.6165425,328
4.8642368,328
4.8207658,328
3.6549385,328
5.8764757,328
5.335758,328
4.2551107,328
2.1000367,328
2.2958874,328
4.0168467,328
2.8471799,328
4.3307583,328
3.8072947,328
4.1076219,328
5.0633808,328
4.3014085,328
4.8880597,328
3.3330542,328
4.883911,328
3.1695236,328
0.97133334,328
5.6209806,328
4.6290677,328
4.7729465,328
3.9665025,328
5.4236549,328
5.1790966,328
4.2831457,328
5.4165383,328
2.0181775,328
4.8091985,328
3.3111153,328
5.2756985,328
4.8348582,328
5.5421475,328
4.5444559,328
5.1898565,328
5.4420959,328
2.3968631,328
2.8167232,328
4.7131204,328
3.1459027,328
5.2074602,328
3.2553828,328
3.862958,328
3.5719942,328
3.5537792,328
5.557457,328
4.2698982,328
5.460157,328
5.3407954,328
5.1224465,328
4.833209,328
5.6495286,328
1.1255221,328
3.7243267,328
3.4116074,328
4.1536229,328
4.6503527,328
5.0042648,328
4.6739956,328
4.1803717,328
3.0041616,328
3.3155345,328
4.7666568,328
4.0000765,328
5.4256304,328
1.6840307,328
3.4769664,328
3.0292694,328
5.8561415,328
5.0958011,328
4.548684,328
3.231574,328
5.061836,328
4.4730816,328
5.1149677,328
5.1364153,328
5.2018458,328
5.6338545,328
5.0116768,328
5.0557529,328
4.5422585,328
3.6021258,328
2.8864323,328
5.2798232,328
4.5663681,328
5.5420801,328
5.5311362,328
2.3495084,328
4.838854,328
4.6012405,328
5.2995587,328
4.5156672,328
4.28089,328
4.1453903,328
5.3402946,328
3.9510235,328
4.2994468,328
3.3584289,328
5.539573,328
3.7021588,328
1.4120965,328
5.6171408,328
4.9899822,328
2.5789297,328
4.8969388,328
5.3699287,328
5.3103525,328
2.5250578,328
5.222476,328
2.6091201,328
4.3946084,328
4.5477406,328
4.3825346,328
4.298569,328
2.6233038,328
2.4336883,328
4.1185335,328
2.4893949,328
5.7550242,328
2.3444777,328
1.7456761,328
5.2073881,328
2.4612639,328
5.3165631,328
5.5653781,328
2.3726555,328
5.0021258,328
5.4007863,328
4.3129166,328
4.3713549,328
3.9360956,328
5.1094169,328
4.7304933,328
2.9065762,328
4.6306907,328
4.9647933,328
4.6800657,328
5.6210123,328
4.3398713,328
4.7777178,328
5.0097879,328
5.3998264,328
3.9337148,328
4.9719619,328
1.1303716,328
4.081945,328
1.6614296,328
3.9483332,328
5.0096353,328
3.2521047,328
4.6809707,328
2.706611,328
5.7156074,328
4.501235,328
2.7132374,328
3.9603597,328
4.8052317,328
4.2355024,328
4.4707456,328
4.5380143,328
5.6402087,328
1.5437422,328
5.1632646,328
5.8701558,328
4.6322249,328
3.5238647,328
5.7814135,328
4.1831141,328
4.176829,328
5.3744289,328
2.6711577,328
5.281262,328
3.036788,328
3.6097924,328
3.987451,328
4.7665767,328
3.0923514,328
4.663165,328
5.745733,328
4.6265036,328
3.0459174,328
3.9121208,328
4.0835545,328
3.3189289,328
1.2880539,328
4.8636129,328
3.9678196,328
1.5482942,328
5.3037769,328
2.3018106,328
5.3581338,328
4.0200187,328
4.5459945,328
1.7484117,328
5.4171141,328
4.8700346,328
4.9762125,328
4.1575308,328
4.315118,328
4.0320296,328
4.1639929,328
3.1154221,328
1.964916,328
5.0760387,328
4.9341636,328
4.1086273,328
4.0733577,328
4.9715932,328
4.7439743,328
1.809287,328
4.1018832,328
2.49295,328
4.74466,328
3.3283719,328
4.0073805,328
3.5299002,328
5.2185189,328
2.4214506,328
3.8586991,328
5.1709778,328
4.0380408,328
4.5430202,328
3.7768499,328
5.3004582,328
3.6095105,328
2.7822229,328
4.0147648,328
5.7082641,328
3.8315763,328
3.5316686,328
3.6160141,328
5.8253669,328
4.1129112,328
3.9104259,328
4.9074215,328
3.9693043,328
4.2349436,328
3.4417961,328
4.3425466,328
5.5911572,328
1.1749875,328
4.1244939,328
4.4222324,328
3.7894158,328
3.0668638,328
3.629997,328
5.3025073,328
5.3744074,328
3.6465739,328
5.9565735,328
2.4498226,328
5.3469218,328
3.7182102,328
3.7680609,328
2.7506132,328
4.6675965,328
4.2775792,328
3.801844,328
0.78109499,328
4.1798367,328
4.3878588,328
2.6132737,328
3.9889619,328
3.1027085,328
4.0844232,328
3.3148895,328
5.4308109,328
2.9881566,328
5.0094776,328
4.8211604,328
4.830206,328
4.4037836,328
3.6860116,328
4.1674758,328
1.9118922,328
2.9227257,328
3.7608847,328
2.2997938,328
3.956061,328
4.62842,328
3.5946321,328
1.5001215,328
5.1116613,328
5.0705418,328
5.4422732,328
4.1887664,328
5.6833158,328
3.3519831,328
3.0248035,328
5.7910701,328
4.6807856,328
5.6554756,328
3.6852793,328
1.2539731,328
5.9042786,328
5.0557285,328
5.2005198,328
3.3204204,328
3.6078961,328
2.4713805,328
4.559022,328
5.1800985,328
1.6863136,328
4.5633167,328
4.2316944,328
5.6716286,328
3.7565818,328
4.8287818,328
3.4413688,328
4.7063481,328
4.6602023,328
4.4399892,328
5.122494,328
5.1377391,328
5.214602,328
3.4159211,328
5.0471922,328
2.8248813,328
4.1998498,328
2.2037688,328
3.3084287,328
5.0390643,328
5.5360878,328
3.7613532,328
1.2004771,328
3.2854958,328
5.0086129,328
4.7900386,328
5.0096568,328
2.130365,328
2.9410851,328
4.3867659,328
4.9919224,328
3.7486086,328
4.6340018,328
4.528764,328
2.7219866,328
3.2593068,328
4.5490891,328
1.9201281,328
2.2525075,328
5.5172248,328
2.5619383,328
3.7177565,328
5.6561315,328
4.32718,328
4.9401707,328
4.7948741,328
4.0368561,328
4.6823953,328
4.9575018,328
5.3554079,328
5.7506729,328
2.8966819,328
4.3568885,328
4.5025079,328
3.9481103,328
5.4548521,328
1.9721729,328
4.6311825,328
3.3406809,328
3.0173268,328
4.7325006,328
5.2529432,328
4.616511,328
5.7536899,328
3.6142517,328
5.0718483,328
5.3217782,328
4.720469,328
5.0981929,328
3.0003275,328
3.113648,328
5.7551543,328
3.9787101,328
5.5944454,328
2.6841472,328
5.8364843,328
3.9489496,328
5.5922854,328
3.6661771,328
4.8953089,328
4.5586954,328
4.1860152,328
3.8508468,328
3.0390025,328
4.3965896,328
4.7265711,328
4.1161961,328
2.8459032,328
3.8798089,328
5.4259986,328
4.511609,328
5.6010351,328
2.8056894,328
2.1739139,328
5.2630937,328
2.5716088,328
3.7165663,328
4.4895677,328
3.0672733,328
3.9324679,328
4.7985091,328
4.8805102,328
4.768709,328
3.9354334,328
4.5505001,328
3.7771255,328
3.3714002,328
5.6908843,328
2.8575065,328
4.8582162,328
1.7275216,328
3.3991579,328
5.2077549,328
4.1055109,328
4.1327936,328
5.7635683,328
1.1578808,328
4.571014,328
5.0682342,328
4.273242,328
4.6406867,328
5.812968,328
1.9025202,328
2.7373168,328
3.9530607,328
4.2853739,328
5.2281065,328
4.418541,328
5.0236886,328
2.0969603,328
1.6077751,328
4.4016806,328
3.9433934,328
2.813176,328
4.6619006,328
2.8318504,328
4.6661559,328
3.1815322,328
5.7211059,328
0.86753442,328
3.2503112,328
4.3355814,328
5.2873336,328
4.4611527,328
4.1279599,328
3.3945692,328
5.3601455,328
5.0147534,328
0.79189763,328
3.4700031,328
2.6281316,328
3.0932914,328
5.0187438,328
2.0898233,328
4.4658116,328
5.2787256,328
4.9692409,328
5.1275591,328
4.9488306,328
5.0821296,328
5.5191691,328
3.6553255,328
3.8579677,328
2.3024872,328
4.365866,328
4.5011144,328
2.9902323,328
4.9388862,328
3.6219617,328
4.5609539,328
2.7293172,328
4.8544515,328
4.1089247,328
4.1156833,328
2.0153273,328
4.0243219,328
5.3889891,328
5.2414396,328
5.502046,328
5.4371691,328
2.8228514,328
4.7190492,328
5.379846,328
2.8812573,328
4.525522,328
5.0885168,328
4.5181946,328
3.6677294,328
4.5958315,328
5.7214857,328
2.3782708,328
2.9274233,328
3.1798045,328
5.2390184,328
3.0861995,328
4.3420559,328
3.5268361,328
5.1165727,328
3.6373287,328
5.7223181,328
3.6796072,328
3.165139,328
5.1225665,328
5.2099625,328
2.5269864,328
2.0066444,328
5.0065668,328
4.1914067,328
0.76579526,328
3.795774,328
4.3538715,328
3.9243897,328
4.7029945,328
5.0276652,328
5.2672761,328
5.141543,328
4.6318483,328
2.8357853,328
2.7143398,328
4.838811,328
5.0780155,328
5.2646332,328
5.6797469,328
3.8754943,328
4.9625506,328
4.4121525,328
4.2727046,328
4.6616011,328
4.3681588,328
2.3151408,328
4.8722774,328
2.9494145,328
2.1176085,328
5.9507263,328
1.3715193,328
3.4105779,328
3.9324256,328
3.9776598,328
0.5984371,328
4.543583,328
4.2368192,328
5.3565234,328
5.3860514,328
5.9009815,328
5.462565,328
2.0956444,328
5.756529,328
2.0311232,328
4.6257984,328
2.9496389,328
4.6435117,328
5.3514894,328
3.7972376,328
5.135951,328
5.2827538,328
5.5900141,328
4.7428631,328
5.6236036,328
4.607966,328
3.9308547,328
3.8508914,328
4.6940624,328
4.5219919,328
3.5272987,328
4.6655514,328
4.4537431,328
3.5253454,328
4.8362893,328
1.7732731,328
4.5961646,328
3.5735799,328
4.8196858,328
4.6538937,328
3.6604174,328
3.5008005,328
4.8946995,328
5.5562498,328
4.6432993,328
2.8693842,328
4.7239496,328
4.4298072,328
4.7495538,328
4.7648039,328
5.5678671,328
5.1989962,328
3.2250894,328
5.2095841,328
3.8857668,328
5.1121833,328
3.3108777,328
5.38171,328
4.2958186,328
4.4416606,328
4.7952387,328
3.8676794,328
4.7934907,328
5.1761001,328
3.8711548,328
5.4690576,328
4.288746,328
5.3828402,328
5.0685293,328
4.2517032,328
4.4407491,328
4.0256388,328
2.8372012,328
1.6166148,328
5.1006571,328
5.379407,328
1.3787797,328
5.5015444,328
5.0841444,328
4.8723281,328
5.3249686,328
5.0555915,328
4.3314602,328
5.6146489,328
4.5729292,328
4.8102507,328
4.3803844,328
5.0381303,328
1.5806608,328
5.0853421,328
4.5340673,328
4.6885379,328
4.3588675,328
5.1171456,328
3.7332017,328
5.3259257,328
4.885158,328
2.7003756,328
1.6864228,328
4.052111,328
3.3544467,328
5.0285694,328
5.2975787,328
5.2121103,328
5.0971106,328
3.6033684,328
4.021228,328
3.6619151,328
4.0760134,328
4.8333406,328
4.7016382,328
5.5633118,328
4.5499464,328
4.3541974,328
4.3250428,328
5.6410352,328
5.900276,328
5.5980044,328
5.1878029,328
3.8552696,328
2.2959405,328
3.8791621,328
5.1318095,328
4.4528323,328
5.445263,328
4.0496337,328
4.7812303,328
4.4347155,328
4.908207,328
5.1717054,328
2.0345158,328
5.1220188,328
3.8703442,328
4.1009057,328
1.1401823,328
5.0943608,328
3.5998354,328
1.5250262,328
3.3294984,328
5.0249204,328
4.9206637,328
5.8494901,328
5.5242789,328
4.7433597,328
5.3078295,328
4.175177,328
5.4822749,328
4.9127459,328
5.9084171,328
2.6153083,328
2.4326288,328
5.5748576,328
5.0216644,328
5.9128786,328
5.5060451,328
4.9710867,328
1.1231541,328
5.2484765,328
4.9900955,328
3.8292349,328
2.7766023,328
4.771239,328
5.7587633,328
4.9566057,328
3.2299538,328
4.0665257,328
5.2294321,328
5.0585864,328
4.1614627,328
4.3468556,328
5.4361968,328
3.3193212,328
5.064461,328
3.988632,328
3.9072118,328
5.0579258,328
5.7690756,328
3.3315618,328
5.0209959,328
4.3587075,328
3.4920913,328
4.384657,328
4.4660309,328
4.7149358,328
5.1737922,328
3.0863866,328
3.2585402,328
4.6642492,328
2.9675969,328
3.0767628,328
4.9734596,328
4.8299723,328
4.7441639,328
4.7903145,328
5.3897497,328
5.8212369,328
4.9203913,328
2.9215866,328
4.8571806,328
4.1156598,328
5.484195,328
1.4313032,328
4.8004997,328
3.7651689,328
5.5522687,328
5.3410611,328
5.5251951,328
3.5007931,328
4.9667826,328
5.868085,328
4.9751297,328
3.9862443,328
3.6580184,328
1.9735258,328
5.6969701,328
3.6853804,328
4.3619378,328
5.5921238,328
5.3750172,328
5.8024421,328
4.8117304,328
4.6410112,328
3.9314844,328
5.6430775,328
4.6238987,328
4.0189323,328
4.7708422,328
2.8092165,328
2.6025498,328
1.4341501,328
2.5417789,328
4.570806,328
5.6983349,328
4.8906282,328
3.8784885,328
5.356708,328
5.8966202,328
4.4421699,328
5.473823,328
5.5891509,328
4.2337912,328
4.4777536,328
2.4139506,328
3.9118218,328
5.5674338,328
5.9836687,328
1.846115,328
1.7372746,328
5.3543368,328
3.1918983,328
3.9906343,328
5.5311172,328
1.959939,328
4.9087669,328
2.1834589,328
2.9557027,328
5.468368,328
5.3240377,328
5.6627509,328
4.5418369,328
5.3287275,328
4.5548126,328
4.5330267,328
3.1222832,328
3.0082047,328
5.4957602,328
4.0827521,328
5.4906087,328
5.3899659,328
3.3503312,328
2.7796993,328
2.0029493,328
3.3030105,328
1.3732399,328
4.8358816,328
3.20352,328
5.1690814,328
1.2157659,328
4.2390608,328
3.3540916,328
5.2789605,328
4.2404698,328
2.3379431,328
5.8592067,328
1.7387824,328
5.5550241,328
5.0604082,328
3.4731657,328
4.4359904,328
1.6026609,328
5.0239214,328
4.8766648,328
3.6035475,328
5.0008675,328
3.7287304,328
5.2688531,328
5.0265431,328
4.5351563,328
3.8502706,328
2.0221568,328
3.4222585,328
4.4148478,328
4.3556362,328
2.6698042,328
2.1088212,328
4.4818901,328
5.3275672,328
5.2601817,328
5.9750631,328
4.1251283,328
5.1497536,328
4.9204734,328
5.4734253,328
4.9142668,328
2.8660965,328
2.2007889,328
4.4153192,328
3.0167434,328
5.0347248,328
3.9068535,328
5.0156173,328
2.6065022,328
4.48262,328
2.4061227,328
4.7409926,328
2.9095983,328
4.7301283,328
4.8493736,328
4.3269773,328
1.9328529,328
5.410049,328
5.2424547,328
4.8998729,328
5.0113753,328
2.2630013,328
5.3061912,328
4.1436702,328
5.1388861,328
1.7604705,328
5.0012659,328
1.3815118,328
4.5524546,328
4.6531627,328
1.2865927,328
3.6718783,328
4.0453557,328
4.4999428,328
4.0866476,328
4.5311334,328
2.0837882,328
3.1121683,328
3.7885664,328
5.2596719,328
1.5544821,328
4.542999,328
4.1098021,328
5.2038984,328
3.5014549,328
2.5730005,328
3.8606873,328
3.991607,328
4.8215265,328
5.4783415,328
3.5044706,328
2.1017391,328
2.8537171,328
5.1954786,328
5.7801107,328
5.2088103,328
5.2646292,328
2.312793,328
5.1013187,328
3.6191481,328
4.4070801,328
4.7481345,328
4.7055154,328
3.9138523,328
0.93454428,328
4.4927465,328
5.5315212,328
2.4555442,328
4.8506989,328
5.0886064,328
4.2674814,328
4.2534476,328
3.9651075,328
4.8916617,328
3.7352507,328
5.278713,328
2.7704047,328
5.0816681,328
3.2918867,328
5.2395242,328
5.4935903,328
2.8552685,328
4.8927139,328
4.8425904,328
4.505882,328
5.3040568,328
1.4222368,328
4.6245252,328
4.5799073,328
4.3904244,328
5.0186544,328
0.78149312,328
5.2481399,328
5.3462267,328
4.1101941,328
4.8775846,328
4.3276101,328
3.3619177,328
4.2577807,328
4.464771,328
5.8513214,328
4.9830278,328
1.132388,328
4.0585087,328
2.2824426,328
4.5587407,328
5.2750466,328
3.4610323,328
5.4609266,328
5.6956316,328
3.2093573,328
4.0141572,328
5.0981531,328
5.2875656,328
3.8527692,328
2.0698878,328
3.0075829,328
5.8955666,328
2.6292188,328
5.4011732,328
5.0092247,328
4.2899972,328
5.3108818,328
3.3606017,328
4.0832703,328
4.5468436,328
5.218436,328
4.1960882,328
1.9180913,328
4.8311159,328
4.3791422,328
4.7325929,328
4.1909458,328
2.6325579,328
3.0978064,328
4.9886237,328
4.5519205,328
4.2800947,328
2.236547,328
1.3086835,328
1.330252,328
2.4551771,328
4.033366,328
1.8544234,328
2.65,328
4.1686612,328
2.301168,328
5.6964541,328
5.1320779,328
4.2425726,328
4.0131044,328
4.7592995,328
4.6574324,328
4.1947352,328
4.7578336,328
4.8768631,328
5.7774937,328
2.9247371,328
4.91547,328
4.7928547,328
4.6735698,328
4.4200123,328
5.2863471,328
5.0646152,328
