totalCharge,run
1.4652974e+05,332
1.5648623e+05,332
1.9935682e+05,332
1.61102794e+05,332
4.44940861e+05,332
1.58894457e+05,332
1.57883811e+05,332
1.26960554e+05,332
3.32858185e+05,332
1.68651718e+05,332
1.8509986e+05,332
1.47294543e+05,332
1.39960897e+05,332
1.5949353e+05,332
2.29574651e+05,332
1.26870343e+05,332
1.79807404e+05,332
3.70175881e+05,332
1.68810026e+05,332
1.37330836e+05,332
1.71890555e+05,332
1.57548564e+05,332
1.81103648e+05,332
1.75526221e+05,332
1.67111182e+05,332
1.52027571e+05,332
1.21995154e+05,332
2.06593114e+05,332
1.33928264e+05,332
1.64789226e+05,332
1.6059323e+05,332
1.74910774e+05,332
1.89211341e+05,332
1.85139165e+05,332
1.29738945e+05,332
1.35697559e+05,332
1.61975972e+05,332
1.54568067e+05,332
1.56370871e+05,332
3.48858749e+05,332
3.54847415e+05,332
1.46927558e+05,332
1.70494121e+05,332
1.52375984e+05,332
1.57731851e+05,332
1.3691817e+05,332
1.3845857e+05,332
1.92058607e+05,332
1.49037277e+05,332
1.04168228e+05,332
1.63986066e+05,332
1.45674107e+05,332
2.62732348e+05,332
1.81065649e+05,332
1.66551654e+05,332
1.5418177e+05,332
1.63346245e+05,332
1.61109855e+05,332
2.47662413e+05,332
1.32493909e+05,332
1.67637575e+05,332
3.06518464e+05,332
1.6177533e+05,332
1.55703296e+05,332
3.21244859e+05,332
1.49975069e+05,332
2.85226616e+05,332
2.8448059e+05,332
1.428734e+05,332
1.43208795e+05,332
1.51777638e+05,332
1.60990302e+05,332
1.63771489e+05,332
1.33682358e+05,332
1.0403955e+05,332
1.5964767e+05,332
1.60066143e+05,332
1.24956808e+05,332
1.41877482e+05,332
1.55298577e+05,332
1.40669229e+05,332
1.27518895e+05,332
1.71420314e+05,332
1.33036725e+05,332
1.58268781e+05,332
1.84186466e+05,332
1.40653424e+05,332
1.47832275e+05,332
1.36533491e+05,332
1.6989089e+05,332
1.18002608e+05,332
2.90869065e+05,332
1.19139268e+05,332
1.30739501e+05,332
1.22599619e+05,332
1.24251335e+05,332
1.22147507e+05,332
1.29832998e+05,332
1.16490026e+05,332
1.46043488e+05,332
1.44065123e+05,332
1.48969372e+05,332
1.50428379e+05,332
1.82404111e+05,332
1.58890861e+05,332
1.16607344e+05,332
1.43345853e+05,332
1.54351061e+05,332
1.87801679e+05,332
1.36632423e+05,332
1.10836482e+05,332
1.93424759e+05,332
1.37064728e+05,332
1.32882704e+05,332
1.2564463e+05,332
1.50631037e+05,332
1.26626832e+05,332
1.20769883e+05,332
1.33085434e+05,332
1.58662171e+05,332
3.00656919e+05,332
1.50177814e+05,332
1.61822201e+05,332
1.34447564e+05,332
1.2296526e+05,332
1.52743942e+05,332
1.31692879e+05,332
2.14006775e+05,332
1.43705583e+05,332
1.27292039e+05,332
4.04099421e+05,332
1.39507278e+05,332
1.67144849e+05,332
1.15421816e+05,332
1.19145566e+05,332
1.38722401e+05,332
1.81456267e+05,332
1.32115971e+05,332
1.7421274e+05,332
2.70393141e+05,332
1.17813957e+05,332
1.28528847e+05,332
1.38655132e+05,332
1.39907298e+05,332
3.0465925e+05,332
2.66526878e+05,332
1.30807848e+05,332
1.44154664e+05,332
1.30581259e+05,332
1.30418856e+05,332
1.79827964e+05,332
1.48478903e+05,332
2.50602504e+05,332
1.83048358e+05,332
2.10551925e+05,332
1.35521277e+05,332
1.24569156e+05,332
1.6907105e+05,332
1.64887404e+05,332
1.61347271e+05,332
1.3882448e+05,332
1.48219713e+05,332
1.6500158e+05,332
1.35726103e+05,332
1.62426151e+05,332
1.51870679e+05,332
1.57205696e+05,332
1.65475565e+05,332
1.59883834e+05,332
1.61415117e+05,332
1.94867207e+05,332
1.59469186e+05,332
1.41287913e+05,332
1.36512132e+05,332
1.56300471e+05,332
1.21705206e+05,332
1.66786774e+05,332
1.57566145e+05,332
1.48381691e+05,332
1.79333616e+05,332
1.06886447e+05,332
1.05838708e+05,332
1.54316254e+05,332
1.79108176e+05,332
1.63728181e+05,332
1.67716632e+05,332
1.26532912e+05,332
1.61749881e+05,332
1.81856412e+05,332
1.57474445e+05,332
1.85017452e+05,332
1.7464254e+05,332
1.18866419e+05,332
4.2287311e+05,332
1.59949774e+05,332
1.46130038e+05,332
1.37860138e+05,332
1.99540829e+05,332
1.38614368e+05,332
1.52018966e+05,332
1.45450504e+05,332
1.70466784e+05,332
1.18978113e+05,332
1.78534795e+05,332
1.66997756e+05,332
1.72130064e+05,332
3.25799661e+05,332
1.42109978e+05,332
1.51771867e+05,332
1.27005801e+05,332
1.34015109e+05,332
1.8055942e+05,332
1.82906315e+05,332
1.85311472e+05,332
1.1956493e+05,332
1.56883726e+05,332
1.27287061e+05,332
1.87277105e+05,332
1.73572323e+05,332
1.4976278e+05,332
1.51212694e+05,332
1.50742195e+05,332
1.24676354e+05,332
1.49881435e+05,332
1.31165148e+05,332
1.21929866e+05,332
1.38399989e+05,332
1.15403883e+05,332
1.46605644e+05,332
1.4982939e+05,332
1.52307414e+05,332
1.82071605e+05,332
1.28239168e+05,332
2.59589625e+05,332
1.27396237e+05,332
1.56260181e+05,332
1.27015972e+05,332
1.47407896e+05,332
1.54261542e+05,332
1.52469795e+05,332
1.27044315e+05,332
1.30991797e+05,332
1.96991068e+05,332
1.20797756e+05,332
2.93608846e+05,332
1.59400646e+05,332
1.30127439e+05,332
1.34897534e+05,332
1.4189511e+05,332
1.39813996e+05,332
1.63640818e+05,332
2.67565883e+05,332
1.39994857e+05,332
1.12290354e+05,332
1.3548545e+05,332
2.05914455e+05,332
1.29549452e+05,332
1.64365477e+05,332
1.67100738e+05,332
3.63793444e+05,332
3.02531457e+05,332
1.5636433e+05,332
1.4094154e+05,332
1.43203195e+05,332
1.63013913e+05,332
1.19671261e+05,332
1.6361548e+05,332
1.57326053e+05,332
1.32388463e+05,332
1.27664192e+05,332
1.51690373e+05,332
2.02866995e+05,332
1.35823518e+05,332
1.33818897e+05,332
1.49473901e+05,332
1.24583991e+05,332
1.23821802e+05,332
1.35335016e+05,332
1.49566036e+05,332
1.37362858e+05,332
1.44255645e+05,332
1.51147481e+05,332
1.25465111e+05,332
1.19828952e+05,332
1.33554718e+05,332
1.60521581e+05,332
1.46892939e+05,332
1.41106586e+05,332
1.44966746e+05,332
1.63183372e+05,332
1.25639265e+05,332
1.48602829e+05,332
1.52381779e+05,332
1.12708904e+05,332
97280.588,332
2.9876956e+05,332
1.44697453e+05,332
1.65802558e+05,332
1.72923257e+05,332
1.48503575e+05,332
1.34634287e+05,332
1.85589049e+05,332
3.39565319e+05,332
1.58771341e+05,332
3.0561498e+05,332
1.9788213e+05,332
3.73949733e+05,332
1.34058191e+05,332
1.26696232e+05,332
1.13255178e+05,332
1.58780699e+05,332
1.70129824e+05,332
1.5813663e+05,332
1.45800642e+05,332
1.66916293e+05,332
98507.149,332
1.44603051e+05,332
1.17762574e+05,332
1.33789726e+05,332
1.37205858e+05,332
4.08479311e+05,332
1.20291787e+05,332
1.8227422e+05,332
1.34526397e+05,332
3.89603286e+05,332
1.4406176e+05,332
1.46616599e+05,332
1.68046074e+05,332
1.09653199e+05,332
1.72122006e+05,332
93800.444,332
1.13950671e+05,332
1.23789793e+05,332
1.50408367e+05,332
1.50846748e+05,332
1.04557151e+05,332
2.15640766e+05,332
1.2391232e+05,332
1.67482798e+05,332
3.16248618e+05,332
1.37210801e+05,332
1.3829771e+05,332
1.33073456e+05,332
1.10513498e+05,332
1.46963811e+05,332
1.45378178e+05,332
1.4721714e+05,332
1.12515227e+05,332
1.30349622e+05,332
1.53124491e+05,332
88822.181,332
1.45743234e+05,332
1.21007179e+05,332
1.51129507e+05,332
2.7425952e+05,332
1.34403822e+05,332
1.23860869e+05,332
1.44011848e+05,332
1.3603386e+05,332
2.07851321e+05,332
1.18625592e+05,332
1.19796551e+05,332
1.3553352e+05,332
1.50052081e+05,332
1.53322826e+05,332
1.58942646e+05,332
1.91033413e+05,332
1.34055452e+05,332
1.67235352e+05,332
2.40455353e+05,332
3.1890902e+05,332
3.14432599e+05,332
1.23515678e+05,332
1.88170452e+05,332
2.51604895e+05,332
1.4404589e+05,332
1.38420553e+05,332
1.42557239e+05,332
1.44462537e+05,332
2.09629196e+05,332
1.58637586e+05,332
1.62424556e+05,332
1.07137691e+05,332
1.36843162e+05,332
1.48300877e+05,332
1.22269367e+05,332
3.80038914e+05,332
1.82165129e+05,332
1.42300036e+05,332
1.39878401e+05,332
1.24802351e+05,332
1.48881544e+05,332
1.57676339e+05,332
1.55937956e+05,332
1.25830969e+05,332
1.97283329e+05,332
1.79948767e+05,332
1.0235469e+05,332
1.33330874e+05,332
85133.734,332
1.43809532e+05,332
1.62386805e+05,332
1.24591049e+05,332
1.19632014e+05,332
1.34867312e+05,332
1.19807653e+05,332
1.63943673e+05,332
1.5373054e+05,332
1.48459804e+05,332
1.27925239e+05,332
1.42991273e+05,332
1.15760313e+05,332
1.7954268e+05,332
1.40350937e+05,332
1.64915559e+05,332
1.51845064e+05,332
1.42726344e+05,332
2.80137945e+05,332
1.69487743e+05,332
1.43378133e+05,332
1.3166152e+05,332
1.28424715e+05,332
1.49377134e+05,332
1.90567314e+05,332
1.60065178e+05,332
1.57537813e+05,332
1.44575771e+05,332
1.4843209e+05,332
1.29491927e+05,332
1.48134559e+05,332
1.57127907e+05,332
2.52113066e+05,332
1.54868511e+05,332
1.54429217e+05,332
1.41767082e+05,332
1.74853468e+05,332
1.34258232e+05,332
1.34930234e+05,332
1.71309352e+05,332
1.32083561e+05,332
1.5325206e+05,332
3.04517867e+05,332
1.37921988e+05,332
1.20612223e+05,332
1.16656708e+05,332
1.57054032e+05,332
1.80182349e+05,332
1.50090358e+05,332
1.31013202e+05,332
1.24011457e+05,332
1.23532386e+05,332
1.43495342e+05,332
1.75908182e+05,332
2.49452606e+05,332
1.69867502e+05,332
3.45075888e+05,332
2.77146052e+05,332
1.46408474e+05,332
1.2196562e+05,332
1.12888235e+05,332
1.21607417e+05,332
1.39114707e+05,332
1.32081218e+05,332
1.69495131e+05,332
1.35595787e+05,332
1.67524442e+05,332
1.38685058e+05,332
90890.672,332
1.76405334e+05,332
1.29176557e+05,332
1.83621548e+05,332
1.74373873e+05,332
70502.623,332
1.50775634e+05,332
1.57349775e+05,332
1.78677187e+05,332
1.42249942e+05,332
1.9704966e+05,332
1.64519789e+05,332
1.42782712e+05,332
1.3067044e+05,332
1.48403203e+05,332
1.32801211e+05,332
1.35833242e+05,332
1.57537109e+05,332
1.72875377e+05,332
1.37216789e+05,332
1.63418035e+05,332
1.40530629e+05,332
1.77054982e+05,332
1.21743168e+05,332
1.40235936e+05,332
1.44410499e+05,332
1.63717076e+05,332
1.51301512e+05,332
1.53808502e+05,332
1.47168414e+05,332
1.25071495e+05,332
1.55874461e+05,332
1.57527764e+05,332
1.44374993e+05,332
1.42323735e+05,332
1.49279545e+05,332
1.27131741e+05,332
1.38099143e+05,332
1.60840771e+05,332
1.39899521e+05,332
1.29654229e+05,332
1.40795342e+05,332
1.26497044e+05,332
1.23977226e+05,332
1.85143303e+05,332
1.63353393e+05,332
1.51807257e+05,332
1.57251705e+05,332
1.59671983e+05,332
1.50382399e+05,332
1.73042719e+05,332
1.21296697e+05,332
1.12341243e+05,332
3.42522954e+05,332
1.18287719e+05,332
1.53727255e+05,332
1.84080403e+05,332
1.52067264e+05,332
1.38038202e+05,332
1.39814049e+05,332
1.3429527e+05,332
1.43960474e+05,332
2.41312984e+05,332
2.57764749e+05,332
1.71632924e+05,332
2.96117545e+05,332
1.06156598e+05,332
1.61976583e+05,332
1.37676609e+05,332
1.34319466e+05,332
1.36509772e+05,332
1.47939352e+05,332
1.47362395e+05,332
1.74259569e+05,332
1.49642509e+05,332
1.89064291e+05,332
1.50414098e+05,332
1.38522647e+05,332
1.3335097e+05,332
1.42661518e+05,332
2.47865793e+05,332
1.48999976e+05,332
1.61303361e+05,332
1.50126212e+05,332
1.48329256e+05,332
1.45403174e+05,332
1.4447235e+05,332
1.11744008e+05,332
1.66748031e+05,332
1.36172811e+05,332
1.24887603e+05,332
1.6123838e+05,332
1.45016615e+05,332
1.46332109e+05,332
1.35836212e+05,332
1.73578814e+05,332
1.44873617e+05,332
1.42249021e+05,332
1.27959069e+05,332
1.5716778e+05,332
1.04697788e+05,332
1.33334385e+05,332
1.51759257e+05,332
1.3707301e+05,332
1.64704863e+05,332
1.53949952e+05,332
1.33611443e+05,332
3.47860285e+05,332
2.87039959e+05,332
1.2559242e+05,332
3.63742014e+05,332
1.44809128e+05,332
1.19601293e+05,332
3.72169988e+05,332
1.28430509e+05,332
1.49243497e+05,332
1.54534262e+05,332
1.49603822e+05,332
1.96638491e+05,332
1.57331343e+05,332
1.64500068e+05,332
1.20518988e+05,332
1.28847219e+05,332
1.31479155e+05,332
1.3820893e+05,332
1.34462265e+05,332
1.39559592e+05,332
1.54086423e+05,332
1.4766257e+05,332
1.30269911e+05,332
1.31344714e+05,332
1.33778493e+05,332
1.61629111e+05,332
1.09493878e+05,332
1.5583462e+05,332
1.6375538e+05,332
6.03701968e+05,332
1.25078929e+05,332
1.40178093e+05,332
1.52795416e+05,332
1.66012092e+05,332
2.24837504e+05,332
1.80749925e+05,332
1.40994794e+05,332
1.78772349e+05,332
1.37956066e+05,332
1.74250672e+05,332
1.57031966e+05,332
1.60255963e+05,332
1.51652791e+05,332
1.27846077e+05,332
2.89420451e+05,332
1.18836821e+05,332
1.37669418e+05,332
1.18014642e+05,332
1.40501351e+05,332
1.37754151e+05,332
2.66246928e+05,332
1.54228147e+05,332
1.31540778e+05,332
1.56713885e+05,332
1.67654898e+05,332
1.3752085e+05,332
1.30955642e+05,332
2.12853777e+05,332
2.9103427e+05,332
1.49328184e+05,332
1.17475768e+05,332
1.32476825e+05,332
1.46436235e+05,332
1.58423544e+05,332
3.76173373e+05,332
3.20642221e+05,332
1.31290961e+05,332
1.56054017e+05,332
1.41662463e+05,332
1.50652869e+05,332
1.15816343e+05,332
1.36268767e+05,332
2.0194684e+05,332
4.2472826e+05,332
1.40792605e+05,332
1.77969343e+05,332
1.27094624e+05,332
1.24576846e+05,332
1.88419792e+05,332
1.58164036e+05,332
1.59109606e+05,332
1.74265705e+05,332
1.46647037e+05,332
1.38093401e+05,332
1.45039811e+05,332
1.56289567e+05,332
1.35821522e+05,332
1.48519113e+05,332
1.70459163e+05,332
1.65845154e+05,332
1.24575869e+05,332
1.98133306e+05,332
1.46843451e+05,332
2.43528083e+05,332
1.34794989e+05,332
1.75525863e+05,332
1.5712831e+05,332
1.47151144e+05,332
2.38602865e+05,332
1.52409654e+05,332
1.9038715e+05,332
3.12814832e+05,332
3.38195913e+05,332
1.37298321e+05,332
1.55922461e+05,332
1.37257909e+05,332
1.92776455e+05,332
1.50894867e+05,332
2.33847591e+05,332
1.70500862e+05,332
1.23574215e+05,332
1.42615005e+05,332
3.05300503e+05,332
2.75475405e+05,332
1.39327425e+05,332
1.49042666e+05,332
1.30252918e+05,332
1.20014346e+05,332
1.50301121e+05,332
4.2957754e+05,332
1.38909474e+05,332
1.80089583e+05,332
1.3088849e+05,332
1.44649815e+05,332
1.60086898e+05,332
1.76842299e+05,332
1.422731e+05,332
1.31754557e+05,332
2.65994447e+05,332
1.66961476e+05,332
4.57672475e+05,332
1.5505556e+05,332
1.59378694e+05,332
1.77097846e+05,332
1.72634265e+05,332
1.95464074e+05,332
1.80806194e+05,332
1.36371718e+05,332
1.49556025e+05,332
1.71027676e+05,332
1.29674444e+05,332
1.8621951e+05,332
1.33663373e+05,332
1.61685446e+05,332
2.27355616e+05,332
