kurtosisTransverse,run
-0.071499086,319
0.20939575,319
-0.081835774,319
0.0026543262,319
0.30331553,319
-0.17556092,319
-0.24689102,319
-0.53345961,319
-0.58236358,319
0.0049300954,319
-0.071303641,319
-0.14425605,319
0.45142078,319
0.39489723,319
-0.271197,319
-0.2478435,319
0.054622418,319
-0.4788689,319
0.25801027,319
0.00077367853,319
-0.26300893,319
-0.0059837102,319
0.55587555,319
-0.60020151,319
-0.16329154,319
-0.80665996,319
-0.36109658,319
0.13837377,319
-0.14811576,319
-0.27339193,319
-0.25981282,319
0.20745106,319
-0.046746577,319
-0.34780883,319
-0.3558218,319
0.47950013,319
0.29779843,319
-0.27284996,319
-0.042082919,319
0.51451357,319
0.063282501,319
0.54435103,319
0.043484743,319
0.19085332,319
-0.35497197,319
-0.22330429,319
-0.097363092,319
-0.40048073,319
0.12476024,319
0.3898486,319
-0.56081939,319
-0.23833374,319
-0.30455365,319
-0.54902341,319
0.27551587,319
-0.01801553,319
-0.068230512,319
-0.5270655,319
-0.092796694,319
0.0080387607,319
-0.1026132,319
0.33373207,319
0.09383296,319
0.22448449,319
0.25452361,319
-0.64283491,319
-0.088311539,319
-0.17849415,319
-0.47531516,319
-0.53416827,319
-0.51975441,319
0.019184361,319
-0.089413919,319
0.043006046,319
0.13857772,319
-0.27644273,319
-0.38184677,319
0.0025337219,319
-0.18054327,319
-0.25856248,319
-0.15985076,319
0.38590248,319
-0.10234971,319
-0.1281076,319
-0.28694927,319
-0.28354058,319
-0.057191642,319
-0.21591906,319
-0.41579497,319
0.22121274,319
-0.0019394767,319
0.28008816,319
0.16478815,319
-0.049537676,319
-0.39085518,319
-0.32593576,319
-0.26403287,319
-0.15839247,319
-0.18988977,319
-0.48531894,319
-0.092252823,319
-0.090531864,319
0.53021656,319
-0.061813664,319
-0.8567576,319
0.25840271,319
0.020919527,319
-0.5579042,319
0.048715966,319
-0.24474365,319
-0.478002,319
-0.66083614,319
-0.029180287,319
0.1839341,319
-0.51707838,319
-0.16859024,319
1.2946792,319
-0.11941652,319
-0.0071116582,319
-0.28827889,319
-0.33514435,319
0.11062743,319
-0.51896101,319
0.40585679,319
-0.46933641,319
-0.28283875,319
0.15024558,319
-0.53541218,319
-0.30560787,319
-0.062011404,319
0.075837125,319
-0.31566068,319
0.23867634,319
-0.37268103,319
-0.43770158,319
-0.34796641,319
-0.05475751,319
0.099242755,319
-0.20551292,319
-0.032929284,319
-0.41198451,319
-0.27653874,319
0.16740945,319
-0.26234141,319
0.093217321,319
0.054081052,319
-0.15499323,319
-0.0096399793,319
-0.14153144,319
0.33350775,319
-0.10809747,319
