centerX,run
6.7519979,315
7.172251,315
10.72611,315
7.4732653,315
8.6557491,315
8.0629526,315
7.4877,315
3.7173529,315
4.3654377,315
7.3256818,315
8.3924135,315
6.0288839,315
8.6926915,315
4.2537167,315
5.0618966,315
4.0167187,315
7.2902966,315
3.7099419,315
8.2498789,315
10.639472,315
10.149034,315
11.12644,315
7.5563125,315
3.4983929,315
4.7692299,315
8.6110628,315
6.4204545,315
8.8840278,315
7.5720734,315
7.6255734,315
7.3187103,315
8.8039651,315
10.853248,315
10.101708,315
2.6684244,315
8.744882,315
11.256157,315
10.11748,315
4.7402016,315
6.7006873,315
7.3921602,315
6.9277703,315
6.2850732,315
9.7782479,315
8.4979681,315
4.1571899,315
8.0957609,315
9.2251923,315
10.440009,315
7.7479064,315
7.905367,315
9.5142067,315
4.6323517,315
5.3094744,315
10.265512,315
10.969316,315
5.0687815,315
4.2334135,315
4.6969203,315
7.5118651,315
7.6172782,315
8.677536,315
10.718678,315
6.1763095,315
7.9733969,315
7.3275223,315
9.9313119,315
11.429262,315
9.3671111,315
9.4171721,315
7.5615476,315
4.8344528,315
3.83625,315
6.0559112,315
8.3182759,315
8.3058967,315
10.858995,315
6.679787,315
9.6260891,315
10.787745,315
6.4064044,315
8.6672826,315
7.9620856,315
8.0972357,315
4.3602547,315
5.0727174,315
8.6424038,315
5.4019565,315
2.8648673,315
5.2189634,315
6.2276176,315
9.1320595,315
10.531939,315
7.0315284,315
6.7114592,315
3.9602778,315
6.6098214,315
4.3749146,315
3.9146981,315
8.074939,315
10.290315,315
7.062942,315
8.4779063,315
7.5373305,315
4.7118077,315
9.2562134,315
3.0943807,315
2.9222959,315
10.730354,315
5.9629918,315
6.7521983,315
6.6899082,315
10.336368,315
7.6055876,315
7.392652,315
10.721284,315
3.399569,315
8.8197535,315
11.238026,315
10.482333,315
4.758014,315
9.0491082,315
6.7387791,315
4.1789173,315
8.0174457,315
5.2321049,315
4.0462854,315
8.8940919,315
4.6930754,315
5.6695833,315
8.1004494,315
6.3023734,315
7.6552143,315
10.501177,315
6.3850393,315
8.4082778,315
10.642837,315
4.4031842,315
3.9290789,315
8.9862441,315
4.6311789,315
10.6215,315
6.1352731,315
7.4358333,315
5.2174702,315
5.0337595,315
5.512855,315
10.887146,315
9.549375,315
4.85045,315
6.4347406,315
5.0699524,315
10.962246,315
2.725981,315
10.28187,315
8.5951531,315
5.7097646,315
11.009839,315
10.384167,315
4.5367361,315
6.9093362,315
6.6986765,315
6.2658333,315
8.9353936,315
6.3986111,315
4.3763119,315
5.2808871,315
9.2886905,315
6.9989955,315
7.2258705,315
9.2395565,315
4.3565654,315
4.1811776,315
3.2573815,315
8.3490809,315
5.7123178,315
10.894435,315
8.0318836,315
11.406607,315
8.688125,315
6.0166983,315
10.801002,315
7.806917,315
3.2713197,315
10.248966,315
7.2399781,315
3.3613095,315
7.2221535,315
7.3642339,315
6.1214319,315
7.7603125,315
5.7029525,315
4.160283,315
5.0552991,315
3.3537017,315
6.1945349,315
3.8762709,315
6.500612,315
4.3502481,315
4.6503085,315
6.1450439,315
11.240775,315
8.1932895,315
8.1035204,315
3.3822179,315
5.3181532,315
8.3507383,315
7.2413095,315
8.3886518,315
7.6710135,315
7.4478782,315
7.7720602,315
8.7758811,315
9.6609802,315
8.9613412,315
10.028132,315
5.9319937,315
3.7952957,315
5.4117381,315
10.048025,315
8.3882746,315
6.5845,315
6.1342742,315
5.5049884,315
10.483779,315
10.438,315
3.9908819,315
11.017742,315
6.2670913,315
3.85625,315
5.4623932,315
7.4640525,315
7.1106776,315
8.3286479,315
9.1897979,315
2.9933333,315
5.534375,315
8.8289306,315
5.5915802,315
4.7683599,315
8.7933468,315
10.653077,315
7.879276,315
5.5042401,315
5.1828533,315
9.8893954,315
8.5796014,315
8.0986215,315
10.734016,315
6.5686739,315
5.078425,315
6.6052762,315
8.4465,315
7.9660746,315
8.5420238,315
10.108504,315
10.39213,315
5.1041667,315
6.97884,315
3.188679,315
5.0329846,315
6.1411175,315
7.132437,315
6.6423824,315
8.5227703,315
4.5980932,315
9.3393667,315
10.764202,315
6.9273465,315
9.1686557,315
10.81638,315
5.38285,315
10.423685,315
6.5561864,315
5.1859335,315
3.4170666,315
4.9901619,315
8.5577235,315
6.9028235,315
6.5784163,315
5.9350746,315
6.608608,315
9.8034804,315
3.6372758,315
3.4976489,315
5.1964,315
6.2105568,315
10.699958,315
7.0496368,315
8.2775,315
6.6061498,315
7.0638496,315
5.8466416,315
8.9453571,315
9.9148617,315
8.0388086,315
4.3647031,315
4.9468952,315
6.7615141,315
3.3800556,315
6.1868182,315
7.0128595,315
5.766714,315
8.3877455,315
4.7306818,315
8.3585398,315
5.5653125,315
6.6335323,315
6.1816489,315
8.1182507,315
3.0768913,315
10.50051,315
7.8072101,315
5.9252679,315
4.9648474,315
5.43235,315
6.2340021,315
3.8877174,315
11.345553,315
11.031967,315
6.5416403,315
10.215833,315
10.523956,315
7.3866626,315
8.3875,315
5.4769715,315
3.5030081,315
3.40963,315
7.2228608,315
8.8752676,315
10.372703,315
4.45148,315
8.947437,315
3.5698069,315
10.07137,315
7.6050514,315
10.458851,315
8.8338462,315
6.0053728,315
10.743995,315
9.4126389,315
6.7355653,315
7.3294492,315
5.5667857,315
7.0510965,315
10.662704,315
10.615,315
6.6837332,315
10.537854,315
8.8487228,315
5.180431,315
4.069061,315
4.208014,315
4.1817553,315
10.861579,315
4.9147353,315
9.1654327,315
5.7209752,315
8.23375,315
9.9280255,315
4.3669574,315
6.81318,315
8.8270565,315
5.8163785,315
10.467824,315
7.1308482,315
5.1432021,315
5.1465909,315
6.2556055,315
10.769703,315
8.3508333,315
9.3115643,315
8.4119958,315
6.7166822,315
7.3326867,315
5.2471279,315
8.2241871,315
9.0881306,315
4.6881281,315
4.0642317,315
8.9756681,315
7.6068319,315
6.8898333,315
8.6934664,315
10.071365,315
3.609112,315
7.5223413,315
5.8388478,315
5.6444348,315
7.5694048,315
8.1823077,315
3.2633333,315
8.5624128,315
10.798922,315
7.1327143,315
8.8259722,315
5.9693333,315
6.8175556,315
8.744609,315
7.9862821,315
5.019247,315
3.0452913,315
6.928045,315
9.5886029,315
9.140431,315
4.3905469,315
5.69923,315
4.6787079,315
7.766117,315
4.4790013,315
9.2998125,315
5.8921296,315
3.1275444,315
9.9312607,315
10.580584,315
5.9670528,315
6.4755134,315
6.7776042,315
6.3366111,315
6.1421926,315
7.9156,315
6.056875,315
9.6156855,315
4.0620161,315
5.2525,315
4.9672995,315
3.5506132,315
5.8793254,315
11.004866,315
6.068774,315
2.9901378,315
7.5513578,315
4.6030769,315
4.6414139,315
8.8547454,315
5.496635,315
5.8676515,315
7.0512619,315
4.9492451,315
8.9743944,315
10.73887,315
9.5342039,315
2.658922,315
5.5005288,315
5.5596479,315
10.219239,315
6.27275,315
7.0011207,315
5.9108686,315
9.3202373,315
3.6006667,315
6.0037154,315
7.8808071,315
8.0397749,315
6.5144574,315
5.7488415,315
8.2877036,315
