Timestamp,IMB,runNumber,Septem,Time since run start
1550316418,26.7151,323,44.4037,4998
1550316424,26.7197,323,44.4145,5004
1550316430,26.7335,323,44.4238,5010
1550316436,26.7412,323,44.4408,5016
1550316442,26.7381,323,44.4515,5022
1550316448,26.7473,323,44.4546,5028
1550316454,26.7534,323,44.467,5034
1550316460,26.7611,323,44.4747,5040
1550316466,26.7688,323,44.4793,5046
1550316472,26.7826,323,44.4901,5052
1550316478,26.7841,323,44.5009,5058
1550316484,26.7949,323,44.5132,5064
1550316490,26.8041,323,44.5148,5070
1550316496,26.8103,323,44.5302,5076
1550316502,26.8118,323,44.339,5082
1550316508,26.8225,323,44.1463,5088
1550316514,26.8225,323,44.3498,5094
1550316520,26.8379,323,44.1575,5100
1550316526,26.8394,323,44.5521,5106
1550316532,26.8455,323,44.3622,5112
1550316538,26.8532,323,44.9519,5118
1550316544,26.8517,323,44.1666,5124
1550316550,26.867,323,44.1756,5130
1550316556,26.8731,323,44.3729,5136
1550316562,26.8762,323,44.1756,5142
1550316568,26.8839,323,44.768,5148
1550316574,26.8793,323,44.5811,5154
1550316580,26.8993,323,44.5811,5160
1550316586,26.9039,323,44.5827,5166
1550316592,26.9131,323,44.5842,5172
1550316598,26.9208,323,44.5981,5178
1550316604,26.9192,323,44.6027,5184
1550316610,26.9269,323,44.5996,5190
1550316616,26.9376,323,44.6074,5196
1550316622,26.9499,323,44.6166,5202
1550316628,26.9606,323,44.6213,5208
1550316634,26.9652,323,44.6275,5214
1550316640,26.9745,323,44.6367,5220
1550316646,26.9806,323,44.6413,5226
1550316652,26.9929,323,44.6568,5232
1550316658,26.9975,323,44.666,5238
1550316664,27.0052,323,44.6676,5244
1550316670,27.0175,323,44.6845,5250
1550316676,27.0205,323,44.6876,5256
1550316682,27.0236,323,44.6984,5262
1550316688,27.0313,323,44.7015,5268
1550316694,27.0236,323,44.7061,5274
1550316700,27.0313,323,44.7076,5280
1550316706,27.0374,323,44.7184,5286
1550316712,27.0405,323,44.7231,5292
1550316718,27.0527,323,44.7246,5298
1550316724,27.0512,323,44.72,5304
1550316730,27.0512,323,44.7308,5310
1550316736,27.0589,323,44.7277,5316
1550316742,27.0635,323,44.7354,5322
1550316748,27.065,323,44.737,5328
1550316754,27.0589,323,44.7416,5334
1550316760,27.0665,323,44.7432,5340
1550316766,27.0635,323,44.7509,5346
1550316772,27.0742,323,44.754,5352
1550316778,27.0773,323,44.754,5358
1550316784,27.085,323,44.7602,5364
1550316790,27.088,323,44.7648,5370
1550316796,27.0942,323,44.7663,5376
1550316802,27.1003,323,44.7725,5382
1550316808,27.1065,323,44.7833,5388
1550316814,27.1111,323,44.7879,5394
1550316820,27.1203,323,44.8018,5400
1550316826,27.1218,323,44.8095,5406
1550316832,27.1264,323,44.8172,5412
1550316838,27.1311,323,44.8172,5418
1550316844,27.1311,323,44.8218,5424
1550316850,27.1464,323,44.8311,5430
1550316856,27.1479,323,44.8435,5436
1550316862,27.1525,323,44.8466,5442
1550316868,27.1617,323,44.8481,5448
1550316874,27.1648,323,44.8558,5454
1550316880,27.1663,323,44.8605,5460
1550316886,27.174,323,44.8713,5466
1550316892,27.1817,323,44.8697,5472
1550316898,27.1832,323,44.8759,5478
1550316904,27.1971,323,44.8774,5484
1550316910,27.1894,323,44.8836,5490
1550316916,27.1971,323,44.8836,5496
1550316922,27.2017,323,44.879,5502
1550316928,27.2063,323,44.882,5508
1550316934,27.217,323,44.8882,5514
1550316940,27.2186,323,44.882,5520
1550316946,27.2247,323,44.8867,5526
1550316952,27.2354,323,44.9005,5532
1550316958,27.2339,323,44.9005,5538
1550316964,27.2354,323,44.9036,5544
1550316970,27.2385,323,44.9036,5550
1550316976,27.2354,323,44.9067,5556
1550316982,27.237,323,44.9098,5562
1550316988,27.2385,323,44.9129,5568
1550316994,27.24,323,44.9175,5574
1550317000,27.2508,323,44.9206,5580
1550317006,27.2523,323,44.9206,5586
1550317012,27.2569,323,44.9206,5592
1550317018,27.2707,323,44.9298,5598
1550317024,27.2692,323,44.9329,5604
1550317030,27.2722,323,44.9314,5610
1550317036,27.2753,323,44.9437,5616
1550317042,27.2738,323,44.9468,5622
1550317048,27.283,323,44.953,5628
1550317054,27.2738,323,44.9607,5634
1550317060,27.283,323,44.9654,5640
1550317066,27.2814,323,44.9592,5646
1550317072,27.2845,323,44.9545,5652
1550317078,27.283,323,44.9499,5658
1550317084,27.2968,323,44.953,5664
1550317090,27.2998,323,44.9484,5670
1550317096,27.306,323,44.9514,5676
1550317102,27.3045,323,44.9453,5682
1550317108,27.3045,323,44.9453,5688
1550317114,27.3075,323,44.9422,5694
1550317120,27.3045,323,44.9484,5700
1550317126,27.3121,323,44.9453,5706
1550317132,27.3106,323,44.9453,5712
1550317138,27.3168,323,44.9422,5718
1550317144,27.3137,323,44.9514,5724
1550317150,27.3245,323,44.9592,5730
1550317156,27.3245,323,44.9685,5736
1550317162,27.3321,323,44.9777,5742
1550317168,27.3398,323,44.9823,5748
1550317174,27.3536,323,45.0024,5754
1550317180,27.3536,323,45.0086,5760
1550317186,27.3613,323,45.024,5766
1550317192,27.3613,323,45.0317,5772
1550317198,27.3659,323,45.041,5778
1550317204,27.3644,323,45.0394,5784
1550317210,27.3659,323,45.0487,5790
1550317216,27.369,323,45.0533,5796
1550317222,27.3751,323,45.0549,5802
1550317228,27.369,323,45.0642,5808
1550317234,27.3782,323,45.0626,5814
1550317240,27.369,323,45.0549,5820
1550317246,27.3674,323,45.0595,5826
1550317252,27.3659,323,45.0626,5832
1550317258,27.3674,323,45.0642,5838
1550317264,27.3659,323,45.0611,5844
1550317270,27.3628,323,45.0657,5850
1550317276,27.3644,323,45.0703,5856
1550317282,27.3659,323,45.0688,5862
1550317288,27.3659,323,45.0703,5868
1550317294,27.3674,323,45.0672,5874
1550317300,27.3674,323,45.0719,5880
1550317306,27.3659,323,45.0703,5886
1550317312,27.3613,323,45.0734,5892
1550317318,27.3674,323,45.0873,5898
1550317324,27.3674,323,45.0935,5904
1550317330,27.3674,323,45.0935,5910
1550317336,27.3674,323,45.0965,5916
1550317342,27.369,323,45.1012,5922
1550317348,27.3674,323,45.1012,5928
1550317354,27.3644,323,45.1027,5934
1550317360,27.3628,323,45.0996,5940
1550317366,27.3659,323,45.1073,5946
1550317372,27.3705,323,45.1042,5952
1550317378,27.372,323,45.1012,5958
1550317384,27.3659,323,45.112,5964
1550317390,27.3736,323,45.1135,5970
1550317396,27.3782,323,45.1151,5976
1550317402,27.3766,323,45.1228,5982
1550317408,27.3751,323,45.1197,5988
1550317414,27.3858,323,45.1243,5994
1550317420,27.3889,323,45.1228,6000
1550317426,27.3843,323,45.1243,6006
1550317432,27.3874,323,45.1274,6012
1550317438,27.3904,323,45.1305,6018
1550317444,27.3904,323,45.1305,6024
1550317450,27.392,323,45.1335,6030
1550317456,27.395,323,45.1305,6036
1550317462,27.395,323,45.1289,6042
1550317468,27.3935,323,45.1289,6048
1550317474,27.3981,323,45.1258,6054
1550317480,27.4012,323,45.1289,6060
1550317486,27.4073,323,45.1258,6066
1550317492,27.4027,323,45.1258,6072
1550317498,27.4043,323,45.1258,6078
1550317504,27.4104,323,45.1228,6084
1550317510,27.4135,323,45.1212,6090
1550317516,27.4043,323,45.1166,6096
1550317522,27.4027,323,45.1228,6102
1550317528,27.4089,323,45.1197,6108
1550317534,27.4043,323,45.1197,6114
1550317540,27.412,323,45.1274,6120
1550317546,27.4058,323,45.1212,6126
1550317552,27.4212,323,45.1258,6132
1550317558,27.4166,323,45.1243,6138
1550317564,27.4181,323,45.1243,6144
1550317570,27.4166,323,45.1228,6150
1550317576,27.4104,323,45.1274,6156
1550317582,27.4212,323,45.1289,6162
1550317588,27.4166,323,45.1258,6168
1550317594,27.412,323,45.1289,6174
1550317600,27.4135,323,45.1305,6180
1550317606,27.4197,323,45.132,6186
1550317612,27.4243,323,45.1305,6192
1550317618,27.4289,323,45.1258,6198
1550317624,27.4243,323,45.1382,6204
1550317630,27.4289,323,45.1366,6210
1550317636,27.4273,323,45.1351,6216
1550317642,27.4273,323,45.1335,6222
1550317648,27.4227,323,45.132,6228
1550317654,27.4273,323,45.1428,6234
1550317660,27.4258,323,45.1351,6240
1550317666,27.4289,323,45.1335,6246
1550317672,27.4243,323,45.132,6252
1550317678,27.4181,323,45.1289,6258
1550317684,27.4227,323,45.1335,6264
1550317690,27.4273,323,45.1351,6270
1550317696,27.4258,323,45.1351,6276
1550317702,27.4227,323,45.1351,6282
1550317708,27.4227,323,45.1274,6288
1550317714,27.4196,323,45.132,6294
1550317720,27.4258,323,45.1305,6300
1550317726,27.4243,323,45.1336,6306
1550317732,27.4181,323,45.1351,6312
1550317738,27.4212,323,45.1382,6318
1550317744,27.4243,323,45.1351,6324
1550317750,27.4258,323,45.1289,6330
1550317756,27.4258,323,45.1336,6336
1550317762,27.4273,323,45.1382,6342
1550317768,27.4227,323,45.1382,6348
1550317774,27.4196,323,45.1443,6354
1550317780,27.4197,323,45.1459,6360
1550317786,27.4243,323,45.1521,6366
1550317792,27.4166,323,45.1536,6372
1550317798,27.412,323,45.1505,6378
1550317804,27.4181,323,45.1582,6384
1550317810,27.4104,323,45.1551,6390
1550317816,27.4089,323,45.1613,6396
1550317822,27.4089,323,45.1582,6402
1550317828,27.4058,323,45.1582,6408
1550317834,27.4027,323,45.1567,6414
1550317840,27.3981,323,45.166,6420
1550317846,27.3996,323,45.1629,6426
1550317852,27.4012,323,45.1644,6432
1550317858,27.4043,323,45.1691,6438
1550317864,27.3981,323,45.166,6444
1550317870,27.4027,323,45.1752,6450
1550317876,27.4058,323,45.1675,6456
1550317882,27.3996,323,45.1691,6462
1550317888,27.3981,323,45.1644,6468
1550317894,27.392,323,45.1644,6474
1550317900,27.3966,323,45.1551,6480
1550317906,27.3935,323,45.1521,6486
1550317912,27.395,323,45.1474,6492
1550317918,27.4012,323,45.1567,6498
1550317924,27.3996,323,45.1459,6504
1550317930,27.4012,323,45.1443,6510
1550317936,27.3981,323,45.149,6516
1550317942,27.4043,323,45.1474,6522
1550317948,27.4104,323,45.149,6528
1550317954,27.4089,323,45.149,6534
1550317960,27.4089,323,45.1443,6540
1550317966,27.4104,323,45.1443,6546
1550317972,27.4073,323,45.1428,6552
1550317978,27.4089,323,45.1413,6558
1550317984,27.4073,323,45.1428,6564
1550317990,27.3981,323,45.1336,6570
1550317996,27.3981,323,45.1289,6576
1550318002,27.3966,323,45.1305,6582
1550318008,27.3981,323,45.1305,6588
1550318014,27.395,323,45.1289,6594
1550318020,27.3996,323,45.1258,6600
1550318026,27.4012,323,45.1258,6606
1550318032,27.4027,323,45.1305,6612
1550318038,27.4073,323,45.1366,6618
1550318044,27.3981,323,45.1274,6624
1550318050,27.3966,323,45.1243,6630
1550318056,27.3889,323,45.132,6636
1550318062,27.3889,323,45.1258,6642
1550318068,27.3797,323,45.1228,6648
1550318074,27.3782,323,45.1274,6654
1550318080,27.3874,323,45.1305,6660
1550318086,27.3797,323,45.1258,6666
1550318092,27.3797,323,45.1243,6672
1550318098,27.3797,323,45.132,6678
1550318104,27.3782,323,45.1243,6684
1550318110,27.372,323,45.1258,6690
1550318116,27.3705,323,45.1243,6696
1550318122,27.3659,323,45.1228,6702
1550318128,27.3613,323,45.1228,6708
1550318134,27.369,323,45.1197,6714
1550318140,27.3628,323,45.1181,6720
1550318146,27.3644,323,45.1228,6726
1550318152,27.3674,323,45.1104,6732
1550318158,27.3644,323,45.1058,6738
1550318164,27.3628,323,45.1042,6744
1550318170,27.3659,323,45.1073,6750
1550318176,27.3613,323,45.1027,6756
1550318182,27.3644,323,45.1042,6762
1550318188,27.3582,323,45.0981,6768
1550318194,27.3582,323,45.0965,6774
1550318200,27.3644,323,45.0981,6780
1550318206,27.3536,323,45.0996,6786
1550318212,27.3506,323,45.0965,6792
1550318218,27.349,323,45.0934,6798
1550318224,27.3429,323,45.095,6804
1550318230,27.3475,323,45.0919,6810
1550318236,27.3536,323,45.0965,6816
1550318242,27.346,323,45.0873,6822
1550318248,27.3521,323,45.0904,6828
1550318254,27.3506,323,45.0888,6834
1550318260,27.3475,323,45.0904,6840
1550318266,27.346,323,45.0935,6846
1550318272,27.3368,323,45.0965,6852
1550318278,27.3337,323,45.0965,6858
1550318284,27.3321,323,45.0996,6864
1550318290,27.3198,323,45.095,6870
1550318296,27.3168,323,45.0904,6876
1550318302,27.3137,323,45.0919,6882
1550318308,27.3029,323,45.095,6888
1550318314,27.3029,323,45.0935,6894
1550318320,27.3029,323,45.0904,6900
1550318326,27.2983,323,45.0904,6906
1550318332,27.2983,323,45.0873,6912
1550318338,27.3014,323,45.0811,6918
1550318344,27.2999,323,45.0765,6924
1550318350,27.2999,323,45.0734,6930
1550318356,27.3106,323,45.0672,6936
1550318362,27.306,323,45.0672,6942
1550318368,27.3121,323,45.0657,6948
1550318374,27.3229,323,45.0595,6954
1550318380,27.3183,323,45.0626,6960
1550318386,27.3229,323,45.0611,6966
1550318392,27.3168,323,45.058,6972
1550318398,27.3245,323,45.0611,6978
1550318404,27.3229,323,45.0626,6984
1550318410,27.3168,323,45.0549,6990
1550318416,27.3121,323,45.0502,6996
1550318422,27.3168,323,45.0518,7002
1550318428,27.3198,323,45.0502,7008
1550318434,27.3214,323,45.058,7014
1550318440,27.3198,323,45.0441,7020
1550318446,27.3106,323,45.0487,7026
1550318452,27.3029,323,45.0456,7032
1550318458,27.3137,323,45.041,7038
1550318464,27.3075,323,45.0456,7044
1550318470,27.3029,323,45.044,7050
1550318476,27.3045,323,45.0394,7056
1550318482,27.3075,323,45.0379,7062
1550318488,27.3045,323,45.0363,7068
1550318494,27.3045,323,45.0332,7074
1550318500,27.3106,323,45.0363,7080
1550318506,27.3075,323,45.044,7086
1550318512,27.3075,323,45.041,7092
1550318518,27.3121,323,45.0533,7098
1550318524,27.3121,323,45.058,7104
1550318530,27.3121,323,45.0611,7110
1550318536,27.3091,323,45.0611,7116
1550318542,27.3121,323,45.0626,7122
1550318548,27.3091,323,45.0672,7128
1550318554,27.3075,323,45.0672,7134
1550318560,27.2983,323,45.0626,7140
1550318566,27.2983,323,45.0703,7146
1550318572,27.3014,323,45.0703,7152
1550318578,27.3014,323,45.0688,7158
1550318584,27.2876,323,45.0688,7164
1550318590,27.2968,323,45.0642,7170
1550318596,27.2983,323,45.0626,7176
1550318602,27.2937,323,45.0595,7182
1550318609,27.2937,323,45.0595,7189
1550329905,26.5186,326,42.1472,0
1550329911,26.5217,326,42.2798,6
1550329917,26.5202,326,42.4371,12
1550329923,26.5309,326,42.5944,18
1550329929,26.5324,326,42.7347,24
1550329935,26.5355,326,42.8627,30
1550329941,26.5416,326,42.9707,36
1550329947,26.5432,326,43.0771,42
1550329953,26.5616,326,43.1804,48
1550329959,26.5692,326,43.2684,54
1550329965,26.5708,326,43.3454,60
1550329971,26.5908,326,43.4164,66
1550329977,26.5969,326,43.4904,72
1550329983,26.6015,326,43.5598,78
1550329989,26.6184,326,43.6154,84
1550329995,26.6215,326,43.6709,90
1550330001,26.6368,326,43.7264,96
1550330007,26.6399,326,43.7758,102
1550330013,26.6506,326,43.8159,108
1550330019,26.6521,326,43.8575,114
1550330025,26.6583,326,43.8915,120
1550330031,26.6537,326,43.9254,126
1550330037,26.6598,326,43.9624,132
1550330043,26.6629,326,43.9917,138
1550330049,26.6598,326,44.0134,144
1550330055,26.6598,326,44.0381,150
1550330061,26.6613,326,44.0612,156
1550330067,26.6613,326,44.0843,162
1550330073,26.6583,326,44.1044,168
1550330079,26.6583,326,44.1152,174
1550330085,26.6567,326,44.1337,180
1550330091,26.666,326,44.1461,186
1550330097,26.6644,326,44.1584,192
1550330103,26.666,326,44.1723,198
1550330109,26.666,326,44.1893,204
1550330115,26.6706,326,44.2001,210
1550330121,26.6706,326,44.2109,216
1550330127,26.6736,326,44.2186,222
1550330133,26.6736,326,44.2248,228
1550330139,26.6767,326,44.2356,234
1550330145,26.6798,326,44.2463,240
1550330151,26.6721,326,44.2617,246
1550330157,26.6752,326,44.271,252
1550330163,26.6844,326,44.2849,258
1550330169,26.689,326,44.2926,264
1550330175,26.6967,326,44.3003,270
1550330181,26.7044,326,44.3111,276
1550330187,26.6998,326,44.3173,282
1550330193,26.7182,326,44.3189,288
1550330199,26.7197,326,44.3389,294
1550330205,26.7212,326,44.3466,300
1550330211,26.7289,326,44.3482,306
1550330217,26.7335,326,44.3497,312
1550330223,26.7335,326,44.3528,318
1550330229,26.7381,326,44.3559,324
1550330235,26.732,326,44.3543,330
1550330241,26.732,326,44.3574,336
1550330247,26.7427,326,44.359,342
1550330253,26.7381,326,44.3589,348
1550330259,26.7442,326,44.3636,354
1550330265,26.7396,326,44.362,360
1550330271,26.7396,326,44.3651,366
1550330277,26.7335,326,44.3636,372
1550330283,26.7381,326,44.3667,378
1550330289,26.7396,326,44.3744,384
1550330295,26.7534,326,44.379,390
1550330301,26.7596,326,44.3836,396
1550330307,26.7703,326,44.3867,402
1550330313,26.7749,326,44.3867,408
1550330319,26.781,326,44.3929,414
1550330325,26.7826,326,44.3944,420
1550330331,26.7826,326,44.396,426
1550330337,26.7826,326,44.4037,432
1550330343,26.7826,326,44.4053,438
1550330349,26.778,326,44.4068,444
1550330355,26.778,326,44.413,450
1550330361,26.7841,326,44.4145,456
1550330367,26.7856,326,44.413,462
1550330373,26.7903,326,44.4176,468
1550330379,26.798,326,44.4269,474
1550330385,26.8072,326,44.43,480
1550330391,26.8118,326,44.4361,486
1550330397,26.8179,326,44.4423,492
1550330403,26.8195,326,44.4423,498
1550330409,26.8149,326,44.4469,504
1550330415,26.8118,326,44.4438,510
1550330421,26.8041,326,44.4423,516
1550330427,26.8072,326,44.45,522
1550330433,26.7918,326,44.4469,528
1550330439,26.7964,326,44.4454,534
1550330445,26.7887,326,44.4454,540
1550330451,26.7841,326,44.4408,546
1550330457,26.7887,326,44.4392,552
1550330463,26.778,326,44.4408,558
1550330469,26.778,326,44.4392,564
1550330475,26.7749,326,44.4392,570
1550330481,26.778,326,44.4377,576
1550330487,26.7764,326,44.4346,582
1550330493,26.7764,326,44.4377,588
1550330499,26.7703,326,44.4315,594
1550330505,26.778,326,44.433,600
1550330511,26.7826,326,44.4346,606
1550330517,26.7703,326,44.4423,612
1550330523,26.778,326,44.4423,618
1550330529,26.7749,326,44.4392,624
1550330535,26.7764,326,44.4454,630
1550330541,26.7795,326,44.4515,636
1550330547,26.7764,326,44.4639,642
1550330553,26.778,326,44.4762,648
1550330559,26.7826,326,44.4885,654
1550330565,26.7887,326,44.5024,660
1550330571,26.7872,326,44.507,666
1550330577,26.7949,326,44.5086,672
1550330583,26.798,326,44.5287,678
1550330589,26.8026,326,44.5302,684
1550330595,26.8118,326,44.5364,690
1550330601,26.8241,326,44.3437,696
1550330607,26.8409,326,44.3547,702
1550330613,26.8563,326,44.1591,708
1550330619,26.8593,326,45.1493,714
1550330625,26.8731,326,44.376,720
1550330631,26.8747,326,44.5719,726
1550330637,26.8762,326,44.5796,732
1550330643,26.8747,326,44.5827,738
1550330649,26.8701,326,44.5904,744
1550330655,26.8655,326,44.5811,750
1550330661,26.8624,326,44.5827,756
1550330667,26.8517,326,44.5935,762
1550330673,26.8501,326,44.5919,768
1550330679,26.8486,326,44.5981,774
1550330685,26.8471,326,44.5996,780
1550330691,26.8425,326,44.5965,786
1550330697,26.8425,326,44.5919,792
1550330703,26.844,326,44.5904,798
1550330709,26.8394,326,44.5888,804
1550330715,26.8425,326,44.5873,810
1550330721,26.8409,326,44.5919,816
1550330727,26.8379,326,44.5919,822
1550330733,26.8348,326,44.5919,828
1550330739,26.8379,326,44.5935,834
1550330745,26.8317,326,44.5981,840
1550330751,26.8363,326,44.5981,846
1550330757,26.8394,326,44.5996,852
1550330763,26.8379,326,44.5981,858
1550330769,26.8363,326,44.6012,864
1550330775,26.8425,326,44.5981,870
1550330781,26.8409,326,44.5981,876
1550330787,26.8379,326,44.595,882
1550330793,26.8471,326,44.5919,888
1550330799,26.8363,326,44.5935,894
1550330805,26.8425,326,44.5904,900
1550330811,26.8333,326,44.5904,906
1550330817,26.8394,326,44.5888,912
1550330823,26.8271,326,44.5811,918
1550330829,26.8317,326,44.5765,924
1550330835,26.8271,326,44.5796,930
1550330841,26.8333,326,44.5765,936
1550330847,26.8348,326,44.575,942
1550330853,26.8394,326,44.575,948
1550330859,26.8394,326,44.9656,954
1550330865,26.8394,326,44.5719,960
1550330871,26.8379,326,44.5719,966
1550330877,26.8379,326,44.376,972
1550330883,26.8348,326,44.5734,978
1550330889,26.8333,326,44.5688,984
1550330895,26.8302,326,44.5734,990
1550330901,26.8379,326,44.5706,996
1550330907,26.8394,326,45.1524,1002
1550330913,26.8425,326,44.7559,1008
1550330919,26.8486,326,44.7618,1014
1550330925,26.8624,326,44.5675,1020
1550330931,26.8778,326,44.3822,1026
1550330937,26.8962,326,44.5842,1032
1550330943,26.9177,326,44.5981,1038
1550330949,26.9361,326,44.6151,1044
1550330955,26.9514,326,44.6244,1050
1550330961,26.9637,326,44.6429,1056
1550330967,26.9683,326,44.6552,1062
1550330973,26.9714,326,44.666,1068
1550330979,26.9622,326,44.6676,1074
1550330985,26.9576,326,44.6799,1080
1550330991,26.9499,326,44.6845,1086
1550330997,26.9361,326,44.6891,1092
1550331003,26.9284,326,44.6922,1098
1550331009,26.9162,326,44.6938,1104
1550331015,26.9177,326,44.6984,1110
1550331021,26.9146,326,44.6969,1116
1550331027,26.9131,326,44.703,1122
1550331033,26.9131,326,44.6984,1128
1550331039,26.9146,326,44.6969,1134
1550331045,26.9054,326,44.7046,1140
1550331051,26.9131,326,44.7061,1146
1550331057,26.907,326,44.7107,1152
1550331063,26.9131,326,44.7076,1158
1550331069,26.907,326,44.7107,1164
1550331075,26.9085,326,44.7123,1170
1550331081,26.9024,326,44.7107,1176
1550331087,26.9116,326,44.7061,1182
1550331093,26.907,326,44.6999,1188
1550331099,26.9054,326,44.703,1194
1550331105,26.9024,326,44.6938,1200
1550331111,26.9054,326,44.6845,1206
1550331117,26.9008,326,44.6676,1212
1550331123,26.8931,326,44.6506,1218
1550331129,26.8839,326,44.6444,1224
1550331135,26.8854,326,44.6398,1230
1550331141,26.8854,326,44.6336,1236
1550331147,26.8762,326,44.6352,1242
1550331153,26.8747,326,44.6367,1248
1550331159,26.8716,326,44.6336,1254
1550331165,26.8593,326,44.6306,1260
1550331171,26.8578,326,44.6306,1266
1550331177,26.8486,326,44.6321,1272
1550331183,26.844,326,44.629,1278
1550331189,26.844,326,44.6275,1284
1550331195,26.8394,326,44.6244,1290
1550331201,26.844,326,44.6244,1296
1550331207,26.8379,326,44.6213,1302
1550331213,26.8425,326,44.6151,1308
1550331219,26.8333,326,44.6182,1314
1550331225,26.8379,326,44.6213,1320
1550331231,26.8287,326,44.6182,1326
1550331237,26.8302,326,44.6166,1332
1550331243,26.8302,326,44.6197,1338
1550331249,26.8287,326,44.6213,1344
1550331255,26.8241,326,44.6182,1350
1550331261,26.8225,326,44.6275,1356
1550331267,26.8195,326,44.6244,1362
1550331273,26.8195,326,44.6228,1368
1550331279,26.8179,326,44.6259,1374
1550331285,26.8118,326,44.6259,1380
1550331291,26.8103,326,44.6321,1386
1550331297,26.8087,326,44.6244,1392
1550331303,26.8056,326,44.6275,1398
1550331309,26.8056,326,44.6197,1404
1550331315,26.7995,326,44.6213,1410
1550331321,26.7933,326,44.612,1416
1550331327,26.7903,326,44.6105,1422
1550331333,26.7857,326,44.6074,1428
1550331339,26.7795,326,44.6012,1434
1550331345,26.7749,326,44.6012,1440
1550331351,26.778,326,44.5996,1446
1550331357,26.778,326,44.5904,1452
1550331363,26.7718,326,44.5873,1458
1550331369,26.7657,326,44.5827,1464
1550331375,26.7611,326,44.575,1470
1550331381,26.7519,326,44.5706,1476
1550331387,26.7488,326,44.5675,1482
1550331393,26.7534,326,45.3469,1488
1550331399,26.7488,326,44.1575,1494
1550331405,26.7458,326,45.1385,1500
1550331411,26.758,326,44.9427,1506
1550331417,26.7534,326,44.9414,1512
1550331423,26.758,326,44.5446,1518
1550331429,26.7611,326,44.5426,1524
1550331435,26.7703,326,44.9347,1530
1550331441,26.7688,326,44.7389,1536
1550331447,26.7672,326,44.9316,1542
1550331453,26.778,326,44.1524,1548
1550331459,26.7718,326,44.7387,1554
1550331465,26.7688,326,44.7389,1560
1550331471,26.7718,326,44.7402,1566
1550331477,26.7703,326,44.538,1572
1550331483,26.7703,326,44.3406,1578
1550331489,26.7703,326,44.7309,1584
1550331495,26.7672,326,44.5366,1590
1550331501,26.7795,326,44.5349,1596
1550331507,26.7795,326,44.5395,1602
1550331513,26.7764,326,44.5318,1608
1550331519,26.7764,326,44.5335,1614
1550331525,26.7826,326,44.7309,1620
1550331531,26.7826,326,44.7356,1626
1550331537,26.7887,326,45.1308,1632
1550331543,26.7933,326,44.7484,1638
1550331549,26.7903,326,44.3501,1644
1550331555,26.7964,326,44.5629,1650
1550331561,26.8026,326,44.1712,1656
1550331567,26.801,326,44.569,1662
1550331573,26.7995,326,44.5703,1668
1550331579,26.7949,326,44.5734,1674
1550331585,26.801,326,44.5703,1680
1550331591,26.8026,326,44.771,1686
1550331597,26.8041,326,44.5842,1692
1550331603,26.8103,326,44.5842,1698
1550331609,26.8072,326,44.5811,1704
1550331615,26.8087,326,44.5827,1710
1550331621,26.8056,326,44.5888,1716
1550331627,26.7949,326,44.5858,1722
1550331633,26.8041,326,44.5796,1728
1550331639,26.7918,326,44.5734,1734
1550331645,26.7933,326,44.5688,1740
1550331651,26.7903,326,44.1663,1746
1550331657,26.7918,326,44.3606,1752
1550331663,26.7887,326,44.3609,1758
1550331669,26.7964,326,45.1403,1764
1550331675,26.7918,326,44.7371,1770
1550331681,26.7933,326,44.7358,1776
1550331687,26.7964,326,44.5287,1782
1550331693,26.801,326,44.7155,1788
1550331699,26.798,326,44.5163,1794
1550331705,26.8087,326,44.507,1800
1550331711,26.8103,326,44.5024,1806
1550331717,26.8103,326,44.507,1812
1550331723,26.8072,326,44.5009,1818
1550331729,26.8072,326,44.504,1824
1550331735,26.8087,326,44.4963,1830
1550331741,26.8026,326,44.4916,1836
1550331747,26.7995,326,44.4978,1842
1550331753,26.7918,326,44.4855,1848
1550331759,26.7933,326,44.4824,1854
1550331765,26.7872,326,44.4747,1860
1550331771,26.7841,326,44.4778,1866
1550331777,26.7933,326,44.4731,1872
1550331783,26.7841,326,44.4731,1878
1550331789,26.7887,326,44.4654,1884
1550331795,26.7841,326,44.4701,1890
1550331801,26.7872,326,44.4608,1896
1550331807,26.7903,326,44.4654,1902
1550331813,26.7872,326,44.4562,1908
1550331819,26.7795,326,44.4577,1914
1550331825,26.7764,326,44.4515,1920
1550331831,26.7672,326,44.4485,1926
1550331837,26.7611,326,44.4515,1932
1550331843,26.758,326,44.4454,1938
1550331849,26.7611,326,44.4423,1944
1550331855,26.7642,326,44.4408,1950
1550331861,26.7611,326,44.4361,1956
1550331867,26.7626,326,44.4377,1962
1550331873,26.7611,326,44.4392,1968
1550331879,26.7626,326,44.4408,1974
1550331885,26.7688,326,44.4423,1980
1550331891,26.7688,326,44.4438,1986
1550331897,26.7703,326,44.4515,1992
1550331903,26.7749,326,44.4531,1998
1550331909,26.7764,326,44.4531,2004
1550331915,26.7734,326,44.4546,2010
1550331921,26.7718,326,44.4531,2016
1550331927,26.7688,326,44.4515,2022
1550331933,26.7626,326,44.4515,2028
1550331939,26.7565,326,44.45,2034
1550331945,26.7519,326,44.4469,2040
1550331951,26.7442,326,44.4392,2046
1550331957,26.7427,326,44.4377,2052
1550331963,26.7366,326,44.4346,2058
1550331969,26.7228,326,44.4269,2064
1550331975,26.7212,326,44.4238,2070
1550331981,26.7212,326,44.4207,2076
