lengthDivRmsTrans,run
4.3547834,335
4.979084,335
7.8484305,335
4.8725286,335
7.2298356,335
5.0757128,335
4.6184555,335
5.9846542,335
5.166349,335
4.9008804,335
5.1166937,335
6.3342167,335
4.9587058,335
4.6121804,335
5.9105797,335
4.3920868,335
4.3431454,335
5.1188302,335
3.9900214,335
5.0812453,335
8.8605719,335
5.2307852,335
3.9167409,335
5.5040462,335
4.7568019,335
5.515102,335
6.0563667,335
7.5257039,335
4.6374277,335
6.6631206,335
4.653269,335
5.003723,335
3.5817763,335
4.7302368,335
4.3264993,335
5.2638126,335
5.2762744,335
4.4805591,335
5.4881327,335
6.1675835,335
5.129155,335
5.0713644,335
6.9844317,335
5.0844027,335
5.869354,335
4.4044837,335
5.1559383,335
5.5103971,335
4.4073462,335
4.9719685,335
6.3326718,335
7.3774003,335
4.0674976,335
6.2480287,335
7.2289798,335
4.8007333,335
3.2732064,335
6.0431217,335
6.5119926,335
4.9541771,335
5.1320046,335
6.2375316,335
5.1254058,335
5.7514024,335
6.0873825,335
4.1359587,335
5.7228565,335
6.8388165,335
5.656623,335
5.7184634,335
6.8346653,335
4.4139036,335
5.6107821,335
5.8974158,335
4.0952578,335
5.6840026,335
4.6429876,335
4.6889072,335
5.6234714,335
4.892705,335
5.6146948,335
4.9175118,335
4.8293275,335
7.8766985,335
5.16745,335
6.8363377,335
5.1531357,335
5.0961364,335
5.1442542,335
5.3950962,335
5.6956579,335
7.0167072,335
6.5061633,335
5.1965845,335
5.1805116,335
5.4625416,335
5.5366334,335
5.9287067,335
4.8037867,335
4.712388,335
7.9134053,335
5.3376074,335
4.0862251,335
5.3163202,335
6.0272502,335
6.093354,335
5.6220711,335
4.913859,335
5.5259574,335
4.9910652,335
5.5174968,335
7.4640153,335
6.0619601,335
4.516343,335
6.3485273,335
5.8256823,335
4.2897209,335
5.3259571,335
6.0239104,335
3.9854292,335
5.3461965,335
4.5850892,335
4.8175023,335
7.3470142,335
4.8714729,335
7.5637172,335
6.574846,335
4.8914236,335
5.4716877,335
8.3368947,335
5.3715161,335
4.491093,335
6.4274916,335
4.6048729,335
4.867864,335
6.0197995,335
5.2401194,335
5.6372791,335
6.3491993,335
4.7534095,335
4.5465976,335
4.0029166,335
5.2732884,335
5.1890977,335
6.5485179,335
5.6332373,335
6.0173435,335
7.7282733,335
6.5160713,335
5.12461,335
5.5972423,335
5.025364,335
5.4446068,335
4.9096707,335
