kurtosisLongitudinal,run
-0.18539099,332
0.86566944,332
0.50470143,332
-0.35829377,332
-0.51332357,332
-0.59233269,332
-0.87664133,332
0.68652527,332
-1.1905568,332
-0.54957097,332
-0.22027314,332
-0.41981291,332
-1.1598346,332
-0.5297491,332
-0.098292218,332
1.1137509,332
0.22171688,332
-0.42707187,332
0.65000981,332
-0.27299766,332
-0.78356159,332
-0.4785854,332
0.19819185,332
0.47256854,332
-0.40866869,332
1.1668017,332
1.2839254,332
-0.27940053,332
-0.87135837,332
0.19401516,332
0.13961152,332
-0.58780833,332
-0.72946764,332
-0.38960539,332
-0.69717805,332
-0.32508246,332
-0.097268724,332
-0.35708074,332
0.94757006,332
-0.44383668,332
0.8908075,332
-1.062728,332
-0.67172758,332
-0.72614463,332
0.31013865,332
-0.22388494,332
-0.23236649,332
0.57469907,332
-0.37601382,332
-0.75603139,332
-0.8751103,332
0.047345681,332
-0.9070105,332
-0.44090923,332
-0.41400461,332
-0.44209573,332
-0.67904621,332
-0.20953192,332
-0.9108686,332
0.81445785,332
-0.77032535,332
-0.13815959,332
-0.94319786,332
-0.32506825,332
-0.2021759,332
-0.70504844,332
-0.66802732,332
-0.35705649,332
-0.6935037,332
-0.40465213,332
-0.036354632,332
-0.68430784,332
0.67332816,332
0.3768392,332
-0.74843809,332
-0.69149925,332
0.79817326,332
-0.50800192,332
-0.99010533,332
-0.40403206,332
-0.7954132,332
-0.07932035,332
0.22460613,332
-0.58584801,332
-0.50887779,332
-1.1382983,332
0.27859583,332
-0.4202974,332
-0.34359681,332
-0.70983922,332
2.8828234,332
-0.091552833,332
-0.55227824,332
0.73383406,332
-0.011562622,332
-0.77488511,332
-0.028284025,332
0.54495098,332
-0.20578409,332
-0.31169738,332
-0.69517629,332
-0.27340909,332
-0.36965236,332
-0.044856117,332
-0.049929199,332
-0.93196676,332
0.73896897,332
-0.55368697,332
-0.62197234,332
-0.45174066,332
-0.43378815,332
-0.98684183,332
-0.6507835,332
-0.56919725,332
0.64543822,332
-0.47403011,332
-0.92857836,332
-0.20535369,332
0.57881223,332
1.2578357,332
-0.95972243,332
0.93439246,332
-0.22573192,332
-0.91924946,332
-0.78220285,332
-0.47201489,332
-0.41755108,332
-0.32225357,332
-0.78739664,332
-0.76790625,332
0.017867424,332
0.064686395,332
0.22721058,332
0.086557857,332
-0.7667459,332
0.44321341,332
-0.77443783,332
1.0420493,332
0.4094572,332
0.049848687,332
-0.50858067,332
-0.65253692,332
0.054679596,332
-0.1883716,332
-0.8128337,332
-0.35128352,332
-0.40416277,332
0.64658202,332
0.59921576,332
-0.059267763,332
-0.52954836,332
-0.31832706,332
-0.39072135,332
0.16905682,332
0.066253399,332
-0.47523803,332
0.27266009,332
-0.36878243,332
-1.0755494,332
0.75589129,332
1.8436382,332
-0.52477864,332
-0.77130261,332
-0.45336192,332
-0.11047648,332
-0.7038178,332
-0.83451678,332
-0.25019966,332
0.065380306,332
-0.073376211,332
-0.77058331,332
0.048716317,332
-0.81250938,332
0.38832172,332
-0.23805777,332
0.11174789,332
-0.73691327,332
0.11037101,332
-0.43812344,332
-0.68974152,332
-0.14520877,332
0.6013774,332
0.1096951,332
-0.7087361,332
-0.14431669,332
-0.56050585,332
-0.28718127,332
-1.0092179,332
-0.77861037,332
-0.68924506,332
-0.23166067,332
-0.077899719,332
-0.40638036,332
-0.68154645,332
1.8507156,332
1.0513225,332
-0.70330476,332
-0.21778897,332
-0.21110708,332
-0.22490681,332
0.34821656,332
0.57342307,332
1.5561665,332
0.15923738,332
-0.92558858,332
-0.26339521,332
-0.93803465,332
-0.54921108,332
-0.5657065,332
1.177884,332
0.74258068,332
0.6853401,332
-0.17240501,332
-0.12503378,332
0.064201572,332
-0.2756077,332
-0.5544102,332
-0.85598151,332
-1.010638,332
-0.20636252,332
-0.53048242,332
-0.042409861,332
-0.1211964,332
-0.46527344,332
-0.68462185,332
0.99551668,332
0.28275452,332
0.9528872,332
-0.47924231,332
0.23406074,332
-0.18184687,332
-0.70750575,332
0.26939449,332
-1.0209868,332
-0.51452745,332
1.0063837,332
-0.55220414,332
-0.70842192,332
-0.6620542,332
0.058428377,332
-0.49941513,332
-0.20008797,332
-0.33757397,332
0.2211945,332
0.71643857,332
-0.40188593,332
0.69347518,332
-1.0459675,332
-0.058225328,332
-1.0917766,332
-0.62073889,332
-0.37937337,332
-0.11794562,332
-0.15828694,332
-0.21479346,332
-0.62586426,332
-0.57243085,332
-0.87890113,332
-0.49739498,332
0.1204752,332
-0.80677458,332
-0.86373102,332
0.025665424,332
0.60558656,332
1.2922325,332
-0.3759131,332
-0.83514192,332
-0.86359782,332
-0.021930321,332
-0.12676883,332
-0.49460477,332
0.61698847,332
-0.55593812,332
-0.15739545,332
0.14203742,332
-0.48966663,332
-0.085018539,332
-0.26452939,332
0.36916223,332
0.050117372,332
-0.28161219,332
-0.35101877,332
-0.5983401,332
-0.82918853,332
-0.10917729,332
-1.1906423,332
-0.84367699,332
-0.34312697,332
1.9382809,332
1.2408658,332
-0.54534394,332
0.10937861,332
-0.41058251,332
0.4248859,332
-0.9501387,332
0.95373307,332
-0.68523876,332
-0.67571111,332
-0.89219972,332
-1.0233202,332
-0.64274718,332
0.15618925,332
-0.92052965,332
0.14418841,332
-0.70155967,332
-0.016400432,332
-0.53172831,332
-0.52113222,332
0.094348899,332
-0.63656014,332
-0.2510258,332
-0.91290814,332
-0.59692419,332
-0.69380158,332
-0.078940075,332
0.29145855,332
-0.72774645,332
-0.0059715921,332
-0.86625186,332
-0.15739104,332
-0.61476333,332
0.19483338,332
-0.27345948,332
-0.066490575,332
-0.80439017,332
0.39203392,332
-0.67975619,332
-0.37457906,332
-0.65909966,332
0.072688418,332
-0.38709934,332
-0.27030881,332
-0.34254379,332
1.7090592,332
-0.85699572,332
-0.31321226,332
-0.059317276,332
-0.18149463,332
0.041515436,332
-0.2790749,332
-0.88000673,332
-0.90652946,332
1.0796462,332
-0.37580105,332
0.78024384,332
-0.2555966,332
0.19954656,332
-0.46584939,332
-0.55393431,332
-0.04009519,332
0.061214483,332
-0.033248456,332
-1.2218877,332
-0.87976479,332
0.65557134,332
-0.094349685,332
-0.44853997,332
-0.59576751,332
-0.23248892,332
-0.51515217,332
0.40666903,332
-0.63087192,332
-0.4589888,332
-0.55766049,332
-0.29722805,332
-0.10255795,332
0.3160321,332
-0.42149175,332
-0.58802209,332
0.094303599,332
-0.36102137,332
-0.62317756,332
0.76586604,332
-0.41238128,332
-0.76382181,332
0.54000691,332
-0.68471441,332
-0.9573721,332
0.21615416,332
-0.25323571,332
1.4853934,332
0.35222344,332
-0.31385843,332
-0.6602656,332
2.3526572,332
-0.75691446,332
-0.11119898,332
-0.39944244,332
-0.36873107,332
0.82801486,332
-0.59058758,332
1.0173311,332
-0.30129962,332
-0.3482788,332
-0.67189244,332
-0.18944249,332
0.085684732,332
-0.4160311,332
-0.49574271,332
-0.011148824,332
-0.40319869,332
-0.15788381,332
-0.39001822,332
-1.0683978,332
-0.25582312,332
-0.57615083,332
-0.35547419,332
-0.20271794,332
-0.83649724,332
0.6372107,332
-0.044292623,332
-0.38754669,332
-0.38033945,332
0.12848054,332
-0.10845278,332
0.052850201,332
-0.13927561,332
0.021153253,332
-0.074764733,332
-0.74119885,332
-0.82362712,332
-1.1002546,332
-0.63798598,332
1.2877803,332
-1.0090351,332
-0.79214759,332
-0.902829,332
-0.65014045,332
-0.65728771,332
0.77162248,332
-0.45543809,332
-0.53966404,332
0.29836717,332
-0.96178591,332
-0.85551358,332
-0.86503749,332
-0.090442222,332
0.70168031,332
3.1449665,332
0.20840181,332
0.095479563,332
-0.041853068,332
0.61809932,332
-0.81205839,332
0.038803836,332
-0.5745552,332
-0.25255342,332
1.6328797,332
-0.69067924,332
-0.45475525,332
-0.53388151,332
0.49953393,332
-0.55175919,332
-0.64913346,332
-0.54634234,332
0.52056077,332
-1.0893232,332
-0.57154034,332
-0.33664649,332
-0.81413038,332
0.12084292,332
1.0392629,332
-0.77475432,332
0.62181163,332
-0.23214955,332
-0.039685257,332
0.16986993,332
-1.0335969,332
-0.38217888,332
-0.64666118,332
0.0032332123,332
-1.5347749,332
-0.41848041,332
-0.85361472,332
-0.68754273,332
-0.79021307,332
-0.56914818,332
-0.67635938,332
0.47155412,332
-0.89030917,332
0.51964384,332
0.83571276,332
-0.78847452,332
-1.3952101,332
-0.87015973,332
-0.22124565,332
-1.351492,332
-0.77322961,332
0.056970785,332
-0.47065663,332
0.037328887,332
0.88735143,332
-1.3394335,332
2.3092661,332
-0.14050039,332
-0.28313785,332
-0.49931045,332
-0.43455938,332
-0.90840193,332
-0.47272213,332
0.21326401,332
0.42931313,332
-0.59234877,332
-0.26060165,332
1.5447158,332
0.16359111,332
0.21004896,332
-0.03730542,332
-0.22716289,332
-0.39034392,332
-0.3057077,332
0.10554828,332
-1.0850441,332
-0.60638727,332
0.2028792,332
0.21788373,332
-0.36722098,332
-0.20419349,332
0.76205415,332
-0.51977591,332
-0.49536287,332
0.50115282,332
-0.87986231,332
-0.52793979,332
-0.48872678,332
-0.68266331,332
0.077219033,332
-0.84799021,332
0.81533676,332
-0.41795207,332
0.64529653,332
-0.27993638,332
-0.029071466,332
0.073498301,332
-1.3017065,332
-0.48959179,332
-0.64841705,332
-0.63766444,332
0.55338303,332
3.4108473,332
-0.37233733,332
0.10185401,332
-0.63069173,332
-0.66717287,332
-0.6171022,332
-0.63046164,332
0.16780259,332
-0.37055409,332
-0.14933433,332
0.83710532,332
0.19691863,332
0.85735966,332
-0.015547583,332
-0.81961093,332
-0.69087692,332
-0.019683663,332
-0.18685497,332
0.23356059,332
-0.1321331,332
-0.7444204,332
-0.11499874,332
-0.50527201,332
-1.1595886,332
-0.016218997,332
0.095588575,332
0.14791402,332
0.42143162,332
-0.65128328,332
-0.43842585,332
1.3494243,332
-0.55279297,332
-0.6690815,332
-0.21501163,332
0.21385922,332
-0.55708475,332
0.15640548,332
0.13122186,332
0.35492113,332
-0.21786092,332
-0.026740029,332
-0.67565895,332
-0.0059011826,332
-0.35676242,332
-0.6079365,332
-0.68241328,332
0.40007396,332
-0.65706962,332
-0.28673787,332
-0.21653084,332
-0.066653471,332
0.12567599,332
-0.16764637,332
-0.20095343,332
-0.72291848,332
-0.74168554,332
-0.59849198,332
-0.80270303,332
-0.26430823,332
-0.63240401,332
-0.69906561,332
1.0820141,332
-0.047153026,332
-0.3441549,332
-0.50840388,332
-0.20053675,332
-0.66863379,332
-0.48807299,332
0.21192022,332
-0.53623969,332
0.49495902,332
-0.90295374,332
0.56521919,332
-0.92870845,332
-0.44041663,332
-0.92725574,332
-0.40215021,332
-0.53485466,332
-0.51078987,332
-0.78981416,332
-0.58440237,332
-0.47303476,332
-0.30503223,332
-0.24140995,332
-0.080120795,332
-0.71142256,332
-0.72824721,332
-0.71946574,332
0.035474114,332
0.082044625,332
-0.44999164,332
-0.73809351,332
-0.75954656,332
-0.68676731,332
-0.55495863,332
-0.19317556,332
-0.62908903,332
-0.22448554,332
-0.16326107,332
2.0093947,332
-0.37870417,332
-0.59202038,332
-0.77944645,332
-0.46001317,332
0.76808323,332
0.10330007,332
0.067836727,332
-0.90521154,332
-0.65813656,332
0.18475427,332
0.56265653,332
-0.6656312,332
1.5025956,332
-0.67361582,332
-0.11750896,332
-0.82893056,332
-0.69173092,332
-0.88065503,332
0.30077122,332
-0.1741671,332
-0.78855585,332
-0.6709615,332
0.49405249,332
0.084590419,332
0.078703758,332
-0.70419808,332
-0.66299918,332
-0.11543304,332
-0.55198944,332
0.8427038,332
-0.046247995,332
-0.97355448,332
-0.38541358,332
-0.44551786,332
-0.19416509,332
0.39730262,332
0.032036824,332
0.35980633,332
0.00061024496,332
-0.93294095,332
-0.082140429,332
-0.82418549,332
0.14362153,332
-1.1510325,332
-0.38961628,332
-0.55101549,332
1.9174505,332
-0.56056079,332
-0.13737329,332
0.71889736,332
-0.069349907,332
-0.051176775,332
-0.20948493,332
-0.18904302,332
0.11823268,332
0.048747436,332
0.90258223,332
0.69085069,332
-0.68767333,332
-0.95281173,332
-0.95930216,332
-0.049106403,332
-0.97365935,332
0.073100123,332
0.025970551,332
-0.48877452,332
-1.333222,332
-0.63293181,332
0.27578157,332
-0.80911096,332
-0.52237686,332
0.10345698,332
-0.42673322,332
-0.41892173,332
-0.72791683,332
-0.72176004,332
-0.44068614,332
-0.13539948,332
-0.31790404,332
0.53082596,332
0.15068797,332
-0.30183593,332
-0.69538891,332
-0.76634855,332
0.052530579,332
-0.29993024,332
-0.58075562,332
-0.40043483,332
0.1077982,332
-0.49408383,332
-1.259071,332
0.65854815,332
-0.30628922,332
1.3563344,332
-0.72372003,332
-0.53331956,332
-0.46378236,332
-0.57944013,332
1.4410453,332
-0.5062471,332
-0.49721927,332
-0.22399891,332
0.54669892,332
-0.0080286523,332
-0.51534904,332
-0.33169051,332
-0.43096808,332
0.27871387,332
-0.1386038,332
1.4158709,332
-0.38378273,332
0.055467406,332
-0.27680794,332
0.1368936,332
0.1623483,332
-0.58399468,332
-0.70330641,332
-0.16125423,332
0.051240909,332
-0.063114054,332
-0.42679276,332
-0.71894544,332
-0.89489332,332
-0.18333704,332
-0.39803744,332
-0.99026093,332
-0.097998814,332
-0.37034772,332
0.11076703,332
2.5488126,332
-1.1962118,332
-1.0522664,332
-0.64050247,332
-0.79910745,332
-0.19240972,332
-0.74632112,332
-0.258574,332
-0.16351244,332
-0.78026079,332
-0.34995197,332
-0.77948016,332
-0.65277466,332
-0.66281885,332
-0.64688674,332
0.20156074,332
-1.4281612,332
-0.76022388,332
0.03590331,332
-0.43040828,332
-0.22708748,332
-0.43173795,332
-0.53954832,332
-0.7877307,332
-0.99274854,332
0.68898643,332
-0.1302382,332
-0.42412618,332
-0.47135624,332
-0.23612756,332
0.53476907,332
0.42673748,332
0.46134643,332
-0.88646831,332
0.11809681,332
1.5198346,332
0.70760051,332
-0.38053292,332
-0.49474373,332
-0.35549945,332
-0.77683103,332
0.61113081,332
0.36933206,332
0.41898364,332
-0.75561794,332
0.57984045,332
-0.056422155,332
-0.95715905,332
-0.63651002,332
-0.61249116,332
-0.16330789,332
-0.12330164,332
-0.91955277,332
-0.31417552,332
-0.17139455,332
-0.38138438,332
-0.025157821,332
-0.29566405,332
-0.40071569,332
0.74655646,332
-0.25620354,332
-0.5728157,332
-0.56542164,332
1.3766922,332
-0.055210705,332
-0.32480093,332
0.2620482,332
-0.63604011,332
-0.50852357,332
-0.25753845,332
0.39016888,332
-0.71455048,332
-0.61050797,332
-0.79193014,332
-0.16457712,332
0.47339364,332
-0.61478579,332
-0.68493532,332
0.44502303,332
0.23263968,332
-0.2572354,332
-0.064183359,332
0.54526096,332
0.49720678,332
-0.12066842,332
-0.45930461,332
-0.45679134,332
-1.0033293,332
-0.85025565,332
-0.21712223,332
-0.5077988,332
-0.21961068,332
-0.37135567,332
0.58221316,332
-1.2844197,332
-0.50279142,332
-0.86237414,332
0.028562833,332
0.069815165,332
-0.2297771,332
2.229254,332
-0.64122552,332
1.6116689,332
-0.1558962,332
-0.68660053,332
1.0797332,332
-0.49200927,332
-0.25373909,332
-0.24696393,332
-0.088745592,332
-0.48101791,332
-0.35000292,332
-0.39043454,332
0.55746406,332
-0.74449301,332
0.49111276,332
-0.50242545,332
-0.52553345,332
-0.86114726,332
-0.53952914,332
-0.16723277,332
0.047048263,332
1.5025961,332
-1.0377014,332
-0.60815429,332
0.56998357,332
0.49845917,332
-0.16145258,332
0.99342995,332
-0.3907747,332
-0.94939437,332
0.081124454,332
-0.24141619,332
-0.42735504,332
-0.30099262,332
-0.10662712,332
-0.38908782,332
0.62196505,332
-0.77082629,332
-0.87709697,332
-1.2900277,332
0.65489249,332
0.96840539,332
-0.74451477,332
-0.24597606,332
0.83969639,332
0.46496724,332
-0.41880056,332
0.06080412,332
-0.16990702,332
0.61411166,332
-0.41288725,332
-0.51483547,332
-1.1251776,332
0.67449423,332
-0.28044379,332
-0.36359361,332
0.27589021,332
0.56538128,332
-0.51485215,332
-0.52917696,332
-0.65346583,332
-0.90513476,332
-0.83886709,332
-0.81840174,332
-1.0264193,332
-0.45427363,332
-0.79588083,332
0.24793618,332
0.82574743,332
-0.51728142,332
-0.43415213,332
0.026544098,332
-0.44622184,332
-0.32529181,332
-0.095716503,332
0.29055835,332
-0.54861517,332
-0.60701808,332
-0.18580516,332
-0.35896933,332
0.65381238,332
0.046769335,332
0.23300433,332
-0.056573764,332
-0.35379794,332
-0.27156733,332
-0.23443026,332
-0.65070217,332
-0.34860819,332
-0.37164317,332
-0.15502344,332
-0.51322471,332
-0.49413398,332
-0.6412434,332
-0.60225371,332
0.60033467,332
0.01337849,332
-0.1384431,332
-0.077907643,332
0.18529078,332
0.23211312,332
-1.0974419,332
-0.079670938,332
-0.15775452,332
0.67111907,332
-0.066693288,332
-0.12755624,332
-0.33045922,332
-0.60089531,332
0.12099721,332
-0.12812573,332
-0.22169334,332
-0.21166849,332
-0.053411659,332
1.4268168,332
-0.52344152,332
-0.92209337,332
0.14527944,332
-0.10785025,332
-0.53378155,332
0.19425677,332
-0.36327212,332
0.35016828,332
0.50932996,332
0.53446785,332
-0.20855997,332
-0.075855466,332
-0.26937802,332
-0.54233352,332
-0.57678896,332
-0.23809807,332
-0.8851201,332
-0.54930704,332
-0.7364846,332
-0.17255912,332
-0.67527009,332
2.9211961,332
-0.095900577,332
-0.41501384,332
-0.38442352,332
0.266667,332
0.47079526,332
-0.39819188,332
1.7643617,332
-0.27911489,332
2.4614638,332
0.24706015,332
-0.82703897,332
-0.28093573,332
-0.4485189,332
0.13717422,332
0.49938464,332
-0.43381193,332
-0.1823867,332
-0.48886661,332
-0.39541928,332
-0.72626969,332
1.0389422,332
0.57108429,332
0.19767578,332
0.11495645,332
-0.43381,332
-0.20396896,332
0.069338395,332
-0.32794343,332
0.23752176,332
-0.080151304,332
3.0986894,332
0.17526723,332
0.11958197,332
1.196532,332
-0.029770771,332
0.078691953,332
-0.37300509,332
0.096771305,332
-0.17273077,332
-0.39964018,332
-0.45559268,332
0.32340722,332
-1.209701,332
-0.45210622,332
-0.35587711,332
0.45189479,332
-0.50200001,332
-0.12869202,332
1.8053247,332
0.24695369,332
-1.2375897,332
0.064801464,332
-0.91162856,332
-0.37111978,332
1.0962462,332
-0.27766651,332
-0.71451837,332
-0.90487698,332
-0.40781814,332
-0.20641174,332
-0.87555933,332
1.844829,332
0.10899857,332
-0.53660589,332
-0.10765413,332
-0.24520007,332
-0.20058623,332
-0.36766901,332
0.66710746,332
-0.0066532281,332
0.090209016,332
-0.2547593,332
-0.037281612,332
-0.41985773,332
-0.37861566,332
-0.19168527,332
0.04367525,332
-0.21555475,332
-0.38280606,332
-0.32679172,332
-0.8729101,332
0.5902054,332
-0.08337357,332
-0.37182328,332
-0.61130722,332
0.60137225,332
0.060868928,332
-0.29155657,332
-0.37149998,332
0.086079717,332
-0.64434757,332
-0.5035313,332
-0.80227071,332
-0.44863127,332
-0.11962861,332
0.34784296,332
-0.16837691,332
-0.63878175,332
0.35488031,332
-1.3325961,332
-0.22193326,332
-0.43189585,332
-0.091942905,332
-0.50001608,332
-0.21945333,332
0.85440851,332
-0.41857609,332
-0.22608941,332
-0.091277618,332
-0.071170437,332
0.062273355,332
-0.45535588,332
-0.90799115,332
-0.85121086,332
-0.43602771,332
-0.43371137,332
0.0082615529,332
-0.86908263,332
-0.46731633,332
0.096771483,332
0.11946468,332
0.004505704,332
-0.66215488,332
0.092833471,332
-0.58737229,332
0.61540074,332
-0.83959202,332
-0.71635336,332
0.15622355,332
-0.76669658,332
-0.22277303,332
-0.86870286,332
-0.13350927,332
-0.98584335,332
-0.51330543,332
-0.35021767,332
-0.27801559,332
0.092034646,332
