fractionInTransverseRmsMedian,eccentricityMedian,eccentricityKurtosis,timestamp,energyFromChargeMedian,eccentricitySkewness,fractionInTransverseRmsSkewness,energyFromChargeVariance,lengthDivRmsTransMedian,energyFromChargeSkewness,energyFromChargeKurtosis,lengthDivRmsTransVariance,lengthDivRmsTransSkewness,eccentricityMean,fractionInTransverseRmsKurtosis,fractionInTransverseRmsMean,lengthDivRmsTransMean,lengthDivRmsTransKurtosis,energyFromChargeMean,fractionInTransverseRmsVariance,eccentricityVariance,runType,runPeriods
0.07489,4.231,13.54,1520806399,3.064,2.84,1.444,6.834,16.31,1.85,4.419,78.06,2.066,4.919,2.988,0.09346,18.5,7.538,3.785,0.006032,7.801,background,17/02/2018
0.07865,4.359,5.475,1520811817,2.747,2.166,1.14,4.315,16.12,2.43,9.398,98.71,2.195,5.117,1.09,0.09081,18.98,5.763,3.247,0.005274,8.403,background,17/02/2018
0.07619,4.303,11.31,1520817238,2.945,2.771,1.203,4.093,15.41,1.978,6.137,101.3,3.355,4.985,1.64,0.08783,18.51,18.67,3.438,0.00446,8.313,background,17/02/2018
0.07538,4.497,9.363,1520822672,2.844,2.427,1.482,4.755,16.89,1.702,3.562,83.95,2.391,4.974,3.262,0.09303,18.54,9.168,3.42,0.006538,7.474,background,17/02/2018
0.07262,4.418,9.517,1520828083,3.248,2.631,1.568,4.623,16.69,1.534,3.205,126.9,3.121,5.329,4.097,0.09148,19.93,14.69,3.711,0.005886,10.4,background,17/02/2018
0.06757,4.188,2.224,1520833494,2.949,1.445,1.36,7.015,16.08,2.561,9.216,76.33,1.446,4.946,1.669,0.09075,18.75,2.279,3.589,0.006151,6.645,background,17/02/2018
0.06917,4.241,9.758,1520838910,3.008,2.39,1.906,5.869,16.08,2.124,6.617,78.22,2.085,4.864,7.149,0.09037,18.32,6.398,3.712,0.006165,6.467,background,17/02/2018
0.07427,4.188,23.64,1520844282,3.076,3.773,1.164,7.273,16.13,1.84,3.228,112,4.056,4.905,1.179,0.09601,18.47,26.92,3.834,0.005966,9.674,background,17/02/2018
0.07143,4.279,18.03,1520849680,3.163,3.237,1.194,6.512,16.62,1.834,4.087,91.41,3.519,4.962,1.289,0.08827,18.85,20.79,3.766,0.005072,7.304,background,17/02/2018
0.07435,4.235,1.657,1520855115,2.993,1.205,1.164,6.787,16.15,1.724,3.052,56.81,1.15,4.715,0.8173,0.09346,17.8,1.23,3.756,0.006208,4.847,background,17/02/2018
0.07568,4.218,18.55,1520860529,3.027,3.291,0.999,3.676,16.44,1.686,4.338,92.12,3.373,4.928,0.4453,0.09298,18.6,19.64,3.402,0.005611,7.704,background,17/02/2018
0.07269,4.139,2.465,1520865950,2.916,1.473,1.495,5.386,15.8,2.114,5.462,59.54,1.27,4.827,3.806,0.0937,18.21,1.216,3.564,0.005995,5.519,background,17/02/2018
0.075,4.412,3.055,1520871400,2.966,1.572,0.9597,4.056,16.42,1.654,3.908,87.57,1.98,5.031,0.5728,0.09023,19.09,5.844,3.362,0.004655,6.204,background,17/02/2018
0.06417,4.169,15.25,1520876839,2.844,2.835,1.24,7.274,16.16,1.901,3.879,99.27,2.342,5.037,1.232,0.09455,19.05,9.769,3.699,0.007207,8.942,background,17/02/2018
0.06958,4.02,55.2,1520882214,2.946,5.601,1.116,4.951,15.71,1.988,5.66,87.48,3.895,4.829,1.076,0.08848,18.14,28.79,3.55,0.004714,9.037,background,17/02/2018
0.07601,4.284,5.754,1520887627,2.953,2.101,1.203,5.218,16.16,1.619,3.052,99.53,2.208,5.061,1.45,0.08955,19.02,6.676,3.532,0.005072,8.021,background,17/02/2018
0.06826,4.291,9.18,1520893044,3.021,2.65,1.302,6.047,15.98,1.617,2.981,110.2,2.941,5.043,1.712,0.08417,18.88,11.36,3.783,0.004843,8.881,background,17/02/2018
0.08099,4.334,107.8,1520898432,3.076,8.693,1.127,5.577,16.19,1.587,3.024,141,6.56,5.086,1.043,0.0965,18.95,68.51,3.708,0.005808,16.5,background,17/02/2018
0.07831,4.154,9.501,1520903854,3.16,2.629,0.9766,6.55,16.17,2.737,13.25,80.96,2.54,4.91,0.6633,0.09138,18.4,9.818,3.721,0.005173,7.652,background,17/02/2018
0.06593,4.175,8.711,1520909295,3.066,2.194,1.287,4.779,16.11,1.454,2.903,66.36,2.583,4.733,1.656,0.08791,17.84,12.4,3.592,0.005203,5.092,background,17/02/2018
0.08121,4.102,5.475,1520914726,3.006,2.073,1.388,6.647,16.15,1.72,3.074,90.31,2.254,4.832,2.408,0.1025,18.37,6.757,3.797,0.007145,7.557,background,17/02/2018
0.07778,4.332,5.303,1520920114,2.918,1.781,1.439,4.973,15.95,1.788,4.34,63.72,1.625,4.759,1.986,0.09445,18.11,4.134,3.526,0.006264,5.211,background,17/02/2018
0.07571,4.275,5.124,1520925523,3.037,1.777,1.817,6.663,16.91,1.931,4.115,61.91,1.841,4.862,5.023,0.09367,18.46,5.854,3.682,0.00629,5.684,background,17/02/2018
0.07812,4.298,2.285,1520930967,2.742,1.444,1.113,5.244,16.09,2.187,5.969,77.66,1.566,4.924,1.05,0.09479,18.62,3.2,3.436,0.005756,6.352,background,17/02/2018
0.07368,4.255,18.81,1520936385,2.682,3.263,1.434,4.759,16.43,1.902,4.577,81.06,3.161,4.804,2.156,0.09304,18.2,17.86,3.301,0.006238,7.032,background,17/02/2018
0.06613,4.409,16.28,1520941759,3.141,3.096,1.359,6.058,16.86,1.985,4.928,77.56,2.339,5.058,2.163,0.08654,19.21,9.436,3.811,0.005653,7.643,background,17/02/2018
0.07432,4.266,6.072,1520947168,3.055,1.944,1.362,6.521,15.96,1.578,2.343,56.72,2.023,4.677,1.605,0.09361,17.54,6.592,3.74,0.006632,5.021,background,17/02/2018
0.07353,4.247,4.151,1520953157,3.155,1.698,1.214,5.137,16.35,1.633,3.286,71.41,1.795,4.887,1.125,0.09408,18.69,4.361,3.781,0.006144,5.891,background,17/02/2018
0.06897,4.418,8.747,1520982228,2.995,2.412,1.482,6.516,16.41,1.642,2.608,82.8,2.862,4.853,2.231,0.09067,18.37,12.48,3.83,0.00584,6.48,background,17/02/2018
0.06595,4.375,13.46,1520987657,2.974,2.684,1.369,5.509,16.77,1.881,4.881,65.66,2.578,4.886,1.92,0.08584,18.18,13.74,3.6,0.005329,6.066,background,17/02/2018
0.07,4.244,19.06,1520993080,3.07,3.048,1.505,7.302,15.94,2.095,5.274,71.58,1.963,4.826,2.427,0.09286,18.28,7.082,3.762,0.006229,6.822,background,17/02/2018
0.07561,4.237,10.26,1520998484,3.022,2.37,0.8685,6.346,15.85,2.373,9.109,69.98,2.393,4.787,0.2538,0.09203,18.05,9.898,3.628,0.005256,5.936,background,17/02/2018
0.06452,4.516,7.044,1521003909,3.176,2.21,1.359,6.915,17.25,1.453,1.954,85.99,1.925,5.186,2.053,0.08503,19.39,5.168,3.979,0.005218,8.165,background,17/02/2018
0.06422,4.61,6.09,1521009323,3.044,2.138,2.419,6.085,17.02,2.552,8.92,110.1,2.494,5.298,11.14,0.08449,19.95,8.334,3.54,0.005789,8.378,background,17/02/2018
0.05605,4.554,7.194,1521014760,2.95,2.011,1.553,6.42,17.25,1.866,3.477,83.84,1.789,5.165,2.3,0.08078,19.47,4.927,3.676,0.005956,6.759,background,17/02/2018
0.06914,4.452,11.09,1521020167,3.03,2.452,1.302,4.868,16.69,1.846,4.521,96.79,2.55,5.144,1.423,0.08855,19.28,11.43,3.593,0.005701,7.952,background,17/02/2018
0.08125,3.964,5.768,1521025585,3.128,2.178,1.22,6.735,15.16,2.691,11.25,88.2,1.918,4.812,1.467,0.1023,18.04,4.33,3.742,0.006624,8.662,background,17/02/2018
0.06799,4.293,26.59,1521030976,3.051,4.007,1.121,5.95,16.23,1.901,4.419,69.4,3.143,4.82,0.8726,0.09012,18.12,15.74,3.725,0.004958,6.966,background,17/02/2018
0.07458,4.453,7.303,1521036342,3.051,2.144,1.412,4.979,16.55,1.695,3.372,82.1,2.411,4.947,2.523,0.08725,18.81,9.462,3.67,0.005115,6.266,background,17/02/2018
0.06961,4.17,2.694,1521041806,2.895,1.424,1.905,6.441,16.19,1.6,2.149,53.64,1.362,4.612,6.051,0.0944,17.87,2.678,3.712,0.006671,4.294,background,17/02/2018
0.07692,4.188,14.64,1521047236,3.142,2.847,1.195,5.148,16.11,1.648,3.121,85.72,2.193,4.96,1.39,0.09417,18.74,7.944,3.691,0.005507,7.958,background,17/02/2018
0.06543,4.653,9.694,1521052708,3.094,2.589,1.289,4.556,17.14,1.245,1.48,111.3,2.389,5.345,1.597,0.08048,19.93,8.457,3.626,0.004487,9.648,background,17/02/2018
0.08451,4.181,7.032,1521056531,3.293,2.243,1.042,4.268,16.13,1.374,2.345,71.55,2.159,4.827,1.83,0.09293,18,6.504,3.602,0.004314,6.554,background,17/02/2018
0.06481,4.412,10.19,1521067905,3.002,2.242,1.287,5.457,16.15,1.71,3.096,74.4,2.054,4.968,1.442,0.08713,18.38,6.904,3.516,0.005881,6.743,background,17/02/2018
0.06452,4.29,2.681,1521073324,3.147,1.518,1.152,5.918,16.1,1.76,3.696,68.31,1.831,4.931,1.105,0.08018,18.29,4.748,3.824,0.004282,5.683,background,17/02/2018
0.07454,4.485,2.384,1521078729,3.12,1.358,1.371,5.42,16.87,1.658,3.133,58.73,1.331,4.919,1.878,0.09363,18.36,2.287,3.648,0.00607,5.344,background,17/02/2018
0.07477,4.263,10.65,1521084129,2.996,2.677,1.21,5.255,16.22,1.496,2.319,125.6,2.719,5.143,1.718,0.0894,19.3,10.25,3.632,0.005112,10.21,background,17/02/2018
0.07282,4.497,7.768,1521089560,2.794,2.318,1.066,5.983,16.77,1.913,4.297,88.85,2.049,5.225,1.03,0.08441,19.43,6.105,3.48,0.004977,8.949,background,17/02/2018
0.06635,4.27,7.614,1521094964,2.914,1.974,1.967,4.491,15.81,1.693,3.902,72.2,2.486,4.85,7.176,0.09011,18.08,12.78,3.499,0.00668,6.141,background,17/02/2018
0.07065,4.422,7.433,1521100400,2.994,2.295,1.12,4.969,16.29,1.646,3.671,102.9,2.566,5.109,0.8033,0.08926,19.17,9.447,3.568,0.005484,8.216,background,17/02/2018
0.07463,4.329,8.326,1521105837,3.04,2.062,1.178,6.978,16.22,1.712,3.159,71.41,1.982,4.946,1.377,0.08888,18.7,7.044,3.816,0.00528,6.066,background,17/02/2018
0.07463,4.158,4.556,1521111263,2.921,1.891,1.068,5.964,15.45,1.912,4.285,91.02,1.929,4.864,0.494,0.09923,18.53,4.837,3.649,0.006825,7.508,background,17/02/2018
0.06548,4.463,2.954,1521116700,2.92,1.404,1.39,5.483,16.41,1.82,4.126,59.43,1.45,4.899,1.748,0.08907,18.36,3.228,3.633,0.006086,5.127,background,17/02/2018
0.06818,4.04,15.64,1521122121,3.006,3.057,1.238,4.564,15.85,1.76,4.115,74.47,2.37,4.729,1.259,0.09174,17.8,9.324,3.513,0.00577,6.939,background,17/02/2018
0.07585,4.083,9.412,1521127515,3.162,2.584,1.643,5.96,15.56,1.474,2.257,82.57,2.496,4.671,4.019,0.09677,17.7,8.604,3.746,0.0075,7.209,background,17/02/2018
0.08387,4.093,6.228,1521131635,3.104,2.055,0.9019,6.038,16.22,1.92,4.208,92.15,2.175,4.819,0.254,0.09644,18.88,7.017,3.761,0.005649,6.567,background,17/02/2018
0.06782,4.392,5.697,1521145483,2.983,1.738,1.188,5.34,16.37,1.781,3.658,56.4,1.999,4.736,1.285,0.08781,17.85,6.825,3.58,0.005313,4.661,background,17/02/2018
0.07692,4.319,9.231,1521150890,3.058,2.367,1.072,5.556,16.23,1.522,2.11,68.69,2.049,4.88,1.158,0.08736,18.32,6.371,3.722,0.004664,6.426,background,17/02/2018
0.07001,4.387,2.718,1521156333,3.023,1.421,1.676,5.624,16.72,1.984,4.521,75.72,1.69,5.034,3.562,0.08753,18.95,4.387,3.611,0.006196,6.07,background,17/02/2018
0.07415,4.366,5.504,1521161753,3.063,1.912,1.409,5.972,16.92,1.982,5.428,64.62,1.816,4.873,2.274,0.0925,18.41,5.307,3.762,0.005843,5.682,background,17/02/2018
0.08377,4.056,33.32,1521167173,2.979,4.322,1.023,5.643,15.65,1.735,3.561,88.17,3.985,4.763,1.03,0.09873,18.01,28.72,3.623,0.005297,8.051,background,17/02/2018
0.07692,4.11,9.251,1521172583,2.923,2.234,1.366,6.229,15.78,1.871,3.713,80.64,2.234,4.849,1.802,0.0934,18.22,9.336,3.692,0.006317,7.259,background,17/02/2018
0.08333,4.097,7.579,1521177993,2.947,2.233,1.568,5.1,16.17,1.656,3.306,75.48,2.345,4.739,4.865,0.09862,17.87,9.281,3.625,0.006469,6.834,background,17/02/2018
0.07547,4.301,22.76,1521183389,2.825,3.808,1.36,3.922,16.66,1.711,3.459,88.86,3.805,4.839,2.051,0.09673,18.26,22.74,3.303,0.006748,8.129,background,17/02/2018
0.07487,4.306,3.403,1521188782,3.189,1.672,1.257,3.964,16.14,1.758,4.596,73.48,1.809,5.026,1.479,0.08964,18.71,4.689,3.507,0.005798,6.709,background,17/02/2018
0.07692,4.03,7.04,1521194166,3.348,2.231,1.444,5.285,15.22,1.655,3.421,82.36,2.265,4.75,2.57,0.09893,17.86,7.553,3.834,0.006354,7.304,background,17/02/2018
0.07646,4.527,7.162,1521199607,2.981,2.161,1.376,4.865,17.04,1.635,2.811,96.56,2.114,5.132,2.707,0.0913,19.43,6.173,3.483,0.00545,7.662,background,17/02/2018
0.07477,4.349,4.19,1521205036,3.082,1.721,1.304,5.889,16.53,1.642,3.349,68.48,1.71,4.925,1.971,0.09167,18.45,4.217,3.839,0.005461,6.311,background,17/02/2018
0.07018,4.311,28.83,1521210891,3.061,3.88,1.014,6.032,16.53,1.576,2.651,93.19,2.75,5.102,0.8098,0.08498,19.13,13.88,3.718,0.004674,8.437,background,17/02/2018
0.06977,4.174,2.251,1521224452,3.16,1.471,1.823,6.297,15.48,1.952,5.014,81.79,1.511,4.976,5.704,0.08242,18.65,2.085,3.716,0.004711,6.554,background,17/02/2018
0.07943,4.179,3.454,1521229848,2.955,1.629,0.949,6.659,16.21,1.979,4.631,72.16,1.353,4.856,0.5693,0.09283,18.41,2.509,3.652,0.005038,6.16,background,17/02/2018
0.06596,4.22,4.02,1521235264,2.902,1.821,1.899,5.262,15.91,2.224,8.309,85.77,1.775,4.906,6.211,0.08806,18.46,3.929,3.534,0.00625,7.234,background,17/02/2018
0.07143,4.32,4.596,1521240724,2.987,1.588,1.229,4.714,16.13,2.025,5.828,58.83,1.289,4.798,1.489,0.08876,18.04,2.063,3.547,0.004785,5.031,background,17/02/2018
0.06786,4.17,8.626,1521246101,3.055,2.539,1.32,5.824,15.41,1.698,3.436,112.8,3.065,4.853,2.283,0.08547,18.34,11.71,3.843,0.004428,7.237,background,17/02/2018
0.06747,4.542,4.377,1521251504,3.036,1.758,1.488,5.063,17.08,1.876,4.788,76.42,1.928,5.164,2.709,0.08683,19.2,5.538,3.569,0.005376,6.479,background,17/02/2018
0.08,4.36,11,1521256920,3.052,2.468,1.07,4.066,16.31,1.617,3.659,88.52,2.744,4.732,0.8506,0.09489,18.13,12.41,3.538,0.005488,6.085,background,17/02/2018
0.07143,4.553,3.043,1521262323,3.125,1.429,1.259,5.183,16.76,1.813,4.328,62.57,1.401,4.941,1.911,0.08847,18.52,3.153,3.617,0.005217,5.733,background,17/02/2018
0.07042,4.499,4.763,1521267748,3.056,1.611,1.303,6.336,16.47,1.856,3.929,64.17,1.824,4.878,1.686,0.09189,18.35,5.549,3.728,0.006084,5.213,background,17/02/2018
0.07443,4.105,9.285,1521273160,3.161,2.523,1.329,5.996,15.88,1.822,3.736,100.4,2.676,4.923,1.794,0.09278,18.55,11.7,3.791,0.005666,8.51,background,17/02/2018
0.075,4.304,7.643,1521278583,2.983,2.312,1.13,4.87,16.3,2.111,6.471,107.4,2.113,5.251,1.176,0.08626,19.58,6.469,3.425,0.0051,9.944,background,17/02/2018
0.07621,4.09,5.379,1521283995,3.04,2.022,1.935,5.867,15.73,2.02,5.689,80.54,2.078,4.846,5.455,0.09266,18.14,5.842,3.609,0.006316,7.095,background,17/02/2018
0.07481,4.23,17.31,1521289478,3.032,3.405,1.668,5.138,16.03,1.547,2.938,106.1,3.23,4.847,3.324,0.09868,18.55,14.13,3.709,0.007071,8.355,background,17/02/2018
0.07018,4.323,3.745,1521294980,2.775,1.641,1.395,6.616,16.58,2.053,4.377,80.49,1.681,5.04,2.017,0.09199,18.95,4.082,3.524,0.005987,6.773,background,17/02/2018
0.07717,4.263,5.232,1521300408,2.857,1.967,1.082,5.761,16.07,2.37,7.484,82.27,2.035,4.971,0.8588,0.0966,18.73,5.781,3.496,0.006146,7.085,background,17/02/2018
0.07767,4.307,3.735,1521305806,2.927,1.744,1.045,5.829,16.61,2.702,13.09,68.04,1.482,4.999,1.034,0.09075,18.83,2.735,3.582,0.004877,6.373,background,17/02/2018
0.08424,4.046,29.87,1521311226,3.084,4.197,1.078,4.97,15.51,1.823,4.447,103.5,3.468,4.82,1.901,0.09878,18.44,19.45,3.629,0.005221,8.814,background,17/02/2018
0.08176,4.238,14.56,1521315214,2.816,3.016,1.083,7.077,16.42,2.057,4.909,92.81,2.929,4.891,0.58,0.09701,18.51,13.58,3.65,0.006677,7.961,background,17/02/2018
0.07143,4.272,6.35,1521328626,2.903,1.972,1.417,7.171,15.95,1.841,3.657,76.93,2.094,4.789,2.131,0.0889,18.06,6.891,3.706,0.005818,6.385,background,17/02/2018
0.07527,4.226,13.62,1521334024,2.965,3.185,2.391,5.005,15.98,1.852,4.251,100.6,3.241,4.84,10.99,0.09338,18.25,13.72,3.584,0.007241,8.328,background,17/02/2018
0.07103,4.334,50.88,1521339412,3.025,5.639,1.609,6.58,16.61,1.75,2.999,126.4,3.879,5.081,3.186,0.09646,19.14,24.09,3.733,0.006914,14.07,background,17/02/2018
0.06494,4.123,21.34,1521344792,2.928,3.567,1.311,4.307,15.03,1.708,3.517,74.98,2.959,4.682,1.373,0.09223,17.35,13.91,3.442,0.006272,7.246,background,17/02/2018
0.06867,4.351,9.642,1521350240,2.884,2.324,1.145,4.852,16.12,1.641,3.326,67.9,2.128,4.873,1.153,0.08197,18.11,7.334,3.54,0.004151,5.537,background,17/02/2018
0.07784,4.04,6.836,1521355654,2.827,2.136,1.371,5.825,15.31,1.976,5.319,76.28,2.124,4.759,1.768,0.09892,17.83,6.322,3.584,0.007078,7.12,background,17/02/2018
0.08065,4.393,4.721,1521361081,3.045,1.847,1.129,6.638,16.43,1.78,3.586,92.37,2.122,4.978,0.9614,0.09767,18.98,7.113,3.829,0.006464,7.116,background,17/02/2018
0.0762,4.226,22.68,1521366502,3.035,3.885,1.095,4.901,15.76,2.238,7.887,90.9,3.284,4.809,1.001,0.09569,18.13,17.38,3.555,0.005671,8.551,background,17/02/2018
0.07601,4.118,14.4,1521371927,2.963,3.014,0.9949,5.796,15.78,1.624,3.247,133.4,3.184,4.919,0.5703,0.09867,18.78,15.93,3.651,0.006091,10.17,background,17/02/2018
0.07,4.267,31.69,1521377370,2.918,4.209,1.163,5.284,16.25,1.755,3.582,108.1,3.663,5.124,1.562,0.08583,18.94,25.85,3.524,0.004596,10.24,background,17/02/2018
0.07455,4.525,17.93,1521382783,3.118,2.998,1.288,6.276,16.92,1.93,4.057,98.6,3.629,5.068,1.812,0.08796,19,26.2,3.693,0.005039,7.98,background,17/02/2018
0.07768,4.262,23.39,1521388193,3.263,3.585,1.044,5.384,16.52,1.479,2.474,81.95,3.39,4.856,0.8846,0.09243,18.41,18.69,3.831,0.004513,6.754,background,17/02/2018
0.07527,4.241,5.268,1521393575,3.279,1.934,1.142,5.962,15.79,1.887,4.55,61.74,1.817,4.773,1.272,0.08764,17.92,4.688,3.769,0.00464,5.302,background,17/02/2018
0.07933,4.086,32.08,1521398997,3.112,4.755,1.374,5.021,15.59,1.687,3.426,151.8,4.785,4.958,2.162,0.09305,18.89,33.6,3.765,0.005675,12.62,background,17/02/2018
0.08955,4.187,6.857,1521404373,2.942,2.19,1.002,6.611,16.07,1.798,3.358,73.8,1.891,4.792,0.7264,0.1022,18.23,5.056,3.77,0.006302,6.834,background,17/02/2018
0.07715,4.006,5.784,1521409796,3.283,1.884,1.239,6.027,15.25,1.797,3.684,58.18,1.775,4.586,1.485,0.09594,17.18,4.852,3.778,0.006026,5.149,background,17/02/2018
0.06667,4.26,32.77,1521415207,2.984,4.505,1.218,4.449,15.77,1.345,1.948,118.8,4.542,4.961,1.569,0.08638,18.49,32.18,3.583,0.00531,10.4,background,17/02/2018
0.07692,4.373,4.776,1521420639,2.902,1.914,1.565,4.364,16.43,1.776,4.167,92.88,2.12,5.042,3.649,0.1014,18.92,6.16,3.421,0.007419,7.926,background,17/02/2018
0.07557,4.334,4.851,1521426053,2.945,1.846,1.418,4.229,16.48,1.422,2.345,78.7,1.854,4.979,2.369,0.08899,18.56,4.781,3.461,0.00554,6.969,background,17/02/2018
0.0665,4.4,6.602,1521431450,3.019,2.136,1.225,5.978,16.28,1.773,3.77,113.7,2.157,5.203,0.8479,0.08703,19.71,7.145,3.67,0.005892,9.058,background,17/02/2018
0.07692,4.245,3.91,1521436853,3.035,1.644,1.276,6.696,16.17,1.736,3.254,66.98,1.986,4.677,1.744,0.09045,17.98,6.946,3.793,0.005357,4.958,background,17/02/2018
0.06556,4.383,14.72,1521442302,3.028,2.93,1.822,5.271,15.75,1.73,3.377,89.8,2.751,4.883,5.243,0.091,18.18,14.15,3.514,0.007057,8.069,background,17/02/2018
0.06173,4.506,15.12,1521447714,3.107,2.828,1.737,6.64,17,1.638,2.707,85.94,2.121,5.117,4.046,0.08656,18.92,7.505,3.793,0.006767,8.473,background,17/02/2018
0.0708,4.316,9.725,1521453115,3.135,2.285,1.94,6.462,16.23,1.854,3.695,78.18,2.328,4.929,5.862,0.09371,18.51,8.084,3.79,0.00698,6.572,background,17/02/2018
0.08333,4.184,5.439,1521458541,3.15,2.037,1.248,5.138,16.33,1.758,4.085,80.46,2.189,4.776,1.709,0.09744,18.29,6.577,3.698,0.0064,6.582,background,17/02/2018
0.06897,4.261,15.94,1521463952,2.944,3.186,1.064,5.616,16.22,1.747,3.21,91.63,2.334,5.017,0.8204,0.08724,18.74,8.656,3.531,0.004554,8.927,background,17/02/2018
0.07692,4.187,3.945,1521469344,3.181,1.625,1.28,5.538,16.04,1.767,4.302,65.39,1.636,4.809,1.358,0.09611,17.9,3.956,3.657,0.006728,6.058,background,17/02/2018
0.07782,4.282,4.715,1521474758,2.966,1.785,1.222,5.331,15.91,1.804,3.89,71.48,1.659,4.887,1.396,0.09378,18.18,3.697,3.527,0.005978,6.671,background,17/02/2018
0.07059,4.316,3.381,1521480171,3.063,1.503,1.08,5.559,16,1.857,3.438,59.59,1.604,4.823,1.169,0.0881,18.21,3.799,3.658,0.004638,4.462,background,17/02/2018
0.08067,4.031,6.863,1521485574,2.904,2.11,1.342,4.998,15.5,1.921,4.635,68.35,2.084,4.698,2.697,0.09544,17.87,6.702,3.49,0.006284,5.839,background,17/02/2018
0.07692,4.264,1.548,1521490956,2.94,1.231,1.15,4.738,15.72,1.761,3.708,65.3,1.425,4.756,1.192,0.09583,18.12,3.156,3.597,0.00591,5.359,background,17/02/2018
0.07519,4.277,25.89,1521496414,3.088,4.153,1.415,5.409,16.21,1.637,3.3,131.4,4.525,4.935,1.83,0.0976,18.67,30.63,3.71,0.007434,10.56,background,17/02/2018
0.07473,4.178,4.943,1521501843,3.084,1.783,1.574,5.971,15.73,1.808,3.816,67.17,1.952,4.606,3.265,0.09712,17.56,5.264,3.686,0.007119,5.33,background,17/02/2018
0.06494,4.169,2.065,1521507228,3.285,1.407,1.147,6.781,16.19,1.485,2.187,51.91,1.654,4.766,1.139,0.08491,17.94,3.651,3.955,0.004729,4.671,background,17/02/2018
0.07692,4.222,21.17,1521512648,3.096,3.534,1.129,6.053,16.34,1.856,4.22,105.2,3.204,4.923,1.039,0.093,18.8,17.46,3.755,0.005561,9.373,background,17/02/2018
0.06148,4.445,3.845,1521518088,3.287,1.614,1.698,4.795,16.69,1.492,3.026,76.5,1.747,5.047,3.139,0.08302,18.95,4.559,3.689,0.005798,6.216,background,17/02/2018
0.08829,4.155,20.59,1521523502,2.999,3.203,1.469,5.925,16.3,1.722,3.552,79.97,2.855,4.817,3.021,0.09702,18.11,18.02,3.638,0.006203,7.847,background,17/02/2018
0.07595,4.232,2.137,1521528922,3.006,1.352,1.187,6.177,16.35,1.729,3.182,51.43,1.472,4.739,1.224,0.0959,17.93,3.459,3.721,0.005803,4.642,background,17/02/2018
0.07071,4.195,17.81,1521534333,3.132,3.167,1.165,5.91,15.68,1.603,2.701,74.68,2.852,4.885,1.099,0.08922,18.19,14.83,3.786,0.005204,7.32,background,17/02/2018
0.06867,4.23,5.617,1521539743,3.193,1.824,1.304,5.864,15.59,1.793,3.895,60.54,1.618,4.83,2.037,0.08516,18.06,3.549,3.73,0.004813,5.349,background,17/02/2018
0.08176,4.152,4.964,1521545175,3.26,1.756,1.322,7.392,16.12,1.586,2.713,54.41,1.796,4.588,1.887,0.09897,17.62,6.024,3.989,0.005864,4.445,background,17/02/2018
0.08054,4.084,11.81,1521550605,3.012,2.706,1.191,4.909,15.78,1.53,2.411,82.94,2.414,4.733,1.631,0.09713,17.99,9.879,3.577,0.005302,7.383,background,17/02/2018
0.07541,4.26,6.851,1521555980,2.905,1.866,1.122,4.891,16.26,1.571,3.088,64.51,1.707,4.848,1.055,0.08976,18.16,5.605,3.469,0.004883,5.826,background,17/02/2018
0.07258,4.443,19.56,1521561378,2.93,3.457,1.279,5.833,16.96,1.67,3.368,102.5,3.315,5.193,2.284,0.08168,19.46,17.72,3.695,0.004142,8.457,background,17/02/2018
0.07317,4.067,8.53,1521566820,2.995,2.198,1.099,6.59,15.36,1.807,3.981,59.65,2.279,4.603,0.6207,0.09322,17.34,9.699,3.649,0.005623,5.212,background,17/02/2018
0.06842,4.211,12.46,1521572215,2.96,2.743,1.128,5.498,15.28,1.821,4.332,79.06,2.51,4.795,0.8642,0.08662,17.86,10.85,3.596,0.005141,7.266,background,17/02/2018
0.07787,3.83,5.632,1521577618,3.125,2.056,1.607,4.287,14.83,1.559,3.064,61.94,1.816,4.546,3.94,0.09321,17.07,4.565,3.663,0.005524,5.758,background,17/02/2018
0.08696,3.874,13.19,1521583068,3.203,2.9,1.567,6.362,15.31,1.591,2.681,118.6,3.266,4.766,3.474,0.1004,18.25,16.91,3.9,0.007501,8.903,background,17/02/2018
0.09023,3.925,8.281,1521588484,3.074,2.384,1.031,7.037,15.11,1.886,4.997,60.96,2.225,4.452,0.9308,0.1094,17.12,7.154,3.867,0.006895,5.579,background,17/02/2018
0.07246,4.323,14.52,1521593899,2.85,2.684,1.407,5.236,16.06,1.917,5.036,95.11,2.506,4.941,2.554,0.09537,18.61,11.36,3.488,0.006618,7.791,background,17/02/2018
0.07445,4.285,2.845,1521599346,2.827,1.429,1.211,4.821,15.8,1.91,4.612,54.31,1.516,4.654,1.516,0.08869,17.5,3.434,3.448,0.004469,4.566,background,17/02/2018
0.06944,4.178,34.85,1521604796,2.975,4.683,1.971,5.402,15.8,1.553,2.561,97.78,4.571,4.818,7.223,0.09451,18.14,33.53,3.679,0.006831,8.817,background,17/02/2018
0.07154,4.356,2.353,1521610206,3.045,1.228,1.351,6.41,16.62,1.439,1.629,62.16,1.863,4.855,1.845,0.0907,18.33,7.55,3.893,0.005864,4.846,background,17/02/2018
0.08876,4.302,4.711,1521615618,3.118,1.791,0.795,5.208,16.41,2.024,5.968,70.44,2.036,4.867,0.1962,0.09749,18.41,6.875,3.653,0.005694,5.89,background,17/02/2018
