fractionInTransverseRmsMedian,eccentricityMedian,eccentricityKurtosis,timestamp,energyFromChargeMedian,eccentricitySkewness,fractionInTransverseRmsSkewness,energyFromChargeVariance,lengthDivRmsTransMedian,energyFromChargeSkewness,energyFromChargeKurtosis,lengthDivRmsTransVariance,lengthDivRmsTransSkewness,eccentricityMean,fractionInTransverseRmsKurtosis,fractionInTransverseRmsMean,lengthDivRmsTransMean,lengthDivRmsTransKurtosis,energyFromChargeMean,fractionInTransverseRmsVariance,eccentricityVariance,runType,runPeriods
0.08148,3.963,3.789,1520616634,3.073,1.807,1.2,5.088,15.15,1.414,1.605,65.91,1.887,4.657,1.188,0.09874,17.78,4.204,3.76,0.00599,5.486,background,17/02/2018
0.07216,4.154,2.083,1520622043,3.004,1.221,1.204,5.386,15.56,1.652,3.101,59.9,2.283,4.51,1.377,0.09917,17.18,9.94,3.694,0.006865,4.288,background,17/02/2018
0.08333,3.944,1.661,1520627474,3.259,1.346,1.156,7.713,14.99,2.424,7.795,55.53,1.423,4.578,1.203,0.09829,17.44,1.994,3.996,0.005742,4.714,background,17/02/2018
0.06294,4.551,11.4,1520632874,3.096,2.448,1.129,5.769,17.03,1.965,4.974,103.9,1.893,5.414,0.7543,0.08273,20.2,5.23,3.761,0.005023,9.182,background,17/02/2018
0.0625,4.092,7.264,1520638290,3.177,2.217,1.487,5.437,15.47,1.573,2.384,77.15,2.515,4.829,2.305,0.08352,18.14,9.664,3.814,0.005023,6.451,background,17/02/2018
0.07292,4.088,15.22,1520643706,3.141,3.089,1.2,6.7,15.59,1.638,2.95,101,3.593,4.802,1.309,0.09275,18.25,19.86,3.91,0.005353,7.663,background,17/02/2018
0.07534,4.215,5.666,1520649130,3.222,1.981,1.254,5.321,15.96,1.565,3.024,72.8,1.921,4.816,1.357,0.09864,18.28,5.001,3.709,0.006653,6.451,background,17/02/2018
0.07373,4.258,7.381,1520654509,3.165,2.385,1.187,6.346,16.64,1.52,2.252,96.75,2.309,5.022,1.5,0.09138,18.94,6.952,3.915,0.005272,8.362,background,17/02/2018
0.08,4.128,11.08,1520659956,3.17,2.937,1.289,7.532,15.82,2.294,7.983,106,3.342,4.79,1.322,0.09975,18.07,16.84,3.799,0.006764,8.87,background,17/02/2018
0.0708,4.261,9.514,1520665379,2.956,2.483,1.259,5.725,15.82,1.735,3.367,81.97,2.232,4.881,1.257,0.09244,18.38,6.819,3.561,0.006365,7.412,background,17/02/2018
0.07192,4.054,10.92,1520670800,3.061,2.667,1.405,7.081,15.29,1.513,2.135,77.71,2.21,4.7,2.155,0.09802,17.76,7.368,3.884,0.006687,7.402,background,17/02/2018
0.07595,4.255,5.051,1520676209,2.998,1.768,1.228,6.477,15.96,2.198,5.274,73.14,2.17,4.912,1.422,0.09764,18.37,9.186,3.654,0.006274,6.735,background,17/02/2018
0.07447,4.248,4.303,1520681641,3.077,1.79,1.353,4.678,15.5,1.796,4.456,64.49,1.797,4.777,2.648,0.09231,17.88,4.39,3.519,0.005954,5.663,background,17/02/2018
0.08081,4.09,5.367,1520687061,2.917,1.982,1.201,4.532,15.95,1.712,4.764,60.26,1.695,4.6,1.356,0.09418,17.32,3.53,3.408,0.005309,5.465,background,17/02/2018
0.07526,4.393,23.95,1520692460,3.176,3.845,1.463,6.289,16.14,1.545,2.349,120,3.936,4.981,2.384,0.09347,18.83,24.27,3.872,0.006062,9.713,background,17/02/2018
0.0678,4.294,5.254,1520697896,3.224,1.871,1.359,6.34,16.14,1.607,2.858,69.47,1.839,4.836,1.497,0.09184,18.21,5.636,3.826,0.005843,6.159,background,17/02/2018
0.06542,4.311,9.944,1520703312,3.178,2.547,1.236,5.178,16.75,1.822,4.026,72.65,2.178,4.88,1.239,0.08922,18.39,7.002,3.652,0.005703,6.761,background,17/02/2018
0.06667,4.395,4.351,1520708757,3.035,1.779,1.075,6.233,16.79,1.961,4.271,73.32,1.96,4.921,0.7126,0.08562,18.68,5.71,3.702,0.005048,5.744,background,17/02/2018
0.072,4.093,9.488,1520714194,2.867,2.477,1.316,4.481,15.19,1.86,4.237,83.01,1.969,4.688,1.83,0.09661,17.8,5.005,3.313,0.00616,6.508,background,17/02/2018
0.08182,4.432,7.21,1520719640,2.966,2.108,1.382,5.724,16.73,1.42,2.111,74.16,2.147,4.892,2.092,0.09875,18.65,7.65,3.64,0.006437,6.425,background,17/02/2018
0.0687,4.232,3.166,1520725080,2.86,1.534,1.086,3.406,16.21,1.294,1.721,64.38,1.606,4.853,1.028,0.08589,18.11,3.701,3.257,0.004351,5.584,background,17/02/2018
0.07145,4.368,5.886,1520730523,2.725,1.874,1.2,6.555,16.82,2.444,8.34,77.38,1.582,5.02,1.692,0.08969,18.65,3.417,3.481,0.005752,7.324,background,17/02/2018
0.07498,4.338,11.92,1520735921,2.755,2.631,1.323,5.54,16.57,1.75,3.087,75.22,2.034,4.865,1.616,0.08992,18.51,6.577,3.497,0.005495,6.633,background,17/02/2018
0.08054,4.133,4.208,1520741343,2.875,1.824,0.9749,4.603,15.32,1.771,4.022,71.87,1.869,4.628,0.5036,0.09563,17.8,4.272,3.395,0.005271,5.443,background,17/02/2018
0.07577,4.313,5.954,1520746771,2.993,2.021,1.184,5.558,16.28,1.576,2.788,66.79,2.043,4.819,1.435,0.09431,18.2,6.858,3.573,0.005738,5.589,background,17/02/2018
0.07407,4.36,9.82,1520752178,2.816,2.342,1.117,4.602,16.4,2.113,6.79,67.75,1.995,4.842,1.158,0.09113,18.45,5.876,3.305,0.005422,5.79,background,17/02/2018
0.0785,4.318,31.79,1520757593,2.767,4.699,1.061,4.176,16.07,1.892,4.679,147.2,4.594,5.139,1.076,0.09669,19.04,33.09,3.184,0.005275,14.28,background,17/02/2018
0.07627,4.133,46.08,1520763012,2.658,5.721,1.182,4.603,15.84,1.724,3.745,147.1,5.279,4.957,1.206,0.09285,18.73,39.74,3.314,0.005508,13.13,background,17/02/2018
0.06623,4.39,1.514,1520768413,2.79,1.281,1.356,6.49,16.69,2.586,10.62,64.69,1.171,4.951,2.034,0.08426,18.45,1.069,3.458,0.005231,5.802,background,17/02/2018
0.07514,4.296,2.369,1520773858,2.979,1.351,1.288,5.85,16.1,1.855,4.47,74.83,1.674,4.873,1.514,0.09541,18.36,4.472,3.565,0.006973,6.05,background,17/02/2018
0.0762,4.199,3.841,1520779283,2.852,1.629,1.234,6.548,16.17,1.688,2.894,73.66,1.856,4.735,0.9786,0.1038,18.23,5.045,3.624,0.007796,5.916,background,17/02/2018
0.06704,4.244,5.723,1520784697,2.941,2.1,1.385,4.912,16.02,1.463,2.302,74.4,1.93,4.942,1.761,0.09008,18.43,5.007,3.553,0.005571,6.68,background,17/02/2018
0.08,4.173,28.82,1520790090,2.756,4.18,1.05,5.162,15.97,1.809,3.937,103.9,4.014,4.827,0.7203,0.09639,18.22,26.61,3.341,0.005685,9.113,background,17/02/2018
0.07407,4.104,10.45,1520795503,2.788,2.666,1.222,4.573,15.7,1.931,4.458,78.67,2.494,4.874,1.615,0.08816,18.05,8.991,3.397,0.005213,7.471,background,17/02/2018
0.06593,4.572,2.994,1520800950,2.775,1.547,1.784,5.511,17.25,2.031,4.889,68.19,1.501,5.142,4.785,0.08253,19.3,2.695,3.494,0.005236,5.585,background,17/02/2018
0.07489,4.231,13.54,1520806399,3.006,2.84,1.444,6.574,16.31,1.85,4.418,78.06,2.066,4.919,2.988,0.09346,18.5,7.538,3.712,0.006032,7.801,background,17/02/2018
0.07865,4.359,5.475,1520811817,2.655,2.166,1.14,4.032,16.12,2.43,9.399,98.71,2.195,5.117,1.09,0.09081,18.98,5.763,3.139,0.005274,8.403,background,17/02/2018
0.07619,4.303,11.31,1520817238,2.782,2.771,1.203,3.65,15.41,1.978,6.138,101.3,3.355,4.985,1.64,0.08783,18.51,18.67,3.248,0.00446,8.313,background,17/02/2018
0.07538,4.497,9.363,1520822672,2.724,2.427,1.482,4.36,16.89,1.703,3.563,83.95,2.391,4.974,3.262,0.09303,18.54,9.168,3.274,0.006538,7.474,background,17/02/2018
0.07262,4.418,9.517,1520828083,3.138,2.631,1.568,4.314,16.69,1.534,3.206,126.9,3.121,5.329,4.097,0.09148,19.93,14.69,3.585,0.005886,10.4,background,17/02/2018
0.06757,4.188,2.224,1520833494,2.949,1.445,1.36,7.016,16.08,2.562,9.224,76.33,1.446,4.946,1.669,0.09075,18.75,2.279,3.589,0.006151,6.645,background,17/02/2018
0.06917,4.241,9.758,1520838910,2.901,2.39,1.906,5.424,16.08,2.124,6.618,78.22,2.085,4.864,7.149,0.09037,18.32,6.398,3.569,0.006165,6.467,background,17/02/2018
0.07427,4.188,23.64,1520844282,2.923,3.773,1.164,6.567,16.13,1.84,3.226,112,4.056,4.905,1.179,0.09601,18.47,26.92,3.644,0.005966,9.674,background,17/02/2018
0.07143,4.279,18.03,1520849680,3.031,3.237,1.194,5.982,16.62,1.834,4.087,91.41,3.519,4.962,1.289,0.08827,18.85,20.79,3.61,0.005072,7.304,background,17/02/2018
0.07435,4.235,1.657,1520855115,2.811,1.205,1.164,5.985,16.15,1.724,3.05,56.81,1.15,4.715,0.8173,0.09346,17.8,1.23,3.527,0.006208,4.847,background,17/02/2018
0.07568,4.218,18.55,1520860529,2.848,3.291,0.999,3.255,16.44,1.686,4.338,92.12,3.373,4.928,0.4453,0.09298,18.6,19.64,3.201,0.005611,7.704,background,17/02/2018
0.07269,4.139,2.465,1520865950,2.736,1.473,1.495,4.739,15.8,2.114,5.462,59.54,1.27,4.827,3.806,0.0937,18.21,1.216,3.343,0.005995,5.519,background,17/02/2018
0.075,4.412,3.055,1520871400,2.816,1.572,0.9597,3.654,16.42,1.655,3.913,87.57,1.98,5.031,0.5728,0.09023,19.09,5.844,3.191,0.004655,6.204,background,17/02/2018
0.06417,4.169,15.25,1520876839,2.745,2.835,1.24,6.775,16.16,1.901,3.88,99.27,2.342,5.037,1.232,0.09455,19.05,9.769,3.57,0.007207,8.942,background,17/02/2018
0.06958,4.02,55.2,1520882214,2.806,5.601,1.116,4.493,15.71,1.988,5.66,87.48,3.895,4.829,1.076,0.08848,18.14,28.79,3.382,0.004714,9.037,background,17/02/2018
0.07601,4.284,5.754,1520887627,2.836,2.101,1.203,4.813,16.16,1.619,3.052,99.53,2.208,5.061,1.45,0.08955,19.02,6.676,3.392,0.005072,8.021,background,17/02/2018
0.06826,4.291,9.18,1520893044,2.943,2.65,1.302,5.734,15.98,1.617,2.986,110.2,2.941,5.043,1.712,0.08417,18.88,11.36,3.684,0.004843,8.881,background,17/02/2018
0.08099,4.334,107.8,1520898432,2.944,8.693,1.127,5.107,16.19,1.587,3.024,141,6.56,5.086,1.043,0.0965,18.95,68.51,3.549,0.005808,16.5,background,17/02/2018
0.07831,4.154,9.501,1520903854,3.104,2.629,0.9766,6.32,16.17,2.737,13.25,80.96,2.54,4.91,0.6633,0.09138,18.4,9.818,3.654,0.005173,7.652,background,17/02/2018
0.06593,4.175,8.711,1520909295,2.925,2.194,1.287,4.351,16.11,1.453,2.901,66.36,2.583,4.733,1.656,0.08791,17.84,12.4,3.427,0.005203,5.092,background,17/02/2018
0.08121,4.102,5.475,1520914726,2.927,2.073,1.388,6.302,16.15,1.721,3.075,90.31,2.254,4.832,2.408,0.1025,18.37,6.757,3.697,0.007145,7.557,background,17/02/2018
0.07778,4.332,5.303,1520920114,2.794,1.781,1.439,4.559,15.95,1.788,4.338,63.72,1.625,4.759,1.986,0.09445,18.11,4.134,3.376,0.006264,5.211,background,17/02/2018
0.07571,4.275,5.124,1520925523,2.976,1.777,1.817,6.399,16.91,1.93,4.114,61.91,1.841,4.862,5.023,0.09367,18.46,5.854,3.608,0.00629,5.684,background,17/02/2018
0.07812,4.298,2.285,1520930967,2.704,1.444,1.113,5.098,16.09,2.186,5.969,77.66,1.566,4.924,1.05,0.09479,18.62,3.2,3.388,0.005756,6.352,background,17/02/2018
0.07368,4.255,18.81,1520936385,2.679,3.263,1.434,4.745,16.43,1.902,4.577,81.06,3.161,4.804,2.156,0.09304,18.2,17.86,3.296,0.006238,7.032,background,17/02/2018
0.06613,4.409,16.28,1520941759,3.202,3.096,1.359,6.288,16.86,1.985,4.938,77.56,2.339,5.058,2.163,0.08654,19.21,9.436,3.885,0.005653,7.643,background,17/02/2018
0.07432,4.266,6.072,1520947168,3.042,1.944,1.362,6.476,15.96,1.578,2.339,56.72,2.023,4.677,1.605,0.09361,17.54,6.592,3.726,0.006632,5.021,background,17/02/2018
0.07353,4.247,4.151,1520953157,3.14,1.698,1.214,5.087,16.35,1.633,3.287,71.41,1.795,4.887,1.125,0.09408,18.69,4.361,3.762,0.006144,5.891,background,17/02/2018
0.06897,4.418,8.747,1520982228,2.966,2.412,1.482,6.387,16.41,1.642,2.608,82.8,2.862,4.853,2.231,0.09067,18.37,12.48,3.792,0.00584,6.48,background,17/02/2018
0.06595,4.375,13.46,1520987657,2.898,2.684,1.369,5.232,16.77,1.881,4.881,65.66,2.578,4.886,1.92,0.08584,18.18,13.74,3.508,0.005329,6.066,background,17/02/2018
0.07,4.244,19.06,1520993080,3.068,3.048,1.505,7.294,15.94,2.095,5.273,71.58,1.963,4.826,2.427,0.09286,18.28,7.082,3.759,0.006229,6.822,background,17/02/2018
0.07561,4.237,10.26,1520998484,3.004,2.37,0.8685,6.273,15.85,2.373,9.109,69.98,2.393,4.787,0.2538,0.09203,18.05,9.898,3.607,0.005256,5.936,background,17/02/2018
0.06452,4.516,7.044,1521003909,3.224,2.21,1.359,7.117,17.25,1.453,1.958,85.99,1.925,5.186,2.053,0.08503,19.39,5.168,4.038,0.005218,8.165,background,17/02/2018
0.06422,4.61,6.09,1521009323,3.163,2.138,2.419,6.568,17.02,2.552,8.919,110.1,2.494,5.298,11.14,0.08449,19.95,8.334,3.678,0.005789,8.378,background,17/02/2018
0.05605,4.554,7.194,1521014760,2.959,2.011,1.553,6.46,17.25,1.866,3.476,83.84,1.789,5.165,2.3,0.08078,19.47,4.927,3.688,0.005956,6.759,background,17/02/2018
0.06914,4.452,11.09,1521020167,3.054,2.452,1.302,4.943,16.69,1.846,4.52,96.79,2.55,5.144,1.423,0.08855,19.28,11.43,3.62,0.005701,7.952,background,17/02/2018
0.08125,3.964,5.768,1521025585,3.138,2.178,1.22,6.79,15.16,2.703,11.38,88.2,1.918,4.812,1.467,0.1023,18.04,4.33,3.754,0.006624,8.662,background,17/02/2018
0.06799,4.293,26.59,1521030976,3.019,4.007,1.121,5.828,16.23,1.901,4.42,69.4,3.143,4.82,0.8726,0.09012,18.12,15.74,3.686,0.004958,6.966,background,17/02/2018
0.07458,4.453,7.303,1521036342,3.015,2.144,1.412,4.863,16.55,1.695,3.372,82.1,2.411,4.947,2.523,0.08725,18.81,9.462,3.627,0.005115,6.266,background,17/02/2018
0.06961,4.17,2.694,1521041806,2.922,1.424,1.905,6.562,16.19,1.6,2.15,53.64,1.362,4.612,6.051,0.0944,17.87,2.678,3.747,0.006671,4.294,background,17/02/2018
0.07692,4.188,14.64,1521047236,3.1,2.847,1.195,5.01,16.11,1.647,3.12,85.72,2.193,4.96,1.39,0.09417,18.74,7.944,3.642,0.005507,7.958,background,17/02/2018
0.06543,4.653,9.694,1521052708,3.094,2.589,1.289,4.557,17.14,1.245,1.481,111.3,2.389,5.345,1.597,0.08048,19.93,8.457,3.626,0.004487,9.648,background,17/02/2018
0.08451,4.181,7.032,1521056531,3.305,2.243,1.042,4.298,16.13,1.374,2.344,71.55,2.159,4.827,1.83,0.09293,18,6.504,3.614,0.004314,6.554,background,17/02/2018
0.06481,4.412,10.19,1521067905,3.028,2.242,1.287,5.554,16.15,1.71,3.096,74.4,2.054,4.968,1.442,0.08713,18.38,6.904,3.547,0.005881,6.743,background,17/02/2018
0.06452,4.29,2.681,1521073324,3.08,1.518,1.152,5.667,16.1,1.761,3.697,68.31,1.831,4.931,1.105,0.08018,18.29,4.748,3.742,0.004282,5.683,background,17/02/2018
0.07454,4.485,2.384,1521078729,3.088,1.358,1.371,5.31,16.87,1.658,3.134,58.73,1.331,4.919,1.878,0.09363,18.36,2.287,3.61,0.00607,5.344,background,17/02/2018
0.07477,4.263,10.65,1521084129,3.03,2.677,1.21,5.376,16.22,1.496,2.319,125.6,2.719,5.143,1.718,0.0894,19.3,10.25,3.673,0.005112,10.21,background,17/02/2018
0.07282,4.497,7.768,1521089560,2.885,2.318,1.066,6.38,16.77,1.914,4.302,88.85,2.049,5.225,1.03,0.08441,19.43,6.105,3.593,0.004977,8.949,background,17/02/2018
0.06635,4.27,7.614,1521094964,2.924,1.974,1.967,4.52,15.81,1.693,3.904,72.2,2.486,4.85,7.176,0.09011,18.08,12.78,3.511,0.00668,6.141,background,17/02/2018
0.07065,4.422,7.433,1521100400,2.96,2.295,1.12,4.858,16.29,1.646,3.671,102.9,2.566,5.109,0.8033,0.08926,19.17,9.447,3.528,0.005484,8.216,background,17/02/2018
0.07463,4.329,8.326,1521105837,3.055,2.062,1.178,7.044,16.22,1.711,3.159,71.41,1.982,4.946,1.377,0.08888,18.7,7.044,3.834,0.00528,6.066,background,17/02/2018
0.07463,4.158,4.556,1521111263,2.929,1.891,1.068,5.998,15.45,1.912,4.285,91.02,1.929,4.864,0.494,0.09923,18.53,4.837,3.66,0.006825,7.508,background,17/02/2018
0.06548,4.463,2.954,1521116700,2.935,1.404,1.39,5.538,16.41,1.82,4.126,59.43,1.45,4.899,1.748,0.08907,18.36,3.228,3.651,0.006086,5.127,background,17/02/2018
0.06818,4.04,15.64,1521122121,2.919,3.057,1.238,4.303,15.85,1.76,4.115,74.47,2.37,4.729,1.259,0.09174,17.8,9.324,3.412,0.00577,6.939,background,17/02/2018
0.07585,4.083,9.412,1521127515,3.183,2.584,1.643,6.04,15.56,1.474,2.257,82.57,2.496,4.671,4.019,0.09677,17.7,8.604,3.77,0.0075,7.209,background,17/02/2018
0.08387,4.093,6.228,1521131635,3.099,2.055,0.9019,6.019,16.22,1.921,4.209,92.15,2.175,4.819,0.254,0.09644,18.88,7.017,3.755,0.005649,6.567,background,17/02/2018
0.06782,4.392,5.697,1521145483,2.943,1.738,1.188,5.199,16.37,1.781,3.658,56.4,1.999,4.736,1.285,0.08781,17.85,6.825,3.532,0.005313,4.661,background,17/02/2018
0.07692,4.319,9.231,1521150890,3.116,2.367,1.072,5.76,16.23,1.522,2.117,68.69,2.049,4.88,1.158,0.08736,18.32,6.371,3.792,0.004664,6.426,background,17/02/2018
0.07001,4.387,2.718,1521156333,3.047,1.421,1.676,5.713,16.72,1.983,4.52,75.72,1.69,5.034,3.562,0.08753,18.95,4.387,3.639,0.006196,6.07,background,17/02/2018
0.07415,4.366,5.504,1521161753,3.082,1.912,1.409,6.044,16.92,1.982,5.428,64.62,1.816,4.873,2.274,0.0925,18.41,5.307,3.785,0.005843,5.682,background,17/02/2018
0.08377,4.056,33.32,1521167173,3.031,4.322,1.023,5.844,15.65,1.735,3.561,88.17,3.985,4.763,1.03,0.09873,18.01,28.72,3.687,0.005297,8.051,background,17/02/2018
0.07692,4.11,9.251,1521172583,2.957,2.234,1.366,6.375,15.78,1.871,3.712,80.64,2.234,4.849,1.802,0.0934,18.22,9.336,3.735,0.006317,7.259,background,17/02/2018
0.08333,4.097,7.579,1521177993,2.899,2.233,1.568,4.935,16.17,1.656,3.307,75.48,2.345,4.739,4.865,0.09862,17.87,9.281,3.566,0.006469,6.834,background,17/02/2018
0.07547,4.301,22.76,1521183389,2.781,3.808,1.36,3.802,16.66,1.711,3.459,88.86,3.805,4.839,2.051,0.09673,18.26,22.74,3.252,0.006748,8.129,background,17/02/2018
0.07487,4.306,3.403,1521188782,3.153,1.672,1.257,3.877,16.14,1.758,4.595,73.48,1.809,5.026,1.479,0.08964,18.71,4.689,3.468,0.005798,6.709,background,17/02/2018
0.07692,4.03,7.04,1521194166,3.371,2.231,1.444,5.359,15.22,1.654,3.42,82.36,2.265,4.75,2.57,0.09893,17.86,7.553,3.86,0.006354,7.304,background,17/02/2018
0.07646,4.527,7.162,1521199607,3.058,2.161,1.376,5.12,17.04,1.635,2.811,96.56,2.114,5.132,2.707,0.0913,19.43,6.173,3.573,0.00545,7.662,background,17/02/2018
0.07477,4.349,4.19,1521205036,3.059,1.721,1.304,5.804,16.53,1.64,3.339,68.48,1.71,4.925,1.971,0.09167,18.45,4.217,3.811,0.005461,6.311,background,17/02/2018
0.07018,4.311,28.83,1521210891,2.98,3.88,1.014,5.715,16.53,1.575,2.65,93.19,2.75,5.102,0.8098,0.08498,19.13,13.88,3.619,0.004674,8.437,background,17/02/2018
0.06977,4.174,2.251,1521224452,3.149,1.471,1.823,6.254,15.48,1.952,5.014,81.79,1.511,4.976,5.704,0.08242,18.65,2.085,3.703,0.004711,6.554,background,17/02/2018
0.07943,4.179,3.454,1521229848,3,1.629,0.949,6.865,16.21,1.979,4.63,72.16,1.353,4.856,0.5693,0.09283,18.41,2.509,3.708,0.005038,6.16,background,17/02/2018
0.06596,4.22,4.02,1521235264,2.927,1.821,1.899,5.352,15.91,2.224,8.309,85.77,1.775,4.906,6.211,0.08806,18.46,3.929,3.564,0.00625,7.234,background,17/02/2018
0.07143,4.32,4.596,1521240724,2.988,1.588,1.229,4.719,16.13,2.025,5.827,58.83,1.289,4.798,1.489,0.08876,18.04,2.063,3.548,0.004785,5.031,background,17/02/2018
0.06786,4.17,8.626,1521246101,3.054,2.539,1.32,5.819,15.41,1.698,3.436,112.8,3.065,4.853,2.283,0.08547,18.34,11.71,3.841,0.004428,7.237,background,17/02/2018
0.06747,4.542,4.377,1521251504,3.03,1.758,1.488,5.044,17.08,1.876,4.788,76.42,1.928,5.164,2.709,0.08683,19.2,5.538,3.563,0.005376,6.479,background,17/02/2018
0.08,4.36,11,1521256920,3.005,2.468,1.07,3.945,16.31,1.617,3.655,88.52,2.744,4.732,0.8506,0.09489,18.13,12.41,3.484,0.005488,6.085,background,17/02/2018
0.07143,4.553,3.043,1521262323,3.143,1.429,1.259,5.242,16.76,1.812,4.327,62.57,1.401,4.941,1.911,0.08847,18.52,3.153,3.637,0.005217,5.733,background,17/02/2018
0.07042,4.499,4.763,1521267748,3.026,1.611,1.303,6.213,16.47,1.856,3.926,64.17,1.824,4.878,1.686,0.09189,18.35,5.549,3.691,0.006084,5.213,background,17/02/2018
0.07443,4.105,9.285,1521273160,3.185,2.523,1.329,6.085,15.88,1.822,3.737,100.4,2.676,4.923,1.794,0.09278,18.55,11.7,3.819,0.005666,8.51,background,17/02/2018
0.075,4.304,7.643,1521278583,2.995,2.312,1.13,4.91,16.3,2.111,6.469,107.4,2.113,5.251,1.176,0.08626,19.58,6.469,3.439,0.0051,9.944,background,17/02/2018
0.07621,4.09,5.379,1521283995,2.975,2.022,1.935,5.617,15.73,2.02,5.69,80.54,2.078,4.846,5.455,0.09266,18.14,5.842,3.531,0.006316,7.095,background,17/02/2018
0.07481,4.23,17.31,1521289478,2.941,3.405,1.668,4.832,16.03,1.547,2.938,106.1,3.23,4.847,3.324,0.09868,18.55,14.13,3.598,0.007071,8.355,background,17/02/2018
0.07018,4.323,3.745,1521294980,2.831,1.641,1.395,6.881,16.58,2.056,4.388,80.49,1.681,5.04,2.017,0.09199,18.95,4.082,3.593,0.005987,6.773,background,17/02/2018
0.07717,4.263,5.232,1521300408,2.905,1.967,1.082,5.954,16.07,2.37,7.483,82.27,2.035,4.971,0.8588,0.0966,18.73,5.781,3.554,0.006146,7.085,background,17/02/2018
0.07767,4.307,3.735,1521305806,2.964,1.744,1.045,5.982,16.61,2.702,13.09,68.04,1.482,4.999,1.034,0.09075,18.83,2.735,3.628,0.004877,6.373,background,17/02/2018
0.08424,4.046,29.87,1521311226,3.066,4.197,1.078,4.915,15.51,1.823,4.446,103.5,3.468,4.82,1.901,0.09878,18.44,19.45,3.609,0.005221,8.814,background,17/02/2018
0.08176,4.238,14.56,1521315214,2.817,3.016,1.083,7.081,16.42,2.058,4.914,92.81,2.929,4.891,0.58,0.09701,18.51,13.58,3.651,0.006677,7.961,background,17/02/2018
0.07143,4.272,6.35,1521328626,2.74,1.972,1.417,6.387,15.95,1.841,3.657,76.93,2.094,4.789,2.131,0.0889,18.06,6.891,3.497,0.005818,6.385,background,17/02/2018
0.07527,4.226,13.62,1521334024,2.84,3.185,2.391,4.591,15.98,1.852,4.25,100.6,3.241,4.84,10.99,0.09338,18.25,13.72,3.432,0.007241,8.328,background,17/02/2018
0.07103,4.334,50.88,1521339412,2.879,5.639,1.609,5.957,16.61,1.749,2.998,126.4,3.879,5.081,3.186,0.09646,19.14,24.09,3.552,0.006914,14.07,background,17/02/2018
0.06494,4.123,21.34,1521344792,2.749,3.567,1.311,3.797,15.03,1.708,3.517,74.98,2.959,4.682,1.373,0.09223,17.35,13.91,3.232,0.006272,7.246,background,17/02/2018
0.06867,4.351,9.642,1521350240,2.743,2.324,1.145,4.39,16.12,1.642,3.329,67.9,2.128,4.873,1.153,0.08197,18.11,7.334,3.367,0.004151,5.537,background,17/02/2018
0.07784,4.04,6.836,1521355654,2.734,2.136,1.371,5.445,15.31,1.976,5.322,76.28,2.124,4.759,1.768,0.09892,17.83,6.322,3.465,0.007078,7.12,background,17/02/2018
0.08065,4.393,4.721,1521361081,2.982,1.847,1.129,6.369,16.43,1.78,3.585,92.37,2.122,4.978,0.9614,0.09767,18.98,7.113,3.75,0.006464,7.116,background,17/02/2018
0.0762,4.226,22.68,1521366502,2.915,3.885,1.095,4.52,15.76,2.238,7.888,90.9,3.284,4.809,1.001,0.09569,18.13,17.38,3.414,0.005671,8.551,background,17/02/2018
0.07601,4.118,14.4,1521371927,2.844,3.014,0.9949,5.342,15.78,1.624,3.247,133.4,3.184,4.919,0.5703,0.09867,18.78,15.93,3.505,0.006091,10.17,background,17/02/2018
0.07,4.267,31.69,1521377370,2.758,4.209,1.163,4.725,16.25,1.755,3.577,108.1,3.663,5.124,1.562,0.08583,18.94,25.85,3.332,0.004596,10.24,background,17/02/2018
0.07455,4.525,17.93,1521382783,2.969,2.998,1.288,5.687,16.92,1.928,4.048,98.6,3.629,5.068,1.812,0.08796,19,26.2,3.516,0.005039,7.98,background,17/02/2018
0.07768,4.262,23.39,1521388193,3.073,3.585,1.044,4.777,16.52,1.478,2.473,81.95,3.39,4.856,0.8846,0.09243,18.41,18.69,3.608,0.004513,6.754,background,17/02/2018
0.07527,4.241,5.268,1521393575,3.148,1.934,1.142,5.497,15.79,1.887,4.55,61.74,1.817,4.773,1.272,0.08764,17.92,4.688,3.619,0.00464,5.302,background,17/02/2018
0.07933,4.086,32.08,1521398997,2.982,4.755,1.374,4.609,15.59,1.687,3.426,151.8,4.785,4.958,2.162,0.09305,18.89,33.6,3.608,0.005675,12.62,background,17/02/2018
0.08955,4.187,6.857,1521404373,2.812,2.19,1.002,6.041,16.07,1.798,3.358,73.8,1.891,4.792,0.7264,0.1022,18.23,5.056,3.604,0.006302,6.834,background,17/02/2018
0.07715,4.006,5.784,1521409796,3.095,1.884,1.239,5.355,15.25,1.797,3.684,58.18,1.775,4.586,1.485,0.09594,17.18,4.852,3.561,0.006026,5.149,background,17/02/2018
0.06667,4.26,32.77,1521415207,2.923,4.505,1.218,4.268,15.77,1.345,1.947,118.8,4.542,4.961,1.569,0.08638,18.49,32.18,3.509,0.00531,10.4,background,17/02/2018
0.07692,4.373,4.776,1521420639,2.758,1.914,1.565,3.942,16.43,1.776,4.165,92.88,2.12,5.042,3.649,0.1014,18.92,6.16,3.253,0.007419,7.926,background,17/02/2018
0.07557,4.334,4.851,1521426053,2.822,1.846,1.418,3.884,16.48,1.422,2.344,78.7,1.854,4.979,2.369,0.08899,18.56,4.781,3.317,0.00554,6.969,background,17/02/2018
