300nm SiN,200μm Si,30mm Ar Abs.,20nm Al,SB,ε,Energy [keV],LLNL,DetectorEfficiency,Efficiency,Eff • SB • ε,Eff • ε,Eff • ε • LLNL,full Eff.
0.95163391,1.48677855e-15,0.99825686,0.99687593,0.778,0.8,3.3433433,0.26720041,0.94700728,0.25304074,0.58941733,0.75760583,0.20243259,0.15749256
0.95202135,1.96344158e-15,0.9981729,0.99690152,0.778,0.8,3.3533534,0.26735909,0.94733749,0.25327929,0.58962286,0.75786999,0.20262343,0.15764103
0.95240665,2.58863489e-15,0.99808544,0.99692697,0.778,0.8,3.3633634,0.26751777,0.94766204,0.25351643,0.58982485,0.75812963,0.20281315,0.15778863
0.95278465,3.39341475e-15,0.99799435,0.99695226,0.778,0.8,3.3733734,0.26767644,0.94797568,0.25375076,0.59002006,0.75838054,0.20300061,0.15793447
0.95315661,4.42741022e-15,0.99789949,0.9969774,0.778,0.8,3.3833834,0.26783512,0.94827955,0.25398257,0.59020919,0.75862364,0.20318605,0.15807875
0.95352553,5.76741353e-15,0.99780252,0.99700179,0.778,0.8,3.3933934,0.2679938,0.94857759,0.25421291,0.59039469,0.75886207,0.20337033,0.15822212
0.95389233,7.50130703e-15,0.99770184,0.99702598,0.778,0.8,3.4034034,0.26777086,0.94886975,0.25407967,0.59057654,0.7590958,0.20326374,0.15813919
0.95425712,9.74144215e-15,0.99759718,0.99705003,0.778,0.8,3.4134134,0.26680715,0.94915594,0.25324159,0.59075466,0.75932475,0.20259328,0.15761757
0.95461888,1.26210223e-14,0.9974884,0.99707394,0.778,0.8,3.4234234,0.26584345,0.94943501,0.25240107,0.59092835,0.75954801,0.20192086,0.15709443
0.95497147,1.62345379e-14,0.99737537,0.99709771,0.778,0.8,3.4334334,0.26487974,0.94970071,0.25155647,0.59109372,0.75976056,0.20124518,0.15656875
0.95532168,2.08520903e-14,0.99725912,0.99712106,0.778,0.8,3.4434434,0.26391603,0.94996048,0.2507098,0.5912554,0.75996838,0.20056784,0.15604178
0.95566942,2.67441662e-14,0.99713985,0.99714394,0.778,0.8,3.4534535,0.26295232,0.95021442,0.24986109,0.59141346,0.76017154,0.19988887,0.15551354
0.95601528,3.42518309e-14,0.99701614,0.99716668,0.778,0.8,3.4634635,0.26198861,0.95046205,0.24901023,0.59156758,0.76036964,0.19920818,0.15498397
0.95635928,4.38045461e-14,0.99688783,0.99718929,0.778,0.8,3.4734735,0.2610249,0.95070324,0.24815722,0.5917177,0.7605626,0.19852578,0.15445305
0.95669675,5.5737011e-14,0.99675479,0.99721178,0.778,0.8,3.4834835,0.26006119,0.95093324,0.24730083,0.59186085,0.76074659,0.19784066,0.15392004
0.95702923,7.06453585e-14,0.99661687,0.99723413,0.778,0.8,3.4934935,0.25909748,0.95115342,0.24644146,0.59199789,0.76092273,0.19715316,0.15338516
0.95735906,8.94201436e-14,0.99647636,0.99725584,0.778,0.8,3.5035035,0.25813015,0.95136778,0.24557671,0.59213131,0.76109423,0.19646137,0.15284695
0.95768703,1.13032645e-13,0.99633114,0.99727736,0.778,0.8,3.5135135,0.25715611,0.95157555,0.24470346,0.59226062,0.76126044,0.19576277,0.15230343
0.95801325,1.42690214e-13,0.99618081,0.99729877,0.778,0.8,3.5235235,0.25618206,0.95177648,0.24382806,0.59238568,0.76142119,0.19506245,0.15175858
0.95833773,1.79891719e-13,0.99602523,0.99732005,0.778,0.8,3.5335335,0.25520801,0.95197047,0.24295049,0.59250642,0.76157638,0.19436039,0.15121238
0.95865294,2.25155484e-13,0.99586424,0.99734121,0.778,0.8,3.5435435,0.25423396,0.95214987,0.24206883,0.59261808,0.7617199,0.19365506,0.15066364
0.95896606,2.81410227e-13,0.99569853,0.99736211,0.778,0.8,3.5535536,0.25325991,0.95232232,0.24118507,0.59272541,0.76185786,0.19294805,0.15011359
0.95927683,3.51279724e-13,0.99552971,0.99738247,0.778,0.8,3.5635636,0.25228586,0.95248887,0.24029948,0.59282907,0.7619911,0.19223958,0.14956239
0.95958597,4.37952207e-13,0.99535526,0.99740271,0.778,0.8,3.5735736,0.25131181,0.9526482,0.23941175,0.59292824,0.76211856,0.1915294,0.14900987
0.95989347,5.45337429e-13,0.99517504,0.99742285,0.778,0.8,3.5835836,0.25033777,0.95280017,0.23852187,0.59302283,0.76224014,0.19081749,0.14845601
0.96019755,6.77260497e-13,0.99498889,0.99744287,0.778,0.8,3.5935936,0.24936372,0.95294285,0.23762937,0.59311163,0.76235428,0.1901035,0.14790052
0.96049503,8.36789363e-13,0.99479666,0.99746278,0.778,0.8,3.6036036,0.24838292,0.95307294,0.23672704,0.5931926,0.76245835,0.18938163,0.14733891
0.96079051,1.03268444e-12,0.99460045,0.99748231,0.778,0.8,3.6136136,0.24739012,0.95319676,0.23581146,0.59326966,0.7625574,0.18864917,0.14676905
0.96108403,1.272959e-12,0.9944002,0.99750148,0.778,0.8,3.6236236,0.24639732,0.95331431,0.23489409,0.59334283,0.76265145,0.18791527,0.14619808
0.96137602,1.56733078e-12,0.9941937,0.99752054,0.778,0.8,3.6336336,0.24540453,0.95342413,0.2339746,0.59341118,0.7627393,0.18717968,0.14562579
0.9616665,1.92757152e-12,0.99398078,0.99753949,0.778,0.8,3.6436436,0.24441173,0.95352607,0.23305295,0.59347462,0.76282085,0.18644236,0.14505216
0.96195226,2.3619625e-12,0.99376128,0.99755834,0.778,0.8,3.6536537,0.24341893,0.9536168,0.23212838,0.59353109,0.76289344,0.1857027,0.1444767
0.96223281,2.88261159e-12,0.99353504,0.99757709,0.778,0.8,3.6636637,0.24242613,0.95369568,0.23120076,0.59358019,0.76295655,0.18496061,0.14389935
0.96251136,3.51421071e-12,0.99330536,0.9975954,0.778,0.8,3.6736737,0.24143334,0.95376874,0.23027157,0.59362566,0.76301499,0.18421725,0.14332102
0.96278822,4.27958691e-12,0.99307049,0.99761345,0.778,0.8,3.6836837,0.24044054,0.95383476,0.22934054,0.59366675,0.76306781,0.18347243,0.14274155
0.96306366,5.20609498e-12,0.99282872,0.99763141,0.778,0.8,3.6936937,0.23944774,0.95389252,0.22840741,0.5937027,0.76311401,0.18272593,0.14216077
0.96333769,6.32648187e-12,0.99257989,0.99764926,0.778,0.8,3.7037037,0.23844477,0.95394187,0.22746245,0.59373342,0.7631535,0.18196996,0.14157263
0.96360661,7.65767096e-12,0.99232384,0.99766703,0.778,0.8,3.7137137,0.23742447,0.953979,0.22649796,0.59375653,0.7631832,0.18119836,0.14097233
0.96387134,9.23900701e-12,0.9920604,0.99768469,0.778,0.8,3.7237237,0.23640417,0.95400465,0.22553067,0.59377249,0.76320372,0.18042454,0.14037029
0.96413414,1.113568e-11,0.99179373,0.9977019,0.778,0.8,3.7337337,0.23538387,0.95402471,0.22456202,0.59378498,0.76321977,0.17964962,0.1397674
0.96439543,1.34083254e-11,0.99152101,0.9977189,0.778,0.8,3.7437437,0.23436356,0.95403711,0.22359154,0.5937927,0.76322969,0.17887323,0.13916337
0.96465539,1.61288041e-11,0.99124076,0.99773582,0.778,0.8,3.7537538,0.23334326,0.95404072,0.22261898,0.59379494,0.76323258,0.17809518,0.13855805
0.96491405,1.93821991e-11,0.99095281,0.99775264,0.778,0.8,3.7637638,0.23232296,0.95403539,0.22164433,0.59379163,0.76322831,0.17731546,0.13795143
0.96516801,2.32076288e-11,0.99065699,0.99776937,0.778,0.8,3.7737738,0.23130266,0.95401762,0.22066682,0.59378056,0.76321409,0.17653345,0.13734303
0.9654182,2.7707653e-11,0.99035314,0.99778602,0.778,0.8,3.7837838,0.23028236,0.95398815,0.21968664,0.59376222,0.76319052,0.17574932,0.13673297
0.9656666,3.30493211e-11,0.99004617,0.99780225,0.778,0.8,3.7937938,0.22926206,0.95395334,0.21870531,0.59374056,0.76316267,0.17496425,0.13612219
0.96591357,3.93842322e-11,0.98973296,0.99781827,0.778,0.8,3.8038038,0.22823723,0.95391077,0.21771795,0.59371406,0.76312862,0.17417436,0.13550765
0.96615931,4.68902377e-11,0.98941162,0.99783421,0.778,0.8,3.8138138,0.227205,0.95385891,0.21672152,0.59368178,0.76308712,0.17337721,0.13488747
0.96640383,5.57758037e-11,0.98908198,0.99785007,0.778,0.8,3.8238238,0.22617278,0.95379759,0.21572305,0.59364362,0.76303807,0.17257844,0.13426603
0.96664421,6.61342645e-11,0.98874389,0.99786584,0.778,0.8,3.8338338,0.22514055,0.9537238,0.2147219,0.59359769,0.76297904,0.17177752,0.13364291
0.96688032,7.8159578e-11,0.98839716,0.99788153,0.778,0.8,3.8438438,0.22410833,0.95363723,0.21371804,0.59354381,0.76290978,0.17097444,0.13301811
0.96711485,9.22913441e-11,0.9880465,0.99789688,0.778,0.8,3.8538539,0.2230761,0.9535448,0.21271306,0.59348628,0.76283584,0.17017045,0.13239261
0.96734796,1.08884423e-10,0.98769019,0.99791199,0.778,0.8,3.8638639,0.22204388,0.95344512,0.21170665,0.59342424,0.7627561,0.16936532,0.13176622
0.96757993,1.28351057e-10,0.98732517,0.99792702,0.778,0.8,3.8738739,0.22101165,0.95333568,0.21069829,0.59335612,0.76266854,0.16855863,0.13113862
0.96781075,1.51169764e-10,0.98695131,0.99794198,0.778,0.8,3.8838839,0.21997943,0.9532163,0.20968798,0.59328183,0.76257304,0.16775038,0.1305098
0.96803883,1.77671025e-10,0.98656842,0.99795686,0.778,0.8,3.8938939,0.2189472,0.95308526,0.20867535,0.59320026,0.76246821,0.16694028,0.12987954
0.96826201,2.08033213e-10,0.98617634,0.99797166,0.778,0.8,3.9039039,0.21796702,0.95294027,0.20770955,0.59311002,0.76235222,0.16616764,0.12927842
0.96848384,2.43387504e-10,0.98577856,0.99798622,0.778,0.8,3.9139139,0.21706824,0.95278803,0.20682002,0.59301527,0.76223043,0.16545602,0.12872478
0.96870422,2.84522158e-10,0.98537696,0.99800047,0.778,0.8,3.9239239,0.21616947,0.95263018,0.20592956,0.59291703,0.76210415,0.16474365,0.12817056
0.96892352,3.3234472e-10,0.98496614,0.99801465,0.778,0.8,3.9339339,0.21527069,0.95246213,0.20503718,0.59281243,0.7619697,0.16402974,0.12761514
0.96914176,3.87899278e-10,0.98454596,0.99802875,0.778,0.8,3.9439439,0.21437191,0.95228371,0.20414288,0.59270138,0.76182697,0.1633143,0.12705853
0.96935887,4.52361456e-10,0.98411625,0.99804279,0.778,0.8,3.953954,0.21347314,0.95209471,0.20324664,0.59258375,0.76167577,0.16259731,0.12650071
0.96956978,5.25018556e-10,0.98367686,0.99805675,0.778,0.8,3.963964,0.21257436,0.95188999,0.2023474,0.59245633,0.76151199,0.16187792,0.12594102
0.96977962,6.08888573e-10,0.98322848,0.99807061,0.778,0.8,3.973974,0.21167558,0.95167524,0.20144641,0.59232267,0.7613402,0.16115713,0.12538025
0.96998797,7.05630852e-10,0.98277951,0.99808406,0.778,0.8,3.983984,0.2107768,0.95145786,0.20054525,0.59218737,0.76116629,0.1604362,0.12481936
0.97019531,8.17139674e-10,0.98232086,0.99809745,0.778,0.8,3.993994,0.20987803,0.95122987,0.19964225,0.59204547,0.7609839,0.1597138,0.12425734
0.97040166,9.45575998e-10,0.98185237,0.99811077,0.778,0.8,4.004004,0.20903051,0.95099113,0.19878616,0.59189688,0.7607929,0.15902892,0.1237245
0.97060702,1.09340328e-09,0.98137391,0.99812402,0.778,0.8,4.014014,0.20825987,0.95074148,0.1980013,0.5917415,0.76059318,0.15840104,0.12323601
0.97080826,1.26034054e-09,0.9808853,0.9981372,0.778,0.8,4.024024,0.20748923,0.9504777,0.19721389,0.59157732,0.76038216,0.15777111,0.12274592
0.97100664,1.44961491e-09,0.9803864,0.99815032,0.778,0.8,4.034034,0.2067186,0.95020089,0.19642419,0.59140503,0.76016071,0.15713936,0.12225442
0.97120367,1.66615949e-09,0.9798847,0.99816314,0.778,0.8,4.044044,0.20594796,0.94991954,0.19563399,0.59122992,0.75993563,0.15650719,0.1217626
0.97139956,1.91373549e-09,0.97937668,0.99817577,0.778,0.8,4.0540541,0.20517732,0.94963057,0.19484266,0.59105007,0.75970445,0.15587413,0.12127007
0.97159453,2.19659943e-09,0.97885842,0.99818834,0.778,0.8,4.0640641,0.20440669,0.9493305,0.1940495,0.5908633,0.7594644,0.1552396,0.12077641
0.97178857,2.51956536e-09,0.97832979,0.99820085,0.778,0.8,4.0740741,0.20363605,0.94901919,0.19325452,0.59066955,0.75921536,0.15460362,0.12028161
0.9719811,2.88672107e-09,0.97779062,0.99821329,0.778,0.8,4.0840841,0.20286541,0.94869592,0.19245759,0.59046834,0.75895674,0.15396607,0.1197856
0.9721688,3.29514643e-09,0.97724077,0.99822568,0.778,0.8,4.0940941,0.20209478,0.9483573,0.19165806,0.59025759,0.75868584,0.15332645,0.11928798
0.97235555,3.75893031e-09,0.97668193,0.99823795,0.778,0.8,4.1041041,0.20136882,0.94800871,0.1908994,0.59004062,0.75840696,0.15271952,0.11881578
0.97254097,4.28524381e-09,0.97612347,0.99824988,0.778,0.8,4.1141141,0.20070716,0.94765865,0.19020188,0.58982274,0.75812692,0.1521615,0.11838165
0.97272552,4.88214337e-09,0.97555445,0.99826176,0.778,0.8,4.1241241,0.20004551,0.94729721,0.18950255,0.58959779,0.75783777,0.15160204,0.11794639
0.97290922,5.55867471e-09,0.97497473,0.99827357,0.778,0.8,4.1341341,0.19938385,0.94692427,0.18880141,0.58936567,0.75753942,0.15104112,0.11751
0.97309206,6.32498817e-09,0.97438415,0.99828533,0.778,0.8,4.1441441,0.19872219,0.94653969,0.18809844,0.5891263,0.75723175,0.15047875,0.11707247
0.9732716,7.17880095e-09,0.97378259,0.99829703,0.778,0.8,4.1541542,0.19806053,0.94614094,0.18739318,0.58887812,0.75691275,0.14991454,0.11663351
0.97344819,8.12954209e-09,0.97316989,0.99830868,0.778,0.8,4.1641642,0.19739887,0.94572823,0.18668569,0.58862125,0.75658258,0.14934855,0.11619317
0.9736237,9.2007069e-09,0.97255337,0.9983201,0.778,0.8,4.1741742,0.19673722,0.94531032,0.18597772,0.58836114,0.75624825,0.14878218,0.11575253
0.97379816,1.04068455e-08,0.97193294,0.99833131,0.778,0.8,4.1841842,0.19607556,0.94488715,0.18526927,0.58809776,0.75590972,0.14821542,0.1153116
0.97397181,1.17641799e-08,0.97130155,0.99834247,0.778,0.8,4.1941942,0.1954139,0.94445227,0.1845591,0.58782709,0.75556182,0.14764728,0.11486958
0.97414467,1.32907862e-08,0.97065906,0.99835358,0.778,0.8,4.2042042,0.1948153,0.94400555,0.18390672,0.58754905,0.75520444,0.14712538,0.11446354
0.97431673,1.50067952e-08,0.97000534,0.99836464,0.778,0.8,4.2142142,0.19430377,0.94354686,0.18333471,0.58726356,0.75483749,0.14666777,0.11410752
0.97448452,1.68889338e-08,0.96934025,0.99837564,0.778,0.8,4.2242242,0.19379224,0.94307269,0.18276017,0.58696844,0.75445815,0.14620813,0.11374993
0.97465084,1.8986223e-08,0.96866367,0.99838659,0.778,0.8,4.2342342,0.19328071,0.94258563,0.18218362,0.5866653,0.7540685,0.14574689,0.11339108
0.97481605,2.13321744e-08,0.967988,0.99839725,0.778,0.8,4.2442442,0.19276918,0.94209787,0.18160743,0.58636171,0.75367829,0.14528595,0.11303247
0.9749804,2.39548565e-08,0.9673047,0.9984078,0.778,0.8,4.2542543,0.19225765,0.9416015,0.18103009,0.58605278,0.7532812,0.14482407,0.11267313
0.975144,2.68853439e-08,0.96661012,0.99841829,0.778,0.8,4.2642643,0.19174612,0.94109317,0.18045096,0.58573639,0.75287453,0.14436077,0.11231268
0.97530687,3.01580222e-08,0.96590414,0.99842874,0.778,0.8,4.2742743,0.19123459,0.94057273,0.17987004,0.58541247,0.75245818,0.14389603,0.11195111
0.97546892,3.38088249e-08,0.96518664,0.99843914,0.778,0.8,4.2842843,0.19072306,0.94004,0.17928731,0.5850809,0.752032,0.14342985,0.11158842
0.9756264,3.77691064e-08,0.96445749,0.99844949,0.778,0.8,4.2942943,0.19021154,0.93949124,0.17870207,0.58473935,0.75159299,0.14296166,0.11122417
0.97578318,4.21715528e-08,0.96371656,0.99845979,0.778,0.8,4.3043043,0.18976948,0.93893003,0.17818027,0.58439005,0.75114403,0.14254421,0.1108994
0.97593883,4.70630729e-08,0.96298019,0.99846978,0.778,0.8,4.3143143,0.18941952,0.93837165,0.17774591,0.58404252,0.75069732,0.14219673,0.11062906
0.97609376,5.24952873e-08,0.9622336,0.99847971,0.778,0.8,4.3243243,0.18906957,0.93780231,0.17730988,0.58368816,0.75024185,0.1418479,0.11035767
0.976248,5.85249741e-08,0.9614755,0.99848959,0.778,0.8,4.3343343,0.18871961,0.93722081,0.17687195,0.58332623,0.74977665,0.14149756,0.1100851
0.97640155,6.52145552e-08,0.96070579,0.99849943,0.778,0.8,4.3443443,0.18836965,0.93662703,0.17643211,0.58295667,0.74930163,0.14114569,0.10981135
0.97655404,7.26114212e-08,0.95992434,0.99850922,0.778,0.8,4.3543544,0.1880197,0.93602051,0.17599029,0.58257916,0.74881641,0.14079223,0.10953636
0.9767024,8.05918895e-08,0.95913104,0.99851896,0.778,0.8,4.3643644,0.18766974,0.93539818,0.17554593,0.58219182,0.74831854,0.14043675,0.10925979
0.9768501,8.94067851e-08,0.95832578,0.99852866,0.778,0.8,4.3743744,0.18731978,0.93476325,0.17509965,0.58179665,0.7478106,0.14007972,0.10898202
0.97699674,9.91388276e-08,0.95752704,0.99853806,0.778,0.8,4.3843844,0.18696982,0.93413314,0.17465471,0.58140447,0.74730651,0.13972377,0.10870509
0.97714272,1.0987848e-07,0.95671721,0.9985474,0.778,0.8,4.3943944,0.18661987,0.93349129,0.17420802,0.58100498,0.74679303,0.13936642,0.10842707
0.97728806,1.21724632e-07,0.95589572,0.9985567,0.778,0.8,4.4044044,0.18633254,0.93283717,0.17381792,0.58059785,0.74626973,0.13905434,0.10818427
0.97743277,1.34785333e-07,0.95506248,0.99856596,0.778,0.8,4.4144144,0.18612492,0.93217067,0.17350019,0.58018302,0.74573653,0.13880015,0.10798652
0.97757661,1.49152669e-07,0.95421737,0.99857518,0.778,0.8,4.4244244,0.18591731,0.93149147,0.17318039,0.57976029,0.74519318,0.13854431,0.10778747
0.97771656,1.64560766e-07,0.95336029,0.99858435,0.778,0.8,4.4344344,0.18570969,0.93079659,0.17285795,0.5793278,0.74463727,0.13828636,0.10758679
0.97785589,1.81480201e-07,0.95249113,0.99859349,0.778,0.8,4.4444444,0.18550207,0.93008904,0.17253344,0.57888742,0.74407123,0.13802676,0.10738482
0.97799427,2.00051208e-07,0.95162922,0.99860235,0.778,0.8,4.4544545,0.18529446,0.92938715,0.17221029,0.57845056,0.74350972,0.13776823,0.10718368
0.97813201,2.20426276e-07,0.95075766,0.99861115,0.778,0.8,4.4644645,0.18508684,0.92867492,0.1718855,0.57800727,0.74293993,0.1375084,0.10698154
0.97826915,2.42771154e-07,0.94987441,0.99861991,0.778,0.8,4.4744745,0.18487922,0.9279504,0.17155875,0.57755633,0.74236032,0.137247,0.10677816
0.97840569,2.6726593e-07,0.94897935,0.99862863,0.778,0.8,4.4844845,0.18467161,0.9272135,0.17123001,0.57709769,0.7417708,0.136984,0.10657356
0.97854165,2.94106188e-07,0.94807241,0.99863731,0.778,0.8,4.4944945,0.18446399,0.92646414,0.17089927,0.57663128,0.74117131,0.13671942,0.10636771
0.97867391,3.2273052e-07,0.94715349,0.99864596,0.778,0.8,4.5045045,0.18427027,0.92569928,0.17057885,0.57615523,0.74055942,0.13646308,0.10616828
0.97880533,3.53917911e-07,0.94622249,0.99865456,0.778,0.8,4.5145145,0.18409353,0.92492151,0.17027207,0.57567115,0.73993721,0.13621765,0.10597733
0.97893591,3.8796074e-07,0.94529553,0.99866296,0.778,0.8,4.5245245,0.1839168,0.92414646,0.16996606,0.57518876,0.73931717,0.13597284,0.10578687
0.97906583,4.25105694e-07,0.94436304,0.99867126,0.778,0.8,4.5345345,0.18374006,0.92336503,0.16965915,0.5747024,0.73869203,0.13572732,0.10559585
0.97919519,4.65619473e-07,0.94341887,0.99867952,0.778,0.8,4.5445445,0.18356332,0.92257137,0.16935027,0.57420842,0.7380571,0.13548021,0.10540361
0.97932401,5.09790304e-07,0.94246293,0.99868774,0.778,0.8,4.5545546,0.18338659,0.92176539,0.16903941,0.57370678,0.73741231,0.13523153,0.10521013
0.97945227,5.57929562e-07,0.94149514,0.99869593,0.778,0.8,4.5645646,0.18320985,0.92094701,0.16872656,0.57319742,0.73675761,0.13498125,0.10501541
0.97957789,6.09386946e-07,0.94051542,0.99870408,0.778,0.8,4.5745746,0.18303311,0.92011417,0.16841136,0.57267906,0.73609133,0.13472909,0.10481923
0.97970186,6.64762918e-07,0.93952367,0.9987122,0.778,0.8,4.5845846,0.18285638,0.91926773,0.16809397,0.57215223,0.73541418,0.13447517,0.10462168
0.97982516,7.24896216e-07,0.93853023,0.99872018,0.778,0.8,4.5945946,0.18267964,0.91841861,0.16777638,0.57162374,0.73473489,0.13422111,0.10442402
0.97994773,7.90171502e-07,0.9375391,0.99872799,0.778,0.8,4.6046046,0.18253518,0.91757067,0.16748893,0.57109599,0.73405654,0.13399114,0.10424511
0.98006979,8.61002553e-07,0.9365364,0.99873577,0.778,0.8,4.6146146,0.18242862,0.91671064,0.16723425,0.5705607,0.73336851,0.1337874,0.1040866
0.98019134,9.37834309e-07,0.93552204,0.99874352,0.778,0.8,4.6246246,0.18232205,0.91583842,0.16697754,0.57001784,0.73267074,0.13358203,0.10392682
0.98031238,1.02114506e-06,0.93449596,0.99875123,0.778,0.8,4.6346346,0.18221549,0.91495397,0.16671878,0.56946735,0.73196317,0.13337503,0.10376577
0.98043211,1.11076525e-06,0.93345808,0.99875891,0.778,0.8,4.6446446,0.18210892,0.91405644,0.16645783,0.56890873,0.73124515,0.13316627,0.10360335
0.98054919,1.20582295e-06,0.93240833,0.99876656,0.778,0.8,4.6546547,0.18200235,0.91314453,0.16619446,0.56834116,0.73051563,0.13295556,0.10343943
0.98066579,1.30855431e-06,0.93134684,0.99877417,0.778,0.8,4.6646647,0.18189579,0.91222038,0.16592905,0.56776597,0.72977631,0.13274324,0.10327424
0.98078157,1.41954083e-06,0.93029925,0.99878154,0.778,0.8,4.6746747,0.18178922,0.91130861,0.16566609,0.56719848,0.72904689,0.13253287,0.10311057
0.98089688,1.53940514e-06,0.92924025,0.99878888,0.778,0.8,4.6846847,0.18168266,0.91038494,0.16540116,0.56662359,0.72830795,0.13232092,0.10294568
0.98101171,1.66881367e-06,0.92816978,0.99879619,0.778,0.8,4.6946947,0.18157609,0.9094493,0.16513425,0.56604124,0.72755944,0.1321074,0.10277956
0.98112606,1.80847951e-06,0.92708778,0.99880346,0.778,0.8,4.7047047,0.18147111,0.90850162,0.1648668,0.56545141,0.7268013,0.13189344,0.1026131
0.98123994,1.95916548e-06,0.92599418,0.99881071,0.778,0.8,4.7147147,0.18136793,0.90754185,0.16459898,0.56485405,0.72603348,0.13167919,0.10244641
0.9813511,2.11802843e-06,0.92488891,0.99881792,0.778,0.8,4.7247247,0.18126474,0.90656785,0.16432878,0.56424783,0.72525428,0.13146303,0.10227823
0.98146114,2.28784571e-06,0.92377191,0.99882511,0.778,0.8,4.7347347,0.18116155,0.90558102,0.16405646,0.56363363,0.72446482,0.13124517,0.10210874
0.98157058,2.47047437e-06,0.92265614,0.99883217,0.778,0.8,4.7447447,0.18105836,0.90459448,0.16378439,0.5630196,0.72367558,0.13102752,0.10193941
0.98167941,2.66681897e-06,0.92154365,0.99883909,0.778,0.8,4.7547548,0.18095517,0.9036102,0.16351294,0.56240699,0.72288816,0.13081035,0.10177045
0.98178779,2.87784346e-06,0.92041993,0.99884599,0.778,0.8,4.7647648,0.18085199,0.90261422,0.16323957,0.56178709,0.72209138,0.13059166,0.10160031
0.98189574,3.10457478e-06,0.91928493,0.99885285,0.778,0.8,4.7747748,0.1807488,0.90160649,0.16296429,0.56115988,0.72128519,0.13037143,0.10142897
0.98200324,3.34810663e-06,0.91813859,0.99885969,0.778,0.8,4.7847848,0.18064561,0.90058695,0.16268708,0.56052532,0.72046956,0.13014966,0.10125644
0.98210989,3.60847406e-06,0.91698086,0.9988665,0.778,0.8,4.7947948,0.18054242,0.89955517,0.16240787,0.55988314,0.71964414,0.1299263,0.10108266
0.9822138,3.88096548e-06,0.91581168,0.99887328,0.778,0.8,4.8048048,0.18040082,0.89850936,0.16209183,0.55923223,0.71880749,0.12967346,0.10088595
0.98231728,4.17277062e-06,0.914631,0.99888004,0.778,0.8,4.8148148,0.1802176,0.8974516,0.16173658,0.55857388,0.71796128,0.12938926,0.10066485
0.98242012,4.48516683e-06,0.91346283,0.99888661,0.778,0.8,4.8248248,0.18003439,0.89640509,0.16138374,0.55792253,0.71712407,0.12910699,0.10044524
0.98252248,4.81950973e-06,0.91228921,0.99889311,0.778,0.8,4.8348348,0.17985117,0.8953525,0.1610302,0.5572674,0.716282,0.12882416,0.1002252
0.98262444,5.17723758e-06,0.91110462,0.99889959,0.778,0.8,4.8448448,0.17966796,0.8942885,0.16067499,0.55660516,0.7154308,0.12853999,0.10000411
0.98272598,5.55987593e-06,0.90990902,0.99890604,0.778,0.8,4.8548549,0.17948474,0.89321303,0.16031811,0.55593579,0.71457042,0.12825449,0.099781991
0.98282712,5.96904249e-06,0.90870236,0.99891246,0.778,0.8,4.8648649,0.17930153,0.89212605,0.15995956,0.55525925,0.71370084,0.12796765,0.099558831
0.98292683,6.40142292e-06,0.9074846,0.99891886,0.778,0.8,4.8748749,0.17911831,0.89102659,0.15959918,0.55457495,0.71282127,0.12767934,0.099334528
0.98302463,6.85522859e-06,0.90625568,0.99892523,0.778,0.8,4.8848849,0.17893509,0.88991417,0.15923688,0.55388258,0.71193134,0.1273895,0.099109032
0.98312203,7.33914897e-06,0.90501646,0.99893157,0.778,0.8,4.8948949,0.17875188,0.88879099,0.15887306,0.55318351,0.71103279,0.12709845,0.098882592
0.98321878,7.85504273e-06,0.90379576,0.99893771,0.778,0.8,4.9049049,0.17857731,0.88768499,0.1585204,0.55249514,0.71014799,0.12681632,0.098663096
0.98331515,8.40487436e-06,0.90256445,0.99894383,0.778,0.8,4.9149149,0.17841174,0.88656795,0.15817413,0.55179989,0.70925436,0.1265393,0.098447578
0.98341113,8.99071971e-06,0.90132248,0.99894993,0.778,0.8,4.9249249,0.17824617,0.88543981,0.15782626,0.55109774,0.70835185,0.126261,0.098231061
0.98350674,9.61477169e-06,0.90006981,0.998956,0.778,0.8,4.9349349,0.1780806,0.88430055,0.15747677,0.55038866,0.70744044,0.12598142,0.098013544
0.98360197,1.0279346e-05,0.89880641,0.99896204,0.778,0.8,4.9449449,0.17791503,0.88315013,0.15712568,0.54967264,0.7065201,0.12570055,0.097795025
0.98369551,1.0975895e-05,0.89753224,0.99896806,0.778,0.8,4.954955,0.17774946,0.88198734,0.15677277,0.54894892,0.70558987,0.12541822,0.097575375
0.98378755,1.1706332e-05,0.89624726,0.99897406,0.778,0.8,4.964965,0.17758389,0.88081231,0.15641808,0.54821758,0.70464985,0.12513446,0.097354611
0.98387919,1.2482143e-05,0.89495535,0.99898001,0.778,0.8,4.974975,0.17741832,0.87962982,0.15606245,0.5474816,0.70370385,0.12484996,0.097133266
0.98397026,1.3305939e-05,0.89368149,0.99898579,0.778,0.8,4.984985,0.17725275,0.87846416,0.15571019,0.54675609,0.70277132,0.12456815,0.096914022
0.98406097,1.4180471e-05,0.89239739,0.99899154,0.778,0.8,4.994995,0.17708718,0.87728784,0.15535643,0.54602395,0.70183027,0.12428515,0.096693843
0.98415132,1.5108634e-05,0.891103,0.99899728,0.778,0.8,5.005005,0.17682577,0.87610083,0.1549172,0.54528515,0.70088066,0.12393376,0.096420465
