Type,Temperature,DateTime,Timestamp
Septem,76.8571,2017-04-18.09:49:45,1492501785
Septem,76.8664,2017-04-18.09:49:51,1492501791
Septem,76.8664,2017-04-18.09:49:56,1492501796
Septem,76.8571,2017-04-18.09:50:02,1492501802
Septem,76.8555,2017-04-18.09:50:07,1492501807
Septem,76.8586,2017-04-18.09:50:13,1492501813
Septem,76.8508,2017-04-18.09:50:18,1492501818
Septem,76.8524,2017-04-18.09:50:24,1492501824
Septem,76.8493,2017-04-18.09:50:29,1492501829
Septem,76.8446,2017-04-18.09:50:35,1492501835
Septem,76.8446,2017-04-18.09:50:40,1492501840
Septem,76.8446,2017-04-18.09:50:46,1492501846
Septem,76.8446,2017-04-18.09:50:52,1492501852
Septem,76.8399,2017-04-18.09:50:57,1492501857
Septem,76.8368,2017-04-18.09:51:03,1492501863
Septem,76.8368,2017-04-18.09:51:08,1492501868
Septem,76.8399,2017-04-18.09:51:14,1492501874
Septem,76.8477,2017-04-18.09:51:19,1492501879
Septem,76.8446,2017-04-18.09:51:25,1492501885
Septem,76.8384,2017-04-18.09:51:30,1492501890
Septem,76.8337,2017-04-18.09:51:36,1492501896
Septem,76.8321,2017-04-18.09:51:41,1492501901
Septem,76.8305,2017-04-18.09:51:47,1492501907
Septem,76.829,2017-04-18.09:51:52,1492501912
Septem,76.8259,2017-04-18.09:51:58,1492501918
Septem,76.8259,2017-04-18.09:52:03,1492501923
Septem,76.8321,2017-04-18.09:52:09,1492501929
Septem,76.8212,2017-04-18.09:52:15,1492501935
Septem,76.8259,2017-04-18.09:52:20,1492501940
Septem,76.8259,2017-04-18.09:52:26,1492501946
Septem,76.8259,2017-04-18.09:52:31,1492501951
Septem,76.8243,2017-04-18.09:52:37,1492501957
Septem,76.8212,2017-04-18.09:52:42,1492501962
Septem,76.8259,2017-04-18.09:52:48,1492501968
Septem,76.8212,2017-04-18.09:52:53,1492501973
Septem,76.8196,2017-04-18.09:52:59,1492501979
Septem,76.8212,2017-04-18.09:53:04,1492501984
Septem,76.8212,2017-04-18.09:53:10,1492501990
Septem,76.8196,2017-04-18.09:53:15,1492501995
Septem,76.8243,2017-04-18.09:53:21,1492502001
Septem,76.8227,2017-04-18.09:53:27,1492502007
Septem,76.8212,2017-04-18.09:53:32,1492502012
Septem,76.8243,2017-04-18.09:53:38,1492502018
Septem,76.8243,2017-04-18.09:53:43,1492502023
Septem,76.8274,2017-04-18.09:53:49,1492502029
Septem,76.8259,2017-04-18.09:53:54,1492502034
Septem,76.8227,2017-04-18.09:54:00,1492502040
Septem,76.8227,2017-04-18.09:54:05,1492502045
Septem,76.8259,2017-04-18.09:54:11,1492502051
Septem,76.8259,2017-04-18.09:54:16,1492502056
Septem,76.8227,2017-04-18.09:54:22,1492502062
Septem,76.8243,2017-04-18.09:54:27,1492502067
Septem,76.8259,2017-04-18.09:54:33,1492502073
Septem,76.8259,2017-04-18.09:54:38,1492502078
Septem,76.829,2017-04-18.09:54:44,1492502084
Septem,76.8243,2017-04-18.09:54:50,1492502090
Septem,76.8181,2017-04-18.09:54:55,1492502095
Septem,76.8149,2017-04-18.09:55:01,1492502101
Septem,76.8212,2017-04-18.09:55:06,1492502106
Septem,76.8212,2017-04-18.09:55:12,1492502112
Septem,76.8118,2017-04-18.09:55:17,1492502117
Septem,76.8149,2017-04-18.09:55:23,1492502123
Septem,76.8196,2017-04-18.09:55:28,1492502128
Septem,76.8165,2017-04-18.09:55:34,1492502134
Septem,76.8165,2017-04-18.09:55:39,1492502139
Septem,76.8149,2017-04-18.09:55:45,1492502145
Septem,76.8165,2017-04-18.09:55:50,1492502150
Septem,76.8134,2017-04-18.09:55:56,1492502156
Septem,76.8165,2017-04-18.09:56:02,1492502162
Septem,76.8149,2017-04-18.09:56:07,1492502167
Septem,76.8165,2017-04-18.09:56:13,1492502173
Septem,76.8181,2017-04-18.09:56:18,1492502178
Septem,76.8149,2017-04-18.09:56:24,1492502184
Septem,76.8196,2017-04-18.09:56:29,1492502189
Septem,76.8227,2017-04-18.09:56:35,1492502195
Septem,76.8243,2017-04-18.09:56:40,1492502200
Septem,76.8227,2017-04-18.09:56:46,1492502206
Septem,76.8243,2017-04-18.09:56:51,1492502211
Septem,76.8274,2017-04-18.09:56:57,1492502217
Septem,76.8227,2017-04-18.09:57:02,1492502222
Septem,76.8352,2017-04-18.09:57:08,1492502228
Septem,76.8399,2017-04-18.09:57:14,1492502234
Septem,76.843,2017-04-18.09:57:19,1492502239
Septem,76.8633,2017-04-18.09:57:25,1492502245
Septem,77.0315,2017-04-18.09:57:30,1492502250
Septem,77.0643,2017-04-18.09:57:36,1492502256
Septem,77.069,2017-04-18.09:57:41,1492502261
Septem,77.0518,2017-04-18.09:57:47,1492502267
Septem,77.0393,2017-04-18.09:57:52,1492502272
Septem,77.0268,2017-04-18.09:57:58,1492502278
Septem,77.0159,2017-04-18.09:58:03,1492502283
Septem,77.0082,2017-04-18.09:58:09,1492502289
Septem,77.0051,2017-04-18.09:58:14,1492502294
Septem,77.0019,2017-04-18.09:58:20,1492502300
Septem,76.9895,2017-04-18.09:58:25,1492502305
Septem,76.9833,2017-04-18.09:58:31,1492502311
Septem,76.9786,2017-04-18.09:58:37,1492502317
Septem,76.9817,2017-04-18.09:58:42,1492502322
Septem,76.977,2017-04-18.09:58:48,1492502328
Septem,76.9739,2017-04-18.09:58:53,1492502333
Septem,76.9739,2017-04-18.09:58:59,1492502339
Septem,76.9708,2017-04-18.09:59:04,1492502344
Septem,76.9661,2017-04-18.09:59:10,1492502350
Septem,76.9677,2017-04-18.09:59:15,1492502355
Septem,76.963,2017-04-18.09:59:21,1492502361
Septem,76.9537,2017-04-18.09:59:26,1492502366
Septem,76.9568,2017-04-18.09:59:32,1492502372
Septem,76.9506,2017-04-18.09:59:37,1492502377
Septem,76.9459,2017-04-18.09:59:43,1492502383
Septem,76.9443,2017-04-18.09:59:49,1492502389
Septem,76.9428,2017-04-18.09:59:54,1492502394
Septem,76.949,2017-04-18.10:00:00,1492502400
Septem,76.9428,2017-04-18.10:00:05,1492502405
Septem,76.9459,2017-04-18.10:00:11,1492502411
Septem,76.9365,2017-04-18.10:00:16,1492502416
Septem,76.9428,2017-04-18.10:00:22,1492502422
Septem,76.9397,2017-04-18.10:00:27,1492502427
Septem,76.935,2017-04-18.10:00:33,1492502433
Septem,76.9397,2017-04-18.10:00:38,1492502438
Septem,76.935,2017-04-18.10:00:44,1492502444
Septem,76.9365,2017-04-18.10:00:49,1492502449
Septem,76.9381,2017-04-18.10:00:55,1492502455
Septem,76.9318,2017-04-18.10:01:00,1492502460
Septem,76.9272,2017-04-18.10:01:06,1492502466
Septem,76.9256,2017-04-18.10:01:12,1492502472
Septem,76.9147,2017-04-18.10:01:17,1492502477
Septem,76.91,2017-04-18.10:01:23,1492502483
Septem,76.9115,2017-04-18.10:01:28,1492502488
Septem,76.9162,2017-04-18.10:01:34,1492502494
Septem,76.9084,2017-04-18.10:01:39,1492502499
Septem,76.896,2017-04-18.10:01:45,1492502505
Septem,76.8975,2017-04-18.10:01:50,1492502510
Septem,76.8929,2017-04-18.10:01:56,1492502516
Septem,76.8913,2017-04-18.10:02:01,1492502521
Septem,76.8913,2017-04-18.10:02:07,1492502527
Septem,76.8913,2017-04-18.10:02:12,1492502532
Septem,76.8851,2017-04-18.10:02:18,1492502538
Septem,76.8804,2017-04-18.10:02:24,1492502544
Septem,76.8835,2017-04-18.10:02:29,1492502549
Septem,76.8991,2017-04-18.10:02:35,1492502555
Septem,76.9038,2017-04-18.10:02:40,1492502560
Septem,76.8991,2017-04-18.10:02:46,1492502566
Septem,76.8991,2017-04-18.10:02:51,1492502571
Septem,76.8913,2017-04-18.10:02:57,1492502577
Septem,76.8944,2017-04-18.10:03:02,1492502582
Septem,76.8804,2017-04-18.10:03:08,1492502588
Septem,76.8835,2017-04-18.10:03:13,1492502593
Septem,76.8851,2017-04-18.10:03:19,1492502599
Septem,76.8851,2017-04-18.10:03:24,1492502604
Septem,76.882,2017-04-18.10:03:30,1492502610
Septem,76.882,2017-04-18.10:03:35,1492502615
Septem,76.8789,2017-04-18.10:03:41,1492502621
Septem,76.868,2017-04-18.10:03:47,1492502627
Septem,76.8695,2017-04-18.10:03:52,1492502632
Septem,76.8664,2017-04-18.10:03:58,1492502638
Septem,76.8742,2017-04-18.10:04:03,1492502643
Septem,76.8617,2017-04-18.10:04:09,1492502649
Septem,76.8711,2017-04-18.10:04:14,1492502654
Septem,76.8695,2017-04-18.10:04:20,1492502660
Septem,76.8711,2017-04-18.10:04:25,1492502665
Septem,76.8617,2017-04-18.10:04:31,1492502671
Septem,76.8649,2017-04-18.10:04:36,1492502676
Septem,76.8664,2017-04-18.10:04:42,1492502682
Septem,76.8664,2017-04-18.10:04:47,1492502687
Septem,76.868,2017-04-18.10:04:53,1492502693
Septem,76.8726,2017-04-18.10:04:59,1492502699
Septem,76.8664,2017-04-18.10:05:04,1492502704
Septem,76.8695,2017-04-18.10:05:10,1492502710
Septem,76.8649,2017-04-18.10:05:15,1492502715
Septem,76.8633,2017-04-18.10:05:21,1492502721
Septem,76.868,2017-04-18.10:05:26,1492502726
Septem,76.868,2017-04-18.10:05:32,1492502732
Septem,76.8617,2017-04-18.10:05:37,1492502737
Septem,76.8664,2017-04-18.10:05:43,1492502743
Septem,76.8711,2017-04-18.10:05:48,1492502748
Septem,76.8726,2017-04-18.10:05:54,1492502754
Septem,76.8695,2017-04-18.10:05:59,1492502759
Septem,76.8695,2017-04-18.10:06:05,1492502765
Septem,76.8695,2017-04-18.10:06:11,1492502771
Septem,76.8804,2017-04-18.10:06:16,1492502776
Septem,76.8711,2017-04-18.10:06:22,1492502782
Septem,76.8695,2017-04-18.10:06:27,1492502787
Septem,76.8789,2017-04-18.10:06:33,1492502793
Septem,76.8742,2017-04-18.10:06:38,1492502798
Septem,76.8711,2017-04-18.10:06:44,1492502804
Septem,76.9131,2017-04-18.10:06:49,1492502809
Septem,77.0004,2017-04-18.10:06:55,1492502815
Septem,77.0019,2017-04-18.10:07:00,1492502820
Septem,76.9864,2017-04-18.10:07:06,1492502826
Septem,76.9801,2017-04-18.10:07:11,1492502831
Septem,76.9739,2017-04-18.10:07:17,1492502837
Septem,76.9755,2017-04-18.10:07:22,1492502842
Septem,76.9724,2017-04-18.10:07:28,1492502848
Septem,76.9646,2017-04-18.10:07:34,1492502854
Septem,76.963,2017-04-18.10:07:39,1492502859
Septem,76.9584,2017-04-18.10:07:45,1492502865
Septem,76.9615,2017-04-18.10:07:50,1492502870
Septem,76.9521,2017-04-18.10:07:56,1492502876
Septem,76.9584,2017-04-18.10:08:01,1492502881
Septem,76.9537,2017-04-18.10:08:07,1492502887
Septem,76.9506,2017-04-18.10:08:12,1492502892
Septem,76.9537,2017-04-18.10:08:18,1492502898
Septem,76.9537,2017-04-18.10:08:23,1492502903
Septem,76.9521,2017-04-18.10:08:29,1492502909
Septem,76.9459,2017-04-18.10:08:34,1492502914
Septem,76.949,2017-04-18.10:08:40,1492502920
Septem,76.949,2017-04-18.10:08:46,1492502926
Septem,76.9443,2017-04-18.10:08:51,1492502931
Septem,76.9428,2017-04-18.10:08:57,1492502937
Septem,76.9381,2017-04-18.10:09:02,1492502942
Septem,76.9365,2017-04-18.10:09:08,1492502948
Septem,76.9381,2017-04-18.10:09:13,1492502953
Septem,76.9256,2017-04-18.10:09:19,1492502959
Septem,76.9287,2017-04-18.10:09:24,1492502964
Septem,76.9318,2017-04-18.10:09:30,1492502970
Septem,76.9303,2017-04-18.10:09:35,1492502975
Septem,76.9318,2017-04-18.10:09:41,1492502981
Septem,76.9287,2017-04-18.10:09:46,1492502986
Septem,76.924,2017-04-18.10:09:52,1492502992
Septem,76.9194,2017-04-18.10:09:58,1492502998
Septem,76.9209,2017-04-18.10:10:03,1492503003
Septem,76.9162,2017-04-18.10:10:09,1492503009
Septem,76.9162,2017-04-18.10:10:14,1492503014
Septem,76.9131,2017-04-18.10:10:20,1492503020
Septem,76.9115,2017-04-18.10:10:25,1492503025
Septem,76.9162,2017-04-18.10:10:31,1492503031
Septem,76.9115,2017-04-18.10:10:36,1492503036
Septem,76.9069,2017-04-18.10:10:42,1492503042
Septem,76.8991,2017-04-18.10:10:47,1492503047
Septem,76.9115,2017-04-18.10:10:53,1492503053
Septem,76.9007,2017-04-18.10:10:58,1492503058
Septem,76.8929,2017-04-18.10:11:04,1492503064
Septem,76.8991,2017-04-18.10:11:10,1492503070
Septem,76.8944,2017-04-18.10:11:15,1492503075
Septem,76.8866,2017-04-18.10:11:21,1492503081
Septem,76.8944,2017-04-18.10:11:26,1492503086
Septem,76.8835,2017-04-18.10:11:32,1492503092
Septem,76.882,2017-04-18.10:11:37,1492503097
Septem,76.8882,2017-04-18.10:11:43,1492503103
Septem,76.882,2017-04-18.10:11:48,1492503108
Septem,76.8851,2017-04-18.10:11:54,1492503114
Septem,76.8789,2017-04-18.10:11:59,1492503119
Septem,76.8757,2017-04-18.10:12:05,1492503125
Septem,76.8695,2017-04-18.10:12:10,1492503130
Septem,76.8664,2017-04-18.10:12:16,1492503136
Septem,76.8633,2017-04-18.10:12:21,1492503141
Septem,76.8617,2017-04-18.10:12:27,1492503147
Septem,76.8664,2017-04-18.10:12:33,1492503153
Septem,76.8617,2017-04-18.10:12:38,1492503158
Septem,76.8586,2017-04-18.10:12:44,1492503164
Septem,76.854,2017-04-18.10:12:49,1492503169
Septem,76.8695,2017-04-18.10:12:55,1492503175
Septem,76.8711,2017-04-18.10:13:00,1492503180
Septem,76.8633,2017-04-18.10:13:06,1492503186
Septem,76.8711,2017-04-18.10:13:11,1492503191
Septem,76.8726,2017-04-18.10:13:17,1492503197
Septem,76.8726,2017-04-18.10:13:22,1492503202
Septem,76.868,2017-04-18.10:13:28,1492503208
Septem,76.8789,2017-04-18.10:13:33,1492503213
Septem,76.8649,2017-04-18.10:13:39,1492503219
Septem,76.8602,2017-04-18.10:13:45,1492503225
Septem,76.8633,2017-04-18.10:13:50,1492503230
Septem,76.8633,2017-04-18.10:13:56,1492503236
Septem,76.8617,2017-04-18.10:14:01,1492503241
Septem,76.8571,2017-04-18.10:14:07,1492503247
Septem,76.8555,2017-04-18.10:14:12,1492503252
Septem,76.8461,2017-04-18.10:14:18,1492503258
Septem,76.8399,2017-04-18.10:14:23,1492503263
Septem,76.8321,2017-04-18.10:14:29,1492503269
Septem,76.8212,2017-04-18.10:14:34,1492503274
Septem,76.8149,2017-04-18.10:14:40,1492503280
Septem,76.8056,2017-04-18.10:14:45,1492503285
Septem,76.7947,2017-04-18.10:14:51,1492503291
Septem,76.79,2017-04-18.10:14:57,1492503297
Septem,76.776,2017-04-18.10:15:02,1492503302
Septem,76.7698,2017-04-18.10:15:08,1492503308
Septem,76.7667,2017-04-18.10:15:13,1492503313
Septem,76.7527,2017-04-18.10:15:19,1492503319
Septem,76.7433,2017-04-18.10:15:24,1492503324
Septem,76.7293,2017-04-18.10:15:30,1492503330
Septem,76.7231,2017-04-18.10:15:35,1492503335
Septem,76.709,2017-04-18.10:15:41,1492503341
Septem,76.7012,2017-04-18.10:15:46,1492503346
Septem,76.6934,2017-04-18.10:15:52,1492503352
Septem,76.6888,2017-04-18.10:15:57,1492503357
Septem,76.6701,2017-04-18.10:16:03,1492503363
Septem,76.6685,2017-04-18.10:16:08,1492503368
Septem,76.6607,2017-04-18.10:16:14,1492503374
Septem,76.6421,2017-04-18.10:16:20,1492503380
Septem,76.6343,2017-04-18.10:16:25,1492503385
Septem,76.6109,2017-04-18.10:16:31,1492503391
Septem,76.6046,2017-04-18.10:16:36,1492503396
Septem,76.5844,2017-04-18.10:16:42,1492503402
Septem,76.5751,2017-04-18.10:16:47,1492503407
Septem,76.5673,2017-04-18.10:16:53,1492503413
Septem,76.5517,2017-04-18.10:16:58,1492503418
Septem,76.5393,2017-04-18.10:17:04,1492503424
Septem,76.5206,2017-04-18.10:17:09,1492503429
Septem,76.5081,2017-04-18.10:17:15,1492503435
Septem,76.5003,2017-04-18.10:17:20,1492503440
Septem,76.4863,2017-04-18.10:17:26,1492503446
Septem,76.4707,2017-04-18.10:17:31,1492503451
Septem,76.4676,2017-04-18.10:17:37,1492503457
Septem,76.4505,2017-04-18.10:17:43,1492503463
Septem,76.4427,2017-04-18.10:17:48,1492503468
Septem,76.4287,2017-04-18.10:17:54,1492503474
Septem,76.4162,2017-04-18.10:17:59,1492503479
Septem,76.4131,2017-04-18.10:18:05,1492503485
Septem,76.4115,2017-04-18.10:18:10,1492503490
Septem,76.3928,2017-04-18.10:18:16,1492503496
Septem,76.3928,2017-04-18.10:18:21,1492503501
Septem,76.385,2017-04-18.10:18:27,1492503507
Septem,76.371,2017-04-18.10:18:32,1492503512
Septem,76.3663,2017-04-18.10:18:38,1492503518
Septem,76.3663,2017-04-18.10:18:43,1492503523
Septem,76.357,2017-04-18.10:18:49,1492503529
Septem,76.3585,2017-04-18.10:18:54,1492503534
Septem,76.3507,2017-04-18.10:19:00,1492503540
Septem,76.3461,2017-04-18.10:19:06,1492503546
Septem,76.3429,2017-04-18.10:19:11,1492503551
Septem,76.3398,2017-04-18.10:19:17,1492503557
Septem,76.3398,2017-04-18.10:19:22,1492503562
Septem,76.3352,2017-04-18.10:19:28,1492503568
Septem,76.3336,2017-04-18.10:19:33,1492503573
Septem,76.3336,2017-04-18.10:19:39,1492503579
Septem,76.3352,2017-04-18.10:19:44,1492503584
Septem,76.3383,2017-04-18.10:19:50,1492503590
Septem,76.3321,2017-04-18.10:19:55,1492503595
Septem,76.3352,2017-04-18.10:20:01,1492503601
Septem,76.3352,2017-04-18.10:20:06,1492503606
Septem,76.3367,2017-04-18.10:20:12,1492503612
Septem,76.3398,2017-04-18.10:20:17,1492503617
Septem,76.3367,2017-04-18.10:20:23,1492503623
Septem,76.3398,2017-04-18.10:20:29,1492503629
Septem,76.3429,2017-04-18.10:20:34,1492503634
Septem,76.3476,2017-04-18.10:20:40,1492503640
Septem,76.3507,2017-04-18.10:20:45,1492503645
Septem,76.3507,2017-04-18.10:20:51,1492503651
Septem,76.357,2017-04-18.10:20:56,1492503656
Septem,76.3554,2017-04-18.10:21:02,1492503662
Septem,76.3663,2017-04-18.10:21:07,1492503667
Septem,76.3741,2017-04-18.10:21:13,1492503673
Septem,76.3819,2017-04-18.10:21:18,1492503678
Septem,76.3787,2017-04-18.10:21:24,1492503684
Septem,76.3881,2017-04-18.10:21:29,1492503689
Septem,76.3944,2017-04-18.10:21:35,1492503695
Septem,76.4037,2017-04-18.10:21:41,1492503701
Septem,76.4084,2017-04-18.10:21:46,1492503706
Septem,76.4131,2017-04-18.10:21:52,1492503712
Septem,76.4147,2017-04-18.10:21:57,1492503717
Septem,76.4147,2017-04-18.10:22:03,1492503723
Septem,76.4209,2017-04-18.10:22:08,1492503728
Septem,76.4287,2017-04-18.10:22:14,1492503734
Septem,76.4364,2017-04-18.10:22:19,1492503739
Septem,76.4333,2017-04-18.10:22:25,1492503745
Septem,76.438,2017-04-18.10:22:30,1492503750
Septem,76.4442,2017-04-18.10:22:36,1492503756
Septem,76.4489,2017-04-18.10:22:41,1492503761
Septem,76.4489,2017-04-18.10:22:47,1492503767
Septem,76.452,2017-04-18.10:22:52,1492503772
Septem,76.4582,2017-04-18.10:22:58,1492503778
Septem,76.4536,2017-04-18.10:23:04,1492503784
Septem,76.4676,2017-04-18.10:23:09,1492503789
Septem,76.4676,2017-04-18.10:23:15,1492503795
Septem,76.4707,2017-04-18.10:23:20,1492503800
Septem,76.466,2017-04-18.10:23:26,1492503806
Septem,76.4785,2017-04-18.10:23:31,1492503811
Septem,76.4769,2017-04-18.10:23:37,1492503817
Septem,76.4785,2017-04-18.10:23:42,1492503822
Septem,76.4863,2017-04-18.10:23:48,1492503828
Septem,76.4863,2017-04-18.10:23:53,1492503833
Septem,76.4956,2017-04-18.10:23:59,1492503839
Septem,76.4941,2017-04-18.10:24:04,1492503844
Septem,76.4972,2017-04-18.10:24:10,1492503850
Septem,76.4941,2017-04-18.10:24:15,1492503855
Septem,76.5035,2017-04-18.10:24:21,1492503861
Septem,76.505,2017-04-18.10:24:27,1492503867
Septem,76.5019,2017-04-18.10:24:32,1492503872
Septem,76.4988,2017-04-18.10:24:38,1492503878
Septem,76.505,2017-04-18.10:24:43,1492503883
Septem,76.505,2017-04-18.10:24:49,1492503889
Septem,76.5003,2017-04-18.10:24:54,1492503894
Septem,76.5081,2017-04-18.10:25:00,1492503900
Septem,76.5097,2017-04-18.10:25:05,1492503905
Septem,76.5066,2017-04-18.10:25:11,1492503911
Septem,76.5081,2017-04-18.10:25:16,1492503916
Septem,76.5128,2017-04-18.10:25:22,1492503922
Septem,76.519,2017-04-18.10:25:27,1492503927
Septem,76.5159,2017-04-18.10:25:33,1492503933
Septem,76.5206,2017-04-18.10:25:38,1492503938
Septem,76.5144,2017-04-18.10:25:44,1492503944
Septem,76.5159,2017-04-18.10:25:50,1492503950
Septem,76.5206,2017-04-18.10:25:55,1492503955
Septem,76.5175,2017-04-18.10:26:01,1492503961
Septem,76.5144,2017-04-18.10:26:06,1492503966
Septem,76.5159,2017-04-18.10:26:12,1492503972
Septem,76.5113,2017-04-18.10:26:17,1492503977
Septem,76.5144,2017-04-18.10:26:23,1492503983
Septem,76.5113,2017-04-18.10:26:28,1492503988
Septem,76.5159,2017-04-18.10:26:34,1492503994
Septem,76.5128,2017-04-18.10:26:39,1492503999
Septem,76.5159,2017-04-18.10:26:45,1492504005
Septem,76.5144,2017-04-18.10:26:50,1492504010
Septem,76.5206,2017-04-18.10:26:56,1492504016
Septem,76.5206,2017-04-18.10:27:01,1492504021
Septem,76.5284,2017-04-18.10:27:07,1492504027
Septem,76.5346,2017-04-18.10:27:13,1492504033
Septem,76.5408,2017-04-18.10:27:18,1492504038
Septem,76.5393,2017-04-18.10:27:24,1492504044
Septem,76.5424,2017-04-18.10:27:29,1492504049
Septem,76.5393,2017-04-18.10:27:35,1492504055
Septem,76.5439,2017-04-18.10:27:40,1492504060
Septem,76.5439,2017-04-18.10:27:46,1492504066
Septem,76.5486,2017-04-18.10:27:51,1492504071
Septem,76.5548,2017-04-18.10:27:57,1492504077
Septem,76.5564,2017-04-18.10:28:02,1492504082
Septem,76.5564,2017-04-18.10:28:08,1492504088
Septem,76.5595,2017-04-18.10:28:13,1492504093
Septem,76.5611,2017-04-18.10:28:19,1492504099
Septem,76.5688,2017-04-18.10:28:25,1492504105
Septem,76.5673,2017-04-18.10:28:30,1492504110
Septem,76.5688,2017-04-18.10:28:36,1492504116
Septem,76.5751,2017-04-18.10:28:41,1492504121
Septem,76.5704,2017-04-18.10:28:47,1492504127
Septem,76.5766,2017-04-18.10:28:52,1492504132
Septem,76.5751,2017-04-18.10:28:58,1492504138
Septem,76.5828,2017-04-18.10:29:03,1492504143
Septem,76.5828,2017-04-18.10:29:09,1492504149
Septem,76.5875,2017-04-18.10:29:14,1492504154
Septem,76.5797,2017-04-18.10:29:20,1492504160
Septem,76.5953,2017-04-18.10:29:25,1492504165
Septem,76.6155,2017-04-18.10:29:31,1492504171
Septem,76.6654,2017-04-18.10:29:37,1492504177
Septem,76.6748,2017-04-18.10:29:42,1492504182
Septem,76.6716,2017-04-18.10:29:48,1492504188
Septem,76.6748,2017-04-18.10:29:53,1492504193
Septem,76.6654,2017-04-18.10:29:59,1492504199
Septem,76.6592,2017-04-18.10:30:04,1492504204
Septem,76.6561,2017-04-18.10:30:10,1492504210
Septem,76.6514,2017-04-18.10:30:15,1492504215
Septem,76.6436,2017-04-18.10:30:21,1492504221
Septem,76.639,2017-04-18.10:30:26,1492504226
Septem,76.6405,2017-04-18.10:30:32,1492504232
Septem,76.6374,2017-04-18.10:30:37,1492504237
Septem,76.6483,2017-04-18.10:30:43,1492504243
Septem,76.6358,2017-04-18.10:30:48,1492504248
Septem,76.6374,2017-04-18.10:30:54,1492504254
Septem,76.6467,2017-04-18.10:31:00,1492504260
Septem,76.6436,2017-04-18.10:31:05,1492504265
Septem,76.6436,2017-04-18.10:31:11,1492504271
Septem,76.6561,2017-04-18.10:31:16,1492504276
Septem,76.6607,2017-04-18.10:31:22,1492504282
Septem,76.6607,2017-04-18.10:31:27,1492504287
Septem,76.6576,2017-04-18.10:31:33,1492504293
Septem,76.6685,2017-04-18.10:31:38,1492504298
Septem,76.6685,2017-04-18.10:31:44,1492504304
Septem,76.6654,2017-04-18.10:31:49,1492504309
Septem,76.6685,2017-04-18.10:31:55,1492504315
Septem,76.6763,2017-04-18.10:32:00,1492504320
Septem,76.6701,2017-04-18.10:32:06,1492504326
Septem,76.6701,2017-04-18.10:32:12,1492504332
Septem,76.6639,2017-04-18.10:32:17,1492504337
Septem,76.6685,2017-04-18.10:32:23,1492504343
Septem,76.6701,2017-04-18.10:32:28,1492504348
Septem,76.6716,2017-04-18.10:32:34,1492504354
Septem,76.6701,2017-04-18.10:32:39,1492504359
Septem,76.6654,2017-04-18.10:32:45,1492504365
Septem,76.6732,2017-04-18.10:32:50,1492504370
Septem,76.6701,2017-04-18.10:32:56,1492504376
Septem,76.6716,2017-04-18.10:33:01,1492504381
Septem,76.667,2017-04-18.10:33:07,1492504387
Septem,76.6748,2017-04-18.10:33:12,1492504392
Septem,76.6732,2017-04-18.10:33:18,1492504398
Septem,76.6685,2017-04-18.10:33:23,1492504403
Septem,76.6685,2017-04-18.10:33:29,1492504409
Septem,76.6639,2017-04-18.10:33:35,1492504415
Septem,76.6685,2017-04-18.10:33:40,1492504420
Septem,76.667,2017-04-18.10:33:46,1492504426
Septem,76.6685,2017-04-18.10:33:51,1492504431
Septem,76.6716,2017-04-18.10:33:57,1492504437
Septem,76.6763,2017-04-18.10:34:02,1492504442
Septem,76.6779,2017-04-18.10:34:08,1492504448
Septem,76.6841,2017-04-18.10:34:13,1492504453
Septem,76.6841,2017-04-18.10:34:19,1492504459
Septem,76.6779,2017-04-18.10:34:24,1492504464
Septem,76.681,2017-04-18.10:34:30,1492504470
Septem,76.6841,2017-04-18.10:34:35,1492504475
Septem,76.6872,2017-04-18.10:34:41,1492504481
Septem,76.6888,2017-04-18.10:34:47,1492504487
Septem,76.6903,2017-04-18.10:34:52,1492504492
Septem,76.6919,2017-04-18.10:34:58,1492504498
Septem,76.695,2017-04-18.10:35:03,1492504503
Septem,76.6903,2017-04-18.10:35:09,1492504509
Septem,76.6903,2017-04-18.10:35:14,1492504514
Septem,76.6919,2017-04-18.10:35:20,1492504520
Septem,76.6903,2017-04-18.10:35:25,1492504525
Septem,76.6919,2017-04-18.10:35:31,1492504531
Septem,76.6934,2017-04-18.10:35:36,1492504536
Septem,76.6981,2017-04-18.10:35:42,1492504542
Septem,76.695,2017-04-18.10:35:47,1492504547
Septem,76.6981,2017-04-18.10:35:53,1492504553
Septem,76.6934,2017-04-18.10:35:58,1492504558
Septem,76.6965,2017-04-18.10:36:04,1492504564
Septem,76.6965,2017-04-18.10:36:10,1492504570
Septem,76.6934,2017-04-18.10:36:15,1492504575
Septem,76.695,2017-04-18.10:36:21,1492504581
Septem,76.6919,2017-04-18.10:36:26,1492504586
Septem,76.6934,2017-04-18.10:36:32,1492504592
Septem,76.6888,2017-04-18.10:36:37,1492504597
Septem,76.6919,2017-04-18.10:36:43,1492504603
Septem,76.6856,2017-04-18.10:36:48,1492504608
Septem,76.6903,2017-04-18.10:36:54,1492504614
Septem,76.6903,2017-04-18.10:36:59,1492504619
Septem,76.695,2017-04-18.10:37:05,1492504625
Septem,76.6888,2017-04-18.10:37:10,1492504630
Septem,76.6841,2017-04-18.10:37:16,1492504636
Septem,76.6934,2017-04-18.10:37:21,1492504641
Septem,76.6919,2017-04-18.10:37:27,1492504647
Septem,76.6919,2017-04-18.10:37:33,1492504653
