limits,candsInSens
6.63402937e-23,0
8.97918424e-23,3
8.71404769e-23,3
1.04850476e-22,2
9.17569328e-23,2
7.70810346e-23,0
9.64701062e-23,0
7.80471621e-23,1
7.64743091e-23,1
7.34941355e-23,0
9.15175265e-23,3
8.37250439e-23,2
8.5518925e-23,1
7.75355464e-23,0
7.40840502e-23,1
7.53268567e-23,0
7.03436364e-23,0
7.1275144e-23,1
6.89626094e-23,0
6.57593123e-23,0
7.64238311e-23,2
8.85886098e-23,1
9.30194216e-23,1
9.05680871e-23,3
6.59311535e-23,0
7.53989995e-23,1
7.23454839e-23,1
7.63422935e-23,2
6.59666103e-23,0
6.87869355e-23,0
7.35071892e-23,1
1.86782493e-22,1
8.70067274e-23,1
7.07995194e-23,0
6.99264589e-23,0
1.05703151e-22,4
8.0481399e-23,2
7.83679971e-23,3
8.90193444e-23,3
6.7005399e-23,0
7.63317735e-23,1
1.0267995e-22,3
6.72641873e-23,0
6.83972405e-23,0
7.56260166e-23,0
1.00307044e-22,2
8.32697196e-23,1
8.57914225e-23,1
6.7884688e-23,0
8.53276004e-23,1
1.09325857e-22,3
7.20024714e-23,0
7.53417599e-23,0
9.23296366e-23,2
9.64390662e-23,2
8.18921979e-23,1
8.66693516e-23,1
7.91474792e-23,1
6.77381489e-23,0
1.73389907e-22,1
8.39184876e-23,1
9.41878769e-23,1
7.37768156e-23,0
9.43485941e-23,2
7.29297598e-23,0
1.18759264e-22,5
7.61780755e-23,2
7.34780509e-23,1
7.27201154e-23,1
7.2072375e-23,0
8.0373231e-23,1
6.9661982e-23,1
6.51500897e-23,0
8.86588471e-23,2
7.0981573e-23,1
7.4644996e-23,1
7.8731598e-23,1
7.33841986e-23,0
9.19026727e-23,2
9.44784479e-23,2
9.56731053e-23,3
7.90155268e-23,1
7.71247357e-23,0
8.85036021e-23,1
7.97270434e-23,0
7.21620836e-23,0
8.20742499e-23,1
7.89344436e-23,1
7.90216233e-23,1
9.07502409e-23,2
7.11788006e-23,0
7.85629705e-23,1
9.21352199e-23,4
7.53203064e-23,1
7.22205786e-23,1
7.87706802e-23,1
9.07265472e-23,2
8.43314243e-23,1
7.15630576e-23,0
8.21616583e-23,1
7.00097457e-23,0
8.36535838e-23,1
9.54465843e-23,3
9.24889048e-23,4
7.3806438e-23,0
6.93017878e-23,1
7.44349439e-23,1
8.58822502e-23,3
7.15534048e-23,1
8.06392519e-23,1
1.08264857e-22,4
7.84935367e-23,0
7.11454874e-23,1
7.88919433e-23,1
1.12961281e-22,4
7.21017077e-23,0
7.36001586e-23,1
2.06959515e-22,1
8.78945633e-23,2
7.50877927e-23,1
8.13353164e-23,0
7.60059205e-23,1
7.46501496e-23,0
9.10716453e-23,3
7.29396178e-23,0
8.00137579e-23,1
8.10402624e-23,1
8.32901393e-23,2
7.06872213e-23,0
8.42957428e-23,1
7.10253461e-23,0
6.68458844e-23,0
1.02070286e-22,2
8.5590939e-23,0
9.74705283e-23,2
6.95045039e-23,0
7.84334017e-23,1
7.53360697e-23,0
6.72213394e-23,0
6.95960617e-23,0
7.16026015e-23,1
8.48953162e-23,2
8.20859257e-23,1
7.42437352e-23,0
8.37786927e-23,1
8.80077762e-23,2
6.43091654e-23,0
7.40116781e-23,1
6.76031522e-23,0
8.74932044e-23,1
7.76465548e-23,2
6.9631009e-23,0
9.90902661e-23,1
1.08522162e-22,3
7.44904192e-23,1
6.80131024e-23,0
7.52826042e-23,0
1.02893886e-22,2
8.14632297e-23,1
8.50860635e-23,1
7.90001148e-23,0
6.68112642e-23,0
1.03048742e-22,4
7.74152431e-23,2
8.17608907e-23,0
7.82906797e-23,1
6.44613921e-23,0
6.90235051e-23,0
7.26236793e-23,1
7.51605494e-23,1
9.22759545e-23,1
8.1725819e-23,2
7.11705678e-23,0
8.46735157e-23,2
1.09002948e-22,2
8.53161923e-23,1
8.45314746e-23,2
8.46081546e-23,1
7.10764317e-23,0
7.87418208e-23,0
7.65933226e-23,2
7.37843866e-23,1
8.59181301e-23,1
8.1864439e-23,2
7.43051057e-23,1
7.31151815e-23,0
6.94021932e-23,0
8.01705378e-23,0
1.09055329e-22,4
8.47914722e-23,1
6.52294661e-23,0
8.3346385e-23,1
7.26361566e-23,1
9.62910631e-23,2
8.26140909e-23,1
8.30126255e-23,1
7.01800218e-23,0
8.95416152e-23,2
7.24778438e-23,0
8.5052533e-23,1
7.96889049e-23,2
7.73952938e-23,2
9.57066328e-23,1
8.67107294e-23,1
7.28398582e-23,0
7.63623128e-23,1
9.54149961e-23,2
7.5901705e-23,0
7.42273616e-23,1
8.81918848e-23,1
7.28967589e-23,0
8.1162242e-23,1
6.57035387e-23,0
7.68079371e-23,1
7.60485246e-23,1
6.84090786e-23,0
8.6241232e-23,1
7.8484719e-23,0
9.20385078e-23,2
7.02538463e-23,0
7.3117301e-23,1
6.94841766e-23,0
7.37627795e-23,1
9.03218689e-23,2
7.4433076e-23,1
1.06292143e-22,6
9.52427662e-23,2
7.66863799e-23,0
7.70222912e-23,1
9.20389902e-23,2
7.41833362e-23,0
7.89450641e-23,0
1.05034184e-22,2
8.96664098e-23,0
7.27012117e-23,1
7.0786413e-23,0
7.24434575e-23,0
8.25931471e-23,1
6.8886441e-23,0
7.43882793e-23,1
7.41172181e-23,1
8.15189228e-23,2
9.84332788e-23,2
8.5981464e-23,1
6.96393637e-23,0
8.4886312e-23,2
6.83705187e-23,1
8.97543138e-23,1
7.41506968e-23,1
7.13357241e-23,1
7.60147776e-23,0
9.71433546e-23,2
8.34853909e-23,1
7.16646014e-23,1
8.58687999e-23,2
7.01848544e-23,0
8.11859091e-23,1
7.95022866e-23,1
9.0769733e-23,1
7.75885391e-23,2
8.13862448e-23,3
7.62580092e-23,1
7.64086176e-23,1
6.73007652e-23,0
8.22938152e-23,1
7.42593999e-23,1
1.06422133e-22,4
7.09871056e-23,0
6.72150179e-23,0
7.06918659e-23,1
7.78523425e-23,1
7.23958468e-23,0
9.08224067e-23,2
7.82528361e-23,0
6.77336518e-23,0
8.25832298e-23,1
7.49643963e-23,1
7.06154899e-23,0
9.08352814e-23,1
7.03188206e-23,0
8.20057308e-23,2
6.97452922e-23,0
9.93643221e-23,2
8.79569797e-23,1
7.43880012e-23,0
8.49885437e-23,1
7.09606546e-23,0
6.97082979e-23,0
7.8958435e-23,0
1.08643178e-22,3
8.69966775e-23,1
8.68957145e-23,1
8.97859955e-23,1
8.21345903e-23,1
6.85511872e-23,0
7.086906e-23,1
9.09326202e-23,2
1.06195935e-22,4
8.19634228e-23,1
7.42230503e-23,1
6.74931531e-23,0
6.80133227e-23,0
7.35036273e-23,0
9.23913954e-23,1
6.99926518e-23,0
7.82740048e-23,0
9.69386156e-23,3
9.59193946e-23,3
7.8820436e-23,2
7.07836504e-23,1
7.31642579e-23,0
7.43972126e-23,0
6.84974835e-23,0
6.95322796e-23,0
9.6434082e-23,1
7.11822212e-23,0
7.96922967e-23,1
1.13925649e-22,5
6.72996808e-23,0
7.16075372e-23,0
8.98705403e-23,2
6.92510213e-23,0
8.20997515e-23,1
7.15531254e-23,0
8.32372827e-23,1
7.18352672e-23,0
6.93839358e-23,0
8.42892559e-23,1
8.53200615e-23,2
1.03892896e-22,4
9.20592584e-23,2
7.91426988e-23,1
7.45207203e-23,1
7.29208575e-23,1
9.88418261e-23,3
6.95016203e-23,0
1.1259994e-22,4
7.1958992e-23,1
6.95240353e-23,0
7.58052937e-23,1
1.10751282e-22,4
7.33898123e-23,1
8.34939888e-23,1
9.88156845e-23,2
7.49362109e-23,0
7.4421693e-23,0
6.76187643e-23,0
9.1415033e-23,2
7.08686841e-23,0
6.9684541e-23,0
7.57633446e-23,2
9.69594644e-23,2
6.6399298e-23,0
8.07647359e-23,0
8.51417542e-23,0
9.26524287e-23,2
7.4139027e-23,0
8.14997029e-23,1
9.55595443e-23,1
9.91494075e-23,1
7.57573511e-23,1
8.26312653e-23,2
6.76686553e-23,0
8.19840822e-23,1
7.44908651e-23,1
8.45982067e-23,1
7.27855358e-23,0
7.39998024e-23,0
7.59136641e-23,1
9.47728187e-23,1
8.3375e-23,1
7.94213464e-23,1
7.36786837e-23,0
6.96178706e-23,0
8.15122243e-23,1
7.24056652e-23,1
7.2349906e-23,1
8.71836951e-23,3
8.14603995e-23,3
7.04021611e-23,0
9.28679978e-23,2
7.34844044e-23,0
9.70644598e-23,1
1.02705083e-22,4
7.08940503e-23,0
7.56008327e-23,1
6.50917569e-23,0
7.43938728e-23,2
8.76861914e-23,2
6.6196619e-23,0
7.3462527e-23,1
1.1867829e-22,5
7.51850721e-23,1
1.00951781e-22,2
6.41111832e-23,0
7.45212951e-23,1
9.14908582e-23,0
1.00206492e-22,3
7.49820645e-23,0
9.57589726e-23,2
8.70004311e-23,2
9.5472978e-23,1
9.75495663e-23,4
7.04401733e-23,0
7.94001506e-23,0
7.90605101e-23,0
7.91105629e-23,0
8.04282393e-23,1
1.10945782e-22,4
8.8099474e-23,2
7.83450546e-23,1
6.75236873e-23,0
6.80714658e-23,0
7.48325112e-23,1
7.40772094e-23,0
7.75281555e-23,1
6.6754908e-23,0
1.01276303e-22,2
8.4406509e-23,1
7.67387266e-23,0
6.55340848e-23,0
9.30589662e-23,3
8.35197599e-23,1
7.97657436e-23,0
9.54534182e-23,4
1.09884165e-22,2
7.99985007e-23,2
1.00818888e-22,2
1.03105146e-22,1
7.22183781e-23,0
9.30869835e-23,3
7.98738642e-23,2
7.49408187e-23,0
8.14771365e-23,0
8.12429164e-23,2
8.80996781e-23,1
8.79158528e-23,1
7.41040819e-23,0
7.01275041e-23,0
1.04181832e-22,3
7.21614989e-23,0
8.78796598e-23,1
8.66006656e-23,2
7.39534219e-23,1
1.01778787e-22,3
7.63204777e-23,1
7.46965864e-23,1
8.73336624e-23,3
8.29676311e-23,1
8.45506824e-23,1
8.24512165e-23,2
7.93981732e-23,0
6.70788631e-23,0
7.9601593e-23,0
7.88600688e-23,2
8.15938578e-23,1
7.39655251e-23,1
7.85920015e-23,0
8.48818332e-23,1
9.13161577e-23,2
7.7592087e-23,1
7.73683156e-23,1
6.92938468e-23,0
6.87905321e-23,0
6.91583376e-23,0
8.83238079e-23,2
8.82094471e-23,1
7.14327585e-23,0
9.06655302e-23,1
9.38975737e-23,2
8.27320194e-23,2
7.17671396e-23,1
7.48676928e-23,1
8.82427211e-23,1
7.18039088e-23,0
7.9305672e-23,1
9.02233029e-23,2
9.7289897e-23,3
7.28936687e-23,0
7.23032241e-23,0
7.59665894e-23,1
7.75964269e-23,0
8.58598553e-23,1
6.91417571e-23,0
8.27323311e-23,2
7.58111752e-23,0
8.22997556e-23,1
6.8475637e-23,0
9.23024786e-23,2
8.19272757e-23,1
8.63940333e-23,1
8.38385335e-23,1
8.42415155e-23,1
7.04567819e-23,0
6.73144923e-23,0
7.19815078e-23,0
7.95013978e-23,1
6.83102956e-23,0
7.65568096e-23,0
7.29992797e-23,1
7.12482525e-23,0
8.9793947e-23,1
7.3619732e-23,3
7.14333403e-23,0
9.38216997e-23,2
8.69974023e-23,2
8.17167781e-23,0
8.5751283e-23,1
6.8063166e-23,0
7.47707724e-23,1
6.74462073e-23,0
7.27079065e-23,0
9.74792695e-23,2
7.40134864e-23,1
8.14004587e-23,1
7.39912245e-23,1
7.71791271e-23,1
6.92504944e-23,0
6.657732e-23,0
7.02707951e-23,0
7.20142056e-23,0
9.14735586e-23,3
7.39115227e-23,0
1.02777268e-22,2
7.67147055e-23,1
8.77838985e-23,1
7.65530768e-23,1
7.98593688e-23,1
8.3157587e-23,1
8.60833505e-23,2
7.50525519e-23,0
1.12823653e-22,5
6.94903791e-23,0
8.6263383e-23,2
7.36412587e-23,0
7.68662345e-23,1
8.56179685e-23,2
8.88082675e-23,2
8.98850133e-23,2
8.1003689e-23,2
8.40621069e-23,1
6.61511931e-23,0
7.22449516e-23,1
6.65659059e-23,0
8.69134242e-23,2
8.89293887e-23,2
9.11169276e-23,2
7.25895554e-23,0
8.0096196e-23,1
6.51910092e-23,0
8.01309597e-23,2
7.78019442e-23,1
8.85524761e-23,2
9.01220657e-23,2
6.95436165e-23,0
6.8502599e-23,0
9.27773934e-23,2
8.69957012e-23,0
8.98888618e-23,2
8.93734496e-23,2
9.54763746e-23,3
5.02436689e-22,6
7.37402653e-23,0
7.77147361e-23,1
7.87464534e-23,0
7.82246686e-23,0
8.86377593e-23,2
7.53381667e-23,2
8.61809978e-23,2
7.04165104e-23,1
8.15849326e-23,2
7.25222312e-23,1
7.84958842e-23,3
7.89729269e-23,1
6.57483712e-23,0
8.26255255e-23,1
7.99546886e-23,1
6.68878085e-23,0
7.274832e-23,1
7.75683926e-23,1
7.43072399e-23,1
8.54083223e-23,2
9.86050183e-23,2
7.58687771e-23,2
8.89446253e-23,1
6.71682128e-23,0
1.10931711e-22,2
7.01650062e-23,0
7.27938642e-23,0
8.26104579e-23,1
7.16123228e-23,0
8.39706957e-23,2
7.13741464e-23,0
9.37741279e-23,2
7.29186952e-23,0
7.76731443e-23,1
7.4096076e-23,1
8.56765841e-23,1
1.06155119e-22,3
8.2668802e-23,2
8.17695484e-23,0
9.59130358e-23,1
6.92567271e-23,1
9.11618222e-23,1
7.50060418e-23,0
8.01504207e-23,1
8.83952769e-23,2
7.47127551e-23,0
7.57913721e-23,0
7.11769853e-23,0
7.88075325e-23,1
8.78644266e-23,2
7.64407195e-23,1
7.11056657e-23,0
8.56920077e-23,1
8.73369942e-23,1
8.49453251e-23,2
8.7249468e-23,2
7.70212142e-23,0
8.74304071e-23,2
6.890283e-23,0
7.56353851e-23,1
8.85627629e-23,2
1.048455e-22,2
7.431436e-23,0
8.39174777e-23,1
6.8393427e-23,0
9.34034414e-23,2
7.85723316e-23,1
8.19209669e-23,1
7.76828916e-23,1
8.76252843e-23,1
8.21059164e-23,1
8.45612315e-23,2
7.35635214e-23,0
7.0125493e-23,0
6.78344749e-23,0
8.193095e-23,1
7.46691798e-23,1
7.28523572e-23,1
6.89784007e-23,0
7.78651991e-23,2
7.28491449e-23,1
8.69698144e-23,3
8.11315108e-23,2
7.95200839e-23,1
6.42273148e-23,0
7.00805689e-23,1
8.04745181e-23,1
6.83310293e-23,0
8.89768727e-23,3
8.32646235e-23,1
6.86360797e-23,0
8.05036887e-23,0
1.04531072e-22,4
7.4408382e-23,1
7.89561299e-23,2
8.04068053e-23,0
8.82223577e-23,2
9.5528521e-23,2
8.62842111e-23,0
6.91032169e-23,0
8.31610685e-23,3
7.64317577e-23,2
8.77408005e-23,3
8.03163374e-23,1
7.26246789e-23,0
7.33570379e-23,0
6.78819947e-23,0
7.46758606e-23,1
8.01289677e-23,2
8.3040982e-23,3
7.61062617e-23,1
1.0180535e-22,3
8.73944582e-23,1
8.00811445e-23,1
7.72367273e-23,1
6.95775258e-23,0
7.7253673e-23,1
7.71048917e-23,1
7.60359961e-23,1
6.89244142e-23,0
7.58359352e-23,1
8.77432635e-23,0
7.5457004e-23,0
7.31781008e-23,1
6.95181068e-23,0
7.46215203e-23,1
7.77822669e-23,1
9.05271245e-23,1
8.49478817e-23,1
7.06835993e-23,0
6.98452777e-23,0
8.01325746e-23,1
7.57849464e-23,1
8.34669853e-23,1
9.71884972e-23,3
6.96621206e-23,0
8.02299426e-23,3
7.09481229e-23,0
9.12896173e-23,3
7.60741461e-23,0
8.73333542e-23,1
6.99690662e-23,0
7.59709116e-23,1
7.24286932e-23,1
7.92823425e-23,1
8.14884861e-23,1
8.41018399e-23,2
9.89954456e-23,2
7.87853702e-23,1
6.77615429e-23,0
8.16154982e-23,1
8.60173469e-23,1
7.01310404e-23,0
6.74462876e-23,0
7.36691851e-23,0
7.07057932e-23,0
7.57011689e-23,1
8.15038262e-23,1
7.8203176e-23,1
7.47594888e-23,1
7.87523164e-23,2
8.15614731e-23,0
8.61792219e-23,2
7.41391438e-23,0
8.02995007e-23,0
1.03563009e-22,3
7.51313171e-23,1
7.33697329e-23,1
7.19798185e-23,0
7.24619905e-23,1
8.04690795e-23,0
6.79854792e-23,0
9.90184688e-23,3
6.58470056e-23,0
8.19231639e-23,1
7.03984258e-23,1
8.46933608e-23,1
9.2786856e-23,1
9.59392796e-23,1
7.7155039e-23,1
7.11047011e-23,0
6.83542805e-23,0
7.42473959e-23,0
7.02457234e-23,0
8.50945071e-23,1
7.25707422e-23,0
8.89531221e-23,2
7.59290598e-23,0
8.16858382e-23,1
6.85103903e-23,0
7.69863842e-23,0
6.86480885e-23,0
6.9412806e-23,0
9.58476193e-23,2
7.28984204e-23,0
7.38052376e-23,0
9.04547236e-23,2
8.34788761e-23,2
7.92666075e-23,0
7.01532306e-23,1
6.84045907e-23,0
8.80877977e-23,1
1.17754476e-22,3
7.11103309e-23,0
8.44872397e-23,2
7.94976868e-23,1
6.77607559e-23,0
8.16138338e-23,2
7.95579466e-23,1
7.41502794e-23,1
6.82608097e-23,0
1.04766546e-22,2
8.84599206e-23,1
9.66685083e-23,3
7.46481621e-23,0
8.49378017e-23,1
7.71862479e-23,0
7.74889692e-23,2
1.04013536e-22,1
8.28479825e-23,1
9.05099247e-23,2
7.51817838e-23,1
8.23697987e-23,0
6.75094221e-23,0
9.39208187e-23,1
7.9923079e-23,1
8.85724864e-23,2
8.61013833e-23,2
9.39800923e-23,2
7.46514534e-23,1
8.91142435e-23,1
7.95323505e-23,1
8.5674958e-23,1
6.87214459e-23,0
7.49761443e-23,0
1.06588054e-22,2
7.01832671e-23,0
7.80021141e-23,1
7.92856257e-23,2
7.24245864e-23,0
7.36195067e-23,0
6.94462396e-23,0
6.92710914e-23,0
8.68522259e-23,0
7.43182182e-23,0
8.03112623e-23,1
8.90649305e-23,0
7.07342661e-23,1
9.62692196e-23,1
8.04287824e-23,0
6.75828374e-23,0
8.84122139e-23,2
7.08760545e-23,0
7.46778195e-23,1
9.76579571e-23,3
8.24761356e-23,1
7.22906163e-23,0
1.16274975e-22,3
6.99677851e-23,0
1.08146778e-22,3
7.61282061e-23,0
6.70514669e-23,0
8.79012257e-23,1
7.75056219e-23,0
8.18731431e-23,1
7.83508402e-23,0
8.04445159e-23,1
7.85783679e-23,1
8.42196889e-23,0
7.36722901e-23,0
6.76409807e-23,0
7.44090124e-23,0
6.54012082e-23,0
8.65311922e-23,2
6.88905133e-23,0
8.57428433e-23,1
7.7558807e-23,1
8.26429534e-23,1
7.31782936e-23,0
7.49176111e-23,1
8.97063469e-23,2
9.04419676e-23,2
7.53839229e-23,0
8.23955559e-23,1
6.72607984e-23,0
8.00227714e-23,1
6.68384863e-23,0
7.26228994e-23,0
7.38673986e-23,0
6.54587511e-23,0
8.48861578e-23,2
8.0657862e-23,1
7.00794561e-23,0
8.83741161e-23,1
7.07775998e-23,0
8.29251924e-23,2
7.140815e-23,0
7.20330704e-23,0
7.62301636e-23,2
8.44686062e-23,2
9.34645401e-23,2
8.88191066e-23,1
7.63420803e-23,1
1.03478362e-22,3
8.50241111e-23,1
8.64084291e-23,2
9.18837796e-23,1
7.02127955e-23,1
8.08191568e-23,2
8.4474053e-23,1
6.82850818e-23,0
1.01417363e-22,3
8.80465368e-23,1
9.22382084e-23,2
7.01286506e-23,0
7.17464232e-23,0
7.45597326e-23,1
9.79525591e-23,2
7.510303e-23,0
7.17768233e-23,0
7.57724247e-23,0
7.59688206e-23,0
7.14411843e-23,0
9.20738902e-23,4
7.48840776e-23,0
7.65846824e-23,1
9.81171674e-23,3
7.29681353e-23,0
1.00075219e-22,2
9.1567396e-23,1
7.87971904e-23,1
5.01544238e-22,0
9.95542772e-23,2
1.08556943e-22,3
1.06849068e-22,0
7.84418451e-23,1
6.74572167e-23,0
7.49190022e-23,2
7.68305762e-23,0
7.19657055e-23,1
8.85194142e-23,2
8.10821353e-23,1
9.13168144e-23,4
8.42608401e-23,1
6.86367694e-23,1
8.15187207e-23,1
7.4827236e-23,1
8.29312593e-23,1
8.6310853e-23,1
7.35315665e-23,1
7.27488234e-23,0
7.27652922e-23,1
7.67640621e-23,1
8.29940766e-23,2
8.68120325e-23,1
7.13516957e-23,0
7.54028594e-23,0
6.88154154e-23,0
7.46011469e-23,0
9.57006256e-23,1
7.28798641e-23,2
6.26394163e-22,1
7.46494591e-23,1
9.22745243e-23,2
7.87192085e-23,1
9.3463801e-23,4
8.1107098e-23,1
8.50559589e-23,0
7.55075839e-23,0
6.66280608e-23,0
7.4862506e-23,0
7.88424595e-23,1
7.1654691e-23,0
8.4915788e-23,2
8.19952103e-23,1
7.15782596e-23,0
7.19596748e-23,0
7.77458214e-23,1
7.12959738e-23,0
7.49737307e-23,1
8.20988748e-23,1
8.54674624e-23,3
9.96836514e-23,2
8.18725276e-23,1
7.39261264e-23,1
9.88913471e-23,3
6.86566008e-23,0
7.26549295e-23,0
6.82794842e-23,0
9.63152372e-23,2
1.07874065e-22,3
8.54796334e-23,0
7.51228642e-23,1
7.28847349e-23,2
8.74014563e-23,2
7.26494822e-23,0
7.24012828e-23,1
7.53131436e-23,0
7.96755731e-23,1
7.35054763e-23,0
6.81533524e-23,0
8.67259321e-23,2
8.87413792e-23,0
8.27913248e-23,1
7.20343798e-23,0
8.236975e-23,1
8.25837996e-23,1
8.79156178e-23,2
9.23124844e-23,3
7.36871292e-23,1
8.01597048e-23,2
7.65528806e-23,1
7.54334746e-23,0
7.71705449e-23,1
7.57627112e-23,2
9.29669443e-23,4
7.84797694e-23,1
7.77478959e-23,1
7.90434972e-23,1
8.75713652e-23,1
9.51008332e-23,3
7.70950331e-23,0
8.53968302e-23,2
6.98001538e-23,0
7.14312584e-23,1
8.64002865e-23,2
7.36539295e-23,1
9.05211046e-23,2
7.74931312e-23,0
6.7870153e-23,0
6.73902869e-23,0
7.03616686e-23,1
7.97545384e-23,1
7.03013905e-23,1
7.96044838e-23,1
7.09711096e-23,1
9.88087255e-23,2
6.60283106e-23,0
7.89320496e-23,0
7.53951023e-23,1
7.47853877e-23,1
7.83270662e-23,1
7.64451427e-23,0
7.1086415e-23,1
8.56227911e-23,1
6.78909435e-23,1
6.65581414e-23,0
8.41263952e-23,1
9.22441251e-23,1
8.13311583e-23,1
7.04770355e-23,0
7.64093185e-23,0
8.72354428e-23,1
8.94213185e-23,3
6.9345248e-23,0
8.51222392e-23,2
7.905427e-23,1
8.97852794e-23,3
8.05803885e-23,2
9.75926783e-23,1
9.815624e-23,1
9.06328886e-23,1
7.37885597e-23,0
7.91800285e-23,2
8.71926897e-23,2
8.89386444e-23,1
7.72878489e-23,1
9.79940108e-23,2
7.14589404e-23,0
1.10044035e-22,2
9.018399e-23,2
8.34660027e-23,1
7.97568811e-23,0
8.49821927e-23,2
8.04985879e-23,1
8.43931229e-23,1
8.13201468e-23,2
7.02703122e-23,0
7.39953286e-23,0
8.71586253e-23,0
8.49052563e-23,0
6.86115597e-23,0
8.72806238e-23,1
7.13025796e-23,0
6.84574947e-23,0
7.34448018e-23,1
7.32252861e-23,1
8.27760652e-23,1
6.97831941e-23,0
7.27009666e-23,0
8.13685259e-23,1
7.31704783e-23,1
6.7999541e-23,1
7.67464149e-23,0
6.78707682e-23,0
7.08674998e-23,0
8.08070035e-23,1
7.37462872e-23,1
8.51512405e-23,0
8.96235713e-23,2
7.99939932e-23,1
6.44408497e-23,0
1.01777327e-22,4
1.11089977e-22,5
7.4147779e-23,0
8.39076753e-23,1
8.13720779e-23,1
7.1350942e-23,1
8.37310212e-23,1
7.39319541e-23,0
7.73597032e-23,1
9.72545475e-23,2
9.06203651e-23,0
7.64719581e-23,1
6.91554735e-23,0
9.61031783e-23,3
7.34540441e-23,0
7.06203411e-23,0
8.75891759e-23,1
8.53673847e-23,1
7.45704267e-23,1
9.20948538e-23,2
8.76534855e-23,1
8.86405328e-23,2
1.04363288e-22,3
1.20748278e-22,3
7.42093421e-23,1
9.54947299e-23,3
8.15401867e-23,1
8.51649539e-23,0
9.60697906e-23,1
7.05111308e-23,0
9.44473352e-23,1
6.55105103e-23,0
1.14726661e-22,4
7.13791765e-23,0
7.26552202e-23,0
7.16390605e-23,0
7.75216636e-23,0
7.8104993e-23,1
7.22165311e-23,1
8.00478506e-23,1
7.81808613e-23,1
7.92115355e-23,0
8.16074697e-23,1
1.01734193e-22,1
7.3307377e-23,0
8.25020323e-23,1
8.90966807e-23,3
6.7881636e-23,0
6.942041e-23,0
9.02766245e-23,1
8.65758418e-23,2
7.54318469e-23,2
7.35264394e-23,0
6.93238663e-23,0
7.35941252e-23,1
6.66174028e-23,0
8.5082242e-23,1
6.98555504e-23,0
7.14734817e-23,1
9.17105189e-23,2
7.35811487e-23,1
6.92667344e-23,0
7.94813605e-23,2
8.88560249e-23,2
7.46896796e-23,1
6.60956721e-23,0
7.41027384e-23,1
1.06333913e-22,2
7.56351835e-23,1
7.70154128e-23,0
8.23154713e-23,2
8.49412897e-23,2
8.55172909e-23,2
9.49798212e-23,1
8.78829618e-23,1
7.5712497e-23,0
1.02194068e-22,3
6.40497516e-23,0
1.04314259e-22,2
8.3299021e-23,2
7.6216883e-23,0
7.66638869e-23,1
8.70411629e-23,1
9.25607188e-23,1
6.74121537e-23,0
6.75204519e-23,0
7.54921962e-23,0
8.70576923e-23,2
8.39552631e-23,1
1.07316908e-22,4
8.94705022e-23,3
7.65529722e-23,1
7.35726429e-23,2
8.67404694e-23,3
1.10319139e-22,3
7.59237213e-23,1
7.14813115e-23,1
7.75980981e-23,1
7.71993565e-23,1
6.651064e-23,0
8.00685875e-23,2
7.03299994e-23,0
8.8443267e-23,2
8.46597152e-23,1
9.54839031e-23,2
9.75794016e-23,1
8.93643923e-23,0
6.81567086e-23,0
9.1049284e-23,2
8.68215472e-23,1
8.14299292e-23,0
1.0247139e-22,3
1.07221282e-22,2
7.19977946e-23,1
6.81393344e-23,0
7.52139507e-23,0
7.04453663e-23,0
9.52594194e-23,1
7.33670272e-23,1
7.24594482e-23,0
8.37309162e-23,1
8.04617359e-23,0
7.47656974e-23,1
8.11701181e-23,1
7.81259593e-23,1
7.74879783e-23,1
8.85166102e-23,4
9.16245729e-23,2
7.80267598e-23,0
7.31428389e-23,2
8.07237935e-23,2
7.56563794e-23,0
8.0584216e-23,1
1.22475131e-22,6
6.67158426e-23,1
8.67768659e-23,2
1.03038211e-22,2
1.10033001e-22,2
8.22847271e-23,2
8.1170754e-23,1
8.62332096e-23,3
9.22379428e-23,2
7.25687097e-23,1
9.32884676e-23,2
6.76280915e-23,0
8.20008687e-23,2
6.94643723e-23,1
9.3815334e-23,3
6.90404369e-23,0
9.27949627e-23,1
7.32270492e-23,1
7.42322352e-23,2
9.31606562e-23,0
1.07231019e-22,4
1.02030685e-22,3
7.4025801e-23,1
7.62727697e-23,1
7.89582727e-23,0
8.00066919e-23,1
8.96333644e-23,1
7.54322633e-23,0
7.7776418e-23,0
8.58753987e-23,2
6.96287793e-23,0
6.74749485e-23,0
6.84333767e-23,0
6.77715895e-23,1
1.00690112e-22,3
1.07265838e-22,4
7.47296394e-23,1
7.19008701e-23,0
9.17792841e-23,2
6.8092827e-23,0
8.45417668e-23,1
8.45410382e-23,2
7.70854346e-23,2
7.95847293e-23,1
6.90538522e-23,1
8.17012788e-23,1
9.22036518e-23,1
7.02471827e-23,1
8.6100321e-23,2
7.10390005e-23,0
7.1774037e-23,0
6.7222385e-23,0
7.53460227e-23,1
7.3422038e-23,1
7.36643107e-23,0
7.68641346e-23,0
7.7742175e-23,1
7.68594249e-23,1
7.60424486e-23,1
9.20995072e-23,1
9.08507385e-23,1
7.62445277e-23,1
7.84845921e-23,0
8.75510317e-23,2
7.07222497e-23,0
7.36989859e-23,1
8.20675489e-23,2
6.66694588e-23,0
9.8913553e-23,2
2.50744422e-22,0
8.6936008e-23,2
7.06498762e-23,0
7.78136827e-23,1
7.11723635e-23,1
7.08358003e-23,1
9.40221873e-23,2
