limits,candsInSens
1.52543236e+42,1
2.35649671e+42,4
1.35162442e+42,1
2.88130425e+42,3
1.65755335e+42,1
1.8056785e+42,2
2.8166019e+42,1
1.40988743e+42,2
2.62639935e+42,4
2.2685299e+42,0
1.0802964e+42,0
1.79444384e+42,3
3.29703847e+42,6
2.35166381e+42,6
1.16147744e+42,2
2.92642237e+42,4
1.10252075e+42,1
1.65421843e+42,2
2.08222896e+42,2
2.23037431e+42,2
1.3677873e+42,2
1.66032671e+42,1
1.1156697e+42,1
2.21767916e+42,1
1.17162614e+42,1
1.89042631e+42,1
1.63667886e+42,3
2.21481965e+42,2
1.10866855e+42,0
1.4724814e+42,4
2.03729854e+42,1
2.10083444e+42,2
2.15667421e+42,6
1.547028e+42,0
1.23475195e+42,0
1.13058756e+42,0
1.37976746e+42,0
1.22322371e+42,0
1.0128106e+42,2
1.77429148e+42,2
3.67374264e+42,7
2.8255159e+42,1
1.85788986e+42,0
1.75601999e+42,2
2.18796296e+42,4
1.3605599e+42,2
1.26983661e+42,1
1.46346049e+42,1
1.5272328e+42,3
1.14816571e+42,1
1.72659948e+42,4
1.31825101e+42,3
1.64693862e+42,1
1.46767064e+42,2
1.63987351e+42,4
1.34761855e+42,3
1.50360635e+42,3
1.87823732e+42,2
2.66582659e+42,6
2.13987104e+42,3
2.66691322e+42,1
1.04090659e+42,0
2.42167633e+42,1
2.05985409e+42,0
1.98882979e+42,1
1.48889453e+42,2
1.30202968e+42,1
1.58585345e+42,2
2.15138104e+42,1
3.83285613e+42,2
3.733281e+42,3
1.43223905e+42,1
1.53031905e+42,1
1.65929938e+42,1
1.53288891e+42,2
2.25401126e+42,2
2.43405845e+42,3
3.62019721e+42,6
1.46102959e+42,1
1.1221725e+42,0
1.24292845e+42,2
1.70830266e+42,4
1.70728185e+42,0
1.12231688e+42,0
3.28589656e+42,5
2.13092904e+42,4
1.1785371e+42,1
2.08192214e+42,3
1.32881894e+42,3
2.17559148e+42,4
1.27529537e+42,0
2.17695162e+42,1
1.74602595e+42,2
1.91900126e+42,3
2.27162726e+42,4
1.8459366e+42,3
1.74227663e+42,1
3.41423588e+42,2
1.47301534e+42,0
2.94496091e+42,5
8.09136264e+41,0
1.56205615e+42,1
1.02988036e+42,1
1.42905397e+42,0
2.37938329e+42,4
1.09462507e+42,1
2.14867608e+42,3
2.9797094e+42,2
1.18190166e+42,1
1.42450739e+42,2
2.06245124e+42,5
1.30956912e+42,2
1.80518409e+42,2
1.39453255e+42,4
1.65471765e+42,2
8.81919774e+41,0
1.82572857e+42,4
1.72768945e+42,1
1.8388082e+42,3
1.37564835e+42,1
1.84693904e+42,4
1.46018929e+42,1
1.43351096e+42,1
2.1841225e+42,1
9.90506139e+41,1
2.42615411e+42,3
2.33849457e+42,1
1.25652585e+42,2
1.08841523e+42,2
1.95249906e+42,0
1.80032398e+42,1
1.17427236e+42,1
1.27684112e+42,1
1.89700799e+42,1
1.5103693e+42,1
2.38850192e+42,2
2.59319678e+42,4
1.48837099e+42,1
2.37162727e+42,6
1.94574356e+42,2
3.36533448e+43,2
1.65498226e+42,2
3.11508471e+42,3
1.52017089e+42,0
2.07749132e+42,1
2.12368869e+42,1
1.42762199e+42,1
2.62239967e+42,3
1.70593208e+42,3
1.65303435e+42,2
1.2794237e+42,1
3.34848907e+42,2
1.04820687e+42,0
1.19861828e+42,3
1.24885868e+42,1
1.47506829e+42,0
2.26065589e+42,2
1.16987664e+42,1
1.70179421e+42,1
2.5315483e+42,6
2.36969692e+42,2
1.32395658e+42,2
2.1043791e+42,3
1.30189805e+42,0
1.61240063e+42,0
2.79325162e+42,5
1.40367055e+42,1
2.08371681e+42,5
1.6030166e+42,3
1.98778838e+42,2
1.67376183e+42,2
1.69847173e+42,1
1.95509038e+42,3
1.32638351e+42,2
1.85627935e+42,2
2.78878315e+42,3
1.3032009e+42,2
1.59111473e+42,3
1.10309923e+42,1
1.90245828e+42,3
1.64246317e+42,1
1.3323e+42,2
9.20578492e+41,1
1.35876367e+42,1
2.39913836e+42,4
1.80008763e+42,1
1.99577582e+42,2
1.48240099e+42,1
1.41436052e+42,2
1.33127415e+42,1
1.61124504e+42,1
2.2784787e+42,4
1.58218538e+42,1
1.08965754e+42,0
1.12347187e+42,0
1.13501711e+42,0
2.08100719e+42,1
2.0095376e+42,3
2.2582893e+42,2
1.46304736e+42,1
2.19990658e+42,4
3.11353453e+42,6
1.7875886e+42,3
1.13366882e+42,2
1.9345101e+42,4
1.3056783e+42,0
1.67351549e+42,1
1.33601008e+42,3
2.03651339e+42,3
1.81982485e+42,3
4.74600118e+43,2
1.5795071e+42,1
2.25620081e+42,4
1.20979057e+42,0
2.14782588e+42,5
1.40584899e+42,0
1.86966501e+42,2
2.1047592e+42,3
1.37020621e+42,1
1.33495933e+42,1
1.37921049e+42,4
1.99614178e+42,3
1.63575033e+42,0
1.34174312e+42,2
1.96162332e+42,2
2.57226572e+42,1
1.22090885e+42,0
2.31225922e+42,2
1.34611965e+42,1
9.63758267e+41,2
1.94919696e+42,3
2.01450453e+42,4
1.51415214e+42,2
1.33782017e+42,0
1.99025915e+42,3
1.27993302e+42,1
1.94030329e+42,1
1.7321325e+42,1
1.74487848e+42,3
1.17464932e+42,2
3.16364875e+42,4
1.46836991e+42,0
2.15016145e+42,2
1.40442273e+42,1
2.40830041e+42,5
3.89777903e+42,3
1.83641234e+42,1
1.58537881e+42,1
9.54619282e+41,0
1.66348657e+42,3
1.82033734e+42,2
2.35795543e+42,5
1.91364808e+42,2
1.38455527e+42,1
1.49674728e+42,1
2.40189194e+42,4
1.70172066e+42,1
1.80255167e+42,2
2.69276705e+42,2
1.08480699e+42,1
1.00515799e+42,1
2.22247434e+42,0
1.44285443e+42,2
1.60447932e+42,1
1.49707565e+42,3
1.86206695e+42,2
2.47596482e+42,4
1.46220719e+42,1
1.69034427e+42,1
1.88359243e+42,1
2.27002606e+42,4
2.15223024e+42,4
1.35951698e+42,1
2.62943626e+42,4
1.10113213e+42,2
1.15717374e+42,2
1.62492495e+42,1
2.22896333e+42,2
2.23970877e+42,3
1.25981219e+42,0
1.97158631e+42,3
2.86370944e+42,4
1.18415225e+42,1
1.51994046e+42,0
3.19753647e+42,4
1.56584718e+42,1
1.3691464e+42,1
2.73107714e+42,2
1.81555685e+42,4
1.52139515e+42,0
1.21415184e+42,1
1.82119893e+42,4
1.35499171e+42,2
1.56850091e+42,0
2.02525491e+42,1
1.0885685e+42,1
1.29054122e+42,2
1.5379869e+42,2
2.79997223e+42,3
3.60394017e+42,1
2.0337717e+42,4
1.89076888e+42,0
2.04536147e+42,6
1.73766806e+42,3
2.18578867e+42,4
1.76418377e+42,1
1.58314063e+42,1
9.25489748e+41,1
2.64724422e+42,2
9.60882202e+41,2
2.80613513e+42,6
1.07387996e+42,2
2.4559217e+42,6
2.84705177e+42,3
1.4642487e+42,2
1.35835899e+42,2
1.08737531e+42,0
2.2280861e+42,1
2.47956933e+42,3
1.35673122e+42,0
1.09971657e+42,0
1.30588105e+42,1
1.35213358e+42,0
2.12322379e+42,1
2.64601574e+42,2
3.67380632e+42,3
1.17524253e+42,1
1.4558039e+42,3
9.25102353e+41,0
1.61077343e+42,0
1.23631337e+42,0
1.72322834e+42,4
1.74661297e+42,1
1.50011821e+42,2
1.24981733e+42,1
1.45991163e+42,2
2.95346682e+42,3
1.74444931e+42,1
1.11170302e+42,0
2.14176517e+42,4
1.10525409e+42,1
3.32804887e+42,4
2.20403133e+42,2
1.43476865e+42,1
1.71978555e+42,3
2.68417881e+42,4
1.68044636e+42,1
1.81329645e+42,1
1.62275914e+42,4
1.35555735e+42,2
1.23627639e+42,1
2.89867027e+42,3
1.21087667e+42,1
1.1641567e+42,1
2.61837602e+42,1
2.58104894e+42,1
1.6848198e+42,3
2.50330159e+42,1
1.1496478e+42,0
2.49662559e+42,3
1.29338078e+42,2
1.12927634e+42,2
1.89835875e+42,2
1.97895995e+42,4
2.17032278e+42,2
1.26263393e+42,2
1.19065069e+42,0
1.80840669e+42,1
8.9925036e+41,0
1.16941901e+42,1
1.15674576e+42,0
1.52374513e+42,3
1.6088853e+42,1
1.28929681e+42,1
2.77352962e+42,4
1.32374825e+42,1
1.70864915e+42,2
2.04640697e+42,4
2.1457617e+42,2
1.3614161e+42,2
1.16095452e+42,2
2.24764235e+42,4
1.52079103e+42,1
1.19979273e+42,0
1.95938165e+42,3
1.24504123e+42,1
1.39339497e+42,2
1.27558497e+42,3
1.59520493e+42,3
1.798787e+42,3
1.69692637e+42,3
1.29906641e+42,1
1.49509152e+42,2
2.1590714e+42,2
2.12052499e+42,2
1.95203933e+42,4
1.71718856e+42,1
1.63018497e+42,1
2.50389351e+42,1
2.46302767e+42,2
2.51062876e+42,3
1.77639601e+42,2
1.6058558e+42,1
2.34167061e+42,2
1.7028732e+42,0
1.24543969e+42,0
1.71578774e+42,3
2.13609766e+42,2
1.30304765e+42,2
2.05841453e+42,3
1.74970697e+42,3
1.00189296e+42,2
1.19204721e+42,0
1.36198689e+42,1
2.85849409e+42,5
2.30819348e+42,2
1.18057002e+42,0
1.52149804e+42,2
1.7370442e+42,2
1.82792075e+42,4
1.43265618e+42,1
1.2609589e+42,1
2.28904842e+42,5
9.98256651e+41,1
1.74904947e+42,3
2.16859806e+42,1
2.12440521e+42,3
1.13239018e+42,0
1.09234316e+42,1
1.40806924e+42,0
1.09096975e+42,2
1.2660338e+42,2
1.2413958e+42,1
1.78004314e+42,1
2.06176381e+42,1
1.84526991e+42,2
1.3101574e+42,1
2.75067465e+42,4
1.58406162e+42,2
1.09400835e+42,0
1.74309397e+42,2
1.71037716e+42,2
1.9060393e+42,2
1.40847129e+42,2
1.26072815e+42,2
1.11915173e+42,2
1.56549179e+42,2
1.977811e+42,2
1.42114746e+42,1
1.99175863e+42,3
2.76754081e+42,2
2.00042229e+42,2
1.64342062e+42,0
1.6107805e+42,1
2.79808118e+42,2
2.21229674e+42,2
1.78997595e+42,4
1.43698744e+42,1
1.54261372e+42,1
1.29709125e+42,0
1.61587706e+42,3
1.35250135e+42,2
1.34371019e+42,2
1.9731846e+42,1
2.38822569e+42,6
1.74433508e+42,1
2.23234044e+42,2
1.75159664e+42,2
1.40879697e+42,1
2.87997918e+42,2
3.86031448e+42,7
1.19012498e+42,2
1.19299395e+42,1
1.43431429e+42,3
1.56044672e+42,0
1.18363291e+42,0
1.60555838e+42,3
1.25210753e+42,2
1.26601855e+42,0
1.70143678e+42,2
1.74979977e+42,3
1.48358229e+42,2
1.75059224e+42,4
1.82144354e+42,2
1.25710255e+42,1
1.95291187e+42,3
1.05638632e+42,1
2.27184681e+42,3
1.23934773e+42,1
1.52283115e+42,1
1.4579725e+42,2
1.19206281e+42,3
2.02153294e+42,4
1.64452184e+42,4
3.18827753e+42,6
2.06133142e+42,0
1.10182344e+42,0
2.68142048e+42,5
1.51303001e+42,1
1.48732226e+42,0
1.56131422e+42,1
1.43869502e+42,3
1.50663956e+42,0
2.03309151e+42,2
2.00951393e+42,2
1.77422192e+42,2
2.27241452e+42,3
1.94158267e+42,1
1.54847884e+42,2
1.75133972e+42,4
2.08519314e+42,3
2.23353283e+42,6
2.99026433e+42,4
1.71772227e+42,0
2.41809265e+42,3
1.30026405e+42,0
2.13188283e+42,2
1.46460663e+42,2
1.13295384e+42,0
3.23912374e+42,5
1.90581514e+42,3
1.35356415e+42,4
1.41870183e+42,1
2.76781538e+42,2
1.22841936e+42,3
1.47719248e+42,1
1.67221803e+42,3
1.89887879e+42,1
1.68452792e+42,2
1.87574511e+42,2
1.48746049e+42,1
1.7532422e+42,2
1.71646633e+42,2
1.85655145e+42,0
2.66231706e+42,6
1.63194661e+42,4
2.26326942e+42,1
1.94227476e+42,3
2.28011401e+42,4
1.63688002e+42,2
3.25539447e+42,3
1.56245796e+42,1
1.14806296e+42,0
1.29600729e+42,1
2.19057296e+42,4
1.24748647e+42,0
2.09731414e+42,1
2.07514968e+42,3
1.63080662e+42,3
4.37256945e+42,4
1.23519761e+42,2
2.10708665e+42,1
1.23233801e+42,3
1.10155785e+42,1
2.41897381e+42,1
1.41443621e+42,0
1.34296965e+42,0
1.48094293e+42,1
9.57204919e+41,1
2.09213624e+42,1
1.17652932e+42,1
2.42477119e+42,4
1.09242484e+42,1
1.92127568e+42,2
1.37653449e+42,1
1.95370428e+42,1
2.84389286e+42,4
2.17784e+42,2
1.9907703e+42,1
1.22921488e+42,1
2.71241076e+42,5
2.1126971e+42,3
2.51234416e+42,3
2.01212045e+42,2
1.59033338e+42,1
1.37054051e+42,1
4.03649483e+42,6
1.35400011e+42,1
9.43076482e+41,0
1.48438895e+42,2
1.22679115e+42,2
1.5539497e+42,1
2.66006237e+42,4
1.88666916e+42,3
1.45381424e+42,2
1.0959128e+42,2
1.71148011e+42,1
1.63848599e+42,2
1.93966648e+42,4
2.41577795e+42,3
2.74126102e+42,3
1.34385031e+42,2
1.25898557e+42,0
2.15901875e+42,5
1.93079527e+42,2
2.51570972e+42,4
1.88989141e+42,3
1.90235847e+42,2
1.51910602e+42,4
2.16959876e+42,1
1.86435306e+42,4
2.23793106e+42,3
1.44163479e+42,3
1.53004687e+42,2
1.50782613e+42,2
1.07664441e+42,1
1.73100716e+42,2
2.6165143e+42,5
1.12122589e+42,1
1.40277935e+42,1
1.50906941e+42,2
1.69684262e+42,2
1.56209596e+42,3
2.11000722e+42,2
3.70102156e+42,6
1.18546802e+42,1
1.38924243e+42,2
2.1627931e+42,4
1.05787973e+42,0
1.73132008e+42,2
2.43826613e+42,3
1.08189049e+42,1
2.40558754e+42,4
1.48966104e+42,2
1.2804124e+42,0
1.5248447e+42,2
1.65030104e+42,0
1.63001236e+42,4
2.43249802e+42,3
1.75145341e+42,1
1.72480069e+42,4
1.38271991e+42,3
1.67238433e+42,0
1.83010233e+42,3
2.05611101e+42,5
2.42201581e+42,4
1.98032246e+42,2
1.44885593e+42,2
1.96595527e+42,0
2.487421e+42,3
1.23237874e+42,1
1.23310837e+42,2
2.72682555e+42,5
1.5286324e+42,3
2.62159651e+42,3
1.55630754e+42,2
8.20775456e+42,2
1.36097148e+42,1
1.06742806e+42,1
1.82943061e+42,3
1.98482956e+42,3
1.50940405e+42,1
1.48171289e+42,1
1.60667926e+42,1
3.12090272e+42,2
2.17064579e+42,3
1.83647748e+42,1
1.7115848e+42,1
1.57091355e+42,3
2.20994196e+42,7
2.3373957e+42,4
1.06579625e+42,0
1.45594265e+42,3
2.38864513e+42,3
1.92019631e+42,3
1.74775121e+42,3
1.69977251e+42,2
1.95374987e+42,2
1.81413169e+42,2
1.80063809e+42,3
3.1058954e+42,3
1.65692564e+42,3
1.46982259e+42,0
1.81540933e+42,3
1.93597766e+42,3
2.05782522e+42,3
2.13398588e+42,3
1.32490177e+42,2
2.13891424e+42,4
1.15507154e+42,0
1.90056485e+42,3
1.40884468e+42,1
2.42211232e+42,3
1.0850207e+42,0
1.74781331e+42,1
3.02679263e+42,4
1.4845392e+42,2
1.43751855e+42,1
2.45283118e+42,5
1.54862211e+42,2
1.55639072e+42,1
3.80194282e+42,4
2.89818267e+42,3
1.38402777e+42,2
1.33773971e+42,1
1.78135931e+42,0
1.86206563e+42,3
2.49429404e+42,1
1.81956064e+42,1
1.88868505e+42,4
2.7454647e+42,3
2.03481087e+42,3
1.95380337e+42,2
1.02534039e+42,0
2.76512338e+42,2
1.62410097e+42,2
1.87475343e+42,2
1.86859852e+42,1
1.01158943e+42,0
1.48601926e+42,1
1.7849381e+42,1
1.98074584e+42,2
1.44158733e+42,4
1.56046674e+42,2
1.41603498e+42,1
1.71638999e+42,2
1.87252277e+42,3
1.23416007e+42,1
1.39852148e+42,2
1.47997471e+42,0
1.84345423e+42,0
1.90524152e+42,1
2.12943032e+42,3
1.73457833e+42,2
2.88248148e+42,5
3.23580621e+42,4
1.99545767e+42,3
1.73132785e+42,1
1.34265499e+42,2
1.23108896e+42,3
1.84120168e+42,2
2.35339571e+42,3
1.37576805e+42,0
2.34089739e+42,3
1.43700542e+42,3
2.14793902e+42,3
2.10774202e+42,3
1.56242087e+42,1
3.09868579e+42,3
2.01278004e+42,4
8.87598543e+41,0
2.23100886e+42,3
8.9836399e+42,3
2.07780316e+42,2
1.11113279e+42,0
3.39385471e+42,2
2.86071146e+42,4
1.53920412e+42,1
2.29422338e+42,0
2.40178608e+42,1
3.04752475e+42,3
1.30934201e+42,1
1.13130095e+42,1
1.29647997e+42,0
1.55506766e+42,1
2.43345301e+42,3
1.43273319e+42,2
1.77046107e+42,1
1.35759595e+42,1
1.87545176e+42,3
1.57706399e+42,1
1.6952885e+42,2
2.48820528e+42,1
2.53051691e+42,2
2.80398812e+42,2
1.48126371e+42,2
2.05268843e+42,2
1.70333115e+42,1
1.36516887e+42,2
2.05967344e+42,1
2.92585931e+42,3
1.97460264e+42,2
1.24213721e+42,1
1.47062378e+42,1
1.02146332e+42,1
2.00447211e+42,3
1.99561428e+42,1
2.34408817e+42,3
2.57135633e+42,3
1.2204398e+42,2
2.33236162e+42,3
2.85555458e+42,4
2.69439941e+42,3
1.47247382e+42,2
1.75423654e+42,1
1.72876717e+42,2
2.70266533e+42,1
2.66696113e+42,2
2.01136155e+42,2
1.61352993e+42,3
2.24818464e+42,3
1.04044939e+42,0
1.72549768e+42,2
3.33042383e+42,4
1.67387939e+42,1
1.31812653e+42,4
1.5758454e+42,2
9.81412595e+41,0
2.27108428e+42,5
1.60288915e+42,4
1.83802308e+42,3
1.62853662e+42,0
9.18463881e+41,0
2.10068094e+42,5
1.66093388e+42,3
1.62904429e+42,1
1.28632957e+42,1
1.01065038e+42,0
1.07590571e+42,0
1.85436452e+42,2
2.64297728e+42,4
1.72908126e+42,2
2.3551614e+42,2
2.46146911e+42,4
1.18681079e+42,0
2.15776498e+42,3
1.75444413e+42,3
1.90746977e+42,4
2.01286542e+42,3
1.64833048e+42,2
1.85192495e+42,3
1.30792473e+42,3
1.35138803e+42,0
1.79269444e+42,6
2.33703409e+42,2
1.74402763e+42,1
1.37395831e+42,1
2.12309293e+42,2
1.61193317e+42,1
1.17483081e+42,3
2.05322954e+42,3
1.39883242e+42,0
1.52102464e+42,2
1.6036288e+42,2
2.14610182e+42,2
1.59798935e+42,2
2.4294046e+42,4
1.61651904e+42,1
3.05362273e+42,5
1.56525246e+42,2
1.52521771e+42,2
2.17691114e+42,1
1.43808517e+42,1
2.11314024e+42,4
1.67629205e+42,1
2.1374539e+42,4
1.64706398e+42,4
1.34082174e+42,0
1.53484806e+42,2
2.00633115e+42,4
9.47231556e+41,0
2.15524926e+42,2
1.22940402e+42,3
1.09153111e+42,1
2.26091628e+42,4
9.55433055e+41,0
1.65614791e+42,4
1.34869351e+42,0
1.77276404e+42,3
3.36276189e+42,8
1.17646253e+42,0
1.62817245e+42,2
2.26600897e+42,3
3.15774334e+42,6
2.16836013e+42,2
1.63338207e+42,4
1.19017726e+42,0
1.84568385e+42,4
1.32239931e+42,2
2.31609935e+42,3
1.95514351e+42,4
2.16415907e+42,1
1.28501571e+42,0
2.31767534e+42,4
1.84844885e+42,3
1.38992546e+42,1
3.03370353e+42,6
1.71225606e+42,2
1.60353235e+42,0
1.5155883e+42,2
1.1323513e+42,0
1.53999239e+42,2
1.74289316e+42,2
1.56706651e+42,2
2.74405768e+42,1
2.08252521e+42,3
9.59541852e+41,0
1.63868485e+42,2
1.1092901e+42,1
1.50138047e+42,1
2.18244631e+42,2
2.22153057e+42,1
1.56846292e+42,2
1.35430822e+42,2
2.74707171e+42,4
2.03897777e+42,2
1.70212376e+42,3
2.10616202e+42,4
1.17263323e+42,0
2.3680836e+42,3
1.26616513e+42,2
1.23765445e+42,2
1.31247282e+42,2
1.27580903e+42,1
1.51216897e+42,2
1.24473164e+42,2
1.42698348e+42,0
1.0957972e+42,1
2.0800352e+42,2
1.30665614e+42,1
1.66500136e+42,2
1.20662737e+42,0
2.66440166e+42,1
1.49813736e+42,2
2.29471942e+42,3
2.67411168e+42,5
1.1815795e+42,3
1.62409078e+42,4
1.25806354e+42,1
2.12195495e+42,2
1.25291312e+42,1
2.17848561e+42,2
1.56799283e+42,1
1.33800101e+42,3
1.69379297e+42,4
1.30808432e+42,2
1.88014156e+42,2
1.50542484e+42,0
2.00139695e+42,2
1.41638027e+42,2
1.3696397e+42,2
1.22886764e+42,0
2.72356831e+42,5
1.56037476e+42,2
2.31578255e+42,3
1.94720417e+42,1
1.57614445e+42,2
1.15826097e+42,1
1.50848833e+42,0
1.53151469e+42,2
2.48928817e+42,2
2.91602554e+42,3
1.96415883e+42,2
1.94144911e+42,5
1.39362112e+42,1
2.02711538e+42,1
1.40233604e+42,1
1.90598617e+42,3
1.98121733e+42,2
1.54948393e+42,2
2.05168861e+42,3
1.85077662e+42,1
1.99393616e+42,1
1.02997167e+42,2
1.54125649e+42,1
1.65307309e+42,2
1.17565979e+42,1
1.40812964e+42,1
2.31731236e+42,5
2.37984825e+42,2
1.56096067e+42,1
1.94185367e+42,1
2.66293217e+42,3
1.28323147e+42,0
1.82556072e+42,2
3.56686164e+42,3
3.37537098e+42,6
1.57300592e+42,2
1.85686442e+42,1
1.92922345e+42,0
1.45037084e+42,2
1.90901594e+42,4
1.74778284e+42,1
1.3490052e+42,2
2.45205484e+42,5
1.47857609e+42,1
2.16864199e+42,1
1.51552834e+42,3
1.5248811e+42,0
1.97396991e+42,2
1.73647839e+42,3
1.90929972e+42,5
3.41652045e+42,2
1.17989491e+42,2
1.48465783e+42,1
1.36819637e+42,2
1.75760949e+42,0
1.45446774e+42,0
1.95277726e+42,0
1.37284405e+42,1
1.71997319e+42,5
1.34972772e+42,1
1.13789359e+42,2
2.92038725e+42,5
2.30954276e+42,3
9.33903342e+41,0
2.36797344e+42,4
1.60935096e+42,0
1.77338472e+42,4
9.19749114e+41,0
3.0554612e+42,3
2.11475688e+42,0
2.89306645e+42,4
1.9026379e+42,3
1.30927709e+42,0
1.82790661e+42,2
1.56582405e+42,1
1.82235948e+42,2
1.21290512e+42,2
2.41151383e+42,6
1.6827562e+42,4
2.46428932e+42,3
1.06099485e+42,0
2.26530469e+42,2
1.52570337e+42,3
1.22224356e+42,1
1.77417146e+42,2
1.72060966e+42,4
1.60755897e+42,2
1.26558792e+42,2
2.45626788e+42,4
1.12613537e+42,0
1.73771224e+42,2
1.34789111e+42,3
1.5662675e+42,2
1.20745552e+42,0
1.61496429e+42,4
1.24549201e+42,1
1.8294311e+42,1
1.03522656e+42,1
2.12578713e+42,5
1.06209014e+42,2
2.42649374e+42,1
1.13476955e+42,1
1.40419275e+42,0
2.04299484e+42,2
1.80826796e+42,1
2.44418015e+42,1
1.00277996e+42,0
1.72320454e+42,3
1.77997129e+42,0
1.09486974e+42,2
2.16798031e+42,4
2.07846429e+42,1
1.34820824e+42,2
2.87239587e+42,1
1.12230178e+42,0
1.401425e+42,1
1.98531991e+42,3
1.4804646e+42,2
1.3028831e+42,0
2.03394079e+42,4
1.47927638e+42,4
1.26293774e+42,1
2.3098687e+42,3
1.49933512e+42,3
1.76585464e+42,1
1.61181141e+42,0
8.03886251e+41,0
1.84551138e+42,1
1.81452219e+42,1
2.43349453e+42,4
1.51496918e+42,3
1.86656078e+42,6
2.47852565e+42,1
1.48311135e+42,2
1.50637274e+42,0
1.88463044e+42,3
1.34977888e+42,2
1.65282536e+42,2
1.81579833e+42,2
5.82020037e+43,1
1.34047281e+42,2
1.36121339e+42,1
4.0253238e+42,1
2.12909585e+42,2
1.43864298e+42,1
1.83758808e+42,1
1.57552315e+42,1
2.02912801e+42,1
1.85777658e+42,3
1.65443711e+42,0
1.99687386e+42,3
1.52090639e+42,1
1.4115581e+42,2
1.41353826e+42,0
1.31538794e+42,2
2.50273813e+42,3
2.02070679e+42,2
1.63311274e+42,0
2.34127901e+42,2
2.12169125e+42,2
1.57348378e+42,0
1.65222612e+42,0
1.59564402e+42,0
1.80391328e+42,2
1.14352183e+42,1
1.50152075e+42,2
1.11197674e+42,0
1.51545796e+42,1
1.65446769e+42,1
1.31554901e+42,1
1.60278479e+42,2
1.81661343e+42,2
8.70984658e+41,0
1.31164708e+42,1
1.94700404e+42,3
2.03680575e+42,2
1.70298663e+42,2
1.21536521e+42,4
1.52007431e+42,2
1.44401365e+42,3
2.87640562e+42,3
1.73705366e+42,4
1.06365456e+42,1
2.63354165e+42,5
2.64424241e+42,4
1.09507582e+42,1
1.71633004e+42,3
1.48608777e+42,2
1.86965047e+42,2
3.61172493e+42,2
1.25932615e+42,0
1.55541443e+42,2
2.38161448e+42,4
1.77267195e+42,1
1.13231696e+42,2
1.89441867e+42,3
1.29360796e+42,0
1.62182648e+42,4
2.12215493e+42,1
2.39144988e+42,1
1.37268435e+42,2
1.46129276e+42,1
1.66875206e+42,3
2.27747816e+42,2
1.11867267e+42,1
1.60248732e+42,0
1.56654358e+42,1
1.56835811e+42,2
1.85470329e+42,4
1.54721136e+42,1
2.79294171e+42,3
1.35483135e+42,3
2.6390511e+42,0
1.29295588e+42,1
1.06408719e+42,2
1.28399459e+42,1
1.22537153e+42,2
1.28597853e+42,3
1.98277465e+42,4
1.15897538e+42,0
1.68508585e+42,2
1.40915818e+42,2
1.87769208e+42,0
1.36439726e+42,2
2.19495849e+42,4
1.88114996e+42,3
2.35184895e+42,4
1.69892565e+42,3
1.26731561e+42,1
1.6902041e+42,1
1.71984602e+42,3
2.42499554e+42,2
1.28616162e+42,0
1.73632978e+42,1
2.00467598e+42,2
1.27184154e+42,2
1.11756648e+42,0
1.44125311e+42,1
1.01751225e+42,1
1.56199014e+42,2
3.0949536e+42,1
1.07398819e+42,0
2.16141847e+42,3
1.77684442e+42,2
1.51903515e+42,1
1.4864186e+42,0
1.6063756e+42,1
1.6213143e+42,2
1.64264836e+42,1
2.16145352e+42,2
1.43849407e+42,1
1.53310827e+42,2
2.13346108e+42,3
9.72323191e+41,1
1.4207134e+42,1
1.75822533e+42,1
2.76493339e+42,3
1.81679223e+42,2
1.21448242e+42,1
1.37355549e+42,1
1.29439289e+42,0
2.24762603e+42,1
3.55120233e+42,6
3.07111586e+42,6
3.32537157e+42,2
1.01567028e+42,0
2.24774908e+42,5
1.12883292e+42,0
1.5234426e+42,3
1.56068034e+42,0
1.98020307e+42,3
1.45381401e+42,0
3.05518257e+42,5
1.15620281e+42,2
1.54124283e+42,1
2.01653395e+42,3
1.58060404e+42,1
1.75271664e+42,3
1.81096791e+42,2
2.54065827e+42,3
2.71488125e+42,3
1.89954518e+42,4
2.49156169e+42,6
1.87562887e+42,4
1.18572538e+42,1
1.65997668e+42,1
1.17668527e+42,0
2.99008983e+42,3
3.28922055e+42,4
1.34720936e+42,2
3.09302137e+42,3
1.4023291e+42,2
1.49689785e+42,0
9.56801127e+41,0
1.20994141e+42,1
2.54602888e+42,1
2.4300836e+42,4
1.15802093e+42,1
1.14575878e+42,0
1.61618207e+42,3
1.44875559e+42,2
1.33757432e+42,1
1.04867319e+42,0
2.66569521e+42,4
2.89993054e+42,2
3.17465204e+42,6
2.23258797e+42,2
2.26366153e+42,3
1.6159993e+42,2
2.5434235e+42,4
1.67626827e+42,2
2.27152125e+42,3
1.36045113e+42,0
1.64780945e+42,3
1.26771664e+42,0
2.55600691e+42,3
1.34089514e+42,1
1.26789902e+42,0
3.81081039e+42,5
2.80838859e+42,2
1.0638846e+42,0
1.55846532e+42,0
1.74096205e+42,1
2.85337436e+42,3
2.49498131e+42,4
1.74839563e+42,3
3.39746051e+42,3
2.96016582e+42,2
1.74232495e+42,3
1.51091576e+42,3
2.15012122e+42,4
3.16582072e+42,6
1.38067835e+42,2
3.26077808e+42,6
2.18159008e+42,3
1.06356196e+42,1
4.02776986e+42,3
1.51065222e+42,3
3.46989971e+42,5
1.81073602e+42,0
