limits,candsInSens
1.11201442e-40,2
5.88493573e-41,0
6.73031144e-41,0
7.31044637e-41,0
1.17210203e-40,0
1.02001713e-40,1
6.1028538e-41,1
6.88768154e-41,1
9.46334395e-41,2
7.16246593e-41,1
1.08674795e-40,2
1.01377504e-40,1
6.9422007e-41,1
7.4905621e-41,1
1.22797244e-40,2
9.82963876e-41,1
7.23397869e-41,0
6.35537143e-41,0
7.66807028e-41,1
7.51440752e-41,1
5.02859986e-41,0
8.15056463e-41,0
5.93445624e-41,0
7.41978398e-41,1
5.62294758e-41,0
9.15592755e-41,1
8.07855436e-41,1
5.46585001e-41,0
1.02832986e-40,1
5.23360477e-41,0
6.57059223e-41,1
5.13903441e-41,0
9.19715768e-41,1
5.70896994e-41,0
9.18281602e-41,2
5.53106032e-41,1
6.80035773e-41,1
4.67803042e-41,0
5.16849817e-41,0
1.31691418e-40,3
8.22589215e-41,1
9.32156864e-41,1
4.80825793e-41,0
7.35358997e-41,1
4.37906607e-41,0
4.65769008e-41,0
5.38132014e-41,0
6.19749224e-41,0
1.33197616e-40,3
7.01030575e-41,0
7.09274118e-41,1
8.28730403e-41,1
6.36169502e-41,1
6.35243739e-41,0
5.27361124e-41,0
5.98498041e-41,1
8.89591024e-41,0
1.26676538e-40,2
6.82236184e-41,1
4.27659316e-41,0
9.13767377e-41,2
5.29262321e-41,0
6.08353831e-41,0
7.64277817e-41,1
5.39964305e-41,0
6.33171364e-41,0
7.12175076e-41,0
5.11987244e-41,0
9.7514546e-41,1
4.88147912e-41,0
6.59493618e-41,0
6.43517277e-41,0
8.35279985e-41,1
7.50673563e-41,3
6.39282208e-41,0
5.79282934e-41,0
5.37993462e-41,0
7.13571796e-41,0
8.08468884e-41,0
6.79887804e-41,0
7.56589915e-41,1
9.66427536e-41,0
5.63186057e-41,1
7.88360477e-41,1
8.62272274e-41,1
9.63445184e-41,3
4.57047617e-41,0
5.28989738e-41,0
8.5381316e-41,1
1.01963004e-40,2
8.21445067e-41,0
1.10953121e-40,2
5.35120459e-41,1
5.21738614e-41,1
7.67618295e-41,1
1.02510532e-40,2
7.66132917e-41,1
6.44413408e-41,1
4.53725813e-41,0
6.23591317e-41,0
5.15254435e-41,0
6.02158553e-41,0
8.00627012e-41,0
6.11417598e-41,0
9.2873853e-41,2
8.37430211e-41,1
8.11418891e-41,1
6.32246445e-41,0
5.55571931e-41,0
6.7022131e-41,1
4.13186917e-41,0
4.64458584e-41,0
1.22951037e-40,2
9.30681679e-41,0
6.46623763e-41,1
1.11247632e-40,2
9.16251311e-41,2
4.88843253e-41,0
5.56326555e-41,1
8.43491088e-41,2
6.49025858e-41,2
6.78165218e-41,1
5.15073237e-41,0
5.25285735e-41,0
4.87606319e-41,0
6.10313246e-41,2
9.55759272e-41,2
8.61803223e-41,3
6.62894585e-41,0
7.28583206e-41,1
1.2252473e-40,1
8.05358172e-41,2
7.5093435e-41,1
5.50461663e-41,0
9.39830609e-41,1
7.41828255e-41,1
5.35578192e-41,0
4.05519426e-41,0
1.30639563e-40,1
6.54184119e-41,0
5.40050763e-41,0
1.09469959e-40,3
6.28857515e-41,0
5.98233318e-41,0
5.79740495e-41,0
5.45881038e-41,1
7.75704114e-41,1
6.50854018e-41,0
7.21537444e-41,0
6.52752088e-41,1
4.89500475e-41,0
6.96357934e-41,0
8.32082153e-41,2
8.32652636e-41,0
7.22743868e-41,0
8.6646787e-41,2
4.77437959e-41,0
6.74851336e-41,1
4.61942814e-41,0
5.64530311e-41,0
6.54627293e-41,1
6.6716246e-41,0
6.24109476e-41,1
5.519323e-41,1
6.97157413e-41,1
4.85068087e-41,0
6.74704883e-41,0
5.62324681e-41,1
6.62043887e-41,0
7.63392247e-41,1
6.37693026e-41,0
4.70126746e-41,0
6.89925637e-41,1
5.72687191e-41,1
9.81468008e-41,3
5.75339267e-41,1
7.84698289e-41,0
6.79479056e-41,1
8.20957101e-41,1
4.55188832e-41,0
8.32796365e-41,0
8.2213942e-41,1
6.35844708e-41,0
6.85198704e-41,0
4.61837566e-41,0
1.57195669e-40,1
5.38850598e-41,0
8.83858933e-41,1
7.29023392e-41,1
6.39416856e-41,0
4.962407e-41,1
7.67058696e-41,0
8.36913685e-41,1
1.09625691e-40,1
7.32139966e-41,1
7.40795087e-41,0
5.53888206e-41,0
6.79326233e-41,0
4.97978481e-41,1
4.83540788e-41,0
6.31641551e-41,0
8.85626945e-41,3
7.63307216e-41,1
8.97174794e-41,2
5.88900458e-41,0
5.0296814e-41,0
5.06308898e-41,0
8.12356028e-41,1
7.66109844e-41,1
9.21205953e-41,3
5.78090077e-41,0
6.34557556e-41,1
7.25385154e-41,1
1.21953845e-40,1
5.55679378e-41,1
7.15695112e-41,1
8.70171e-41,2
8.99201698e-41,1
6.92693561e-41,1
6.91728687e-41,0
1.14923095e-40,2
7.29131006e-41,0
1.04845152e-40,1
5.76107005e-41,1
5.76646626e-41,0
6.78987704e-41,1
4.62308872e-41,0
5.44213574e-41,0
8.28685824e-41,1
8.44751144e-41,1
5.5741483e-41,1
5.8038001e-41,0
1.31790264e-40,2
8.20080077e-41,1
9.03054251e-41,2
8.2775777e-41,1
1.05905187e-40,1
8.31691678e-41,0
5.90988344e-41,0
5.23466481e-41,0
5.68283693e-41,0
6.2939577e-41,1
5.5993056e-41,0
9.67734238e-41,1
6.17673652e-41,0
4.28326797e-41,0
6.28505153e-41,1
7.4547937e-41,1
6.28760356e-41,0
7.73560867e-41,2
9.08784368e-41,3
8.01615735e-41,1
7.21478323e-41,0
1.02929839e-40,2
4.72689793e-41,0
5.77287409e-41,1
4.96236091e-41,0
6.28407318e-41,0
6.00267167e-41,0
6.64728513e-41,0
6.93512368e-41,1
6.2367142e-41,1
7.39396716e-41,1
7.40511436e-41,0
9.38801726e-41,0
9.36874392e-41,1
5.33442413e-41,1
4.29343347e-41,0
5.48165624e-41,0
7.00934545e-41,1
5.54405058e-41,0
1.01231604e-40,0
4.38128882e-41,0
8.39554346e-41,0
1.01437598e-40,1
7.49961401e-41,1
5.91463304e-41,1
6.73664295e-41,1
6.37975448e-41,2
5.00037604e-41,0
8.88019654e-41,2
1.02434806e-40,1
7.49501821e-41,1
6.81134894e-41,0
8.79891117e-41,2
7.42705144e-41,1
5.79769091e-41,1
6.39994427e-41,1
6.48639227e-41,0
7.01532663e-41,1
5.33529265e-41,0
1.35295561e-40,1
9.97020753e-41,2
5.86833048e-41,0
7.46021056e-41,1
6.73634083e-41,1
4.40372258e-41,0
6.78294252e-41,0
1.03859587e-40,1
1.23156559e-40,4
5.05763029e-41,0
7.21255534e-41,0
7.18874335e-41,0
7.26011393e-41,0
1.01991638e-40,2
5.42530548e-41,0
4.99541497e-41,0
7.95487113e-41,0
4.4475763e-41,0
1.06145301e-40,2
1.08963525e-40,0
5.57581823e-41,0
5.71826389e-41,1
1.00068683e-40,1
5.15815766e-41,0
7.08898339e-41,1
5.09981355e-41,0
5.96290636e-41,0
4.653028e-41,0
6.62224474e-41,1
1.23127853e-40,3
6.84164491e-41,0
4.85380438e-41,0
8.74439306e-41,1
4.30335579e-41,0
4.90673039e-41,0
8.14466623e-41,1
7.1693508e-41,0
1.17339931e-40,2
5.47823511e-41,0
5.05432579e-41,1
5.61155428e-41,0
6.28285459e-41,0
7.77672525e-41,2
5.96152649e-41,0
4.89678245e-41,0
7.10978469e-41,0
5.34109164e-41,0
5.43073899e-41,0
4.66604857e-41,0
4.65875694e-41,0
1.63962927e-40,2
7.36764324e-41,1
1.09406798e-40,2
1.1480144e-40,0
4.67662384e-41,0
5.95122223e-41,1
4.79418234e-41,0
6.92268465e-41,1
8.40726341e-41,2
5.07992981e-41,0
4.95457936e-41,0
7.32347836e-41,2
6.35608332e-41,0
7.38258668e-41,0
6.17085316e-41,0
1.23365402e-40,3
5.36484762e-41,0
5.86483063e-41,0
5.52523968e-41,1
7.09494422e-41,1
1.21887278e-40,3
1.01229077e-40,3
6.80798877e-41,2
4.87470409e-41,0
5.27065534e-41,0
8.19298183e-41,0
6.76500643e-41,1
7.16885807e-41,2
6.72775692e-41,1
6.29600247e-41,0
6.68558464e-41,1
7.39194116e-41,1
6.56503796e-41,1
1.03484705e-40,2
4.93111694e-41,0
6.42384505e-41,1
6.02781155e-41,0
7.5996174e-41,1
4.80086851e-41,0
1.18173427e-40,0
6.53416802e-41,0
5.49303322e-41,0
8.87412143e-41,2
6.55890257e-41,0
5.55061006e-41,0
1.3357092e-40,3
4.42324978e-41,0
4.34729901e-41,0
6.25937717e-41,0
8.94150685e-41,1
6.17820963e-41,0
5.61265924e-41,1
9.73569484e-41,1
9.21457593e-41,0
5.95628811e-41,0
6.68660273e-41,0
8.38024924e-41,2
1.11993701e-40,3
1.21142031e-40,2
6.43758568e-41,0
4.1846125e-41,0
8.23645014e-41,1
8.15616147e-41,1
6.25182573e-41,0
6.79017802e-41,1
9.21847441e-41,0
6.46534563e-41,0
6.217058e-41,0
5.21785443e-41,0
7.2634054e-41,0
6.45705514e-41,1
5.65105543e-41,0
4.15590248e-41,0
9.67657168e-41,1
8.46920861e-41,1
5.95784361e-41,1
8.52710693e-41,0
8.42334843e-41,0
4.45645769e-41,0
8.19456312e-41,1
6.66413328e-41,0
5.43281897e-41,1
4.91404645e-41,0
6.37989861e-41,0
7.88573302e-41,0
6.57440815e-41,0
8.77832179e-41,1
5.71890916e-41,0
1.54076262e-40,4
1.18303388e-40,1
6.49962164e-41,0
6.66755556e-41,0
5.49733682e-41,0
1.17959046e-40,0
5.94213322e-41,1
1.051874e-40,2
1.06926391e-40,1
1.18458983e-40,0
5.83472355e-41,1
7.3293284e-41,1
6.46004785e-41,0
5.75957643e-41,0
5.81816146e-41,0
1.07861087e-40,2
6.47514745e-41,1
7.84772959e-41,2
1.52966094e-40,3
5.67852424e-41,3
4.5143141e-41,0
5.68979979e-41,1
4.47656357e-41,0
9.35041336e-41,0
7.06835388e-41,1
1.47728574e-40,2
6.04201944e-41,0
4.43447622e-41,0
5.12147491e-41,0
8.18454664e-41,1
5.90209516e-41,0
7.91692071e-41,1
9.29292938e-41,0
9.69824489e-41,1
7.90487564e-41,1
5.30496609e-41,0
5.35815527e-41,1
8.6566008e-41,1
7.158692e-41,0
1.21252022e-40,2
8.65382171e-41,1
5.17941227e-41,1
1.20074516e-40,4
1.09406256e-40,2
6.44350947e-41,1
4.64823581e-41,0
8.83508722e-41,1
7.12998046e-41,2
5.76262022e-41,0
5.76648098e-41,0
4.98463488e-41,0
5.64108862e-41,1
5.11461748e-41,0
7.13531061e-41,1
4.81435292e-41,1
4.90324267e-41,0
5.73715599e-41,1
1.03352865e-40,1
7.28437442e-41,1
6.70782752e-41,1
6.27948799e-41,0
7.57299422e-41,1
4.33556529e-41,0
5.17212855e-41,0
5.65233566e-41,0
4.47054367e-41,0
6.40125492e-41,1
8.01266049e-41,0
8.01207992e-41,1
5.83936967e-41,0
4.70722797e-41,0
7.28889096e-41,0
5.8197128e-41,1
5.85008482e-41,1
1.4862469e-40,1
1.02478688e-40,2
9.49048012e-41,2
6.75653808e-41,0
5.62469231e-41,0
9.39033664e-41,2
7.06694369e-41,1
5.84979469e-41,0
5.01422771e-41,0
6.14046618e-41,0
6.76066407e-41,0
6.06315657e-41,0
5.54547775e-41,0
5.14554559e-41,0
6.75975924e-41,0
5.48836048e-41,0
5.64947574e-41,1
6.54498397e-41,0
5.95184693e-41,1
5.60887357e-41,1
5.95941662e-41,1
9.04689755e-41,2
7.33051229e-41,1
1.0643386e-40,1
7.43027559e-41,1
7.89188216e-41,1
4.42443652e-41,0
8.56627517e-41,1
4.81896194e-41,0
6.72878275e-41,1
8.87650101e-41,1
6.26277583e-41,1
8.35785707e-41,1
9.43750098e-41,1
1.096386e-40,0
7.96286305e-41,1
6.92753366e-41,2
8.03410737e-41,0
4.46473011e-41,0
6.75234661e-41,0
8.13810827e-41,0
1.07222298e-40,1
5.31444731e-41,0
6.58546891e-41,0
4.5857156e-41,0
7.50134069e-41,1
6.93075864e-41,1
6.64052618e-41,0
6.14989503e-41,0
5.50604914e-41,0
5.32569847e-41,0
6.09059451e-41,0
5.2206812e-41,1
5.25500057e-41,1
6.52274114e-41,0
6.09849255e-41,1
8.82837581e-41,1
7.31682679e-41,1
7.65755703e-41,0
5.92481483e-41,0
4.53641115e-41,0
7.67755175e-41,0
7.49399263e-41,1
5.67057913e-41,0
7.69194612e-41,2
5.16274122e-41,0
5.77495784e-41,1
5.29304742e-41,0
4.780997e-41,0
5.34556251e-41,0
8.56612736e-41,1
1.05085335e-40,1
6.66054778e-41,1
7.83123862e-41,1
5.9024905e-41,1
5.50467701e-41,0
4.48312862e-41,0
6.52285845e-41,0
6.22565913e-41,0
5.97415121e-41,0
8.00802786e-41,0
4.83795094e-41,0
5.27387447e-41,0
5.17649707e-41,0
5.28070346e-41,0
7.1474657e-41,0
6.88318733e-41,2
5.2650125e-41,0
9.73465755e-41,0
5.7605179e-41,0
5.61252422e-41,0
9.22760805e-41,0
7.92702597e-41,0
9.07952898e-41,1
1.24908576e-40,1
5.48252085e-41,0
4.93770056e-41,0
7.71489724e-41,1
5.94262828e-41,1
4.28053956e-41,0
6.25234067e-41,0
4.30708578e-41,0
9.19234747e-41,1
8.81635165e-41,2
6.64119455e-41,0
6.48425833e-41,0
6.42417052e-41,1
6.81582625e-41,0
5.98091753e-41,1
6.73797934e-41,0
7.53035807e-40,0
6.97136243e-41,2
6.67914375e-41,0
9.05299747e-41,1
8.76518342e-41,1
1.43969463e-40,2
4.37031765e-41,0
9.55785763e-41,1
6.57962123e-41,0
7.79652317e-41,0
1.14465216e-40,3
5.48817096e-41,1
4.49821921e-41,0
7.09250716e-41,1
5.2692422e-41,0
7.86723008e-41,1
9.99850254e-41,1
5.67532152e-41,0
6.74509387e-41,0
5.59602038e-41,1
9.85919012e-41,1
4.37284676e-41,0
5.21095535e-41,1
6.27446094e-41,0
1.15533779e-40,2
5.31752584e-41,0
7.41236351e-41,0
5.68440755e-41,0
6.27137372e-41,1
4.8908006e-41,0
7.60387422e-41,0
6.27311205e-41,1
4.78169876e-41,0
6.44505482e-41,1
4.94013449e-41,0
8.72333216e-41,2
7.76356732e-41,1
6.78397402e-41,2
6.0692105e-41,0
6.2293016e-41,0
7.55261002e-41,1
8.19688882e-41,1
5.8945098e-41,0
8.94055177e-41,2
5.98319085e-41,0
9.53228331e-41,1
9.34072897e-41,2
8.06357997e-41,2
8.11565939e-41,0
6.12286183e-41,1
7.68910525e-41,0
5.96990092e-41,0
4.28277098e-41,0
1.0152035e-40,1
7.33146474e-41,0
7.56292706e-41,1
4.97166914e-41,0
9.940881e-41,2
5.41522275e-41,1
6.12416887e-41,0
6.0635014e-41,0
5.24720781e-41,0
4.50898598e-41,0
6.49879329e-41,0
5.82743987e-41,0
6.68134589e-41,1
5.06590449e-41,0
8.40657377e-41,0
6.80521402e-41,1
9.48270401e-41,0
1.28656539e-40,3
7.85763302e-41,1
6.50973566e-41,1
1.17089962e-40,2
7.09228911e-41,0
1.00528228e-40,1
9.19465725e-41,0
9.56626227e-41,3
5.35118512e-41,0
5.93318768e-41,0
5.29330242e-41,0
6.06208619e-41,1
9.49231514e-41,1
8.06156533e-41,0
5.73681771e-41,0
5.07375643e-41,0
9.71661813e-41,0
9.24983307e-41,2
6.95444905e-41,1
1.14273016e-40,0
5.1999838e-41,0
5.23491367e-41,1
6.21947298e-41,1
6.40316577e-41,0
9.63409459e-41,1
6.1878149e-41,1
7.74243397e-41,2
4.65926131e-41,0
5.50906587e-41,0
6.01614235e-41,0
1.31132258e-40,2
9.15208601e-40,0
5.95147831e-41,1
5.89487186e-41,0
6.75848538e-41,0
4.68557408e-41,0
9.02682771e-41,2
4.7759713e-41,0
7.35045802e-41,1
6.75610014e-41,0
1.30090955e-40,2
7.1712602e-41,1
6.8111764e-41,1
6.41274897e-41,2
1.09747101e-40,1
8.40959451e-41,2
7.4214258e-41,1
6.17498999e-41,0
5.61456593e-41,0
4.81858794e-41,0
8.66705888e-41,2
7.25054335e-41,2
5.88119987e-41,0
6.51014338e-41,0
6.25323601e-41,1
9.00853799e-41,1
6.7265729e-41,0
8.12648713e-41,0
7.38892255e-41,0
5.61998147e-41,1
9.42305696e-41,2
5.85079596e-41,1
5.96004243e-41,0
5.79956374e-41,0
5.64515323e-41,0
5.25593619e-41,1
8.57888684e-41,0
4.27489595e-41,0
1.05714627e-40,3
6.072221e-41,0
4.99831069e-41,1
4.19897637e-41,0
1.03309611e-40,0
5.62869502e-41,0
6.70015973e-41,1
6.11319148e-41,0
1.05464904e-40,2
6.03706374e-41,2
5.53783761e-41,0
4.19752235e-41,0
1.18224473e-40,2
6.8892669e-41,0
6.49046392e-41,0
9.83469171e-41,0
5.91891771e-41,0
6.58234674e-41,0
7.48515018e-41,1
9.73631809e-41,2
8.47125181e-41,2
8.95068164e-41,0
1.06623954e-40,2
8.9309976e-40,1
5.5146016e-41,0
6.50774383e-41,1
1.52344954e-40,3
8.01647555e-41,0
1.05039174e-40,3
5.40341073e-41,0
6.57084758e-41,0
1.16288967e-40,2
7.6621299e-41,0
7.9144429e-41,1
6.7496205e-41,0
4.4494186e-41,0
6.08874574e-41,0
4.56097917e-41,0
5.72093927e-41,0
6.09372075e-41,0
7.63367719e-41,1
1.01328812e-40,2
6.69706578e-41,0
5.20029695e-41,0
5.11617716e-41,0
1.52051765e-40,3
6.07134333e-41,1
5.76697656e-41,0
8.26576946e-41,1
5.20667875e-41,0
7.3530876e-41,1
6.52781194e-41,1
1.20122019e-40,1
1.22664841e-40,1
6.04812915e-41,0
5.39148744e-41,0
4.94653777e-41,0
5.24163694e-41,0
6.09797282e-41,0
7.64362446e-41,0
5.96221564e-41,1
5.97492227e-41,0
7.7637688e-41,0
6.35567419e-41,0
5.33417845e-41,0
7.29514734e-41,0
7.92118306e-41,2
1.07437078e-40,0
5.79429434e-41,0
7.70767167e-41,1
1.07183745e-40,2
1.47661481e-40,2
6.76314478e-41,0
4.91824176e-41,1
8.53784504e-41,0
6.27964532e-41,1
5.86067752e-41,1
7.25788073e-41,0
6.61304804e-41,0
8.03561016e-41,1
9.97691876e-41,1
1.24630468e-40,2
1.16426238e-40,3
7.1188014e-41,1
5.76119833e-41,0
6.75058682e-41,1
8.96510103e-41,1
6.29138484e-41,1
6.25543211e-41,0
1.06576095e-40,1
6.3729563e-41,1
9.5168511e-41,2
6.26323336e-41,0
6.47790718e-41,0
4.48827255e-41,0
5.70755052e-41,1
8.43112197e-41,0
6.15668103e-41,1
6.49442022e-41,0
6.68094004e-41,0
6.73857907e-41,1
7.50157048e-41,0
1.09565204e-40,3
5.88133934e-41,1
6.23158806e-41,1
5.09719233e-41,1
6.64722698e-41,0
6.52979041e-41,0
4.17453633e-41,0
1.13476268e-40,3
8.27895922e-41,1
4.36678331e-41,0
5.76344464e-41,1
6.07145845e-41,0
8.11724182e-41,0
8.92295387e-41,1
7.30856795e-41,0
4.16901701e-41,0
6.34568389e-41,0
8.96119449e-41,1
7.49291369e-41,0
6.10761562e-41,0
6.49521018e-41,0
9.80280434e-41,2
9.39492542e-41,0
1.12377386e-40,2
4.81335734e-41,0
7.55023717e-41,2
6.16536733e-41,2
6.29612601e-41,1
6.85152062e-41,1
8.16008556e-41,1
8.73701334e-41,2
6.92779617e-41,1
6.48250009e-41,0
8.43396736e-41,0
1.11169874e-40,3
5.10836629e-41,0
6.76061717e-41,1
6.21361673e-41,1
7.41722473e-41,1
9.97486486e-41,2
4.91718172e-41,0
4.7533188e-41,0
7.11079075e-41,1
9.24925071e-41,3
5.28864662e-41,0
5.3761277e-41,0
6.25048321e-41,1
6.60602243e-41,0
7.4902408e-41,0
6.57017923e-41,1
5.40061738e-41,0
6.75618289e-41,1
1.09079646e-40,2
4.99095798e-41,0
6.045016e-41,1
1.00405177e-40,0
9.8468573e-41,1
7.693271e-41,1
8.36512533e-41,1
5.45173622e-41,0
5.5895921e-41,1
6.39370801e-41,0
6.44471776e-41,1
7.20570909e-41,0
6.27189442e-41,0
1.31121397e-40,3
5.90719756e-41,0
8.63962682e-41,2
5.44667315e-41,0
1.07645777e-40,0
9.94646755e-41,1
9.2638464e-41,2
7.13227122e-41,1
9.63588309e-41,2
6.26505724e-41,0
5.62188383e-41,1
8.67914857e-41,1
7.02777364e-41,1
7.5940627e-41,1
6.01589261e-41,0
6.94344645e-41,2
7.09020329e-41,0
6.76515267e-41,0
4.37553365e-41,0
4.91379207e-41,0
5.53267975e-41,0
6.29918868e-41,1
1.00580775e-40,2
5.73902657e-41,0
7.70303662e-41,1
8.72152646e-41,1
6.61210471e-41,0
5.24301755e-41,0
7.00805008e-41,0
6.37887305e-41,0
5.41784237e-41,0
5.59526139e-41,0
6.07233863e-41,0
8.76327713e-41,1
6.13848589e-41,0
6.09096469e-41,1
5.68600336e-41,1
7.73731095e-41,2
4.46101758e-41,0
5.60433207e-41,1
1.17561778e-40,0
6.06572333e-41,1
6.31595554e-41,1
9.10369947e-41,1
4.22764257e-41,0
6.86505558e-41,0
1.09489823e-40,0
1.05923391e-40,1
6.3594105e-41,1
8.0154249e-41,1
8.58998363e-41,1
7.34000995e-41,2
8.22431753e-41,1
9.40052242e-41,0
1.01036121e-40,2
5.56797061e-41,0
6.21745591e-41,0
9.23946951e-41,2
6.26809017e-41,1
5.23141086e-41,0
6.81944488e-41,1
7.45580986e-41,0
5.18010684e-41,1
7.27264353e-41,1
6.16907106e-41,1
6.01858487e-41,1
4.14476122e-41,0
1.10404655e-40,3
6.29665704e-41,0
5.4911583e-41,0
4.83228193e-41,0
1.14216224e-40,1
5.50479728e-41,0
6.062407e-41,0
5.44566855e-41,0
8.49328378e-41,0
4.5796323e-41,0
4.73188887e-41,0
5.85106543e-41,1
6.93561752e-41,1
5.66404502e-41,0
1.11108758e-40,2
6.41993868e-41,1
9.03259428e-41,2
6.51219373e-41,0
5.46130714e-41,0
9.64894429e-41,0
5.60812128e-41,0
7.24830184e-41,0
5.57015372e-41,1
7.46198353e-41,0
5.73632385e-41,0
6.02199171e-41,0
6.45495848e-40,1
6.8064497e-41,1
7.83135385e-41,0
5.82454997e-41,0
4.75911906e-41,0
9.86295348e-41,1
9.08734601e-41,0
8.01277001e-41,1
8.31339466e-41,0
7.76300837e-41,2
5.7778296e-41,0
1.07004465e-40,2
6.76839619e-41,1
1.22919564e-40,1
6.14052445e-41,1
5.50344411e-41,1
7.03919107e-41,0
4.6471884e-41,0
7.5643239e-41,1
8.00543829e-41,1
8.37322883e-41,2
1.01238524e-40,1
7.65107782e-41,1
7.79515847e-41,1
6.34598866e-41,0
4.46798366e-41,0
6.43160523e-41,0
7.5941125e-41,1
6.18940083e-41,0
5.9765888e-41,0
5.53292939e-41,0
7.36483962e-41,1
5.98371408e-41,0
7.0126474e-41,0
9.75579386e-41,1
6.07814834e-41,0
4.30185897e-41,0
7.00475246e-41,1
1.2996924e-40,1
5.20379283e-41,0
6.40200683e-41,1
8.89277771e-41,2
5.56944999e-41,1
6.417932e-41,0
6.35710069e-41,0
6.88549808e-41,1
7.58049854e-41,0
1.61209514e-40,1
7.26116361e-41,2
4.99869723e-41,0
1.31760863e-40,1
7.63968134e-41,0
6.03788217e-41,1
5.85237804e-41,0
6.62391041e-41,0
2.6800357e-39,1
5.60413206e-41,0
5.20653436e-41,0
4.17022503e-41,0
8.29327467e-41,1
5.89372733e-41,0
7.70264612e-41,2
7.67501287e-41,1
9.79838822e-41,1
1.56327185e-40,2
5.2860919e-41,0
6.81938456e-41,1
9.48841054e-41,2
5.30727102e-41,0
7.05748555e-41,0
5.35017207e-41,0
6.16316049e-41,0
4.71899701e-41,0
5.36025596e-41,1
5.9043687e-41,0
5.76641065e-41,0
8.67673742e-41,1
6.23083434e-41,0
8.4046127e-41,0
5.70986922e-41,0
1.72982529e-39,0
6.0558505e-41,0
5.93777369e-41,1
5.49206512e-41,1
5.32453832e-41,0
6.21396064e-41,0
4.49379272e-41,0
6.25562431e-41,1
1.05132145e-40,1
1.10097844e-40,1
5.67075582e-41,0
5.49371407e-41,0
5.53146807e-41,0
7.16165509e-41,1
1.17353615e-40,2
8.06400236e-41,0
4.58260997e-41,0
1.01857787e-40,0
6.76338463e-41,0
1.29287534e-39,0
5.07185054e-41,0
7.31566391e-41,1
5.29106428e-41,0
7.17987316e-41,0
1.04479477e-40,1
7.83883166e-41,0
5.88380761e-41,0
8.32330468e-41,0
8.01051872e-41,0
7.78176985e-41,1
1.19693761e-40,3
5.72526677e-41,0
6.86461034e-41,0
5.80033351e-41,0
5.88010315e-41,1
5.65609702e-41,0
6.46774562e-41,0
7.46958362e-41,1
8.39994964e-41,1
5.9690144e-41,0
9.68597325e-41,1
7.48693928e-41,1
1.73949979e-40,3
4.964794e-41,0
9.6342952e-41,1
1.23458435e-40,1
8.87767005e-41,2
1.60624662e-40,1
1.2006059e-40,1
7.67471624e-41,1
4.08942373e-41,0
1.11368926e-40,2
1.05247053e-40,3
4.46396022e-41,0
7.32925202e-41,1
6.51195749e-41,1
5.10540469e-41,0
6.30860953e-41,2
6.05568526e-41,0
1.30084403e-40,2
6.23673146e-41,0
7.25381756e-41,1
5.65358789e-41,1
8.63831148e-41,1
5.28337318e-41,0
6.2831292e-41,0
4.78976851e-41,0
7.47958806e-41,0
4.9654338e-41,0
5.7418882e-41,0
6.29786195e-41,0
8.00763022e-41,1
4.85486627e-41,0
8.48975338e-41,1
5.17439307e-41,1
5.61609432e-41,1
9.51031938e-41,2
5.03480593e-41,0
4.56738099e-41,0
5.54291481e-41,0
7.2106499e-41,0
1.17155609e-40,2
1.54096339e-40,3
1.44166225e-40,2
6.10753326e-41,0
1.05641872e-40,2
4.82869015e-41,0
1.56362156e-40,2
5.35223851e-41,0
4.55852252e-41,0
5.99290089e-41,0
7.11795584e-41,0
6.45133299e-41,0
5.62939977e-41,0
4.05594017e-41,0
6.63392374e-41,0
4.76971955e-41,0
6.05177187e-41,0
7.00635102e-41,1
5.50951093e-41,1
5.18151788e-41,0
4.85642336e-41,0
5.41284215e-41,0
1.20788081e-40,3
6.38950034e-41,1
8.66423065e-41,0
5.05530439e-41,0
1.06935443e-40,1
7.26423386e-41,1
8.05577395e-41,1
8.08552474e-41,1
5.03585236e-41,0
5.08824354e-41,0
5.18835255e-41,0
7.96712565e-41,0
4.45424116e-41,0
5.67426624e-41,0
5.11676814e-41,0
5.39987648e-41,0
1.4957987e-40,4
6.1038706e-41,0
6.47359641e-41,1
4.90555247e-41,0
6.38328907e-41,1
1.3435564e-40,2
8.53645411e-41,2
6.14134082e-41,0
5.64733733e-41,1
8.04037622e-41,1
8.20427748e-41,0
6.36634112e-41,0
4.87924554e-41,0
6.65290803e-41,1
7.55599319e-41,0
6.37172483e-41,0
5.38001533e-41,0
4.60592016e-41,0
1.08456006e-40,1
6.84363817e-41,0
5.61829348e-41,0
6.00678435e-41,0
7.93353464e-41,1
8.13976383e-41,1
5.90205242e-41,0
9.98594042e-41,3
6.80508764e-41,0
6.57470836e-41,1
7.84786889e-41,1
6.7861649e-41,0
6.10579965e-41,1
7.10109444e-41,1
8.08722157e-41,0
4.72492793e-41,0
8.00699898e-41,1
5.54551625e-41,1
7.34867011e-41,0
6.45011713e-41,2
7.71631103e-41,0
8.47254745e-41,1
6.04324095e-41,1
6.54907012e-41,0
4.90506638e-41,0
7.99627132e-41,0
5.70979281e-41,0
8.73600088e-41,1
4.45205906e-41,0
7.99403629e-41,1
5.44777948e-41,1
6.72541925e-41,0
1.03366399e-40,4
5.78718339e-41,1
6.40062163e-41,1
4.71350353e-41,0
4.89826199e-41,0
5.33590587e-41,0
1.53638739e-39,1
4.34563278e-41,0
6.75838685e-41,0
5.68979267e-41,0
5.14399713e-41,0
7.14079227e-41,0
5.15861213e-41,0
